"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","comments"
"11","2008-05-27T22:02:00.000+0000","MO","MO","1267940","Tabebuia umbellata (Sond.) Sandwith",NA,"Bignoniaceae","Handroanthus","umbellata",NA,"(Sond.) Sandwith",NA,NA,NA,"Gentry s.n.",NA,"Alwyn H. Gentry",1982,5,NA,"United States of America","Florida",NA,"Shelby Botanical Garden, Sarasota.",NA,NA,NA,"urn:catalog:MO:Tropicos:1267940","http://www.tropicos.org/Specimen/1267940","Tabebuia umbellata (Sond.) Sandwith",NA
"12","2008-05-27T22:02:00.000+0000","MO","MO","1046275","Handroanthus umbellatus (Sond.) Mattos",NA,"Bignoniaceae","Handroanthus","umbellatus",NA,"(Sond.) Mattos","Susan O. Grose, March","2006-01-01T00:00:00.000+0000",NA,"Bunting 6247",NA,"George S. Bunting|et al.",1978,3,12,"Venezuela, Bolivarian Republic of","Zulia",NA,"Dto. Perija, carretera Maracaibo-Machiques, 4 km N del desvio hacia Machiques",NA,NA,NA,"urn:catalog:MO:Tropicos:1046275","http://www.tropicos.org/Specimen/1046275","Handroanthus umbellatus (Sond.) Mattos",NA
"13","2012-04-20T11:42:00.000+0000","MO","MO","1048632","Tabebuia umbellata (Sond.) Sandwith",NA,"Bignoniaceae","Handroanthus","umbellata",NA,"(Sond.) Sandwith",NA,NA,NA,"Griffiths 5660",NA,"Austin Griffiths, Jr.",1970,4,8,"United States of America","California",NA,"cultivated",NA,NA,NA,"urn:catalog:MO:Tropicos:1048632","http://www.tropicos.org/Specimen/1048632","Tabebuia umbellata (Sond.) Sandwith",NA
"14",NA,"FTG","Herbarium","15443","Tabebuia umbellata (Sond.) Sandwith",NA,"Bignoniaceae","Handroanthus","umbellata",NA,"(Sond.) Sandwith",NA,NA,NA,NA,NA,"A. Griffiths Jr",1970,4,8,"United States of America",NA,NA,NA,NA,NA,NA,NA,NA,"Tabebuia umbellata (Sond.) Sandwith",NA
"15","2010-02-06T19:33:00.000+0000","MO","MO","1267941","Tabebuia umbellata (Sond.) Sandwith",NA,"Bignoniaceae","Handroanthus","umbellata",NA,"(Sond.) Sandwith",NA,NA,NA,"Cutak s.n.",NA,"Ladislaus Cutak",1944,2,NA,"United States of America","Florida",NA,"Cultivated at Orlando, Florida. Native of Brazil.",NA,NA,NA,"urn:catalog:MO:Tropicos:1267941","http://www.tropicos.org/Specimen/1267941","Tabebuia umbellata (Sond.) Sandwith",NA
"16",NA,"PUCRS","MPUC","15757","Handroanthus umbellatus (Sond.) Mattos",NA,"Bignoniaceae","Handroanthus","umbellatus",NA,"(Sond.) Mattos","C.A. Mondin","2012-01-01T00:00:00.000+0000",NA,NA,"3608",NA,2012,3,17,"Brazil","Sc","Governador Celso Ramos","Ponta dos Ganchos",-48.559167,-27.314722,NA,"BRA:PUCRS:MPUC:0000015757",NA,"Handroanthus umbellatus (Sond.) Mattos",NA
"17",NA,"PUCRS","MPUC","11228","Tabebuia umbellata (Sond.) Sandwith",NA,"Bignoniaceae","Handroanthus","umbellata",NA,"(Sond.) Sandwith","N.M. Schuck",NA,NA,NA,NA,NA,2000,10,20,"Brazil","Rs","Porto Alegre",".",-51.237222,-30.019139,NA,"BRA:PUCRS:MPUC:0000011228",NA,"Tabebuia umbellata (Sond.) Sandwith",NA
"18",NA,"PUCRS","MPUC","16103","Tabebuia umbellata (Sond.) Sandwith",NA,"Bignoniaceae","Handroanthus","umbellata",NA,"(Sond.) Sandwith","Joaber","1975-01-01T00:00:00.000+0000",NA,NA,NA,NA,1975,9,9,"Brazil","Rs","Porto Alegre","Bairro Cristal",-51.237222,-30.019139,NA,"BRA:PUCRS:MPUC:0000016103",NA,"Tabebuia umbellata (Sond.) Sandwith",NA
"19",NA,"PUCRS","MPUC","3672","Tabebuia umbellata (Sond.) Sandwith",NA,"Bignoniaceae","Handroanthus","umbellata",NA,"(Sond.) Sandwith","W. Kaercher","1975-01-01T00:00:00.000+0000",NA,NA,NA,NA,1975,9,17,"Brazil","Rs","Porto Alegre",".",-51.237222,-30.019139,NA,"BRA:PUCRS:MPUC:0000003672",NA,"Tabebuia umbellata (Sond.) Sandwith",NA
"20",NA,"PUCRS","MPUC","3166","Tabebuia umbellata (Sond.) Sandwith",NA,"Bignoniaceae","Handroanthus","umbellata",NA,"(Sond.) Sandwith","J. Pereira-Junior","1975-01-01T00:00:00.000+0000",NA,NA,NA,NA,1975,10,7,"Brazil","Rs","Porto Alegre",".",-51.237222,-30.019139,NA,"BRA:PUCRS:MPUC:0000003166",NA,"Tabebuia umbellata (Sond.) Sandwith",NA
"21","2015-09-04T08:03:14.000+0000","MNHN","P","P03611258","Tabebuia umbellata (Sond.) Sandwith",NA,"Bignoniaceae","Handroanthus","umbellata",NA,"(Sond.) Sandwith",NA,NA,NA,NA,NA,NA,1917,8,27,"Brazil","São Paulo",NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p03611258",NA,"Tabebuia umbellata (Sond.) Sandwith",NA
"22",NA,"Universidade Regional Integrada do Alto Uruguai e das Missões (URI)","HPBR","6265","Handroanthus umbellatus (Sond.) Mattos",NA,"Bignoniaceae","Handroanthus","umbellatus",NA,"(Sond.) Mattos","MILESI, T. R.","2013-12-03T00:00:00.000+0000",NA,NA,NA,NA,NA,NA,NA,"Brazil","Rs","Ponte Preta","LINHA QUATRO",NA,NA,NA,"BRA:URICER:HPBR:0000006265",NA,"Handroanthus umbellatus (Sond.) Mattos",NA
"23","2015-09-04T07:46:58.000+0000","MNHN","P","P03576154","Tecoma umbellata Sond.",NA,"Bignoniaceae","Handroanthus","umbellata",NA,"Sond.",NA,NA,NA,NA,"II 195",NA,NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p03576154",NA,"Tecoma umbellata Sond.",NA
