"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","comments"
"13",NA,"UDESC","LUSC","1328","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Cordeiro, J.","2014-03-12T00:00:00.000+0000",NA,"823",NA,"Fellito; G.; et al.",2014,3,14,"Brazil","Santa Catarina","São Joaquim","Entre Vila Boava e Vila Luizinho.",NA,NA,NA,"BRA:UDESC:LUSC:0000001328",NA,"Citharexylum solanaceum Cham.",NA,NA
"14",NA,"UFRGS","ICN","193488","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Cordeiro, J; Felitto, G","2014-05-22T00:00:00.000+0000",NA,"823",NA,"Felitto, G; Ariati, V; Dutra, M; Bianchin, JE",2014,3,14,"Brazil","Sc","São Joaquim","Entre Vila Boava e Vila Luizinho.",0,0,"Árvore,6m; frutos maduros vermelhos-alaranjados.; Floresta Ombrófila Mista Montana.","BRA:UFRGS:ICN:0000193488",NA,"Citharexylum solanaceum Cham.",NA,NA
"15",NA,"UDESC","LUSC","1325","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Felitto, G.","2014-05-23T00:00:00.000+0000",NA,"848",NA,"Felitto; G.; Dutra; M.; Czelusniak; B.H.",2014,4,27,"Brazil","Rio Grande do Sul","Bom Jesus","Vila Santo Inácio.",NA,NA,NA,"BRA:UDESC:LUSC:0000001325",NA,"Citharexylum solanaceum Cham.",NA,NA
"16",NA,"MBM","MBM","389355","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Felitto, G","2014-05-23T00:00:00.000+0000",NA,"848",NA,"Felitto, G; Dutra, M; Czelusniak, BH",2014,4,27,"Brazil","Rio Grande do Sul","Bom Jesus","Vila Santo Inácio",0,0,"Arbusto, 3m; frutos maduros vermelhos.; Floresta Ombrófila Mista.","BRA:MBM:MBM:0000389355",NA,"Citharexylum solanaceum Cham.",NA,NA
"17",NA,"IF","SPSF","49281","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","G.A.D.C.Franco","2015-01-19T00:00:00.000+0000",NA,"86",NA,"F. Periotto & R.Cielo-Filho",2014,11,20,"Brazil","Pr","Matelândia","Sítio do Sr. Raimundo Rissardi",-53.957222,-25.299167,"COLETA: Árvore, 6m, flor branca, odor forte agradável.; GEOGRAFIA: Floresta Estacional Semidecidual, Floresta secundária, ribeirinha.;","BRA:IF:SPSF:0000049281",NA,"Citharexylum solanaceum Cham.",NA,NA
"18",NA,"Universidade Federal do Paraná, UFPR","EFC","11869","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Blum, C.T.","2013-11-18T00:00:00.000+0000",NA,NA,NA,"Bizarro, O.M.R.",2013,11,18,"Brazil","Paraná","Curitiba","Capão do Cifloma",-49.2404,-25.4481,"Árvore com 7m. de altura; flores brancas.","BRA:UFPR:EFC:0000011869",NA,"Citharexylum solanaceum Cham.",NA,NA
"19",NA,"MBM","MBM","391774","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Larocca, P","2014-08-20T00:00:00.000+0000",NA,"16B",NA,"Schwirkowski, P; Bianconcini",2013,11,24,"Brazil","Santa Catarina","São Bento do Sul","Parque Vinte e Três de Setembro, Trilha do Parque Vinte e Três de Setembro",0,0,NA,"BRA:MBM:MBM:0000391774",NA,"Citharexylum solanaceum Cham.",NA,NA
"20",NA,"UFRGS","ICN","176438","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Grings, M","2013-11-02T00:00:00.000+0000",NA,"289",NA,"Grings, M",2013,11,2,"Brazil","Rs","Nova Petrópolis","Linha Imperial, RS 235",0,0,"árvore de 14 metros de alturacom flores brancas; Campo de altitude em planalto úmido, com costão rochoso adjacente, constantemente sob forte influência de neblina.","BRA:UFRGS:ICN:0000176438",NA,"Citharexylum solanaceum Cham.",NA,NA
"21",NA,"Universidade Federal do Paraná, UFPR","EFC","11837","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Blum, C.T.; Völtz, R.R.","2013-11-12T00:00:00.000+0000",NA,"1109",NA,"Blum, C.T.",2013,11,12,"Brazil","Paraná","Curitiba","Capão do Cifloma",-49.2404,-25.4481,"árvore com 15 m, flores brancas perfumadas, em floresta no estágio médio","BRA:UFPR:EFC:0000011837",NA,"Citharexylum solanaceum Cham.",NA,NA
"22",NA,"Universidade Tecnológica Federal do Paraná (UTFPR)","HCF","13466","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","C.T. Blum & R.R. Völtz","2013-11-12T00:00:00.000+0000",NA,"1109",NA,"C.T. Blum",2013,11,12,"Brazil","Pr","Curitiba","Capão do CIFLOMA",NA,NA,"árvore com 15 m, flores brancas perfumadas, em floresta no estágio médio.","BRA:UTFPR:HCF:0000013466",NA,"Citharexylum solanaceum Cham.",NA,NA
"23",NA,"Universidade Federal do Paraná, UFPR","EFC","11316","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Saueressig, D.","2011-12-02T00:00:00.000+0000",NA,"1600",NA,"Saueressig, D.; Henke, J.M.",2011,11,2,"Brazil","Santa Catarina","Rio das Antas","Rio das Antas/SC",NA,NA,"árvore de 8 metros de altura __COMMOM_NAME__: tucaneira","BRA:UFPR:EFC:0000011316",NA,"Citharexylum solanaceum Cham.",NA,NA
"24",NA,"MBM","MBM","389760","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Bonaldi, RA","2011-12-17T00:00:00.000+0000",NA,"515",NA,"Bonaldi, RA",2011,12,17,"Brazil","Paraná","Ortigueira","UHE Mauá",-50.723333,-24.111389,"Árvore, 7m.","BRA:MBM:MBM:0000389760",NA,"Citharexylum solanaceum Cham.",NA,NA
"25","2013-06-18T09:30:48.000+0000","JBRJ","RB","RB00782854","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","J. Cordeiro","2011-01-01T00:00:00.000+0000",NA,"8083",NA,"J.M. Silva; E.F. Costa",2011,12,1,"Brazil","Paraná","Mauá da Serra","Usina Hidrelétrica de Mauá.",NA,NA,"Árvore, 4m, frutos verdes","urn:catalog:JBRJ:RB:782854",NA,"Citharexylum solanaceum Cham.",NA,NA
"26",NA,"Universidade Tecnológica Federal do Paraná (UTFPR)","HCF","17298","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","J. Cordeiro","2011-01-01T00:00:00.000+0000",NA,"8083",NA,"J.M. Silva",2011,12,1,"Brazil","Pr","Mauá da Serra","Usina Hidrelétrica de Mauá",NA,NA,"árvore, 4 m, frutos verdes. Floresta Estacional Semidecidual.","BRA:UTFPR:HCF:0000017298",NA,"Citharexylum solanaceum Cham.",NA,NA
"27",NA,"IF","SPSF","49839","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.",NA,NA,NA,"515",NA,"R.A.Bonaldi",2011,12,17,"Brazil","Pr","Ortigueira",NA,NA,NA,NA,"BRA:IF:SPSF:0000049839",NA,"Citharexylum solanaceum Cham.",NA,NA
"28",NA,"UFPR","UPCB","75681","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Bonaldi, R. A.",NA,NA,"515",NA,"Bonaldi, R.A.",2011,12,17,"Brazil","Paraná","Ortigueira",NA,NA,NA,NA,"BRA:UFPR:UPCB:0000075681",NA,"Citharexylum solanaceum Cham.",NA,NA
"29","2017-10-10T20:32:05.000+0000","JBRJ","RB","RB00881344","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","R.A. Bonaldi","2011-12-17T00:00:00.000+0000",NA,"515",NA,"R.A. Bonaldi",2011,12,17,"Brazil","Paraná","Ortigueira",NA,NA,NA,"Árvore ca. 7 m alt.;","urn:catalog:JBRJ:RB:881344",NA,"Citharexylum solanaceum Cham.",NA,NA
"30",NA,"IAP","PACA-AGP","109150","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","M. Grings",NA,NA,"961",NA,"M. Grings & G.B. Stahlberg",2010,1,7,"Brazil","Rs","Jaquirana","Parque Estadual do Tainhas, Passo do S.",NA,NA,"ICN 163199 Habitat: em mata com araucária próximo do arroio afluente do Rio Tainhas Fenofase: fr. Hábito: árvore","BRA:IAP:PACA-AGP:0000109150",NA,"Citharexylum solanaceum Cham.",NA,NA
"31",NA,"FUVATES","HVAT","3508","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","M. Grings","2010-01-07T00:00:00.000+0000",NA,"961",NA,"M. Grings; G.B.Stahlberg; G.B.Stahlberg",2010,1,7,"Brazil","Rio Grande do Sul","Jaquirana","Parque Estadual Tainhas, passo do S",-50.365083,-29.088306,"Doação do Herbário ICN, registro ICN 163199; árvore de 6 m altura, com frutos imaturos; Mata com araucária, próxima de arroio afluente do Rio Tainhas.","BRA:FUVATES:HVAT:0000003508",NA,"Citharexylum solanaceum Cham.",NA,NA
"32",NA,"UCS","HUCS","37330","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Grings, M.",NA,NA,"961",NA,"Grings, M.",2010,1,7,"Brazil","Rio Grande do Sul","Jaquirana","Parque Estadual Tainhas - Passo do S",-50.365083,-29.088306,"em mata de Araucária","BRA:UCS:HUCS:0000037330",NA,"Citharexylum solanaceum Cham.",NA,NA
"33",NA,"UFRGS","ICN","163199","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Grings, M",NA,NA,"961",NA,"Grings, M; Stahlberg, GB",2010,1,7,"Brazil","Rs","Jaquirana","Parque Estadual do Tainhas Passo do S S 29°05'17.9"" W 050°21'54.3""",-50.365,-29.088056,"árvore de 6 m de alt.; com frutos imaturos; em mata com araucária p'roxima de arroio afluente do rio Tainhas","BRA:UFRGS:ICN:0000163199",NA,"Citharexylum solanaceum Cham.",NA,NA
"34",NA,"Universidade Tecnológica Federal do Paraná (UTFPR)","HCF","20234","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","M. Verdi","2010-03-08T00:00:00.000+0000",NA,"3778",NA,"M. Verdi",2010,3,8,"Brazil","Sc","Urubici","RPPN Leão da Montanha",-49.375,-28.01,"Floresta Ombrófila Mista; arbórea; Fruto laranja.","BRA:UTFPR:HCF:0000020234",NA,"Citharexylum solanaceum Cham.",NA,NA
"35",NA,"Universidade Regional de Blumenau, FURB","FURB","22215","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Verdi, M","2010-03-08T00:00:00.000+0000",NA,"3778",NA,"Verdi, M.",2010,3,8,"Brazil","Santa Catarina","Urubici","RPPN Leão da Montanha.",-49.375,-28.01,"Florística IFFSC mv30 (Arbórea)","BRA:FURB:FURB:0000022215",NA,"Citharexylum solanaceum Cham.",NA,NA
"36","2017-10-15T11:56:09.000+0000","JBRJ","RB","RB01178867","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","M. Verdi",NA,NA,"3778",NA,"M. Verdi; N.L. Souza; D.H. Klettenberg",2010,3,8,"Brazil","Santa Catarina","Urubici","RPPN Leão da Montanha.",-49.375,-28.01,NA,"urn:catalog:JBRJ:RB:1178867",NA,"Citharexylum solanaceum Cham.",NA,NA
"37",NA,"Jardim Botânico de Brasília (JBB)","HEPH","31304","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Verdi, M","2010-03-08T00:00:00.000+0000",NA,"3778",NA,"Verdi, M; Souza, NL de; Klettenberg, DH",2010,3,8,"Brazil","Santa Catarina","Urubici","RPPN Leão da Montanha",-49.375,-28.01,"Arbórea. Fruto laranja; Floresta Ombrófila Mista","BRA:JBB:HEPH:0000031304",NA,"Citharexylum solanaceum Cham.",NA,NA
"38",NA,"Universidade Estadual de Londrina, UEL","FUEL","54095","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Verdi, M","2010-03-08T00:00:00.000+0000",NA,"3778",NA,"Verdi, M; Souza, NL; Klettenberg, DH",2010,3,8,"Brazil","Santa Catarina","Urubici","RPPN Leão da Montanha, 28.003600 S 49.223000 W",0,0,"Arbórea, fruto laranja; Floresta Ombrófila Mista","BRA:UEL:FUEL:0000054095",NA,"Citharexylum solanaceum Cham.",NA,NA
"39",NA,"UNIVILLE","JOI","16038","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Verdi, M.","2010-03-08T00:00:00.000+0000",NA,"3778",NA,"Verdi, M.",2010,3,8,"Brazil","Santa Catarina","Urubici","RPPN Leão da Montanha.",NA,NA,"; HABITO: arbórea; TIPO VEGETACIONAL: Floresta Ombrófila Mista","BRA:UNIVILLE:JOI:0000016038",NA,"Citharexylum solanaceum Cham.",NA,NA
"40",NA,"Universidade Regional de Blumenau, FURB","FURB","11136","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Sobral, M","2009-03-01T00:00:00.000+0000",NA,"1383",NA,"Verdi, M.",2009,1,23,"Brazil","Santa Catarina","Anita Garibaldi","Lajeado dos Crespos.",-51.164167,-27.764167,"Florística IFFSC 1000(Arbórea)","BRA:FURB:FURB:0000011136",NA,"Citharexylum solanaceum Cham.",NA,NA
"41",NA,"Universidade Estadual Paulista, UNESP","BOTU","26028","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Sobral, M.","2009-03-01T00:00:00.000+0000",NA,"1383",NA,"Verdi, M.",2009,1,23,"Brazil","Santa Catarina","Anita Garibaldi",NA,-51.15,-27.758333,"Fl. Estacional Decidual; arbórea, frutos maduros laranja.","BRA:UNESPIBB:BOTU:0000026028",NA,"Citharexylum solanaceum Cham.",NA,NA
"42",NA,"Universidade Tecnológica Federal do Paraná (UTFPR)","HCF","20252","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","M. Sobral","2009-03-01T00:00:00.000+0000",NA,"5699",NA,"M. Verdi",2009,1,23,"Brazil","Sc","Anita Garibaldi","Lajeado dos Crespos",-51.164167,-27.764167,"Floresta Estacional Semidecidual. Fruto laranja.","BRA:UTFPR:HCF:0000020252",NA,"Citharexylum solanaceum Cham.",NA,NA
"43",NA,"Universidade Federal de Santa Catarina (UFSC)","FLOR","59427","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Sobral, M.","2009-07-17T00:00:00.000+0000",NA,"1993",NA,"Verdi, M.",2009,4,23,"Brazil","Santa Catarina","Urubici",NA,-49.406667,-28.080278,"Arbórea, fruto laranja. Doação Herbário FURB 13121.","BRA:UFSC:FLOR:0000059427",NA,"Citharexylum solanaceum Cham.",NA,NA
"44",NA,"Universidade Regional de Blumenau, FURB","FURB","13121","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Sobral, M","2009-07-17T00:00:00.000+0000",NA,"1993",NA,"Verdi, M.",2009,4,23,"Brazil","Santa Catarina","Urubici","São Pedro",-49.406667,-28.080278,"Fito IFFSC 167/L/148","BRA:FURB:FURB:0000013121",NA,"Citharexylum solanaceum Cham.",NA,NA
"45",NA,"UNIVILLE","JOI","16630","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Sobral, M.","2009-07-17T00:00:00.000+0000",NA,"1993",NA,"Verdi, M.",2009,4,23,"Brazil","Santa Catarina","Urubici",NA,-49.406667,-28.080278,"Fruto laranja","BRA:UNIVILLE:JOI:0000016630",NA,"Citharexylum solanaceum Cham.",NA,NA
"46",NA,"Jardim Botânico de Brasília (JBB)","HEPH","31313","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Sobral, M","2009-07-17T00:00:00.000+0000",NA,"1993",NA,"Verdi, M; Hasckel, RP; Klemz, G",2009,4,23,"Brazil","Santa Catarina","Urubici","Parque Nacional de São Joaquim",-49.406667,-28.080278,"Arbórea. Fruto laranja; Floresta nebular e campos naturais, estágio avançado","BRA:JBB:HEPH:0000031313",NA,"Citharexylum solanaceum Cham.",NA,NA
"47",NA,"UFRB","HURB","9879","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","M. Sobral","2009-07-17T00:00:00.000+0000",NA,"1993",NA,"Verdi, M.; Hasckel, R.P. & Klemz, G.",2009,4,23,"Brazil","Santa Catarina","Urubici",NA,-49.406667,-28.080278,"Estágio avançado/ Localidade de São Pedro, Parque Nacional de São JoaquimHábito: arbórea","BRA:UFRB:HURB:0000009879",NA,"Citharexylum solanaceum Cham.",NA,NA
"48",NA,"UFRGS","ICN","163716","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Martin Molz",NA,NA,"s.n.",NA,"Molz, M; Tiago Closs De Marchi",2009,6,13,"Brazil","Rs","Bom Jesus","Coord.:540208.34 6858208.088",0,0,"Arvoreta com aproximadamente 3 m de altura (ind. jovem); Próximo à borda da mata","BRA:UFRGS:ICN:0000163716",NA,"Citharexylum solanaceum Cham.",NA,NA
"49",NA,"UNIVILLE","JOI","16079","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Oliveira, A.A.","2010-01-25T00:00:00.000+0000",NA,"2896",NA,"Verdi, M.",2009,11,3,"Brazil","Santa Catarina","Criciúma","Bairro Universitário (Próximo a UNESC).",NA,NA,"; HABITAT: entorno do fragmento; HABITO: arvoreta; TIPO VEGETACIONAL: Floresta Ombrófila Densa","BRA:UNIVILLE:JOI:0000016079",NA,"Citharexylum solanaceum Cham.",NA,NA
"50",NA,"Jardim Botânico de Brasília (JBB)","HEPH","31305","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Oliveira, AA de","2010-01-25T00:00:00.000+0000",NA,"2896",NA,"Verdi, M; Klettenberg, DH; Klemz, G",2009,11,3,"Brazil","Santa Catarina","Criciúma","Bairro Universitário, Próximo à Unesc",-49.409167,-28.709167,"Arvoreta. Flor branca; Floresta Ombrófila Densa, estágio médio de regeneração, entorno do fragmento","BRA:JBB:HEPH:0000031305",NA,"Citharexylum solanaceum Cham.",NA,NA
"51",NA,"Universidade Regional de Blumenau, FURB","FURB","19565","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Oliveira, AA de","2010-01-25T00:00:00.000+0000",NA,"2896",NA,"Verdi, M.",2009,11,3,"Brazil","Santa Catarina","Criciúma","Bairro Universitário (Próximo a Unesc).",-49.409167,-28.709167,"Florística IFFSC 41 (Arvoreta)","BRA:FURB:FURB:0000019565",NA,"Citharexylum solanaceum Cham.",NA,NA
"52",NA,"UFRGS","ICN","175447","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.",NA,NA,NA,"268",NA,"Thode, V",2009,11,6,"Brazil","Rs","Caraá","beira da estrada dos Gringos",-50.358056,-29.835278,NA,"BRA:UFRGS:ICN:0000175447",NA,"Citharexylum solanaceum Cham.",NA,NA
"53",NA,"UFRB","HURB","9882","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","A.A.de Oliveira","2010-01-25T00:00:00.000+0000",NA,"2896",NA,"Verdi, M.; Klettenberg, D.H. & Klemz, G.",2009,11,3,"Brazil","Santa Catarina","Criciuma","Bairro Universitario (Próximo a UNESC);",-49.409167,-28.709167,"Estágio médio de regeneração entorno do fragmentoFlores: branca; Hábito: arvoreta","BRA:UFRB:HURB:0000009882",NA,"Citharexylum solanaceum Cham.",NA,NA
"54",NA,"Universidade Federal de Santa Catarina (UFSC)","FLOR","59421","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Oliveira, A.A.","2010-01-25T00:00:00.000+0000",NA,"2896",NA,"Verdi, M.",2009,11,3,"Brazil","Santa Catarina","Criciúma","Bairro Universitário (Próximo a Unesc).",-49.409167,-28.709167,"Arvoreta; flor branca. Doação Herbário FURB 19565.","BRA:UFSC:FLOR:0000059421",NA,"Citharexylum solanaceum Cham.",NA,NA
"55",NA,"IAP","PACA-AGP","105722","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","J. Mahus","2009-11-27T00:00:00.000+0000",NA,NA,NA,"Mauhs, J.",2009,11,27,"Brazil","Rs","Vacaria","P. E. Ibitiriá.",-50.744444,-28.325,"Habitat: Em borda de mata","BRA:IAP:PACA-AGP:0000105722",NA,"Citharexylum solanaceum Cham.",NA,NA
