"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","comments","FID","new_Lat","new_Lon","notes"
"117",NA,"UFPR","UPCB","24039","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Acra, L.A.",NA,NA,"547",NA,"Bidá, A.",1984,11,15,"brazil","parana","colombo","Santa Mônica Clube de Campo",NA,NA,"Flor alva..","BRA:UFPR:UPCB:0000024039",NA,"Citharexylum solanaceum Cham.",NA,NA,895,-25.306242,-25.306242,"centroide mpo"
"118","2012-04-25T13:42:00.000+0000","MO","MO","2886823","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","G. Hatschbach 1/85",NA,NA,"Hatschbach 48577",NA,"Gert G. Hatschbach",1984,11,26,"brazil","parana",NA,"bacacheri (mun. Curitiba)",NA,NA,NA,"urn:catalog:MO:Tropicos:2886823","http://www.tropicos.org/Specimen/2886823","Citharexylum solanaceum Cham.",NA,NA,NA,-24.63581955,-24.63581955,"centroide estado"
"119",NA,"Museu de Ciências Naturais - Fundação Zoobotânica do Rio Grande do Sul (MCN-FZBRS)","HAS","20722","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.",NA,NA,NA,"170",NA,"Nilson, A.",1984,12,NA,"brazil","rio grande do sul","dois irmaos","BR-116, km 58.",NA,NA,"""Tarumã-de-banhado"". Em beira de estrada não mexida, em beira de mato na encosta. Árvore com flores branco-cremosas.","BRA:MCN/FZBRS:HAS:0000020722",NA,"Citharexylum solanaceum Cham.",NA,NA,123,-29.598914,-29.598914,"centroide mpo"
"120",NA,"NY","NY","564151","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","G. G. Hatschbach","1982-01-01T00:00:00.000+0000",NA,"1808",NA,"R. Kummrow",1982,2,24,"brazil","parana",NA,"Toledo, 10 km L",-53.744001507238,-24.7174500796483,NA,"a5f796d1-eb90-4452-8737-e9b93d480295",NA,"Citharexylum solanaceum Cham.",NA,NA,NA,-24.7174500796483,-53.744001507238,"original coordinates"
"121","2012-04-23T14:19:00.000+0000","MO","MO","2886730","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","G. Hatschbach",NA,NA,"Kummrow 1808",NA,"R. Kummrow",1982,2,24,"brazil","parana",NA,"Toledo, 10km L. Paraná",NA,NA,NA,"urn:catalog:MO:Tropicos:2886730","http://www.tropicos.org/Specimen/2886730","Citharexylum solanaceum Cham.",NA,NA,NA,-24.63581955,-24.63581955,"centroide estado"
"122",NA,"MBM","MBM","73808","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Hatschbach, G",NA,NA,"1808",NA,"Kummrow, R; et al.",1982,2,24,"brazil","parana","toledo","Toledo, 10km L",0,0,NA,"BRA:MBM:MBM:0000073808",NA,"Citharexylum solanaceum Cham.",NA,NA,954,-24.705605,-53.780151,"centroide mpo (0)"
"123",NA,"UnB","UB","114319","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Thode, VA","2013-04-01T00:00:00.000+0000",NA,"44326",NA,"Hatschbach, G",1981,11,4,"brazil","parana","tijucas do sul","Rio de Una",0,0,"Árvore 6m. Flor alva; Mata semidevastada.","BRA:UnB:UB:0000114319",NA,"Citharexylum solanaceum Cham.",NA,NA,830,-25.901697,-49.112272,"centroide mpo (0)"
"124",NA,"NY","NY","564152","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","G. G. Hatschbach","1981-12-01T00:00:00.000+0000",NA,"44326",NA,"G. G. Hatschbach",1981,11,4,"brazil","parana",NA,"Rio de Una",-49.1994945858989,-25.9321895882964,NA,"3f27907b-7eba-4a0f-bb55-f904f2bb9b16",NA,"Citharexylum solanaceum Cham.",NA,NA,NA,-25.9321895882964,-49.1994945858989,"original coordinates"
"125",NA,"MBM","MBM","67578","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Hatschbach, G",NA,NA,"449",NA,"Buttura, E",1980,2,14,"brazil","parana","foz do iguacu","Área do Incra-Commã",0,0,NA,"BRA:MBM:MBM:0000067578",NA,"Citharexylum solanaceum Cham.",NA,NA,879,-25.464378,-54.482838,"centroide mpo (0)"
"126",NA,"NY","NY","564154","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","H. N. Moldenke","1980-01-01T00:00:00.000+0000",NA,"156",NA,"P. I. Oliveira",1979,11,12,"brazil","parana",NA,"Barro Preto",-49.2069931547032,-25.5385841735685,NA,"f467481e-3a12-494f-bd2a-6a391375df85",NA,"Citharexylum solanaceum Cham.",NA,NA,NA,-25.5385841735685,-49.2069931547032,"original coordinates"
"127",NA,"MBM","MBM","64345","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Moldenke, HN",NA,NA,"156",NA,"Oliveira, PI",1979,11,12,"brazil","parana","sao jose dos pinhais","Barro Preto",0,0,NA,"BRA:MBM:MBM:0000064345",NA,"Citharexylum solanaceum Cham.",NA,NA,856,-25.664044,-49.094709,"centroide mpo (0)"
"128",NA,NA,"Botany","WAG.1189418","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.",NA,NA,NA,NA,NA,"Hatschbach GG",1975,10,25,"brazil",NA,NA,"Flora da Serra (mun. Guaraniacu) Paraná.",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/WAG.1189418",NA,"Citharexylum solanaceum Cham.",NA,NA,NA,NA,NA,"no coordinates, municipality or state provided"
"129",NA,"MBM","MBM","40787","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Moldenke, HN",NA,NA,"37348",NA,"Hatschbach, G",1975,10,25,"brazil","parana","guaraniacu","Flor da Serra",0,0,NA,"BRA:MBM:MBM:0000040787",NA,"Citharexylum solanaceum Cham.",NA,NA,922,-25.054201,-52.864979,"centroide mpo (0)"
"130","2012-04-26T08:31:00.000+0000","MO","MO","2888832","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.",NA,NA,NA,"Hatschbach 37348",NA,"Gert G. Hatschbach",1975,10,25,"brazil","parana",NA,"Flor da Serra (mun. Guaraniaçu)",NA,NA,NA,"urn:catalog:MO:Tropicos:2888832","http://www.tropicos.org/Specimen/2888832","Citharexylum solanaceum Cham.",NA,NA,NA,-24.63581955,-24.63581955,"centroide estado"
"131",NA,"NY","NY","564153","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","H. N. Moldenke","1973-05-01T00:00:00.000+0000",NA,"25611",NA,"G. G. Hatschbach",1970,11,23,"brazil","parana",NA,"Rio Atuba",-49.205854,-25.379421,NA,"1f5d2ef5-1678-4416-928c-01074ab12e34",NA,"Citharexylum solanaceum Cham.",NA,NA,NA,-25.379421,-49.205854,"original coordinates"
"132",NA,"MBM","MBM","16030","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Troncoso, NS",NA,NA,"25760",NA,"Hatschbach, G",1970,12,8,"brazil","parana","guaraquecaba","Rio Bananal",0,0,NA,"BRA:MBM:MBM:0000016030",NA,"Citharexylum solanaceum Cham.",NA,NA,905,-25.234919,-48.367204,"centroide mpo (0)"
"133",NA,"IAP","PACA-AGP","72325","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","A. Sehnem",NA,NA,NA,NA,"Sehnem, A.",1969,10,20,"brazil","rio grande do sul","santa cruz","Boa Vista",NA,NA,"conf. S.F. Smith em 03.1986&nf;Material analyzed for tha Project ""Evolution of morphological characters in Verbenaceae"", V.A. Thode - 04.2013. Habitat: in pascuis Hábito: arbustum","BRA:IAP:PACA-AGP:0000072325",NA,"Citharexylum solanaceum Cham.",NA,NA,NA,NA,NA,"centroide mpo"
"134",NA,"UCS","HUCS","01713","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Smith, S. .F.","1986-03-01T00:00:00.000+0000",NA,"s.n.",NA,"Sehnem, A.",1969,10,20,"brazil","rio grande do sul","santa cruz do sul","Boa Vista",0,0,"coleção ASSL 10710; arbustum in pascuis","BRA:UCS:HUCS:0000001713",NA,"Citharexylum solanaceum Cham.",NA,NA,109,-29.646331,-52.407307,"centroide mpo (0)"
"135",NA,"MBM","MBM","11421","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Troncoso, NS",NA,NA,"20518",NA,"Hatschbach, G; Guimarães, O",1968,12,6,"brazil","parana","guarapuava","Rio Cavernoso",0,0,NA,"BRA:MBM:MBM:0000011421",NA,"Citharexylum solanaceum Cham.",NA,NA,889,-25.377378,-51.494887,"centroide mpo (0)"
"136","2012-04-25T13:42:00.000+0000","MO","MO","2888948","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.",NA,NA,NA,"Hatschbach 20518",NA,"Gert G. Hatschbach|O. V. Guimarães",1968,12,6,"brazil","parana",NA,"Rio Cavernoso (mun. Guarapuava)",NA,NA,NA,"urn:catalog:MO:Tropicos:2888948","http://www.tropicos.org/Specimen/2888948","Citharexylum solanaceum Cham.",NA,NA,NA,-24.63581955,-24.63581955,"centroide estado"
"137","2015-04-11T12:31:33.000+0000","S","VascularPlants","S-PL-16683","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.",NA,NA,NA,"20518","20518","G. Hatschbach & O. Goimaraes",1968,12,6,"brazil",NA,NA,"Brazil: Paraná, Curitiba, Rio Cavernoso",NA,NA,"Voucher in Herb: S","S:VascularPlants:S-PL-16683",NA,"Citharexylum solanaceum Cham.",NA,NA,NA,NA,NA,"no coordinates, municipality or state provided"
"138",NA,"Universidade Federal de Santa Catarina (UFSC)","FLOR","16149","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Sobral, M.","1989-01-01T00:00:00.000+0000",NA,"7379",NA,"Klein, R.M.",1967,4,30,"brazil","santa catarina","florianopolis","Saco Grande, Ilha de Santa Catarina.",NA,NA,"arvoreta, Fruto Maduro, arroxeado, 8m altura","BRA:UFSC:FLOR:0000016149",NA,"Citharexylum solanaceum Cham.",NA,NA,517,-27.585684,-27.585684,"centroide mpo"
"139",NA,"UFPR","UPCB","6954","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Hatschbach, G.","1968-04-01T00:00:00.000+0000",NA,"17570",NA,"Hatschbach, G.",1967,10,27,"brazil","parana","rio branco do sul","Curiola",NA,NA,"Arvoreta flor alva, perfumada. Mata secundária..","BRA:UFPR:UPCB:0000006954",NA,"Citharexylum solanaceum Cham.",NA,NA,921,-25.077069,-25.077069,"centroide mpo"
"140",NA,"MBM","MBM","5829","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Hatschbach, G",NA,NA,"17659",NA,"Hatschbach, G",1967,10,30,"brazil","parana","sao jose dos pinhais","Colônia Roseira",0,0,NA,"BRA:MBM:MBM:0000005829",NA,"Citharexylum solanaceum Cham.",NA,NA,856,-25.664044,-49.094709,"centroide mpo (0)"
"141",NA,"NY","NY","564150","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","H. N. Moldenke","1972-10-01T00:00:00.000+0000",NA,"533",NA,"J. C. Lindeman",1966,3,6,"brazil","parana",NA,"Barigui",-49.2736972819373,-25.4319824288048,NA,"50b1c624-0bc0-4b9b-af98-9e09f6e22cca",NA,"Citharexylum solanaceum Cham.",NA,NA,NA,-25.4319824288048,-49.2736972819373,"original coordinates"
"142",NA,NA,"Botany","U.1761300","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.",NA,NA,NA,NA,NA,"Lindeman JC; Haas JH de",1966,3,6,"brazil",NA,NA,"Brasiliae Australis. Est. Paraná, Barigui; road side.",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1761300",NA,"Citharexylum solanaceum Cham.",NA,NA,NA,NA,NA,"no coordinates, municipality or state provided"
"143",NA,"MBM","MBM","15026","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Cordeiro, J","2010-01-01T00:00:00.000+0000",NA,"533",NA,"Lindeman, J; Haas, H",1966,3,6,"brazil","parana","curitiba","Along road near Barigui at N side of city",0,0,"Tree with broad crown, fruit carnose with 2 appressed stones, ripe red (8R5/10) via dull orange yellow and brown red","BRA:MBM:MBM:0000015026",NA,"Citharexylum solanaceum Cham.",NA,NA,875,-25.478163,-49.288236,"centroide mpo (0)"
"144",NA,"NY","NY","564158","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","H. N. Moldenke",NA,NA,"17750",NA,"R. Reitz",1965,12,15,"brazil","parana",NA,"Rio Cavernoso, Guarapuava",-51.4588489262839,-25.3994719783354,NA,"36267949-21ab-485c-9d09-ff4b691c3024",NA,"Citharexylum solanaceum Cham.",NA,NA,NA,-25.3994719783354,-51.4588489262839,"original coordinates"
"145","2008-05-27T22:02:00.000+0000","MO","MO","2888747","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","H.N. Moldenke",NA,NA,"Smith 13219",NA,"Lyman B. Smith|Roberto M. Klein",1964,11,13,"brazil","santa catarina",NA,"Itapiranga: Forest and forest margin, canela Gaucha and vicinity, 8km northwest of Säo Miguel d'Oeste",-53.56666,-26.66666,NA,"urn:catalog:MO:Tropicos:2888747","http://www.tropicos.org/Specimen/2888747","Citharexylum solanaceum Cham.",NA,NA,NA,-26.66666,-53.56666,"original coordinates"
"146",NA,"NY","NY","564157","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","H. N. Moldenke",NA,NA,"13219",NA,"L. B. Smith",1964,11,13,"brazil","santa catarina",NA,"Canela Gaucha and vicinity, 8 km northwest of Sao Miguel d'Oeste",-53.57,-26.67,NA,"cefcfa54-c611-4dde-b08d-a86c99baf8b2",NA,"Citharexylum solanaceum Cham.",NA,NA,NA,-26.67,-53.57,"original coordinates"
"147",NA,"UFPR","UPCB","4557","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Hatschbach, G.","1964-02-01T00:00:00.000+0000",NA,"10369",NA,"Hatschbach, G.",1963,11,7,"brazil","parana","laranjeiras do sul","Rio das Cobras",NA,NA,"Pequena árvore 5m, flores brancas, perfumadas..","BRA:UFPR:UPCB:0000004557",NA,"Citharexylum solanaceum Cham.",NA,NA,893,-25.345471,-25.345471,"centroide mpo"
"148",NA,NA,"Botany","U.1761301","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.",NA,NA,NA,NA,NA,"Hatschbach GG; Pereira E",1963,11,7,"brazil",NA,NA,"Est Parana. Mun Laranjeiras do Sul. Rio das Cobras.",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1761301",NA,"Citharexylum solanaceum Cham.",NA,NA,NA,NA,NA,"no coordinates, municipality or state provided"
"149",NA,"MBM","MBM","43184","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Hatschbach, G",NA,NA,"7753",NA,"Pereira, E; Hatschbach, G",1963,11,7,"brazil","parana","laranjeiras do sul","Laranjeiras do Sul",0,0,NA,"BRA:MBM:MBM:0000043184",NA,"Citharexylum solanaceum Cham.",NA,NA,893,-25.345471,-52.382003,"centroide mpo (0)"
"150","2007-03-08T09:03:23.000+0000","JBRJ","RB","RB00445410","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.",NA,NA,NA,"6884",NA,"Edmundo Pereira",1961,11,12,"brazil","parana","parana","Rio Taquari a 50 km de Curitiba.",NA,NA,"Arvore de 4m, flores brancas","urn:catalog:JBRJ:RB:445410",NA,"Citharexylum solanaceum Cham.",NA,NA,NA,NA,NA,"centroide mpo"
"151","2007-03-08T09:06:15.000+0000","JBRJ","RB","RB00445416","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.",NA,NA,NA,"6692",NA,"Pabst; Edmundo Pereira",1961,11,9,"brazil","rio grande do sul",NA,"Entre Tainhas e Princeza do Campo.",NA,NA,"Arbusto de 2m, flores brancas perfumadas","urn:catalog:JBRJ:RB:445416",NA,"Citharexylum solanaceum Cham.",NA,NA,NA,-29.78635099,-29.78635099,"centroide estado"
"152",NA,"UFPR","UPCB","3460","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Hatschbach, G.","1961-01-01T00:00:00.000+0000",NA,"8638",NA,"Hatschbach, G.",1961,11,12,"brazil","parana","campina grande do sul","Rod. BR 2, Rio Taquary",NA,NA,"Árvore 5m, flor alva..","BRA:UFPR:UPCB:0000003460",NA,"Citharexylum solanaceum Cham.",NA,NA,908,-25.186765,-25.186765,"centroide mpo"
"153","2013-08-06T00:00:00.000+0000","K","Herbarium","K000944290","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Moldenke, H.N.",NA,NA,"11932",NA,"Smith, L.B.; Klein, R.",1957,2,28,"brazil",NA,"capinzal","7km southeast of Capinzal.",NA,NA,NA,"http://specimens.kew.org/herbarium/K000944290",NA,"Citharexylum solanaceum Cham.",NA,NA,NA,NA,NA,"centroide mpo (no state)"
"154",NA,"NY","NY","564156","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","H. N. Moldenke",NA,NA,"11932",NA,"L. B. Smith",1957,2,28,"brazil","santa catarina",NA,"7 km southeast of Capinzal",-51.6124724012743,-27.3474962935328,NA,"76fea356-d6e4-4c0f-84d5-c7b4ec25b027",NA,"Citharexylum solanaceum Cham.",NA,NA,NA,-27.3474962935328,-51.6124724012743,"original coordinates"
"155",NA,NA,"Botany","L.2763564","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.",NA,NA,NA,NA,NA,"Smith LB; Klein RM",1957,2,28,"brazil",NA,NA,"Santa Catarina, Mun. Capinzal: mato branco, 7 km southeast of Capinzal.",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.2763564",NA,"Citharexylum solanaceum Cham.",NA,NA,NA,NA,NA,"no coordinates, municipality or state provided"
"156",NA,"IAP","PACA-AGP","61717","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","O. Bueno","2009-09-29T00:00:00.000+0000",NA,"2541",NA,"O.R. Camargo",1957,11,18,"brazil","rio grande do sul","farroupilha","Linha Janssen",NA,NA,"Habitat: In silva, na orla do mato Fenofase: flor","BRA:IAP:PACA-AGP:0000061717",NA,"Citharexylum solanaceum Cham.",NA,NA,219,-29.209989,-29.209989,"centroide mpo"
"157",NA,"IAP","PACA-AGP","54617","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","B. Rambo","1954-09-26T00:00:00.000+0000",NA,NA,NA,"Rambo, B.",1954,1,1,"brazil","rio grande do sul","sao francisco de paula","Faz. Englert",NA,NA,"SEM MATERIAL Habitat: in araucarieto Fenofase: fruto semievoluto","BRA:IAP:PACA-AGP:0000054617",NA,"Citharexylum solanaceum Cham.",NA,NA,221,-29.199375,-29.199375,"centroide mpo"
"158",NA,"NY","NY","564155","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","S. F. Smith","1985-11-01T00:00:00.000+0000",NA,"5071",NA,"A. Sehnem",1950,10,12,"brazil","rio grande do sul",NA,"Boa Vista, Santa Cruz",0,0,NA,"7bc6747e-7b4c-4f36-ba6b-d394a619d5c8",NA,"Citharexylum solanaceum Cham.",NA,NA,NA,-29.78635099,-53.24495754,"centroide estado (0)"
"159",NA,"IAP","PACA-AGP","51106","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Emrich-Rambo","1954-09-26T00:00:00.000+0000",NA,"5071",NA,"Sehnem, A.",1950,12,12,"brazil","rio grande do sul","santa cruz","Boa Vista",NA,NA,"Habitat: in silva Hábito: árvore","BRA:IAP:PACA-AGP:0000051106",NA,"Citharexylum solanaceum Cham.",NA,NA,NA,NA,NA,"centroide mpo"
"160",NA,"Universidade Estadual de Londrina, UEL","FUEL","7470","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Smith, SF","1986-03-01T00:00:00.000+0000",NA,"s.n.",NA,"Sehnem, A",1950,12,12,"brazil","rio grande do sul","boa vista","Santa Cruz",0,0,"Arbor in silva.","BRA:UEL:FUEL:0000007470",NA,"Citharexylum solanaceum Cham.",NA,NA,NA,NA,NA,"centroide mpo (0)"
"161",NA,"W","Herbarium W","1957-0000371","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","B. Rambo",NA,NA,NA,NA,"Rambo,B.",1949,9,11,"brazil",NA,NA,"Brasil; Rio Grande do Sul, Kappesberg, pr. Caxias",NA,NA,NA,NA,NA,"Citharexylum solanaceum Cham.",NA,NA,NA,NA,NA,"no coordinates, municipality or state provided"
"162",NA,"MBM","MBM","43183","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Moldenke, HN",NA,NA,"1591",NA,"Hatschbach, G",1949,11,18,"brazil","parana","curitiba","São Lourenço",0,0,NA,"BRA:MBM:MBM:0000043183",NA,"Citharexylum solanaceum Cham.",NA,NA,875,-25.478163,-49.288236,"centroide mpo (0)"
"163",NA,"NY","NY","564162","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","H. N. Moldenke","1950-09-01T00:00:00.000+0000",NA,"1591",NA,"G. G. Hatschbach",1949,11,18,"brazil","parana",NA,"S. LourenÃ§o",-49.2736972819373,-25.4319824288048,NA,"177953f0-fc6e-4893-850a-6bb943a9d3cc",NA,"Citharexylum solanaceum Cham.",NA,NA,NA,-25.4319824288048,-49.2736972819373,"original coordinates"
"164",NA,"IAP","PACA-AGP","50922","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","H. N. Moldenke","1950-01-01T00:00:00.000+0000",NA,"1591",NA,"Hatschbach, G.",1949,11,18,"brazil","parana","curitiba","São Lourenço",NA,NA,"árvore 4m, flor branca e perfumada&nf;Material analyzed for tha Project ""Evolution of morphological characters in Verbenaceae"", V.A. Thode - 04.2013. Habitat: in silva campestri Fenofase: flor Hábito: árvore","BRA:IAP:PACA-AGP:0000050922",NA,"Citharexylum solanaceum Cham.",NA,NA,875,-25.478163,-25.478163,"centroide mpo"
"165","2015-04-11T12:44:37.000+0000","S","VascularPlants","S09-30670","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.",NA,NA,NA,"s.n.","s.n.","Rambo",1948,1,28,"brazil","rio grande do sul",NA,"Brasilia. Rio Grande do Sul. Municipio de S. Fransisco de Paula. Cambara",-50,-29,NA,"S:VascularPlants:S09-30670",NA,"Citharexylum solanaceum Cham.",NA,NA,NA,-29,-50,"original coordinates"
"166",NA,"NY","NY","564163","Citharexylum solanaceum var. macrocalyx Moldenke","Verbenaceae","Citharexylum","solanaceum","macrocalyx","var. macrocalyx Moldenke","H. N. Moldenke","1948-07-01T00:00:00.000+0000",NA,"36422",NA,"B. Rambo",1948,1,27,"brazil","rio grande do sul",NA,"Cambara",-50.143208,-29.047894,NA,"ac18818c-b172-4b7b-8ad9-9041f3fffe4d",NA,"Citharexylum solanaceum var. macrocalyx Moldenke",NA,NA,NA,-29.047894,-50.143208,"original coordinates"
"167",NA,"Universidade Estadual de Londrina, UEL","FUEL","20750","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Vieira, AOS","1998-03-01T00:00:00.000+0000",NA,"248",NA,"Hertel, PFB",1947,12,NA,"brazil","parana","piraquara","Cachoeira, Rio do Meio, Cachoeira",0,0,"Flora do Município de Piraquara","BRA:UEL:FUEL:0000020750",NA,"Citharexylum solanaceum Cham.",NA,NA,877,-25.472754,-49.052069,"centroide mpo (0)"
"168",NA,"Universidade Estadual de Londrina, UEL","FUEL","20749","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","Vieira, AOS","1998-03-01T00:00:00.000+0000",NA,"199",NA,"Hertel, PFB",1947,12,NA,"brazil","parana","piraquara","Cachoeira, Rio do Meio, Cachoeira",0,0,"Flora do Município de Piraquara","BRA:UEL:FUEL:0000020749",NA,"Citharexylum solanaceum Cham.",NA,NA,877,-25.472754,-49.052069,"centroide mpo (0)"
"169",NA,"NY","NY","564146","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","N. S. Troncoso","1947-01-01T00:00:00.000+0000",NA,"C1709",NA,"R. Reitz",1946,12,5,"brazil","santa catarina",NA,"Vargem Grande - Orleans",0,0,"Herba'rio Barbosa Rodrigues","56b5e574-66ef-46b3-b9a4-a0fa1c724581",NA,"Citharexylum solanaceum Cham.",NA,NA,NA,-27.24592878,-50.48226937,"centroide estado (0)"
"170","2007-03-08T09:08:37.000+0000","JBRJ","RB","RB00445419","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","J.G.Khulmann",NA,NA,"779",NA,"Apparicio Duarte",1946,12,3,"brazil","minas gerais","carandai","Serra do Dombe.",NA,NA,NA,"urn:catalog:JBRJ:RB:445419",NA,"Citharexylum solanaceum Cham.",NA,NA,2076,-20.996836,-20.996836,"centroide mpo"
"171",NA,"NY","NY","564145","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","H. N. Moldenke","1953-07-01T00:00:00.000+0000",NA,"C163",NA,"R. Reitz",1943,11,20,"brazil","santa catarina",NA,"Turvo - AraranguÃ¡",0,0,"Herba'rio Barbosa Rodrigues","440750e1-f349-4f1a-bd34-4564a67285e7",NA,"Citharexylum solanaceum Cham.",NA,NA,NA,-27.24592878,-50.48226937,"centroide estado (0)"
"172","2007-03-08T09:01:27.000+0000","JBRJ","RB","RB00445409","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","J.G.Khulmann",NA,NA,"c163",NA,"P.R.Reitz",1943,11,20,"brazil","santa catarina","turvo","Arar.",NA,NA,"árvore, altura 5-10 m, flor branca","urn:catalog:JBRJ:RB:445409",NA,"Citharexylum solanaceum Cham.",NA,NA,266,-28.903238,-28.903238,"centroide mpo"
"173",NA,"W","Herbarium W","1959-0010119","Citharexylum solanaceum Cham.","Verbenaceae","Citharexylum","solanaceum",NA,"Cham.","R. Rueda (MO) 1991",NA,NA,NA,NA,"Zerny,H.",1927,10,24,"brazil",NA,NA,"Brasilien; Staat Rio de Janeiro, Itatiaya-Gebiet: Gelichteter Wald bei der Pension Waltersheim, ca. 900-1000m",NA,NA,NA,NA,NA,"Citharexylum solanaceum Cham.",NA,NA,NA,NA,NA,"no coordinates, municipality or state provided"
