"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"12",NA,"Universidade Federal de Juiz de Fora (UFJF)","CESJ","41056","Parinari alvimii Prance","Chrysobalanaceae","Parinari","alvimii","Prance",NA,NA,NA,"s.n.","G. Hatschbach",1998,10,15,"Brazil","Bahia","Ituberá","Rio Pancada Russa",0,0,"Árvore,10m,flor alvacenta.Floresta atlântica.","BRA:UFJF:CESJ:0000041056",NA,"Parinari alvimii Prance"
"13",NA,"USP","SPF","150350","Parinari alvimii Prance","Chrysobalanaceae","Parinari","alvimii","Prance","Prance, GT","2001-01-01T00:00:00.000+0000",NA,"68529","Hatschbach, G",1998,10,15,"Brazil","Bahia","Ituberá",NA,0,0,NA,"BRA:USP:SPF:0000150350",NA,"Parinari alvimii Prance"
"15",NA,"IF","SPSF","30859","Parinari alvimii Prance","Chrysobalanaceae","Parinari","alvimii","Prance",NA,NA,NA,"68529","G. Hatschbach",1998,10,15,"Brazil","Ba","Itubera","floresta atlantica",NA,NA,"COLETA: XLS: SPSFAntigo;","BRA:IF:SPSF:0000030859",NA,"Parinari alvimii Prance"
"16",NA,"W","Herbarium W","2002-0012055","Parinari alvimii Prance","Chrysobalanaceae","Parinari","alvimii","Prance","G. T. Prance 2001",NA,NA,NA,"Hatschbach,G., Silva,J.M. & Ferreira,L.A.",1998,10,15,"Brazil",NA,NA,"Ligação rodovia entre a BA-001 a Praia Prati-Gi, Rio Pancada Rasa (Mun. Ituberá) Bahia.",NA,NA,NA,NA,NA,"Parinari alvimii Prance"
"19","2008-05-27T22:02:00.000+0000","MO","MO","3302011","Parinari alvimii Prance","Chrysobalanaceae","Parinari","alvimii","Prance","G.T. Prance","2001-01-01T00:00:00.000+0000",NA,"Hatschbach 68529","Gert G. Hatschbach|J.M. Silva|L.A. Ferreira",1998,10,15,"Brazil","Bahia",NA,"Ligação da rodovia entre a BA-001 a Praia Prati-Gi, Rio Pancada Rasa (Mun. Ituberá).",NA,NA,NA,"urn:catalog:MO:Tropicos:3302011","http://www.tropicos.org/Specimen/3302011","Parinari alvimii Prance"
"21",NA,"Universidade Federal da Bahia (UFBA)","ALCB","045606","Parinari alvimii Prance","Chrysobalanaceae","Parinari","alvimii","Prance","Gomes-Silva, F","2017-08-31T00:00:00.000+0000",NA,"6866","Guedes, ML; Cabral, L; et al.",1997,1,18,"Brazil","Bahia","Santa Cruz Cabrália","Extremo Sul, Projeto Cedro",-39.016667,-16.266667,"de ca. 12 m de altura, CAP. 55,5 cm. Folhas com a face abaxial ferrugínea. Material estéril.; em estádio médio de regeneração.","BRA:UFBA:ALCB:0000045606",NA,"Parinari alvimii Prance"
"22",NA,"Universidade Federal da Bahia (UFBA)","ALCB","031996","Parinari alvimii Prance","Chrysobalanaceae","Parinari","alvimii","Prance","Prance, GT","1995-01-01T00:00:00.000+0000",NA,"4739","Carvalho, AM de; Thomas, W; Santos, TS dos; et al.",1994,9,18,"Brazil","Bahia","Ilhéus","Litoral Sul, Mata da Esperança. Entrada a partir da antiga ponte do Rio Fundão",-39.069167,-14.781944,"DAP 102,8cm. Alt. 31,8m. F. 17,3m. Folhas discolores. Flores com corola alva. Epífita e lianas presentes.; Higrófila Sul Baiana.","BRA:UFBA:ALCB:0000031996",NA,"Parinari alvimii Prance"
"24",NA,"NY","NY","378703","Parinari alvimii Prance","Chrysobalanaceae","Parinari","alvimii","Prance","G. T. Prance","1994-01-01T00:00:00.000+0000",NA,"274","J. G. Jardim",1993,8,26,"Brazil","Bahia",NA,"Ca. 3 km, ramal ao N da sede da EstaÃ§ao Experimental Lemos Maia (ESMAI). Mata HigrÃ³fila Sul Baiana",-39.0751882637406,-15.2970177652254,NA,"3e62cb92-8ce7-4e0e-a126-a0b6f70ec1e1",NA,"Parinari alvimii Prance"
"26",NA,"Universidade Federal da Bahia (UFBA)","ALCB","026827","Parinari alvimii Prance","Chrysobalanaceae","Parinari","alvimii","Prance","Gomes-Silva, F","2017-08-31T00:00:00.000+0000",NA,"s/n","Guedes, ML; et al.",1993,9,13,"Brazil","Bahia","Cairu","Baixo Sul, Gamboa",-39.033333,-13.483333,"ca. 8m de altura. Folhs coriáceas. face abaxial serícea.","BRA:UFBA:ALCB:0000026827",NA,"Parinari alvimii Prance"
"27",NA,"NY","NY","378705","Parinari alvimii Prance","Chrysobalanaceae","Parinari","alvimii","Prance","W. W. Thomas","1994-01-01T00:00:00.000+0000",NA,"8493","W. W. Thomas",1991,7,1,"Brazil","Bahia",NA,"7,3 km N of Serra Grande on rd to Itacaré. Fazenda Lagoa do Conjunto Fazenda Santa Cruz. Southern Bahian moist forest. Parcel 38",-39.0617,-14.4231,NA,"34039b58-eadf-4c74-bfbd-b03969f42ed9",NA,"Parinari alvimii Prance"
"28","2008-05-27T22:02:00.000+0000","MO","MO","3171515","Parinari alvimii Prance","Chrysobalanaceae","Parinari","alvimii","Prance","G. T. Prance","1998-01-01T00:00:00.000+0000",NA,"Thomas 8128","Thomas",1991,7,1,"Brazil","Bahia",NA,"Mun. Uruçuca, 7.3 km N of Serra Grande on rd to Itacaré. Fazenda Lagoa do Conjunto Fazenda Santa Cruz. Southern Bahian moist forest.",-39.01666,-14.41666,NA,"urn:catalog:MO:Tropicos:3171515","http://www.tropicos.org/Specimen/3171515","Parinari alvimii Prance"
"29",NA,"NY","NY","378704","Parinari alvimii Prance","Chrysobalanaceae","Parinari","alvimii","Prance","W. W. Thomas","1994-01-01T00:00:00.000+0000",NA,"8128","W. W. Thomas",1991,7,1,"Brazil","Bahia",NA,"7,3 km N of Serra Grande on rd to Itacaré. Fazenda Lagoa do Conjunto Fazenda Santa Cruz. Southern Bahian moist forest. Parcel 29",-39.0617,-14.4231,NA,"787a6150-ff84-4987-aefc-ed9c22498582",NA,"Parinari alvimii Prance"
"30",NA,"NY","NY","378706","Parinari alvimii Prance","Chrysobalanaceae","Parinari","alvimii","Prance","G. T. Prance","1978-01-01T00:00:00.000+0000",NA,"10243","S. A. Mori",1978,7,15,"Brazil","Bahia",NA,"Nova estrada que liga UruÃ§uca a Serra Grande, a 28-30 km de UruÃ§uca. Regiao de Mata HigrÃ³fila Sul Baiana.  Folha SD-24 (15-39a).",-39.102887,-14.479644,NA,"6693cf60-aa86-4a3e-98e0-32f5fa33982e",NA,"Parinari alvimii Prance"
"31","2014-07-07T23:09:07.000+0000","JBRJ","RB","RB00070510","Parinari alvimii Prance","Chrysobalanaceae","Parinari","alvimii","Prance","G.T.Prance","1979-01-01T00:00:00.000+0000",NA,NA,"S.Mori, F.Benton & I.White",1978,7,15,"Brazil","Bahia","Uruçuca","Nova estrada que liga Uruçuca à Serra Grande, a 28-30 km de Uruçuca.",NA,NA,"Árvore, 22m x 25cm. Ninhos de formigas na cavidade formada pela curvatura da folha. Foto do ninho. Formigas coletadas por Forbes.","urn:catalog:JBRJ:RB:70510",NA,"Parinari alvimii Prance"
"32",NA,"NY","NY","378701","Parinari alvimii Prance","Chrysobalanaceae","Parinari","alvimii","Prance","G. T. Prance","1978-09-01T00:00:00.000+0000",NA,"2305","T. S. dos Santos",1972,6,14,"Brazil","Bahia",NA,"Km 2 do Sul de ItacarÃ©",-38.98,-14.28,NA,"f5b599fd-bc76-4903-9a56-d6d78371f81a",NA,"Parinari alvimii Prance"
"33",NA,"NY","NY","378702","Parinari alvimii Prance","Chrysobalanaceae","Parinari","alvimii","Prance","G. T. Prance","1978-09-01T00:00:00.000+0000",NA,"457","T. S. dos Santos",1969,10,29,"Brazil","Bahia",NA,"Fazenda Sao Rafael",-39.248107,-15.218925,"Colheu madeira","e205a71f-dd8d-49ab-893e-a8f8c872f805",NA,"Parinari alvimii Prance"
"34",NA,"NY","NY","428633","Parinari alvimii Prance","Chrysobalanaceae","Parinari","alvimii","Prance",NA,NA,"ISOTYPE","164","J. Almeida",1968,10,16,"Brazil","Bahia",NA,"8 km S de ItacarÃ©",-38.9965836192823,-14.2814954259902,NA,"4e7382d9-6d33-4051-97fe-b3e483e5b971",NA,"Parinari alvimii Prance"
"38",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","65335","Parinari alvimii Prance","Chrysobalanaceae","Parinari","alvimii","Prance","A. M. Amorim",NA,NA,"5681","A. M. de Carvalho",NA,NA,NA,"Brazil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 1714 Parcela n. 39.",-39.069167,-14.781944,"Ambiente: Mata higrofila. Habito: Árvore maior que 20m e menor que 50m","BRA:CEPLAC:CEPEC:0000065335",NA,"Parinari alvimii Prance"
"39",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","4888","Parinari alvimii Prance","Chrysobalanaceae","Parinari","alvimii","Prance","S. A. Mori",NA,"PARATYPE","164","J. A. de Jesus",NA,NA,NA,"Brazil","Bahia","ITACARÉ","8Km ao S de Itacaré.",NA,NA,"Ambiente: Mata. Habito: Árvore, 20m X 12cm.","BRA:CEPLAC:CEPEC:0000004888",NA,"Parinari alvimii Prance"
"40",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","65207","Parinari alvimii Prance","Chrysobalanaceae","Parinari","alvimii","Prance","A. M. Amorim",NA,NA,"5949","A. M. de Carvalho",NA,NA,NA,"Brazil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 2175 Parcela n. 49.",-39.069167,-14.781944,"Ambiente: Mata higrofila. Habito: Árvore maior que 20m e menor que 50m","BRA:CEPLAC:CEPEC:0000065207",NA,"Parinari alvimii Prance"
"41",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","70825","Parinari alvimii Prance","Chrysobalanaceae","Parinari","alvimii","Prance",NA,NA,NA,"68529","Hatschbach, GM",NA,NA,NA,"Brazil","Bahia","Ituberá",NA,0,0,NA,"BRA:UFMG:BHCB:0000070825",NA,"Parinari alvimii Prance"
"42",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","64635","Parinari alvimii Prance","Chrysobalanaceae","Parinari","alvimii","Prance","A. M. Amorim",NA,NA,"4739","A. M. de Carvalho",NA,NA,NA,"Brazil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 165 Parcela n. 5.",-39.069167,-14.781944,"Ambiente: Mata higrofila. Habito: Árvore maior que 20m e menor que 50m","BRA:CEPLAC:CEPEC:0000064635",NA,"Parinari alvimii Prance"
"45",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","65309","Parinari alvimii Prance","Chrysobalanaceae","Parinari","alvimii","Prance","A. M. Amorim",NA,NA,"5605","A. M. de Carvalho",NA,NA,NA,"Brazil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 1583 Parcela n. 37.",-39.069167,-14.781944,"Ambiente: Mata Higrofila. Habito: Árvore maior que 5m e menor 20m","BRA:CEPLAC:CEPEC:0000065309",NA,"Parinari alvimii Prance"
