"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","comments","bibliographicCitation","acceptedNameUsage"
"17","","","ASE","9914","Parinari littoralis Prance","","Chrysobalanaceae","Parinari","littoralis","","Prance","Landim, M","2011-12-01","","20","","Sales, AB; A.V.Santos; Gomes, C; Santos, E","2007","8","31","brazil","Sergipe","Itaporanga d'Ajuda","Fazenda Trapsa","-37.310278","-10.998333","árvore. 5. m. Botões verde-claro, pilosos. Frutos secos, marrons.; árvore. 5. m. Botões verde-claro, pilosos. Frutos secos, marrons.; Mata","","original coordinates","GBIF","Parinari littoralis Prance"
"18","","","ASE","9866","Parinari littoralis Prance","","Chrysobalanaceae","Parinari","littoralis","","Prance","Landim, M","2011-12-01","","60","","Sales, AB; Landim, M; L.Ribeiro; A.V.Santos; Gomes, C; Santos, E","2007","10","23","brazil","Sergipe","Itaporanga d'Ajuda","Fazenda Trapsa","-37.310278","-10.998333","árvore. 8. m. frutos secos.; árvore. 8. m. frutos secos.; borda da mata","","original coordinates","GBIF","Parinari littoralis Prance"
"19","","","HST","14163","Parinari littoralis Prance","","Chrysobalanaceae","Parinari","littoralis","","Prance","R.G.Barbosa-Silva","2017-11-30","","5125","","A.M.Miranda","2005","7","17","brazil","Bahia","Camamu","Povoado de Barcelos do Sul","-39.176174","-14.01333","Árvore ca. 8m alt., caule acinzentado, folhas coriáceas, discolores, adaxialmente verde brilhante, abaxialmente acinzentado, flores de cálice verde amarronzado, corola esverdeada","","centroide mpo","GBIF","Parinari littoralis Prance"
"20","","","RB","RB00697556","Parinari littoralis Prance","","Chrysobalanaceae","Parinari","littoralis","","Prance","G.T.PRANCE","","","300","","J. L. Paixão; J. G. Jardim & S. Sant´Ana","2003","11","13","brazil","Bahia","Nilo Peçanha","Rod. Nilo Peçanha / Cairu, km 9,5.","-39.071389","-13.593056","Árvore, ca. 10 m, folhas discolores, flores cremes, frutos imaturos marrons.","","original coordinates","GBIF","Parinari littoralis Prance"
"21","","","UESC","9729","Parinari littoralis Prance","","Chrysobalanaceae","Parinari","littoralis","","Prance","R.G. Barbosa-Silva","2017-10-01","","1577","","Jesus, N.G.","2002","12","4","brazil","Bahia","Aramari","","-38.486389","-11.969167","Árvore 6m de altura.","","original coordinates","GBIF","Parinari littoralis Prance"
"22","","","RB","RB00070523","Parinari littoralis Prance","","Chrysobalanaceae","Parinari","littoralis","","Prance","G.T.PRANCE","","","2030","","M.G. Bovini; L.C. Giordano, E.F. Guimarães, J.R. Miguel et M.D. Campos","2001","7","28","brazil","Paraíba","Paraíba","João Pessoa, rod. para a praia de Maceió de Sacarapé, partindo da praia da Penha.","","","àrvore heliófila ca. 5,0 m., folhas coriáceas levemente discolores, frutos imaturos pardos com mesocarpo lenhoso","","","GBIF","Parinari littoralis Prance"
"23","","","UESC","4477","Parinari littoralis Prance","","Chrysobalanaceae","Parinari","littoralis","","Prance","","","","3233","","Amorim, A.M.A.","2000","1","6","brazil","Bahia","Itacaré","","-39.157785","-14.360606","Árvore ca. 20m alt..","","centroide mpo","GBIF","Parinari littoralis Prance"
"24","","","NY","01198616","Parinari littoralis Prance","","Chrysobalanaceae","Parinari","littoralis","","Prance","G. T. Prance","2005-01-01","","3457","","A. M. Amorim","2000","6","15","brazil","Sergipe","","Entre Santa Luzia e Crasto. Mata do Dr. Jorge, coletas a 3-4 km de Crasto.","-37.4161","-11.3828","","","original coordinates","GBIF","Parinari littoralis Prance"
"25","","","SPF","205957","Parinari littoralis Prance","","Chrysobalanaceae","Parinari","littoralis","","Prance","Barbosa-Silva, RG","2017-07-01","","6805","","Carvalho, AMV","1999","9","6","brazil","Bahia","Maraú","Rod. BR-030, ca. 11,3 Km na Rod. Saquaíra/ Campinhos.","-38.956667","-13.953056","","","original coordinates","GBIF","Parinari littoralis Prance"
"26","","","RB","RB00697071","Parinari littoralis Prance","","Chrysobalanaceae","Parinari","littoralis","","Prance","G.T.PRANCE","","","","","André M. de Carvalho; J. G. Jardim, F. do S. Juchum & A. C. Orsi","1999","9","6","brazil","Bahia","Maraú","Rod. BR-030, ca. 11,3 km na Rodovia Saquaíra/Campinhos. .","-38.956667","-13.953055","Árvore ca. 8 m de altura. Folhas discolores, verdes na face superior e a face inferior ferrugínea. Flores passadas castanhas.","","original coordinates","GBIF","Parinari littoralis Prance"
"27","","","SPF","150351","Parinari littoralis Prance","","Chrysobalanaceae","Parinari","littoralis","","Prance","Prance, GT","2001-01-01","","68532","","Hatschbach, G","1998","10","15","brazil","Bahia","Ituberá","","-39.147155","-13.750476","","","centroide mpo (0)","GBIF","Parinari littoralis Prance"
"28","","","CESJ","38643","Parinari littoralis Prance","","Chrysobalanaceae","Parinari","littoralis","","Prance","","","","s.n.","","G. Hatschbach","1998","10","15","brazil","Bahia","Ituberá","Rio Pancada Russa","-39.147155","-13.750476","Árvore,10m,flor alvacenta.Floresta atlântica.","","centroide mpo (0)","GBIF","Parinari littoralis Prance"
"29","","","UESC","3654","Parinari littoralis Prance","","Chrysobalanaceae","Parinari","littoralis","","Prance","","","","160","","Sambuichi, R.H.R.","1998","10","13","brazil","Bahia","Ilhéus","","-39.190761","-14.766458","cacau sob mata raleada.; Planta arbórea, alt.30m, DAP 42,67cm.; Casca rugosa.","","centroide mpo","GBIF","Parinari littoralis Prance"
"30","","","ASE","6298","Parinari littoralis Prance","","Chrysobalanaceae","Parinari","littoralis","","Prance","Landim, M","2011-12-01","","555","","Landim, M","1996","8","28","brazil","Sergipe","Santa Luzia do Itanhy","Mata do Crasto","-37.425861","-11.385528","árvore. 10. m. presença de botões florais e flores alvas pequenas.; árvore. 10. m. presença de botões florais e flores alvas pequenas.; Mata","","original coordinates","GBIF","Parinari littoralis Prance"
"31","","","SPF","205082","Parinari littoralis Prance","","Chrysobalanaceae","Parinari","littoralis","","Prance","Barbosa-Silva, RG","2017-07-01","","1020","","Landim, MF","1996","9","16","brazil","Sergipe","Itaporanga d'Ajuda","","-37.318178","-11.05724","","","centroide mpo (0)","GBIF","Parinari littoralis Prance"
"32","","","RB","RB00070525","Parinari littoralis Prance","","Chrysobalanaceae","Parinari","littoralis","","Prance","A. Vaz","","","85","","T.Jost; H.P. Bautista","1995","4","27","brazil","Bahia","Conde","Fazenda do Bu, Mata do Bebedouro, lado direito da BA 099 no sentido Norte.","-37.67734","-11.827324","árvore com ca de 15 m de altura, tgronco de 9m de comprimento, folhas coriaceas, discolores, face dorsal cinza, pilosa e ventral brilhante, flores com cálice verde e corola branca, fruto oblongo com escamas castanho","","centroide mpo","GBIF","Parinari littoralis Prance"
"33","","","RB","RB00070502","Parinari littoralis Prance","","Chrysobalanaceae","Parinari","littoralis","","Prance","G.T.PRANCE","","","744","","M.Clara Ferreira; T. Jost","1995","8","22","brazil","Bahia","Esplanada","Fazenda do Bu, Mata do Fundão II.","-37.733333","-12.01","A´rvore com ca de 9 m de alt. ramos jovens ferruginosos, pilosos folhas coriaceas, quando adultas glabras na face dorsal","","original coordinates","GBIF","Parinari littoralis Prance"
"34","","","RB","RB00070515","Parinari littoralis Prance","","Chrysobalanaceae","Parinari","littoralis","","Prance","A. Vaz","","","187","","T.Jost; M.Clara Ferreira","1995","8","22","brazil","Bahia","Conde","Fazenda do Bu.","-37.716667","-12.014167","Árvore de aprox. 1,2 m de alt. botões florais esverdeados, frutos jovens marrons pintalgados com espécie de verrugas, folhas coriáceas discolores, com nervuras na face dorsal quase ferrugineas","","original coordinates","GBIF","Parinari littoralis Prance"
"35","","","UESC","10220","Parinari littoralis Prance","","Chrysobalanaceae","Parinari","littoralis","","Prance","","","","339","","Marli P.M. de Lima","1994","10","27","brazil","Bahia","Conde","","-37.707778","-12.042778","Árvore com ca. 11m de altura, ramos acinzentados, ramos no ápice ferrugíneos.","","original coordinates","GBIF","Parinari littoralis Prance"
"36","","","MBML-HERBARIO","6717","Parinari littoralis Prance","","Chrysobalanaceae","Parinari","littoralis","","Prance","A. Amorim/1993","","","1261","","A. M. Amorim; et al","1993","4","15","brazil","Bahia","Una","Ibama","-39.083333","-15.15","Árvore com ca. 20,0m de altura, folhas com a face superior verde-escuro brilhante, a inferior verde-amarronzado, opaca. Flores com cálice castanho corola alva. Flores em álcool.","","original coordinates","GBIF","Parinari littoralis Prance"
"37","","","VIES","14425","Parinari littoralis Prance","","Chrysobalanaceae","Parinari","littoralis","","Prance","Sobral, M.","1905-06-17","","1643","","Thomaz, L.D.","1992","12","5","brazil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia.","-40.635175","-19.877577","SW1940","","centroide mpo","GBIF","Parinari littoralis Prance"
"38","","","RB","RB00070493","Parinari littoralis Prance","","Chrysobalanaceae","Parinari","littoralis","","Prance","","","","326","","M.Clara Ferreira","1990","5","26","brazil","Bahia","Esplanada","Campo de Malombé.","-38.466667","-12.483333","","","original coordinates","GBIF","Parinari littoralis Prance"
"39","","","SPF","205081","Parinari littoralis Prance","","Chrysobalanaceae","Parinari","littoralis","","Prance","Barbosa-Silva, RG","2017-07-01","","1088","","Viana, G","1984","12","13","brazil","Sergipe","Itabaiana","Serra de Itabaiana","-37.421727","-10.685911","","","centroide mpo (0)","GBIF","Parinari littoralis Prance"
"40","","","NY","378686","Parinari littoralis Prance","","Chrysobalanaceae","Parinari","littoralis","","Prance","","","","386","","L. A. Mattos Silva","1979","5","18","brazil","Bahia","","Km 21 da Rod. Belmonte/Itapebi. TransiÃ§ao da restinga para a Mata HigrÃ³fila Sul Baiana, prÃ³x. a ponte","-38.88","-15.86","","","original coordinates","GBIF","Parinari littoralis Prance"
"41","","","RB","RB00070483","Parinari littoralis Prance","","Chrysobalanaceae","Parinari","littoralis","","Prance","","","","","","S.A. Mori; A.M.de Carvalho","1979","6","13","brazil","Bahia","Maraú","BR 030 a 5 km ao S de Maraú.","-39.150172","-14.151743","árvore 7x15cm, frutos cobertos por bilhões de abelhas pretas, pequenas que removem o policarpo","","centroide mpo","GBIF","Parinari littoralis Prance"
"42","","","NY","378685","Parinari littoralis Prance","","Chrysobalanaceae","Parinari","littoralis","","Prance","G. T. Prance","1979-01-01","","12001","","S. A. Mori","1979","6","13","brazil","Bahia","","BR 030, a 5 km ao S de maraÃº","-39.0055","-14.1416","","","original coordinates","GBIF","Parinari littoralis Prance"
"43","","","IPA","30166","Parinari littoralis Prance","","Chrysobalanaceae","Parinari","littoralis","","Prance","Prance, G.T.","1992-10-27","","74-7745","","Andrade-Lima","1974","4","2","brazil","Sergipe","Itabaiana","Serra de Itabaiana","-37.421727","-10.685911","","","centroide mpo (0)","GBIF","Parinari littoralis Prance"
"44","","","PEUFR","12674","Parinari littoralis Prance","","Chrysobalanaceae","Parinari","littoralis","","Prance","R. G. Barbosa-Silva","2017-10-30","","13083","","D. P. Lima","1972","9","28","brazil","Bahia","Ilhéus","Fazenda Ipiranga; Mata do Rio Canoa","-39.190761","-14.766458","Árvore de mais ou menos 10m de altura, por 30cm de diâmetro; flores amarelas com perfume agradável.","","centroide mpo","GBIF","Parinari littoralis Prance"
"45","","","RB","RB00703115","Parinari littoralis Prance","","Chrysobalanaceae","Parinari","littoralis","","Prance","G.T.PRANCE","","","1948","","R. S. Pinheiro","1972","10","25","brazil","Bahia","Ilhéus","Ramal da Faz. Ipiranga a 21 km de Olivença.","-39.190761","-14.766458","Árvore de 10, de altura 30 cm diâmetro flor amarela perfumada.","","centroide mpo","GBIF","Parinari littoralis Prance"
"46","","","HST","3784","Parinari littoralis Prance","","Chrysobalanaceae","Parinari","littoralis","","Prance","R.G.Barbosa-Silva","2017-11-30","","12722","","D.P.Lima","1971","11","8","brazil","Bahia","Una","mata da Fazenda Cabana da Serra","-39.154571","-15.224128","Árvore + - 12m alt. por + - 36cm de diâmetro. Flores com pétalas amarelas esbranquiçadas, pouco perfumadas.","","centroide mpo","GBIF","Parinari littoralis Prance"
"47","","","RB","RB00703131","Parinari littoralis Prance","","Chrysobalanaceae","Parinari","littoralis","","Prance","G.T.PRANCE","","","13","","S. G. da Vinha ; R. S. Pinheiro","1967","8","3","brazil","Bahia","Maraú","","-39.150172","-14.151743","Árvore de 5m alt., K. ferrugíneo, C. branca, estames brancos.","","centroide mpo","GBIF","Parinari littoralis Prance"
"48","","","UB","2077","Parinari littoralis Prance","","Chrysobalanaceae","Parinari","littoralis","","Prance","Prance, GT","","","1833","","Belém, RP","1965","10","5","brazil","Bahia","Maraú","","-39.150172","-14.151743","Tipo.; Árvore 15m x 25cm. Flor branca; Mata litorânea.","","centroide mpo (0)","GBIF","Parinari littoralis Prance"
"49","","","","BR0000006968472","Parinari littoralis Prance","","Chrysobalanaceae","Parinari","littoralis","","Prance","","","","1833","","Belem Romeu P.","1965","10","5","brazil","","","","","","","","no coordinates, municipality or state provided","GBIF","Parinari littoralis Prance"
"50","","","CEPEC","16372","Parinari littoralis Prance","","Chrysobalanaceae","Parinari","littoralis","","Prance","G. T. prance","","","386","","L. A. M. Silva","","","","brazil","Bahia","belmonte","Km 21 Rod. p/ Itapebi, prox. ponte.","-39.185654","-15.936505","Ambiente: Mata Higrofila. Solo arenoso. Habito: Árvore maior que 5m e menor 20m","","centroide mpo","GBIF","Parinari littoralis Prance"
"51","","","BHCB","70989","Parinari littoralis Prance","","Chrysobalanaceae","Parinari","littoralis","","Prance","","","","68532","","Hatschbach, GM","","","","brazil","Bahia","Ituberá","","-39.147155","-13.750476","","","centroide mpo (0)","GBIF","Parinari littoralis Prance"
"52","","","CEPEC","3115","Parinari littoralis Prance","","Chrysobalanaceae","Parinari","littoralis","","Prance","G. T. Prance","","","13","","S. G. da Vinha","","","","brazil","Bahia","MARAÚ","","-39.150172","-14.151743","Ambiente: Mata. Habito: Árvore maior que 5m e menor 20m","","centroide mpo","GBIF","Parinari littoralis Prance"
