"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","infraspecificEpithet","fieldNumber","comments"
"11","2008-05-27T22:02:00.000+0000","MO","MO","3161019","Heisteria amphoricarpa (Ducke) Sleumer","Erythropalaceae","Heisteria","amphoricarpa","(Ducke) Sleumer","Ronald Liesner (MO)","1988-01-01T00:00:00.000+0000",NA,"MONREIRO 159","* MONREIRO",1981,3,NA,"Brazil",NA,NA,"Município de São Paulo de Olivenca, estrada do Bomfim; mata de terra firme; solo arenoso",NA,NA,NA,"urn:catalog:MO:Tropicos:3161019","http://www.tropicos.org/Specimen/3161019","Heisteria amphoricarpa (Ducke) Sleumer",NA,NA,NA,NA
"12",NA,"NY","NY","02265493","Heisteria amphoricarpa (Ducke) Sleumer","Erythropalaceae","Heisteria","amphoricarpa","(Ducke) Sleumer",NA,NA,NA,"20748","R. de Lemos Fróes",1945,4,NA,"Brazil","Amazonas",NA,NA,-69.504833,-4.696879,NA,"098e7f38-8a10-4278-88f7-8030aacfabcd",NA,"Heisteria amphoricarpa (Ducke) Sleumer",NA,NA,NA,NA
"13",NA,NA,"Botany","L.1134596","Aptandropsis amphoricarpa Ducke","Erythropalaceae","Heisteria","amphoricarpa","Ducke",NA,NA,"TYPE",NA,"Ducke A",1944,4,1,"Brazil","Amazonas",NA,"BrasilAmazonasSao Paulo de Olivenca",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.1134596",NA,"Aptandropsis amphoricarpa Ducke",NA,NA,NA,NA
"14",NA,NA,"Botany","L.1087238","Aptandropsis amphoricarpa Ducke","Erythropalaceae","Heisteria","amphoricarpa","Ducke",NA,NA,"TYPE",NA,"Ducke A",1944,4,1,"Brazil","Amazonas",NA,"BrasilAmazonasSao Paulo de Olivenca",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.1087238",NA,"Aptandropsis amphoricarpa Ducke",NA,NA,NA,NA
"15",NA,NA,"Botany","L.1087236","Aptandropsis amphoricarpa Ducke","Erythropalaceae","Heisteria","amphoricarpa","Ducke",NA,NA,"TYPE",NA,"Ducke A",1944,4,1,"Brazil","Amazonas",NA,"BrasilAmazonasSao Paulo de Olivenca",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.1087236",NA,"Aptandropsis amphoricarpa Ducke",NA,NA,NA,NA
"16",NA,NA,"Botany","L  0038991","Aptandropsis amphoricarpa Ducke","Erythropalaceae","Heisteria","amphoricarpa","Ducke",NA,NA,"TYPE",NA,"Ducke A",1944,4,1,"Brazil","Amazonas",NA,"BrasilAmazonasSao Paulo de Olivenca",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L%20%200038991",NA,"Aptandropsis amphoricarpa Ducke",NA,NA,NA,NA
"17",NA,NA,"Botany","L.1087237","Aptandropsis amphoricarpa Ducke","Erythropalaceae","Heisteria","amphoricarpa","Ducke",NA,NA,"TYPE",NA,"Ducke A",1944,4,1,"Brazil","Amazonas",NA,"BrasilAmazonasSao Paulo de Olivenca",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.1087237",NA,"Aptandropsis amphoricarpa Ducke",NA,NA,NA,NA
"18",NA,NA,"Botany","L.1134640","Aptandropsis amphoricarpa Ducke","Erythropalaceae","Heisteria","amphoricarpa","Ducke",NA,NA,"TYPE",NA,"Ducke A",1944,4,1,"Brazil","Amazonas",NA,"BrasilAmazonasSao Paulo de Olivenca",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.1134640",NA,"Aptandropsis amphoricarpa Ducke",NA,NA,NA,NA
"19",NA,"MN","R-TIPOS","55327","Aptandropsis amphoricarpa Ducke","Erythropalaceae","Heisteria","amphoricarpa","Ducke","Sleumer, H.","1982-01-01T00:00:00.000+0000",NA,"1664","Ducke, W.A.",1942,10,16,"Brazil","Amazonas","São Paulo de Olivença",NA,NA,NA,NA,"BRA:MN:R-TIPOS:0000055327",NA,"Aptandropsis amphoricarpa Ducke",NA,NA,NA,NA
"20",NA,"NY","NY","285445","Aptandropsis amphoricarpa Ducke","Erythropalaceae","Heisteria","amphoricarpa","Ducke",NA,NA,"TYPE","1664","W. A. Ducke",1942,10,16,"Brazil","Amazonas",NA,NA,-69.504833,-4.696879,NA,"11bab2c8-a097-4e45-ba46-585388d12fcb",NA,"Aptandropsis amphoricarpa Ducke",NA,NA,NA,NA
"21",NA,"F","Botany","V0066200F","Aptandropsis amphoricarpa Ducke","Erythropalaceae","Heisteria","amphoricarpa","Ducke",NA,NA,"ISOLECTOTYPE","1664","A. Ducke",1942,10,16,"Brazil","Amazonas",NA,NA,-63,-5,NA,"573541e1-f5b3-4133-8d68-6a00b9ce9800",NA,"Aptandropsis amphoricarpa Ducke",NA,NA,NA,NA
"22",NA,"MN","R-TIPOS","55327A","Aptandropsis amphoricarpa Ducke","Erythropalaceae","Heisteria","amphoricarpa","Ducke","Sleumer, H.","1982-01-01T00:00:00.000+0000",NA,"1664","Ducke, W.A.",1942,10,16,"Brazil","Amazonas","São Paulo de Olivença",NA,NA,NA,NA,"BRA:MN:R-TIPOS:000055327A",NA,"Aptandropsis amphoricarpa Ducke",NA,NA,NA,NA
"23",NA,"US","Botany","2249562","Aptandropsis amphoricarpa Ducke","Erythropalaceae","Heisteria","amphoricarpa","Ducke",NA,NA,"ISOLECTOTYPE","1664","A. Ducke",1942,NA,NA,"Brazil","Amazonas",NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/3d23ef8b6-0f3e-42a5-bc38-5cfe9dacc3af",NA,"Aptandropsis amphoricarpa Ducke",NA,NA,NA,NA
"24",NA,"NY","NY","285444","Aptandropsis amphoricarpa Ducke","Erythropalaceae","Heisteria","amphoricarpa","Ducke",NA,NA,"TYPE","318","W. A. Ducke",1937,NA,NA,"Brazil",NA,NA,"Amazon region",0,0,"Received Sept. 15, 1937","10c9305d-ef8d-4b0a-8ead-7ce5fc5b522c",NA,"Aptandropsis amphoricarpa Ducke",NA,NA,NA,NA
"25","2017-10-18T10:18:25.000+0000","JBRJ","RB","RB00542394","Aptandropsis amphoricarpa Ducke","Erythropalaceae","Heisteria","amphoricarpa","Ducke",NA,NA,"SYNTYPE",NA,"Ducke, A.",1932,2,19,"Brazil","Amazonas","São Paulo de Olivença","Mata de terra firme,lugar umido.",NA,NA,"Árvore pequena, fruto verde.","urn:catalog:JBRJ:RB:542394",NA,"Aptandropsis amphoricarpa Ducke",NA,NA,NA,NA
"26","2017-10-18T11:18:43.000+0000","JBRJ","RB","RB00557197","Aptandropsis amphoricarpa Ducke","Erythropalaceae","Heisteria","amphoricarpa","Ducke",NA,NA,"SYNTYPE",NA,"Ducke, A.",1932,2,19,"Brazil","Amazonas","São Paulo de Olivença","Mata de terra firme,lugar umido.",NA,NA,"Árvore pequena, fruto verde.","urn:catalog:JBRJ:RB:557197",NA,"Aptandropsis amphoricarpa Ducke",NA,NA,NA,NA
"27","2017-10-18T10:09:46.000+0000","JBRJ","RB","RB00557196","Aptandropsis amphoricarpa Ducke","Erythropalaceae","Heisteria","amphoricarpa","Ducke",NA,NA,"SYNTYPE",NA,"Ducke, A.",1932,2,19,"Brazil","Amazonas","São Paulo de Olivença","Mata de terra firme,lugar umido.",NA,NA,"Árvore pequena, fruto verde.","urn:catalog:JBRJ:RB:557196",NA,"Aptandropsis amphoricarpa Ducke",NA,NA,NA,NA
"28",NA,"F","Botany","V0176649F","Heisteria amphoricarpa (Ducke) Sleumer","Erythropalaceae","Heisteria","amphoricarpa","(Ducke) Sleumer",NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"a6d956ae-1f33-4770-a9be-91fb7057402a",NA,"Heisteria amphoricarpa (Ducke) Sleumer",NA,NA,NA,NA
"29",NA,"F","Botany","V0176650F","Heisteria amphoricarpa (Ducke) Sleumer","Erythropalaceae","Heisteria","amphoricarpa","(Ducke) Sleumer",NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"b001a5c9-09a1-482a-a27d-5752565101f0",NA,"Heisteria amphoricarpa (Ducke) Sleumer",NA,NA,NA,NA
