"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","infraspecificEpithet","typeStatus","comments"
"75","2017-10-19T07:36:45.000+0000","JBRJ","RB","RB00717924","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","L.L. Giacomin",NA,"1098",NA,"L.L. Giacomin; J.R. Stehmann, E.K.O. Hattori, V. Thode",2009,10,11,"Brazil","São Paulo","Bom Sucesso de Itararé","Estrada de terra para Bom Sucesso de Itararé. Próximo a mineração de ouro São Judas (3Km após).",-49.213611,-24.320556,"Arvoreta as margens da estrada. Corola alva com manchas verdes, frutos verdes.","urn:catalog:JBRJ:RB:717924",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"76",NA,"Universidade Regional de Blumenau, FURB","FURB","18160","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Stehmann, JR","2010-03-03T00:00:00.000+0000","129",NA,"Cadorin, T.J.",2009,10,6,"Brazil","Santa Catarina","Ponte Alta","Morro do Funil.",-50.132222,-27.275,"Florística IFFSC e456a","BRA:FURB:FURB:0000018160",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"78",NA,"Universidade Regional de Blumenau, FURB","FURB","19413","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Oliveira, AA de","2011-01-26T00:00:00.000+0000","860",NA,"Korte, A.",2009,11,10,"Brazil","Santa Catarina","Presidente Nereu","Rio Novo.",-49.230556,-27.180278,"Florística IFFSC 518 (Arbusto)","BRA:FURB:FURB:0000019413",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"79",NA,"Universidade Estadual de Londrina, UEL","FUEL","45561","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Stehmann, JR","2009-07-15T00:00:00.000+0000","1673",NA,"Gasper, AL",2008,3,27,"Brazil","Santa Catarina","Rio do Campo","577389 S e 7013315 O",0,0,"Flor branca, fruto verde. Florística IFFSC entorno 624. Arbustiva.","BRA:UEL:FUEL:0000045561",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"82",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","151121","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza",NA,NA,"671",NA,"Meyer, FS",2008,4,4,"Brazil","Santa Catarina","São Bento do Sul","Arredores do Cepa Rugendas-Univille, Rio Natal",-49.378611,-26.250556,NA,"BRA:UFMG:BHCB:0000151121",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"85",NA,"MBM","MBM","347373","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Cordeiro, J","2008-01-01T00:00:00.000+0000","2151",NA,"Caxambú, MG; et al.",2008,4,19,"Brazil","Paraná","Piraquara","Mananciais da Serra",0,0,"Arbusto ca. 1m. Flores alvas. Frutos imaturis verdes. Relevo fortr ondulado. Floresta Ombrófila Densa Montana.","BRA:MBM:MBM:0000347373",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"86",NA,"Universidade Tecnológica Federal do Paraná (UTFPR)","HCF","6777","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","J. Cordeiro","2008-01-01T00:00:00.000+0000","2151",NA,"M.G. Caxambu",2008,4,19,"Brazil","Pr","Piraquara","Mananciais da Serra",-48.981111,-25.494861,"arbusto ca. 1 m. Flores alvas. Frutos imaturos verdes.","BRA:UTFPR:HCF:0000006777",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"87",NA,"UFRGS","ICN","196562","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Soares, ELC","2009-02-16T00:00:00.000+0000","635",NA,"Verdi, M; Carneiro, FE",2008,5,1,"Brazil","Sc","Otacílio Costa","Vila Santa Aparecida",0,0,"FURB: 8047 / 594834 S 6953344 O; Flor branca. Fruto imaturo verde; FOM. Floresta em estágio médio de regeneração","BRA:UFRGS:ICN:0000196562",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"88",NA,"UFRGS","ICN","147501","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Vendruscolo, LA Mentz; G.S.",NA,"735",NA,"Vendruscolo, GS",2007,1,29,"Brazil","Rs","São Francisco de Paula","Pró-Mata (PUCRS)",0,0,"Arbusto com 1,50 m de altura, flores brancas, frutos verdes, comum.; Interior de Floresta Ombrófila Mista.","BRA:UFRGS:ICN:0000147501",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"89",NA,"MBM","MBM","330226","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza",NA,NA,"76",NA,"Costa, EF",2007,4,18,"Brazil","Paraná","Quatro Barras","Borda do Campo",0,0,"Arbusto, 1,50m, flor alvacenta com nervuras vinosas","BRA:MBM:MBM:0000330226",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"90",NA,"Universidade Regional de Blumenau, FURB","FURB","9907","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Sobral, M","2008-06-25T00:00:00.000+0000","1673",NA,"Gasper, A.L. de",2007,12,17,"Brazil","Santa Catarina","Taió",NA,-50.22,-27,"Florística IFFSC 624(Arbusto)","BRA:FURB:FURB:0000009907",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"91",NA,"UFRGS","ICN","145129","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","G.; E.L.C. Soares, LA Mentz",NA,"535",NA,"Vendruscolo, GS; Soares, ELC",2006,3,17,"Brazil","Rs","Cambará do Sul","estrada de chão de Cambará do Sul para Praia Grande Serra do Faxinal",0,0,"Arbusto com 0,8 m de altura.; Beira de estrada. 29°10'95.6""S; 50°00'13.0""W.","BRA:UFRGS:ICN:0000145129",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"92",NA,"UFRGS","ICN","183147","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Mentz, LA",NA,"102",NA,"Seger, GDS",2006,3,20,"Brazil","Rs","São Francisco de Paula","Floresta Nacional (FLONA-SFP)",0,0,"Flores; Interior de mata nativa, junto a um córrego","BRA:UFRGS:ICN:0000183147",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"93",NA,"UFRGS","ICN","145120","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","G.; E.L.C. Soares, LA Mentz",NA,"526",NA,"Vendruscolo, GS; Soares, ELC",2006,3,16,"Brazil","Rs","Cambará do Sul","Parque Nacional dos Aparados da Serra Trilha para o Cânion Faxinal",0,0,"Arbusto com ca. de 1,50 m de altura.; Região de Floresta Ombrófila Mista. Frequente. 29°12'78.5""S; 50°09'55.6""W (coordenadas de um local próximo).","BRA:UFRGS:ICN:0000145120",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"94",NA,"UFRGS","ICN","145162","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","G.; E.L.C. Soares, LA Mentz",NA,"347",NA,"Lima, LF",2006,5,19,"Brazil","Rs","São Francisco de Paula","Floresta Nacional de São Francisco de Paula",0,0,"Interior de Floresta Ombrófila Mista. 29°25'23.5""S; 50°23'12.0""W (sede).","BRA:UFRGS:ICN:0000145162",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"95",NA,"UFRGS","ICN","147446","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Vendruscolo, LA Mentz; G.S.",NA,"556",NA,"Seger, GDS; Vendruscolo, GS",2006,9,22,"Brazil","Rs","São Francisco de Paula","Floresta Nacional de São Francisco de Paula Trilha do Macaco Branco",-50.386667,-29.420833,"Arbusto com 1,50 m de altura, frutos verdes, comum.; Borda de Floresta Ombrófila Mista nativa.","BRA:UFRGS:ICN:0000147446",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"96",NA,"UFRGS","ICN","147432","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","G.; E.L.C. Soares, LA Mentz",NA,"542",NA,"Seger, GDS; Vendruscolo, GS",2006,9,20,"Brazil","Rs","São Francisco de Paula","Floresta Nacional de São Francisco de Paula estrada para a Cascata do Veu da Noiva",-50.385278,-29.426667,"Arbusco com ca. 2,50 m de altura, frutos verdes. Muito comum.; Beira de estrada, local muito úmido, borda e interior de Floresta Ombrófila Mista plantada.","BRA:UFRGS:ICN:0000147432",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"97",NA,"Universidade Estadual de Londrina, UEL","FUEL","42286","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Barbosa, E; Cordeiro, J","2007-05-01T00:00:00.000+0000","124",NA,"Caxambu, MG",2006,11,17,"Brazil","Paraná","Piraquara","Morro do Canal",0,0,"Arbusto semi-ciófilo, piloso, ca. 1,2 m de altura. Frutos imaturos verdes. Flores de cor branca. - Relevo:montanhoso - Vegetação: Floresta Ombrófila Densa Montana.","BRA:UEL:FUEL:0000042286",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"98",NA,"Universidade Tecnológica Federal do Paraná (UTFPR)","HCF","4525","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","J. Cordeiro & E. Barboza","2007-05-01T00:00:00.000+0000","1241",NA,"M.G. Caxambu",2006,11,17,"Brazil","Pr","Piraquara","Morro do Canal",NA,NA,"arbusto semi-ciófilo, piloso, ca. 1,2m de altura. Frutos imaturos verdes. Flores de cor branca.","BRA:UTFPR:HCF:0000004525",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"99",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","116863","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza",NA,"2013-01-01T00:00:00.000+0000","171",NA,"Meireles, JE; Firetti, F; Kubota, U; Ávila-Jr.; R.; Obando, S; Furtado, AG; Ikemoto, E; Rodri",2005,3,22,"Brazil","São Paulo","Eldorado","Parque Estadual de Jacupiranga, Núcleo Caverna do Diabo. Trilha do Araçá. Floresta Ombrófila Densa Baixo Montana Ribeirinha Degradada com afloramento de calcário.",-48.400278,-24.639444,NA,"BRA:UFMG:BHCB:0000116863",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"100",NA,"NY","NY","1522518","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","E. L. C. Soares","2005-01-01T00:00:00.000+0000","74",NA,"E. L. C. Soares",2005,3,1,"Brazil","Rio Grande do Sul",NA,"Arredores do Parque do Caracol.",0,0,NA,"996e947f-eb6c-41c2-aaa3-7fae47fb87c0",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"102",NA,"UFPR","UPCB","51429","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Stehmann, J.R.","2009-07-16T00:00:00.000+0000","1029",NA,"Liebsch, D.",2005,3,19,"Brazil","Paraná","Bituruna","Fazenda Lageado Grande",NA,NA,"Arbusto 3m, flor branca com estrias verdes. Floresta ombrófila montana. Alt.: 987m s.n.m..","BRA:UFPR:UPCB:0000051429",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"103",NA,"IF","SPSF","36164","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","L.L.Giacomin","2009-08-24T00:00:00.000+0000","31",NA,"J.C.Braidotti",2005,3,24,"Brazil","Sp","Barra do Turvo","P.E.Jacupiranga, Núcleo Cedro",-48.417222,-24.931111,"COLETA: XLS: SPSFNovo; GEOGRAFIA: floresta ombrófila densa montana&nf;;","BRA:IF:SPSF:0000036164",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"105",NA,"UFRGS","ICN","156403","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Soares, ELC","2005-03-01T00:00:00.000+0000","74",NA,"Soares, ELC",2005,3,1,"Brazil","Rs","Canela","arredores do Parque do Caracol",0,0,"arbusto ca. 2,5m alt., flores brancas com máculas verdes nas pétalas; ramos planos","BRA:UFRGS:ICN:0000156403",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"107",NA,"UFPR","UPCB","51492","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Ribas, O.S.","2005-01-01T00:00:00.000+0000","325",NA,"Reginato, M.",2005,3,NA,"Brazil","Paraná","Piraquara","Mananciais da Serra",NA,NA,"Arbusto 3m, flor alva..","BRA:UFPR:UPCB:0000051492",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"108",NA,"UFRGS","ICN","195178","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Soares, ELC","2010-07-20T00:00:00.000+0000","2777",NA,"Wasum, R",2005,4,20,"Brazil","Pr","Mallet","Arredores.",0,0,"Doação Universidade de Caxias do Sul (UCS) 29413; Em orla de mata.","BRA:UFRGS:ICN:0000195178",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"109",NA,"IAP","PACA-AGP","107809","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","E. Soares","2005-04-12T00:00:00.000+0000","92",NA,"E. Soares",2005,4,12,"Brazil","Rs","Caraá",NA,-50.305556,-29.748056,"subarbusto ca. 1,5m alt., frutos imaturos","BRA:IAP:PACA-AGP:0000107809",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"111",NA,"UFRGS","ICN","156416","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Soares, ELC","2005-04-12T00:00:00.000+0000","90",NA,"Soares, ELC",2005,4,12,"Brazil","Rs","Caraá","Varzinha S 29°44'15.5""; W 050°16'16.8""",-50.271111,-29.7375,"subarbusto ca. 70 cm alt.; depois da ponte de concreto sobre o Rio dos Sinos, na orla da mata úmida","BRA:UFRGS:ICN:0000156416",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"112",NA,"MBM","MBM","306056","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Stehmann, JR","2009-07-17T00:00:00.000+0000","6810",NA,"Ribas, OS; Wasum, R; Scur, L",2005,4,19,"Brazil","Paraná",NA,"Makket, arredores",0,0,"Subarbusto, 1m, flor alva, listras longitudinais verdes. Floresta ombrófila mista","BRA:MBM:MBM:0000306056",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"113",NA,"UCS","HUCS","46435","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Soares, E L C","2010-07-20T00:00:00.000+0000","2777",NA,"Wasum, R.A.",2005,4,20,"Brazil","Paraná","Mallet","arredores",0,0,"orla da mata","BRA:UCS:HUCS:0000046435",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"114",NA,"UFRGS","ICN","156413","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Soares, ELC","2005-04-01T00:00:00.000+0000","87",NA,"Soares, ELC",2005,4,NA,"Brazil","Rs","São Francisco de Paula","José Velho",0,0,NA,"BRA:UFRGS:ICN:0000156413",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"115",NA,"UCS","HUCS","36329","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Soares, E L C","2005-04-12T00:00:00.000+0000","92",NA,"Soares, E L C",2005,4,12,"Brazil","Rio Grande do Sul","Caraá",NA,0,0,"Frutos imaturos, subarbusto ca. 1,5m. Herbário ICN 156418.","BRA:UCS:HUCS:0000036329",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"116",NA,"UFPR","UPCB","53291","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Reginato, M.","2006-01-01T00:00:00.000+0000","475",NA,"Reginato, M.",2005,6,NA,"Brazil","Paraná","Piraquara","Mananciais da Serra",NA,NA,"Arbusto 2m, flor alva com verde..","BRA:UFPR:UPCB:0000053291",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"117",NA,"UFRGS","ICN","140086","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Soares, ELC",NA,"488",NA,"Vendruscolo, GS",2005,6,4,"Brazil","Rs","Maquiné","localidade de Solidão estrada para a farmácia caseira das ""Bruxinhas de Deus""",0,0,NA,"BRA:UFRGS:ICN:0000140086",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"118",NA,"MBM","MBM","307381","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Stehmann, JR","2009-07-17T00:00:00.000+0000","4383",NA,"Silva, JM; Cordeiro, J; Poliquesi, CB",2005,8,5,"Brazil","Paraná","São José dos Pinhais","Guaricana",0,0,"Subarbusto, 1m, flor alvacenta. Floresta atlântica","BRA:MBM:MBM:0000307381",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"123",NA,"UFRGS","ICN","144740","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Soares, ELC","2005-11-02T00:00:00.000+0000","153",NA,"Soares, ELC",2005,11,2,"Brazil","Rs","Estrada de chão para José Velh","São Francisco de Paula próximo sanga",0,0,"Arbusto, +/- 1,80m alt.","BRA:UFRGS:ICN:0000144740",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"124",NA,"UFRGS","ICN","144738","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Soares, ELC","2005-11-02T00:00:00.000+0000","151",NA,"Soares, ELC",2005,11,2,"Brazil","Rs","Estrada de chão para José Velh","São Francisco de Paula próximo sanga. 29°27'29.7""/ 50°38'07.8""",0,0,"Arbusto, +/- 1,5m alt.","BRA:UFRGS:ICN:0000144738",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"125",NA,"UFRGS","ICN","137566","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Mentz, LA",NA,"s.n.",NA,"Montanha, JA; Bordignon, SAL",2004,3,23,"Brazil","Rs","Canela","Morro Pelado",0,0,"Material testemunho para trabalho em fitoquímica de Jarbas Alves Montanha","BRA:UFRGS:ICN:0000137566",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"126",NA,"UNIVILLE","JOI","11212","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","J.R. Stehmamn","2011-06-28T00:00:00.000+0000","53",NA,"Meyer, F.S.",2004,7,28,"Brazil","Santa Catarina","São Bento do Sul","Arredores Centro de Estudos e Pesquisas Ambientais - CEPA Rugendas - Rio Natal.",-49.378611,-26.250556,"; HABITAT: mata ciliar; HABITO: arbusto; TIPO VEGETACIONAL: Floresta Ombrófila Densa Montana","BRA:UNIVILLE:JOI:0000011212",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"128",NA,"UFPR","UPCB","51427","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Stehmann, J.R.","2009-07-16T00:00:00.000+0000","762",NA,"Liebsch, D.",2004,8,23,"Brazil","Paraná","Bituruna","Fazenda Lageado Grande",NA,NA,"Arbusto 3m, flor branca com detalhes verdes. Floresta ombrófila montana. Alt.: 987m s.n.m..","BRA:UFPR:UPCB:0000051427",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"129",NA,"UFRGS","ICN","156638","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Soares, ELC","2006-01-01T00:00:00.000+0000","250",NA,"Soares, ELC",2004,9,30,"Brazil","Rs","Riozinho",NA,0,0,"beira de estrada de chão","BRA:UFRGS:ICN:0000156638",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"130","2015-11-25T15:04:57.000+0000","JBRJ","RB","RB00934163","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","J.R. Stehmann","2015-10-21T00:00:00.000+0000","3602",NA,"J. Paula-Souza; V.C. Souza3602",2003,4,16,"Brazil","São Paulo","Ribeirão Grande","Parque Estadual Intervales. Trilha da Cachoeira das Pedrinhas com início na estrada de São Pedro, até a Cachoeira do Rio do Carmo.",-48.374444,-24.3075,"Arbusto, ca. 1m alt. Flores alvas com manchas verdes.","urn:catalog:JBRJ:RB:934163",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"131",NA,"UFRGS","ICN","132729","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Soares, ELC","2006-08-24T00:00:00.000+0000","276",NA,"Mentz, LA; et al.",2003,11,25,"Brazil","Sc","Trombudo Central","no ingreso a cidade frente a uma cañada justo enfrente a uma Estación de servicio BR sobre a ruta SC 426 27° 17' 54 4"" S 49° 47' 23 8"" W",-49.789722,-27.298333,"Arbol de ca. 3 m altura, flores blancas com manchas verdosas em su interior, frutos inmaturos ovoideos","BRA:UFRGS:ICN:0000132729",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"132",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","84689","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza",NA,"2003-09-01T00:00:00.000+0000","268",NA,"Guilherme, FAG; Zipparro, VB",2002,2,22,"Brazil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho, Estrada de terra entre os municípios de Sete Barras e São Miguel Arcanjo",0,0,NA,"BRA:UFMG:BHCB:0000084689",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"133",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","62254","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza",NA,NA,"s.n.",NA,"Vasconcelos, MF de",2001,7,31,"Brazil","Paraná","Piraquara","Mananciais da Serra (SANEPAR)",0,0,NA,"BRA:UFMG:BHCB:0000062254",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"134",NA,"UCS","HUCS","15923","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Soares, E L C","2006-05-02T00:00:00.000+0000","476",NA,"Wasum, R.A.",2000,2,27,"Brazil","Rio Grande do Sul","São Francisco de Paula","Carapina",0,0,"Beira da mata.","BRA:UCS:HUCS:0000015923",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"135",NA,"US","Botany","3399840","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza",NA,NA,"460",NA,"A. Kegler",1999,12,18,"Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/323b8e146-2796-44a1-ad51-db84bb1cc266",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
