"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","infraspecificEpithet","typeStatus","comments"
"17",NA,"Universidade Estadual de Londrina, UEL","FUEL","54778","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Stehmann, JR","2010-09-02T00:00:00.000+0000","3920",NA,"Verdi, M; Klettenberg, DH; Klemz, G",2010,3,12,"Brazil","Santa Catarina","Orleans","Rio Mirador, Próximo ao Parque Estadual da Serra Furada.",-49.41,-28.17,"Arbusto, flor branca.; Floresta Ombrófila Densa; Estágio Médio de regeneração. Interior do fragmento.","BRA:UEL:FUEL:0000054778",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"18","2018-08-29T14:47:50.000+0000","JBRJ","RB","RB01396922","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","J. R. Stehmann","2016-05-20T00:00:00.000+0000","2492",NA,"A. Stival-Santos; D. Meyer; S. Silveira",2010,4,20,"Brazil","Santa Catarina","Major Gercino",NA,-49.14,-27.449722,"Fruto verde.  IFFSC - 1/385/Florística/Arbusto","urn:catalog:JBRJ:RB:1396922",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"19",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","153762","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza",NA,"2013-01-01T00:00:00.000+0000","2492",NA,"Stival-Santos, A; Meyer, D; Silveira, S",2010,4,20,"Brazil","Santa Catarina","Major Gercino",NA,-49.14,-27.449722,NA,"BRA:UFMG:BHCB:0000153762",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"20",NA,"Universidade Regional de Blumenau, FURB","FURB","29671","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Oliveira, AA de","2011-01-26T00:00:00.000+0000","3037",NA,"Korte, A.",2010,4,30,"Brazil","Santa Catarina","Petrolândia","Rio do Jango.",-49.68,-27.539444,"Florística IFFSC 341 (Arbusto)","BRA:FURB:FURB:0000029671",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"21",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","153760","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza",NA,"2013-01-01T00:00:00.000+0000","3459",NA,"Korte, A; Kniess, A",2010,5,27,"Brazil","Santa Catarina","Blumenau","ParqueParque Nacional da Serra do Itajaí., Área Virgem",-49.14,-27.09,NA,"BRA:UFMG:BHCB:0000153760",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"22",NA,"Universidade Regional de Blumenau, FURB","FURB","31830","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Stehmann, JR","2011-02-01T00:00:00.000+0000","3851",NA,"Korte, A.",2010,6,24,"Brazil","Santa Catarina","Vitor Meireles","Jacú-Paca.",-49.77,-26.821667,"Florística IFFSC 742 (Arbusto)","BRA:FURB:FURB:0000031830",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"23",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","150283","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza",NA,"2015-03-20T00:00:00.000+0000","5207",NA,"Verdi, M; Burkhardt, B; Klemz, G",2010,7,6,"Brazil","Santa Catarina","Anitápolis",NA,-49.14,-27.81,NA,"BRA:UFMG:BHCB:0000150283",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"24",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","150433","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza",NA,"2011-02-01T00:00:00.000+0000","5501",NA,"Verdi, M; Martins, EM; Veiga, ON",2010,8,24,"Brazil","Paraná","Morretes","Parque Estadual Pico Marumbi, Olimpo",-48.923333,-25.442222,NA,"BRA:UFMG:BHCB:0000150433",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"25",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","150434","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza",NA,"2011-02-01T00:00:00.000+0000","5477",NA,"Verdi, M; Martins, EM; Veiga, ON",2010,8,24,"Brazil","Paraná","Morretes","Parque Estadual Pico Marumbi, Olimpo",-48.923333,-25.442222,NA,"BRA:UFMG:BHCB:0000150434",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"26",NA,"UFPR","UPCB","65257","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Cervi, A.C.","2009-01-01T00:00:00.000+0000","9409",NA,"Cervi, A.C.",2009,4,29,"Brazil","Paraná","Quatro Barras","Serra da Graciosa.",NA,NA,"Arvoreta ca. 3,5m, flores com pétalas alvas com listras verdes. Orla da floresta ombrófila densa montana..","BRA:UFPR:UPCB:0000065257",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"27",NA,"Universidade Regional de Blumenau, FURB","FURB","13579","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Stehmann, JR","2009-08-03T00:00:00.000+0000","986",NA,"Dreveck, S.",2009,6,9,"Brazil","Santa Catarina","Agronômica","Planalto Areado.",-49.68,-27.36,"Florística IFFSC 419 (Erva Terrícola)","BRA:FURB:FURB:0000013579",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"28",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","134399","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza",NA,"2013-01-01T00:00:00.000+0000","1098",NA,"Giacomin, LL; Stehmann, JR; Hattori, EKO; Thode, VA",2009,10,11,"Brazil","São Paulo","Bom Sucesso de Itararé","Estrada de terra para Bom Suceso de Itararé., Próximo a Mineração de Ouro São Judas (3Km após)",-49.213747,-24.320336,NA,"BRA:UFMG:BHCB:0000134399",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"29",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA105639","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","M. Sobral","2008-06-25T00:00:00.000+0000","1673",NA,"Gasper, A.L.",2008,3,27,"Brazil","Santa Catarina","Rio do Campo",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA105639",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"30",NA,"UNIVILLE","JOI","8781","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","M. Sobral","2008-06-25T00:00:00.000+0000","1673",NA,"Gasper, A. L.",2008,3,24,"Brazil","Santa Catarina","Rio do Campo",NA,NA,NA,"IFFSC entorno 624; HABITO: arbustiva","BRA:UNIVILLE:JOI:0000008781",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"31",NA,"UNIVILLE","JOI","11213","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","J.R. Stehmamn","2011-06-28T00:00:00.000+0000","671",NA,"Meyer, F.S.",2008,4,4,"Brazil","Santa Catarina","São Bento do Sul","Arredores CEPA Rugendas - Univille, Rio Natal.",NA,NA,"; HABITAT: mata ciliar; HABITO: arbusto; TIPO VEGETACIONAL: Floresta Ombrófila Densa Montana","BRA:UNIVILLE:JOI:0000011213",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"32",NA,"Universidade Estadual Paulista, UNESP","BOTU","30376","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Stehmann","2011-06-28T00:00:00.000+0000","671",NA,"Meyer, F.S.",2008,4,4,"Brazil","Santa Catarina","São Bento do Sul",NA,NA,NA,"Arbusto coletado na mata ciliar, em região de Floresta Ombrófila Densa Montana. Flores de Pétalas brancas, com listas verdes. Frutos de coloração branca.","BRA:UNESPIBB:BOTU:0000030376",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"33",NA,"UCS","HUCS","36312","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Soares, E L C","2005-03-01T00:00:00.000+0000","74",NA,"Soares, E L C",2005,3,1,"Brazil","Rio Grande do Sul","Canela","Arredores do Caracol",0,0,"Herbário ICN 156403","BRA:UCS:HUCS:0000036312",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"34","2014-07-07T20:38:12.000+0000","JBRJ","RB","RB00610885","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","E.L.C.Soares",NA,"74",NA,"E.L.C.Soares",2005,3,1,"Brazil","Rio Grande do Sul","Canela","Arredores do Parque do Caracol.",NA,NA,"Arbusto ca.2,5m alt.,flores brancas com máculas verdes nas pétalas,ramos planos.","urn:catalog:JBRJ:RB:610885",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"35",NA,"IAP","PACA-AGP","107810","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","E. Soares","2005-03-01T00:00:00.000+0000","74",NA,"E. Soares",2005,3,1,"Brazil","Rs","Canela","Arredores do parque caracol",NA,NA,"arbusto, ca de 2,5m alt. flores brancas com máculas verdes nas pétalas; ramos planos","BRA:IAP:PACA-AGP:0000107810",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"36",NA,"UFRGS","ICN","156418","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Soares, ELC","2005-04-12T00:00:00.000+0000","92",NA,"Soares, ELC",2005,4,12,"Brazil","Rs","Caraá","S 29°44'53.3""; W 050°18'20.6""",-50.305556,-29.748056,"subarbusto ca. 1,5 m alt., frutos imaturos","BRA:UFRGS:ICN:0000156418",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"37",NA,"Universidade Federal da Bahia (UFBA)","ALCB","112066","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Stehmann, JR","2009-01-01T00:00:00.000+0000","4383",NA,"Silva, JM; Cordeiro, J; Poliquesi, CB",2005,8,5,"Brazil","Paraná","São José dos Pinhais","Guaricana",0,0,"1m, flor alvacenta.; Atlântica","BRA:UFBA:ALCB:0000112066",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"38",NA,"Universidade Federal de Juiz de Fora (UFJF)","CESJ","55313","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","J.R. Stehmann","2009-01-01T00:00:00.000+0000","4383",NA,"J.M. Silva; J. Cordeiro; C.B. Poliquesi",2005,8,5,"Brazil","Paraná","São José dos Pinhais","Guaricana",0,0,"Subarbusto, 1m, flor alvacenta. Floresta Atlântica.","BRA:UFJF:CESJ:0000055313",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"39","2014-07-07T20:10:54.000+0000","JBRJ","RB","RB00593876","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","J. R. Stehmann","2009-01-01T00:00:00.000+0000","4383",NA,"J. M. Silva ; J. Cordeiro & C. B. Poliquesi",2005,8,5,"Brazil","Paraná","São José dos Pinhais","Guaricana.",NA,NA,"Subarbusto, 1 m, flor alvacenta.","urn:catalog:JBRJ:RB:593876",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"40",NA,"UDESC","LUSC","5544","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","J.R.Stehmann",NA,"4383",NA,"J.M.Silva; J.Cordeiro & C.B.Poliquesi",2005,8,5,"Brazil","Paraná","São José dos Pinhais","Guaricana.",NA,NA,NA,"BRA:UDESC:LUSC:0000005544",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"41",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","151113","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza",NA,"2013-01-01T00:00:00.000+0000","53",NA,"Meyer, FS",2004,7,28,"Brazil","Santa Catarina","São Bento do Sul","Arredores do Centro de Estudos e Pesquisas Ambient",-49.378611,-26.250556,NA,"BRA:UFMG:BHCB:0000151113",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"42",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","176461","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza",NA,"2013-01-01T00:00:00.000+0000","8027",NA,"Sobral, M; Jarenkow, JA",1995,12,NA,"Brazil","Rio Grande do Sul","Morrinhos do Sul","Morro do Forno",0,0,NA,"BRA:UFMG:BHCB:0000176461",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"43",NA,"Instituto de Botânica, IBT","SP","303189","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Stehmann, JR","2000-03-01T00:00:00.000+0000","5965",NA,"Souza, VC; et al.",1994,4,23,"Brazil","São Paulo","Iporanga","Caminho entre a estrada Apiaí-Iporanga e a caverna da Lage Branca.",-48.833333,-24.533333,NA,"BRA:IBt:SP:0000303189",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"44",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","49469","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza",NA,"2013-01-01T00:00:00.000+0000","5965",NA,"Souza, VC de; Capellari Jr, L; Linnaeus, C; Miyagi, PH; Ivanauskas, N; Pereira, VF; Moncaio,",1994,4,23,"Brazil","São Paulo","Iporanga","Caminho entre a estrada Apiaí-Iporanga e a Caverna da Lage Branca. Mata Atlântica",-48.833333,-24.533333,NA,"BRA:UFMG:BHCB:0000049469",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"45","2018-03-15T09:34:46.000+0000","JBRJ","RB","RB00938609","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","J.R.STEHMANN","2018-03-03T00:00:00.000+0000","3094",NA,"K.D. Barreto; G.D. Fernandes; R.D. Fernandes",1994,10,20,"Brazil","São Paulo","Tapiraí",NA,-47.525833,-24.011944,"Erva, 1m alt.; flores alvas com manchas verdes. Borda de mata","urn:catalog:JBRJ:RB:938609",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"46",NA,"MBM","MBM","134097","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza","Hunziker, AT; Barboza, G",NA,"255",NA,"Ribas, OS; Cordeiro, J",1990,2,8,"Brazil","Paraná","Morretes","Estação Marumbi",0,0,NA,"BRA:MBM:MBM:0000134097",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
"47",NA,"UEFS","HUEFS","21655","Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,"Solanaceae","Aureliana","wettsteiniana","(Wiatsek) Hunz. & Barboza",NA,NA,"255",NA,"Ribas, O.S.",1990,2,8,"Brazil","Paraná","Morretes","Estação Marumbi.",NA,NA,"Orla de rio encachoeirado.","BRA:UEFS:HUEFS:0000021655",NA,"Aureliana wettsteiniana (Wiatsek) Hunz. & Barboza",NA,NA,NA
