"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage"
"11",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","117650","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos",NA,NA,NA,"2109",NA,"Cardoso, D.",2007,8,5,"Brazil","Bahia","Wenceslau Guimarães","Fazenda Santo Antônio, a ca. 5 Km NW da cidade.",-39.506944,-13.698056,"Fragmento de floresta ombrófila do Domínio da Mata Atlântica.","BRA:CEPLAC:CEPEC:0000117650","Diplotropis incexis Rizzini & A.Mattos"
"12",NA,"UEFS","HUEFS","142336","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos",NA,NA,NA,"2109",NA,"Cardoso, D.",2007,8,5,"Brazil","Bahia","Wenceslau Guimarães","Faz. Santo Antônio, a ca. 5 km NW da cidade. Fragmento de floresta ombrófila do Dominio da Mata Atlântica.",-39.506944,-13.698056,NA,"BRA:UEFS:HUEFS:0000142336","Diplotropis incexis Rizzini & A.Mattos"
"13","2014-07-07T19:13:31.000+0000","JBRJ","RB","RB00579433","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","J. Irapuan","2008-02-25T00:00:00.000+0000",NA,"613",NA,"N.A. Albuquerque",2007,11,29,"Brazil","Pernambuco","Igarassu","Mata da Zambana, Usina São José. Borda da mata com canavial. Mata Atlantica.",NA,NA,"Árvore ca. 15 metros de altura. Flores rosas.","urn:catalog:JBRJ:RB:579433","Diplotropis incexis Rizzini & A.Mattos"
"14","2014-07-07T19:25:01.000+0000","JBRJ","RB","RB00576418","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","J. F. B. Pastore",NA,NA,"2616",NA,"E. P. Queiroz",2007,12,22,"Brazil","Bahia","Salvador","Bairro de São Marcos, Jardim Botânico de Salvador - JBSSA.",-38.427222,-12.927222,"Árvore, 25 m. Folíolos cartáceos, glabros, discolores. Flores arroxeadas.","urn:catalog:JBRJ:RB:576418","Diplotropis incexis Rizzini & A.Mattos"
"15","2017-10-16T23:26:44.000+0000","JBRJ","RB","RB00517048","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","V.F. Mansano","2007-11-27T00:00:00.000+0000",NA,"5273",NA,"L.S. Leoni",2003,3,10,"Brazil","Minas Gerais","Carangola","Morro da Torre., surge ao lado da estrada a esquerda de quem sobe.",NA,NA,"Árvore ereta cerca 8- 10  metros de altura, caule liso, inflorescência de cor ferruginea, corola lilas.","urn:catalog:JBRJ:RB:517048","Diplotropis incexis Rizzini & A.Mattos"
"16",NA,"UEFS","HUEFS","199057","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","L.P.Queiroz","2016-11-01T00:00:00.000+0000",NA,"27",NA,"Cruz, T.A.",2003,9,25,"Brazil","Espírito Santo","Santa Teresa","Parque Natural Municipal de São Lourenço.",NA,NA,NA,"BRA:UEFS:HUEFS:0000199057","Diplotropis incexis Rizzini & A.Mattos"
"17",NA,"UEFS","HUEFS","144441","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos",NA,NA,NA,"27",NA,"Cruz, T.A.",2003,9,25,"Brazil","Espírito Santo","Santa Teresa","Parque Natural de São Lçoureço.",NA,NA,NA,"BRA:UEFS:HUEFS:0000144441","Diplotropis incexis Rizzini & A.Mattos"
"18","2014-07-07T17:57:28.000+0000","JBRJ","RB","RB00535386","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","J. E. Meireles",NA,NA,"27",NA,"T. A. Cruz; I. N. Subtil, D. T. Cruz & D. J. Cruz",2003,9,25,"Brazil","Espírito Santo","Santa Teresa","Parque Natural de São Lourenço.",NA,NA,"Área 3 Parcela; 6 Árvore; 16m; n°1119; DAP 89cm","urn:catalog:JBRJ:RB:535386","Diplotropis incexis Rizzini & A.Mattos"
"19","2017-10-19T01:53:19.000+0000","JBRJ","RB","RB00175466","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","H.C. DE LIMA",NA,NA,"792",NA,"E.M.N. FERRAZ; GILSON, MANOEL (MATEIROS)",2000,1,13,"Brazil","Pernambuco","São Vicente Ferrer","MATA DO ESTADO. MATA ÚMIDA.",-35.5,-7.583333,"ÁRVORE CA. DE 16M DE ALTURA. FLORES COM COROLA VINÁCEA E CÁLICE ARROXEADO. ESTAMES, FILETES. ESTILETE E ESTIGMA ALVOS. FRUTOS IMATUROS VERDES COM CÁLICE VINÁCEO. OCORRÊNCIA. FREQUENTE.","urn:catalog:JBRJ:RB:175466","Diplotropis incexis Rizzini & A.Mattos"
"20",NA,"UEFS","HUEFS","62897","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","D.Cardoso","2007-07-01T00:00:00.000+0000",NA,"2739",NA,"Jardim, J.G.",2000,2,22,"Brazil","Bahia","Camamu","Rod. BA 650 Camamú-Travessão entrada a 15,7 km da sede municipal. Faz. Zumbi dos Palmares (assentamento) ca. 1 km da rodovia. Ca. 6,3 km na Viscinal para a Faz Dandara.",-39.138889,-14.015,"Mata Higrófila.","BRA:UEFS:HUEFS:0000062897","Diplotropis incexis Rizzini & A.Mattos"
"21",NA,"Universidade Federal da Bahia (UFBA)","ALCB","59557","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","Cardoso, D","2007-07-01T00:00:00.000+0000",NA,"2739",NA,"Jardim, J; Aguiar, C; Sant'Ana, SC de; Juchum, F; Paixão, JL da",2000,2,22,"Brazil","Bahia","Camamu","Litoral Sul, Rod. BA-650 Camamu-Travessão entrada a 15,7km da sede municipal. Fazenda Zumbi dos Palmares (assentamento) ca. 1,0km da rodovia. Ca. 6,3km na Viscinal para a Fazenda Dandara",-39.138889,-14.015,"Ca. 25,0m de altura. Folíolos verde-escuros com a face inferior mais clara. Frutos imaturos verdes, pedicelo marrom.","BRA:UFBA:ALCB:0000059557","Diplotropis incexis Rizzini & A.Mattos"
"22",NA,"Universidade Federal da Bahia (UFBA)","ALCB","037693A","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","Cardoso, D","2007-07-01T00:00:00.000+0000",NA,"254",NA,"Jesus, NG de; Guedes, ML; Fonseca, MR",1998,1,4,"Brazil","Bahia","Entre Rios","Litoral Norte, RPPN Lontra/ Saudade",-38.083333,-11.933333,"21,25m x 1,0m, tronco ereto, casca espessa, marrom-escura, bastante rugosa. Folhas compostas, imparipenadas. Frutos vagem, indeiscentes, maduros e secos. Sementes1-2. Espécie frequente.","BRA:UFBA:ALCB:000037693A","Diplotropis incexis Rizzini & A.Mattos"
"23",NA,"UEFS","HUEFS","42906","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","D.Cardoso","2007-07-01T00:00:00.000+0000",NA,"211",NA,"Fonseca, M.R.",1997,11,22,"Brazil","Bahia","Entre Rios","Litoral Norte, RPPN Fazenda Lontra/Saudade.",NA,NA,NA,"BRA:UEFS:HUEFS:0000042906","Diplotropis incexis Rizzini & A.Mattos"
"24",NA,"UEFS","HUEFS","42889","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","D.Cardoso","2007-07-01T00:00:00.000+0000",NA,"177",NA,"Jesus, N.G.",1997,11,8,"Brazil","Bahia","Entre Rios","Litoral Norte, RPPN Fazenda Lontra/Saudade.",NA,NA,NA,"BRA:UEFS:HUEFS:0000042889","Diplotropis incexis Rizzini & A.Mattos"
"25",NA,"Instituto de Botânica, IBT","SP","396942","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos",NA,NA,NA,"376",NA,"Farias, DS; et al.",1995,4,15,"Brazil","Rio de Janeiro","Silva Jardim","Reserva Biológica de Poço das Antas, Margens do rio São João, entre BR 101 e a ponte da linha férrea, nova ocorrencia para o RJ",0,0,NA,"BRA:IBt:SP:0000396942","Diplotropis incexis Rizzini & A.Mattos"
"26","2017-10-18T14:11:37.000+0000","JBRJ","RB","RB00442090","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos",NA,NA,NA,"376",NA,"D.S.Farias; et al.",1995,4,15,"Brazil","Rio de Janeiro","Silva Jardim","Margens do Rio São João, entre a BR101 e a ponte da linha férrea. Reserva Biológica de Poço das Antas",-42.25,-22.5,"Nova ocorrencia para o Rio de Janeiro. Arvore ca. de 9m de alt. Infl. terminal; pedunculo piloso, ferrugineo. Flores lilas; calice piloso, ferrugineo. Frutos imaturos.","urn:catalog:JBRJ:RB:442090","Diplotropis incexis Rizzini & A.Mattos"
"27","2014-07-22T09:07:44.000+0000","JBRJ","RB","RB00175603","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","D.Cardoso",NA,NA,"1100",NA,"ANDRÉ M. AMORIM; S.C. SANT´ANA, J.G. JARDIM, E.B. DANTOS, J.L. HAGE",1993,3,8,"Brazil","Bahia","Una","RESERVA BIOLÓGICA DO MICO-LEÃO (IBAMA). ENTRADA NO KM 46 DA ROD. BA-001 ILHÉUS/UNA. PICADA DA BANDEIRA. Reserva Biológica do Mico-leão",-39.083333,-15.15,"ÁRVORE COM CA. 8,0M DE ALTURA. FOLÍOLOS VERDES, A FACE INFERIOR OPACA. FLORES COM CÁLICE FERRUGÍNEO, COROLA RÓSEA COM MÁCULAS LILAZES. FLORES MUITO AROMÁTICAS, CONSTANTEMENTE VISAITADAS POR ABELHAS E PÁSSAROS.","urn:catalog:JBRJ:RB:175603","Diplotropis incexis Rizzini & A.Mattos"
"28",NA,"IPA","IPA","56563","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","Lima, H.C. de",NA,NA,"1100",NA,"Amorim, A.M.",1993,3,8,"Brazil","Bahia","Una","Reserva Biológica do Mico-Leão (IBAMA), Estrada no Km-46 da Rodovia BA-001 Ilhéus-Una. Picada da Bandeira",-39.083333,-15.15,"Árvore ca. 8m de altura. Folíolos verdes, a face inferior opaca. Flores com cálice ferrugíneo, corola rósea com máculas liláses. Flores muito aromáticas, constantemente visitadas por abelhas e pássaros","BRA:IPA:IPA:0000056563","Diplotropis incexis Rizzini & A.Mattos"
"29",NA,"UEFS","HUEFS","199058","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos",NA,NA,NA,"994",NA,"Thomaz, L.D.",1993,4,28,"Brazil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia.",NA,NA,"Mata Atlântica de Encosta.","BRA:UEFS:HUEFS:0000199058","Diplotropis incexis Rizzini & A.Mattos"
"30",NA,"UEFS","HUEFS","211491","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos",NA,NA,NA,"1017",NA,"Thomaz, L.D.",1993,4,27,"Brazil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia.",NA,NA,"Mata Atlântica de encosta.","BRA:UEFS:HUEFS:0000211491","Diplotropis incexis Rizzini & A.Mattos"
"31","2017-10-19T16:10:46.000+0000","JBRJ","RB","RB00175545","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos",NA,NA,NA,"1017",NA,"L.D. THOMAZ",1993,4,27,"Brazil","Espírito Santo","Santa Teresa","ESTAÇÃO BIOLÓGICA DE SANTA LÚCIA. Estação Biológica de Santa Lúcia",NA,NA,"ALTURA 17, PAP 66CM, CAULE INTERNO CREME.","urn:catalog:JBRJ:RB:175545","Diplotropis incexis Rizzini & A.Mattos"
"32",NA,"UFES","VIES","14328","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","Lima, H.C. de","1905-06-17T00:00:00.000+0000",NA,"1017",NA,"Thomaz, L.D.",1993,4,27,"Brazil","Espírito Santo","Santa Teresa","Reserva Biológica de Santa Lúcia.",NA,NA,"SW1940","BRA:UFES:VIES:0000014328","Diplotropis incexis Rizzini & A.Mattos"
"33",NA,"MBML","MBML-HERBARIO","7374","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","H. C. de Lima/1995",NA,NA,"994",NA,"L. D. Thomaz",1993,4,28,"Brazil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia",-40.530278,-19.971389,"Altura 11m, PAP 26cm, caule interno amarelado.","BRA:MBML:MBML-HERBARIO:0000007374","Diplotropis incexis Rizzini & A.Mattos"
"34","2014-07-22T09:06:57.000+0000","JBRJ","RB","RB00175496","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","H.C. DE LIMA","1994-01-01T00:00:00.000+0000",NA,"72",NA,"R.N. OLIVEIRA",1992,1,17,"Brazil","Espírito Santo","Espírito Santo","BEIRA DA ESTRADA QUE SE DIRECIONA A M7-4.",NA,NA,"FOLHA VERDE ESCURA NA PARTE SUPERIOR E VERDE CLARO NA PARTE INFERIOR. CAP: 130CM E ALTURA TOTAL: 22M.","urn:catalog:JBRJ:RB:175496","Diplotropis incexis Rizzini & A.Mattos"
"35",NA,"Cenargen","CEN","57203","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","D. A. Folli",NA,NA,"453",NA,"G. L. Farias - Pau-Brasil",1991,4,26,"Brazil","Ba","PORTO SEGURO",NA,NA,NA,"Doação do Banco Genético do Pau Brasil. Registro nº 272 Coleção de Referência. EMBRAPA, CEPLAC, VERACEL.","BRA:Cenargen:CEN:0000057203","Diplotropis incexis Rizzini & A.Mattos"
"36",NA,"Reserva Natural Vale (CVRD)","CVRD","3579","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","Domingos A. Folli","1991-11-26T00:00:00.000+0000",NA,"1503",NA,"Folli, D.A.",1991,11,26,"Brazil","Es","LINHARES","Coleta de flor DAF.347",NA,NA,"<ll>dwc_commonname:</ll> Macanaíba marreta","BRA:CVRD:CVRD:0000003579","Diplotropis incexis Rizzini & A.Mattos"
"37",NA,"UnB","UB","33632","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","Santos, JR",NA,NA,"4296",NA,"Santos, TS",1986,8,7,"Brazil","Bahia","Santa Cruz Cabrália","Área da Estação Ecológica do Pau-Brasil (ESPAB), ca. de 16km a W de Porto Seguro, Rod. BR 367 (Porto Seguro/Eunápolis)",-39.133333,-16.383333,"Arvorezinha 3m x 8cm. Fruto imaturo amarelado.; Mata higrófila baiana.","BRA:UnB:UB:0000033632","Diplotropis incexis Rizzini & A.Mattos"
"38",NA,"IPA","IPA","44341","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","Cardoso, D.","2008-01-01T00:00:00.000+0000",NA,"292",NA,"Santos, F.S.",1984,3,7,"Brazil","Bahia","Santa Cruz Cabrália","Área da Estação Ecológica do Pau-brasil (ESPAB), ca. 16 km a W de Porto Seguro. Rodovia BR 367, Porto Seguro-Eunápolis",-39.133333,-16.383333,"Árvore 8m de altura; flores liláses. Botões florais marrons. Frutos verdes","BRA:IPA:IPA:0000044341","Diplotropis incexis Rizzini & A.Mattos"
"39","2014-07-22T09:07:38.000+0000","JBRJ","RB","RB00175622","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","H.C. DE LIMA","1985-01-01T00:00:00.000+0000",NA,"292",NA,"F.S. SANTOS",1984,3,7,"Brazil","Bahia","Santa Cruz de Cabrália","ÁREA DA ESTAÇÃO ECOLÓGICA DO PAU-BRASIL (ESPAB), CERCA DE 16 KM A W DE PORTO SEGURO, ROD. BR 367 (PORTO SEGURO/EUNAPÓLIS). . Estação Ecológica do Pau-Brasil",-39.133333,-16.383333,"ÁRVORE, 8 M DE ALTURA. FLORES LILASES. BOTÕES FLORAIS MARRONS. FRUTOS VERDES.","urn:catalog:JBRJ:RB:175622","Diplotropis incexis Rizzini & A.Mattos"
"40","2014-07-22T09:07:41.000+0000","JBRJ","RB","RB00175612","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","D.Cardoso",NA,NA,"195",NA,"H.S. BRITO; S.G. DA VINHA",1983,3,7,"Brazil","Bahia","Santa Cruz de Cabrália","ESTAÇÃO ECOLÓGICA DO PAU-BRASIL, CERCA DE 16 KM A W DE PORTO SEGURO. FOLHA SE-24 (16-39C). COLETA EFETUADA NA ÁREA DO ARBORETO E DE PLANTIOS PUROS. Estação Ecológica do Pau-Brasil",NA,NA,"ÁRVORE DE 5 A 6 M DE ALTURA. INFLORESCÊNCIA E CÁLICE DE COLORAÇÃO FERRUGÍNEA. PÉTALAS ROSEO-ARROXEADAS.","urn:catalog:JBRJ:RB:175612","Diplotropis incexis Rizzini & A.Mattos"
"41",NA,"UEFS","HUEFS","2928","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","D.Cardoso","2007-07-01T00:00:00.000+0000",NA,"195",NA,"Brito, H.S.",1983,3,7,"Brazil","Bahia","Santa Cruz Cabrália",NA,NA,NA,NA,"BRA:UEFS:HUEFS:0000002928","Diplotropis incexis Rizzini & A.Mattos"
"42","2014-07-22T09:07:20.000+0000","JBRJ","RB","RB00175510","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","H.C. DE LIMA","1983-08-23T00:00:00.000+0000",NA,"17",NA,"F.S. SANTOS",1983,8,23,"Brazil","Bahia","Santa Cruz de Cabrália","ESTAÇÃO ECOLÓGICA DO PAU-BRASIL, CERCA DE 16KM A W DE PORTO SEGURO. FOLHA SE-24(16-39 C). Estação Ecológica do Pau-Brasil",NA,NA,"ÁRVORE COM APROXIMADAMENTE 5MTS. DE ALTURA. FLORES LILAZES E FRUTOS VERDE-CLARO.","urn:catalog:JBRJ:RB:175510","Diplotropis incexis Rizzini & A.Mattos"
"43","2014-07-22T09:07:13.000+0000","JBRJ","RB","RB00175504","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","H.C. DE LIMA","1981-01-01T00:00:00.000+0000",NA,"1670",NA,"H.C. DE LIMA",1981,12,16,"Brazil","Espírito Santo","Linhares","RESERVA FLORESTAL DA CIA. VALE DO RIO DOCE, ESTRADA X1, PRÓXIMO A TÔRRE. Reserva Florestal da Cia. Vale do Rio Doce",NA,NA,"ÁRVORE 28M ALT. CASCA ACINZENTADA, LEVEMENTE SULCADA. FL. COM CÁLICE FERRUGÍNEO-VINOSO, COROLA RÓSEO-VIOLÁCEA, ESTILETE ALBO-AMARELADO, ESTIGMA ACASTANHADO E ANTERAS VINOSAS. FRUTOS NOVOS ESVERDEADOS. DAP 43 CM.","urn:catalog:JBRJ:RB:175504","Diplotropis incexis Rizzini & A.Mattos"
"44",NA,"UEFS","HUEFS","144442","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos",NA,NA,NA,"1670",NA,"Lima, H.C.de",1981,12,16,"Brazil","Espírito Santo","Linhares","Reserva Natural Vale do Rio Doce (paticular). Reserva florestal da Cia. Vale do Rio Doce, estrada X1, próximo a Tôrre.",NA,NA,NA,"BRA:UEFS:HUEFS:0000144442","Diplotropis incexis Rizzini & A.Mattos"
"45","2014-07-22T13:50:43.000+0000","JBRJ","RB","RB00366968","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","H.C.de Lima",NA,NA,"475",NA,"A.Euponino",1980,5,9,"Brazil","Bahia","Porto Seguro","Rod. BR 367 a 53 km a W de Porto Seguro.",NA,NA,"Árvore com 18m de altura, 50 cm de diametro, flor rosa clara, estame branco, anteras marrons","urn:catalog:JBRJ:RB:366968","Diplotropis incexis Rizzini & A.Mattos"
"46",NA,"UNICAMP","UEC","66031","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","Lima, H.C.","1981-12-01T00:00:00.000+0000",NA,"27",NA,"Silva, I.A.",1978,11,21,"Brazil","Espírito Santo","Linhares","Reserva Florestal da CVRD. Estrada Flame",0,0,"flor, Árvore em floresta Alta, +ou- 29m de alt., e fuste de +ou- 20m, DAP=44cm, diâmetro da copa=+ou- 12cm. Com flor rosa e botão marrom. Fuste cilíndrico e casca sulcada.","BRA:UNICAMP:UEC:0000066031","Diplotropis incexis Rizzini & A.Mattos"
"47",NA,"IPA","IPA","24656","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","Lima, H.C. de","1998-08-01T00:00:00.000+0000",NA,"27",NA,"Silva, I.A.",1978,11,21,"Brazil","Espírito Santo","Linhares","Reserva Florestal da CVRD",0,0,"Árvore em floresta alta ca. 29m de altura, fuste ca. 20m, DAP 44cm, diâmetro da copa 12m. Flor roxa, botão marrom","BRA:IPA:IPA:0000024656","Diplotropis incexis Rizzini & A.Mattos"
"48",NA,"Universidade Federal Rural de Pernambuco, UFRPE","HST","3883","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","D.Cardoso","2008-01-07T00:00:00.000+0000",NA,"23629",NA,"M.T.Monteiro",1972,3,24,"Brazil","Bahia","Belmonte","Fazenda Boa Vista",NA,NA,"Flores roxas, pouco perfume.","BRA:UFRPE:HST:0000003883","Diplotropis incexis Rizzini & A.Mattos"
