"","scientificName","new_Lon","new_Lat","municipality","county.shape","status"
"19","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",-19.877577,-19.877577,"santa teresa","not found","outside Brazil"
"20","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",-40.7,-19.931111,"santa teresa","santa teresa","Ok"
"21","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",-41.946879,-22.452517,"rio das ostras","rio das ostras","Ok"
"22","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",-41.946879,-22.452517,"rio das ostras","rio das ostras","Ok"
"23","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",-40.620556,-19.931111,"santa teresa","santa teresa","Ok"
"24","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",-41.946879,-22.452517,"rio das ostras","rio das ostras","Ok"
"25","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",-41.946879,-22.452517,"rio das ostras","rio das ostras","Ok"
"26","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",-41.946879,-22.452517,"rio das ostras","rio das ostras","Ok"
"27","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",-42.466667,-22.433333,"nova friburgo","nova friburgo","Ok"
"28","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",-22.689201,-22.689201,"nova iguacu","not found","outside Brazil"
"29","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",-22.689201,-22.689201,"nova iguacu","not found","outside Brazil"
"30","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",-22.689201,-22.689201,"nova iguacu","not found","outside Brazil"
"31","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",-40.6591926091778,-20.3671179970032,NA,"domingos martins","original municipality not informed"
"32","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",-20.308312,-20.308312,"domingos martins","not found","outside Brazil"
"33","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",-40.848619,-20.308312,"domingos martins","domingos martins","Ok"
"34","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",-20.308312,-20.308312,"domingos martins","not found","outside Brazil"
"35","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",-40.6591926091778,-20.3671179970032,NA,"domingos martins","original municipality not informed"
"36","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",-42.833333,-22.433333,"guapimirim","cachoeiras de macacu","outside municipality"
"37","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",-42.833333,-22.433333,"guapimirim","cachoeiras de macacu","outside municipality"
"38","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",-42.833333,-22.433333,"guapimirim","cachoeiras de macacu","outside municipality"
"39","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",-42.833333,-22.433333,"guapimirim","cachoeiras de macacu","outside municipality"
"40","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",-42.833333,-22.433333,"guapimirim","cachoeiras de macacu","outside municipality"
"41","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",-21.969462,-21.969462,"santa maria madalena","not found","outside Brazil"
"42","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",-21.969462,-21.969462,"santa maria madalena","not found","outside Brazil"
"43","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",-22.295939,-22.295939,"macae","not found","outside Brazil"
"44","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",-22.295939,-22.295939,"macae","not found","outside Brazil"
"45","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",-22.90214,-22.90214,"angra dos reis","not found","outside Brazil"
"46","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",-19.877577,-19.877577,"santa teresa","not found","outside Brazil"
"47","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",-21.969462,-21.969462,"santa maria madalena","not found","outside Brazil"
"48","Piptadenia schumanniana Taub.",-20.740274,-20.740274,"vicosa","not found","outside Brazil"
"49","Piptadenia schumanniana Taub.",-22.393567,-22.393567,"petropolis","not found","outside Brazil"
"50","Piptadenia schumanniana Taub.",-52.8731,-10.8339,NA,"sao jose do xingu","original municipality not informed"
"51","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",-43.468333,-22.588056,"nova iguacu","nova iguacu","Ok"
"52","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",-15.682091,-15.682091,"potiragua","not found","outside Brazil"
"53","Pseudopiptadenia schumanniana (Taub.) G.P.Lewis & M.P.Lima",-40.848619,-20.308312,"domingos martins","domingos martins","Ok"
