"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","comments"
"14",NA,"MBM","MBM","297511","Inga cordistipula Mart.",NA,"Fabaceae","Inga","cordistipula",NA,"Mart.",NA,NA,NA,"164",NA,"Cardoso, LJT; et al.",2004,6,8,"Brazil","Rio de Janeiro","Rio de Janeiro","Parque Municipal da Prainha",0,0,NA,"BRA:MBM:MBM:0000297511",NA,"Inga cordistipula Mart.",NA
"18","2014-07-07T19:28:47.000+0000","JBRJ","RB","RB00586064","Inga cordistipula Mart.",NA,"Fabaceae","Inga","cordistipula",NA,"Mart.","Ana Angélica M. de Barros","2005-09-21T00:00:00.000+0000",NA,"2213",NA,"A. A. M. de Barros ; G. Uriel & L. Cantelmo",2004,8,19,"Brazil","Rio de Janeiro","Niterói","Itaipu, Parque Estadual da Serra da Tiririca, Morro das Andorinhas.",NA,NA,"Arvoreta com ca. 3,0 m de altura, ciófila, folhas cartáceas discolores verdes, frutos verdes amarelos, sementes negras.","urn:catalog:JBRJ:RB:586064",NA,"Inga cordistipula Mart.",NA
"19","2014-07-22T13:17:02.000+0000","JBRJ","RB","RB00334334","Inga cordistipula Mart.",NA,"Fabaceae","Inga","cordistipula",NA,"Mart.","Dudu",NA,NA,NA,NA,"F.F.Moreira",2004,11,23,"Brazil","Rio de Janeiro","Rio de Janeiro","Arboreto do JBRJ, Canteiro 29 A.",NA,NA,"Indivíduo 6253. Arbusto 2,5 m; folhas membranáceas, glabras, concolores verdes. Material com flores.","urn:catalog:JBRJ:RB:334334",NA,"Inga cordistipula Mart.",NA
"22",NA,"Instituto Plantarum de Estudos da Flora Ltda (HPL)","HPL","3462","Inga cordistipula Mart.",NA,"Fabaceae","Inga","cordistipula",NA,"Mart.","H. Lorenzi","2003-06-24T00:00:00.000+0000",NA,"3816",NA,"H. Lorenzi",2003,6,24,"Brazil","Rj","Rio de Janeiro","Coletada no Jardim Botânico do Rio de Janeiro.",NA,NA,NA,"BRA:JBP:HPL:0000003462",NA,"Inga cordistipula Mart.",NA
"23","2014-07-07T19:28:47.000+0000","JBRJ","RB","RB00586085","Inga cordistipula Mart.",NA,"Fabaceae","Inga","cordistipula",NA,"Mart.","Natália Coqueiro Mendonça",NA,NA,"1471",NA,"A. A. M. de Barros ; L. J. S. Pinto, R. T. Santori & M. C. Marques",2002,3,24,"Brazil","Rio de Janeiro","Rio de Janeiro","Municípios de Niterói e Maricá, Parque Estadual da Serra da Tiririca, Alto Mourão, na trilha para Pedra do Elefante.",NA,NA,"Arbusto com ca. de 1,50 m de altura, ciófilo, folhas membranáceas discolores verdes, flores com cálice verde, estames alvos.","urn:catalog:JBRJ:RB:586085",NA,"Inga cordistipula Mart.",NA
"24",NA,"UFV","VIC","27131","Inga cordistipula Mart.",NA,"Fabaceae","Inga","cordistipula",NA,"Mart.","Nunes, SRDFS da","2002-03-12T00:00:00.000+0000",NA,"155",NA,"Nunes, SRDFS da; et al.",2002,3,13,"Brazil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce (PERD), Trilha do Aníbal.",0,0,"Árvore, c.a. de 5,0 metros de altura, com flores de filetes brancos, cálice e corola verdes.","BRA:UFV:VIC:0000027131",NA,"Inga cordistipula Mart.",NA
"25",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","74346","Inga cordistipula Mart.",NA,"Fabaceae","Inga","cordistipula",NA,"Mart.",NA,"2011-09-28T00:00:00.000+0000",NA,"3081",NA,"Stehmann, JR; Sposito, TCS; Andrade, EA",2002,6,22,"Brazil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce; caminho para a Lagoa do Meio",0,0,NA,"BRA:UFMG:BHCB:0000074346",NA,"Inga cordistipula Mart.",NA
"26","2014-07-07T19:28:48.000+0000","JBRJ","RB","RB00586086","Inga cordistipula Mart.",NA,"Fabaceae","Inga","cordistipula",NA,"Mart.","Natália Coqueiro Mendonça",NA,NA,"23",NA,"V. C. de Matos ; A. A. M. de Barros & A. P. Guedes",2002,10,16,"Brazil","Rio de Janeiro","Niterói","Itacoatiara, Parque Estadual da Serra da Tiririca, Enseada do Bananal.",NA,NA,"Arbusto com ca. de 2,0 m de altura; ciófila; folhas cartáceas discolores verdes; frutos verdes.","urn:catalog:JBRJ:RB:586086",NA,"Inga cordistipula Mart.",NA
"27","2014-07-07T19:29:02.000+0000","JBRJ","RB","RB00586105","Inga cordistipula Mart.",NA,"Fabaceae","Inga","cordistipula",NA,"Mart.","Natália Coqueiro Mendonça",NA,NA,"428",NA,"L. J. S. Pinto; A. A. M. de Barros & P. W. Feteira",2001,1,9,"Brazil","Rio de Janeiro","Niterói","Itacoatiara, Parque Estadual da Serra da Tiririca, Enseada do Bananal, subida para a trilha do Alto Mourão.",NA,NA,"Árvore com ca. de 6,0 m de altura, folhas cartáceas discolores verdes, cálice e corola verdes, estames alvos.","urn:catalog:JBRJ:RB:586105",NA,"Inga cordistipula Mart.",NA
"28","2014-07-08T03:20:05.000+0000","JBRJ","RB","RB00419896","Inga cordistipula Mart.",NA,"Fabaceae","Inga","cordistipula",NA,"Mart.","H.C. de Lima",NA,NA,"07",NA,"A. M. Calvente",2001,6,6,"Brazil","Rio de Janeiro","Cabo Frio","Estação Radio Marinha Campos Novos.",NA,NA,"Arvoreta mais ou menos 3 m de altura, fohas verdes discolores, inflorescências verdes.","urn:catalog:JBRJ:RB:419896",NA,"Inga cordistipula Mart.",NA
"29","2014-07-22T13:12:22.000+0000","JBRJ","RB","RB00333537","Inga cordistipula Mart.",NA,"Fabaceae","Inga","cordistipula",NA,"Mart.","H. C. de Lima",NA,NA,"38",NA,"Rezende, G.S.Z.; C. Farney &  J.C. Gomes",2001,12,6,"Brazil","Rio de Janeiro","Cabo Frio","Distirto Tamoios, Condomínio Florestinha.",NA,NA,"Árvore 5 m, DAP 10 cm, tronco ápero, folras descolores, inflorescência de raque verde, cálice verde corola alvacenta, estames brancos, levemente perfumadas.","urn:catalog:JBRJ:RB:333537",NA,"Inga cordistipula Mart.",NA
"30","2014-07-07T19:29:04.000+0000","JBRJ","RB","RB00586107","Inga cordistipula Mart.",NA,"Fabaceae","Inga","cordistipula",NA,"Mart.","Natália Coqueiro Mendonça",NA,NA,"1412",NA,"M. G. Santos ; A. P. M. Guimarães, W. N. S. Junior & R. E. dos Santos",2000,5,26,"Brazil","Rio de Janeiro","Niterói","Itacoatiara, Parque Estadual da Serra da Tiririca, Enseada do Bananal.",NA,NA,"Arvoreta com ca. de 5,0 m de altura, heliófila, folhas cartáceas discolores verdes, frutos imaturos verdes.","urn:catalog:JBRJ:RB:586107",NA,"Inga cordistipula Mart.",NA
"31","2017-10-15T17:07:59.000+0000","JBRJ","RB","RB00747046","Inga cordistipula Mart.",NA,"Fabaceae","Inga","cordistipula",NA,"Mart.","R.D. Ribeiro","2004-03-31T00:00:00.000+0000",NA,"1616",NA,"M.G. Bovini; J.M.A. Braga; C.M. Mynssen",1999,1,11,"Brazil","Rio de Janeiro","Mangaratiba","Reserva Ecológica de Rio das Pedras, trilha para a Toca da Aranha.",NA,NA,"Árvore ca. 5m, semi-heliófila. Folhas levemente discolores, cartáceas. Cálice verde claro, membranáceos. Corola branca.","urn:catalog:JBRJ:RB:747046",NA,"Inga cordistipula Mart.",NA
"32","2014-07-08T04:27:44.000+0000","JBRJ","RB","RB00161170","Inga cordistipula Mart.",NA,"Fabaceae","Inga","cordistipula",NA,"Mart.",NA,NA,NA,"55",NA,"C.G. Pinto; E. Medeiros e F. da Silva",1999,4,6,"Brazil","Rio de Janeiro","Rio de Janeiro","Cultivado no arboreto do Jardim Botânico, seçaõ VII, canteiro C.",NA,NA,"Árvore; inflorescência com brácteas verdes e botões verdes; frutos imaturos verde.","urn:catalog:JBRJ:RB:161170",NA,"Inga cordistipula Mart.",NA
"33","2014-07-08T04:39:56.000+0000","JBRJ","RB","RB00163073","Inga cordistipula Mart.",NA,"Fabaceae","Inga","cordistipula",NA,"Mart.","H.C. de Lima",NA,NA,"633",NA,"R. Marquete",1992,9,29,"Brazil","Rio de Janeiro","Rio de Janeiro","Jardim Botânico, Picada para pedra do Marinheiro. Projeto Vegetação do Entorno do Jardim Botânico, Horto Florestal e Parque Lage.",NA,NA,"Heliófila, árvore com ca. 10m de altura. Tronco com casca lisa, lenticeladas, cor acinzentada, Folhas membranáceas, discolores verdes. Fruto seco deiscente, cor verde nítida. Freq. comum.","urn:catalog:JBRJ:RB:163073",NA,"Inga cordistipula Mart.",NA
"34","2017-10-19T11:46:02.000+0000","JBRJ","RB","RB00162899","Inga cordistipula Mart.",NA,"Fabaceae","Inga","cordistipula",NA,"Mart.","H.C. de Lima",NA,NA,"2400",NA,"C.FARNEY; M.NADRUZ",1990,8,4,"Brazil","Rio de Janeiro","Rio de Janeiro","JACAREPAGUA - CURIACICA. MATA DE ENCOSTA - ENTRE PEDRA NEGRA E DOIS IRMÃOS.",NA,NA,"ARVORETA; 4 M; FUSTE IMATUROS VERDE RELUZENTES, FLORES EM BOTÕES VERDES","urn:catalog:JBRJ:RB:162899",NA,"Inga cordistipula Mart.",NA
"35","2014-07-08T02:06:01.000+0000","JBRJ","RB","RB00324189","Inga cordistipula Mart.",NA,"Fabaceae","Inga","cordistipula",NA,"Mart.",NA,NA,NA,NA,NA,"V.F.Gonçalves",1989,6,16,"Brazil","Rio de Janeiro","Rio de Janeiro","Jardim Botanico.",NA,NA,"Arvoreta com 3,5m. Flores alvas","urn:catalog:JBRJ:RB:324189",NA,"Inga cordistipula Mart.",NA
"36","2017-10-18T16:11:46.000+0000","JBRJ","RB","RB00162664","Inga cordistipula Mart.",NA,"Fabaceae","Inga","cordistipula",NA,"Mart.","R.D. Ribeiro",NA,NA,"3101",NA,"H.C.DE LIMA; J.CARUZO",1987,7,30,"Brazil","Rio de Janeiro","São Pedro da Aldeia","SÃO MATEUS. ESTR. P/ MACAÉ, FAZ. DA CAVEIRA.",NA,NA,"ARVORETA C/ 4 M DE ALT., FRUTOS JOVENS ESVERDEADOS. FLORES E FRUTOS PASSADOS PARDACENTOS.","urn:catalog:JBRJ:RB:162664",NA,"Inga cordistipula Mart.",NA
"37","2014-07-08T04:43:24.000+0000","JBRJ","RB","RB00161243","Inga cordistipula Mart.",NA,"Fabaceae","Inga","cordistipula",NA,"Mart.","HC de Lima",NA,NA,"234",NA,"M Gomes; R. Marquete et LC Giordano",1987,9,16,"Brazil","Rio de Janeiro","Rio de Janeiro","vertente Sul do Sumaré, R. Sara V., mate de encosta.",NA,NA,"árvore de 47-8m, folhas levemente discoor, fruto comprido c/ margem espessada, verde brilhante c/ pintas brancas","urn:catalog:JBRJ:RB:161243",NA,"Inga cordistipula Mart.",NA
"38","2014-07-08T04:42:03.000+0000","JBRJ","RB","RB00162009","Inga cordistipula Mart.",NA,"Fabaceae","Inga","cordistipula",NA,"Mart.","T. D. Pennington","1996-01-01T00:00:00.000+0000",NA,"261",NA,"M. Gomes; R.Marquete",1987,11,20,"Brazil","Rio de Janeiro","Rio de Janeiro","Sumaré, vertente Sul,entrada pela rua Sara Vilela.",NA,NA,"Arbusto 2,5m flexuoso, umbrófilo, folíolos discolor, frutos semi-maturos verde- amarelados.","urn:catalog:JBRJ:RB:162009",NA,"Inga cordistipula Mart.",NA
"39","2014-07-08T04:43:25.000+0000","JBRJ","RB","RB00161254","Inga cordistipula Mart.",NA,"Fabaceae","Inga","cordistipula",NA,"Mart.","HC de Lima et M. Nadruz",NA,NA,"118",NA,"M. Nadruz; M. Leitman e P. Sergio",1986,10,14,"Brazil","Rio de Janeiro","Rio de Janeiro","Jard. Bot. do RJ.",NA,NA,"arvoreta, 4m de alt., flores verdes com estames brancos, folíolos levemente discolores, estípulas foliáceas","urn:catalog:JBRJ:RB:161254",NA,"Inga cordistipula Mart.",NA
"40","2017-10-15T15:53:27.000+0000","JBRJ","RB","RB00161293","Inga cordistipula Mart.",NA,"Fabaceae","Inga","cordistipula",NA,"Mart.","F. C. P. Garcia",NA,NA,"13924",NA,"T. Plowamn; R. Andreata 639 et H.C. de Lima",1985,2,12,"Brazil","Rio de Janeiro","Niterói","Morro do Alto Moirão.",NA,NA,"Árvoire pequena co 5m. de alt. Fls. brilhantes , levemente discolores . Botões florais verde claros . Ombrófila , na beira do caminho.","urn:catalog:JBRJ:RB:161293",NA,"Inga cordistipula Mart.",NA
"41","2014-07-08T04:27:47.000+0000","JBRJ","RB","RB00161183","Inga cordistipula Mart.",NA,"Fabaceae","Inga","cordistipula",NA,"Mart.",NA,NA,NA,NA,NA,"IR Carvalho, RC Costa",1984,2,28,"Brazil","Rio de Janeiro","Rio de Janeiro","Jard. Bot. do RJ., arboreto seção XXIX, cant. A. Piq. 2.",NA,NA,"árvore, flor branca","urn:catalog:JBRJ:RB:161183",NA,"Inga cordistipula Mart.",NA
"42","2014-07-08T04:43:22.000+0000","JBRJ","RB","RB00161231","Inga cordistipula Mart.",NA,"Fabaceae","Inga","cordistipula",NA,"Mart.",NA,NA,NA,"107",NA,"SM de Faria; HC de Lima",1984,8,20,"Brazil","Rio de Janeiro","Rio de Janeiro","Jard. Bot. do RJ.",NA,NA,"Muda de campo com 40cm de alt., com nódulo mucunoid","urn:catalog:JBRJ:RB:161231",NA,"Inga cordistipula Mart.",NA
"43","2014-07-07T22:11:08.000+0000","JBRJ","RB","RB00674685","Inga cordistipula Mart.",NA,"Fabaceae","Inga","cordistipula",NA,"Mart.","R.D. Ribeiro","2005-01-01T00:00:00.000+0000",NA,"583",NA,"R. Andreata; et alli",1983,5,23,"Brazil","Rio de Janeiro","Rio de Janeiro","Itaipuaçú, Pico Alto Moirão.",NA,NA,"Árvore, folha com glândula e estípula cordiforme, fruto verde com polpa branca.","urn:catalog:JBRJ:RB:674685",NA,"Inga cordistipula Mart.",NA
"44","2014-07-08T04:43:29.000+0000","JBRJ","RB","RB00161290","Inga cordistipula Mart.",NA,"Fabaceae","Inga","cordistipula",NA,"Mart.","HC de Lima",NA,NA,"1003",NA,"R. Andreata; et al",1983,5,23,"Brazil","Rio de Janeiro","Rio de Janeiro","Mun. de Itaipuaçu, Alto Moirão.",NA,NA,"arvore, frutos maduros","urn:catalog:JBRJ:RB:161290",NA,"Inga cordistipula Mart.",NA
"45","2014-07-07T22:11:07.000+0000","JBRJ","RB","RB00674680","Inga cordistipula Mart.",NA,"Fabaceae","Inga","cordistipula",NA,"Mart.","R.D. Ribeiro",NA,NA,"397",NA,"R. Andreata; et alli",1982,1,14,"Brazil","Rio de Janeiro","Rio de Janeiro","Pico Alto Moirão.",NA,NA,"Árvore, flores alvas, vários estames alvos.","urn:catalog:JBRJ:RB:674680",NA,"Inga cordistipula Mart.",NA
"47",NA,"NY","NY","408860","Inga cordistipula Mart.",NA,"Fabaceae","Inga","cordistipula",NA,"Mart.","I. A. Rodrigues","1978-01-01T00:00:00.000+0000",NA,"2854",NA,"J. P. P. Carauta",1978,2,24,"Brazil","Rio de Janeiro",NA,"Parq. Nac. Tijuca, Pedra da Tijuca, Pedra da GÃ¡vea, entre a PraÃ§a da Bandeira e a Barra da Tijuca, Caminho das Furnas",-43.2076685470805,-22.9069598238154,NA,"5b824569-d977-4b8a-89f4-86c1e334edca",NA,"Inga cordistipula Mart.",NA
"48",NA,"IAC","IAC","20077","Inga cordistipula Mart.",NA,"Fabaceae","Inga","cordistipula",NA,"Mart.","F.C.P. Garcia","1997-07-31T00:00:00.000+0000",NA,"6093",NA,"J.P.P. Carauta",1968,9,6,"Brazil","Rio de Janeiro","Rio de Janeiro","Pedra da Gavea, perto do Rio Seco, lado de São Conrado",-43.2075,-22.9028,NA,"BRA:IAC:IAC:0000020077",NA,"Inga cordistipula Mart.",NA
"49",NA,"UNICAMP","UEC","8841","Inga cordistipula Mart.",NA,"Fabaceae","Inga","cordistipula",NA,"Mart.","Garcia, F.C.P.","1999-02-01T00:00:00.000+0000",NA,"5452",NA,"Duarte, A.P.",1960,11,22,"Brazil","Rio de Janeiro","Rio de Janeiro","Sacopã, Lagoa Rodrigo de Freitas.",0,0,"flor, NV: ingá. Pequena árvore de flores alvas em encosta de solo seco.","BRA:UNICAMP:UEC:0000008841",NA,"Inga cordistipula Mart.",NA
"51",NA,NA,"Botany","U.1304467","Inga cordistipula Mart.",NA,"Fabaceae","Inga","cordistipula",NA,"Mart.",NA,NA,NA,NA,NA,"Duarte AP",1960,11,22,"Brazil",NA,NA,"Estado da Guanabara, Sacopã, Lagoa Rodrigo de Fertas.",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1304467",NA,"Inga cordistipula Mart.",NA
"55","2015-09-04T02:21:48.000+0000","MNHN","P","P02940958","Inga cordistipula Mart.",NA,"Fabaceae","Inga","cordistipula",NA,"Mart.",NA,NA,NA,NA,5452,"Duarte, A.P.",1960,11,22,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p02940958",NA,"Inga cordistipula Mart.",NA
"56",NA,"MN","R","131812","Inga cordistipula Mart.",NA,"Fabaceae","Inga","cordistipula",NA,"Mart.","Rodrigues, I.A.","1978-10-03T00:00:00.000+0000",NA,"327",NA,"Rente, E.C.",1957,6,9,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"BRA:MN:R:0000131812",NA,"Inga cordistipula Mart.",NA
"57",NA,"MN","R","131816","Inga cordistipula Mart.",NA,"Fabaceae","Inga","cordistipula",NA,"Mart.","Garcia, F.C.P.","1999-02-01T00:00:00.000+0000",NA,"1315",NA,"Mello Filho, L.E.",1957,6,9,"Brazil","Rio de Janeiro","Urca","Morro da Urca",NA,NA,NA,"BRA:MN:R:0000131816",NA,"Inga cordistipula Mart.",NA
"58",NA,"MN","R","131831","Inga cordistipula Mart.",NA,"Fabaceae","Inga","cordistipula",NA,"Mart.","Rodrigues, I.A.","1978-10-03T00:00:00.000+0000",NA,"254",NA,"Travassos, O.P.",1957,6,9,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"BRA:MN:R:0000131831",NA,"Inga cordistipula Mart.",NA
"59",NA,"Instituto de Botânica, IBT","SP","169955","Inga cordistipula Mart.",NA,"Fabaceae","Inga","cordistipula",NA,"Mart.","Pennington, TD","1997-01-01T00:00:00.000+0000",NA,"3690",NA,"Duarte, AP; Almeida, C",1954,3,NA,"Brazil","Rio de Janeiro","Paraíba do Sul",NA,0,0,NA,"BRA:IBt:SP:0000169955",NA,"Inga cordistipula Mart.",NA
"61",NA,"MN","R","103236","Inga cordistipula Mart.",NA,"Fabaceae","Inga","cordistipula",NA,"Mart.","Garcia, F.C.P.","1999-02-01T00:00:00.000+0000",NA,"6437",NA,"Smith, L.B.",1952,4,8,"Brazil","Rio de Janeiro",NA,"Pedra da Gávea",NA,NA,"Museu Nacional Rio de Janeiro Smithsonian Institution","BRA:MN:R:0000103236",NA,"Inga cordistipula Mart.",NA
"63",NA,"US","Botany","2124415","Inga cordistipula Mart.",NA,"Fabaceae","Inga","cordistipula",NA,"Mart.",NA,NA,NA,"6437",NA,"L. B. Smith",1952,4,8,"Brazil","Distrito Federal",NA,"Brasil, Distrito Federal, Pedra da Gavea",NA,NA,NA,"http://n2t.net/ark:/65665/332a65c23-f5dc-49c6-b48c-4e1713ca7f27",NA,"Inga cordistipula Mart.",NA
"64","2017-10-18T16:41:26.000+0000","JBRJ","RB","RB00117220","Inga cordistipula Mart.",NA,"Fabaceae","Inga","cordistipula",NA,"Mart.","Jorge Leon","1953-01-01T00:00:00.000+0000",NA,NA,NA,"O. Machado",1945,6,16,"Brazil","Rio de Janeiro","Rio de Janeiro","Restinga da Tijuca.",NA,NA,NA,"urn:catalog:JBRJ:RB:117220",NA,"Inga cordistipula Mart.",NA
"65",NA,"USP","SPF","185649","Inga cordistipula Mart.",NA,"Fabaceae","Inga","cordistipula",NA,"Mart.","Barroso, GM","1952-01-01T00:00:00.000+0000",NA,"s.n.",NA,"Machado, O",1943,5,15,"Brazil","Distrito Federal",NA,NA,0,0,NA,"BRA:USP:SPF:0000185649",NA,"Inga cordistipula Mart.",NA
"67",NA,"F","Botany","V0354961F","Inga cordistipula Mart.",NA,"Fabaceae","Inga","cordistipula",NA,"Mart.","RRC ID Flag","1991-01-01T00:00:00.000+0000",NA,"75715",75715,"O. X. de B. Machado",1943,5,15,"Brazil","Rio de Janeiro",NA,NA,-42.5,-22,NA,"3d59c578-5980-4cb2-b173-d0d8b1dd3af1",NA,"Inga cordistipula Mart.",NA
"69","2014-03-20T14:53:00.000+0000","MO","MO","2898663","Inga cordistipula Mart.",NA,"Fabaceae","Inga","cordistipula",NA,"Mart.","P. Gómez Andrade","1987-01-01T00:00:00.000+0000",NA,"Machado 75715",NA,"Othon Machado",1943,5,15,"Brazil","Distrito Federal",NA,NA,NA,NA,NA,"urn:catalog:MO:Tropicos:2898663","http://www.tropicos.org/Specimen/2898663","Inga cordistipula Mart.",NA
