"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","comments","bibliographicCitation","acceptedNameUsage"
"11","","","EAC","56455","Stryphnodendron coriaceum Benth.","","Fabaceae","Stryphnodendron","coriaceum","","Benth.","Athayde, E.A.","2014-01-27","","27","","Batista, W.","2013","10","24","brazil","Ceará","Paracuru","congl. 40, sub. 2, árv. 2.&nf;Estrato superior.","-39.059994","-3.419986","Inventário Florestal Nacional - CE; Árvore, casca muito fissurada com formação de gretas, fruto marrom, presença de seiva pouco abundante alaranjada e líquida.&nf;Dups RB.","","original coordinates","GBIF","Stryphnodendron coriaceum Benth."
"12","","","UB","202462","Stryphnodendron coriaceum Benth.","","Fabaceae","Stryphnodendron","coriaceum","","Benth.","Silva Júnior, MC","2014-08-01","","21","","Teixeira, AMC; Pinto, JRR","2013","11","","brazil","Goiás","São Domingos","Parque Estadual de Terra Ronca - Módulo RAPELD, parcela1500W, indivíduo 5&nf;Cerrado sentido restrito, solo arenoso","-46.486593","-13.536781","Árvore, 13.4 cm de diâmetro, 3.3 m de altura","","centroide mpo (0)","GBIF","Stryphnodendron coriaceum Benth."
"13","","","HUEFS","222761","Stryphnodendron coriaceum Benth.","","Fabaceae","Stryphnodendron","coriaceum","","Benth.","","","","7424","","Munhoz, C.B.R.","2013","11","3","brazil","Goiás","São Domingos","Parque Estadual de Terra Ronca.","-46.289722","-13.612222","Cerrado sensu stricto.","","original coordinates","GBIF","Stryphnodendron coriaceum Benth."
"14","","","TEPB","29118","Stryphnodendron coriaceum Benth.","","Fabaceae","Stryphnodendron","coriaceum","","Benth.","","","","49","","Sousa, H.S de","2012","2","3","brazil","Maranhão","Paulino Neves","Carrapato","-42.611374","-2.855784","Hábito de crescimento arbóreo; flor amarela; substrato arenoso Ambiente: Cerrado <ll>dwc_commonname:</ll> Muriicizinho","","centroide mpo","GBIF","Stryphnodendron coriaceum Benth."
"15","","","HUEFS","205965","Stryphnodendron coriaceum Benth.","","Fabaceae","Stryphnodendron","coriaceum","","Benth.","","","","943","","Snak, C.","2012","5","16","brazil","Maranhão","Pastos Bons","BR 230, sentido São Raimundo das Mangabeiras. Cerradão","-44.3025","-6.730556","","","original coordinates","GBIF","Stryphnodendron coriaceum Benth."
"16","","","EAFM","12491","Stryphnodendron coriaceum Benth.","","Fabaceae","Stryphnodendron","coriaceum","","Benth.","Zank, S.","2012-08-06","","1755","","Zank, S.","2012","8","6","brazil","Ceará","Crato","Baixa Maracuja/Sto Antonio/ Cruzeiro, serra","-39.490026","-7.232947","medicinal; cicatrizante, estomago, sinusite; molho, torrada e coloca na ferida; casca ; DE","","centroide mpo (0)","GBIF","Stryphnodendron coriaceum Benth."
"17","","","SLUI","3819","Stryphnodendron coriaceum Benth.","","Fabaceae","Stryphnodendron","coriaceum","","Benth.","","","","541","","M.do S.Rodrigues","2012","10","17","brazil","Maranhão","Município de Urbano Santos","Reserva de Santo Amaro","-43.424639","-3.239889","Doaçãp","","original coordinates","GBIF","Stryphnodendron coriaceum Benth."
"18","","","EAC","54619","Stryphnodendron coriaceum Benth.","","Fabaceae","Stryphnodendron","coriaceum","","Benth.","Lima-Verde, L.W.; Nunes, E.","2013-05-23","","s.n.","","Macedo, L.","2012","11","16","brazil","Ceará","Aquiraz","Vila dos Martins","-38.394226","-3.976397","Árvore.; Tabuleiro.","","centroide mpo (0)","GBIF","Stryphnodendron coriaceum Benth."
"19","","","EAC","46985","Stryphnodendron coriaceum Benth.","","Fabaceae","Stryphnodendron","coriaceum","","Benth.","Castro, A.S.F.","2010-05-19","","123","","Ferreira, R.G.","2010","4","3","brazil","Ceará","São Gonçalo do Amarante","Área da Companhia Siderúrgica do Pecém-CSP, Substrato arenoso sujeito a alagamento","-39.057763","-3.602697","Inflorescência com flor branca-amarelada; Tabuleiro litorâneo","","centroide mpo (0)","GBIF","Stryphnodendron coriaceum Benth."
"20","","","HUTO","4339","Stryphnodendron coriaceum Benth.","","Fabaceae","Stryphnodendron","coriaceum","","Benth.","Marocollo, J.F.","2010-06-01","","2132","","Oliveira, F.C.A.","2010","5","14","brazil","Tocantins","Piraquê","Bacia do Araguaia. Sub-bacia do rio Lontra. Solo arenoso. Relevo levemente ondulado","-48.139722","-6.988333","Árvore com cerca de 5,50 m de altura e 30 cm DAP. Casca cortisoca. Foliolos discolores. Frutos imaturos cor verde; Cerrado ralo","","original coordinates","GBIF","Stryphnodendron coriaceum Benth."
"21","","","HUEFS","161843","Stryphnodendron coriaceum Benth.","","Fabaceae","Stryphnodendron","coriaceum","","Benth.","L.P.de Queiroz","2011-04-01","","14789","","Queiroz, L.P.de","2010","5","25","brazil","Piauí","Jurema","Rodovia BR-343 (Floriano-Amirante), ca. 28 Km S de Amarante.","-42.790278","-6.489444","Cerrado arbóreo (cerradão), solo predominantemente arenoso.","","original coordinates","GBIF","Stryphnodendron coriaceum Benth."
"22","","","HUEFS","160815","Stryphnodendron coriaceum Benth.","","Fabaceae","Stryphnodendron","coriaceum","","Benth.","L.P.de Queiroz","2011-04-01","","2979","","Cardoso, D.","2010","5","25","brazil","Piauí","Itaueira","Margem da rodovia PI-140 (TRANSPIAUÍ), sentido Floriano.","-43.123056","-7.349167","Cerradão.","","original coordinates","GBIF","Stryphnodendron coriaceum Benth."
"23","","","VIC","34822","Stryphnodendron coriaceum Benth.","","Fabaceae","Stryphnodendron","coriaceum","","Benth.","Marocollo, J.F.","2010-06-01","","2255","","Oliveira, F.C.A.; et al.","2010","5","19","brazil","Tocantins","Darcinópolis","Bacia do Araguaia - Sub-bacia Ribeirão Corda, Cerrado ralo. Solo arenoso vermelho. Relevo ondulado.","-47.908611","-6.679444","Árvore heiliófita, c.a. de 5,0 metros de altura e 15 cm de DAP. Casca fissurada, corticosa. Folhas cartáceas, dicolores. Frutos imaturos vináceos. N.P.: Barbatimão-da-folha-miúda.","","original coordinates","GBIF","Stryphnodendron coriaceum Benth."
"24","","","CEN","87518","Stryphnodendron coriaceum Benth.","","Fabaceae","Stryphnodendron","coriaceum","","Benth.","J. B. Pereira","","","232","","João Benedito Pereira","2010","8","20","brazil","Ma","CAROLINA","Km 14, estrada vicinal Carolina - Babaçulândia.","-47.507222","-7.422778","","","original coordinates","GBIF","Stryphnodendron coriaceum Benth."
"25","","","HCF","9025","Stryphnodendron coriaceum Benth.","","Fabaceae","Stryphnodendron","coriaceum","","Benth.","E.C. Nardin","2012-01-01","","3210","","M.G. Caxambu","2010","8","2","brazil","To","Mateiros","Parque Estadual Jalapão (PEJ) - Serra do","-46.597778","-10.596444","árvore ca. 5 m. Frutos imaturos verdes, torcidos.","","original coordinates","GBIF","Stryphnodendron coriaceum Benth."
"26","","","CEN","87541","Stryphnodendron coriaceum Benth.","","Fabaceae","Stryphnodendron","coriaceum","","Benth.","J. B. Pereira","","","261","","João Benedito Pereira","2010","8","24","brazil","Ma","ESTREITO","Margem direita do rio Farinha.","-47.486388","-6.839444","","","original coordinates","GBIF","Stryphnodendron coriaceum Benth."
"27","","","MBM","388908","Stryphnodendron coriaceum Benth.","","Fabaceae","Stryphnodendron","coriaceum","","Benth.","Nardin, EC","2012-01-01","","3210","","Caxambu, MG","2010","8","2","brazil","Tocantins","Mateiros","Serra do Espírito Santo, Parque Estadual do Jalapão","-46.597778","-10.596444","Árvore ca. 5m. Frutos imaturos verdes, torcidos.; Solo: Neossolo Litólico. Relevo: suave-ondulado. Savana (cerrado sensu stricto).","","original coordinates","GBIF","Stryphnodendron coriaceum Benth."
"28","","","CEN","87545","Stryphnodendron coriaceum Benth.","","Fabaceae","Stryphnodendron","coriaceum","","Benth.","J. B. Pereira","","","265","","João Benedito Pereira","2010","8","26","brazil","To","DARCINOPOLIS","","-47.630833","-6.718055","","","original coordinates","GBIF","Stryphnodendron coriaceum Benth."
"29","","","MAR","4372","Stryphnodendron coriaceum Benth.","","Fabaceae","Stryphnodendron","coriaceum","","Benth.","","","","","","Lacerda, D. M. A.","2009","3","4","brazil","Maranhão","Colinas","Estrada para o Pov. Cocos","-44.249444","-6.026389","","","original coordinates","GBIF","Stryphnodendron coriaceum Benth."
"30","","","HST","16412","Stryphnodendron coriaceum Benth.","","Fabaceae","Stryphnodendron","coriaceum","","Benth.","L.P.de Queiroz","2009-06-01","","6004","","A.M.Miranda; R. Costa et V.F. Silva","2009","5","14","brazil","Maranhão","Pastos Bons","margem da estrada","-44.180518","-6.631963","Árvore ca. 6 m alt.; caule amarronzado; folíolos levemente crassos; frutos imaturos verdes.","","centroide mpo","GBIF","Stryphnodendron coriaceum Benth."
"31","","","VIC","34823","Stryphnodendron coriaceum Benth.","","Fabaceae","Stryphnodendron","coriaceum","","Benth.","Fonseca, M.L.","2009-07-01","","6059","","Fonseca, M.L.; et al.","2009","7","2","brazil","Tocantins","Rio da Conceição","Bacia do Tocantins - Sub-bacia Manuel Alves Nativ., Estrada para Balneário. Solo arenoso. Relevo levemente ondulado. Cerrado ralo com árvores esparsas.","-46.8125","-11.424722","Árvore, c.a. de 7,0 metros de altura e 35 cm DAP. Casca gretada. Folhas cartáceas, discolores. Frutos quase maduros de cor marrom-claro. Rara. N.P.: Barbatimão.","","original coordinates","GBIF","Stryphnodendron coriaceum Benth."
"32","","","EAC","44315","Stryphnodendron coriaceum Benth.","","Fabaceae","Stryphnodendron","coriaceum","","Benth.","Moro, M.F.","2008-05-15","","549","","Moro, M.F.","2008","5","15","brazil","Ceará","Fortaleza","Fragmento de vegetação de cerca de 25 ha na zona urbana de Fortaleza (CE), adjacente à Av. Oliveira Paiva, pertencente aos Correios; bairro Cambeba.","-38.486111","-3.798611","Árvore com 5,5m de altura. Coleta realizada durante os trabalhos de campo para a dissertação do Mestrado em Desenvolvimento e Meio Ambiente (PRODEMA - UFC) de Marcelo Freire Moro.; Tabuleiro pré-litorâneo","","original coordinates","GBIF","Stryphnodendron coriaceum Benth."
"33","","","HDJF","1527","Stryphnodendron coriaceum Benth.","","Fabaceae","Stryphnodendron","coriaceum","","Benth.","Farias, RRS","2008-01-01","","81","","Solórzano, A; Farias, RRS","2008","7","","brazil","Piauí","Piripiri","Parque Nacional Sete Cidades","-41.724722","-4.097778","Arvoreta 2,5m. DAS (30cm) 4,1cm. Doação da UNB.; Cerrado. Cerradão","","original coordinates","GBIF","Stryphnodendron coriaceum Benth."
"34","","","EAC","43882","Stryphnodendron coriaceum Benth.","","Fabaceae","Stryphnodendron","coriaceum","","Benth.","Nunes, E.","2008-11-13","","s.n.","","Alves, J.E.","2008","10","10","brazil","Ceará","Horizonte","Estrada Coluna-Cascavel, km 5","-38.464092","-4.10208","Árvore; flor verde amarelada.; Mata do litoral cearense","","centroide mpo (0)","GBIF","Stryphnodendron coriaceum Benth."
"35","","","UB","145852","Stryphnodendron coriaceum Benth.","","Fabaceae","Stryphnodendron","coriaceum","","Benth.","Fagg, CW","2009-03-01","","1423","","Oliveira, FCA; Mendonça, RC; Guimarães, LL; Cardoso, E","2008","10","17","brazil","Tocantins","Dianópolis","Bacia do Tocantins. Sub-bacia: Palma","-46.681111","-11.624167","Tronco com casca gretada, suberosa. Folhas cartáceas. Botão floral ferrugíneo. Inflorescência cor creme.; Árvore 4m.; Solo arenoso. Relevo plano. Cerrado sensu stricto","","original coordinates","GBIF","Stryphnodendron coriaceum Benth."
"36","","","UEC","149165","Stryphnodendron coriaceum Benth.","","Fabaceae","Stryphnodendron","coriaceum","","Benth.","Silva, G.S.","2018-07-25","","08/478","","Kinoshita, L.S.; Martins, A.B.; Galvão, J.C.; Aranha, J.L.M.; Silveira, M.F.; Caseli, C.C.; Sega","2008","11","6","brazil","Minas Gerais","Capitólio","S.B. da Gloria mata do engenho","-46.513889","-20.511111","Arvore, 3m, flores alvas","","original coordinates","GBIF","Stryphnodendron coriaceum Benth."
"37","","","HUTO","2337","Stryphnodendron coriaceum Benth.","","Fabaceae","Stryphnodendron","coriaceum","","Benth.","Haidar, R.F.","2008-11-05","","1051","","Haidar, R.F.","2008","11","5","brazil","Tocantins","","Sub-bacia do rio Palma","-46.325","-12.873611","Árvore com cerca de 2,50 m de altura e 6 cm de DAP. Casca do tronco suberosa. Flores pequena. Vagens retorcidas e marrons; Cerrado sobre areia","","original coordinates","GBIF","Stryphnodendron coriaceum Benth."
"38","","","MAR","4379","Stryphnodendron coriaceum Benth.","","Fabaceae","Stryphnodendron","coriaceum","","Benth.","N. Figueiredo","","","3","","Lacerda, D. M. A.","2008","12","14","brazil","Maranhão","Mirador","","-44.363333","-6.371389","","","original coordinates","GBIF","Stryphnodendron coriaceum Benth."
"39","","","HUEM","18382","Stryphnodendron coriaceum Benth.","","Fabaceae","Stryphnodendron","coriaceum","","Benth.","Mello, J.C.P.","2007-01-01","","s.n.","","Pereira, F.I.","2007","2","1","brazil","Ceará","Santana do Cariri","sítio Manoel Coco","-39.754003","-7.224861","Mata Mesófila Semidecídua.","","centroide mpo (0)","GBIF","Stryphnodendron coriaceum Benth."
"40","","","UB","105734","Stryphnodendron coriaceum Benth.","","Fabaceae","Stryphnodendron","coriaceum","","Benth.","Haidar, RF","","","56","","Matos, MQ; Haidar, RF; Fagg, CW; Felfili, JM; Mendonça, RC; Proença, CEB; Farias, R; Rodri","2007","7","23","brazil","Piauí","Piracuruca","","-41.705556","-4.103889","Frutos retorcidos; Árvore 5 x 15. Fruto bege.; Bioma Cerrado, cerrado sentido restrito. Solo: Neossolo quartzarênico.","","original coordinates","GBIF","Stryphnodendron coriaceum Benth."
"41","","","UB","106629","Stryphnodendron coriaceum Benth.","","Fabaceae","Stryphnodendron","coriaceum","","Benth.","Gomes, BM","","","s.n.166","","Nascimento Júnior, IC; Equipe da CHESF CT nº 1.92.2004.0150.00/PETCON","2006","3","","brazil","Piauí","Antônio Almeida","","-44.202484","-7.219479","Arbustivo 8m x 41cm; .","","centroide mpo (0)","GBIF","Stryphnodendron coriaceum Benth."
"42","","","MBM","311432","Stryphnodendron coriaceum Benth.","","Fabaceae","Stryphnodendron","coriaceum","","Benth.","Scalon, VR","","","4754","","Paula Souza, J; et al.","2005","1","26","brazil","Tocantins","Taguatinga","Serra Geral de Goiás","-46.55494","-12.38717","","","centroide mpo (0)","GBIF","Stryphnodendron coriaceum Benth."
"43","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","211480","Stryphnodendron coriaceum Benth.","","Fabaceae","Stryphnodendron","coriaceum","","Benth.","Scalon, V.R.","2005-02-01","","1481182","","Gottsberger, GK","2005","2","21","brazil","Maranhão","","Village of Barreirinhas, 10 km along the road to the village of Urbano Santos. Transition of forest and cerrado vegetation, partly secondary.","-42.8","-2.75","","","original coordinates","GBIF","Stryphnodendron coriaceum Benth."
"44","","","UB","16450","Stryphnodendron coriaceum Benth.","","Fabaceae","Stryphnodendron","coriaceum","","Benth.","Gomes, BM","","","357","","Nascimento Júnior, IC; Equipe da CHESF CT nº 1.92.2004.0150.00/PETCON","2005","6","3","brazil","Piauí","Guadalupe","Usina Hidrelétrica de Boa Esperança - Divisa dos estados do Piauí e Maranhão","-43.531944","-6.845","Fuso 23M.; Árvore 7m x 50cm; Bioma cerrado / área de transição.","","original coordinates","GBIF","Stryphnodendron coriaceum Benth."
"45","","","UB","16460","Stryphnodendron coriaceum Benth.","","Fabaceae","Stryphnodendron","coriaceum","","Benth.","Gomes, BM","","","s.n.5","","Nascimento Júnior, IC; Equipe da CHESF CT nº 1.92.2004.0150.00/PETCON","2005","6","3","brazil","Piauí","Guadalupe","Usina Hidrelétrica de Boa Esperança - Divisa dos estados do Piauí e Maranhão","-43.686944","-6.815833","Fuso 23M.; Arbusto 4,5m x 27cm; Bioma cerrado / área de transição.","","original coordinates","GBIF","Stryphnodendron coriaceum Benth."
"46","","","CEN","66158","Stryphnodendron coriaceum Benth.","","Fabaceae","Stryphnodendron","coriaceum","","Benth.","E. S. G. Guarino","","","2614","","Aécio Amaral-Santos","2005","7","8","brazil","To","AGUIARNÓPOLIS","Cerrado na cabeceira da ponte sobre o ribeirão Curicaca, sentido Aguiarnópolis - Darcinópolis.","-47.512777","-6.719722","Ambiente antropizado, pegou fogo.","","original coordinates","GBIF","Stryphnodendron coriaceum Benth."
"47","","","CEN","67259","Stryphnodendron coriaceum Benth.","","Fabaceae","Stryphnodendron","coriaceum","","Benth.","","","","10256","","Glocimar Pereira-Silva","2005","10","21","brazil","Ma","ESTREITO","Futuro canteiro de obras da AHE Estreito. Fazenda do Sr. Sebastião Leite.","-47.438611","-6.59","Botões florais creme.","","original coordinates","GBIF","Stryphnodendron coriaceum Benth."
"48","","","HUEFS","75696","Stryphnodendron coriaceum Benth.","","Fabaceae","Stryphnodendron","coriaceum","","Benth.","V.R.Scalon","2008-02-01","","48","","Costa, J.M.","2003","6","21","brazil","Piauí","Castelo do Piauí","","-41.572779","-5.31743","Cerrado.","","centroide mpo","GBIF","Stryphnodendron coriaceum Benth."
"49","","","HUEFS","84033","Stryphnodendron coriaceum Benth.","","Fabaceae","Stryphnodendron","coriaceum","","Benth.","L.P.de Queiroz","2008-12-01","","48M","","Costa, J.M.","2003","6","21","brazil","Piauí","Castelo do Piauí","Percurso da Raposa-próx. à estaca 7.","-41.697222","-5.227222","cerrado.","","original coordinates","GBIF","Stryphnodendron coriaceum Benth."
"50","","","EAC","33014","Stryphnodendron coriaceum Benth.","","Fabaceae","Stryphnodendron","coriaceum","","Benth.","Nunes, E.","2003-10-22","","4","","Azevedo, D.V.","2003","10","19","brazil","Ceará","Paraipaba","APA das Dunas de Lagoinha.","-39.182992","-3.425578","Árvore;&nf;Solo arenoso, flor branca; Dunas","","centroide mpo (0)","GBIF","Stryphnodendron coriaceum Benth."
"51","","","TEPB","14414","Stryphnodendron coriaceum Benth.","","Fabaceae","Stryphnodendron","coriaceum","","Benth.","","","","143","","A Carvalho","2002","4","11","brazil","Piauí","Piracuruca","Em frente a administração","-41.614014","-3.852075","árvores , flores marrom, pouco frequente Ambiente: Cerrado típico <ll>dwc_commonname:</ll> Aroeira","","centroide mpo","GBIF","Stryphnodendron coriaceum Benth."
"52","","","CEN","53253","Stryphnodendron coriaceum Benth.","","Fabaceae","Stryphnodendron","coriaceum","","Benth.","","","","2788","","Taciana Barbosa Cavalcanti","2002","6","14","brazil","To","MATEIROS","Parque Estadual do Jalapão. Estrada de terra em direção a Três Rios, 8 km da entrada.","-46.71417","-10.64167","","","original coordinates","GBIF","Stryphnodendron coriaceum Benth."
"53","","","EAC","32401","Stryphnodendron coriaceum Benth.","","Fabaceae","Stryphnodendron","coriaceum","","Benth.","Costa, I.R.; et al.","","","382","","Costa, I.R.","2002","9","4","brazil","Ceará","Crato","Floresta Nacional do Araripe.","-39.348611","-7.407778","Árvore; Cerrado","","original coordinates","GBIF","Stryphnodendron coriaceum Benth."
"54","","","TEPB","18108","Stryphnodendron coriaceum Benth.","","Fabaceae","Stryphnodendron","coriaceum","","Benth.","","","","183","","C.G. Lopes et al.","2002","10","29","brazil","Maranhão","Timon","Propriedade Todos os Santos","-43.0005","-5.071083","Árvore ca 5m, flor amarela, fruto ausente, freq. abundante, substrato latossolo amarelo Ambiente: Cerradão alterado","","original coordinates","GBIF","Stryphnodendron coriaceum Benth."
"55","","","TEPB","18145","Stryphnodendron coriaceum Benth.","","Fabaceae","Stryphnodendron","coriaceum","","Benth.","","","","236","","C.G. Lopes et al.","2002","12","12","brazil","Maranhão","Timon","Propriedade Todos os Santos - morro","-42.976609","-5.184859","Arvoreta ca 4m, flor branca (estames), fruto ausente, freq. abundante, substrato latossolo amarelo Ambiente: Cerradão <ll>dwc_commonname:</ll> Imburana-de-cheiro","","centroide mpo","GBIF","Stryphnodendron coriaceum Benth."
"56","","","EAC","32796","Stryphnodendron coriaceum Benth.","","Fabaceae","Stryphnodendron","coriaceum","","Benth.","Costa, I.R.","2001-02-03","","131","","Costa, I.R.","2001","1","10","brazil","Ceará","Barbalha","FLONA - Floresta Nacional do Araripe.","-39.35014","-7.403732","Árvore 4m alt..; Cerrado","","centroide mpo (0)","GBIF","Stryphnodendron coriaceum Benth."
"57","","","EAC","32797","Stryphnodendron coriaceum Benth.","","Fabaceae","Stryphnodendron","coriaceum","","Benth.","Costa, I.R.; et al.","2001-04-05","","214","","Costa, I.R.","2001","2","20","brazil","Ceará","Barbalha","FLONA - Floresta Nacional do Araripe.","-39.35014","-7.403732","Cerrado","","centroide mpo (0)","GBIF","Stryphnodendron coriaceum Benth."
"58","","","Herbarium","K000849648","Stryphnodendron coriaceum Benth.","","Fabaceae","Stryphnodendron","coriaceum","","Benth.","Lewis, G.P.","","","2506","","Cardoso, E.; Fonseca, M.L.; Silva, M.A.","2001","3","8","brazil","","Posse","Próximo ao aeroporto.","-46.35","-14.12","","","original coordinates","GBIF","Stryphnodendron coriaceum Benth."
"59","","","RB","RB00340701","Stryphnodendron coriaceum Benth.","","Fabaceae","Stryphnodendron","coriaceum","","Benth.","M.L.Fonseca","2002-01-01","","2506","","M.L.Fonseca; M.Aparecida da Silva & E.Cardoso","2001","3","8","brazil","Goiás","Posse","Próximo ao aeroporto.","-46.346389","-14.115833","Árvore heliófita ca. 4 m alt., e 0,24 m DAP. Casca fissurada, suberosa; folhas cor verde; frutos imaturos verde arroxeados. Ocasional.","","original coordinates","GBIF","Stryphnodendron coriaceum Benth."
"60","","","UB","13665","Stryphnodendron coriaceum Benth.","","Fabaceae","Stryphnodendron","coriaceum","","Benth.","Simpson Júnior, PL","","","430","","Sampaio, AB; Simpson Júnior, PL; Farias, R; Milhomens, LC","2001","5","4","brazil","Tocantins","Mateiros","Região do Jalapão. Caminho para as dunas provenientes da erosão da Serra do Espírito Santo","-46.666667","-10.583333",".","","original coordinates","GBIF","Stryphnodendron coriaceum Benth."
"61","","","CEN","41625","Stryphnodendron coriaceum Benth.","","Fabaceae","Stryphnodendron","coriaceum","","Benth.","V. R. Scalon","","","430","","Alexandre Bonesso Sampaio","2001","5","6","brazil","To","MATEIROS","Região do Jalapão. Camino para as dunas provenientes da erosão da Serra do Espírito Santo.","-46.483333","-10.333333","","","original coordinates","GBIF","Stryphnodendron coriaceum Benth."
"62","","","Herbarium","K000849646","Stryphnodendron coriaceum Benth.","","Fabaceae","Stryphnodendron","coriaceum","","Benth.","Lewis, G.P.","","","2723","","Cardoso, E.; Alvarenga, D.; Fonseca, M.L.; Mendonça, R.C.","2001","5","15","brazil","","Cocos","Fazenda Trijunção. Próximo ao cercado dos queixadas.","-46","-14.81","","","original coordinates","GBIF","Stryphnodendron coriaceum Benth."
"63","","","UEC","119984","Stryphnodendron coriaceum Benth.","","Fabaceae","Stryphnodendron","coriaceum","","Benth.","Scalon, V.R.","2008-11-06","","1357","","Alencar, M.E.","2001","6","9","brazil","Piauí","Piracuruca","Em direção ao centro de Visitantes, Bifurcação, 6ª cidade - PARNA de Sete Cidades.","-41.699667","-4.117536","Árvore ca. de 9m alt. Frutos imaturos verdes. Freq. elevada. Subst. arenoso.; Cerrado (Típico).","","original coordinates","GBIF","Stryphnodendron coriaceum Benth."
