"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","infraspecificEpithet","fieldNumber","comments"
"13","2014-07-22T17:55:44.000+0000","JBRJ","RB","RB00495215","Luetzelburgia andrade-limae H.C.Lima",NA,"Fabaceae","Luetzelburgia","andrade-limae","H.C.Lima","D. Cardoso",NA,NA,"2049","Cardoso, D",2007,6,2,"Brazil","Bahia","Morro do Chapéu","ca. 2 Km da Comunidade Gruta dos Brejões.",-41.405556,-11.014722,"Arvoreta ca 3,5 m alt, ramificada, quase completamente sem folhas. Foliolos jovens papiráceos. Frutos imaturos verdes com porção distal da ala vinácea. Foto.","urn:catalog:JBRJ:RB:495215",NA,"Luetzelburgia andrade-limae H.C.Lima",NA,NA,NA
"14",NA,"UEFS","HUEFS","120479","Luetzelburgia andrade-limae H.C.Lima",NA,"Fabaceae","Luetzelburgia","andrade-limae","H.C.Lima","D.Cardoso","2007-07-01T00:00:00.000+0000",NA,"2051","Cardoso, D.",2007,6,2,"Brazil","Bahia","Morro do Chapéu","ca. de 2 Km da Comunidade Gruta dos Brejões.",-41.405556,-11.014722,"Caatinga arbórea-arbustiva sobre afloramentos de calcário.","BRA:UEFS:HUEFS:0000120479",NA,"Luetzelburgia andrade-limae H.C.Lima",NA,NA,NA
"15","2017-10-19T07:42:44.000+0000","JBRJ","RB","RB00495217","Luetzelburgia andrade-limae H.C.Lima",NA,"Fabaceae","Luetzelburgia","andrade-limae","H.C.Lima","D. Cardoso",NA,NA,"2044","Cardoso, D",2007,6,2,"Brazil","Bahia","Morro do Chapéu","ca. de 2 Km da Comunidade Gruta dos Brejões.",-41.405556,-11.014722,"Árvore 4 m alt, ramificado, sem folhas. Frutos imaturos verde-vináceos, com cálice persistente marrom. Foto. Coleta Igual a D. Cardoso 1850.","urn:catalog:JBRJ:RB:495217",NA,"Luetzelburgia andrade-limae H.C.Lima",NA,NA,NA
"16","2014-07-22T17:55:41.000+0000","JBRJ","RB","RB00495214","Luetzelburgia andrade-limae H.C.Lima",NA,"Fabaceae","Luetzelburgia","andrade-limae","H.C.Lima","D. Cardoso",NA,NA,"2048","Cardoso, D",2007,6,2,"Brazil","Bahia","Morro do Chapéu","ca. 2 Km da Comunidade Gruta dos Brejões.",-41.405556,-11.014722,"Árvore bem ramificada ca. 5 m alt, sem folhas. Frutos imaturos verdes com ala vinácea no ápice. Foto.","urn:catalog:JBRJ:RB:495214",NA,"Luetzelburgia andrade-limae H.C.Lima",NA,NA,NA
"17",NA,"USP","SPF","175201","Luetzelburgia andrade-limae H.C.Lima",NA,"Fabaceae","Luetzelburgia","andrade-limae","H.C.Lima","Cardoso, D","2007-01-01T00:00:00.000+0000",NA,"1439","Silva, BR",2005,7,16,"Brazil","Bahia","Iuiú",NA,-43.576111,-14.502778,NA,"BRA:USP:SPF:0000175201",NA,"Luetzelburgia andrade-limae H.C.Lima",NA,NA,NA
"18","2017-10-11T23:14:45.000+0000","JBRJ","RB","RB00366886","Luetzelburgia andrade-limae H.C.Lima",NA,"Fabaceae","Luetzelburgia","andrade-limae","H.C.Lima","Domingos Benício Oliveira Silva Cardoso","2012-01-01T00:00:00.000+0000",NA,"1439","B.R. Silva; R.C. Forzza & R. Dias Melo",2005,7,16,"Brazil","Bahia","Iuiú","13 km de Iuiu em direção a Canabrava, localidade de Jaculhi.",-43.576111,-14.502778,"Arvoreta cerca de 3 metros de  altura, frutos de base verde, ala castanha","urn:catalog:JBRJ:RB:366886",NA,"Luetzelburgia andrade-limae H.C.Lima",NA,NA,NA
"19",NA,"IPA","IPA","48075","Luetzelburgia andrade-limae H.C.Lima",NA,"Fabaceae","Luetzelburgia","andrade-limae","H.C.Lima","Pinto, P.; Bautista, H.P.","1984-10-31T00:00:00.000+0000",NA,"881","Bautista, H.P.; Salgado, O.A.; Salgado, O.A.",1984,3,26,"Brazil","Bahia","Oliveira dos Brejinhos","Próximo ao Rio Paramirim, BR-242. Relevo- superfície de aplainamento",-42.85,-12.183333,"Árvore com 4-5m de altura (fanerófita), fuste com 13cm DAP; flores encarnadas com estandarte com mancha verde, cálice castanho piloso","BRA:IPA:IPA:0000048075",NA,"Luetzelburgia andrade-limae H.C.Lima",NA,NA,NA
"20",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","37275","Luetzelburgia andrade-limae H.C.Lima",NA,"Fabaceae","Luetzelburgia","andrade-limae","H.C.Lima","D. Cardoso",NA,NA,"881","H. P. Bautista",1984,3,26,"Brazil","Bahia","OLIVEIRA DOS BREJINHOS","Prox. ao Rio Paramirim. Br-242.",-42.85,-12.183333,"Ambiente: Estepe Arborea (Caatinga). Habito: Árvore, 4-5m (fanerófita)","BRA:CEPLAC:CEPEC:0000037275",NA,"Luetzelburgia andrade-limae H.C.Lima",NA,NA,NA
"21",NA,"Universidade Federal da Bahia (UFBA)","ALCB","15561","Luetzelburgia andrade-limae H.C.Lima",NA,"Fabaceae","Luetzelburgia","andrade-limae","H.C.Lima","Cardoso, D","2007-07-01T00:00:00.000+0000",NA,"881","Bautista, HP; Salgado, OA",1984,3,26,"Brazil","Bahia","Oliveira dos Brejinhos","Chapada Diamantina, Próximo ao rio Paramirim, BR 242.",-42.85,-12.183333,"Com 4,0-5,0m de altura (fanerófita), fuste com 13,0cm de DAP. Flores encarnadas com estandarte com mancha verde, cálice castanho piloso. Rara.; Estepe Arbórea. Superfície em aplainamento.","BRA:UFBA:ALCB:0000015561",NA,"Luetzelburgia andrade-limae H.C.Lima",NA,NA,NA
"22","2017-10-06T01:37:09.000+0000","JBRJ","RB","RB00178771","Luetzelburgia andrade-limae H.C.Lima","cf.","Fabaceae","Luetzelburgia","andrade-limae","H.C.Lima","Domingos Benício Oliveira Silva Cardoso",NA,NA,"881","H.P. Bautista; O.A. Salgado",1984,3,26,"Brazil","Bahia","Oliveira dos Brejinhos","Próximo ao Rio Paramirim, BR-242.",-42.85,-12.183333,"Árvore com 4-5 metros de altura (fanerófita), fuste com 13 cedntímetros de diâmetro à altura do peito, flores encarnadas com estandarte com mancha verde, cálice castanho piloso. Rara.","urn:catalog:JBRJ:RB:178771",NA,"Luetzelburgia andrade-limae H.C.Lima",NA,NA,NA
"23","2014-07-22T09:24:36.000+0000","JBRJ","RB","RB00170284","Luetzelburgia andrade-limae H.C.Lima",NA,"Fabaceae","Luetzelburgia","andrade-limae","H.C.Lima","D. Cardoso","2012-04-25T00:00:00.000+0000",NA,NA,"LAURE EMPERAIRE",1984,12,30,"Brazil","Bahia","Bahia","FAZ. GUAXINIM - CENTRAL.",NA,NA,NA,"urn:catalog:JBRJ:RB:170284",NA,"Luetzelburgia andrade-limae H.C.Lima",NA,NA,NA
"24",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","29830","Luetzelburgia andrade-limae H.C.Lima",NA,"Fabaceae","Luetzelburgia","andrade-limae","H.C.Lima","D. Cardoso",NA,NA,"219","S. B. da Silva",1981,3,17,"Brazil","Bahia","RIACHO DE SANTANA","Sem informação.",-42.9,-13.716667,"Ambiente: Mata Estacional Decidual. Habito: Árvore","BRA:CEPLAC:CEPEC:0000029830",NA,"Luetzelburgia andrade-limae H.C.Lima",NA,NA,NA
"25","2017-10-06T01:37:05.000+0000","JBRJ","RB","RB00178740","Luetzelburgia andrade-limae H.C.Lima","cf.","Fabaceae","Luetzelburgia","andrade-limae","H.C.Lima","Domingos Benício Oliveira Silva Cardoso",NA,NA,"219","S.B. da Silva",1981,3,17,"Brazil","Bahia","Riacho de Santana","Folha: SD.23-X-D.",-42.9,-13.716667,"Árvore, florada roxa, abundante, espécie caducifolia.","urn:catalog:JBRJ:RB:178740",NA,"Luetzelburgia andrade-limae H.C.Lima",NA,NA,NA
"26","2017-10-18T15:47:46.000+0000","JBRJ","RB","RB00540305","Luetzelburgia andrade-limae H.C.Lima",NA,"Fabaceae","Luetzelburgia","andrade-limae","H.C.Lima","H.C. Lima","1984-01-01T00:00:00.000+0000","PARATYPE","215","Ramalho, F.B.",1973,5,21,"Brazil","Bahia","Xique-Xique","Fazenda Boa Vista.",NA,NA,"Árvore ca. 8 m de alt. Flores marrons, perfume agradavel. N.V.: banha-de-galinha","urn:catalog:JBRJ:RB:540305",NA,"Luetzelburgia andrade-limae H.C.Lima",NA,NA,NA
"27",NA,"Universidade Federal Rural de Pernambuco, UFRPE","HST","4131","Luetzelburgia andrade-limae H.C.Lima",NA,"Fabaceae","Luetzelburgia","andrade-limae","H.C.Lima","D.Cardoso","2012-03-01T00:00:00.000+0000",NA,"215","F.B.Ramalho",1973,5,21,"Brazil","Bahia","Xique-xique","Fazenda Boa Vista",NA,NA,"Árvore mais ou menos 8m alt., sem látex. Flores marrons, perfume agradável, poucas folhas. Nos galhos com flores, não tem folhas.","BRA:UFRPE:HST:0000004131",NA,"Luetzelburgia andrade-limae H.C.Lima",NA,NA,NA
"28","2009-12-10T16:26:37.000+0000","JBRJ","RB","RB00178998","Luetzelburgia andrade-limae H.C.Lima",NA,"Fabaceae","Luetzelburgia","andrade-limae","H.C.Lima","H.C. DE LIMA",NA,NA,"215","F.B. RAMALHO",1973,5,21,"Brazil","Bahia","Xique-Xique","FAZENDA BOA-VISTA.",NA,NA,"ÁRVORE +/- 8M. DE ALTURA, FLORES MARROM, PERFUME AGRADÁVEL.","urn:catalog:JBRJ:RB:178998",NA,"Luetzelburgia andrade-limae H.C.Lima",NA,NA,NA
"29",NA,"UFRPE","PEUFR","14484","Luetzelburgia andrade-limae H.C.Lima",NA,"Fabaceae","Luetzelburgia","andrade-limae","H.C.Lima","D. Cardoso","2008-01-01T00:00:00.000+0000","PARATYPE","215","F.B. Ramalho",1973,5,21,"Brazil","Bahia","Xique-xique","Fazenda Boa Vista",NA,NA,"Árvore ca. de 8m de altura; flores marrons com perfume agradável. Parátipo","BRA:UFRPE:PEUFR:0000014484",NA,"Luetzelburgia andrade-limae H.C.Lima",NA,NA,NA
"30",NA,"UEFS","HUEFS","212740","Luetzelburgia andrade-limae H.C.Lima",NA,"Fabaceae","Luetzelburgia","andrade-limae","H.C.Lima",NA,NA,NA,"93","Ramalho, F.B.",1972,4,24,"Brazil","Bahia","Ibipeba","Fazenda Lagoa do Sedro.",NA,NA,NA,"BRA:UEFS:HUEFS:0000212740",NA,"Luetzelburgia andrade-limae H.C.Lima",NA,NA,NA
"31",NA,"UFRPE","PEUFR","33596","Luetzelburgia andrade-limae H.C.Lima",NA,"Fabaceae","Luetzelburgia","andrade-limae","H.C.Lima","D. Cardoso","2008-12-01T00:00:00.000+0000",NA,"93","F.B. Ramalho",1972,4,24,"Brazil","Bahia","Ibipeba","Fazenda Lagoa do Cedro",NA,NA,"Árvore ca. de 6 m de alt.; flores avermelhadas com perfume agradável","BRA:UFRPE:PEUFR:0000033596",NA,"Luetzelburgia andrade-limae H.C.Lima",NA,NA,NA
"32",NA,"Universidade Federal Rural de Pernambuco, UFRPE","HST","3923","Luetzelburgia andrade-limae H.C.Lima",NA,"Fabaceae","Luetzelburgia","andrade-limae","H.C.Lima","D.Cardoso","2012-03-01T00:00:00.000+0000",NA,"93","F.B.Ramalho",1972,4,24,"Brazil","Bahia","Ibipeba","Fazenda Lagoa do Cedro",NA,NA,"Ávore, mais ou menos 6m alt. Flores avermelhadas, perfumadas.","BRA:UFRPE:HST:0000003923",NA,"Luetzelburgia andrade-limae H.C.Lima",NA,NA,NA
"33",NA,"Universidade Federal da Bahia (UFBA)","ALCB","132653","Luetzelburgia andrade-limae H.C.Lima",NA,"Fabaceae","Luetzelburgia","andrade-limae","H.C.Lima",NA,NA,NA,"3802","Cardoso, D; Santos, QC; Batalha-Filho, H; Batalha, E",NA,NA,NA,"Brazil","Bahia","Morro do Chapéu","Gruta dos Brej?es.",-41.4075,-11.015,"ca. 7 m alt.","BRA:UFBA:ALCB:0000132653",NA,"Luetzelburgia andrade-limae H.C.Lima",NA,NA,NA
"34",NA,"MBM","MBM","216085","Luetzelburgia andrade-limae H.C.Lima",NA,"Fabaceae","Luetzelburgia","andrade-limae","H.C.Lima","Lewis, GP",NA,NA,"3252","Queiróz, LP de",NA,NA,NA,"Brazil","Bahia","Maracás","Fazenda Tanquinho",0,0,"=168502","BRA:MBM:MBM:0000216085",NA,"Luetzelburgia andrade-limae H.C.Lima",NA,NA,NA
