"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage","identificationQualifier","infraspecificEpithet","fieldNumber","comments","bibliographicCitation"
"21",NA,"NY","NY","459424","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima","Fabaceae","Pseudopiptadenia","bahiana","G.P.Lewis & M.P.Lima","R. C. Barneby",NA,NA,"1009","A. M. Amorim",1993,2,21,"Brazil","Bahia",NA,"Estrada Jacobina-Itaitu, ca. 30km a partir da Sede do municipio, na Cachoeira Pequena",-40.5180837747994,-11.1844226250214,NA,"07ddf7ab-1de7-414a-a330-6dbaee775553","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima",NA,NA,NA,NA,NA
"22",NA,"Instituto de Botânica, IBT","SP","270602","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima","Fabaceae","Pseudopiptadenia","bahiana","G.P.Lewis & M.P.Lima","Ribeiro, PG","2013-04-19T00:00:00.000+0000",NA,"1009","Amorim, AM; Carvalho, AM; Jardim, JG; Silva, JR",1993,2,21,"Brazil","Bahia","Jacobina","Estrada Jacobina-Itaitu ca. 30 km a partir da Sede do município, na cachoeira pequena, mata de galeria",0,0,NA,"BRA:IBt:SP:0000270602","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima",NA,NA,NA,NA,NA
"23",NA,"UnB","UB","140625","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima","Fabaceae","Pseudopiptadenia","bahiana","G.P.Lewis & M.P.Lima","Ribeiro, PG","2013-05-07T00:00:00.000+0000",NA,"1009","Amorim, AMA",1993,2,21,"Brazil","Bahia","Jacobina","Estrada Jacobina-Itaitu, ca. 30km a partir da Sede do Município, na Cachoeira Pequena",0,0,"Frutos imaturos verdes.; Árvore 7m. Folhas verdes concolares. Frutos imaturos verdes.; Mata de galeria","BRA:UnB:UB:0000140625","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima",NA,NA,NA,NA,NA
"24","2014-08-25T09:56:57.000+0000","JBRJ","RB","RB00166749","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima","Fabaceae","Pseudopiptadenia","bahiana","G.P.Lewis & M.P.Lima","G.P. Lewis","1993-12-31T00:00:00.000+0000",NA,"1009","André M.A. Amorim; A.M.V. de Carvalho, J.G. Jardim e J.R. da Silva",1993,2,21,"Brazil","Bahia","Jacobina","Estrada Jacobina - Itaitu, ca. 30 km a partir da sede do município, na Cachoeira Pequena.",NA,NA,"Árvore com até 7,0 m de altura, folhas verdes concolores, frutos imaturos verdes.","urn:catalog:JBRJ:RB:166749","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima",NA,NA,NA,NA,NA
"25",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","40254","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima","Fabaceae","Pseudopiptadenia","bahiana","G.P.Lewis & M.P.Lima","G. P. Lewis","1990-10-04T00:00:00.000+0000",NA,"3980","L. R. Noblick",1985,7,5,"Brazil","Bahia","DOM MACEDO COSTA","Faz. Mocambo.",-39.166667,-12.933333,"Ambiente: Mata Higrofila a beira do Rio. Habito: Árvore maior que 5m e menor 20m","BRA:CEPLAC:CEPEC:0000040254","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima",NA,NA,NA,NA,NA
"26","2007-03-20T14:27:06.000+0000","K","Herbarium","K000090339","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima","Fabaceae","Pseudopiptadenia","bahiana","G.P.Lewis & M.P.Lima","Lewis, G.P.",NA,NA,"985","Lewis, G.P.; Hage, J.L.; Carvalho, A.M.",1981,12,23,"Brazil",NA,"Jequié","Km 20 da estrada Jequié para Contendas do Sincorá.",-40.25,-13.88,NA,"http://specimens.kew.org/herbarium/K000090339","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima",NA,NA,NA,NA,NA
"27",NA,"NY","NY","459422","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima","Fabaceae","Pseudopiptadenia","bahiana","G.P.Lewis & M.P.Lima","R. C. Barneby",NA,NA,"985","G. P. Lewis",1981,12,23,"Brazil","Bahia",NA,"Km 20 da estrada Jequie para Contendas do Sincora",-40.25,-13.88,"SEE FRUIT COLLECTION","76bfcb4d-9d28-46b7-ac83-64b46c7d46a5","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima",NA,NA,NA,NA,NA
"28","2007-10-18T09:49:40.000+0000","K","Herbarium","K000090331","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima","Fabaceae","Pseudopiptadenia","bahiana","G.P.Lewis & M.P.Lima",NA,NA,"ISOTYPE","12223","King, R.M.; Mori, S.",1979,7,14,"Brazil",NA,"Jequié","Rodovia BR-330, trecho Jequié-Ipiaú, 4km a L de Jequié.",-40.05,-13.87,NA,"http://specimens.kew.org/herbarium/K000090331","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima",NA,NA,NA,NA,NA
"29",NA,"US","Botany","2857049","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima","Fabaceae","Pseudopiptadenia","bahiana","G.P.Lewis & M.P.Lima",NA,NA,NA,"12188","S. A. Mori & R. M. King",1979,7,13,"Brazil","Bahia",NA,"Plantas da Regiao cacaueira da Bahia. Municipiode Jequie. BR 116, a 15 km ao N de Jequie,. Caatinga perturbada.",NA,NA,NA,"http://n2t.net/ark:/65665/32e8455e8-36a7-45a8-bfe6-7a5e8fd0595b","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima",NA,NA,NA,NA,NA
"30",NA,"US","Botany","2857063","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima","Fabaceae","Pseudopiptadenia","bahiana","G.P.Lewis & M.P.Lima","Luckow, M. A.",NA,"ISOTYPE","12223","S. A. Mori & R. M. King",1979,7,14,"Brazil","Bahia",NA,"Município de Jequié. Rod. BR 330, trecho Jequié/Ipiaú, 4 km a L de Jequié.",NA,NA,NA,"http://n2t.net/ark:/65665/32fcb0435-3a51-460d-8711-f881176aad5f","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima",NA,NA,NA,NA,NA
"31",NA,"NY","NY","3277","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima","Fabaceae","Pseudopiptadenia","bahiana","G.P.Lewis & M.P.Lima",NA,NA,"ISOTYPE","12188","S. A. Mori",1979,7,13,"Brazil","Bahia",NA,"MunicÃ­pio de JequiÃ©. BR-116, a 15 km ao N de JequiÃ©.",0,0,NA,"8a5e4033-efcc-4bff-913a-d960e7026f26","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima",NA,NA,NA,NA,NA
"32",NA,"NY","NY","3278","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima","Fabaceae","Pseudopiptadenia","bahiana","G.P.Lewis & M.P.Lima",NA,NA,"ISOTYPE","12188","S. A. Mori",1979,7,13,"Brazil","Bahia",NA,"BR-116, a 15 km ao N de JequiÃ©.",-40.0832550877162,-13.8614863224071,NA,"de7aa9ac-3374-4a89-bc8c-853f6ab0fb70","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima",NA,NA,NA,NA,NA
"33",NA,"NY","NY","459420","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima","Fabaceae","Pseudopiptadenia","bahiana","G.P.Lewis & M.P.Lima","G. P. Lewis",NA,NA,"2085","T. S. dos Santos",1971,10,9,"Brazil","Bahia",NA,"Km 6 da rod. Teixeira de Freitas a AlcobaÃ§a",-39.7416314657231,-17.5387644858043,NA,"36a2e150-2bc8-4a45-a4b4-832299caddb4","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima",NA,NA,NA,NA,NA
"34",NA,"NY","NY","459421","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima","Fabaceae","Pseudopiptadenia","bahiana","G.P.Lewis & M.P.Lima","G. P. Lewis",NA,NA,"379","R. S. Pinheiro",1967,11,8,"Brazil","Bahia",NA,"Faz. Ventania, rod. Ventania-Itapebi",-39.5338182700265,-15.9545319822605,"T. S. Santos collection number 42","5d1b509f-7794-467a-9178-1f72678f4d63","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima",NA,NA,NA,NA,NA
"35","2007-03-20T14:27:05.000+0000","K","Herbarium","K000090334","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima","Fabaceae","Pseudopiptadenia","bahiana","G.P.Lewis & M.P.Lima","Lewis, G.P.",NA,NA,"2001","Pereira, E.",1956,9,10,"Brazil",NA,"Baixa Grande",NA,NA,NA,NA,"http://specimens.kew.org/herbarium/K000090334","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima",NA,NA,NA,NA,NA
"36",NA,"UNICAMP","UEC","26133","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima","Fabaceae","Pseudopiptadenia","bahiana","G.P.Lewis & M.P.Lima","Lewis, G.P.","1990-09-13T00:00:00.000+0000",NA,"2001","Pereira, E.",1956,9,10,"Brazil","Bahia","Baixa Grande",NA,0,0,"Árvore de flor alva.","BRA:UNICAMP:UEC:0000026133","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima",NA,NA,NA,NA,NA
"37","2007-03-20T14:27:05.000+0000","K","Herbarium","K000090336","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima","Fabaceae","Pseudopiptadenia","bahiana","G.P.Lewis & M.P.Lima","Lewis, G.P.",NA,NA,"944","Pedra do Cavalo, G.",NA,NA,NA,"Brazil",NA,"Cachoeira","Riacho Cungú. Vale dos Rios Paraguaçú e Jacuípe.",-39.08,-12.53,NA,"http://specimens.kew.org/herbarium/K000090336","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima",NA,NA,NA,NA,NA
"38","2007-03-20T14:27:05.000+0000","K","Herbarium","K000090333","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima","Fabaceae","Pseudopiptadenia","bahiana","G.P.Lewis & M.P.Lima","Lewis, G.P.",NA,NA,"s.n.","Pedrosa, R.",1930,12,17,"Brazil",NA,NA,"Rio Novo. Fazenda Agua Branquinha.",NA,NA,NA,"http://specimens.kew.org/herbarium/K000090333","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima",NA,NA,NA,NA,NA
"39",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","83959","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima","Fabaceae","Pseudopiptadenia","bahiana","G.P.Lewis & M.P.Lima","R. C. Barneby",NA,NA,"68433","G. Hatschbach",NA,NA,NA,"Brazil","Bahia","aurelino leal","Rio de contas.",NA,NA,"Ambiente: Mata atlântica. Habito: Árvore maior que 5m e menor 20m","BRA:CEPLAC:CEPEC:0000083959","Pseudopiptadenia bahiana G.P.Lewis & M.P.Lima",NA,NA,NA,NA,NA
