"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","comments","bibliographicCitation","acceptedNameUsage"
"11","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","232763","Elizabetha speciosa Ducke","","Fabaceae","Elizabetha","speciosa","","Ducke","","","","579","","Castilho, CV","2002","1","19","brazil","Amazonas","","Reserva Florestal Adolpho Ducke., Rodovia Manaus-Itacoatiara, km 26. Trilha L-O3, km 6.5. Solo arenoso.","-59.91","-2.936429","","","original coordinates","GBIF","Elizabetha speciosa Ducke"
"12","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","210076","Elizabetha speciosa Ducke","","Fabaceae","Elizabetha","speciosa","","Ducke","Kinupp, V.F.","2001-01-01","","1717","","Kinupp, VF","2001","5","1","brazil","Amazonas","","Reserva Florestal Adolfo Ducke, Reserva Florestal Adolpho Ducke","-59.97","-2.883333","","","original coordinates","GBIF","Elizabetha speciosa Ducke"
"13","","","RB","RB00194782","Elizabetha speciosa Ducke","","Fabaceae","Elizabetha","speciosa","","Ducke","H.C.de Lima","","","5716","","H.C. DE LIMA; R. MATEUS","2000","10","31","brazil","Rio de Janeiro","Rio de Janeiro","ARBORETO, CANTEIRO 20-A, PRÓXIMO À REGIÃO AMAZÔNICA.","-43.45231","-22.924471","ARVORETA COM 3 M ALT. INFL. ERÉCTA COM BRÁCTEAS E BRACTÉOLAS VINOSAS. FLORES VERMELHO ESCURO, PARTE BASAL ALVA OU ALVO-AVERMELHADO. FRUTOS JOVENS CASTANHO-VINOSOS. CULTIVADA.","","centroide mpo","GBIF","Elizabetha speciosa Ducke"
"14","","","HUEFS","197840","Elizabetha speciosa Ducke","","Fabaceae","Elizabetha","speciosa","","Ducke","","","","54","","Martins, L.H.P.","1997","11","12","brazil","Amazonas","Manaus","Reseva Florestal Ducke, Manaus-Itacoatiara, km26.","-59.966667","-2.883333","","","original coordinates","GBIF","Elizabetha speciosa Ducke"
"15","","","Herbarium","K000834705","Elizabetha speciosa Ducke","","Fabaceae","Elizabetha","speciosa","","Ducke","Martins, L.H.P.","","","54","","Assunção, P.A.C.L.; Silva, C.F.; Hopkins, M.J.G.; Costa, M.A.S.; Martins, L.H.P.","1997","11","12","brazil","","","Reserva Florestal Ducke, Manaus-Itacoatiara, km 26. Trilha de acesso para o Tinga. Logo no início.","-59.97","-2.88","Flora da Reserva Ducke. Overseas Development Administration","","original coordinates","GBIF","Elizabetha speciosa Ducke"
"16","","","RB","RB00141537","Elizabetha speciosa Ducke","","Fabaceae","Elizabetha","speciosa","","Ducke","","","","","","A Vaz","1995","3","30","brazil","Rio de Janeiro","Rio de Janeiro","Jardim Botânico, cant. 20G nº4903.","-43.45231","-22.924471","Arvoreta, ramos marrom c/ estipulas coriáceas caducas, fls. disc. verde. Flores c/ brácteas vinosas, hipanto creme, cálice, pétalas e filetes escarlate. Frutos imaturos verde c/ margem marrom.","","centroide mpo","GBIF","Elizabetha speciosa Ducke"
"17","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","189588","Elizabetha speciosa Ducke","","Fabaceae","Elizabetha","speciosa","","Ducke","Martins, L.H.P.","","","672","","Sothers, CA","1995","11","8","brazil","Amazonas","","Reserva Florestal Adolfo Ducke, Igarapé do Tinga.","-59.97","-2.883333","","","original coordinates","GBIF","Elizabetha speciosa Ducke"
"18","","","HUEFS","197841","Elizabetha speciosa Ducke","","Fabaceae","Elizabetha","speciosa","","Ducke","","","","125","","Souza, M.P.D.","1995","11","8","brazil","Amazonas","Manaus","Reseva Florestal Ducke, Manaus-Itacoatiara, km26.","-59.966667","-2.883333","","","original coordinates","GBIF","Elizabetha speciosa Ducke"
"19","","","Herbarium","K000834704","Elizabetha speciosa Ducke","","Fabaceae","Elizabetha","speciosa","","Ducke","Martins, L.H.P.","","","672","","Souza, M.A.D.; Sothers, C.A.; Pereira, E.C.; Silva, C.F.","1995","11","8","brazil","","Manaus","Reserva Florestal Ducke, Manaus-Itacoatiara, Km 26. Igarapé do Tinga.","-59.97","-2.88","Flora da Reserva Ducke. Instituto Nacional de Pesquisas da Amazônia. Overseas Development","","original coordinates","GBIF","Elizabetha speciosa Ducke"
"20","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","179544","Elizabetha speciosa Ducke","","Fabaceae","Elizabetha","speciosa","","Ducke","Martins, L.H.P.","","","1132","","Ribeiro, JELS","1993","8","12","brazil","Amazonas","","Reserva Florestal Adolfo Ducke, Igarapé do Tinga.","-59.97","-2.883333","","","original coordinates","GBIF","Elizabetha speciosa Ducke"
"21","","","RB","RB00140440","Elizabetha speciosa Ducke","","Fabaceae","Elizabetha","speciosa","","Ducke","H.C.de Lima","","","","","I. de Vattimo; et al","1991","3","","brazil","Rio de Janeiro","Rio de Janeiro","JBRJ seçã o20, canteiro A, 4402.","-43.45231","-22.924471","","","centroide mpo","GBIF","Elizabetha speciosa Ducke"
"22","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","145594","Elizabetha speciosa Ducke","","Fabaceae","Elizabetha","speciosa","","Ducke","","","","s.n.","","Carvalho, IR de","1984","2","20","brazil","Rio de Janeiro","","Jardim Botânico, Seção XX, cant. G. placa 4903, piquete 2.","","","","","","GBIF","Elizabetha speciosa Ducke"
"23","","","RB","RB00141512","Elizabetha speciosa Ducke","","Fabaceae","Elizabetha","speciosa","","Ducke","","","","174","","GAF; I R Carvalho, R .C Costa","1984","2","20","brazil","Rio de Janeiro","Rio de Janeiro","Jard. Bot. do RJ, Seção XX, Cant. G.","-43.45231","-22.924471","Árvore, flor vermelha.","","centroide mpo","GBIF","Elizabetha speciosa Ducke"
"24","","","RB","RB00141551","Elizabetha speciosa Ducke","","Fabaceae","Elizabetha","speciosa","","Ducke","","","","92","","S M de Faria; H C Lima","1984","6","18","brazil","Rio de Janeiro","Rio de Janeiro","JBRJ.","-43.45231","-22.924471","Muda do campo com 10 cm de alt. com cotilédones. Sem nódulos.","","centroide mpo","GBIF","Elizabetha speciosa Ducke"
"25","","","RB","RB00141541","Elizabetha speciosa Ducke","","Fabaceae","Elizabetha","speciosa","","Ducke","","","","","","H C de Lima","1977","","","brazil","Amazonas","Amazonas","","","","Arbusto ca 3m de alt., fl. vinosas; frutos castanho-claro.","","","GBIF","Elizabetha speciosa Ducke"
"26","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","66587","Elizabetha speciosa Ducke","","Fabaceae","Elizabetha","speciosa","","Ducke","Silva, M.F. da","1980-10-01","","622","","Mota, CDA da","1976","","","brazil","Amazonas","","Estrada Manaus-Caracaraí, BR 174, Km 57.","","","","","","GBIF","Elizabetha speciosa Ducke"
"27","","","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","27905","Elizabetha speciosa Ducke","","Fabaceae","Elizabetha","speciosa","","Ducke","Silva, M. da","","","8731","","Rodrigues, WA","1970","3","5","brazil","Amazonas","","AM10, Km 68., Estrada Manaus-Itacoatiara, Km 68.","","","","","","GBIF","Elizabetha speciosa Ducke"
"28","","","RB","RB00141546","Elizabetha speciosa Ducke","","Fabaceae","Elizabetha","speciosa","","Ducke","","","","193","","E Guimarães; C Abreu","1968","6","22","brazil","Rio de Janeiro","Rio de Janeiro","JBRJ,  cant  XX-  A  placa  4903.","-43.45231","-22.924471","","","centroide mpo","GBIF","Elizabetha speciosa Ducke"
"29","","","Botany","2676980","Elizabetha speciosa Ducke","","Fabaceae","Elizabetha","speciosa","","Ducke","","","","4850","","W. A. Rodrigues & D. F. Coêlho","1962","11","30","brazil","Amazonas","","Manaus, estrada manaus-caracarai, km 64; estacao biologica do inpa","","","","","","GBIF","Elizabetha speciosa Ducke"
"30","","","Botany","2676948","Elizabetha speciosa Ducke","","Fabaceae","Elizabetha","speciosa","","Ducke","","","","4912","","W. A. Rodrigues, D. F. Coêlho & A. Loureiro","1962","12","12","brazil","Amazonas","","Manaus, estrada manaus-caracarai, km 20","","","","","","GBIF","Elizabetha speciosa Ducke"
"31","","","SMDB","644","Elizabetha speciosa Ducke","","Fabaceae","Elizabetha","speciosa","","Ducke","","","","s.n.","","Prass, OV","1951","9","8","brazil","Rj","Rio de Janeiro","Jardim Botânico","-43.45231","-22.924471","","","centroide mpo (0)","GBIF","Elizabetha speciosa Ducke"
"32","","","FCAB","1616","Elizabetha speciosa Ducke","","Fabaceae","Elizabetha","speciosa","","Ducke","","","","s.n.","","P. Capell S.J.","1951","11","10","brazil","Rio de Janeiro","","Jardim Botânico","","","","","","GBIF","Elizabetha speciosa Ducke"
"33","","","Herbarium","K000834706","Elizabetha speciosa Ducke","","Fabaceae","Elizabetha","speciosa","","Ducke","Ducke, A.","1943-11-30","","48","","Ducke, A.","1943","11","30","brazil","","Manaus","Estrada do Aleixo.","","","II Col.","","centroide mpo (no state)","GBIF","Elizabetha speciosa Ducke"
"34","","","R","54526","Elizabetha speciosa Ducke","","Fabaceae","Elizabetha","speciosa","","Ducke","Cowan, R.S.","1975-10-01","","48","","Ducke, W.A.","1935","10","17","brazil","Amazonas","Manaus","","-60.251153","-2.607107","","","centroide mpo","GBIF","Elizabetha speciosa Ducke"
"35","","","VascularPlants","S-R-8731","Elizabetha speciosa Ducke","","Fabaceae","Elizabetha","speciosa","","Ducke","","","","23730","","A. Ducke","1933","10","2","brazil","Amazonas","","[Brazil] Manáos, (civ. Amazonas), Estrada de Aleixo, Kilom. 12, silva non inundabili secus rivulum","","","","","","GBIF","Elizabetha speciosa Ducke"
"36","","","A","barcode-00066296","Elizabetha speciosa Ducke","","Fabaceae","Elizabetha","speciosa","","Ducke","","","","169","","A. Ducke","1932","2","1","brazil","","","Amazon [prope urbemManaos]","","","","","no coordinates, municipality or state provided","GBIF","Elizabetha speciosa Ducke"
"37","","","Herbarium","K000858681","Elizabetha speciosa Ducke","","Fabaceae","Elizabetha","speciosa","","Ducke","Cowan, R.S.","","","s.n.","","Ducke, A.","1932","2","17","brazil","","","Manaus; Estrada do Aleixo km 12.","","","Herbario do Jardim Botanico do Rio de Janeiro, Registro No. 23730.","","no coordinates, municipality or state provided","GBIF","Elizabetha speciosa Ducke"
"38","","","RB","RB00585840","Elizabetha speciosa Ducke","","Fabaceae","Elizabetha","speciosa","","Ducke","","","","","","Ducke, A.","1932","10","2","brazil","Amazonas","Manaus","Estrada do Aleixo, Km 12, mata da terra firme perto de um riachinho negro.","-60.251153","-2.607107","Árv. peq. até média, botões vegetativos vermelhos, folhas novas róseas, flores rubras  (cor de sangue), fr. rubro. Estrada do Aleixo, Km 12","","centroide mpo","GBIF","Elizabetha speciosa Ducke"
"39","","","Botany","1574592","Elizabetha speciosa Ducke","","Fabaceae","Elizabetha","speciosa","","Ducke","","","","23729","","A. Ducke","1932","10","2","brazil","Amazonas","","Near Manaos.","","","","","","GBIF","Elizabetha speciosa Ducke"
"40","","","Botany",NA,"Elizabetha speciosa Ducke","","Fabaceae","Elizabetha","speciosa","","Ducke","","","","RB 23730","","A. Ducke","1932","10","2","brazil","Amazonas","","Manaus, Estrada do Aleixo Km 12.","","","","","","GBIF","Elizabetha speciosa Ducke"
"41","","","HUEFS","161977","Elizabetha speciosa Ducke","","Fabaceae","Elizabetha","speciosa","","Ducke","","","","RB23730","","Ducke, A.","1932","10","2","brazil","Amazonas","Manaus","Estrada do aleixo km 12. Perto de um riachinho negro.","-60.251153","-2.607107","Mata.","","centroide mpo","GBIF","Elizabetha speciosa Ducke"
"42","","","R-TIPOS","28777","Elizabetha speciosa Ducke","","Fabaceae","Elizabetha","speciosa","","Ducke","Cowan, R.S.","1975-10-01","","HJBR 23730","","Ducke, W.A.","1932","10","2","brazil","Amazonas","Manaus","","-60.251153","-2.607107","","","centroide mpo","GBIF","Elizabetha speciosa Ducke"
"43","","","Herbarium","K000264882","Elizabetha speciosa Ducke","","Fabaceae","Elizabetha","speciosa","","Ducke","","","","23730","","Ducke, A.","1932","10","2","brazil","","","Manaos","","","","","no coordinates, municipality or state provided","GBIF","Elizabetha speciosa Ducke"
"44","","","SP","429597","Elizabetha speciosa Ducke","","Fabaceae","Elizabetha","speciosa","","Ducke","Cowan, RS","1975-10-01","","s.n.","","Ducke, A","1932","10","2","brazil","Amazonas","Manaus","Estrada do Aleixo, km 12. Mata perto d'um riachinho negro","-60.251153","-2.607107","Árvore pequena até mediana, flores rubras","","centroide mpo (0)","GBIF","Elizabetha speciosa Ducke"
"45","","","NY","803813","Elizabetha speciosa Ducke","","Fabaceae","Elizabetha","speciosa","","Ducke","K. M. Redden","2004-01-01","","Herb. RB No. 23730","","W. A. Ducke","1932","10","2","brazil","Amazonas","","Manaos.","-59.995308","-3.067324","","","original coordinates","GBIF","Elizabetha speciosa Ducke"
"46","","","RB","RB00141520","Elizabetha speciosa Ducke","","Fabaceae","Elizabetha","speciosa","","Ducke","","","","3634","","Fontella","","","","brazil","Rio de Janeiro","Rio de Janeiro","JB do RJ. Canteiro XX 6 120.","-43.45231","-22.924471","4m altura.","","centroide mpo","GBIF","Elizabetha speciosa Ducke"
"47","","","RB","RB00141517","Elizabetha speciosa Ducke","","Fabaceae","Elizabetha","speciosa","","Ducke","","","","4903","","F Fontella","","","","brazil","Rio de Janeiro","Rio de Janeiro","Jardim Botânico. Canteiro XX.","-43.45231","-22.924471","11m de altura.","","centroide mpo","GBIF","Elizabetha speciosa Ducke"
"48","","","RB","RB00202849","Elizabetha speciosa Ducke","","Fabaceae","Elizabetha","speciosa","","Ducke","","","","","","M.EMERY","","","","brazil","Rio de Janeiro","Rio de Janeiro","JARDIM BOT., CANT. XX - CR.","-43.45231","-22.924471","","","centroide mpo","GBIF","Elizabetha speciosa Ducke"
