"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"11","2017-10-11T06:59:26.000+0000","JBRJ","RB","RB01220332","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke","L.S. Leoni",NA,"3983",NA,"L.S. Leoni",1998,7,NA,"Brazil","Minas Gerais","Faria Lemos","Fazenda Santa Rita.",NA,NA,NA,"urn:catalog:JBRJ:RB:1220332",NA,"Vataireopsis araroba (Aguiar) Ducke"
"12",NA,"UEFS","HUEFS","46044","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke",NA,NA,"3983",NA,"Leoni, L.S.",1998,7,NA,"Brazil","Minas Gerais","Faria Lemes","Fazenda Santa Rita.",NA,NA,"Área da floresta estacional semidecidual.","BRA:UEFS:HUEFS:0000046044",NA,"Vataireopsis araroba (Aguiar) Ducke"
"13",NA,"NY","NY","623525","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke","J. G. Jardim","1995-01-01T00:00:00.000+0000","3242",NA,"L. A. Mattos Silva",1995,9,11,"Brazil","Bahia",NA,"Campus da Universidade Estadual de Santa Cruz (UESC), km 16 da Rod. IlhÃ©us/Itabuna (BR 145). PrÃ³ximo Ã  cÃªrca da Reserva, lado Oeste.",-39.17,-14.8,NA,"5754c984-abbe-42e9-a3b6-fd4ad417e4a2",NA,"Vataireopsis araroba (Aguiar) Ducke"
"14",NA,"UESC","UESC","531","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke","J.G.Jardim","1995-11-01T00:00:00.000+0000","3242",NA,"Mattos-Silva L.A",1995,9,11,"Brazil","Bahia","Ilhéus",NA,-39.166667,-14.8,"Árvore, 10 m de altura x 20 cm de diâmetro.","BRA:UESC:UESC:0000000531",NA,"Vataireopsis araroba (Aguiar) Ducke"
"15",NA,"UEFS","HUEFS","22771","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke","D.Cardoso","2007-07-01T00:00:00.000+0000","3242",NA,"Mattos-Silva, L.A.",1995,9,11,"Brazil","Bahia","Ilhéus","Campus da Universidade Estadual de Santa Cruz (UESC), Km 16 da rod. Ilhéus/Itabuna.",-39.166667,-14.8,"Solo argiloso.","BRA:UEFS:HUEFS:0000022771",NA,"Vataireopsis araroba (Aguiar) Ducke"
"16",NA,"US","Botany","3318724","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke",NA,NA,"1376",NA,"A. M. Amorim, S. C. Sant'Ana, J. G. Járdim, E. B. Santos & A. Gois Neto",1993,9,14,"Brazil","Bahia",NA,"Municipio de Una, Reserva Biológica do Mico-Ieão (Ibama). Entrada no km 46 da Rod. BA-001 Ilhéus/Una. Região da Mata Higrófila Sul Baiana",-39.08,-15.15,NA,"http://n2t.net/ark:/65665/3af411c98-218a-4c19-aa48-982fa0995a3a",NA,"Vataireopsis araroba (Aguiar) Ducke"
"17","2007-03-15T11:10:33.000+0000","K","Herbarium","K000206992","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke",NA,NA,"1331",NA,"Sant'Ana, S.C.; Amorim, A.M.; Jardim, J.G.; Leopoldino, F.S.",1993,9,1,"Brazil",NA,"Uruçuca","Distrito de Serra Grande, 3,5km na estrada Serra Grande-Itacaré",NA,NA,NA,"http://specimens.kew.org/herbarium/K000206992",NA,"Vataireopsis araroba (Aguiar) Ducke"
"18",NA,"US","Botany","3318734","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke",NA,NA,"1331",NA,"A. M. Amorim, S. C. Sant'Ana, J. G. Járdim & F. Leopoldino",1993,9,1,"Brazil","Bahia",NA,"Município de Uruçuca, Distrito de Serra Grande. Ca. 3.5 Km na estrada Serra Grand-Itacaré. Mata De Capoeira",NA,NA,NA,"http://n2t.net/ark:/65665/388b841fb-2465-4c43-81c2-602f6af3ae9f",NA,"Vataireopsis araroba (Aguiar) Ducke"
"19",NA,"NY","NY","519485","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke","R. C. Barneby","1994-01-01T00:00:00.000+0000","1331",NA,"A. M. Amorim",1993,9,1,"Brazil","Bahia",NA,"Distrito de Serra Grande. Ca. 3.5 km na estrada Serra Grande-ItacarÃ©",-39.2841023667327,-14.5970025727043,NA,"588d7b70-cfd7-41ab-9376-ce75d4029452",NA,"Vataireopsis araroba (Aguiar) Ducke"
"20",NA,"Instituto de Botânica, IBT","SP","270606","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke","Cardoso, D","2012-03-01T00:00:00.000+0000","1331",NA,"Amorim, AM; Sant'Ana, SC; Jardim, JG; Leopoldino, FS",1993,9,1,"Brazil","Bahia","Uruçuca","Dsitrito de Serra Grande, ca. 3,5 km na estrada Serra Grande - Itacaré",0,0,NA,"BRA:IBt:SP:0000270606",NA,"Vataireopsis araroba (Aguiar) Ducke"
"21",NA,"Universidade Federal da Bahia (UFBA)","ALCB","034938","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke",NA,NA,"1331",NA,"Amorim, AMA; Sant'Ana, SC de; Jardim, J; Leopoldino, FS",1993,9,1,"Brazil","Bahia","Uruçuca","Litoral Sul",0,0,"Com ca. 20,0m de altura. Folíolos verdes. Flores com cálice marrom, corola lilás, bastante vistosa. Frutos com als vermelhas.","BRA:UFBA:ALCB:0000034938",NA,"Vataireopsis araroba (Aguiar) Ducke"
"22","2014-07-22T09:57:50.000+0000","JBRJ","RB","RB00202176","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke",NA,NA,"1331",NA,"ANDRÉ M.A. AMORIM; S.C.SANT´ANA, J.G. JARDIM, F.S LEOPOLDINO",1993,9,1,"Brazil","Bahia","Uruçuca","DISTRITO DE SERRA GRANDE. CA. 3,5KM NA ESTRADA SERRA GRANDE-ITACARÉ.",NA,NA,"ÁRVORE COM CA. 20,0M DE ALTURA. FOLÍOLOS VERDES. FLORES COM CÁLICE MARROM, COROLA LILÁS, BASTANTE VISTOSA. FRUTOS COM ALAS VERMELHAS.","urn:catalog:JBRJ:RB:202176",NA,"Vataireopsis araroba (Aguiar) Ducke"
"23",NA,"NY","NY","519457","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke","R. C. Barneby","1994-01-01T00:00:00.000+0000","1331",NA,"A. M. Amorim",1993,9,1,"Brazil","Bahia",NA,"Distrito de Serra Grande. Ca. 3.5 km na estrada Serra Grande-ItacarÃ©",-39.2841023667327,-14.5970025727043,NA,"f1817728-14f2-42cb-9394-d4852273998b",NA,"Vataireopsis araroba (Aguiar) Ducke"
"24","2007-03-15T11:10:33.000+0000","K","Herbarium","K000206993","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke",NA,NA,"1331",NA,"Sant'Ana, S.C.; Amorim, A.M.; Jardim, J.G.; Leopoldino, F.S.",1993,9,1,"Brazil",NA,"Uruçuca","Distrito de Serra Grande, 3,5km na estrada Serra Grande-Itacaré",NA,NA,NA,"http://specimens.kew.org/herbarium/K000206993",NA,"Vataireopsis araroba (Aguiar) Ducke"
"25","2007-03-15T11:10:09.000+0000","K","Herbarium","K000206995","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke",NA,NA,"1331",NA,"Sant'Ana, S.C.; Amorim, A.M.; Jardim, J.G.; Leopoldino, F.S.",1993,9,1,"Brazil",NA,"Uruçuca","Distrito de Serra Grande, 3,5km na estrada Serra Grande-Itacaré",NA,NA,NA,"http://specimens.kew.org/herbarium/K000206995",NA,"Vataireopsis araroba (Aguiar) Ducke"
"26",NA,"UEFS","HUEFS","33873","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke",NA,NA,"1331",NA,"Amorim, A.M.",1993,9,1,"Brazil","Bahia","Uruçuca","Serra Grande 3,5 Km na estrada de Serra Grande-Itacaré.",-39.016667,-14.416667,"Mata de Capoeira","BRA:UEFS:HUEFS:0000033873",NA,"Vataireopsis araroba (Aguiar) Ducke"
"27","2002-11-12T17:25:20.000+0000","K","Spirit Collection","70259.000","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke",NA,"2002-11-12T00:00:00.000+0000","28",NA,"Garcia, F.C.P.; Klitgaard, B.B.; Faria, G.L.",1993,11,13,"Brazil",NA,NA,"State: Espirito Santo. Mun: Linhares. Reserva Florestal, Linhares.",-40.05,-19.23,NA,"http://specimens.kew.org/herbarium/70259.000",NA,"Vataireopsis araroba (Aguiar) Ducke"
"28",NA,"US","Botany","3175685","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke",NA,NA,"2787",NA,"H. Q. Boudet Fernandes & et al.",1989,6,27,"Brazil","Espírito Santo",NA,"Santa Teresa, Rio Saltinho, Floresta pluvial baixo montana. Próximo à divisa com Município de Fundão",NA,NA,NA,"http://n2t.net/ark:/65665/3c33a464e-ad71-4e14-b13e-7a54953ab8cc",NA,"Vataireopsis araroba (Aguiar) Ducke"
"29","2017-10-18T18:20:25.000+0000","JBRJ","RB","RB00114214","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke","Lima,H.C de","1999-01-01T00:00:00.000+0000","2787",NA,"Fernandes, H.Q.Boudet",1989,6,27,"Brazil","Espírito Santo","Santa Teresa","Rio Saltinho, Floresta pluvial baixo montana. Próximo á divisa Mun. de Fundão. Árvore com 30 metros, casca acinzentada, com leves fissuras longitudinais. Fuste 2,5 x 0,8 metros. Pétalas liláses arroxeadas, cálice purpura escuro. Emergente em mata secundária.",NA,NA,NA,"urn:catalog:JBRJ:RB:114214",NA,"Vataireopsis araroba (Aguiar) Ducke"
"30",NA,"MBML","MBML-HERBARIO","5645","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke","in dupl.: Haroldo C. Lima/1991",NA,"2787",NA,"H. Q. Boudet Fernandes",1989,6,27,"Brazil","Espírito Santo","Santa Teresa","Rio Saltinho",-40.506944,-19.936111,"Árvore 30m, casca acinzentada, com leves fissuras longitudinais. Fuste 2,5 X 0,8m, pétalas liláses arroxeadas, cálice púrpura escuro, emergente, em mata secundária. Nomes vulgares: angelim amargoso, araroba.","BRA:MBML:MBML-HERBARIO:0000005645",NA,"Vataireopsis araroba (Aguiar) Ducke"
"31",NA,"MBM","MBM","280671","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke","Fernandes, HQB",NA,"2787",NA,"Fernandes, HQB; et al.",1989,6,NA,"Brazil","Espírito Santo","Santa Teresa","Rio Saltinho",0,0,NA,"BRA:MBM:MBM:0000280671",NA,"Vataireopsis araroba (Aguiar) Ducke"
"32","2017-02-01T08:54:02.000+0000","JBRJ","RB","RB01218789","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke","H.C. de Lima",NA,"303",NA,"L.V. Costa",1989,7,12,"Brazil","Minas Gerais","Caratinga","Estrada biológica de Caratinga",NA,NA,NA,"urn:catalog:JBRJ:RB:1218789",NA,"Vataireopsis araroba (Aguiar) Ducke"
"33",NA,"Reserva Natural Vale (CVRD)","CVRD","1987","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke","Marcos de Souza Menandro","1988-08-17T00:00:00.000+0000","215",NA,"Farias, G.L.",1988,7,14,"Brazil","Ba","PORTO SEGURO",NA,NA,NA,"<ll>dwc_commonname:</ll> Angelim amargoso","BRA:CVRD:CVRD:0000001987",NA,"Vataireopsis araroba (Aguiar) Ducke"
"34",NA,"MBML","MBML-HERBARIO","5340","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke","in dupl.: Haroldo C. Lima/1991",NA,"2632",NA,"H. Q. Boudet Fernandes",1988,11,16,"Brazil","Espírito Santo","Santa Teresa","Rio Cinco de Novembro",-40.6325,-19.8375,"Nome vulgar: angelim araroba. Árvore 25m, fuste 13m X 50cm, frutos castanho avermelhados (coletados sobre o solo).","BRA:MBML:MBML-HERBARIO:0000005340",NA,"Vataireopsis araroba (Aguiar) Ducke"
"35",NA,"UEFS","HUEFS","149227","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke","H.C.Lima","1991-01-01T00:00:00.000+0000","2632",NA,"Fernandes, H.Q.B.",1988,11,16,"Brazil","Espírito Santo","Santa Teresa","Rio 5 de Novembro, propriedade dos Irmãos Ferrari.",NA,NA,NA,"BRA:UEFS:HUEFS:0000149227",NA,"Vataireopsis araroba (Aguiar) Ducke"
"36",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","6322","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke",NA,NA,"402",NA,"Andrade, PM de; et al.",1984,6,17,"Brazil","Minas Gerais","Caratinga","Estação Biológica de Caratinga.",0,0,"Mata atlântica;arbóreo-20m;flores coletadas no chão;","BRA:UFMG:BHCB:0000006322",NA,"Vataireopsis araroba (Aguiar) Ducke"
"37","2007-03-15T11:10:32.000+0000","K","Herbarium","K000206994","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke","Lewis, G.P.",NA,"25",NA,"Santos, F.S.",1983,8,29,"Brazil",NA,"Santa Cruz Cabrália","Estação Ecológica do Pau-brasil, 16km W de Porto Seguro",NA,NA,NA,"http://specimens.kew.org/herbarium/K000206994",NA,"Vataireopsis araroba (Aguiar) Ducke"
"38","2014-07-22T09:55:19.000+0000","JBRJ","RB","RB00202217","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke",NA,NA,"25",NA,"F.S. SANTOS",1983,8,29,"Brazil","Bahia","Santa Cruz de Cabrália","ESTAÇÃO ECOLÓGICA DO PAU-BRASIL, CERCA DE 16KM A W DE PORTO SEGURO. FOLHA SE-24 (16-39C). Estação Ecológica do Pau-Brasil",NA,NA,"ÁRVORE DE APROXIMADAMENTE 10MTS. DE ALTURA. FLORES LILAZES. FRUTOS VERDES.","urn:catalog:JBRJ:RB:202217",NA,"Vataireopsis araroba (Aguiar) Ducke"
"39",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","9406","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke","G. P. Lewis","1980-02-18T00:00:00.000+0000","2194",NA,"R. S. Pinheiro",1973,7,14,"Brazil","Bahia","ILHÉUS","Ramal da BR-101 p/ Banco Central, apos Posto Sto. Antonio.",NA,NA,"Ambiente: Plantação cacau. Habito: Árvore","BRA:CEPLAC:CEPEC:0000009406",NA,"Vataireopsis araroba (Aguiar) Ducke"
"40",NA,"US","Botany","3013877","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke",NA,NA,"2194",NA,"R. S. Pinheiro",1973,7,14,"Brazil","Bahia",NA,"Região Cacaueira da Bahia, Ilhéus, Ramal da BR 101 para o Banco Central, após o Posto Sto. Anto Antonio. Plantação de cacau",NA,NA,NA,"http://n2t.net/ark:/65665/3b33e48fc-1118-4df0-a8b2-3f307e4ea924",NA,"Vataireopsis araroba (Aguiar) Ducke"
"41",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","7293","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke","G. P. Lewis","1980-02-18T00:00:00.000+0000","1343",NA,"R. S. Pinheiro",1971,6,15,"Brazil","Bahia","UNA","Rod. Rio Branco/Una.",NA,NA,"Ambiente: Plantação de cacau. Habito: Árvore maior que 20m e menor que 50m","BRA:CEPLAC:CEPEC:0000007293",NA,"Vataireopsis araroba (Aguiar) Ducke"
"42",NA,"US","Botany","3013880","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke",NA,NA,"1343",NA,"R. S. Pinheiro",1971,6,15,"Brazil","Bahia",NA,"Rodovia Rio Branco/Una. Plantação de cacau",NA,NA,NA,"http://n2t.net/ark:/65665/3b25eb3f4-5df5-4f14-bd04-c98b1b745d09",NA,"Vataireopsis araroba (Aguiar) Ducke"
"43",NA,"NY","NY","623526","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke","H. C. de Lima",NA,"1314",NA,"R. P. BelÃ©m",1965,7,6,"Brazil","Bahia",NA,"Rodovia Itabuna-UruÃ§uca.",0,0,NA,"1d8d06a6-56aa-4026-a333-71111aa9e14e",NA,"Vataireopsis araroba (Aguiar) Ducke"
"44","2014-07-22T09:57:51.000+0000","JBRJ","RB","RB00202184","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke","H.C. DE LIMA","1977-10-22T00:00:00.000+0000","1314",NA,"R.P. BELÉM",1965,7,6,"Brazil","Bahia","Bahia","RODOVIA ITABUNA-URUÇUCA. PLANTAÇÃO DE CACAU.",NA,NA,"ÁRVORE DE 10M X 15CM DIÂM., FLÔRES AZUIS, CÁLICE PRÊTO. COLEÇÃO DE MADEIRA.","urn:catalog:JBRJ:RB:202184",NA,"Vataireopsis araroba (Aguiar) Ducke"
"45",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","1014","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke","G. P. Lewis","1980-02-18T00:00:00.000+0000","1397",NA,"R. P. Belém",1965,7,28,"Brazil","Bahia","CAMACAN","3-30Km a leste Rod. Camacan/Canavieiras.",NA,NA,"Ambiente: Plantação de cacau. Habito: Árvore","BRA:CEPLAC:CEPEC:0000001014",NA,"Vataireopsis araroba (Aguiar) Ducke"
"46",NA,"IPA","IPA","15101","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke","Lewis, G.P.","1988-02-10T00:00:00.000+0000","1397",NA,"Belém, R.P.; A.M.Aguiar; Lana, J.P.; A.M.Aguiar; Lana, J.P.",1965,7,28,"Brazil","Bahia",NA,"Rodovia Camacan - Canavieiras, 3 - 30 km L. de Camacan. Plantação de cacau",0,0,"Árvore de 10m x 15 cm de diâmetro; flores roxas, cálice preto, frutos marrons","BRA:IPA:IPA:0000015101",NA,"Vataireopsis araroba (Aguiar) Ducke"
"47",NA,"UnB","UB","129603","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke","Lima, HC","1979-01-01T00:00:00.000+0000","1360",NA,"Belém, RP",1965,7,22,"Brazil","Bahia",NA,"Rodovia Itabuna-Ilhéus",0,0,"Flores roxas.; Árvore 15m.","BRA:UnB:UB:0000129603",NA,"Vataireopsis araroba (Aguiar) Ducke"
"48",NA,"NY","NY","623524","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke","H. C. de Lima","1987-01-01T00:00:00.000+0000","1360",NA,"R. P. BelÃ©m",1965,7,22,"Brazil","Bahia",NA,"Rodovia Itabuna-IlhÃ©us.  Margem do Rio Cachoeira.",0,0,NA,"67971235-aef9-4cc8-a5b9-504256149f10",NA,"Vataireopsis araroba (Aguiar) Ducke"
"49",NA,"IPA","IPA","15461","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke","Lewis, G.P.","1988-02-10T00:00:00.000+0000","1314",NA,"Belém, R.P.",1965,7,6,"Brazil","Bahia",NA,"Rodovia Itabuna - Uruçuca. Plantação de cacau",0,0,"Árvore de 10m x 15 cm de Diâmetro; flores azuis, cálice preto. Coleção de madeira","BRA:IPA:IPA:0000015461",NA,"Vataireopsis araroba (Aguiar) Ducke"
"50",NA,"IPA","IPA","15464","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke","Lewis, G.P.","1988-02-10T00:00:00.000+0000","1360",NA,"Belém, R.P.",1965,7,22,"Brazil","Bahia",NA,"Rodovia Itabuna Ilhéus, margem do Rio Cachoeira. Plantação de cacau",0,0,"Árvore de 15m x 40 cm diâmetro; flores roxas, cálice escuro e piloso; frutos marrons. Coleção de madeira","BRA:IPA:IPA:0000015464",NA,"Vataireopsis araroba (Aguiar) Ducke"
"51",NA,"UnB","UB","129602","Vataireopsis araroba (Aguiar) Ducke","Fabaceae","Vataireopsis","araroba","(Aguiar) Ducke","Lima, HC","1978-01-01T00:00:00.000+0000","1314",NA,"Belém, RP",1965,7,6,"Brazil","Bahia",NA,"Rodovia Itabuna-Uruçuca",0,0,"Flores azuis.; Árvore 10m.","BRA:UnB:UB:0000129602",NA,"Vataireopsis araroba (Aguiar) Ducke"
