"","scientificName","new_Lon","new_Lat","municipality","county.shape","status"
"92","Poecilanthe falcata (Vell.) Heringer",-6.307154,-6.307154,"parambu","not found","outside Brazil"
"93","Poecilanthe falcata (Vell.) Heringer",-22.921723,-22.921723,"arraial do cabo","not found","outside Brazil"
"94","Poecilanthe falcata (Vell.) Heringer",-22.921723,-22.921723,"arraial do cabo","not found","outside Brazil"
"95","Poecilanthe falcata (Vell.) Heringer",-42.0425,-22.943611,"arraial do cabo","arraial do cabo","Ok"
"96","Poecilanthe falcata (Vell.) Heringer",-41.951971,-22.776712,"armacao dos buzios","armacao de buzios","outside municipality"
"97","Poecilanthe falcata (Vell.) Heringer",-22.924471,-22.924471,"rio de janeiro","not found","outside Brazil"
"98","Poecilanthe falcata (Vell.) Heringer",-22.776712,-22.776712,"armacao dos buzios","not found","outside Brazil"
"99","Poecilanthe falcata (Vell.) Heringer",-22.452517,-22.452517,"rio das ostras","not found","outside Brazil"
"100","Poecilanthe grandiflora Benth.",-42.339859,-16.715915,"virgem da lapa","virgem da lapa","Ok"
"101","Poecilanthe grandiflora Benth.",-12.744469,-12.744469,"boquira","not found","outside Brazil"
"102","Poecilanthe grandiflora Benth.",-40.3525,-6.742361,"aiuaba","aiuaba","Ok"
"103","Poecilanthe falcata (Vell.) Heringer",-22.924471,-22.924471,"rio de janeiro","not found","outside Brazil"
"104","Poecilanthe falcata (Vell.) Heringer",-22.776712,-22.776712,"armacao dos buzios","not found","outside Brazil"
"105","Poecilanthe grandiflora Benth.",-41.104981,-19.372568,"itueta","itueta","Ok"
"106","Poecilanthe grandiflora Benth.",-36.921356,-9.445843,"cacimbinhas","cacimbinhas","Ok"
"107","Poecilanthe grandiflora Benth.",-40.183333,-6.676778,"aiuaba","aiuaba","Ok"
"108","Poecilanthe grandiflora Benth.",-38.549511,-9.938821,"jeremoabo","jeremoabo","Ok"
"109","Poecilanthe grandiflora Benth.",-39.270078,-7.021131,"caririacu","caririacu","Ok"
"110","Poecilanthe falcata (Vell.) Heringer",-39.0353,-14.9778,NA,"ilheus","original municipality not informed"
"111","Poecilanthe falcata (Vell.) Heringer",-41.95,-22.833333,"cabo frio","not found","outside Brazil"
"114","Poecilanthe falcata (Vell.) Heringer",-22.878506,-22.878506,"saquarema","not found","outside Brazil"
"115","Poecilanthe falcata (Vell.) Heringer",-19.38214,-19.38214,"linhares","not found","outside Brazil"
"116","Poecilanthe falcata (Vell.) Heringer",-22.716047,-22.716047,"cabo frio","not found","outside Brazil"
"117","Poecilanthe grandiflora Benth.",-41.716667,-13.316667,"abaira","abaira","Ok"
"118","Poecilanthe falcata (Vell.) Heringer",-40.05,-19.23,"linhares","linhares","Ok"
"119","Poecilanthe falcata (Vell.) Heringer",-41.91666,-22.83333,NA,NA,"original municipality not informed"
"120","Poecilanthe grandiflora Benth.",-40.05,-19.233333,"linhares","linhares","Ok"
"121","Poecilanthe falcata (Vell.) Heringer",-41.916667,-22.833333,"cabo frio","not found","outside Brazil"
"122","Poecilanthe falcata (Vell.) Heringer",-41.92,-22.83,"cabo frio","not found","outside Brazil"
"123","Poecilanthe falcata (Vell.) Heringer",-19.38214,-19.38214,"linhares","not found","outside Brazil"
"124","Poecilanthe falcata (Vell.) Heringer",-41.92,-22.83,"cabo frio","not found","outside Brazil"
"125","Poecilanthe falcata (Vell.) Heringer",-41.990755,-22.874337,NA,"cabo frio","original municipality not informed"
"126","Poecilanthe falcata (Vell.) Heringer",-20.434342,-20.434342,"vila velha","not found","outside Brazil"
"127","Poecilanthe falcata (Vell.) Heringer",-20.434342,-20.434342,"vila velha","not found","outside Brazil"
"128","Poecilanthe falcata (Vell.) Heringer",-22.878506,-22.878506,"saquarema","not found","outside Brazil"
"129","Poecilanthe falcata (Vell.) Heringer",-22.878506,-22.878506,"saquarema","not found","outside Brazil"
"130","Poecilanthe falcata (Vell.) Heringer",-22.878506,-22.878506,"saquarema","not found","outside Brazil"
"131","Poecilanthe grandiflora Benth.",-16.71925,-16.71925,"cristalia","not found","outside Brazil"
"132","Poecilanthe falcata (Vell.) Heringer",-22.878506,-22.878506,"saquarema","not found","outside Brazil"
"134","Poecilanthe falcata (Vell.) Heringer",-40.298551,-6.605174,"aiuaba","aiuaba","Ok"
"135","Poecilanthe grandiflora Benth.",-16.71925,-16.71925,"cristalia","not found","outside Brazil"
"136","Poecilanthe grandiflora Benth.",-36.276848,-8.890526,"angelim","angelim","Ok"
"137","Poecilanthe grandiflora Benth.",-43.930555,-16.620175,"montes claros","montes claros","Ok"
"138","Poecilanthe grandiflora Benth.",-45.482902,-12.798637,"sao desiderio","sao desiderio","Ok"
"139","Poecilanthe falcata (Vell.) Heringer",-16.625586,-16.625586,"porto seguro","not found","outside Brazil"
"140","Poecilanthe falcata (Vell.) Heringer",-22.921723,-22.921723,"arraial do cabo","not found","outside Brazil"
"141","Poecilanthe falcata (Vell.) Heringer",-22.756538,-22.756538,"araruama","not found","outside Brazil"
"142","Poecilanthe grandiflora Benth.",-47.797394,-15.780212,"brasilia","brasilia","Ok"
"143","Poecilanthe falcata (Vell.) Heringer",-14.766458,-14.766458,"ilheus","not found","outside Brazil"
"144","Poecilanthe falcata (Vell.) Heringer",-42.5,-22,NA,"duas barras","original municipality not informed"
"145","Poecilanthe falcata (Vell.) Heringer",-22.716047,-22.716047,"cabo frio","not found","outside Brazil"
"146","Poecilanthe falcata (Vell.) Heringer",-22.921723,-22.921723,"arraial do cabo","not found","outside Brazil"
"147","Poecilanthe falcata (Vell.) Heringer",-22.921723,-22.921723,"arraial do cabo","not found","outside Brazil"
"148","Poecilanthe falcata (Vell.) Heringer",-20.311627,-20.311627,"vitoria","not found","outside Brazil"
"149","Poecilanthe grandiflora Benth.",-34.848611,-7.1375,"joao pessoa","joao pessoa","Ok"
"150","Poecilanthe grandiflora Benth.",-42.15,-12.966667,"ibitiara","novo horizonte","outside municipality"
"151","Poecilanthe grandiflora Benth.",-7.654774,-7.654774,"bodoco","not found","outside Brazil"
"152","Poecilanthe falcata (Vell.) Heringer",-22.924471,-22.924471,"rio de janeiro","not found","outside Brazil"
"153","Poecilanthe grandiflora Benth.",-37.681072,-8.174451,"custodia","custodia","Ok"
"154","Poecilanthe grandiflora Benth.",-42.25,-16.35,"rubelita","rubelita","Ok"
"155","Poecilanthe grandiflora Benth.",-36.501361,-8.928766,"garanhuns","garanhuns","Ok"
"156","Poecilanthe falcata (Vell.) Heringer",-36.017298,-8.17911,"caruaru","caruaru","Ok"
"158","Poecilanthe falcata (Vell.) Heringer",-19.38214,-19.38214,"linhares","not found","outside Brazil"
"160","Poecilanthe grandiflora Benth.",-36.804445,-8.620593,"venturosa","venturosa","Ok"
"161","Poecilanthe grandiflora Benth.",-36.874167,-8.575,"venturosa","venturosa","Ok"
"162","Poecilanthe falcata (Vell.) Heringer",-40.0722,-19.3911,"linhares","linhares","Ok"
"163","Poecilanthe grandiflora Benth.",-36.377658,-8.880145,"sao joao","sao joao","Ok"
"164","Poecilanthe grandiflora Benth.",-12.24294,-12.24294,"iraquara","not found","outside Brazil"
"165","Poecilanthe falcata (Vell.) Heringer",-20.769195,-20.769195,"cachoeiro de itapemirim","not found","outside Brazil"
"166","Poecilanthe grandiflora Benth.",-36.276848,-8.890526,"angelim","angelim","Ok"
"167","Poecilanthe grandiflora Benth.",-36.276848,-8.890526,"angelim","angelim","Ok"
"168","Poecilanthe falcata (Vell.) Heringer",-22.924471,-22.924471,"rio de janeiro","not found","outside Brazil"
"169","Poecilanthe falcata (Vell.) Heringer",-37.0927,-7.907828,"monteiro","monteiro","Ok"
"170","Poecilanthe grandiflora Benth.",-37.0927,-7.907828,"monteiro","monteiro","Ok"
"171","Poecilanthe falcata (Vell.) Heringer",-43.45231,-22.924471,"rio de janeiro","rio de janeiro","Ok"
"172","Poecilanthe falcata (Vell.) Heringer",-22.363978,-22.363978,"vassouras","not found","outside Brazil"
"173","Poecilanthe falcata (Vell.) Heringer",-43.304198,-22.184443,"paraiba do sul","paraiba do sul","Ok"
"175","Poecilanthe falcata (Vell.) Heringer",-52.8731,-10.8339,NA,"sao jose do xingu","original municipality not informed"
"176","Poecilanthe falcata (Vell.) Heringer",-35.754492,-7.892545,"surubim","surubim","Ok"
"177","Poecilanthe falcata (Vell.) Heringer",-37.358682,-7.284137,"matureia","matureia","Ok"
"178","Poecilanthe falcata (Vell.) Heringer",-35.691389,-6.963333,"areia","areia","Ok"
"179","Poecilanthe falcata (Vell.) Heringer",-37.358682,-7.284137,"matureia","matureia","Ok"
"180","Poecilanthe falcata (Vell.) Heringer",-35.754492,-7.892545,"surubim","surubim","Ok"
"181","Poecilanthe falcata (Vell.) Heringer",-35.691389,-6.963333,"areia","areia","Ok"
"184","Poecilanthe falcata (Vell.) Heringer",-7.238168,-7.238168,"araripe","not found","outside Brazil"
"185","Poecilanthe falcata (Vell.) Heringer",-42.25,-16.35,"rubelita","rubelita","Ok"
"186","Poecilanthe grandiflora Benth.",-44.493889,-13.434722,"correntina","correntina","Ok"
"187","Poecilanthe grandiflora Benth.",-42.15,-12.966667,"ibitiara","novo horizonte","outside municipality"
"188","Poecilanthe falcata (Vell.) Heringer",-39.1,-15.95,"belmonte","belmonte","Ok"
"189","Poecilanthe grandiflora Benth.",-36.804445,-8.620593,"venturosa","venturosa","Ok"
"190","Poecilanthe grandiflora Benth.",-41.245556,-13.297222,"paramirim","ibicoara","outside municipality"
