"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage"
"75",NA,"Universidade Federal da Bahia (UFBA)","ALCB","049888","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","Cardoso, D","2007-07-01T00:00:00.000+0000",NA,"7709",NA,"Guedes, ML; Gusmão, EF de; et al.",2000,12,12,"Brazil","Bahia","Entre Rios","Litoral Norte, Fazenda Buri, Trilha 07, parcela 11",-38.083333,-11.933333,"de ca. 25m. de altura, fuste de ca. 14m. e copa de 12x08m. CAP. 217m. Folhas discolores,consistência cartácea, material estéril.; Mata ombrofila densa","BRA:UFBA:ALCB:0000049888","Diplotropis incexis Rizzini & A.Mattos"
"76",NA,"UEFS","HUEFS","56281","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","D.Cardoso","2007-07-01T00:00:00.000+0000",NA,"254",NA,"Jesus, N.G.",1998,1,4,"Brazil","Bahia","Entre Rios","RPPN Fazenda Lontra/ Saudade.",-40.215556,-12.915278,"Floresta subperenifolia.","BRA:UEFS:HUEFS:0000056281","Diplotropis incexis Rizzini & A.Mattos"
"78",NA,"UEFS","HUEFS","42914","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","D.Cardoso","2007-07-01T00:00:00.000+0000",NA,"254",NA,"Orge, M.D.R.",1997,10,4,"Brazil","Bahia","Entre Rios","Litoral Norte, RPPN Fazenda Lontra/Saudade.",NA,NA,NA,"BRA:UEFS:HUEFS:0000042914","Diplotropis incexis Rizzini & A.Mattos"
"79",NA,"UEFS","HUEFS","56293","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","D.Cardoso","2007-07-01T00:00:00.000+0000",NA,"162",NA,"Jesus, N.G.",1997,10,18,"Brazil","Bahia","Entre Rios","RPPN Fazenda Lontra/ Saudade.",-40.215556,-12.915556,"Floresta subperenifolia.","BRA:UEFS:HUEFS:0000056293","Diplotropis incexis Rizzini & A.Mattos"
"80",NA,"UEFS","HUEFS","56278","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","D.Cardoso","2007-07-01T00:00:00.000+0000",NA,"211",NA,"Jesus, N.G.",1997,11,22,"Brazil","Bahia","Entre Rios","RPPN Fazenda Lontra/ Saudade.",-40.215556,-12.915278,"Floresta subperenifolia.","BRA:UEFS:HUEFS:0000056278","Diplotropis incexis Rizzini & A.Mattos"
"81",NA,"UEFS","HUEFS","56286","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","D.Cardoso","2007-07-01T00:00:00.000+0000",NA,"177",NA,"Jesus, N.G.",1997,11,8,"Brazil","Bahia","Entre Rios","RPPN Fazenda Lontra/ Saudade.",-40.215556,-12.915278,"Floresta subperenifolia.","BRA:UEFS:HUEFS:0000056286","Diplotropis incexis Rizzini & A.Mattos"
"82",NA,"Universidade Federal da Bahia (UFBA)","ALCB","48078","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","Cardoso, D","2007-07-01T00:00:00.000+0000",NA,"PL0211",NA,"Guedes, ML; Fonseca, MR; Orge, MDR",1997,11,22,"Brazil","Bahia","Entre Rios","Litoral Norte, RPPN Lontra/Saudade",-38.083333,-11.933333,"23,50 m, CAP 0,90 m. Folhas compostas. Flores liláses, cálice externo marron, interno lilás; estigma persistente. Ocasional.","BRA:UFBA:ALCB:0000048078","Diplotropis incexis Rizzini & A.Mattos"
"84",NA,"Universidade Federal da Bahia (UFBA)","ALCB","48079","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","Cardoso, D","2007-08-01T00:00:00.000+0000",NA,"PL0177",NA,"Jesus, NG de",1997,11,8,"Brazil","Bahia","Entre Rios","Litoral Norte, RPPN Lontra/Saudade",-38.083333,-11.933333,"23,50 m x 0,20 m; tronco marrom-escuro, casca resistente. Folhas compostas, imparipenadas. Inflorescência em cachos, cálice marrom, corola rosa, pétalas-5. Frequente.","BRA:UFBA:ALCB:0000048079","Diplotropis incexis Rizzini & A.Mattos"
"86","2013-02-27T00:00:00.000+0000","K","Herbarium","K000892809","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","Lewis, G.P.",NA,NA,"2104",NA,"Amorim, A.M.; Lorenzi, H.",1997,11,7,"Brazil",NA,"Itacaré","Estrada Itacaré/Serra Grande a partir de 6km da sede do município.",NA,NA,"Plantas da Região Cacaueira da Bahia","http://specimens.kew.org/herbarium/K000892809","Diplotropis incexis Rizzini & A.Mattos"
"87",NA,"G","Geneva Herbarium – General Collection (G)","G-G-270220/1","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","Lima, H. C. (2010)",NA,NA,NA,NA,"Cervi, A. C., R. Spichiger, P.-A. Loizeau & E. Cottier",1995,1,10,"Brazil",NA,NA,"Pedra Talhada - Reserva biológica (Convenio IBAMA-Associação Pedra Talhada)/Estado de Alagoas",-36.41667,-9.25,NA,NA,"Diplotropis incexis Rizzini & A.Mattos"
"88","2018-01-09T00:00:00.000+0000","K","Herbarium","K000556934","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos",NA,NA,NA,"376",NA,"Farias, D.S.",1995,4,15,"Brazil",NA,NA,"Brasil, RJ, Silva Jardim, Reserva Biológica de Poço das antas, Margens do Rio São João, entre a BR101 e a ponte da linha férrea",NA,NA,NA,"http://specimens.kew.org/herbarium/K000556934","Diplotropis incexis Rizzini & A.Mattos"
"89","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","221928","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos",NA,NA,NA,"376",NA,"Mike Hopkins",1995,4,15,"Brazil","Rio de Janeiro",NA,"Silva Jardim, Reserva Biológica de Poço das Antas. Margens do Rio São João, entre a BR 101 e a ponte da Linha férrea.",NA,NA,NA,"urn:catalog:inpa:herbarium:208934","Diplotropis incexis Rizzini & A.Mattos"
"92",NA,"UFV","VIC","18159","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos",NA,NA,NA,"s.n.",NA,"Luiza, A.",1995,8,24,"Brazil","Bahia",NA,"FLONA Rio Preto",0,0,"Altura de 38 metros de altura, P13 nº 150.","BRA:UFV:VIC:0000018159","Diplotropis incexis Rizzini & A.Mattos"
"94",NA,"NY","NY","595749","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","G. P. Lewis","1995-01-01T00:00:00.000+0000",NA,"1100",NA,"A. M. Amorim",1993,3,8,"Brazil","Bahia",NA,"Reserva BiolÃ³gica do Mico-leÃ¢o (IBAMA).  Entrada no km 46 da Rod. BA-001 IlhÃ©us/Una.  Picada da Bandeira",-39.08,-15.15,NA,"bff631f5-4daa-4eb5-a854-431ac72aef16","Diplotropis incexis Rizzini & A.Mattos"
"96",NA,"UFES","VIES","20324","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","Folli, D.A.","1993-06-01T00:00:00.000+0000",NA,"37",NA,"Acácio, G.",1993,3,31,"Brazil","Espírito Santo","Cachoeiro de Itapemirim","R.F. Bananal do Norte.",NA,NA,"SW2041","BRA:UFES:VIES:0000020324","Diplotropis incexis Rizzini & A.Mattos"
"98","2007-03-15T11:14:39.000+0000","K","Herbarium","K000188041","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","Lewis, G.P.",NA,NA,"1100",NA,"Hage, J.L.; Sant'Ana, S.C.; Amorim, A.M.; Jardim, J.G.; Santos, E.B.",1993,3,8,"Brazil",NA,"Una","ReBio do Mico-leao, entrada no km 46 da BA-001, Ilhéus-Una, Picada da Bandeira",-39.08,-15.15,NA,"http://specimens.kew.org/herbarium/K000188041","Diplotropis incexis Rizzini & A.Mattos"
"99","2007-03-15T11:14:39.000+0000","K","Herbarium","K000188042","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","Lewis, G.P.",NA,NA,"120",NA,"Hage, J.L.; Sant'Ana, S.C.; Amorim, A.; Santos, E.B.; Jardim, J.M.",1993,4,15,"Brazil",NA,"Una","ReBio do Mico-leao, entrada no km 46 da BA-001, Ilhéus-Una, Picada da Bandeira",-39.08,-15.15,NA,"http://specimens.kew.org/herbarium/K000188042","Diplotropis incexis Rizzini & A.Mattos"
"100","2017-10-19T16:11:18.000+0000","JBRJ","RB","RB00175516","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos",NA,NA,NA,"994",NA,"L.D. THOMAS",1993,4,28,"Brazil","Espírito Santo","Santa Teresa","ESTAÇÃO BIOLÓGICA DE SANTA LÚCIA. Estação Biológica de Santa Lúcia",NA,NA,"ALTURA 11M, PAP 26CM, CAULE INTERNO AMARELADO.","urn:catalog:JBRJ:RB:175516","Diplotropis incexis Rizzini & A.Mattos"
"101",NA,"IPA","IPA","56007","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","Cardoso, D.","2008-01-01T00:00:00.000+0000",NA,"195",NA,"Lima, V.C.; Rita Pereira; Ferraz, E.B.; Rita Pereira; Ferraz, E.B.",1993,4,15,"Brazil","Pernambuco","Caruaru","Fazenda Caruaru, subida da serra",0,0,"Arvoreta ca. 3m de altura. Estéril","BRA:IPA:IPA:0000056007","Diplotropis incexis Rizzini & A.Mattos"
"102",NA,"MBML","MBML-HERBARIO","7375","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","Haroldo Lima/agosto-1995",NA,NA,"1017",NA,"L. D. Thomaz",1993,4,27,"Brazil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia",-40.530278,-19.971389,"Altura 17m, PAP 66cm, caule interno creme.","BRA:MBML:MBML-HERBARIO:0000007375","Diplotropis incexis Rizzini & A.Mattos"
"104",NA,"UEFS","HUEFS","13970","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","D.Cardoso","2007-07-01T00:00:00.000+0000",NA,"120",NA,"Jardim, J.G.",1993,4,15,"Brazil","Bahia","Una",NA,-39.083333,-15.15,NA,"BRA:UEFS:HUEFS:0000013970","Diplotropis incexis Rizzini & A.Mattos"
"108","2017-10-19T16:11:02.000+0000","JBRJ","RB","RB00175484","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos",NA,NA,NA,"1027",NA,"L.D. THOMAZ",1993,4,27,"Brazil","Espírito Santo","Santa Teresa","ESTAÇÃO BIOLÓGICA DE SANTA LÚCIA. Estação Biológica de Santa Lúcia",NA,NA,"ALTURA 12M, PAP 61CM, CAULE INTERNO AMARELO COM RANHURAS.","urn:catalog:JBRJ:RB:175484","Diplotropis incexis Rizzini & A.Mattos"
"110","2017-10-19T16:12:11.000+0000","JBRJ","RB","RB00175542","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos",NA,NA,NA,"1022",NA,"L.D. THOMAZ",1993,9,21,"Brazil","Espírito Santo","Santa Teresa","ESTAÇÃO BIOLÓGICA DE SANTA LÚCIA. Estação Biológica de Santa Lúcia",NA,NA,"ALTURA 11M, PAP 27CM, CAULE INTERNO AMARELO.","urn:catalog:JBRJ:RB:175542","Diplotropis incexis Rizzini & A.Mattos"
"111",NA,"UFES","VIES","20313","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","Menandro, M.S.","1992-08-03T00:00:00.000+0000",NA,"72",NA,"Oliveira, R.N.",1992,1,17,"Brazil","Espírito Santo","Aracruz",NA,NA,NA,"SW1940","BRA:UFES:VIES:0000020313","Diplotropis incexis Rizzini & A.Mattos"
"112",NA,"Reserva Natural Vale (CVRD)","CVRD","3705","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","Gwilym P. Lewis","1995-06-06T00:00:00.000+0000",NA,"296",NA,"Souza, V.D.",1992,1,16,"Brazil","Ba","CARAVELAS","Lado esquerdo da est. indo de T. de Freitas para Caravelas, km 50.",NA,NA,"<ll>dwc_commonname:</ll> Macanaíba marreta","BRA:CVRD:CVRD:0000003705","Diplotropis incexis Rizzini & A.Mattos"
"113",NA,"Reserva Natural Vale (CVRD)","CVRD","3722","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","Domingos A. Folli","1992-01-28T00:00:00.000+0000",NA,"1573",NA,"Folli, D.A.",1992,1,28,"Brazil","Es","LINHARES","Árvore plantada na área do Arboreto.",NA,NA,"<ll>dwc_commonname:</ll> Macanaíba marreta","BRA:CVRD:CVRD:0000003722","Diplotropis incexis Rizzini & A.Mattos"
"114","2007-03-15T11:14:38.000+0000","K","Herbarium","K000188049","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","Lewis, G.P.",NA,NA,"296",NA,"Souza, V.",1992,1,16,"Brazil",NA,"Caravelas",NA,NA,NA,NA,"http://specimens.kew.org/herbarium/K000188049","Diplotropis incexis Rizzini & A.Mattos"
"116","2017-10-19T16:11:00.000+0000","JBRJ","RB","RB00175522","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos",NA,NA,NA,"1134",NA,"L.D. THOMAZ",1992,9,29,"Brazil","Espírito Santo","Santa Teresa","ESTAÇÃO BIOLÓGICA DE SANTA LÚCIA. Estação Biológica de Santa Lúcia",NA,NA,"ALTURA 10M, PAP 29CM, CAULE INTERNO AMARELO.","urn:catalog:JBRJ:RB:175522","Diplotropis incexis Rizzini & A.Mattos"
"117","2017-10-19T16:12:10.000+0000","JBRJ","RB","RB00175536","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","H.C. DE LIMA","1995-01-01T00:00:00.000+0000",NA,"1135",NA,"L.D. THOMAZ",1992,12,8,"Brazil","Espírito Santo","Santa Teresa","ESTAÇÃO BIOLÓGICA DE SANTA LÚCIA. Estação Biológica de Santa Lúcia",NA,NA,"ALTURA 9M, PAP 25CM, CAULE INTERNO AMARELO.","urn:catalog:JBRJ:RB:175536","Diplotropis incexis Rizzini & A.Mattos"
"118",NA,"Reserva Natural Vale (CVRD)","CVRD","3221","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","Domingos A. Folli","1991-04-30T00:00:00.000+0000",NA,"453",NA,"Farias, G.L.",1991,4,26,"Brazil","Ba","PORTO SEGURO",NA,NA,NA,"<ll>dwc_commonname:</ll> Macanaíba marreta","BRA:CVRD:CVRD:0000003221","Diplotropis incexis Rizzini & A.Mattos"
"120",NA,"NY","NY","600401","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos",NA,NA,NA,"8576",NA,"W. W. Thomas",1991,7,1,"Brazil","Bahia",NA,"7.3 km N of Serra Grande on rd to Itacare.  Fazenda Lagoa do Conjunto Fazenda Santa Cruz",-39.0617,-14.4231,NA,"d9074ab8-c79c-4a45-b138-bd7c3f8b912c","Diplotropis incexis Rizzini & A.Mattos"
"121",NA,"NY","NY","600402","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos",NA,NA,NA,"8010",NA,"W. W. Thomas",1991,7,1,"Brazil","Bahia",NA,"7.3 km N of Serra Grande on rd to Itacaré.  Fazenda Lagoa do Conjunto Fazenda Santa Cruz.  Parcel: 26",-39.0617,-14.4231,NA,"3ccb5a56-2432-4ce9-be46-926b0c705a0f","Diplotropis incexis Rizzini & A.Mattos"
"122",NA,"Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","CPAP","11642","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","D. A. Folli","1991-11-26T00:00:00.000+0000",NA,"1503",NA,"Folli, D. A.",1991,11,26,"Brazil","Es","LINHARES",NA,NA,NA,"<ll>dwc_commonname:</ll> MACANAIBA","BRA:CPAP:CPAP:0000011642","Diplotropis incexis Rizzini & A.Mattos"
"124","2014-07-07T22:16:33.000+0000","JBRJ","RB","RB00674966","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","D.A. Folli","1991-11-26T00:00:00.000+0000",NA,"1503",NA,"D.A. Folli",1991,11,26,"Brazil","Espírito Santo","Linhares","Reserva Florestal da CVRD.",NA,NA,"Árvore em Floresta Alta, +ou- 30m de altura e fuste de +ou- 23m, DAP 42 cm, diâm. da copa +ou - 5m. Com flor verde claro e botão marrom. Fuste cilindrico e casca áspera.","urn:catalog:JBRJ:RB:674966","Diplotropis incexis Rizzini & A.Mattos"
"125","2007-03-15T11:14:38.000+0000","K","Herbarium","K000188046","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","Stirton, C.H.",NA,NA,"2700",NA,"Mattos Silva, L.A.; Brito, H.S.; Santos, E.B.",1989,4,19,"Brazil",NA,"Itacaré","Ramal com entrada no km 4 da BA-654, Itacaré-Ubaitaba, lado esquerdo",NA,NA,NA,"http://specimens.kew.org/herbarium/K000188046","Diplotropis incexis Rizzini & A.Mattos"
"126","2014-07-08T03:35:29.000+0000","JBRJ","RB","RB00421123","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos",NA,NA,NA,"288",NA,"S. M. Farias; Bonfim",1989,5,30,"Brazil","Bahia","Porto Seguro","Estação ESPAB-CEPLAC, 15 km de Porto Seguro.",NA,NA,"2 plantas jovens, sem nódulos, raizes muito profundas.","urn:catalog:JBRJ:RB:421123","Diplotropis incexis Rizzini & A.Mattos"
"127",NA,"Reserva Natural Vale (CVRD)","CVRD","1753","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","Marcos de Souza Menandro","1988-03-27T00:00:00.000+0000",NA,"162",NA,"Farias, G.L.",1988,3,9,"Brazil","Ba","PORTO SEGURO",NA,NA,NA,"<ll>dwc_commonname:</ll> Macanaíba marreta","BRA:CVRD:CVRD:0000001753","Diplotropis incexis Rizzini & A.Mattos"
"128","2017-10-19T01:44:42.000+0000","JBRJ","RB","RB00175640","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","D.Cardoso & H.C. de Lima",NA,NA,"4296",NA,"T.S. DOS SANTOS",1986,8,7,"Brazil","Bahia","Santa Cruz de Cabrália","ÁREA DA ESTAÇÃO ECOLÓGICA DO PAU-BRASIL (ESPAB), CERCA DE 16KM A W DE PORTO SEGURO, ROD. BR 367 (PORTO SEGURO/EUNÁPOLIS). Estação Ecológica do Pau-Brasil",-39.133333,-16.383333,"ARVOREZINHA, 3 M X 8 CM. FRUTOS IMATUROS, AMARELADOS. COLETA EFETUADA EM ÁRVORE PLANTA PRÓXIMO AO ARBORETO DA ESTAÇÃO.","urn:catalog:JBRJ:RB:175640","Diplotropis incexis Rizzini & A.Mattos"
"130",NA,"Reserva Natural Vale (CVRD)","CVRD","1239","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","Renato Moraes de Jesus","1985-11-29T00:00:00.000+0000",NA,"554",NA,"Folli, D.A.",1985,10,29,"Brazil","Es","LINHARES",NA,NA,NA,"<ll>dwc_commonname:</ll> Macanaíba marreta","BRA:CVRD:CVRD:0000001239","Diplotropis incexis Rizzini & A.Mattos"
"131",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","34232","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","D. Cardoso",NA,NA,"292",NA,"F. S. Santos",1984,3,7,"Brazil","Bahia","SANTA CRUZ CABRÁLIA","Área da Estação Ecológica do Pau-brasil (ESPAB), Ca. 16Km a W de Porto Seguro, Rod. BR-367 (Porto Seguro/Eunápolis).",-39.133333,-16.383333,"Ambiente: Mata Higrofila. Habito: Árvore, 8m.","BRA:CEPLAC:CEPEC:0000034232","Diplotropis incexis Rizzini & A.Mattos"
"134",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","31445","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","D. Cardoso",NA,NA,"195",NA,"H. S. Brito",1983,3,7,"Brazil","Bahia","SANTA CRUZ CABRÁLIA","Area do Arboreto da Estação Ecológica do Pau-brasil (ESPAB). CEPLAC. Ca. 16Km a W de Porto Seguro.",NA,NA,"Ambiente: Mata Higrofila. Habito: Árvore, 5 a 6m.","BRA:CEPLAC:CEPEC:0000031445","Diplotropis incexis Rizzini & A.Mattos"
"135","2007-03-15T11:14:38.000+0000","K","Herbarium","K000188045","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","Lewis, G.P.",NA,NA,"195",NA,"Brito, H.S.; Vinha, S.G.",1983,3,7,"Brazil",NA,"Santa Cruz Cabrália","Estação Ecológica do Pau-brasil, 16km W de Porto Seguro, área do arboreto",NA,NA,NA,"http://specimens.kew.org/herbarium/K000188045","Diplotropis incexis Rizzini & A.Mattos"
"138",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","33079","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","G. P. Lewis",NA,NA,"17",NA,"F. S. Santos",1983,8,23,"Brazil","Bahia","SANTA CRUZ CABRÁLIA","Area da ESPAB.",NA,NA,"Ambiente: Mata Higrofila. Habito: Árvore maior que 5m e menor 20m","BRA:CEPLAC:CEPEC:0000033079","Diplotropis incexis Rizzini & A.Mattos"
"139","2007-03-15T11:14:38.000+0000","K","Herbarium","K000188044","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","Lewis, G.P.",NA,NA,"17",NA,"Santos, F.S.",1983,8,23,"Brazil",NA,"Santa Cruz Cabrália","Estação Ecológica do Pau-brasil, 16km W de Porto Seguro",NA,NA,NA,"http://specimens.kew.org/herbarium/K000188044","Diplotropis incexis Rizzini & A.Mattos"
"141",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","26391","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","D. Cardoso",NA,NA,"3863",NA,"S. A. Mori",1981,4,30,"Brazil","Bahia","UNA","33Km SW Rod. Olivença/Buerarema. Fazs. Maruim/Dois de Julho..",NA,NA,"Ambiente: Mata Higrofila. Habito: Árvore, 15m.","BRA:CEPLAC:CEPEC:0000026391","Diplotropis incexis Rizzini & A.Mattos"
"142",NA,"NY","NY","595746","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","C. H. Stirton","1985-01-01T00:00:00.000+0000",NA,"13863",NA,"S. A. Mori",1981,4,30,"Brazil","Bahia",NA,"Maruim, border of the Fazenda Maruim and Dois de Julho, 33 km SW of OlivenÃ§a on the road from OlivenÃ§a to Buerarema.  Point 54-A",-39.120249,-15.114892,"Site: R.  Voucher for ecological study of forest diversity","93a00c8e-480c-4b0b-ace0-e1449dea4104","Diplotropis incexis Rizzini & A.Mattos"
"143",NA,"Reserva Natural Vale (CVRD)","CVRD","820","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","Marcos de Souza Menandro","1981-12-11T00:00:00.000+0000",NA,"347",NA,"Folli, D.A.",1981,11,24,"Brazil","Es","LINHARES","19°09'07.3 S, 40°01'05.8 W",-40.018284,-19.152097,"<ll>dwc_commonname:</ll> Macanaíba marreta","BRA:CVRD:CVRD:0000000820","Diplotropis incexis Rizzini & A.Mattos"
"144",NA,"Reserva Natural Vale (CVRD)","CVRD","822","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","Marcos de Souza Menandro","1981-12-12T00:00:00.000+0000",NA,"271",NA,"Silva, I.A.",1981,11,30,"Brazil","Es","LINHARES",NA,NA,NA,"<ll>dwc_commonname:</ll> Macanaíba marreta","BRA:CVRD:CVRD:0000000822","Diplotropis incexis Rizzini & A.Mattos"
"145","2014-07-22T15:04:11.000+0000","JBRJ","RB","RB00452908","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","H. C. Lima","1981-01-01T00:00:00.000+0000",NA,"271",NA,"I. A. S.",1981,11,30,"Brazil","Espírito Santo","Linhares","Est. FLAMENGO, ant. X-1, Km 7823, lado esquerdo.",NA,NA,"Árvore, +/- 30 m de altura e fuste de +/- 20 m, DAP 55 cm, 0 da copa +/- 12m. Com flor rosa e botão marrom. Fuste cilíndrico e casca áspera. Matriz nº20.","urn:catalog:JBRJ:RB:452908","Diplotropis incexis Rizzini & A.Mattos"
"146",NA,"Reserva Natural Vale (CVRD)","CVRD","813","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","Marcos de Souza Menandro","1981-12-14T00:00:00.000+0000",NA,"340",NA,"Folli, D.A.",1981,11,4,"Brazil","Es","LINHARES",NA,NA,NA,"<ll>dwc_commonname:</ll> Macanaíba marreta","BRA:CVRD:CVRD:0000000813","Diplotropis incexis Rizzini & A.Mattos"
"147",NA,"Reserva Natural Vale (CVRD)","CVRD","821","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos","Marcos de Souza Menandro","1981-12-11T00:00:00.000+0000",NA,"348",NA,"Folli, D.A.",1981,11,24,"Brazil","Es","LINHARES",NA,NA,NA,"<ll>dwc_commonname:</ll> Macanaíba marreta","BRA:CVRD:CVRD:0000000821","Diplotropis incexis Rizzini & A.Mattos"
"148",NA,"UEFS","HUEFS","130637","Diplotropis incexis Rizzini & A.Mattos","Fabaceae","Diplotropis","incexis","Rizzini & A.Mattos",NA,NA,NA,"1670",NA,"Lima, H.C.de",1981,12,16,"Brazil","Espírito Santo","Linhares","Reserva Natural do Vale do Rio Doce (Particular). Reserva Florestal da CIA. Vale do Rio Doce, Estrada X1, Próximo a torre.",NA,NA,NA,"BRA:UEFS:HUEFS:0000130637","Diplotropis incexis Rizzini & A.Mattos"
