"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","comments"
"11",NA,"UFES","VIES","23382","Swartzia multijuga Vogel",NA,"Fabaceae","Swartzia","multijuga",NA,"Vogel","V. Mansano","2004-11-01T00:00:00.000+0000",NA,"5924",NA,"L.S. Leoni; et al.",2004,8,11,"Brazil","Espírito Santo","Pinheiros","Ponte do Parajú, Picada da Peroba- osso.",NA,NA,"#","BRA:UFES:VIES:0000023382",NA,"Swartzia multijuga Vogel",NA
"12","2014-07-22T12:30:03.000+0000","JBRJ","RB","RB00309455","Swartzia multijuga Vogel",NA,"Fabaceae","Swartzia","multijuga",NA,"Vogel","V. F. Mansano","2005-11-22T00:00:00.000+0000",NA,"5924",NA,"B. S. Leom",2004,8,11,"Brazil","Espírito Santo","Pinheiros","Rebio Córrego do Veado - Ponte do Parajú. REBIO Córrego do Veado",NA,NA,"Árvore ereta com 10 - 15 m. de altura. Corola com pétala maior de coloração alva; exsudação vermelha.","urn:catalog:JBRJ:RB:309455",NA,"Swartzia multijuga Vogel",NA
"13",NA,"Universidade Federal de Juiz de Fora (UFJF)","CESJ","31782","Swartzia multijuga Vogel",NA,"Fabaceae","Swartzia","multijuga",NA,"Vogel","G. Hatschbach","1998-01-01T00:00:00.000+0000",NA,"2634",NA,"O.S. Ribas; J.M. Silva, LMAbe",1998,5,8,"Brazil","Paraná","Tunas do Paraná","Parque Estadual de Campinhos",0,0,"Árvore, 10 m, flor alva. Floresta Atlântica.","BRA:UFJF:CESJ:0000031782",NA,"Swartzia multijuga Vogel",NA
"14",NA,"UnB","UB","128490","Swartzia multijuga Vogel",NA,"Fabaceae","Swartzia","multijuga",NA,"Vogel","Hatschbach, G","1998-01-01T00:00:00.000+0000",NA,"2634",NA,"Ribas, OS",1998,5,8,"Brazil","Paraná","Tunas do Paraná ","Parque Estadual de Campinhos",0,0,"Flor alva.; Árvore 10m.; Floresta atlântica","BRA:UnB:UB:0000128490",NA,"Swartzia multijuga Vogel",NA
"15","2013-02-18T00:00:00.000+0000","K","Herbarium","K000877694","Swartzia multijuga Vogel",NA,"Fabaceae","Swartzia","multijuga",NA,"Vogel","Hatschbach, G.G.",NA,NA,"2634",NA,"Abe, L.M.; Silva, J.M.; Ribas, O.S.",1998,5,8,"Brazil",NA,"Tunas do Paraná","Parque Estadual de Campinhos.",NA,NA,"[Sheet 2/2; Multiple sheets K000877693] Sheet 1/2","http://specimens.kew.org/herbarium/K000877694",NA,"Swartzia multijuga Vogel",NA
"16","2017-10-19T01:59:42.000+0000","JBRJ","RB","RB00184050","Swartzia parvipetala (R.S.Cowan) Mansano",NA,"Fabaceae","Swartzia","parvipetala",NA,"(R.S.Cowan) Mansano","V. F. Mansano","2005-03-15T00:00:00.000+0000",NA,"3382",NA,"B. A. S. Pereira",1997,5,9,"Brazil","Goiás","Posse","Km 6 da estrada Posse/Vila Claretiana.",-46.333333,-14.166667,"Árvore ca. 12m de alt. Fruto jovem cor verde.","urn:catalog:JBRJ:RB:184050",NA,"Swartzia parvipetala (R.S.Cowan) Mansano",NA
"17",NA,"MA","MA","582159-1","Swartzia multijuga Vogel",NA,"Fabaceae","Swartzia","multijuga",NA,"Vogel",NA,NA,NA,"1219",NA,"J. Cordeiro & al.",1995,4,19,"Brazil",NA,NA,"Colonia Tatupeva (mun. Adrian¢polis) Paran",NA,NA,NA,NA,NA,"Swartzia multijuga Vogel",NA
"18",NA,"NY","NY","1144451","Swartzia parvipetala (R.S.Cowan) Mansano",NA,"Fabaceae","Swartzia","parvipetala",NA,"(R.S.Cowan) Mansano","B. M. Torke","2005-01-01T00:00:00.000+0000",NA,"1882",NA,"T. B. Cavalcanti",1995,10,8,"Brazil","GoiÃ¡s",NA,"Estrada Niquelandia-Rosariana. Area de influencia da UHE Serra da Mesa",-48.42,-13.98,NA,"049da27b-136c-489e-a9b1-0d4db6e7b15b",NA,"Swartzia parvipetala (R.S.Cowan) Mansano",NA
"19","2013-11-22T00:00:00.000+0000","E","E","E00229936","Swartzia burchellii Mansano",NA,"Fabaceae","Swartzia","burchellii",NA,"Mansano",NA,NA,NA,"R7345",NA,"Ratter, James Alexander",1994,6,14,"Brazil","State of Goiás",NA,"18km from Alto Paraíso de Goiás on the road to Nova Roma.",-47.333333,-14.116667,NA,"http://data.rbge.org.uk/herb/E00229936",NA,"Swartzia burchellii Mansano",NA
"20",NA,"UnB","UB","13478","Swartzia parvipetala (R.S.Cowan) Mansano",NA,"Fabaceae","Swartzia","parvipetala",NA,"(R.S.Cowan) Mansano","Mansano, VF","2006-06-17T00:00:00.000+0000",NA,"7344",NA,"Ratter, JA; Cardoso, E; Fonsêca Filho, J; Lima, V; Oliveira, N",1994,6,14,"Brazil","Goiás",NA,"18km from Alto Paraíso de Goiás on the road to Nova Roma",-47.333333,-14.116667,"Bark scaly in a ± rectangular pattern. Calyx pale waxy green.; Tree 13mx 25cm; Mesotrophytic forest.","BRA:UnB:UB:0000013478",NA,"Swartzia parvipetala (R.S.Cowan) Mansano",NA
"21","2014-07-08T05:03:42.000+0000","JBRJ","RB","RB00184043","Swartzia parvipetala (R.S.Cowan) Mansano",NA,"Fabaceae","Swartzia","parvipetala",NA,"(R.S.Cowan) Mansano","V. F. Mansano","2005-04-26T00:00:00.000+0000",NA,"107",NA,"F. C. A. Oliveira; T. S. Filgueiras",1994,9,8,"Brazil","Goiás","Goiás","Chapada dos Veadeiros. Estrada de terra entre Colinas e Cavalcante, 7 km de Colinas.",NA,NA,"Árvore ca. 9m alt. x 0,35m diâm., frutos imaturos de cor verde escuro.","urn:catalog:JBRJ:RB:184043",NA,"Swartzia parvipetala (R.S.Cowan) Mansano",NA
"22","2014-01-20T00:00:00.000+0000","E","E","E00237801","Swartzia burchellii Mansano",NA,"Fabaceae","Swartzia","burchellii",NA,"Mansano",NA,NA,NA,"R7433",NA,"Ratter, James Alexander",1994,11,12,"Brazil","Goias",NA,"18 km from Alto Paraiso de Goias on the road to Nova Roma 14 02 S   47 24 W",NA,NA,NA,"http://data.rbge.org.uk/herb/E00237801",NA,"Swartzia burchellii Mansano",NA
"23","2014-01-20T00:00:00.000+0000","E","E","E00348868","Swartzia burchellii Mansano",NA,"Fabaceae","Swartzia","burchellii",NA,"Mansano",NA,NA,NA,"R7433",NA,"Ratter, James Alexander",1994,11,13,"Brazil","Goias",NA,"18 km from Alto Paraisco de Goias on the road to Nova Roma , c 14 02 S 47 24 W",NA,NA,NA,"http://data.rbge.org.uk/herb/E00348868",NA,"Swartzia burchellii Mansano",NA
"24",NA,"NY","NY","01055040","Swartzia parvipetala (R.S.Cowan) Mansano",NA,"Fabaceae","Swartzia","parvipetala",NA,"(R.S.Cowan) Mansano","V. de F. Mansano","2005-05-25T00:00:00.000+0000",NA,"2144",NA,"B. A. S. Pereira",1992,7,23,"Brazil","Distrito Federal",NA,"APA da Cafuringa, Fazenda da Palestina; na margem esquerda do rio do Sal e nos fundos da sede da fazenda Palestina",-47.9298726661488,-15.7834208090807,NA,"f1c7ed33-a16c-4890-904d-524bb0381a16",NA,"Swartzia parvipetala (R.S.Cowan) Mansano",NA
"25",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","979797","Swartzia multijuga Vogel",NA,"Fabaceae","Swartzia","multijuga",NA,"Vogel",NA,NA,NA,"1132",NA,"Stehmann, JR; Sobral, M",1992,8,8,"Brazil","Minas Gerais","Itambé do Mato Dentro","Serra da Cabeça de Boi, Próx. a área cultivada.",0,0,"Arbóreo. Árvore cauliflora. Flores com petalas brancas ou amarelo-claras.","BRA:UFMG:BHCB:0000979797",NA,"Swartzia multijuga Vogel",NA
"26",NA,"UNICAMP","UEC","69311","Swartzia multijuga Vogel",NA,"Fabaceae","Swartzia","multijuga",NA,"Vogel","Tamashiro, J.Y.","1994-08-01T00:00:00.000+0000",NA,"1132",NA,"Stehmann, J.R.; Sobral, M.E.",1992,8,8,"Brazil","Minas Gerais","Itambé do Mato Dentro","Serra da Cabeça de Boi.",0,0,"flor, Árvore cauliflora; flores com pétalas branco ou amarelo-claras.","BRA:UNICAMP:UEC:0000069311",NA,"Swartzia multijuga Vogel",NA
"27",NA,"USP","SPF","118262","Swartzia multijuga Vogel",NA,"Fabaceae","Swartzia","multijuga",NA,"Vogel","Mansano, VF","2014-07-01T00:00:00.000+0000",NA,"1132",NA,"Stehmann, JR",1992,8,8,"Brazil","Minas Gerais","Itambé do Mato Dentro",NA,0,0,NA,"BRA:USP:SPF:0000118262",NA,"Swartzia multijuga Vogel",NA
"28",NA,"NY","NY","01045145","Swartzia multijuga Vogel",NA,"Fabaceae","Swartzia","multijuga",NA,"Vogel","B. M. Torke","2005-01-01T00:00:00.000+0000",NA,"11192",NA,"G. Martinelli",1985,7,19,"Brazil","Minas Gerais",NA,"Estrada Buritis, Porto dos Angicos",-42.3432047591734,-16.8081495336071,NA,"dc2f979b-20db-4bfd-a7e1-28f173de3c39",NA,"Swartzia multijuga Vogel",NA
"29","2017-11-19T09:48:21.000+0000","JBRJ","RB","RB00192871","Swartzia multijuga Vogel",NA,"Fabaceae","Swartzia","multijuga",NA,"Vogel","B.M. Torke","2008-01-01T00:00:00.000+0000",NA,"11192",NA,"G. Martinelli; L. M. MOURÃO  ET AL",1985,7,19,"Brazil","Minas Gerais","Virgem da Lapa","ESTR.  BURITIS  ,  PORTO  DOS  ANGICOS  .",NA,NA,"ARBUSTO    2-3 M . HELIÓFILA , FOLHAS  DISCOLORES , INFLORESCENCIA  CAULIFLORA  COMRAQUE VERDE , FLORES  COM CÁLICE  VERDE , PÉTALA ALVA  ,ESTAMES ALVOS, BOTÕES  VERDE-FERRUGÍNEOS","urn:catalog:JBRJ:RB:192871",NA,"Swartzia multijuga Vogel",NA
"30",NA,"UNICAMP","UEC","42876","Swartzia parvipetala (R.S.Cowan) Mansano",NA,"Fabaceae","Swartzia","parvipetala",NA,"(R.S.Cowan) Mansano","Mansano, V.F.","2002-11-01T00:00:00.000+0000",NA,"1304",NA,"Pereira, B.A.S.",1985,11,14,"Brazil","Distrito Federal","Brasília",NA,0,0,"fruto, Árvore ca. 12m altura, folíolos vilosos, frutos amarelos, ca. 5-10 cm de comprimento x 3-5 cm de diâmetro. Sementes com arilo amarelo suculento. Nomes vulgares: ""banha de galinha, jacarandá"". Frutos comidos pelo gado.","BRA:UNICAMP:UEC:0000042876",NA,"Swartzia parvipetala (R.S.Cowan) Mansano",NA
"31",NA,"Instituto de Botânica, IBT","SP","211022A","Swartzia parvipetala (R.S.Cowan) Mansano",NA,"Fabaceae","Swartzia","parvipetala",NA,"(R.S.Cowan) Mansano","Mansano, VF","2005-09-21T00:00:00.000+0000",NA,"1304",NA,"Pereira, BAS",1985,11,14,"Brazil","Distrito Federal","Brasília",NA,0,0,NA,"BRA:IBt:SP:000211022A",NA,"Swartzia parvipetala (R.S.Cowan) Mansano",NA
"32",NA,"UNICAMP","UEC","6775","Swartzia parvipetala (R.S.Cowan) Mansano",NA,"Fabaceae","Swartzia","parvipetala",NA,"(R.S.Cowan) Mansano","Mansano, V.F.","2002-11-01T00:00:00.000+0000",NA,"s.n.",NA,"Ratter, J.A.; Ribeiro, J.F.; Fonsêca Filho, J.; Silva, J.C.S.",1976,11,7,"Brazil","Goiás",NA,"Near Goiás Velho.",0,0,"folha, Tree 12m tall, 25 cm in diam. At breast height. Ripe fruits yellow-green. Seeds surrounded by a pale orange, fleshy, much woinkled aril, smelling strongly of passion fruit (maracujá). We think the aril is edible & seld as a fruit in markets. I","BRA:UNICAMP:UEC:0000006775",NA,"Swartzia parvipetala (R.S.Cowan) Mansano",NA
"33","2011-04-17T00:00:00.000+0000","E","E","E00135173","Swartzia burchellii Mansano",NA,"Fabaceae","Swartzia","burchellii",NA,"Mansano",NA,NA,NA,"R3954",NA,"Ratter, J.A.; Fonsêca Filho, J.; Ribeiro, J.F. & Silva, J.C.S.",1976,11,7,"Brazil",NA,NA,NA,NA,NA,NA,"http://data.rbge.org.uk/herb/E00135173",NA,"Swartzia burchellii Mansano",NA
"34",NA,"UFU","HUFU","55613","Swartzia parvipetala (R.S.Cowan) Mansano",NA,"Fabaceae","Swartzia","parvipetala",NA,"(R.S.Cowan) Mansano",NA,NA,NA,"14503",NA,"Heringer, E.P.",1975,3,15,"Brazil","Distrito Federal",NA,"Cultivada na UnB, Sementes procedentes da Chácara do Sr. Eliseu divisa do Distrito Federal com Goiás.",0,0,"Flores marrons e frutos palposos comestíveis.; Área de mata seca em solos férteis.","BRA:UFU:HUFU:0000055613",NA,"Swartzia parvipetala (R.S.Cowan) Mansano",NA
"35",NA,"UNICAMP","UEC","6782","Swartzia parvipetala (R.S.Cowan) Mansano",NA,"Fabaceae","Swartzia","parvipetala",NA,"(R.S.Cowan) Mansano","Mansano, V.F.","2002-11-01T00:00:00.000+0000",NA,"14503",NA,"Heringer, E.P.",1975,3,15,"Brazil","Distrito Federal","Brasília","Cultivada na UnB, semente procedente da",0,0,"flor, Área da mata seca, em solos fértis chega a grande árvore, flores marrons, frutos polposos comestíveis, nome vulgar:""banha de galinha"".","BRA:UNICAMP:UEC:0000006782",NA,"Swartzia parvipetala (R.S.Cowan) Mansano",NA
"36",NA,"US","Botany","2775446","Swartzia parvipetala (R.S.Cowan) Mansano",NA,"Fabaceae","Swartzia","parvipetala",NA,"(R.S.Cowan) Mansano",NA,NA,NA,"14503",NA,"E. P. Heringer",1975,3,15,"Brazil","Distrito Federal",NA,"Brasilia, Eliseu, divisa do Distrito com Goias.",NA,NA,NA,"http://n2t.net/ark:/65665/301387aa6-b829-4ab0-8e08-ee871c56134a",NA,"Swartzia parvipetala (R.S.Cowan) Mansano",NA
"37",NA,"NY","NY","01055038","Swartzia parvipetala (R.S.Cowan) Mansano",NA,"Fabaceae","Swartzia","parvipetala",NA,"(R.S.Cowan) Mansano","B. M. Torke","2005-01-01T00:00:00.000+0000",NA,"18040",NA,"H. S. Irwin",1966,7,7,"Brazil","Distrito Federal",NA,"Sobradinho, ca. 20 km. E. of Brasília.",-47.8167,-15.6333,NA,"8c3604d2-1e29-4aa1-964b-c2ffae636c16",NA,"Swartzia parvipetala (R.S.Cowan) Mansano",NA
"38",NA,"NY","NY","01054992","Swartzia parvipetala (R.S.Cowan) Mansano",NA,"Fabaceae","Swartzia","parvipetala",NA,"(R.S.Cowan) Mansano","B. M. Torke","2005-01-01T00:00:00.000+0000",NA,"18040",NA,"H. S. Irwin",1966,7,7,"Brazil","Distrito Federal",NA,"Sobradinho, ca. 20 km. E. of Brasília.",-47.8167,-15.6333,NA,"1914167b-cf7a-4289-831b-8a6bc7054c99",NA,"Swartzia parvipetala (R.S.Cowan) Mansano",NA
"39",NA,"NY","NY","684810","Swartzia multijuga Vogel",NA,"Fabaceae","Swartzia","multijuga",NA,"Vogel","R. S. Cowan","1973-01-01T00:00:00.000+0000",NA,"1453",NA,"R. P. BelÃ©m",1965,8,8,"Brazil","EspÃ­rito Santo",NA,"6 km S da divisa Bahia",0,0,NA,"03ec0c3e-c96d-4964-ac01-0a074faab713",NA,"Swartzia multijuga Vogel",NA
"40",NA,"NY","NY","01045143","Swartzia multijuga Vogel",NA,"Fabaceae","Swartzia","multijuga",NA,"Vogel","B. M. Torke","2005-01-01T00:00:00.000+0000",NA,"8074",NA,"A. P. Duarte",1964,6,23,"Brazil","Minas Gerais",NA,"Base da Serra do CipÃ³",-43.539757,-19.388386,NA,"3c69cd63-555d-4fd3-845a-28217e6fa155",NA,"Swartzia multijuga Vogel",NA
"41",NA,"NY","NY","01054994","Swartzia parvipetala (R.S.Cowan) Mansano",NA,"Fabaceae","Swartzia","parvipetala",NA,"(R.S.Cowan) Mansano","V. de F. Mansano",NA,NA,"7184",NA,"H. S. Irwin",1964,10,22,"Brazil","GoiÃ¡s",NA,"Ca. 37 km. S. of CaiapÃ´nia on road to JataÃ­.  Serra do CaiapÃ³.",-51.82,-17.23,NA,"4d2b4f91-8302-4c80-bd0b-dde3911a94e8",NA,"Swartzia parvipetala (R.S.Cowan) Mansano",NA
"42","2017-11-19T07:47:25.000+0000","JBRJ","RB","RB00184291","Swartzia multijuga Vogel",NA,"Fabaceae","Swartzia","multijuga",NA,"Vogel",NA,NA,NA,"3546",NA,"E.P. HERINGER",1954,6,14,"Brazil","Minas Gerais","Minas Gerais","HORTO  FLORESTAL  DE  PARAOPEBA.",NA,NA,NA,"urn:catalog:JBRJ:RB:184291",NA,"Swartzia multijuga Vogel",NA
"43","2010-08-16T16:21:26.000+0000","Harvard University","A","barcode-00063636","Swartzia acutifolia var. parvipetala R.S.Cowan",NA,"Fabaceae","Swartzia","acutifolia","parvipetala","var. parvipetala R.S.Cowan",NA,NA,"ISOTYPE","2061","2061","B. A. Krukoff",1933,4,18,"Brazil","Goiás",NA,"Near Boa Vista, along the upper Rio Tocantins",NA,NA,NA,NA,NA,"Swartzia acutifolia var. parvipetala R.S.Cowan",NA
"44","2018-06-05T00:00:00.000+0000","NHMUK","BOT","BM000898195","Swartzia acutifolia var. parvipetala R.S.Cowan",NA,"Fabaceae","Swartzia","acutifolia","parvipetala","var. parvipetala R.S.Cowan","B M. Torke",NA,"ISOTYPE","2061","2061","Boris Alexander Krukoff",1933,4,18,"Brazil",NA,NA,NA,-53.0839,-10.764,NA,"00f58321-0878-4f2a-8b36-4bd17a5146dd",NA,"Swartzia acutifolia var. parvipetala R.S.Cowan",NA
"45",NA,NA,"Botany","U  0003617","Swartzia acutifolia var. parvipetala R.S.Cowan",NA,"Fabaceae","Swartzia","acutifolia","parvipetala","var. parvipetala R.S.Cowan","Cowan RS",NA,"ISOTYPE",NA,NA,"Krukoff BA",1933,4,18,"Brazil","Goiás",NA,"near Boa Vista.State of Goyax along the upper Rio Tocantins.",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U%20%200003617",NA,"Swartzia acutifolia var. parvipetala R.S.Cowan",NA
"46",NA,"NY","NY","32005","Swartzia acutifolia var. parvipetala R.S.Cowan",NA,"Fabaceae","Swartzia","acutifolia","parvipetala","var. parvipetala R.S.Cowan",NA,NA,"ISOTYPE","2061",NA,"B. A. Krukoff",1933,4,18,"Brazil","GoiÃ¡s",NA,"Near Boa Vista; along the upper Rio Tocantins",0,0,NA,"bdf98f64-0869-4ca6-8584-3769e64e4cf0",NA,"Swartzia acutifolia var. parvipetala R.S.Cowan",NA
"47","2016-06-10T16:07:08.000+0000","JBRJ","RB","RB00539779","Swartzia theiodora Taub.",NA,"Fabaceae","Swartzia","theiodora",NA,"Taub.",NA,NA,"SYNTYPE","12607",NA,"Glaziou, A.",1880,12,18,"Brazil","Minas Gerais","Carandaí",NA,NA,NA,"Terbisseau, fl. blanc jannatre. Ex -Herbário Damasio 12607","urn:catalog:JBRJ:RB:539779",NA,"Swartzia theiodora Taub.",NA
"48","2015-11-03T19:58:07.000+0000","MNHN","P","P01818084","Swartzia parvipetala (R.S.Cowan) Mansano",NA,"Fabaceae","Swartzia","parvipetala",NA,"(R.S.Cowan) Mansano","Torke",NA,NA,NA,"6983","Burchell, W.J.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p01818084",NA,"Swartzia parvipetala (R.S.Cowan) Mansano",NA
"49",NA,"W","Herbarium W","1889-0105976","Swartzia multijuga Vogel",NA,"Fabaceae","Swartzia","multijuga",NA,"Vogel",NA,NA,NA,NA,NA,"REFLORA provisional entry",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Swartzia multijuga Vogel",NA
"50","2016-01-13T16:35:18.000+0000","MNHN","P","P01818077","Swartzia multijuga Vogel",NA,"Fabaceae","Swartzia","multijuga",NA,"Vogel","Torke",NA,NA,NA,"12607","Glaziou, A.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p01818077",NA,"Swartzia multijuga Vogel",NA
"51","2007-11-05T16:48:07.000+0000","K","Herbarium","K000500962","Swartzia multijuga Vogel",NA,"Fabaceae","Swartzia","multijuga",NA,"Vogel","Torke, B.M.",NA,NA,"12607",NA,"[Glaziou, A.]",NA,NA,NA,"Brazil",NA,NA,"Environs de Rio Janeiro [Rio de Janeiro]",NA,NA,"Comm. A. Glaziou, Feb. 1882.","http://specimens.kew.org/herbarium/K000500962",NA,"Swartzia multijuga Vogel",NA
"52","2015-11-02T23:21:48.000+0000","UM","MPU","MPU023340","Swartzia theiodora Taub.",NA,"Fabaceae","Swartzia","theiodora",NA,"Taub.",NA,NA,"ISOSYNTYPE",NA,"12607","Glaziou, A.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/um/mpu/mpu023340",NA,"Swartzia theiodora Taub.",NA
"53",NA,"SNSB-M","BSMvplantscoll","M-0217712 / 638655 / 295266","Swartzia multijuga Vogel",NA,"Fabaceae","Swartzia","multijuga",NA,"Vogel",NA,NA,"HOLOTYPE",NA,NA,"Martius, C.F.P. von (no. Obs. 1467)",NA,NA,NA,"Brazil",NA,NA,"Habitat in Sylv. Catingas ad Agoada Nova et Piauhy Min. Nov. Provinciae M.G.",-55,-10,NA,"http://id.snsb.info/snsb/collection/515522/638655/295266",NA,"Swartzia multijuga Vogel",NA
