"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage","identificationQualifier","infraspecificEpithet","fieldNumber","comments","bibliographicCitation"
"14",NA,"IPA","IPA","46017","Peltogyne recifensis Ducke","Fabaceae","Peltogyne","recifensis","Ducke","Costa e Silva, M.B.","2003-09-01T00:00:00.000+0000",NA,"8784","Andrade-Lima",1979,10,24,"Brazil","Pernambuco","Recife","Sítio Pitiguari, cova da onça",0,0,NA,"BRA:IPA:IPA:0000046017","Peltogyne recifensis Ducke",NA,NA,NA,NA,NA
"15",NA,"Universidade Federal Rural de Pernambuco, UFRPE","HST","2575","Peltogyne recifensis Ducke","Fabaceae","Peltogyne","recifensis","Ducke","R.B.Pinto","2017-10-01T00:00:00.000+0000",NA,"21874","M.T.Monteiro",1968,1,2,"Brazil","Alagoas","São Miguel dos Campos",NA,NA,NA,"Flores alvas pequenas, sem perfume","BRA:UFRPE:HST:0000002575","Peltogyne recifensis Ducke",NA,NA,NA,NA,NA
"17",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","8202","Peltogyne recifensis Ducke","Fabaceae","Peltogyne","recifensis","Ducke","S. Tavares","1969-05-14T00:00:00.000+0000",NA,"22828","M. T. Monteiro",1968,10,28,"Brazil","Alagoas","SÃO MIGUEL DOS CAMPOS","Fabrica Sebastiao Ferreira.",NA,NA,"Habito: Árvore sem medida","BRA:CEPLAC:CEPEC:0000008202","Peltogyne recifensis Ducke",NA,NA,NA,NA,NA
"21",NA,"Universidade Federal Rural de Pernambuco, UFRPE","HST","2987","Peltogyne recifensis Ducke","Fabaceae","Peltogyne","recifensis","Ducke","R.B.Pinto","2017-10-01T00:00:00.000+0000",NA,"22837","M.T.Monteiro",1968,11,4,"Brazil","Alagoas","São Miguel dos Campos","Fábrica Sebastião Ferreira",NA,NA,"Flores pequenas, esbranquiçadas, puxando um pouco para a cor verde, com perfume agradável.","BRA:UFRPE:HST:0000002987","Peltogyne recifensis Ducke",NA,NA,NA,NA,NA
"22",NA,"UFRPE","PEUFR","15403","Peltogyne recifensis Ducke","Fabaceae","Peltogyne","recifensis","Ducke","S. Tavares",NA,NA,"21864","M.T. Monteiro",1967,12,28,"Brazil","Alagoas","São Miguel dos Campos","Mata do Beque",NA,NA,"Árvore com flores alvas não apresentando perfume","BRA:UFRPE:PEUFR:0000015403","Peltogyne recifensis Ducke",NA,NA,NA,NA,NA
"24","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","20780","Peltogyne recifensis Ducke","Fabaceae","Peltogyne","recifensis","Ducke","Silva, M.F. da","1975-01-01T00:00:00.000+0000",NA,"3360","Paiva, F",1965,2,16,"Brazil","Alagoas",NA,"Pov. Gajurú.",NA,NA,NA,"urn:catalog:inpa:herbarium:118990","Peltogyne recifensis Ducke",NA,NA,NA,NA,NA
"26",NA,"UFRPE","PEUFR","15404","Peltogyne recifensis Ducke","Fabaceae","Peltogyne","recifensis","Ducke","S. Tavares","1966-04-20T00:00:00.000+0000",NA,"155","J.S. Sobrinho",1965,11,17,"Brazil","Pernambuco","Recife","Mata de Dois Irmãos, Córrego do Sabiá",NA,NA,"Árvore de grande porte; flores alvas, pequena e sem perfume","BRA:UFRPE:PEUFR:0000015404","Peltogyne recifensis Ducke",NA,NA,NA,NA,NA
"30",NA,"Universidade Federal Rural de Pernambuco, UFRPE","HST","871","Peltogyne recifensis Ducke","Fabaceae","Peltogyne","recifensis","Ducke","R.B.Pinto","2017-10-01T00:00:00.000+0000",NA,"871","S.Tavares",1961,11,23,"Brazil","Pernambuco","Recife","Mata de Dois Irmãos",NA,NA,"Árvore com mais ou menos 25-30m com 30cm de diâmetro na base. Casca marron avermelhada. Flores alvas sem perfume, sépalas alvo avermelhadas, estames com anteras amarelas. Ovário verde, em plena floração.","BRA:UFRPE:HST:0000000871","Peltogyne recifensis Ducke",NA,NA,NA,NA,NA
"33",NA,"IPA","IPA","7442","Peltogyne recifensis Ducke","Fabaceae","Peltogyne","recifensis","Ducke","Andrade-Lima",NA,NA,"1918","Andrade-Lima",1954,11,1,"Brazil","Pernambuco","Recife","Mata de Dois de Irmãos",0,0,"Árvore ca. 15m x 0,40ms diâmetro. Flor alvo-creme","BRA:IPA:IPA:0000007442","Peltogyne recifensis Ducke",NA,NA,NA,NA,NA
"34","2008-10-30T10:13:34.000+0000","JBRJ","RB","RB00539692","Peltogyne recifensis Ducke","Fabaceae","Peltogyne","recifensis","Ducke",NA,NA,"ISOTYPE","000012","Ducke, A.; Lima, A.",1952,11,14,"Brazil","Pernambuco","Pernambuco","Margem início da estrada de Aldeia.",NA,NA,"Nome vulgar: barabú Obs.: Arv. peq. na capoeira. Fls. alvas. Boa madeira. Início da floração. Inicio da Estrada de Aldeia","urn:catalog:JBRJ:RB:539692","Peltogyne recifensis Ducke",NA,NA,NA,NA,NA
"35",NA,"IPA","IPA","2219","Peltogyne recifensis Ducke","Fabaceae","Peltogyne","recifensis","Ducke",NA,NA,NA,"12","Ducke, A.; Andrade-Lima; Andrade-Lima",1951,11,14,"Brazil","Pernambuco",NA,"Início da estrada de Aldeia",0,0,"Árvore pequena na capoeira. Flores alvas. Início da floração. Boa madeira","BRA:IPA:IPA:0000002219","Peltogyne recifensis Ducke",NA,NA,NA,NA,NA
"37",NA,"UFPE","UFP","72","Peltogyne recifensis Ducke","Fabaceae","Peltogyne","recifensis","Ducke",NA,NA,NA,"958","Lima, A.",1951,12,14,"Brazil","Pernambuco","Recife","Mata de dois irmãos.",0,0,"Árvore. Fim de floração. DESC:Árvore. Fim de floração.;","BRA:UFPE:UFP:0000000072","Peltogyne recifensis Ducke",NA,NA,NA,NA,NA
"39",NA,"IPA","IPA","75418","Peltogyne recifensis Ducke","Fabaceae","Peltogyne","recifensis","Ducke","Mercês, P.F.F. das","2011-01-17T00:00:00.000+0000",NA,"22837","Monteiro, M.T.",NA,NA,NA,"Brazil","Alagoas","São Miguel dos Campos","Fábrica São Sebastião Ferreira",-36.16,-9.796667,"Flores pequenas esbranquiçadas, puxando um pouco para a cor verde, com perfume agradável.","BRA:IPA:IPA:0000075418","Peltogyne recifensis Ducke",NA,NA,NA,NA,NA
