"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","infraspecificEpithet","fieldNumber","comments"
"11",NA,"USP","SPF","168974","Tetragastris catuaba Soares da Cunha","Burseraceae","Tetragastris","catuaba","Soares da Cunha","Anônimo",NA,NA,"2652","Fiaschi, P",2004,11,27,"Brazil","Bahia","Ilhéus","Rod. Ilhéus-Itacaré (BA 001), na altura do km 20, estrada à esquerda. Acesso ao Retiro. Ramal vicinal ca. 5.5 km à direita, para a Lagoa Encantada. Floresta ombrófila antropizada.",-39.122222,-14.586111,"Árvore ca. 12 m alt. Folíolos com nervação amarelada. Inflorescência e frutos imaturos cor verde-claros.","BRA:USP:SPF:0000168974",NA,"Tetragastris catuaba Soares da Cunha",NA,NA,NA,NA
"12","2014-07-07T19:08:36.000+0000","JBRJ","RB","RB00564620","Tetragastris catuaba Soares da Cunha","Burseraceae","Tetragastris","catuaba","Soares da Cunha",NA,NA,NA,"2652","P. Fiaschi; J. L. Paixão, S. C. Sant´Ana & L. C. J. Gomes",2004,11,27,"Brazil","Bahia","Ilhéus","Rodovia Ilhéus-Itacaré (BA 001), na altura do km 20, estrada à esquerda. Acesso ao Retiro. Ramal vicinal ca. 5,5 km à direita, para a Lagoa Encantada. Altura: 170 metros.",-39.117222,-14.586111,"Árvore ca. 12 metros de altura. Folíolos com nervação amarelada. Inflorescência e frutos imaturos verde-claros.","urn:catalog:JBRJ:RB:564620",NA,"Tetragastris catuaba Soares da Cunha",NA,NA,NA,NA
"13",NA,"UFRPE","PEUFR","41529","Tetragastris catuaba Soares da Cunha","Burseraceae","Tetragastris","catuaba","Soares da Cunha","M. F. A. Lucena","2003-10-30T00:00:00.000+0000",NA,"3","I. M. M. Sá e Silva; A. G. Silva; A. D. C. Cavalcanti; A. B. Lima",2002,9,12,"Brazil","Pernambuco","Igarassu","Mata da Usina São José/Mata dos Macacos",-35.002778,-7.838889,"Árvore com 8m de altura; flores com sépalas e pétalas verdes; ocasional.","BRA:UFRPE:PEUFR:0000041529",NA,"Tetragastris catuaba Soares da Cunha",NA,NA,NA,NA
"14",NA,"NY","NY","629450","Tetragastris catuaba Soares da Cunha","Burseraceae","Tetragastris","catuaba","Soares da Cunha","D. C. Daly","1995-01-01T00:00:00.000+0000",NA,"4777","A. M. V. de Carvalho",1994,9,19,"Brazil","Bahia",NA,"Cidade de IlhÃ©us.  Mata da EsperanÃ§a.  Entrada a 2 km a partir da antiga ponte do Rio Fundao.  Parcela nÂ° 6",-39.0692,-14.7819,NA,"4485cc30-335d-4938-8a05-6132f91e846e",NA,"Tetragastris catuaba Soares da Cunha",NA,NA,NA,NA
"15",NA,"USP","SPF","160794","Tetragastris catuaba Soares da Cunha","Burseraceae","Tetragastris","catuaba","Soares da Cunha","Daly, D","2004-01-01T00:00:00.000+0000",NA,"4777","Carvalho, AMV",1994,9,19,"Brazil","Bahia","Ilhéus","Mata da Esperança. Entrada a 2 km a partir da antiga ponte do Rio Fundão. Mata higrófila sul baiana.",-39.069167,-14.781944,"Árvore no. 218 - parcela 6. Alt. 25.5 m, DAP 43,5 cm. Flores creme esverdeadas. Flores em álcool 70%. Epífita e liana presentes.","BRA:USP:SPF:0000160794",NA,"Tetragastris catuaba Soares da Cunha",NA,NA,NA,NA
"16","2014-07-07T22:25:23.000+0000","JBRJ","RB","RB00682183","Tetragastris catuaba Soares da Cunha","Burseraceae","Tetragastris","catuaba","Soares da Cunha","R. Perdiz","2013-01-01T00:00:00.000+0000",NA,"4777","A.M.de Carvalho; W.W.Thomas, T.S.dos Santos et al.",1994,9,19,"Brazil","Bahia","Ilhéus","Mata da Esperança. Entrada a 2km a partir da antinga ponte do Rio Fundão.",-39.069167,-14.781944,"Árvore n°218. D.A.P: 43.5CM. Alt: 25.5m. F.:14.0m. Flores creme-esverdeadas.Epífita e liana presentes.","urn:catalog:JBRJ:RB:682183",NA,"Tetragastris catuaba Soares da Cunha",NA,NA,NA,NA
"17",NA,"UESC","UESC","14471","Tetragastris catuaba Soares da Cunha","Burseraceae","Tetragastris","catuaba","Soares da Cunha",NA,NA,NA,"4777","Carvalho, A.M.de",1994,9,19,"Brazil","Bahia","Ilhéus",NA,-39.069167,-14.781944,"Mata Higrófila Sul Baiana.; Arvore com altura de 25,5 metros. D.A.P.: 43,5 cm. F.: 14,0 m. Flores em alcool 70%. Epífita e liana presentes.; Projeto em colaboração CEPLAC e Jardim Botânico de Nova Iorque financiado pela Fundação Jonh","BRA:UESC:UESC:0000014471",NA,"Tetragastris catuaba Soares da Cunha",NA,NA,NA,NA
"18",NA,"NY","NY","00750042","Tetragastris catuaba Soares da Cunha","Burseraceae","Tetragastris","catuaba","Soares da Cunha","D. C. Daly","1995-01-01T00:00:00.000+0000",NA,"4777","A. M. V. de Carvalho",1994,9,19,"Brazil","Bahia",NA,"Cidade de IlhÃ©us.  Mata da EsperanÃ§a.  Entrada a 2 km a partir da antiga ponte do Rio Fundao.  Parcela nÂ° 6",-39.0692,-14.7819,"Flores em alcool 70 %","6ab704cf-8eb6-4902-83c9-3c619521b6fa",NA,"Tetragastris catuaba Soares da Cunha",NA,NA,NA,NA
"19",NA,"MBM","MBM","158943","Tetragastris catuaba Soares da Cunha","Burseraceae","Tetragastris","catuaba","Soares da Cunha","Amorim, A",NA,NA,"3619","Carvalho, AM de; et al.",1991,9,7,"Brazil","Bahia","Uruçuca","Distrito de Serra Grande",0,0,NA,"BRA:MBM:MBM:0000158943",NA,"Tetragastris catuaba Soares da Cunha",NA,NA,NA,NA
"20",NA,"UEFS","HUEFS","13888","Tetragastris catuaba Soares da Cunha","Burseraceae","Tetragastris","catuaba","Soares da Cunha",NA,NA,NA,"3619","Carvalho, A.M.de",1991,9,7,"Brazil","Bahia","Uruçuca",NA,-39.016667,-14.416667,NA,"BRA:UEFS:HUEFS:0000013888",NA,"Tetragastris catuaba Soares da Cunha",NA,NA,NA,NA
"21",NA,"NY","NY","629449","Tetragastris catuaba Soares da Cunha","Burseraceae","Tetragastris","catuaba","Soares da Cunha",NA,NA,NA,"4062","D. C. Daly",1985,1,12,"Brazil","Bahia",NA,"EstaÃ§ao Experimental GregÃ³rio Bondar (EGREB), km 47 Rodovia Itapebi-Belmonte, 7 km E of BarrolÃ¢ndia",-39,-16.23,NA,"653f46c2-a803-442e-b1ae-3c8104377d97",NA,"Tetragastris catuaba Soares da Cunha",NA,NA,NA,NA
"22",NA,"NY","NY","629446","Tetragastris catuaba Soares da Cunha","Burseraceae","Tetragastris","catuaba","Soares da Cunha","D. C. Daly","1988-01-01T00:00:00.000+0000",NA,"4062","D. C. Daly",1985,1,12,"Brazil","Bahia",NA,"EstaÃ§ao Experimental GregÃ³rio Bondar (EGREM), km 47 Rodovia Itapebi-Belmonte, 7 km E of BarrolÃ¢dia",-39,-16.23,NA,"b7254cf8-899a-46bc-b00a-4e1b81674f5c",NA,"Tetragastris catuaba Soares da Cunha",NA,NA,NA,NA
"23","2014-07-08T06:17:26.000+0000","JBRJ","RB","RB00063872","Tetragastris catuaba Soares da Cunha","Burseraceae","Tetragastris","catuaba","Soares da Cunha","D Daly","1994-01-01T00:00:00.000+0000",NA,"4062","Daly; L A Mattos Silva, T S dos Santos, A M Santos",1985,1,12,"Brazil","Bahia","Bahia","Extação Experimental Gregório Bondar, km47 rodovia Itapebi-Belmonte, km7 E of Barrolandia.",NA,NA,"Canopy tree 22m x 35cm, above low buttresses, fruits turning red, most fruits damaged by insects, branching from 18m up, inflores. erect, frujits somewhat pendulous, bark rough, shed in large irregular plates to 15 x 25cm long, resin cream, sticky, leaflet margins slightly incurved","urn:catalog:JBRJ:RB:63872",NA,"Tetragastris catuaba Soares da Cunha",NA,NA,NA,NA
"24",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","27569","Tetragastris catuaba Soares da Cunha","Burseraceae","Tetragastris","catuaba","Soares da Cunha","A. M. Amorim",NA,NA,"13742","S. A. Mori",1981,4,26,"Brazil","Bahia","UNA","Arredores Fazs. Maruim e Dois de Julho 33Km SW Olivença Rod. Olivença/Buerarema.",NA,NA,"Ambiente: Mata Higrofila. Habito: Árvore maior que 20m e menor que 50m","BRA:CEPLAC:CEPEC:0000027569",NA,"Tetragastris catuaba Soares da Cunha",NA,NA,NA,NA
"25",NA,"UFRPE","PEUFR","29063","Tetragastris catuaba Soares da Cunha","Burseraceae","Tetragastris","catuaba","Soares da Cunha","D. Daly","2002-01-01T00:00:00.000+0000",NA,"12695","D. P. Lima",1971,9,15,"Brazil","Bahia","Una","Fazenda Cabana da Serra",NA,NA,"Árvore de grande porte; casca escamosa de cor esbranquiçada; resina perfumada; flores esverdeadas.","BRA:UFRPE:PEUFR:0000029063",NA,"Tetragastris catuaba Soares da Cunha",NA,NA,NA,NA
"26",NA,"UFRPE","PEUFR","31755","Tetragastris catuaba Soares da Cunha","Burseraceae","Tetragastris","catuaba","Soares da Cunha","M. F. Lucena; A. G. Silva","2003-10-30T00:00:00.000+0000",NA,"12695","D. P. Lima",1971,9,15,"Brazil","Bahia","Una","Fazenda Cabana da Serra",NA,NA,"Árvore de grande porte; casca escamosa de cor esbranquiçada; resina perfumada; flores esverdeadas com perfume agradável.","BRA:UFRPE:PEUFR:0000031755",NA,"Tetragastris catuaba Soares da Cunha",NA,NA,NA,NA
"27",NA,"UFRPE","PEUFR","16256","Tetragastris catuaba Soares da Cunha","Burseraceae","Tetragastris","catuaba","Soares da Cunha","D. Daly","2002-01-01T00:00:00.000+0000",NA,"12695","D. P. Lima",1971,9,15,"Brazil","Bahia","Una","Fazenda Cabana da Serra",NA,NA,"Árvore de grande porte; casca escamosa de cor esbranquiçada; resina perfumada; flores esverdeadas com perfume agradável.","BRA:UFRPE:PEUFR:0000016256",NA,"Tetragastris catuaba Soares da Cunha",NA,NA,NA,NA
"28",NA,"UFRPE","PEUFR","29289","Tetragastris catuaba Soares da Cunha","Burseraceae","Tetragastris","catuaba","Soares da Cunha","D. Daly","2002-07-23T00:00:00.000+0000",NA,"12695","D. P. Lima",1971,9,15,"Brazil","Bahia","Una","Fazenda Cabana da Serra",NA,NA,"Árvore de grande porte; casca escamosa de cor esbranquiçada; resina perfumada; flores esverdeadas com perfume agradável.","BRA:UFRPE:PEUFR:0000029289",NA,"Tetragastris catuaba Soares da Cunha",NA,NA,NA,NA
"29",NA,"Universidade Federal Rural de Pernambuco, UFRPE","HST","3714","Tetragastris catuaba Soares da Cunha","Burseraceae","Tetragastris","catuaba","Soares da Cunha","R.Perdiz","2013-01-01T00:00:00.000+0000",NA,"12695","D.P.Lima",1971,9,15,"Brazil","Bahia","Una","Mata da fazenda da Cabana da Serra",NA,NA,"Árvore ca. 10 m alt. e 20 cm de diâmetro; flores esverduadas perfumadas; resina perfumada.","BRA:UFRPE:HST:0000003714",NA,"Tetragastris catuaba Soares da Cunha",NA,NA,NA,NA
"30","2014-07-08T01:23:31.000+0000","JBRJ","RB","RB00781933","Tetragastris catuaba Soares da Cunha","Burseraceae","Tetragastris","catuaba","Soares da Cunha","R. Perdiz","2013-01-01T00:00:00.000+0000",NA,"12695","D.P. Lima",1971,9,15,"Brazil","Bahia","Una","Mata da fazenda da Cabana da Serra.",NA,NA,"Árvore ca. 10m alt. e 20 cm de diâmetro; flores esverdeadas perfumadas; resina perfumada","urn:catalog:JBRJ:RB:781933",NA,"Tetragastris catuaba Soares da Cunha",NA,NA,NA,NA
"31",NA,"Instituto de Botânica, IBT","SP","488291","Tetragastris catuaba Soares da Cunha","Burseraceae","Tetragastris","catuaba","Soares da Cunha",NA,NA,"ISONEOTYPE","1102","Santos, TS",1970,9,16,"Brazil","Bahia","Belmonte","Estação Experimental de Belmonte",0,0,NA,"BRA:IBt:SP:0000488291",NA,"Tetragastris catuaba Soares da Cunha",NA,NA,NA,NA
"32",NA,"IPA","Empresa Pernambucana de Pesquisa Agropecuaria, IPA","282598","Tetragastris catuaba Soares da Cunha","Burseraceae","Tetragastris","catuaba","Soares da Cunha","Maciel, J.R.",NA,NA,NA,"Sa e Silva, I.M.M. et al.",NA,NA,NA,"Brazil",NA,NA,NA,-35.002778,-7.838889,NA,NA,NA,"Tetragastris catuaba Soares da Cunha",NA,NA,NA,NA
"33",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","104319","Tetragastris catuaba Soares da Cunha","Burseraceae","Tetragastris","catuaba","Soares da Cunha","P. Fiaschi",NA,NA,"2652","P. Fiaschi",NA,NA,NA,"Brazil","Bahia","ILHÉUS","Rod. Ilhéus/Itacaré (BA-001), na altura Km 20, estrada a esquerda. Acesso a Retiro. Ramal vicinal ca. 5,5Km a direita, para a Lagoa Encantada.",-39.117222,-14.586111,"Ambiente: Mata Ombrófila, antropizada. Habito: Árvore, ca. 12m.","BRA:CEPLAC:CEPEC:0000104319",NA,"Tetragastris catuaba Soares da Cunha",NA,NA,NA,NA
