"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"79",NA,"NY","NY","629456","Tetragastris catuaba Soares da Cunha","Burseraceae","Tetragastris","catuaba","Soares da Cunha","D. C. Daly",NA,NA,"13742","S. A. Mori",1981,4,26,"Brazil","Bahia",NA,"Maruim, border of the Fazendas Maruim and Dois de Julho, 33 km SW of OlivenÃ§a on the road from OlivenÃ§a to Buerarema.  Point 5-B",-39.120249,-15.114892,"Site: R","31b83f4d-fda4-4538-a84b-e62fe2d05577",NA,"Tetragastris catuaba Soares da Cunha"
"81",NA,"Universidade Estadual de Londrina, UEL","FUEL","16394","Tetragastris catuaba Soares da Cunha","Burseraceae","Tetragastris","catuaba","Soares da Cunha","Perdiz, R","2013-01-01T00:00:00.000+0000",NA,"12695","Lima, DP",1971,9,15,"Brazil","Bahia","Una","Mata da Fazenda da Cabana da Serra",0,0,"Árvore ca. 10 m alt. e 20 cm de diâmetro; flores esverduadas perfumadas, resina perfumada.","BRA:UEL:FUEL:0000016394",NA,"Tetragastris catuaba Soares da Cunha"
"88","2016-08-26T11:54:11.000+0000","JBRJ","RB","RB00672796","Tetragastris catuaba Soares da Cunha","Burseraceae","Tetragastris","catuaba","Soares da Cunha",NA,NA,NA,"1102","T.S. dos Santos",1970,9,16,"Brazil","Bahia","Bahia","Estação Experimental de Belmonte/ CEPLAC.",NA,NA,"Árvore 15 m x 25 cm. Flores esverdeads, coleção de madeira.","urn:catalog:JBRJ:RB:672796",NA,"Tetragastris catuaba Soares da Cunha"
"90",NA,"US","Botany","2503759","Tetragastris catuaba Soares da Cunha","Burseraceae","Tetragastris","catuaba","Soares da Cunha",NA,NA,NA,"1688","F. Paiva",1963,9,6,"Brazil","Amaraji",NA,"Engenho Sete Rancho, Mata Três Bacias",NA,NA,NA,"http://n2t.net/ark:/65665/3f82e337a-e4e7-4b64-bbe4-a9a90c36d73d",NA,"Tetragastris catuaba Soares da Cunha"
"91",NA,"IPA","IPA","1355","Tetragastris catuaba Soares da Cunha","Burseraceae","Tetragastris","catuaba","Soares da Cunha","Daly, D.","2002-07-01T00:00:00.000+0000",NA,"49-340","Andrade-Lima",1949,10,6,"Brazil","Pernambuco","Recife","Areias, Sítio Caçote.",0,0,"Árvore pequena.","BRA:IPA:IPA:0000001355",NA,"Tetragastris catuaba Soares da Cunha"
"92",NA,"IPA","IPA","1337","Tetragastris catuaba Soares da Cunha","Burseraceae","Tetragastris","catuaba","Soares da Cunha","Daly, D.","2002-07-01T00:00:00.000+0000",NA,"49-323","Andrade-Lima",1949,10,2,"Brazil","Pernambuco","Goiana","Itapirema do Meio, mata.",0,0,"Árvore grande, ca. 28m. Casca cinza-escura desfolhando-se ao longo do caule. Madeira vermelha, boa para vigamento.","BRA:IPA:IPA:0000001337",NA,"Tetragastris catuaba Soares da Cunha"
"94",NA,"ULM","Herbarium University Ulm","282597","Tetragastris catuaba Soares da Cunha","Burseraceae","Tetragastris","catuaba","Soares da Cunha","Maciel, J.R.",NA,NA,NA,"Sa e Silva, I.M.M. et al.",NA,NA,NA,"Brazil",NA,NA,NA,-35.002778,-7.838889,NA,NA,NA,"Tetragastris catuaba Soares da Cunha"
"96",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","65232","Tetragastris catuaba Soares da Cunha","Burseraceae","Tetragastris","catuaba","Soares da Cunha","A. M. Amorim",NA,NA,"5072","A. M. de Carvalho",NA,NA,NA,"Brazil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a pártir da antiga ponte do Rio Fundão. Árvore n. 684 Parcela n. 18.",-39.069167,-14.781944,"Ambiente: Mata higrofila. Habito: Árvore maior que 20m e menor que 50m","BRA:CEPLAC:CEPEC:0000065232",NA,"Tetragastris catuaba Soares da Cunha"
"97",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","6121","Tetragastris catuaba Soares da Cunha","Burseraceae","Tetragastris","catuaba","Soares da Cunha","D. Daly",NA,NA,"1102","T. S. dos Santos",NA,NA,NA,"Brazil","Bahia","belmonte","Estaçao Experimental de Belmonte. CEPLAC.",NA,NA,"Ambiente: Mata. Habito: Árvore, 15m X 25cm.","BRA:CEPLAC:CEPEC:0000006121",NA,"Tetragastris catuaba Soares da Cunha"
"98",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","64967","Tetragastris catuaba Soares da Cunha","Burseraceae","Tetragastris","catuaba","Soares da Cunha","A. M. Amorim",NA,NA,"5520","A. M. de Carvalho",NA,NA,NA,"Brazil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 1422 Parcela n. 34.",-39.069167,-14.781944,"Ambiente: Mata higrofila. Habito: Árvore maior que 20m e menor que 50m","BRA:CEPLAC:CEPEC:0000064967",NA,"Tetragastris catuaba Soares da Cunha"
"99",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","65455","Tetragastris catuaba Soares da Cunha","Burseraceae","Tetragastris","catuaba","Soares da Cunha","A. M. Amorim",NA,NA,"4777","A. M. de Carvalho",NA,NA,NA,"Brazil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 218 Parcela n. 6.",-39.069167,-14.781944,"Ambiente: Mata higrofila. Habito: Árvore maior que 20m e menor que 50m","BRA:CEPLAC:CEPEC:0000065455",NA,"Tetragastris catuaba Soares da Cunha"
"100",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","52149","Tetragastris catuaba Soares da Cunha","Burseraceae","Tetragastris","catuaba","Soares da Cunha","A. M. Amorim",NA,NA,"3619","A. M. de Carvalho",NA,NA,NA,"Brazil","Bahia","uruçuca","7.3Km na estrada Serra Grande/Itacaré, Faz. Lagoa do Conj. Sta. Cruz.",-39.016667,-14.416667,"Ambiente: Mata Higrofila. Habito: Árvore maior que 5m e menor 20m","BRA:CEPLAC:CEPEC:0000052149",NA,"Tetragastris catuaba Soares da Cunha"
"101",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","65360","Tetragastris catuaba Soares da Cunha","Burseraceae","Tetragastris","catuaba","Soares da Cunha","A. M. Amorim","2014-07-14T00:00:00.000+0000",NA,"5699","A. M. de Carvalho",NA,NA,NA,"Brazil","Bahia","ILHÉUS","Mata da esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 1739 Parcela n. 40.",-39.069167,-14.781944,"Ambiente: Mata higrofila. Habito: Árvore maior que 20m e menor que 50m","BRA:CEPLAC:CEPEC:0000065360",NA,"Tetragastris catuaba Soares da Cunha"
"102",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","65045","Tetragastris catuaba Soares da Cunha","Burseraceae","Tetragastris","catuaba","Soares da Cunha","A. M. Amorim",NA,NA,"5883","A. M. de Carvalho",NA,NA,NA,"Brazil","Bahia","ILHÉUS","Mata da esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 2064 Parcela n. 47.",-39.069167,-14.781944,"Ambiente: Mata higrofila. Habito: Árvore maior que 5m e menor 20m","BRA:CEPLAC:CEPEC:0000065045",NA,"Tetragastris catuaba Soares da Cunha"
"103",NA,"UFRPE","PEUFR","42019","Tetragastris catuaba Soares da Cunha","Burseraceae","Tetragastris","catuaba","Soares da Cunha","J. S. Silva Filha; J. F. Silva Júnior","2006-03-21T00:00:00.000+0000",NA,"130","H. C. H. Silva; S. G. Freire; K. D. Rocha; C. C. S. Oliveira",NA,NA,NA,"Brazil","Pernambuco","Igarassu","Mata da Usina São José",-35.002778,-7.838889,"Cheiro forte na casca e folhas; verdes discolores; indivíduo estéril.","BRA:UFRPE:PEUFR:0000042019",NA,"Tetragastris catuaba Soares da Cunha"
"104",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","64213","Tetragastris catuaba Soares da Cunha","Burseraceae","Tetragastris","catuaba","Soares da Cunha","A. M. Amorim","2014-07-14T00:00:00.000+0000",NA,"5316","A. M. de Carvalho",NA,NA,NA,"Brazil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km partir da antiga ponte do Rio Fundão. Árvore n. 1155 Parcela n. 30.",-39.069167,-14.781944,"Ambiente: Mata higrofila. Habito: Árvore maior que 5m e menor 20m","BRA:CEPLAC:CEPEC:0000064213",NA,"Tetragastris catuaba Soares da Cunha"
"105",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","65392","Tetragastris catuaba Soares da Cunha","Burseraceae","Tetragastris","catuaba","Soares da Cunha","A. M. Amorim",NA,NA,"5109","A. M. de Carvalho",NA,NA,NA,"Brazil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 793 Parcela n. 21.",-39.069167,-14.781944,"Ambiente: Mata higrofila. Habito: Árvore maior que 5m e menor 20m","BRA:CEPLAC:CEPEC:0000065392",NA,"Tetragastris catuaba Soares da Cunha"
"106",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","65054","Tetragastris catuaba Soares da Cunha","Burseraceae","Tetragastris","catuaba","Soares da Cunha","A. M. Amorim",NA,NA,"5892","A. M. de Carvalho",NA,NA,NA,"Brazil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 2074 Parcela n. 47.",-39.069167,-14.781944,"Ambiente: Mata higrofila. Habito: Árvore maior que 20m e menor que 50m","BRA:CEPLAC:CEPEC:0000065054",NA,"Tetragastris catuaba Soares da Cunha"
"107",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","65101","Tetragastris catuaba Soares da Cunha","Burseraceae","Tetragastris","catuaba","Soares da Cunha","A. M. Amorim",NA,NA,"5961","A. M. de Carvalho",NA,NA,NA,"Brazil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 2188 Parcela n. 50.",-39.069167,-14.781944,"Ambiente: Mata higrofila. Habito: Árvore maior que 20m e menor que 50m","BRA:CEPLAC:CEPEC:0000065101",NA,"Tetragastris catuaba Soares da Cunha"
"108",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","64751","Tetragastris catuaba Soares da Cunha","Burseraceae","Tetragastris","catuaba","Soares da Cunha","A. M. Amorim",NA,NA,"4819","A. M. de Carvalho",NA,NA,NA,"Brazil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 269 Parcela n. 8.",-39.069167,-14.781944,"Ambiente: Mata higrofila. Habito: Árvore maior que 5m e menor 20m","BRA:CEPLAC:CEPEC:0000064751",NA,"Tetragastris catuaba Soares da Cunha"
"109",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","65463","Tetragastris catuaba Soares da Cunha","Burseraceae","Tetragastris","catuaba","Soares da Cunha","A. M. Amorim",NA,NA,"4794","A. M. de Carvalho",NA,NA,NA,"Brazil","Bahia","ILHÉUS","Mata da Esperanç. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 232 Parcela n. 7.",-39.069167,-14.781944,"Ambiente: Mata higrofila. Habito: Árvore maior que 20m e menor que 50m","BRA:CEPLAC:CEPEC:0000065463",NA,"Tetragastris catuaba Soares da Cunha"
"110",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","36734","Tetragastris catuaba Soares da Cunha","Burseraceae","Tetragastris","catuaba","Soares da Cunha","D. Daly",NA,NA,"4062","D. C. Daly",NA,NA,NA,"Brazil","Bahia","belmonte","Km 47 Rod. Itapeb/Belmonte, 7Km 1 E Barrolandia. Area da EGREB.",-39,-16.233333,"Ambiente: Mata Higrofila. Habito: Árvore maior que 20m e menor que 50m","BRA:CEPLAC:CEPEC:0000036734",NA,"Tetragastris catuaba Soares da Cunha"
"111",NA,"UFRPE","PEUFR","42020","Tetragastris catuaba Soares da Cunha","Burseraceae","Tetragastris","catuaba","Soares da Cunha","H. C. H. Silva","2007-11-01T00:00:00.000+0000",NA,"131","H. C. H. Silva; S. G. Freire; K. D. Rocha; C. C. S. Oliveira",NA,NA,NA,"Brazil","Pernambuco","Igarassu","Mata da Usina São José",-35.002778,-7.838889,"Cheiro forte na casca e folhas; folhas verdes discolores; indivíduo estéril.","BRA:UFRPE:PEUFR:0000042020",NA,"Tetragastris catuaba Soares da Cunha"
"112",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","27598","Tetragastris catuaba Soares da Cunha","Burseraceae","Tetragastris","catuaba","Soares da Cunha","A. M. Amorim",NA,NA,"13764","S. A. Mori",NA,NA,NA,"Brazil","Bahia","una","Arredores da Fazs. Maruim e Dois de Julho,33KM ao SW de Olivença, Rod. Livença/Buerarema.",NA,NA,"Ambiente: Mata Higrofila. Habito: Árvore maior que 20m e menor que 50m","BRA:CEPLAC:CEPEC:0000027598",NA,"Tetragastris catuaba Soares da Cunha"
"113",NA,"UFRPE","PEUFR","48116","Tetragastris catuaba Soares da Cunha","Burseraceae","Tetragastris","catuaba","Soares da Cunha",NA,NA,NA,"7","A. G. Silva",NA,NA,NA,"Brazil","Pernambuco","Igarassu","Mata da Usina São José/Mata dos Macacos",-35.009,-7.780797,NA,"BRA:UFRPE:PEUFR:0000048116",NA,"Tetragastris catuaba Soares da Cunha"
"114",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","128057","Tetragastris catuaba Soares da Cunha","Burseraceae","Tetragastris","catuaba","Soares da Cunha","L. Daneu",NA,NA,"385","L. Daneu",NA,NA,NA,"Brazil","Bahia","PORTO SEGURO","Trilha de acesso ao ninho da Harpia, RPPN Estação VERACEL.",-39.202222,-16.419167,"Ambiente: Mata Ombrófila Densa em Vale. Habito: Árvore, ca. 20m.","BRA:CEPLAC:CEPEC:0000128057",NA,"Tetragastris catuaba Soares da Cunha"
"115",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","64848","Tetragastris catuaba Soares da Cunha","Burseraceae","Tetragastris","catuaba","Soares da Cunha","A. M. Amorim","2014-07-14T00:00:00.000+0000",NA,"5771","A. M. de Carvalho",NA,NA,NA,"Brazil","Bahia","ILHÉUS","Mata da Espernaça. Entrada a 2Km a aprtir da antiga ponte do Rio Fundão. Árvore n. 1852 Parcela n. 42.",-39.069167,-14.781944,"Ambiente: Mata higrofila. Habito: Árvore maior que 5m e menor 20m","BRA:CEPLAC:CEPEC:0000064848",NA,"Tetragastris catuaba Soares da Cunha"
