"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"12","2016-06-21T11:49:18.000+0000","JBRJ","RB","RB01133638","Annona acutiflora Mart.",NA,"Annonaceae","Annona","acutiflora","Mart.","M.G. Santos","2013-05-18T00:00:00.000+0000",NA,"2251","M.G. Santos; et al",2013,5,18,"Brazil","Rio de Janeiro","Carapebus","Parque Nacional da Restinga de Jurubatiba, Restinga de Carapebus, estrada para a Praia de Carapebus",-41.591111,-22.246111,NA,"urn:catalog:JBRJ:RB:1133638",NA,"Annona acutiflora Mart."
"13","2017-10-21T23:32:02.000+0000","JBRJ","RB","RB00836096","Annona acutiflora Mart.",NA,"Annonaceae","Annona","acutiflora","Mart.","Giuseli A. Nobrega","2014-02-21T00:00:00.000+0000",NA,NA,"Pimentel, L. B.",2013,9,24,"Brazil","Rio de Janeiro","São Pedro da Aldeia","Conglomerado 157-4-9-48-R. UTM E(795780,83m) N(7481555,39m). Fuso do GPS (23K).",NA,NA,"Árvore. Flor creme. odor caracteristico da famíla.","urn:catalog:JBRJ:RB:836096",NA,"Annona acutiflora Mart."
"14","2014-07-08T07:14:52.000+0000","JBRJ","RB","RB00820380","Annona acutiflora Mart.",NA,"Annonaceae","Annona","acutiflora","Mart.","Adriana Lobão & Giseli A. Nobrega",NA,NA,NA,"Uller, H.F.",2013,9,NA,"Brazil","Rio de Janeiro","São Pedro da Aldeia","Conglomerado 151-3-1-4- R1. UTM E (795683 m) N ( 7476569 m) Fuso do GPS (23 K).",NA,NA,"Subarbusto.","urn:catalog:JBRJ:RB:820380",NA,"Annona acutiflora Mart."
"15","2014-07-08T07:14:37.000+0000","JBRJ","RB","RB00820289","Annona acutiflora Mart.",NA,"Annonaceae","Annona","acutiflora","Mart.","Adriana Lobão & Giseli A. Nobrega",NA,NA,"376","Uller, H.F.; Terra, G",2013,9,NA,"Brazil","Rio de Janeiro","São Pedro da Aldeia","Conglomerado 151-2-EX-35. UTM E (795683 m) N (7476569 m). Fuso do GPS (23 K).",NA,NA,"Arbusto. Flor verdes bege.","urn:catalog:JBRJ:RB:820289",NA,"Annona acutiflora Mart."
"16","2014-11-07T10:50:03.000+0000","JBRJ","RB","RB00820290","Annona acutiflora Mart.",NA,"Annonaceae","Annona","acutiflora","Mart.","Adriana Lobão & Giseli A. Nobrega",NA,NA,"212","D. Hotz; L.S. Nascimento & M.A. Ferreira",2013,9,NA,"Brazil","Rio de Janeiro","São Pedro da Aldeia","Conglomerado 142-01-01-03-R1.UTM E( 807442 m)N (7486312 m). Fuso do GPS(23 K).",NA,NA,"Arvoreta com 4 metros de altura. Fruto ferrugíneo.","urn:catalog:JBRJ:RB:820290",NA,"Annona acutiflora Mart."
"17",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA132008","Annona acutiflora Mart.",NA,"Annonaceae","Annona","acutiflora","Mart.","Lobão, A. & Nobrega, G.A.","2013-11-01T00:00:00.000+0000",NA,"212","Holtz, D. et al.",2013,9,NA,"Brazil","Rio de Janeiro","São Pedro da Aldeia",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA132008",NA,"Annona acutiflora Mart."
"18",NA,"UEFS","HUEFS","206300","Annona acutiflora Mart.",NA,"Annonaceae","Annona","acutiflora","Mart.",NA,NA,NA,"212","Hota, D.",2013,9,NA,"Brazil","Rio de Janeiro","São Pedro da Aldeia","Conglomerado 142-01-01-03-R1.",-90.0075,-22.702222,NA,"BRA:UEFS:HUEFS:0000206300",NA,"Annona acutiflora Mart."
"19","2017-10-21T23:40:35.000+0000","JBRJ","RB","RB00836182","Annona acutiflora Mart.",NA,"Annonaceae","Annona","acutiflora","Mart.","Giuseli A. Nobrega & Adriana Lobão","2014-02-21T00:00:00.000+0000",NA,NA,"Pimentel, L.B.; Junqueira, A.S.C.",2013,10,29,"Brazil","Rio de Janeiro","Cabo Frio","Conglomerado 139-3-2-62-R. Coord.: -22.725: -41.185. Altitude: 40m.",NA,NA,"Árvore com flor.","urn:catalog:JBRJ:RB:836182",NA,"Annona acutiflora Mart."
"20","2017-10-14T10:15:55.000+0000","JBRJ","RB","RB00862144","Annona acutiflora Mart.",NA,"Annonaceae","Annona","acutiflora","Mart.","A. Lobão",NA,NA,"143","G.C.L. Paes; et al",2013,10,25,"Brazil","Rio de Janeiro","Niterói","Jurujuba, Área de Proteção Ambiental do Morro do Morcego, Fortaleza de Santa Cruz e dos Fortes São Luiz e Rio Branco, Morro do Pico, Trilha para o Forte do Pico.",-43.013611,-22.975556,"Arbusto com cerca de 4,50m de altura, heliófila, folhas membranáceas discolores verdes, botões e flores amarelo-esverdeadas","urn:catalog:JBRJ:RB:862144",NA,"Annona acutiflora Mart."
"21","2014-11-06T09:31:56.000+0000","JBRJ","RB","RB00853880","Annona acutiflora Mart.",NA,"Annonaceae","Annona","acutiflora","Mart.","Giseli A. Nobrega","2014-04-17T00:00:00.000+0000",NA,"442","Uller, H.F.; Terra, G",2013,11,NA,"Brazil","Rio de Janeiro","Cabo Frio","Conglomerado 143.1.8.122. UTM E (807693 m) N( 7498777 m). Fuso do GPS (23 K).",NA,NA,"Árvore. Flor esverdeada.","urn:catalog:JBRJ:RB:853880",NA,"Annona acutiflora Mart."
"22",NA,"UFES","VIES","25731","Annona acutiflora Mart.",NA,"Annonaceae","Annona","acutiflora","Mart.",NA,NA,NA,"2936","Assis, A.M.; Cipriano, R. & Coutinho, H.",2012,1,4,"Brazil","Espírito Santo","Conceição da Barra","APA de Conceição da Barra - Quadrado - restinga plesitocênica.",-39.7775,-18.646389,"Arvoreta. Frutos verdes. Interior de floresta alta de restinga.","BRA:UFES:VIES:0000025731",NA,"Annona acutiflora Mart."
"23",NA,"UFES","VIES","28055","Annona acutiflora Mart.",NA,"Annonaceae","Annona","acutiflora","Mart.","Ribeiro, M.","2012-01-12T00:00:00.000+0000",NA,"758","Ribeiro, M.; Andrade, R.C. & Marcarini, L.",2012,1,12,"Brazil","Espírito Santo","Conceição da Barra","Reserva Biológica do Córrego Grande.",NA,NA,"SW1839","BRA:UFES:VIES:0000028055",NA,"Annona acutiflora Mart."
"24","2018-06-25T13:51:06.000+0000","JBRJ","RB","RB00726451","Annona acutiflora Mart.",NA,"Annonaceae","Annona","acutiflora","Mart.",NA,NA,NA,"27","Gilberto de Souza Soares de Almeida(UFF)",2012,10,29,"Brazil","Rio de Janeiro","Maricá",NA,NA,NA,NA,"urn:catalog:JBRJ:RB:726451",NA,"Annona acutiflora Mart."
"25",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA119521","Annona acutiflora Mart.",NA,"Annonaceae","Annona","acutiflora","Mart.","Lopes, J.C.","2011-02-08T00:00:00.000+0000",NA,"144","Lopes, J.C.",2011,2,8,"Brazil","Espírito Santo","Linhares","Reserva Natural Vale. Estrada Flamengo cerca de 850m da BR-101 na borda da mata.",-40.067333,-19.1515,NA,"BRA:ESALQ:ESA:0ESA119521",NA,"Annona acutiflora Mart."
"26",NA,"USP","SPF","213406","Annona acutiflora Mart.",NA,"Annonaceae","Annona","acutiflora","Mart.","Lopes, JC","2011-02-08T00:00:00.000+0000",NA,"144","Lopes, JC",2011,2,8,"Brazil","Espírito Santo","Linhares","Reserva Natural Vale, Estrada Flamengo ca. de 850 m da BR 101, na borda da mata.",-40.067333,-19.1515,"Árvore ca. 4,5 m alt. Ramos ferrugíneos devido ao indumento. Frutos verde-claros.; Mata de Tabuleiro","BRA:USP:SPF:0000213406",NA,"Annona acutiflora Mart."
"27",NA,"Reserva Natural Vale (CVRD)","CVRD","13365","Annona acutiflora Mart.",NA,"Annonaceae","Annona","acutiflora","Mart.","Jenifer C. Lopes","2011-02-08T00:00:00.000+0000",NA,"143","Lopes, J.C.",2011,2,8,"Brazil","Es","LINHARES",NA,NA,NA,"Col. adic. L.C.S. Assis & G.S.Siqueira <ll>dwc_commonname:</ll> Ariticum","BRA:CVRD:CVRD:0000013365",NA,"Annona acutiflora Mart."
"28",NA,"MBML","MBML-HERBARIO","49132","Annona acutiflora Mart.",NA,"Annonaceae","Annona","acutiflora","Mart.","J.C. Lopes/08-02-2011",NA,NA,"143","J.C. Lopes; G.S. Siqueira & L.C.S. Assis",2011,2,8,"Brazil","Espírito Santo","Linhares","Reserva Natural Vale. Estrada Flamengo, ca de 800m da BR 101, na borda da mata. Mata de Tabuleiro",-40.068361,-19.151528,"Árvore ca 2,5m alt. Ramos ferrugíneos devido ao indumento. Sépalas ferrugíneas. Pétalas externas avermelhadas na parte de fora e internamente vináceas, pétalas internas vináceas. Estames avermelhados e estigmas verdes","BRA:MBML:MBML-HERBARIO:0000049132",NA,"Annona acutiflora Mart."
"29",NA,"USP","SPF","213404","Annona acutiflora Mart.",NA,"Annonaceae","Annona","acutiflora","Mart.","Lopes, JC","2011-02-08T00:00:00.000+0000",NA,"143","Lopes, JC",2011,2,8,"Brazil","Espírito Santo","Linhares","Reserva Natural Vale, Estrada Flamengo ca. de 800 m da BR 101, na borda da mata.",-40.068361,-19.151528,"Árvore ca. 2,5 m alt. Ramos ferrugíneos devido ao indumento. Sépalas ferrugíneas. Pétalas externas avermelhadas na parte de fora e internamente vináceas, pétalas internas vináceas. Estames avermelhados e estigmas verdes.; Mata de Tab","BRA:USP:SPF:0000213404",NA,"Annona acutiflora Mart."
"30",NA,"Reserva Natural Vale (CVRD)","CVRD","13366","Annona acutiflora Mart.",NA,"Annonaceae","Annona","acutiflora","Mart.","Jenifer C. Lopes","2011-02-08T00:00:00.000+0000",NA,"144","Lopes, J.C.",2011,2,8,"Brazil","Es","LINHARES",NA,NA,NA,"Col. adic. L.C.S. Assis & G.S.Siqueira <ll>dwc_commonname:</ll> Ariticum","BRA:CVRD:CVRD:0000013366",NA,"Annona acutiflora Mart."
"31",NA,"MBML","MBML-HERBARIO","40960","Annona acutiflora Mart.",NA,"Annonaceae","Annona","acutiflora","Mart.","J.C. Lopes/13-X-2011",NA,NA,"41","A. M. Vago; A. M. Assis & R. S. Cribari",2011,2,4,"Brazil","Espírito Santo","Serra","Mestre Álvaro - vertente sudeste. Próximo a FURNAS. Acesso pelo Bairro Jardim Tropical.",-40.310306,-20.187889,"Arbusto 2 m. Flores cremes. Interior da Mata. Floresta Ombrófila Densa conservada.","BRA:MBML:MBML-HERBARIO:0000040960",NA,"Annona acutiflora Mart."
"32",NA,"UEFS","HUEFS","182996","Annona acutiflora Mart.",NA,"Annonaceae","Annona","acutiflora","Mart.","A.Lobão",NA,NA,"905","Matos, E.N.de",2011,12,10,"Brazil","Bahia","Caravelas","Mata da Chinesa.",-39.153889,-13.673611,"Floresta.","BRA:UEFS:HUEFS:0000182996",NA,"Annona acutiflora Mart."
"33","2014-07-08T00:10:59.000+0000","JBRJ","RB","RB00720577","Annona acutiflora Mart.",NA,"Annonaceae","Annona","acutiflora","Mart.",NA,NA,NA,"905","Matos, E. ; Macharo, U., Vidal, G.",2011,12,10,"Brazil","Bahia","Caravelas","Brasil, Bahia, Caravelas: Mata da Chinesa.",-39.153889,-13.673611,"Árvore. Flores rosadas. Frutos imaturos. H 722","urn:catalog:JBRJ:RB:720577",NA,"Annona acutiflora Mart."
"34",NA,"UEFS","HUEFS","188609","Annona acutiflora Mart.",NA,"Annonaceae","Annona","acutiflora","Mart.",NA,NA,NA,"1580","Matos, E.N.de",2011,12,10,"Brazil","Bahia","Caravelas","Mata da Chinesa",-39.153889,-13.673611,"Restinga. Floresta.","BRA:UEFS:HUEFS:0000188609",NA,"Annona acutiflora Mart."
"35",NA,"UFES","VIES","23114","Annona acutiflora Mart.",NA,"Annonaceae","Annona","acutiflora","Mart.","Lobão, A.Q.","2010-05-01T00:00:00.000+0000",NA,"2","Broggio, I.S.; Rocha, T.L.; Nascimento, A.A.; Cosme, A.C. & Menezes, L.F.T.",2010,5,14,"Brazil","Espírito Santo","Linhares",NA,NA,NA,"SW1940","BRA:UFES:VIES:0000023114",NA,"Annona acutiflora Mart."
"36",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","128549","Annona acutiflora Mart.",NA,"Annonaceae","Annona","acutiflora","Mart.",NA,NA,NA,"2998","Piotto, D.",2010,6,2,"Brazil","Bahia","Uruçuca","Serra Grande Parque Estadual da Serra do Conduru",-39.083333,-14.416667,"Floresta Ombrófila Densa","BRA:CEPLAC:CEPEC:0000128549",NA,"Annona acutiflora Mart."
"37",NA,"MBML","MBML-HERBARIO","49133","Annona acutiflora Mart.",NA,"Annonaceae","Annona","acutiflora","Mart.","J.C. Lopes & R. Mello-Silva/2010",NA,NA,"118","J.C. Lopes; G.S. Siqueira & R. Mello-Silva",2010,12,3,"Brazil","Espírito Santo","Linhares","Reserva Natural Vale. Aceiro Marco de Ferro/Caliman, na borda da mata. Mata de Tabuleiro",-39.972056,-19.098361,"Árvore ca 6m alt. Botão floral verde-ferrugíneo, sépalas ferrugíneas, pétalas castanho-avermelhadas na parte externa, internamente vináceas","BRA:MBML:MBML-HERBARIO:0000049133",NA,"Annona acutiflora Mart."
"38",NA,"USP","SPF","213409","Annona acutiflora Mart.",NA,"Annonaceae","Annona","acutiflora","Mart.","Mello-Silva, R; Lopes, JC","2010-01-01T00:00:00.000+0000",NA,"118","Lopes, JC",2010,12,3,"Brazil","Espírito Santo","Linhares","Reserva Natural Vale, Aceiro Marco de Ferro/Caliman, na borda da mata.",-39.972056,-19.098361,"Árvore ca. 6 m alt. Botão floral verde-ferrugíneo, sépalas ferrugíneas, pétalas castanho-avermelhadas na parte externa, internamente vináceas.; Mata de Tabuleiro.","BRA:USP:SPF:0000213409",NA,"Annona acutiflora Mart."
"39","2017-10-14T02:59:23.000+0000","JBRJ","RB","RB00755522","Annona acutiflora Mart.",NA,"Annonaceae","Annona","acutiflora","Mart.","J.C. Lopes et R. Mello-Silva","2010-01-01T00:00:00.000+0000",NA,"118","J.C. Lopes; R. Mello-Silva; G. Siqueira",2010,12,3,"Brazil","Espírito Santo","Linhares","Reserva Natural Vale. Aceiro Marco de Ferro/Caliman, na borda da mata.",-39.971944,-19.098333,"Árvore ca. 6m alt. Botão floral verde-ferrugíneo, sépalas ferrugíneas, pétalas castanho-avermelhadas na parte externa, internamente vináceas","urn:catalog:JBRJ:RB:755522",NA,"Annona acutiflora Mart."
"40",NA,"Reserva Natural Vale (CVRD)","CVRD","13222","Annona acutiflora Mart.",NA,"Annonaceae","Annona","acutiflora","Mart.","Renato Mello-Silva","2010-12-03T00:00:00.000+0000",NA,"118","Lopes, J.C.",2010,12,3,"Brazil","Es","LINHARES",NA,NA,NA,"Col. adic. R. Mello-Silva & G.S.Siqueira <ll>dwc_commonname:</ll> Ariticum","BRA:CVRD:CVRD:0000013222",NA,"Annona acutiflora Mart."
"41",NA,"Reserva Natural Vale (CVRD)","CVRD","12615","Annona acutiflora Mart.",NA,"Annonaceae","Annona","acutiflora","Mart.","Geovane S. Siqueira","2009-11-16T00:00:00.000+0000",NA,"501","Siqueira, G.S.",2009,11,12,"Brazil","Es","LINHARES",NA,-40.250611,-19.777389,"Propriedade José Belizário , beira rio doce. <ll>dwc_commonname:</ll> Ariticum","BRA:CVRD:CVRD:0000012615",NA,"Annona acutiflora Mart."
"42",NA,"UFES","VIES","18413","Annona acutiflora Mart.",NA,"Annonaceae","Annona","acutiflora","Mart.","Lobão, A.Q.","2009-07-01T00:00:00.000+0000",NA,"149","Faria, M.B.; Martins, R.F.A.; Moreira, M.A. & Monteiro, M.M.",2008,3,29,"Brazil","Espírito Santo","São Mateus","Guriri.",NA,NA,"SW1839","BRA:UFES:VIES:0000018413",NA,"Annona acutiflora Mart."
"43",NA,"MBML","MBML-HERBARIO","33121","Annona acutiflora Mart.",NA,"Annonaceae","Annona","acutiflora","Mart.","A. Lobão/Jan.2010",NA,NA,"222","P. F. Souza; et al",2007,1,14,"Brazil","Espírito Santo","Vila Velha","Morada do Sol",-40.343333,-20.462222,"Arbusto 1,5m de alt. Fruto verde. Mata seca.","BRA:MBML:MBML-HERBARIO:0000033121",NA,"Annona acutiflora Mart."
"44",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","123595","Annona acutiflora Mart.",NA,"Annonaceae","Annona","acutiflora","Mart.",NA,NA,NA,"163","Piotto, D.",2007,6,5,"Brazil","Bahia","Uruçuca","Serra Grande Parque Estadual da Serra do Conduru",-39.083333,-14.416667,"Floresta Ombrófila Densa","BRA:CEPLAC:CEPEC:0000123595",NA,"Annona acutiflora Mart."
"45","2014-07-22T19:35:52.000+0000","JBRJ","RB","RB00522754","Annona acutiflora Mart.",NA,"Annonaceae","Annona","acutiflora","Mart.",NA,NA,NA,"637","M.C.Souza",2007,10,24,"Brazil","Rio de Janeiro","Rio de Janeiro","Restinga de Grumari. Mata de restinga a cerca de 100 metros da estrada interna do Grumari.",-43.532778,-23.044722,"Arvoreta de 3 metros de altura com flores.","urn:catalog:JBRJ:RB:522754",NA,"Annona acutiflora Mart."
"46",NA,"USP","SPF","214311","Annona acutiflora Mart.",NA,"Annonaceae","Annona","acutiflora","Mart.",NA,NA,NA,"637","Souza, MC",2007,10,24,"Brazil","Rio de Janeiro","Rio de Janeiro","Restinga de Grumari",-43.532778,-23.044722,NA,"BRA:USP:SPF:0000214311",NA,"Annona acutiflora Mart."
"47",NA,"UFES","VIES","27187","Annona acutiflora Mart.",NA,"Annonaceae","Annona","acutiflora","Mart.","Lobão, A.Q.","1905-06-30T00:00:00.000+0000",NA,"122","Martins, R.F.A.",2007,11,24,"Brazil","Espírito Santo","São Mateus","Guriri.",NA,NA,"SW1839","BRA:UFES:VIES:0000027187",NA,"Annona acutiflora Mart."
"48","2013-06-12T05:45:00.000+0000","MO","MO","100508838","Annona acutiflora Mart.",NA,"Annonaceae","Annona","acutiflora","Mart.","P.J.M. Maas & S. Arias G.","2012-01-01T00:00:00.000+0000",NA,"Mansano 07-477","V. F. Mansano|A. Paviotti|C. Brahim",2007,12,14,"Brazil","Espírito Santo",NA,"Retiro Serra Peladinha.",-40.301111,-19.744167,NA,"urn:catalog:MO:Tropicos:100508838","http://www.tropicos.org/Specimen/100508838","Annona acutiflora Mart."
"49","2017-10-19T05:35:15.000+0000","JBRJ","RB","RB00521101","Annona acutiflora Mart.",NA,"Annonaceae","Annona","acutiflora","Mart.","J.C.Lopes","2011-01-01T00:00:00.000+0000",NA,"07-477","V.F. Mansano; A. Paviotti & C. Brahim",2007,12,14,"Brazil","Espírito Santo","Aracruz","Retiro Serra Peladinha. Árvore 8m, flores com sépalas verdes, pétalas esverdeadas externamente e avermelhadas internamente, estames brancos, região de transição entre estames e carpelos vinácea.",-40.301111,-19.743889,NA,"urn:catalog:JBRJ:RB:521101",NA,"Annona acutiflora Mart."
"50",NA,"MBML","MBML-HERBARIO","26942","Annona acutiflora Mart.",NA,"Annonaceae","Annona","acutiflora","Mart.","A. Lobão/Jan.2010",NA,NA,"258","F. Z. Saiter",2006,3,25,"Brazil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia",-40.530278,-19.971389,"Arvoreta c/ 3m alt., fruto verde, odor forte, não amostrada, parcela 61, área 2 de L.D. Thomaz, 1997.","BRA:MBML:MBML-HERBARIO:0000026942",NA,"Annona acutiflora Mart."
"51",NA,"UFV","VIC","31302","Annona acutiflora Mart.",NA,"Annonaceae","Annona","acutiflora","Mart.",NA,NA,NA,"s.n.","Ignácio, M.; et al.",2006,3,NA,"Brazil","Bahia","Prado","CAF Grupo Arcelor - Reserva Palhal, Floresta Ombrófila Densa de Terras Baixas. Altitude de 35 metros.",-39.495278,-17.261389,NA,"BRA:UFV:VIC:0000031302",NA,"Annona acutiflora Mart."
"52",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA105088","Annona acutiflora Mart.",NA,"Annonaceae","Annona","acutiflora","Mart.","Rando, J.G.",NA,NA,"162","Rando, J.G.",2006,4,5,"Brazil","Espírito Santo","Linhares",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA105088",NA,"Annona acutiflora Mart."
"53",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA105322","Annona acutiflora Mart.",NA,"Annonaceae","Annona","acutiflora","Mart.","Lopes, J.C.","2012-01-01T00:00:00.000+0000",NA,"2318","Paciencia, M.B.",2006,4,5,"Brazil","Espírito Santo","Linhares",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA105322",NA,"Annona acutiflora Mart."
"54",NA,"Reserva Natural Vale (CVRD)","CVRD","10891","Annona acutiflora Mart.",NA,"Annonaceae","Annona","acutiflora","Mart.","Paciencia, M.","2006-04-12T00:00:00.000+0000",NA,"2318","Paciencia, M.B.",2006,4,5,"Brazil","Es","LINHARES","Taxonomia de Campo USP, UNICAMP, ESAlq",NA,NA,"árvore, 7m alt; frutos carnosos verdes <ll>dwc_commonname:</ll> Ariticum","BRA:CVRD:CVRD:0000010891",NA,"Annona acutiflora Mart."
"55",NA,"Reserva Natural Vale (CVRD)","CVRD","11514","Annona acutiflora Mart.",NA,"Annonaceae","Annona","acutiflora","Mart.","Rando, J.G.","2006-04-06T00:00:00.000+0000",NA,"162","Rando, J.G.",2006,4,5,"Brazil","Es","LINHARES","Taxonomia de Campo USP, UNICAMP, ESAlq",NA,NA,"Árvore com 9m alt. Frutos imaturos, flores com corola esverdeada por for a e rosada por dentro. <ll>dwc_commonname:</ll> Ariticum","BRA:CVRD:CVRD:0000011514",NA,"Annona acutiflora Mart."
