"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage"
"39",NA,"MBM","MBM","106876","Oxandra martiana (Schltdl.) R.E.Fr.","Annonaceae","Oxandra","martiana","(Schltdl.) R.E.Fr.","Johnson, DM","1988-01-01T00:00:00.000+0000",NA,"49946",NA,"Hatschbach, G; Zelma, FJ",1985,10,18,"Brazil","Espírito Santo","Conceição do Castelo","Alto Bananal",0,0,"Pequena árvore 6m; flores alvacentas.; Mata pluvial.","BRA:MBM:MBM:0000106876","Oxandra martiana (Schltdl.) R.E.Fr."
"40",NA,NA,"Botany","U.1605562","Oxandra martiana (Schltdl.) R.E.Fr.","Annonaceae","Oxandra","martiana","(Schltdl.) R.E.Fr.","Maas PJM; Junikka L",NA,NA,NA,NA,"Lopes MA; Andrade PM",1985,11,13,"Brazil","Minas Gerais",NA,"Estacas Biológica de Caratinga.",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1605562","Oxandra martiana (Schltdl.) R.E.Fr."
"41","2017-10-17T15:51:09.000+0000","JBRJ","RB","RB00559627","Oxandra martiana (Schltdl.) R.E.Fr.","Annonaceae","Oxandra","martiana","(Schltdl.) R.E.Fr.","A. Lobão",NA,NA,"10513",NA,"G.Martinelli; S. Pessoa",1984,12,5,"Brazil","Rio de Janeiro","Guapimirim","Estação Ecológica Estadual de Paraíso.",-42.833333,-22.433333,NA,"urn:catalog:JBRJ:RB:559627","Oxandra martiana (Schltdl.) R.E.Fr."
"42","2016-06-15T11:39:13.000+0000","JBRJ","RB","RB01130912","Oxandra martiana (Schltdl.) R.E.Fr.","Annonaceae","Oxandra","martiana","(Schltdl.) R.E.Fr.","L. Junikka; P.J.M. Maas","2015-01-01T00:00:00.000+0000",NA,"2134",NA,"J.G. Kuhlmann",1935,2,18,"Brazil","Minas Gerais","Viçosa","Faz. da M. Lopes",NA,NA,NA,"urn:catalog:JBRJ:RB:1130912","Oxandra martiana (Schltdl.) R.E.Fr."
"43",NA,"F","Botany","V0362133F","Bocagea weddelliana Baill.","Annonaceae","Oxandra","weddelliana","Baill.",NA,NA,"ISOTYPE","772",NA,"H. A. Weddell",1844,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"93836c02-f6b5-40df-9691-275520a34225","Bocagea weddelliana Baill."
"44","2010-04-23T19:02:39.000+0000","MNHN","P","P00734893","Oxandra martiana (Schltdl.) R.E.Fr.","Annonaceae","Oxandra","martiana","(Schltdl.) R.E.Fr.","Maas",NA,NA,NA,"772","Weddell",1844,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00734893","Oxandra martiana (Schltdl.) R.E.Fr."
"46","2015-10-02T21:03:20.000+0000","MNHN","P","P00734891","Oxandra martiana (Schltdl.) R.E.Fr.","Annonaceae","Oxandra","martiana","(Schltdl.) R.E.Fr.","Fries",NA,"ISOTYPE",NA,"1970","Sellow",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,"Herbier de A. Glaziou","http://coldb.mnhn.fr/catalognumber/mnhn/p/p00734891","Oxandra martiana (Schltdl.) R.E.Fr."
"47","2007-06-01T11:11:40.000+0000","K","Herbarium","K000221112","Oxandra martiana (Schltdl.) R.E.Fr.","Annonaceae","Oxandra","martiana","(Schltdl.) R.E.Fr.",NA,NA,NA,"s.n.",NA,"Sellow",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,"Herbarium Hookerianum 1867","http://specimens.kew.org/herbarium/K000221112","Oxandra martiana (Schltdl.) R.E.Fr."
"50",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","38137","Oxandra martiana (Schltdl.) R.E.Fr.","Annonaceae","Oxandra","martiana","(Schltdl.) R.E.Fr.",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,"Brazil","Minas Gerais","Caratinga","Estação Biológica de Caratinga",0,0,NA,"BRA:UFMG:BHCB:0000038137","Oxandra martiana (Schltdl.) R.E.Fr."
"54","2015-04-11T10:13:29.000+0000","S","VascularPlants","S-R-3847","Oxandra martiana (Schltdl.) R.E.Fr.","Annonaceae","Oxandra","martiana","(Schltdl.) R.E.Fr.",NA,NA,NA,"C 1483","C 1483","Sellow",NA,NA,NA,"Brazil","Minas Gerais",NA,"Brazil, Minas Geraes",NA,NA,"fragment of type","S:VascularPlants:S-R-3847","Oxandra martiana (Schltdl.) R.E.Fr."
