"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","comments"
"53",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA028663","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.","Ivanauskas, N.M.",NA,NA,"469",NA,"Ivanauskas, N.M.",1995,10,1,"Brazil","São Paulo","Pariquera-Açu",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA028663",NA,"Rollinia sericea (R.E.Fr.) R.E.Fr.",NA,NA
"54","2017-10-14T07:13:19.000+0000","JBRJ","RB","RB00786817","Annona neosericea H.Rainer","Annonaceae","Annona","neosericea",NA,"H.Rainer","A. Reis","2011-12-13T00:00:00.000+0000",NA,"2514",NA,"A. Reis",1995,11,28,"Brazil","Santa Catarina","Ilhota","Parque Botânico Morro do Baú. Sede do Parque Botânico Morro do Baú.",NA,NA,"5m. Arvoreta; flor amarela","urn:catalog:JBRJ:RB:786817",NA,"Annona neosericea H.Rainer",NA,NA
"55",NA,NA,"Botany","U.1081667","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.",NA,NA,NA,NA,NA,"Hatschbach GG",1982,11,26,"Brazil","Paraná",NA,NA,NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1081667",NA,"Rollinia sericea (R.E.Fr.) R.E.Fr.",NA,NA
"56",NA,NA,"Botany","L.1094179","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.",NA,NA,NA,NA,NA,"Hatschbach GG",1982,11,26,"Brazil","Paraná",NA,NA,NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.1094179",NA,"Rollinia sericea (R.E.Fr.) R.E.Fr.",NA,NA
"57",NA,NA,"Botany","L.1094177","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.",NA,NA,NA,NA,NA,"Hatschbach GG",1979,10,26,"Brazil","Paraná",NA,NA,NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.1094177",NA,"Rollinia sericea (R.E.Fr.) R.E.Fr.",NA,NA
"58",NA,NA,"Botany","U.1081668","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.",NA,NA,NA,NA,NA,"Hatschbach GG",1979,10,26,"Brazil","Paraná",NA,NA,NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1081668",NA,"Rollinia sericea (R.E.Fr.) R.E.Fr.",NA,NA
"59",NA,NA,"Botany","U.1081663","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.","Barroso GM",NA,NA,NA,NA,"Rossi L",1979,11,1,"Brazil","São Paulo",NA,NA,-46.633333,-23.55,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1081663",NA,"Rollinia sericea (R.E.Fr.) R.E.Fr.",NA,NA
"60",NA,"MBM","MBM","155152","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.","Maas, PJM",NA,NA,"1201",NA,"Handro, O",1967,9,28,"Brazil","São Paulo","Paranapiacaba","Paranapiacaba",0,0,NA,"BRA:MBM:MBM:0000155152",NA,"Rollinia sericea (R.E.Fr.) R.E.Fr.",NA,NA
"61",NA,NA,"Botany","L.1052748","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.",NA,NA,NA,NA,NA,"Lindeman JC; Haas JH de",1966,2,20,"Brazil","Paraná",NA,"on Atlantic slope above Bela Vista, on old road from Curitiba to Morretes.",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.1052748",NA,"Rollinia sericea (R.E.Fr.) R.E.Fr.",NA,NA
"62",NA,NA,"Botany","U.1081652","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.",NA,NA,NA,NA,NA,"Lindeman JC; Haas JH de",1966,2,20,"Brazil","Paraná",NA,"on Atlantic slope above Bela Vista, on old road from Curitiba to Morretes.",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1081652",NA,"Rollinia sericea (R.E.Fr.) R.E.Fr.",NA,NA
"63",NA,NA,"Botany","U  0262719","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.",NA,NA,NA,NA,NA,"Lindeman JC; Haas JH de",1966,2,20,"Brazil","Paraná",NA,"on Atlantic slope above Bela Vista, on old road from Curitiba to Morretes.",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U%20%200262719",NA,"Rollinia sericea (R.E.Fr.) R.E.Fr.",NA,NA
"64",NA,"MBM","MBM","38394","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.","Fries, RE",NA,NA,"6268",NA,"Reitz, R; Klein, RM",1958,1,21,"Brazil","Santa Catarina","Garuva","Porto do Palmital",0,0,NA,"BRA:MBM:MBM:0000038394",NA,"Rollinia sericea (R.E.Fr.) R.E.Fr.",NA,NA
"65",NA,"NY","NY","395840","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.","P. J. M. Maas; L. Y. T. Westra","1988-01-01T00:00:00.000+0000",NA,"1811",NA,"R. M. Klein",1956,1,24,"Brazil","Santa Catarina",NA,"Morro da Ressacada, ItajaÃ­",-48.6622616743931,-26.9120047872851,NA,"787b4ffd-59b0-4510-9da4-e94f5b9bade3",NA,"Rollinia sericea (R.E.Fr.) R.E.Fr.",NA,NA
"66",NA,"NY","NY","395837","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.","P. J. M. Maas; L. Y. T. Westra","1988-01-01T00:00:00.000+0000",NA,"1811",NA,"R. M. Klein",1956,1,24,"Brazil","Santa Catarina",NA,"Morro da Ressacada, ItajaÃ­",-48.6622616743931,-26.9120047872851,NA,"0e6f3be1-be45-41d2-b620-5d9e62fa0848",NA,"Rollinia sericea (R.E.Fr.) R.E.Fr.",NA,NA
"67",NA,"IAP","PACA-AGP","50818","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.","R. E. Fries",NA,NA,"3203",NA,"Reitz, R.",1949,11,10,"Brazil","Sc","Brusque","Mata da Azambuja",NA,NA,"CRITICAMENTE EM PERIGO&nf;Fruto comestível. Altura 6m. Habitat: In silva secundária. Fenofase: Flor amarela, perfumada Hábito: árvore","BRA:IAP:PACA-AGP:0000050818",NA,"Rollinia sericea (R.E.Fr.) R.E.Fr.",NA,NA
"68",NA,"MBM","MBM","38395","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.","Fries, RE",NA,NA,"214",NA,"Klein, R",1949,11,3,"Brazil","Santa Catarina","Brusque","Mata do Hoffmann",0,0,NA,"BRA:MBM:MBM:0000038395",NA,"Rollinia sericea (R.E.Fr.) R.E.Fr.",NA,NA
"69",NA,NA,"Botany","U.1081657","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.","Maas PJM",NA,NA,NA,NA,"Hoehne W",1944,4,4,"Brazil","São Paulo",NA,NA,-46.633333,-23.55,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1081657",NA,"Rollinia sericea (R.E.Fr.) R.E.Fr.",NA,NA
"70",NA,NA,"Botany","U.1081653","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.","Maas PJM",NA,NA,NA,NA,"Hoehne W",1944,11,10,"Brazil","São Paulo",NA,NA,-46.633333,-23.55,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1081653",NA,"Rollinia sericea (R.E.Fr.) R.E.Fr.",NA,NA
"71",NA,"MBM","MBM","155150","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.","Hoehne, W",NA,NA,"s.n.",NA,"Hoehne, W",1944,11,10,"Brazil","São Paulo","São Paulo","Parque Estadual",0,0,NA,"BRA:MBM:MBM:0000155150",NA,"Rollinia sericea (R.E.Fr.) R.E.Fr.",NA,NA
"72",NA,"F","Botany","V0232237F","Annona neosericea H.Rainer","Annonaceae","Annona","neosericea",NA,"H.Rainer","RRC ID Flag",NA,NA,"28598",28598,"F. C. Hoehne",1931,12,21,"Brazil","SÃ£o Paulo",NA,NA,-49,-22,NA,"e5635b07-539f-4df6-ad9f-aacb82eee372",NA,"Annona neosericea H.Rainer",NA,NA
"73",NA,"MA","MA","215573-1","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.",NA,NA,NA,NA,NA,"P. Dusén",1908,11,6,"Brazil",NA,NA,"Paraná: Porto de Cima",NA,NA,"ad marg. silv. prim.",NA,NA,"Rollinia sericea (R.E.Fr.) R.E.Fr.",NA,NA
"74",NA,"Instituto de Botânica, IBT","SP","8900A","Rollinia sericea var. longisepala R.E.Fr.","Annonaceae","Annona","sericea","longisepala","var. longisepala R.E.Fr.","Fries, RE","1934-01-01T00:00:00.000+0000","SYNTYPE","s.n.",NA,"Luederwaldt, H",1897,NA,NA,"Brazil","Santa Catarina",NA,"Hammonia",0,0,NA,"BRA:IBt:SP:000008900A",NA,"Rollinia sericea var. longisepala R.E.Fr.",NA,NA
"75",NA,"UC","HERB","34838","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.","Maas, P. J. M.",NA,NA,NA,NA,"Klein, R. M.",NA,NA,NA,"Brazil","Santa Catarina",NA,"Mooro da Ressacada Itajaí",NA,NA,NA,NA,NA,"Rollinia sericea (R.E.Fr.) R.E.Fr.",NA,NA
"76",NA,"U","Nationaal Herbarium Nederland, Utrecht University branch","27147","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.","Maas P.J.M.",NA,NA,NA,NA,"Gottsberger, G. & Doring, J.",NA,NA,NA,"Brazil",NA,NA,NA,-46.15,-23.85,NA,NA,NA,"Rollinia sericea (R.E.Fr.) R.E.Fr.",NA,NA
"77",NA,"NY","HERB","34836","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.","Maas, P. J. M.",NA,NA,NA,NA,"Klein, R. M.",NA,NA,NA,"Brazil","Santa Catarina",NA,"Mooro da Ressacada Itajaí",NA,NA,NA,NA,NA,"Rollinia sericea (R.E.Fr.) R.E.Fr.",NA,NA
"78",NA,"CAY","Institut de Recherche pour le Developpement (IRD)","29189","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.","Maas P.J.M.",NA,NA,NA,NA,"Gottsberger, G. & Doring, J.",NA,NA,NA,"Brazil",NA,NA,NA,-46.15,-23.85,NA,NA,NA,"Rollinia sericea (R.E.Fr.) R.E.Fr.",NA,NA
"79",NA,"ULM","Herbarium University Ulm","3470","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.","Maas P.J.M.",NA,NA,NA,NA,"Gottsberger, G. & Doring, J.",NA,NA,NA,"Brazil",NA,NA,NA,-46.15,-23.85,NA,NA,NA,"Rollinia sericea (R.E.Fr.) R.E.Fr.",NA,NA
"80",NA,"S","HERB","34837","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.","Maas, P. J. M.",NA,NA,NA,NA,"Klein, R. M.",NA,NA,NA,"Brazil","Santa Catarina",NA,"Mooro da Ressacada Itajaí",NA,NA,NA,NA,NA,"Rollinia sericea (R.E.Fr.) R.E.Fr.",NA,NA
"81",NA,"U","Nationaal Herbarium Nederland, Utrecht University branch","27146","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.","Maas P.J.M.",NA,NA,NA,NA,"Gottsberger, I., Gottsberger G.",NA,NA,NA,"Brazil",NA,NA,NA,-46.15,-23.85,NA,NA,NA,"Rollinia sericea (R.E.Fr.) R.E.Fr.",NA,NA
"82",NA,"MBM","Museu Botanico Municipal Curritiba, Brasilia","29188","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.","Maas P.J.M.",NA,NA,NA,NA,"Gottsberger, G. & Doring, J.",NA,NA,NA,"Brazil",NA,NA,NA,-46.15,-23.85,NA,NA,NA,"Rollinia sericea (R.E.Fr.) R.E.Fr.",NA,NA
"83",NA,"ULM","Herbarium University Ulm","4586","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.","Maas P.J.M.",NA,NA,NA,NA,"Gottsberger, I., Gottsberger G.",NA,NA,NA,"Brazil",NA,NA,NA,-46.15,-23.85,NA,NA,NA,"Rollinia sericea (R.E.Fr.) R.E.Fr.",NA,NA
"84",NA,"UNESC","CRI","302","Annona neosericea H.Rainer","Annonaceae","Annona","neosericea",NA,"H.Rainer","Vanilde Citadini- Zanette",NA,NA,NA,NA,"Sinara Colonetti",NA,NA,NA,"Brazil","Santa Catarina","Siderópolis","Barragem Rio São Bento.",-49.424722,-28.598333,NA,"BRA:UNESC:CRI:0000000302",NA,"Annona neosericea H.Rainer",NA,NA
"85",NA,"UFSJ","HUFSJ","97","Annona neosericea H.Rainer","Annonaceae","Annona","neosericea",NA,"H.Rainer",NA,NA,NA,"s.n.",NA,"Teixeira, F",NA,NA,NA,"Brazil","Minas Gerais","Resende Costa",NA,0,0,"Brácteas amarelas e odor agradável.","BRA:UFSJ:HUFSJ:0000000097",NA,"Annona neosericea H.Rainer",NA,NA
"86",NA,"ULM","Herbarium University Ulm","22577","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.","G. Hatschbach",NA,NA,NA,NA,"Hatschbach, G., Spichiger, R., Cervi, A.C. & P.A. Loizeau",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Rollinia sericea (R.E.Fr.) R.E.Fr.",NA,NA
"87",NA,"UNIVILLE","JOI","14802","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.",NA,NA,NA,"1184",NA,"Melo-Júnior, J.C.F.",NA,NA,NA,"Brazil","Santa Catarina","São Francisco do Sul","Parque do Acaraí.",NA,NA,NA,"BRA:UNIVILLE:JOI:0000014802",NA,"Rollinia sericea (R.E.Fr.) R.E.Fr.",NA,NA
"88",NA,"USJ","Universidad de Costa Rica","33360","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.","Maas P.J.M.",NA,NA,NA,NA,"Gottsberger, G. & Doring, J.",NA,NA,NA,"Brazil",NA,NA,NA,-46.15,-23.85,NA,NA,NA,"Rollinia sericea (R.E.Fr.) R.E.Fr.",NA,NA
"89",NA,"UNESC","CRI","120","Annona neosericea H.Rainer","Annonaceae","Annona","neosericea",NA,"H.Rainer","Vanilde Citadini- Zanette","2008-04-20T00:00:00.000+0000",NA,NA,NA,"Jean Gabriel Cemin",2008,2,28,"Brazil","Santa Catarina","Turvo",NA,-49.679444,-28.926667,NA,"BRA:UNESC:CRI:0000000120",NA,"Annona neosericea H.Rainer",NA,NA
"90",NA,"IAC","IAC","48269","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.","E. Ramos","2006-10-13T00:00:00.000+0000",NA,"87",NA,"E. Ramos; H.R. Gonçalves",2006,10,13,"Brazil","São Paulo","Ubatuba","Trecho entre Praia do Estaleiro e Praia Ubatubamirim",-45.064912,-23.435126,"fora da parcela","BRA:IAC:IAC:0000048269",NA,"Rollinia sericea (R.E.Fr.) R.E.Fr.",NA,NA
"91",NA,"Universidade Regional de Blumenau, FURB","FURB","2910","Annona neosericea H.Rainer","Annonaceae","Annona","neosericea",NA,"H.Rainer","Oliveira, AA de","2010-04-12T00:00:00.000+0000",NA,NA,NA,"Sevegnani, L.",1997,12,13,"Brazil","Santa Catarina","Blumenau","Ribeirão Cego, Velha Grande.",NA,NA,NA,"BRA:FURB:FURB:0000002910",NA,"Annona neosericea H.Rainer",NA,NA
"92",NA,"UFPR","UPCB","32305","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.","Silva, S.M.","1998-01-01T00:00:00.000+0000",NA,NA,NA,"Mikich, S.B.",1994,12,NA,"Brazil","Paraná","Fênix","Parque Estadual de Vila Rica do Espírito Santo",NA,NA,"Árvore cultivada, antigo horto do Parque..","BRA:UFPR:UPCB:0000032305",NA,"Rollinia sericea (R.E.Fr.) R.E.Fr.",NA,NA
"93",NA,NA,"Botany","L.1094176","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.",NA,NA,NA,NA,NA,"Hatschbach GG",1979,10,26,"Brazil","Paraná",NA,NA,NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.1094176",NA,"Rollinia sericea (R.E.Fr.) R.E.Fr.",NA,NA
"94",NA,NA,"Botany","U.1081669","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.","Maas PJM",NA,NA,NA,NA,"Hatschbach GG",1978,12,14,"Brazil","Paraná",NA,NA,NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1081669",NA,"Rollinia sericea (R.E.Fr.) R.E.Fr.",NA,NA
"95",NA,NA,"Botany","L.1764921","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.","Maas PJM",NA,NA,NA,NA,"Hatschbach GG",1967,10,18,"Brazil","Paraná",NA,"Paraná (Brasil), Guaraquicaba, Rio do Cedro.",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.1764921",NA,"Rollinia sericea (R.E.Fr.) R.E.Fr.",NA,NA
"96",NA,"IAP","PACA-AGP","58410","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.","R. E. Fries","1950-01-01T00:00:00.000+0000",NA,"214",NA,"R. M. Klein",1949,11,3,"Brazil","Sc","Brusque","Mata do Hoffmann",NA,NA,"CRITICAMENTE EM PERIGO&nf;árvore, 15 m, conf. R. A. Záchia em 01.04.1992 Habitat: in silva","BRA:IAP:PACA-AGP:0000058410",NA,"Rollinia sericea (R.E.Fr.) R.E.Fr.",NA,NA
