"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"83",NA,"Universidade Regional de Blumenau, FURB","FURB","19198","Annona neosericea H.Rainer","Annonaceae","Annona","neosericea",NA,"H.Rainer","Cadorin, TJ","2009-12-12T00:00:00.000+0000",NA,"851",NA,"Cadorin, T.J.",2009,12,12,"Brazil","Santa Catarina","Joinville","Parque Municipal Zoobotânico de Joinville.",-48.828611,-26.290555,"Coleta Extra IFFSC (Arbórea)","BRA:FURB:FURB:0000019198",NA,"Annona neosericea H.Rainer"
"84",NA,"Universidade Regional de Blumenau, FURB","FURB","17818","Annona neosericea H.Rainer","Annonaceae","Annona","neosericea",NA,"H.Rainer","Oliveira, AA de","2011-02-02T00:00:00.000+0000",NA,"1421",NA,"Stival-Santos, A.",2009,12,9,"Brazil","Santa Catarina","Tijucas","Oliveira.",-48.779722,-27.180278,"Florística IFFSC 523 (Arbórea)","BRA:FURB:FURB:0000017818",NA,"Annona neosericea H.Rainer"
"85",NA,"Universidade Regional de Blumenau, FURB","FURB","19004","Annona neosericea H.Rainer","Annonaceae","Annona","neosericea",NA,"H.Rainer","Korte, A","2009-12-07T00:00:00.000+0000",NA,"1447",NA,"Korte, A.",2009,12,7,"Brazil","Santa Catarina","Rio do Sul","Fundo Canoas.",-49.68,-27.18,"Fito IFFSC 513 /O/14","BRA:FURB:FURB:0000019004",NA,"Annona neosericea H.Rainer"
"92",NA,"UNIVILLE","JOI","6971","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.",NA,NA,NA,"11",NA,"T.M. Mafra",2008,1,22,"Brazil","Santa Catarina","Araquari","BR-280.",NA,NA,NA,"BRA:UNIVILLE:JOI:0000006971",NA,"Rollinia sericea (R.E.Fr.) R.E.Fr."
"93",NA,"UNIVILLE","JOIW","768","Annona neosericea H.Rainer","Annonaceae","Annona","neosericea",NA,"H.Rainer","Charlin Manoel Raimundo",NA,NA,"11",NA,"T.M.Mafra",2008,1,22,"Brazil","Sc","BR-280 - Araquari","Floresta Ombrófila Densa Sub-Montana",NA,NA,"Árvore,MAD=galho;CAP=aa28cm;h=5m.Frutos maduros e amarelos.","BRA:UNIVILLE:JOIW:0000000768",NA,"Annona neosericea H.Rainer"
"94",NA,"UNIVILLE","JOIW","673","Annona neosericea H.Rainer","Annonaceae","Annona","neosericea",NA,"H.Rainer","Tomy Fisher",NA,NA,"789",NA,"J.C.F.Melo Jr.",2008,1,16,"Brazil","Sc","Guaramirim- Vila Amizade -BR-280","Floresta Ombrófila Densa Sub-Montana - Estágio Médio de Regeneração",NA,NA,"Árvore, MAD=galho; CAP=26cm; h=6m.","BRA:UNIVILLE:JOIW:0000000673",NA,"Annona neosericea H.Rainer"
"95",NA,"USP","SPFW","3469","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.","Tomy Fisher",NA,NA,"789",NA,"Melo Jr, J.C.F. Andreacci, F.; Weiers, M.S.; Gouveia, C.; Mafra, T.M.; Bartz, M.C.",2008,1,1,"Brazil","Santa Catarina",NA,NA,-49.020778,-26.467278,NA,"BRA:USP:SPFW:0000003469",NA,"Rollinia sericea (R.E.Fr.) R.E.Fr."
"96",NA,"HUCP",NA,"18874","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.","Bonaldi, R",NA,NA,"324",NA,"Bonaldi, R",2008,1,16,"Brazil","Paraná",NA,"Tinguaçu",0,0,NA,"18730",NA,"Rollinia sericea (R.E.Fr.) R.E.Fr."
"100",NA,"IF","SPSF","50826","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.",NA,NA,NA,"599",NA,"J.A.M.A.Gomes",2008,2,15,"Brazil","Sp","Ubatuba","Parque Estadual da Serra do Mar - Núcleo Picinguaba",NA,NA,"COLETA: Árvore 15 m, DAP 28,9 cm, fruto verde; GEOGRAFIA: Núcleo Picinguaba, Faz. Capricórnio&nf;Floresta Ombrófila Densa Submontana&nf;Parcela G, Sub parcela 12, ind. G258&nf;-23.373889N; -45.080833L;","BRA:IF:SPSF:0000050826",NA,"Rollinia sericea (R.E.Fr.) R.E.Fr."
"101",NA,"Universidade Estadual de Londrina, UEL","FUEL","54391","Annona neosericea H.Rainer","Annonaceae","Annona","neosericea",NA,"H.Rainer",NA,"2016-01-01T00:00:00.000+0000",NA,"599",NA,"Gomes, JAMA",2008,2,15,"Brazil","São Paulo","Ubatuba","Núcleo Picinguaba, Serra do Mar, Fazenda Capricórnio, -23.373889 N; -45.080833 L.",0,0,"Árvore 15 alt., 28,9 cm. DAP; fruto verde; floresta ombrófila densa submontana","BRA:UEL:FUEL:0000054391",NA,"Annona neosericea H.Rainer"
"103",NA,"UFPR","UPCB","65400","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.","Meyer, F.S.","2008-07-01T00:00:00.000+0000",NA,"674",NA,"Meyer, F.S.",2008,4,4,"Brazil","Santa Catarina","São Bento do Sul","Arredores do Cepa Rugendas-Univille, Rio Natal.",-49.378611,-26.250556,"Arvoreta 6m alt, coletado na borda da mata, em região com Floresta Ombrófila Densa Montana. Frutos amarelos..","BRA:UFPR:UPCB:0000065400",NA,"Rollinia sericea (R.E.Fr.) R.E.Fr."
"104",NA,"Universidade Estadual Paulista, UNESP","BOTU","25744","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.",NA,NA,NA,NA,NA,"Paschoal, M.E.S.",2008,7,26,"Brazil","São Paulo","Ubatuba",NA,-45.074167,-23.473472,"Há árvores isoladas remanescentes e Floresta íntegra nos locais mais íngremes. Árvore de 15m de altura. Frutos passados, secos. <ll>dwc_commonname:</ll> Cortiça","BRA:UNESPIBB:BOTU:0000025744",NA,"Rollinia sericea (R.E.Fr.) R.E.Fr."
"105",NA,"HUCP",NA,"20424","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.","Selusniaki, M",NA,NA,"399",NA,"Bonaldi, R",2008,9,21,"Brazil","Paraná",NA,"Tinguaçu",0,0,NA,"20349",NA,"Rollinia sericea (R.E.Fr.) R.E.Fr."
"106",NA,"FZB-BH","BHZB","7820","Annona neosericea H.Rainer","Annonaceae","Annona","neosericea",NA,"H.Rainer",NA,NA,NA,"3069",NA,"Rezende, S.G et al.",2008,10,20,"Brazil","Mg","Vespasiano","Próximo à linha verde",-43.918611,-19.710278,"; Habitat: Floresta Estacional Semidecidual Submontana; Bioma: Cerrado","BRA:FZB-BH:BHZB:0000007820",NA,"Annona neosericea H.Rainer"
"107",NA,"MBM","MBM","352167","Annona neosericea H.Rainer","Annonaceae","Annona","neosericea",NA,"H.Rainer",NA,NA,NA,"830",NA,"Reginato, M",2008,11,17,"Brazil","Paraná","Antonina","RPPN Rio Cachoeira, PR-405 km 5.",0,0,"Arbórea 14m com flores amarelas.; Floresta Ombrófila Densa.","BRA:MBM:MBM:0000352167",NA,"Annona neosericea H.Rainer"
"108",NA,"UNICAMP","UEC","149434","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.","Urbanetz, C.","2008-11-01T00:00:00.000+0000",NA,"506",NA,"Urbanetz, C.; Matsumoto, R.S.",2008,11,22,"Brazil","São Paulo","Cananéia","Km 31,5 da rodovia SP- 232.",-47.9125,-24.905556,"Árvire, ca. de 6m, flores amarelo ocre.; Floresta de restinga, solo arenoso.","BRA:UNICAMP:UEC:0000149434",NA,"Rollinia sericea (R.E.Fr.) R.E.Fr."
"109",NA,"USP","SPFW","3407","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.","Tomy Fisher",NA,NA,"710",NA,"Melo Jr, J.C.F. Andreacci, F.; Weiers, M.S.; Gouveia, C.; Ronchi, E.K.; Raimundo, C.M.; Fischer, T.; Mafra, T.M.",2007,1,1,"Brazil","Santa Catarina",NA,NA,-48.821139,-26.447972,NA,"BRA:USP:SPFW:0000003407",NA,"Rollinia sericea (R.E.Fr.) R.E.Fr."
"110",NA,"IAC","IAC","49168","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.","E. Ramos et al.","2007-01-05T00:00:00.000+0000",NA,"373",NA,"E. Ramos; H.R. Gonçalves & S. Santos",2007,1,5,"Brazil","São Paulo","Ubatuba","Fazenda Capricórnio, Núcleo Picinguaba/PESM, Parcela F",-45.079103,-23.380977,"Subparcela 24 indivíduo F0313.&nf;Nome popular: araticum","BRA:IAC:IAC:0000049168",NA,"Rollinia sericea (R.E.Fr.) R.E.Fr."
"111",NA,"HUCP",NA,"18227","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.","Bonaldi, C","2007-11-23T00:00:00.000+0000",NA,"184",NA,"Bonaldi, C",2007,3,25,"Brazil","Paraná",NA,NA,0,0,NA,"18142",NA,"Rollinia sericea (R.E.Fr.) R.E.Fr."
"112",NA,"Universidade Regional de Blumenau, FURB","FURB","10666","Annona neosericea H.Rainer","Annonaceae","Annona","neosericea",NA,"H.Rainer","Grippa, CR","2007-04-16T00:00:00.000+0000",NA,"663",NA,"Grippa, C.R.",2007,4,16,"Brazil","Santa Catarina","Gaspar","Gaspar Alto Central.",-49.038055,-27.028333,"Fitossociologia do Plano de Manejo do Parque Nacional da Serra do Itajaí. Campo I. Parcela: 2. Código: 29 (Furb 05). Cap da planta: 46 cm.","BRA:FURB:FURB:0000010666",NA,"Annona neosericea H.Rainer"
"113",NA,"Universidade Estadual de Londrina, UEL","FUEL","43786","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.","Franco, GADC","2007-05-24T00:00:00.000+0000",NA,"690",NA,"Souza, FM; Sousa, RC; Santos, MF; Ribeiro, SJ",2007,5,8,"Brazil","São Paulo","São Paulo","Parque Estadual do Jaraguá, Trilha do Mauro. SAD69, 23K. UTM x 318913, UTM y 7405201.",0,0,"Árvore 8m. Frutos imaturos verdes.","BRA:UEL:FUEL:0000043786",NA,"Rollinia sericea (R.E.Fr.) R.E.Fr."
"114",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","130054","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.",NA,NA,NA,"234",NA,"Felix, DF",2007,8,23,"Brazil","Minas Gerais","Belo Horizonte","Museu de História Natural e Jardim Botânico UFMG, Coletada na área administrativa próxima a produção de mudas. Área 7.",-43.915972,-19.891611,"Árvore de 10 metros de altura. F.I.V.","BRA:UFMG:BHCB:0000130054",NA,"Rollinia sericea (R.E.Fr.) R.E.Fr."
"115",NA,"IAP","PACA-AGP","93077","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.","Larocca, J.","2007-10-10T00:00:00.000+0000",NA,"25",NA,"Oberherr, A.D.",2007,10,7,"Brazil","Rs","Sapiranga",NA,-50.9965,-29.611333,"Herbário CEMEAM No 85 Habitat: borda de mata, solo arenoso Hábito: arbórea","BRA:IAP:PACA-AGP:0000093077",NA,"Rollinia sericea (R.E.Fr.) R.E.Fr."
"116",NA,"Instituto de Botânica, IBT","SP","426012","Annona neosericea H.Rainer","Annonaceae","Annona","neosericea",NA,"H.Rainer","Capistrano, TR","2009-01-22T00:00:00.000+0000",NA,"1644",NA,"Simão Bianchini, R; Rossi, L; Queiroz, RT",2007,10,18,"Brazil","São Paulo","Santo André","Lote 1 Rodoanel Mário Covas, Trecho Sul",0,0,NA,"BRA:IBt:SP:0000426012",NA,"Annona neosericea H.Rainer"
"117",NA,"UNIVILLE","JOIW","596","Annona neosericea H.Rainer","Annonaceae","Annona","neosericea",NA,"H.Rainer","Tomy Fisher",NA,NA,"710",NA,"J.C.F.Melo Jr.",2007,12,20,"Brazil","Sc","Guaramirim - Corticeira,BR-280","Floresta Ombrófila Densa Terras Baixas - Estágio Médio de Regeneração",-48.821139,-26.447972,"Árvore. Sépalas verdes, pétalas amarelas; Fruto imaturo.","BRA:UNIVILLE:JOIW:0000000596",NA,"Annona neosericea H.Rainer"
"120",NA,"UNICAMP","UEC","150783","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.","Franco, G.A.D.C.","2007-12-03T00:00:00.000+0000",NA,"1015",NA,"Souza, F.M.; Sousa, R.C.; Corrêa, W.; Garcia, R.L.M.",2007,12,3,"Brazil","São Paulo","São Paulo","Parque Estadual do Jaraguá, Trilha do Pai Zé.",0,0,"Árvore. 11m. Frutos amarelados.","BRA:UNICAMP:UEC:0000150783",NA,"Rollinia sericea (R.E.Fr.) R.E.Fr."
"121",NA,"UnB","UB","188476","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.",NA,NA,NA,"47031",NA,"Araújo, GM; et al.",2006,1,6,"Brazil","Minas Gerais","Araguari","Capim Branco II.",0,0,"Árvore 6m.; fruto verde.; Floresta decídua.","BRA:UnB:UB:0000188476",NA,"Rollinia sericea (R.E.Fr.) R.E.Fr."
"122",NA,"Instituto Plantarum de Estudos da Flora Ltda (HPL)","HPL","6796","Annona neosericea H.Rainer","Annonaceae","Annona","neosericea",NA,"H.Rainer","V.C. Souza","2011-03-07T00:00:00.000+0000",NA,"6229",NA,"J. A. Lombardi & R. Tsuji et al.",2006,1,16,"Brazil","Sp","Salesópolis","Coletado na estrada da PETROBRAS, SP-090 (estrada entre Salesópolis-São Sebastião, em margens de estrada e área de mata secundária ou de mata perturbada). S 23° 44' 09,0""; W 45° 34' 05,6"" - 627 m.s.m.",NA,NA,NA,"BRA:JBP:HPL:0000006796",NA,"Annona neosericea H.Rainer"
"123",NA,"UFV","VIC","46633","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.","Ramos, E.","2007-09-01T00:00:00.000+0000",NA,"1632",NA,"Torres, R.B.; et al.",2006,2,21,"Brazil","São Paulo","Ubatuba","Pousada Betânia",-45.206092,-23.692733,"Floresta Ombrifólia densa de terras baixas.Árvore, 7 m de altura; borda, ao lado do alojamento; Frutos maduros amarelos, polpa branca , sementes negras.; Árvore, 7 m de altura; borda, ao lado do alojamento; Frutos maduros amarelos, pol","BRA:UFV:VIC:0000046633",NA,"Rollinia sericea (R.E.Fr.) R.E.Fr."
"124",NA,"UNICAMP","UEC","155172","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.","Urbanetz, C.",NA,NA,"608",NA,"Urbanetz, C.",2006,4,19,"Brazil","São Paulo","Cananéia","Fazenda Folha Larga Km 31,5, da rodovia SP-226.",-53.9125,-29.905556,"Árvore 11m.; Floresta Ombrófila Densa Submontana. Solo do tipo podzólico.","BRA:UNICAMP:UEC:0000155172",NA,"Rollinia sericea (R.E.Fr.) R.E.Fr."
"125",NA,"Universidade Regional de Blumenau, FURB","FURB","5822","Annona neosericea H.Rainer","Annonaceae","Annona","neosericea",NA,"H.Rainer","Oliveira, AA de","2010-04-12T00:00:00.000+0000",NA,NA,NA,"Kalk, J.M.",2006,6,17,"Brazil","Santa Catarina","Blumenau","Cia.da Hering - Bom Retiro.",-49.077778,-26.925556,NA,"BRA:FURB:FURB:0000005822",NA,"Annona neosericea H.Rainer"
"126",NA,"IAC","IAC","49261","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.","E. Ramos et al.","2006-09-26T00:00:00.000+0000",NA,"446",NA,"E. Ramos; R.B. Torres & S. Santos",2006,9,26,"Brazil","São Paulo","Ubatuba","Fazenda Capricórnio, Núcleo Picinguaba/PESM, Parcela F",-45.078692,-23.380498,"Subparcela 81 indivíduo F1166.&nf;Nome popular: araticum","BRA:IAC:IAC:0000049261",NA,"Rollinia sericea (R.E.Fr.) R.E.Fr."
"128",NA,"Instituto Plantarum de Estudos da Flora Ltda (HPL)","HPL","8368","Annona neosericea H.Rainer","Annonaceae","Annona","neosericea",NA,"H.Rainer","V.C. Souza","2011-03-07T00:00:00.000+0000",NA,"1405",NA,"R. Tsuji",2006,10,5,"Brazil","Sp","Jacareí","Coletado nas proximidades do município de Jacareí, na área da VCP, em área de mata atlântica.",NA,NA,NA,"BRA:JBP:HPL:0000008368",NA,"Annona neosericea H.Rainer"
"129",NA,"Universidade Regional de Blumenau, FURB","FURB","12841","Annona neosericea H.Rainer","Annonaceae","Annona","neosericea",NA,"H.Rainer","Beckhauser, TA","2006-10-19T00:00:00.000+0000",NA,"31",NA,"Beckhauser, T.A.",2006,10,19,"Brazil","Santa Catarina","Blumenau","Campus I - FURB.",-49.079167,-26.905556,NA,"BRA:FURB:FURB:0000012841",NA,"Annona neosericea H.Rainer"
"131",NA,"Universidade Estadual Paulista, UNESP","BOTU","25139","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.","Bernacci, L.C.",NA,NA,NA,NA,"Pilla, M.A.C.",2005,3,19,"Brazil","São Paulo","Natividade da Serra",NA,-45.25,-23.416667,"Mata Atlântica. Vegetação secundária. <ll>dwc_commonname:</ll> tuncum","BRA:UNESPIBB:BOTU:0000025139",NA,"Rollinia sericea (R.E.Fr.) R.E.Fr."
"132",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA095248","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.","Rodrigues, R.R.",NA,NA,"133",NA,"Braidotti, J.C. et al.",2005,3,30,"Brazil","São Paulo","Barra do Turvo",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA095248",NA,"Rollinia sericea (R.E.Fr.) R.E.Fr."
"133",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA050463","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.",NA,NA,NA,"58",NA,"Santos, M.B.; Pardi, M.M.; Bordini, M.C.P.; Bosquetti, L.B.; Marcelino, V.R.; Breier, T.B.; Souza, V.C.; Rodrigues, R.R.",2005,3,25,"Brazil","São Paulo","Eldorado","Parque Estadual de Jacupiranga, Núcleo Caverna do Diabo. Trilha da Água Grande/Ressurgência. Capoeira de Floresta Ombrófila Densa Baixo Montana num vale de calcário.",NA,NA,NA,"BRA:ESALQ:ESA:0ESA050463",NA,"Rollinia sericea (R.E.Fr.) R.E.Fr."
"134",NA,"Universidade Federal de Santa Catarina (UFSC)","FLOR","57554","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.","Daltrini, C.","2007-01-01T00:00:00.000+0000",NA,"527",NA,"Equipe Acaraú",2005,11,2,"Brazil","São Paulo","Bertioga",NA,NA,NA,"árvore, flor branca, altura da planta: 4","BRA:UFSC:FLOR:0000057554",NA,"Rollinia sericea (R.E.Fr.) R.E.Fr."
"135",NA,"Universidade Estadual Paulista, UNESP","HRCB","60326","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.","Assis, M.A.",NA,NA,"3",NA,"Kamimura, V.A.",2005,12,5,"Brazil","São Paulo","Ubatuba","Núcleo Picinguaba, localizada ao longo da trilha do Corisco, sertão da Casa da Farinha",-44.835556,-23.336944,"Parcela B Biota Gradiente Funcional, indivíduo nº 852","BRA:UNESPRC:HRCB:0000060326",NA,"Rollinia sericea (R.E.Fr.) R.E.Fr."
"136",NA,"Universidade Estadual Paulista, UNESP","HRCB","60325","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.","Assis, M.A.",NA,NA,"2",NA,"Kamimura, V.A.",2005,12,5,"Brazil","São Paulo","Ubatuba","Núcleo Picinguaba, localizada ao longo da Trilha do Corisco, no Sertão da Casa da Farinha.",-44.835556,-23.336944,"Indivíduo nº B 306","BRA:UNESPRC:HRCB:0000060325",NA,"Rollinia sericea (R.E.Fr.) R.E.Fr."
"137",NA,"UNICAMP","UEC","133538","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.","Urbanetz, C.",NA,NA,"309",NA,"Urbanetz, C.; Mariuza; Domingos; Lelo",2004,1,14,"Brazil","São Paulo","Cananéia","Fazenda Folha Larga, Trilha da Vitória.",-47.916667,-24.883333,"Árvore de 15m; frutos imaturos verdes.","BRA:UNICAMP:UEC:0000133538",NA,"Rollinia sericea (R.E.Fr.) R.E.Fr."
"138",NA,"UFPR","UPCB","59752","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.","Guimarães, O.A.","2007-10-25T00:00:00.000+0000",NA,"3290",NA,"Labiak, P.H.",2004,4,20,"Brazil","Paraná","Morretes","Parques Estadual do Marumbi",NA,NA,"Árvore ca. 10m. Floresta Atlântica..","BRA:UFPR:UPCB:0000059752",NA,"Rollinia sericea (R.E.Fr.) R.E.Fr."
"140",NA,"UNICAMP","UEC","133928","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.","Urbanetz, C.",NA,NA,"132",NA,"Urbanetz, C.; Mariuza; Domingos; Lelo",2003,10,1,"Brazil","São Paulo","Cananéia","Fazenda Folha Larga",-47.916667,-24.883333,"Árvore de 7 metros. Frutos seco.","BRA:UNICAMP:UEC:0000133928",NA,"Rollinia sericea (R.E.Fr.) R.E.Fr."
"141",NA,"UNICAMP","UEC","132878","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.","Urbanetz, C.",NA,NA,"148",NA,"Urbanetz, C.; Mariuza; Lelo; Domingos",2003,10,1,"Brazil","São Paulo","Cananéia","Fazenda Folha Larga",-47.916667,-24.883333,"Árvore de 15m. Frutos secos.","BRA:UNICAMP:UEC:0000132878",NA,"Rollinia sericea (R.E.Fr.) R.E.Fr."
"142",NA,"UNICAMP","UEC","133492","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.","Urbanetz, C.",NA,NA,"261",NA,"Urbanetz, C.; Mariuza; Domingos; Lelo",2003,12,15,"Brazil","São Paulo","Cananéia","Fazenda Folha Larga, Entrada da trilha do jacaré.",-47.916667,-24.883333,"Arvoreta de 2.5m.","BRA:UNICAMP:UEC:0000133492",NA,"Rollinia sericea (R.E.Fr.) R.E.Fr."
"143",NA,"MBM","MBM","283151","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.","Hatschbach, G",NA,NA,"1966",NA,"Borgo, M; et al.",2002,10,25,"Brazil","Paraná","Antonina","Reserva Natural Cachoeira, Trilha Araponga",0,0,NA,"BRA:MBM:MBM:0000283151",NA,"Rollinia sericea (R.E.Fr.) R.E.Fr."
"145",NA,"Universidade Regional de Blumenau, FURB","FURB","3148","Annona neosericea H.Rainer","Annonaceae","Annona","neosericea",NA,"H.Rainer","Oliveira, AA de","2010-04-12T00:00:00.000+0000",NA,NA,NA,"Thompsen, R.",2001,7,20,"Brazil","Santa Catarina","Blumenau","Parque Natural Municipal Nascentes do Garcia.",-49.087778,-27.056667,"FNMA. Florística.","BRA:FURB:FURB:0000003148",NA,"Annona neosericea H.Rainer"
"147",NA,"Instituto Plantarum de Estudos da Flora Ltda (HPL)","HPL","417","Annona neosericea H.Rainer","Annonaceae","Annona","neosericea",NA,"H.Rainer","V.C. Souza","2011-03-07T00:00:00.000+0000",NA,"2956",NA,"H. Lorenzi",2001,11,27,"Brazil","Pr","Araraqueçaba","Tagaçaba, na mata atlântica.",NA,NA,NA,"BRA:JBP:HPL:0000000417",NA,"Annona neosericea H.Rainer"
"148",NA,"Instituto de Botânica, IBT","SP","360839","Annona neosericea H.Rainer","Annonaceae","Annona","neosericea",NA,"H.Rainer","Rossi, L","2014-06-01T00:00:00.000+0000",NA,"429",NA,"Sampaio, PSP; Martins, SE",2000,2,3,"Brazil","São Paulo","Bertioga","Praia do Itaguaré.",0,0,NA,"BRA:IBt:SP:0000360839",NA,"Annona neosericea H.Rainer"
"150",NA,"Universidade Regional de Blumenau, FURB","FURB","1967","Annona neosericea H.Rainer","Annonaceae","Annona","neosericea",NA,"H.Rainer","Oliveira, AA de","2010-04-12T00:00:00.000+0000",NA,NA,NA,"Uhlmann, A.",2000,4,16,"Brazil","Santa Catarina","Indaial","Morro Geisler.",-49.223056,-26.896667,"PRONABIO","BRA:FURB:FURB:0000001967",NA,"Annona neosericea H.Rainer"
"151",NA,"MBM","MBM","276977","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.",NA,NA,NA,"18",NA,"Putini, F; et al.",2000,6,3,"Brazil","Paraná","Guaraqueçaba","Reserva Natural Salto Morato",0,0,NA,"BRA:MBM:MBM:0000276977",NA,"Rollinia sericea (R.E.Fr.) R.E.Fr."
"152",NA,"Instituto de Botânica, IBT","SP","350418","Annona neosericea H.Rainer","Annonaceae","Annona","neosericea",NA,"H.Rainer","Mamede, MCH","2013-01-01T00:00:00.000+0000",NA,"2145",NA,"Rossi, L; Kawasaki, ML; Bopp, L",2000,9,19,"Brazil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar, Núcleo Caraguatatuba. Trilha dos Tropeiros",0,0,NA,"BRA:IBt:SP:0000350418",NA,"Annona neosericea H.Rainer"
"153",NA,"IAC","IAC","40956","Rollinia sericea (R.E.Fr.) R.E.Fr.","Annonaceae","Annona","sericea",NA,"(R.E.Fr.) R.E.Fr.","L.C. Bernacci et al.","2000-11-07T00:00:00.000+0000",NA,"2937",NA,"L.C. Bernacci; G. Durigan; G.A.D.C. Franco; E. Furlan & G.F. Árbocz",2000,11,7,"Brazil","São Paulo","Ibiúna","próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Zézinho",-47.091717,-23.761081,NA,"BRA:IAC:IAC:0000040956",NA,"Rollinia sericea (R.E.Fr.) R.E.Fr."
"155",NA,"Universidade Regional de Blumenau, FURB","FURB","9847","Annona neosericea H.Rainer","Annonaceae","Annona","neosericea",NA,"H.Rainer","Oliveira, AA de","2010-04-12T00:00:00.000+0000",NA,"126",NA,"Dias, E.",2000,11,28,"Brazil","Santa Catarina","Joinville","Margem Estrada do Piraí.",NA,NA,NA,"BRA:FURB:FURB:0000009847",NA,"Annona neosericea H.Rainer"
