"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"11",NA,"USP","SPF","213435","Unonopsis aurantiaca Maas & Westra",NA,"Annonaceae","Unonopsis","aurantiaca","Maas & Westra","Mello-Silva, R; Lopes, JC","2010-01-01T00:00:00.000+0000",NA,"125","Lopes, JC",2010,12,4,"Brazil","Espírito Santo","Linhares","Reserva Natural Vale, Nativo Paraju.",-39.886944,-19.135444,"Árvore ca. 6 m alt. Folhas levemente discolores, verde mais escuro na face adaxial, nervura primária amarela. Flores amarelo-alaranjadas. Frutos jovens verdes, maduros amarelo-alaranjados.; Mussununga.","BRA:USP:SPF:0000213435",NA,"Unonopsis aurantiaca Maas & Westra"
"12",NA,"UFES","VIES","24258","Unonopsis aurantiaca Maas & Westra",NA,"Annonaceae","Unonopsis","aurantiaca","Maas & Westra","Oliveira, A.G.","2011-02-04T00:00:00.000+0000",NA,"1508","Lobão, A.Q.; Oliveira, A.G.; Monteiro, M.M. & Coelho, R.",2009,3,23,"Brazil","Espírito Santo","Conceição da Barra","Itaúnas.",NA,NA,"SW1839","BRA:UFES:VIES:0000024258",NA,"Unonopsis aurantiaca Maas & Westra"
"13",NA,NA,"Botany","L  0298177","Unonopsis aurantiaca Maas & Westra",NA,"Annonaceae","Unonopsis","aurantiaca","Maas & Westra",NA,NA,NA,NA,"Maas PJM; et al.",2009,5,9,"Brazil",NA,NA,"Espirito Santo, Linhares, Reserva do Vale de Rio Doce, Estrada do Paraju. Mussununga forest on white sand.",-39.883333,-19.133333,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L%20%200298177",NA,"Unonopsis aurantiaca Maas & Westra"
"14",NA,NA,"Botany","L.3728632","Unonopsis aurantiaca Maas & Westra",NA,"Annonaceae","Unonopsis","aurantiaca","Maas & Westra",NA,NA,NA,NA,"Maas PJM; et al.",2009,5,9,"Brazil",NA,NA,"Espirito Santo, Linhares, Reserva do Vale de Rio Doce, Estrada do Paraju. Mussununga forest on white sand.",-39.883333,-19.133333,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.3728632",NA,"Unonopsis aurantiaca Maas & Westra"
"15",NA,NA,"Botany","L.3728633","Unonopsis aurantiaca Maas & Westra",NA,"Annonaceae","Unonopsis","aurantiaca","Maas & Westra",NA,NA,NA,NA,"Maas PJM; et al.",2009,5,9,"Brazil",NA,NA,"Espirito Santo, Linhares, Reserva do Vale de Rio Doce, Estrada do Paraju. Mussununga forest on white sand.",-39.883333,-19.133333,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.3728633",NA,"Unonopsis aurantiaca Maas & Westra"
"16",NA,"Reserva Natural Vale (CVRD)","CVRD","12454","Unonopsis aurantiaca Maas & Westra",NA,"Annonaceae","Unonopsis","aurantiaca","Maas & Westra","Paul J. M. Maas","2009-05-09T00:00:00.000+0000",NA,"9856","Maas, P.J.M.",2009,5,9,"Brazil","Es","LINHARES",NA,-39.886889,-19.135472,"<ll>dwc_commonname:</ll> Pindaíba da mussununga","BRA:CVRD:CVRD:0000012454",NA,"Unonopsis aurantiaca Maas & Westra"
"17",NA,"UFES","VIES","25295","Unonopsis aurantiaca Maas & Westra",NA,"Annonaceae","Unonopsis","aurantiaca","Maas & Westra","Oliveira, A.G.","2009-08-28T00:00:00.000+0000",NA,"587","Giaretta, A.O.; Coelho, R.; Ribeiro, M.; Menezes, L.F.T. & Deleon",2009,8,28,"Brazil","Espírito Santo","São Mateus","Bairro Litorâneo.",NA,NA,"SW1839","BRA:UFES:VIES:0000025295",NA,"Unonopsis aurantiaca Maas & Westra"
"18",NA,"UFES","VIES","28310","Unonopsis aurantiaca Maas & Westra",NA,"Annonaceae","Unonopsis","aurantiaca","Maas & Westra","Menezes, L.F.T.","2009-09-02T00:00:00.000+0000",NA,"1837","Menezes, L.F.T.; Pereira, O.J.; Martins, R.F.A. & Oliveira, A.G.",2008,3,6,"Brazil","Espírito Santo","São Mateus","Bairro Liberdade.",NA,NA,"SW1839","BRA:UFES:VIES:0000028310",NA,"Unonopsis aurantiaca Maas & Westra"
"19","2017-10-04T12:42:19.000+0000","JBRJ","RB","RB00490057","Unonopsis aurantiaca Maas & Westra",NA,"Annonaceae","Unonopsis","aurantiaca","Maas & Westra","A. Lobão",NA,NA,"494","M. P. Amorim ; M. C. Souza, J. Iganci & N. L. Nunes",2007,6,6,"Brazil","Espírito Santo","São Mateus","Beira Rio - Lajinha.",NA,NA,"Arvoreta ca. 4 m de altura, frutos ainda imaturos, verdes.","urn:catalog:JBRJ:RB:490057",NA,"Unonopsis aurantiaca Maas & Westra"
"20",NA,"Reserva Natural Vale (CVRD)","CVRD","10746","Unonopsis aurantiaca Maas & Westra",NA,"Annonaceae","Unonopsis","aurantiaca","Maas & Westra","Geovane S. Siqueira","2008-03-10T00:00:00.000+0000",NA,"963","Lucas, E.",2006,11,30,"Brazil","Es","LINHARES",NA,NA,NA,"<ll>dwc_commonname:</ll> Pindaíba da mussununga","BRA:CVRD:CVRD:0000010746",NA,"Unonopsis aurantiaca Maas & Westra"
"21",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA053963","Unonopsis aurantiaca Maas & Westra",NA,"Annonaceae","Unonopsis","aurantiaca","Maas & Westra","Lopes, J.C.","2012-01-01T00:00:00.000+0000",NA,"963","Lucas, E.J. et al.",2006,12,2,"Brazil","Espírito Santo","Linhares",NA,-39.883333,-19.132167,NA,"BRA:ESALQ:ESA:0ESA053963",NA,"Unonopsis aurantiaca Maas & Westra"
"22","2017-10-16T23:08:13.000+0000","JBRJ","RB","RB00544584","Unonopsis aurantiaca Maas & Westra",NA,"Annonaceae","Unonopsis","aurantiaca","Maas & Westra","Geovane S. Siqueira","2010-03-16T00:00:00.000+0000",NA,"963","E.J. Lucas; F.F. Mazine, N.A. Brummitt, O.R. Campos, T.B. Flores, L.V.S. Jennings & D. Sampaio",2006,12,2,"Brazil","Espírito Santo","Linhares","Reserva da Companhia Vale do Rio Doce, estrada Paraju, KM 1,9.",-39.888333,-19.1425,"Árvore de ca. 8m de altura; flores creme; frutos imaturos verde.","urn:catalog:JBRJ:RB:544584",NA,"Unonopsis aurantiaca Maas & Westra"
"23","2014-07-22T16:39:37.000+0000","JBRJ","RB","RB00484627","Unonopsis aurantiaca Maas & Westra","aff.","Annonaceae","Unonopsis","aurantiaca","Maas & Westra","Geovane S. Siqueira","2010-03-16T00:00:00.000+0000",NA,"168","Geovane S. Siqueira",2005,4,26,"Brazil","Espírito Santo","Linhares","Estrada Paraju, km 1,7.",NA,NA,"Fuste cilindrico, casca aspera, exsudação incolor, fruto maduro roxo, fruto imaturo amarelado, terrestre, porte arbóreo, altura total 7, CAP do fuste 35, diametro da copa 4, descamação ausente","urn:catalog:JBRJ:RB:484627",NA,"Unonopsis aurantiaca Maas & Westra"
"24",NA,"Reserva Natural Vale (CVRD)","CVRD","9118","Unonopsis aurantiaca Maas & Westra",NA,"Annonaceae","Unonopsis","aurantiaca","Maas & Westra","Geovane S. Siqueira","2008-03-05T00:00:00.000+0000",NA,"168","Siqueira, G.S.",2005,4,26,"Brazil","Es","LINHARES",NA,NA,NA,"<ll>dwc_commonname:</ll> Pindaíba da mussununga","BRA:CVRD:CVRD:0000009118",NA,"Unonopsis aurantiaca Maas & Westra"
"25",NA,NA,"Botany","L.1084203","Unonopsis aurantiaca Maas & Westra",NA,"Annonaceae","Unonopsis","aurantiaca","Maas & Westra",NA,NA,"ISOTYPE",NA,"Maas PJM; Maas-van de Kamer H; Folli DA",1999,2,12,"Brazil","Espírito Santo",NA,"Espírito Santo; Linhares, Reserva Florestal de Companhia Vale do Río Doce, Bomba d'Agua, 2 km from Gavea.",-39.883333,-20,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.1084203",NA,"Unonopsis aurantiaca Maas & Westra"
"26","2013-11-19T09:58:00.000+0000","MO","MO","3480374","Unonopsis aurantiaca Maas & Westra",NA,"Annonaceae","Unonopsis","aurantiaca","Maas & Westra","P.J.M. Maas & L.Y.Th. Westra","2006-01-01T00:00:00.000+0000","ISOTYPE","Maas 8825","Paul J.M. Maas|Hiltje Maas|D.A. Folli",1999,2,12,"Brazil","Espírito Santo",NA,"Linhares, Reserva Florestal da Companhia Vale do Rio Doce, Bomba d'agua, 2 km from Gavea. Margin of mussununga forest.",-39.883333,-19.1,NA,"urn:catalog:MO:Tropicos:3480374","http://www.tropicos.org/Specimen/3480374","Unonopsis aurantiaca Maas & Westra"
"27","2010-01-19T17:00:11.000+0000","K","Herbarium","K000582121","Unonopsis aurantiaca Maas & Westra",NA,"Annonaceae","Unonopsis","aurantiaca","Maas & Westra","Maas, P.J.M.; Westra, L.Y.Th.",NA,"ISOTYPE","8825","Maas, H.; Maas, P.J.M.; Folli, D.A.",1999,2,12,"Brazil",NA,NA,"Est. Espírito Santo, Linhares, Reserva Florestal da Companhia Vale do Rio Doce, Bomba d'agua, 2km from Gavea. Sea level.",-39.88,-19.1,"Vernacular name: Pindaíba da mussununga.","http://specimens.kew.org/herbarium/K000582121",NA,"Unonopsis aurantiaca Maas & Westra"
"28",NA,NA,"Botany","L.1084205","Unonopsis aurantiaca Maas & Westra",NA,"Annonaceae","Unonopsis","aurantiaca","Maas & Westra",NA,NA,"ISOTYPE",NA,"Maas PJM; Maas-van de Kamer H; Folli DA",1999,2,12,"Brazil","Espírito Santo",NA,"Espírito Santo; Linhares, Reserva Florestal de Companhia Vale do Río Doce, Bomba d'Agua, 2 km from Gavea.",-39.883333,-20,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.1084205",NA,"Unonopsis aurantiaca Maas & Westra"
"29",NA,"MBML","MBML-HERBARIO","9576","Unonopsis aurantiaca Maas & Westra",NA,"Annonaceae","Unonopsis","aurantiaca","Maas & Westra","P. J. M. Maas/2009",NA,"ISOTYPE","8825","P. J. Maas; H. Maas & D. A. Folli",1999,2,12,"Brazil","Espírito Santo","Linhares","Reserva Florestal CVRD",-40.063611,-19.1375,"Many-stemmed shrub, 4m tall, upper side of leaves slightly shiny, dark green, lower side slightly shiny, green, ripe flowers orange, stamens dark orange, carpels cream, young fruit green. Seperate: Spirit collection. Vernacular name: P","BRA:MBML:MBML-HERBARIO:0000009576",NA,"Unonopsis aurantiaca Maas & Westra"
"30",NA,"NY","NY","951432","Unonopsis aurantiaca Maas & Westra",NA,"Annonaceae","Unonopsis","aurantiaca","Maas & Westra",NA,NA,"ISOTYPE","8825","P. J. M. Maas",1999,2,12,"Brazil","EspÃ­rito Santo",NA,"Reserva Florestal da Companhia Vale do Rio Doce, Bomba d'agua, 2 km. from Gavea. Sea level.",-39.88,-19.1,NA,"20ff5981-9e71-49d2-8d48-c6f21d36da80",NA,"Unonopsis aurantiaca Maas & Westra"
"31",NA,NA,"Botany","L.1084206","Unonopsis aurantiaca Maas & Westra",NA,"Annonaceae","Unonopsis","aurantiaca","Maas & Westra",NA,NA,"ISOTYPE",NA,"Maas PJM; Maas-van de Kamer H; Folli DA",1999,2,12,"Brazil","Espírito Santo",NA,"Espírito Santo; Linhares, Reserva Florestal de Companhia Vale do Río Doce, Bomba d'Agua, 2 km from Gavea.",-39.883333,-20,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.1084206",NA,"Unonopsis aurantiaca Maas & Westra"
"32",NA,"USP","SPF","181563","Unonopsis aurantiaca Maas & Westra",NA,"Annonaceae","Unonopsis","aurantiaca","Maas & Westra","Maas, PJM; Westra, LYT","2006-01-01T00:00:00.000+0000","ISOTYPE","8825","Maas, PJM; Maas, H; Folli, DA",1999,2,12,"Brazil","Espírito Santo","Linhares","Reserva Natural Vale, Bomba d'água, 2 km from Gavea.",-39.883333,-19.1,"Separate: spirit collection.; Many-stemmed shrub, 4 m tall, upper side of leaves slightly shiny, dark green, lower side slightly shiny, green, ripe flowers orange, stamens dark orange, carpels cream, young fruit green.; Margin of mus","BRA:USP:SPF:0000181563",NA,"Unonopsis aurantiaca Maas & Westra"
"33","2017-10-18T10:42:51.000+0000","JBRJ","RB","RB00624572","Unonopsis aurantiaca Maas & Westra",NA,"Annonaceae","Unonopsis","aurantiaca","Maas & Westra","P.J.M. Maas",NA,"ISOTYPE","8825","P.J.M. Maas",1999,2,12,"Brazil","Espírito Santo","Linhares","Reserva Natural da Vale, estrada Bomba d´Água, final da Bomba .",NA,NA,"Árvore 4m de altura. Casca áspera. Fuste 2m, cilíndrico. CAP: 21cm. Diam. da copa: 3m. Botões e flores laranjas. Fruto imaturo verde","urn:catalog:JBRJ:RB:624572",NA,"Unonopsis aurantiaca Maas & Westra"
"34",NA,"Reserva Natural Vale (CVRD)","CVRD","6113","Unonopsis aurantiaca Maas & Westra",NA,"Annonaceae","Unonopsis","aurantiaca","Maas & Westra","Paul J. M. Maas","2008-03-05T00:00:00.000+0000",NA,"8825","Maas, P.J.M.",1999,2,12,"Brazil","Es","LINHARES","Final da Bomba",NA,NA,"<ll>dwc_commonname:</ll> Pindaíba da mussununga","BRA:CVRD:CVRD:0000006113",NA,"Unonopsis aurantiaca Maas & Westra"
"35",NA,NA,"Botany","U  0094532","Unonopsis aurantiaca Maas & Westra",NA,"Annonaceae","Unonopsis","aurantiaca","Maas & Westra",NA,NA,NA,NA,"Maas PJM; Maas-van de Kamer H; Folli DA",1999,2,12,"Brazil","Espírito Santo",NA,"Espírito Santo; Linhares, Reserva Florestal de Companhia Vale do Río Doce, Bomba d'Agua, 2 km from Gavea.",-39.883333,-20,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U%20%200094532",NA,"Unonopsis aurantiaca Maas & Westra"
"36",NA,NA,"Botany","U  0010843","Unonopsis aurantiaca Maas & Westra",NA,"Annonaceae","Unonopsis","aurantiaca","Maas & Westra",NA,NA,"HOLOTYPE",NA,"Maas PJM; Maas-van de Kamer H; Folli DA",1999,2,12,"Brazil","Espírito Santo",NA,"Espírito Santo; Linhares, Reserva Florestal de Companhia Vale do Río Doce, Bomba d'Agua, 2 km from Gavea.",-39.883333,-20,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U%20%200010843",NA,"Unonopsis aurantiaca Maas & Westra"
"37",NA,NA,"Botany","L.1084204","Unonopsis aurantiaca Maas & Westra",NA,"Annonaceae","Unonopsis","aurantiaca","Maas & Westra",NA,NA,"ISOTYPE",NA,"Maas PJM; Maas-van de Kamer H; Folli DA",1999,2,12,"Brazil","Espírito Santo",NA,"Espírito Santo; Linhares, Reserva Florestal de Companhia Vale do Río Doce, Bomba d'Agua, 2 km from Gavea.",-39.883333,-20,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.1084204",NA,"Unonopsis aurantiaca Maas & Westra"
"38","2016-08-01T18:01:00.000+0000","JBRJ","RB","RB00484658","Unonopsis aurantiaca Maas & Westra",NA,"Annonaceae","Unonopsis","aurantiaca","Maas & Westra","P.J.M. Maas","2012-01-01T00:00:00.000+0000",NA,"2248","D.A. Folli",1994,3,10,"Brazil","Espírito Santo","Linhares","Paraju, Km 2,2, ao lado do aceiro no nativo.",NA,NA,"Fuste cilindrico, casca aspera, botão verde, flor amarelo, exsudação incolor, terrestre, porte arbóreo, altura total 3, altura do fuste 3, CAP do fuste 24, diametro da copa 3, descamação ausente","urn:catalog:JBRJ:RB:484658",NA,"Unonopsis aurantiaca Maas & Westra"
"39",NA,"Reserva Natural Vale (CVRD)","CVRD","4872","Unonopsis aurantiaca Maas & Westra",NA,"Annonaceae","Unonopsis","aurantiaca","Maas & Westra","Domingos A. Folli","2008-03-05T00:00:00.000+0000",NA,"2248","Folli, D.A.",1994,3,10,"Brazil","Es","LINHARES","Ao lado do aceiro no nativo.",NA,NA,"<ll>dwc_commonname:</ll> Pindaíba da mussununga","BRA:CVRD:CVRD:0000004872",NA,"Unonopsis aurantiaca Maas & Westra"
"40",NA,"UFES","VIES","7481","Unonopsis aurantiaca Maas & Westra",NA,"Annonaceae","Unonopsis","aurantiaca","Maas & Westra","Lobão, A.Q.","2010-11-01T00:00:00.000+0000",NA,"5018","Pereira, O.J.; Gomes, J.M.L.",1993,7,28,"Brazil","Espírito Santo","Conceição da Barra","Área 157 da Aracruz Celulose S.A.",NA,NA,"SW1837","BRA:UFES:VIES:0000007481",NA,"Unonopsis aurantiaca Maas & Westra"
"41",NA,"UFES","VIES","15178","Unonopsis aurantiaca Maas & Westra",NA,"Annonaceae","Unonopsis","aurantiaca","Maas & Westra","Lobão, A.Q.","2010-11-01T00:00:00.000+0000",NA,"5205","Pereira, O.J.; Gomes, J.M.L. & Weiler Júnior, I.",1993,12,7,"Brazil","Espírito Santo","Conceição da Barra","Área 157 da Aracruz Celulose S.A.",NA,NA,"SW1837","BRA:UFES:VIES:0000015178",NA,"Unonopsis aurantiaca Maas & Westra"
"42",NA,"UFES","VIES","6333","Unonopsis aurantiaca Maas & Westra",NA,"Annonaceae","Unonopsis","aurantiaca","Maas & Westra","Lobão, A.Q.","2010-11-01T00:00:00.000+0000",NA,"3039","Pereira, O.J.; Gomes, J.M.L.; Martins, M.L.L.; Pereira, S.V. & Simões, J.M.",1992,2,24,"Brazil","Espírito Santo","Conceição da Barra","Área 213 da Aracruz Celulose S.A.",NA,NA,"SW1839","BRA:UFES:VIES:0000006333",NA,"Unonopsis aurantiaca Maas & Westra"
"43",NA,"UFES","VIES","6332","Unonopsis aurantiaca Maas & Westra",NA,"Annonaceae","Unonopsis","aurantiaca","Maas & Westra","Lobão, A.Q.","2010-11-01T00:00:00.000+0000",NA,"3467","Pereira, O.J.; Gomes, J.M.L. & Pereira, O.J.",1992,6,10,"Brazil","Espírito Santo","Conceição da Barra","Área 135 da Aracruz Celulose S.A.",NA,NA,"SW1839","BRA:UFES:VIES:0000006332",NA,"Unonopsis aurantiaca Maas & Westra"
"44",NA,"UFES","VIES","8828","Unonopsis aurantiaca Maas & Westra",NA,"Annonaceae","Unonopsis","aurantiaca","Maas & Westra","Lobão, A.Q.","2010-11-01T00:00:00.000+0000",NA,"3744","Pereira, O.J.; Gomes, J.M.L. & Martins, M.L.L.",1992,8,25,"Brazil","Espírito Santo","Conceição da Barra","Área 100 da Aracruz Celulose S.A.",NA,NA,"SW1839","BRA:UFES:VIES:0000008828",NA,"Unonopsis aurantiaca Maas & Westra"
"45",NA,"UFES","VIES","6985","Unonopsis aurantiaca Maas & Westra",NA,"Annonaceae","Unonopsis","aurantiaca","Maas & Westra","Lobão, A.Q.","2010-11-01T00:00:00.000+0000",NA,"3929","Pereira, O.J.; Gomes, J.M.L. & Martins, M.L.L.",1992,10,14,"Brazil","Espírito Santo","Conceição da Barra","Área 135 da Aracruz Celulose S.A.",NA,NA,"SW1839","BRA:UFES:VIES:0000006985",NA,"Unonopsis aurantiaca Maas & Westra"
"46",NA,"UFES","VIES","6986","Unonopsis aurantiaca Maas & Westra",NA,"Annonaceae","Unonopsis","aurantiaca","Maas & Westra","Lobão, A.Q.","2010-11-01T00:00:00.000+0000",NA,"4196","Pereira, O.J.",1992,11,25,"Brazil","Espírito Santo","Conceição da Barra","Área 100 da Aracruz Celulose S.A.",NA,NA,"SW1839","BRA:UFES:VIES:0000006986",NA,"Unonopsis aurantiaca Maas & Westra"
"47",NA,"UFES","VIES","6980","Unonopsis aurantiaca Maas & Westra",NA,"Annonaceae","Unonopsis","aurantiaca","Maas & Westra","Lobão, A.Q.","2010-11-01T00:00:00.000+0000",NA,"4435","Pereira, O.J.; Gomes, J.M.L.",1992,12,10,"Brazil","Espírito Santo","Conceição da Barra","Área 135 da Aracruz Celulose S.A.",NA,NA,"SW1839","BRA:UFES:VIES:0000006980",NA,"Unonopsis aurantiaca Maas & Westra"
"48",NA,"Reserva Natural Vale (CVRD)","CVRD","2528","Unonopsis aurantiaca Maas & Westra",NA,"Annonaceae","Unonopsis","aurantiaca","Maas & Westra","Domingos A. Folli","2008-03-05T00:00:00.000+0000",NA,"351","Farias, G.L.",1990,1,31,"Brazil","Es","LINHARES","Localizada no final da estrada.",NA,NA,"<ll>dwc_commonname:</ll> Pindaíba da mussununga","BRA:CVRD:CVRD:0000002528",NA,"Unonopsis aurantiaca Maas & Westra"
"49",NA,NA,"Botany","U.1082579","Unonopsis aurantiaca Maas & Westra",NA,"Annonaceae","Unonopsis","aurantiaca","Maas & Westra","Maas PJM; Westra LYT",NA,NA,NA,"Farias GL",1990,1,31,"Brazil","Espíritu Santo",NA,"Reserva Florestal da CVRD. Linhares Esp. Santo Est. Bomba d'Agua ant. 213 no final da estrada",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1082579",NA,"Unonopsis aurantiaca Maas & Westra"
"50",NA,NA,"Botany","U.1082580","Unonopsis aurantiaca Maas & Westra",NA,"Annonaceae","Unonopsis","aurantiaca","Maas & Westra","Maas PJM; Westra LYT",NA,NA,NA,"Farias GL",1990,1,31,"Brazil","Espíritu Santo",NA,"Reserva Florestal da CVRD. Linhares Esp. Santo Est. Bomba d'Agua ant. 213 no final da estrada",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1082580",NA,"Unonopsis aurantiaca Maas & Westra"
"51",NA,"F","Botany","V0206231F","Unonopsis aurantiaca Maas & Westra",NA,"Annonaceae","Unonopsis","aurantiaca","Maas & Westra",NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"97b84770-6f9a-4ea1-986f-a64ff264e965",NA,"Unonopsis aurantiaca Maas & Westra"
"52",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","132408","Unonopsis aurantiaca Maas & Westra",NA,"Annonaceae","Unonopsis","aurantiaca","Maas & Westra","P. J. M. Maas",NA,NA,"9856","P. J. M. Maas",NA,NA,NA,"Brazil","Espirito Santo","LINHARES","Reserva do Vale da Rio Doce. Estrada do Parajú.",-39.883333,-19.133333,"Ambiente: Mata. Mata de Mussunga. Habito: Árvore, 6-7m X 10cm.","BRA:CEPLAC:CEPEC:0000132408",NA,"Unonopsis aurantiaca Maas & Westra"
