"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","infraspecificEpithet","fieldNumber","comments"
"13",NA,"MBML","MBML-HERBARIO","11122","Meliosma chartacea Lombardi","Sabiaceae","Meliosma","chartacea","Lombardi","Lombardi/2009",NA,"PARATYPE","2322","L. Kollmann; E. Bausen & W. Pizziolo",1999,3,30,"Brazil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia",-40.530278,-19.971389,"Arvoreto 6m. Dap 8m. Frutos verdes.","BRA:MBML:MBML-HERBARIO:0000011122",NA,"Meliosma chartacea Lombardi",NA,NA,NA,NA
"15",NA,"MBML","MBML-HERBARIO","10469","Meliosma chartacea Lombardi","Sabiaceae","Meliosma","chartacea","Lombardi","Lombardi/2009",NA,"PARATYPE","749","W. P. Lopes; E. Bausen & W. Pizziolo",1999,5,26,"Brazil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia",-40.530278,-19.971389,"Arvore 5m. Dap 9+6+4,5cm. Fuste indefinido. Frutos imaturos verdes. Ambiente úmido.","BRA:MBML:MBML-HERBARIO:0000010469",NA,"Meliosma chartacea Lombardi",NA,NA,NA,NA
"16","2017-10-17T13:17:58.000+0000","JBRJ","RB","RB00591551","Meliosma chartacea Lombardi","Sabiaceae","Meliosma","chartacea","Lombardi","Lombardi","2009-01-01T00:00:00.000+0000","PARATYPE","1167","L. Kollmann; E. Bausen & W. Pizziolo",1998,12,2,"Brazil","Espírito Santo","Santa Teresa","São Lourenço, Mata Fria, terreno de Clério Loss. Valão a direita do asfalto.",NA,NA,"Árvore 18m de alt. DAP: 22 cm, Fuste 10m. Frutos verdes, botões brancos.","urn:catalog:JBRJ:RB:591551",NA,"Meliosma chartacea Lombardi",NA,NA,NA,NA
"18",NA,"IF","SPSF","19311","Meliosma chartacea Lombardi","Sabiaceae","Meliosma","chartacea","Lombardi","E.Ramos","2011-11-01T00:00:00.000+0000",NA,"591","O.T. Aguiar & J.A.Pastore",1995,8,11,"Brazil","Sp","Ibiúna","Parque Estadual de Jurupará, Fazenda Tucano",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore 20 m de altura, inflorescência jovem e frutos imaturos verdes.; GEOGRAFIA: margem da estrada&nf;;","BRA:IF:SPSF:0000019311",NA,"Meliosma chartacea Lombardi",NA,NA,NA,NA
"19",NA,"Instituto de Botânica, IBT","SP","289393","Meliosma chartacea Lombardi","Sabiaceae","Meliosma","chartacea","Lombardi","Ramos, E","2011-11-01T00:00:00.000+0000","PARATYPE","591","Aguiar, OT; Pastore, JA",1995,8,11,"Brazil","São Paulo","Ibiúna","Parque Estadual de Jurupará, Caminho da Fazenda Tucano, na mergem da estrada",0,0,NA,"BRA:IBt:SP:0000289393",NA,"Meliosma chartacea Lombardi",NA,NA,NA,NA
"20",NA,"USP","SPF","107366","Meliosma chartacea Lombardi","Sabiaceae","Meliosma","chartacea","Lombardi","Ramos, E","2011-11-01T00:00:00.000+0000",NA,"805","Baitello, JB",1995,9,6,"Brazil","São Paulo","Miracatu","Parque Estadual do Jurupará",0,0,NA,"BRA:USP:SPF:0000107366",NA,"Meliosma chartacea Lombardi",NA,NA,NA,NA
"22",NA,"IF","SPSF","19482","Meliosma chartacea Lombardi","Sabiaceae","Meliosma","chartacea","Lombardi","E.Ramos","2011-11-01T00:00:00.000+0000",NA,"805","J.B.Baitello & O.T. Aguiar",1995,9,6,"Brazil","Sp","Miracatu","Parque Estadual do Jurupará, estrada do Mono",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore com aprox. 10-12 m com frutos elípticos verdes.; GEOGRAFIA: caminho p/ o Parque.;","BRA:IF:SPSF:0000019482",NA,"Meliosma chartacea Lombardi",NA,NA,NA,NA
"24",NA,"MBML","MBML-HERBARIO","7142","Meliosma chartacea Lombardi","Sabiaceae","Meliosma","chartacea","Lombardi","Lombardi/2009",NA,"PARATYPE","1664","L. D. Thomaz",1994,4,19,"Brazil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia",-40.530278,-19.971389,"Não amostrada, ao lado da parcela 96; altura 9m, frutos verde-claro.","BRA:MBML:MBML-HERBARIO:0000007142",NA,"Meliosma chartacea Lombardi",NA,NA,NA,NA
"25",NA,"USP","SPF","96062","Meliosma chartacea Lombardi","Sabiaceae","Meliosma","chartacea","Lombardi","Ramos, E","2011-11-01T00:00:00.000+0000",NA,"410","Godoi, JV",1994,5,4,"Brazil","São Paulo","Itariri","Parque Estadual da Serra do Mar",0,0,NA,"BRA:USP:SPF:0000096062",NA,"Meliosma chartacea Lombardi",NA,NA,NA,NA
"29",NA,"UFES","VIES","14417","Meliosma chartacea Lombardi","Sabiaceae","Meliosma","chartacea","Lombardi","Lombardi","1905-07-02T00:00:00.000+0000","PARATYPE","1823","Thomaz, L.D.",1993,7,27,"Brazil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia.",NA,NA,"Frutos verde claro.","BRA:UFES:VIES:0000014417",NA,"Meliosma chartacea Lombardi",NA,NA,NA,NA
"31",NA,"MBML","MBML-HERBARIO","7143","Meliosma chartacea Lombardi","Sabiaceae","Meliosma","chartacea","Lombardi","Lombardi/2009",NA,"PARATYPE","962","L. D. Thomaz",1993,8,26,"Brazil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia",-40.530278,-19.971389,"Altura 8m, PAP 20cm, caule interno branco, tronco úmido, fruto globoso verde.","BRA:MBML:MBML-HERBARIO:0000007143",NA,"Meliosma chartacea Lombardi",NA,NA,NA,NA
"33",NA,"UFES","VIES","14408","Meliosma chartacea Lombardi","Sabiaceae","Meliosma","chartacea","Lombardi","Lombardi","1905-07-02T00:00:00.000+0000",NA,"1798","Thomaz, L.D.",1993,10,21,"Brazil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia.",NA,NA,"SW1940","BRA:UFES:VIES:0000014408",NA,"Meliosma chartacea Lombardi",NA,NA,NA,NA
"34",NA,"MBML","MBML-HERBARIO","4465","Meliosma chartacea Lombardi","Sabiaceae","Meliosma","chartacea","Lombardi","Lombardi/2009",NA,"PARATYPE","2439","H. Q. Boudet Fernandes; et al",1988,3,24,"Brazil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia",-40.530278,-19.971389,"Arbusto 5m, 5 cm de diâmetro, folha com nervuras amarelas, frutos verde claros, semi-sombra, mata baixa sobre afloramento de rocha em córrego próximo ao rio Timbuí.","BRA:MBML:MBML-HERBARIO:0000004465",NA,"Meliosma chartacea Lombardi",NA,NA,NA,NA
"35",NA,"MBML","MBML-HERBARIO","4218","Meliosma chartacea Lombardi","Sabiaceae","Meliosma","chartacea","Lombardi","Lombardi/2009",NA,"PARATYPE","1068","W. Boone",1986,1,30,"Brazil","Espírito Santo","Santa Teresa","Penha",-40.552778,-19.953333,"Árvore 6m, diâmetro 5cm, folhas com nervuras amarelas, (primárias e secundárias), flores claras, ciófilas, capoeirão, a beira de riacho.","BRA:MBML:MBML-HERBARIO:0000004218",NA,"Meliosma chartacea Lombardi",NA,NA,NA,NA
"36",NA,"MBML","MBML-HERBARIO","3534","Meliosma chartacea Lombardi","Sabiaceae","Meliosma","chartacea","Lombardi","Lombardi/2009",NA,"PARATYPE","262","W. Boone",1984,7,19,"Brazil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia",-40.530278,-19.971389,"Porte arbustivo com frutos jovens, solo escuro.","BRA:MBML:MBML-HERBARIO:0000003534",NA,"Meliosma chartacea Lombardi",NA,NA,NA,NA
"37",NA,"IAC","IAC","20320","Meliosma chartacea Lombardi","Sabiaceae","Meliosma","chartacea","Lombardi","E. Ramos","2004-11-21T00:00:00.000+0000",NA,"606","H.F. Leitão Filho",1968,11,21,"Brazil","São Paulo","São Paulo","Rodovia São Paulo-Curitiba BR-2, Km. 92.",-46.6361,-23.5475,NA,"BRA:IAC:IAC:0000020320",NA,"Meliosma chartacea Lombardi",NA,NA,NA,NA
"38",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","119376","Meliosma chartacea Lombardi","Sabiaceae","Meliosma","chartacea","Lombardi","R. Perdiz",NA,NA,"4365","L. Kollmann",NA,NA,NA,"Brazil","Espirito Santo","SANTA TERESA","São Lourenço. Estação Biológica de São Lourenço, trilha do Caravagem.",NA,NA,"Ambiente: Capoeirão. Habito: Arvoreta, 8m.","BRA:CEPLAC:CEPEC:0000119376",NA,"Meliosma chartacea Lombardi",NA,NA,NA,NA
"39",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","119091","Meliosma chartacea Lombardi","Sabiaceae","Meliosma","chartacea","Lombardi","R. Perdiz",NA,NA,"2187","R. R. Vervloet",NA,NA,NA,"Brazil","Espirito Santo","SANTA TERESA","Nova Lombardia. Reserva Biológica Augusto Ruschi.",NA,NA,"Ambiente: Mata de encosta, dossel 19m. Habito: Árvore, 14m","BRA:CEPLAC:CEPEC:0000119091",NA,"Meliosma chartacea Lombardi",NA,NA,NA,NA
"40",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","119257","Meliosma chartacea Lombardi","Sabiaceae","Meliosma","chartacea","Lombardi","J. A. Lombardi",NA,"PARATYPE","1167","L. Kollmann",NA,NA,NA,"Brazil","Espirito Santo","SANTA TERESA","São Lourenço, terreno de Clério Loss. Valão à direita do asfalto.",NA,NA,"Ambiente: Mata Fria. Habito: Árvore, 18m. X 22cm.","BRA:CEPLAC:CEPEC:0000119257",NA,"Meliosma chartacea Lombardi",NA,NA,NA,NA
"41",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","119217","Meliosma chartacea Lombardi","Sabiaceae","Meliosma","chartacea","Lombardi","J. A. Lombardi",NA,"PARATYPE","5183","L. Kollmann",NA,NA,NA,"Brazil","Espirito Santo","SANTA TERESA","Nova Lombrdia. Reserva Biológica Augusto Ruschi. Estrada para Goiapabo-Açu.",NA,NA,"Ambiente: Mata. Habito: Arvoreta 9m. X 18cm Dap Fuste 5m.","BRA:CEPLAC:CEPEC:0000119217",NA,"Meliosma chartacea Lombardi",NA,NA,NA,NA
