"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"14",NA,"Universidade Federal do Ceará, UFC","EAC","54960","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","Loiola, M.I.B.; Soares Neto, R.L.","2012-04-01T00:00:00.000+0000",NA,"s.n.","Farias, R.R.",2012,1,7,"Brazil","Piauí","Jerumenha","substrato arenoso.",0,0,"Árvore, frequente.; Cerrado.","BRA:UFC:EAC:0000054960",NA,"Terminalia actinophylla Mart."
"15",NA,"UEFS","HUEFS","179126","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","P.Broddle","2015-01-01T00:00:00.000+0000",NA,"56350","Harley, R.M.",2012,1,21,"Brazil","Piauí","São Raimundo Nonato","Serra Vermelha.",-42.728611,-8.881667,NA,"BRA:UEFS:HUEFS:0000179126",NA,"Terminalia actinophylla Mart."
"16",NA,"UEFS","HUEFS","179171","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","P.Broddle","2015-01-01T00:00:00.000+0000",NA,"56395","Harley, R.M.",2012,1,23,"Brazil","Piauí","Oeiras","Margem da BR-230 com destino a Oeiras-Floriano, ca. 26 km da cidade.",-42.286667,-7.005,"Ecótone entre caatinga e cerrado.","BRA:UEFS:HUEFS:0000179171",NA,"Terminalia actinophylla Mart."
"17",NA,"Universidade Regional do Cariri (URCA)","HCDAL","7771","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.",NA,NA,NA,"s.n.","Silva, M.A.P.; Santos, M.A.F. das",2012,1,26,"Brazil","Ceará","Crato","Estrada Crato-Exú, Chapada do Araripe.",-39.541611,-7.289056,"Árvore ca. 8m.","BRA:URCA:HCDAL:0000007771",NA,"Terminalia actinophylla Mart."
"18",NA,"UEFS","HUEFS","179144","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","P.Broddle","2015-01-01T00:00:00.000+0000",NA,"56368","Harley, R.M.",2012,1,22,"Brazil","Piauí","Colônia do Piauí","PI 143 em direção a Oeiras, ca. 10 km de Colônia do Piauí.",-42.151389,-7.293611,NA,"BRA:UEFS:HUEFS:0000179144",NA,"Terminalia actinophylla Mart."
"19",NA,"UEFS","HUEFS","179128","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","P.Broddle","2015-01-01T00:00:00.000+0000",NA,"56352","Harley, R.M.",2012,1,21,"Brazil","Piauí","São Raimundo Nonato","Parque Nacional Serra da Capivara, Baixão das Andorinhas.",-42.698056,-8.866111,NA,"BRA:UEFS:HUEFS:0000179128",NA,"Terminalia actinophylla Mart."
"20",NA,"UFPI","TEPB","28193","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.",NA,NA,NA,"4","Farias, R.R",2012,2,25,"Brazil","Piauí","Jatobá do Piauí","Alto do Comandante, Fazenda Lourdes",-42.051806,-4.861639,"Árvore; fruto imaturo verde; frequente; laterita Ambiente: Complexo de Campo Maior <ll>dwc_commonname:</ll> Chapada-cascudo","BRA:UFPI:TEPB:0000028193",NA,"Terminalia actinophylla Mart."
"21","2014-07-08T01:47:48.000+0000","JBRJ","RB","RB00818884","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.",NA,NA,NA,"04","R.R. Farias; R.N",2012,2,25,"Brazil","Piauí","Jatobá do Piauí","Alto do Comandante, Fazenda Lourdes.",-42.051667,-4.861389,"Árvore. Fruto imaturo verde. Complexo de campo maior. Frequente. Laterita","urn:catalog:JBRJ:RB:818884",NA,"Terminalia actinophylla Mart."
"23",NA,"Universidade Federal do Ceará, UFC","EAC","53936","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","Loiola, M.I.B.","2013-05-03T00:00:00.000+0000",NA,"12","Farias, R.R.",2012,4,13,"Brazil","Piauí","Itaueira","BR 135, Substrato arenoso.",-43.125278,-7.428611,"Árvore; fruto vermelho.","BRA:UFC:EAC:0000053936",NA,"Terminalia actinophylla Mart."
"24",NA,"Universidade Federal do Ceará, UFC","EAC","53934","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","Loiola, M.I.B.","2013-05-03T00:00:00.000+0000",NA,"08","Farias, R.R.",2012,4,14,"Brazil","Piauí","Bom Jesus","BR 351, Substrato arenoso.",-44.532222,-9.311389,"Árvore.; Cerrado","BRA:UFC:EAC:0000053934",NA,"Terminalia actinophylla Mart."
"25",NA,"Universidade Federal do Ceará, UFC","EAC","53933","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","Loiola, M.I.B.","2013-05-03T00:00:00.000+0000",NA,"14","Farias, R.R.",2012,4,15,"Brazil","Piauí","Floriano","BR 135, Substrato arenoso.",-43.126667,-7.301944,"Árvore.; Cerrado","BRA:UFC:EAC:0000053933",NA,"Terminalia actinophylla Mart."
"26",NA,"Universidade Federal do Ceará, UFC","EAC","53935","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","Loiola, M.I.B.","2013-05-03T00:00:00.000+0000",NA,"07","Farias, R.R.",2012,4,13,"Brazil","Piauí","Amarante","BR 343, Substrato arenoso.",-42.803333,-6.591944,"Árvore; fruto vermelho.; Cerrado","BRA:UFC:EAC:0000053935",NA,"Terminalia actinophylla Mart."
"27",NA,"UFPI","TEPB","28345","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","RIBEIRO, R. T. M.","2017-08-08T00:00:00.000+0000",NA,"7","R. R. S. Farias",2012,4,13,"Brazil","Piauí","Amarante","BR 343",-42.803389,-6.591944,"Frutos vermelhos Ambiente: Cerrado <ll>dwc_commonname:</ll> Chapada","BRA:UFPI:TEPB:0000028345",NA,"Terminalia actinophylla Mart."
"28",NA,"Universidade Federal do Ceará, UFC","EAC","53937","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","Loiola, M.I.B.","2013-05-03T00:00:00.000+0000",NA,"11","Farias, R.R.",2012,4,15,"Brazil","Piauí","Canto do Buriti","BR 135, Substrato arenoso.",-42.968889,-8.117778,"Árvore.; Cerrado-caatinga","BRA:UFC:EAC:0000053937",NA,"Terminalia actinophylla Mart."
"29",NA,"UFPI","TEPB","27963","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","RIBEIRO, R. T. M.","2017-08-07T00:00:00.000+0000",NA,"5","Carvalho, C.S",2011,5,25,"Brazil","Piauí","Assunção do Piauí","Comunidade Quilombola Sítio Velho",NA,NA,"Ambiente: Cerrado/Caatinga <ll>dwc_commonname:</ll> Chapada","BRA:UFPI:TEPB:0000027963",NA,"Terminalia actinophylla Mart."
"30",NA,"UEFS","HUEFS","177708","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","R.T.M.Ribeiro","2018-05-01T00:00:00.000+0000",NA,"10169","Melo, E.",2011,7,18,"Brazil","Piauí","Caracol","Estrada para Serra Grande. Entrada em Guarita. Fora do Parque.",-43.165278,-8.879722,NA,"BRA:UEFS:HUEFS:0000177708",NA,"Terminalia actinophylla Mart."
"31",NA,"UFPI","TEPB","27922","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","RIBEIRO, R. T. M.","2017-08-08T00:00:00.000+0000",NA,"52","BEIRÃO, D.D.C.",2011,11,11,"Brazil","Piauí","Floriano","Área agrícola prox. Apiário 2 Agroindústria",NA,NA,"Árvpre, pétalas laranjas Ambiente: Mata ciliar <ll>dwc_commonname:</ll> Chapada","BRA:UFPI:TEPB:0000027922",NA,"Terminalia actinophylla Mart."
"33",NA,"Universidade Federal do Ceará, UFC","EAC","47164","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","Soares Neto, R.L.","2012-04-01T00:00:00.000+0000",NA,"2264","Castro, A.S.F.",2010,2,25,"Brazil","Piauí","Itaueira","3km ao norte, estrada para Floriano",0,0,"Árvore; fruto vermelho.; Cerrado","BRA:UFC:EAC:0000047164",NA,"Terminalia actinophylla Mart."
"34","2017-10-19T00:12:00.000+0000","JBRJ","RB","RB00702644","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","N.F.da S.Marquete","2012-03-27T00:00:00.000+0000",NA,"14732","L.P.de Queiroz; P.G.Ribeiro, D.Cardoso &R.M.Salas",2010,5,22,"Brazil","Bahia","Pilão Arcado","Iú Grande.",-42.836111,-10.071111,"Árvore ca. 3.0m alt, copada. Folhas cartáceas. Frutos imaturos creme-esverdeado com margem de ala rosada. Dossel a ca. 4.0m.","urn:catalog:JBRJ:RB:702644",NA,"Terminalia actinophylla Mart."
"36",NA,"UEFS","HUEFS","167412","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","R.T.M.Ribeiro","2018-05-01T00:00:00.000+0000",NA,"8880","Melo, E.",2010,11,24,"Brazil","Piauí","Caracol","Área próxima aos cálices rochosos.",-43.482222,-9.220833,"Ecotono cerrado/caatinga ""Carrasco"".","BRA:UEFS:HUEFS:0000167412",NA,"Terminalia actinophylla Mart."
"37",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","143774","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.",NA,"2009-01-01T00:00:00.000+0000",NA,"s.n.","Rodrigues, J; et al.",2009,3,10,"Brazil","Piauí","Floriano",NA,0,0,"Árvore ca. 12m alt.; caule acinzentado; folha membranácea; fruto maduro avermelhado.","BRA:UFMG:BHCB:0000143774",NA,"Terminalia actinophylla Mart."
"40",NA,"UEFS","HUEFS","148810","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.",NA,NA,NA,"16174","Rodrigues, J.",2009,3,10,"Brazil","Piauí","Floriano",NA,NA,NA,NA,"BRA:UEFS:HUEFS:0000148810",NA,"Terminalia actinophylla Mart."
"42",NA,"UEFS","HUEFS","148809","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.",NA,NA,NA,"16182","Barbeiro, S.C.",2009,3,11,"Brazil","Piauí","Ribeiro Gonçalves",NA,NA,NA,NA,"BRA:UEFS:HUEFS:0000148809",NA,"Terminalia actinophylla Mart."
"44",NA,"UEMA","SLUI","3736","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.",NA,NA,NA,NA,"S.M.C. Barbeiro et al.",2009,3,11,"Brazil","Piauí","Ribeiro Gonçalves",NA,NA,NA,"Doação","BRA:UEMA:SLUI:0000003736",NA,"Terminalia actinophylla Mart."
"45",NA,"UEFS","HUEFS","148808","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.",NA,NA,NA,"16120","Rodrigues, J.",2009,3,6,"Brazil","Piauí","Floriano",NA,NA,NA,NA,"BRA:UEFS:HUEFS:0000148808",NA,"Terminalia actinophylla Mart."
"47",NA,"NY","NY","1184073","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","N. M. F. da Silva",NA,NA,"16363","G. Martinelli",2009,4,11,"Brazil","PiauÃ­",NA,"EstaÃ§Ã£o UruÃ§ui-Una. Entre os Mun. de Baixa Grande do Ribeiro e Currais, estrada Currais para o Rio UruÃ§ui.",-44.9972,-8.885,NA,"f3c28e6a-4dac-43ea-9c5c-97759a949bdc",NA,"Terminalia actinophylla Mart."
"48",NA,"UEFS","HUEFS","163375","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.",NA,NA,NA,"16363","Martinelli, G.",2009,4,11,"Brazil","Piauí","Bom Jesus","Estação Ecológica Urucui-Una. Entre os municípios de Baixa Grande do Ribeiro e Currais, Estrada para o rio Uruçuí",-44.997222,-8.885,"Cerrado com afloramentos rochosos.","BRA:UEFS:HUEFS:0000163375",NA,"Terminalia actinophylla Mart."
"50",NA,"UFPI","TEPB","27636","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","RIBEIRO, R. T. M.","2017-08-08T00:00:00.000+0000",NA,"6023","Miranda, A.M",2009,5,15,"Brazil","Piauí","Guadalupe",NA,NA,NA,"Árvore ca. 8m alt.; caule marrom; folhas levemente crassas; frutos imaturos verdes Ambiente: Cerrado","BRA:UFPI:TEPB:0000027636",NA,"Terminalia actinophylla Mart."
"53",NA,"UFPI","TEPB","23445","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","RIBEIRO, R. T. M.","2017-08-07T00:00:00.000+0000",NA,"252","Oliveira, F. C. S.",2008,1,20,"Brazil","Piauí","Oerias","Carolina",-42.027467,-7.0384,"Arbusto, flor verde, muito frequente, substrrato arenoso. Usos: madeireiro, medicinal, melífero, produção de energia. Ambiente: Transição Cerrado/Caatinga <ll>dwc_commonname:</ll> Chapada","BRA:UFPI:TEPB:0000023445",NA,"Terminalia actinophylla Mart."
"54","2017-04-26T09:58:35.000+0000","JBRJ","RB","RB01304923","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","Nilda Marquete Ferreira da Silva & R. Marquete",NA,NA,"581a","V.F. Mansano; E.F. Guimarçaes, F. Filardi, L. Araújo & G. Heiden",2008,1,25,"Brazil","Bahia","Itacaré","Trilha da Boa paz, estrada Itacaré-Ilhéus, próximo a guarda rodoviária.",NA,NA,"Frutas membranáceos","urn:catalog:JBRJ:RB:1304923",NA,"Terminalia actinophylla Mart."
"55",NA,"Universidade Federal da Bahia (UFBA)","ALCB","90225","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","Ribeiro, RTM","2018-05-11T00:00:00.000+0000",NA,"2652","Queiroz, EP",2008,1,20,"Brazil","Bahia","Cairu","Baixo Sul, Morrode São Paulo lha de Tinharé",0,0,"ca. 15 m. Folhas cartáceas, glabras. Frutos verdes-amarelados.","BRA:UFBA:ALCB:0000090225",NA,"Terminalia actinophylla Mart."
"56",NA,"Cenargen","CEN","72383","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","J. B. Pereira",NA,NA,"165","João Benedito Pereira",2008,2,29,"Brazil","To","PALMEIROPOLIS","Torres 127 a 132, córrego Curuá.",-48.230277,-12.979444,NA,"BRA:Cenargen:CEN:0000072383",NA,"Terminalia actinophylla Mart."
"57","2017-10-18T13:47:42.000+0000","JBRJ","RB","RB00570071","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","Nilda Marquete Ferreira da Silva",NA,NA,"16398","G. Martinelli; M.A.Moraes, E.Ferrnandes",2008,4,13,"Brazil","Goiás","Cavalcante","Chapada dos Veadeiros, RPPN Vale das Araras. Cerradão em margem de rio.",-47.450556,-13.816389,"Arvoreta, com 7m, crescendo na margem de rio; folhas verdes levemente discolores. Frutos com alas castanho-esverdeadas.","urn:catalog:JBRJ:RB:570071",NA,"Terminalia actinophylla Mart."
"59",NA,"Cenargen","CEN","73719","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","N. M. F. da Silva",NA,NA,"16398","Gustavo Martinelli",2008,4,13,"Brazil","Go","CAVALCANTE","Chapada dos Veadeiros. RPPN Vale das Araras.",-47.450555,-13.816388,"Crescendo na margem de rio, folhas verdes levemente discolores. Frutos com alas castanho - esverdeadas. Doação do Jardim Botânico do Rio de Janeiro, RB - 485553","BRA:Cenargen:CEN:0000073719",NA,"Terminalia actinophylla Mart."
"62","2011-11-04T11:59:00.000+0000","MO","MO","100426012","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","C. Stace","2010-01-01T00:00:00.000+0000",NA,"Amorim 6766","Amorim",2007,1,3,"Brazil","Bahia",NA,"Ilha de Boipeba. Arquipélago do Mun. de Cairu; APA Tinharé/Biopeba.",-38.916667,-13.619444,NA,"urn:catalog:MO:Tropicos:100426012","http://www.tropicos.org/Specimen/100426012","Terminalia actinophylla Mart."
"63",NA,"Universidade Regional do Cariri (URCA)","HCDAL","2777","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.",NA,NA,NA,"99","Alencar, A.L.; et al.",2007,1,18,"Brazil","Ceará","Crato","Malhada Bonita, Chapada do Araripe.",-39.441389,-7.363889,"Arbusto ca. 3m; fruto verde.","BRA:URCA:HCDAL:0000002777",NA,"Terminalia actinophylla Mart."
"64",NA,"UESC","UESC","12021","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.",NA,NA,NA,"6766",NA,2007,1,3,"Brazil","Bahia","Cairú",NA,-38.916667,-13.619444,"Floresta Ombrófila Densa. Área Perturbada.; Árvore, ca. 20m de altura.; Folhas em sílica-gel","BRA:UESC:UESC:0000012021",NA,"Terminalia actinophylla Mart."
"67",NA,"UFPI","TEPB","23413","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","RIBEIRO, R. T. M.","2017-08-08T00:00:00.000+0000",NA,"16","Oliveira, F. C. S.",2007,3,10,"Brazil","Piauí","Oeiras","Sete Galhos (Propriedade do S. Pedro)",-42.0469,-7.08745,"Árvore, flor vermelha, muito frequente, substrato arenoso. Usos: madeireiro, forrageiro, melífero, produção de energia, medicinal. Ambiente: Transição Cerrado/Caatinga <ll>dwc_commonname:</ll> Catinga-de-porco","BRA:UFPI:TEPB:0000023413",NA,"Terminalia actinophylla Mart."
"68",NA,"UFPI","TEPB","22375","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","RIBEIRO, R. T. M.","2017-08-08T00:00:00.000+0000",NA,"438","L. Santos",2007,3,18,"Brazil","Piauí","Monsenhor Gil","Boa Esperança",-42.625233,-5.528517,"árvore 10m, fruto seco marron, solo pedregoso, muito freqüente, planta medicinal. Ambiente: Cerrado <ll>dwc_commonname:</ll> Chapada","BRA:UFPI:TEPB:0000022375",NA,"Terminalia actinophylla Mart."
"69",NA,"UFPI","TEPB","22374","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","RIBEIRO, R. T. M.","2017-08-08T00:00:00.000+0000",NA,"437","L. Santos",2007,3,18,"Brazil","Piauí","Monsenhor Gil","Boa Esperança",-42.625933,-5.532183,"árvore 6m, fruto seco marron, muito freqüente, solo arenoso, planta medicinal. Ambiente: Cerrado <ll>dwc_commonname:</ll> Chapada","BRA:UFPI:TEPB:0000022374",NA,"Terminalia actinophylla Mart."
"70",NA,"UFPI","TEPB","23414","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","RIBEIRO, R. T. M.","2017-08-08T00:00:00.000+0000",NA,"37","Oliveira, F. C. S.",2007,3,10,"Brazil","Piauí","Oeiras","Povoado Espirito Santo",NA,NA,"Árvore, flor esverdeada, pouco frequente, substrato arenoso. Usos: medicinal, madeireiro, produção de energia e melífero. Ambiente: Transição Cerrado/Caatinga <ll>dwc_commonname:</ll> Chapada","BRA:UFPI:TEPB:0000023414",NA,"Terminalia actinophylla Mart."
"71",NA,"Cenargen","CEN","71392","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","B. M. T. Walter & R. P. Oliveira",NA,NA,"11621","Glocimar Pereira-Silva",2007,3,27,"Brazil","To","SAO SALVADOR DO TOCANTINS","Fazenda Serrinha (próximo ao curso d'água).",-48.246388,-12.811666,"Área de influência direta (lago).","BRA:Cenargen:CEN:0000071392",NA,"Terminalia actinophylla Mart."
"72",NA,"Cenargen","CEN","71486","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","B. M. T. Walter & R. P. Oliveira",NA,NA,"11734","Glocimar Pereira-Silva",2007,5,10,"Brazil","To","PALMEIROPOLIS","Fazenda do Sr. José Martins.",-48.145555,-13.133055,"Área de influência indireta.","BRA:Cenargen:CEN:0000071486",NA,"Terminalia actinophylla Mart."
"73",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA099691","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.","Marquete, O.","2007-01-01T00:00:00.000+0000",NA,"15159","Martinelli, G.",2007,6,20,"Brazil","Piauí","Curimatá",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA099691",NA,"Terminalia actinophylla Mart."
"74",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","135831","Terminalia actinophylla Mart.","Combretaceae","Terminalia","actinophylla","Mart.",NA,NA,NA,"16159","Martinelli, G; Moraes, MA",2007,6,20,"Brazil","Piaui","Curimatá","Área de Proteção ambiental do Rangel",-44.549722,-9.838056,"Caatinga com afloramentos rochosos. Arbusto, 4 m, heliófila, folhas levemente discolores, frutos imaturos verde-amarelados.","BRA:UFMG:BHCB:0000135831",NA,"Terminalia actinophylla Mart."
