"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage"
"20","2014-07-08T00:59:09.000+0000","JBRJ","RB","RB00767456","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","R. Coelho","2011-04-19T00:00:00.000+0000",NA,"586",NA,"J. Meirelles; et al",2011,4,18,"Brazil","Espírito Santo","Linhares","Reserva Natural da Vale. Estrada da Boleira. Nativo da Gávea.",-39.965278,-19.209444,"Arvoreta ca. 6m alt","urn:catalog:JBRJ:RB:767456","Cupania ludowigii Somner & Ferrucci"
"22",NA,"Universidade Federal de Juiz de Fora (UFJF)","CESJ","58418","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","R.M. Castro","2011-08-31T00:00:00.000+0000",NA,"54",NA,"C.N. Silva; R.M. Castro; J.F.S. Pessôa",2011,8,31,"Brazil","Minas Gerais","Juiz de Fora","Jardim Botânico da UFJF, Brasil, Minas Gerais, Juiz de Fora. Jardim Botânico da UFJF - Mata do Krambeck.",0,0,"Árvore, ca. de 6m de alt., frutos verdes. Na trilha.","BRA:UFJF:CESJ:0000058418","Cupania ludowigii Somner & Ferrucci"
"23",NA,"UFES","VIES","21346","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","Zorzanelli, J.P.F.","2012-03-29T00:00:00.000+0000",NA,"266",NA,"Zorzanelli, J.P.F.; Silva, A.E.",2011,12,31,"Brazil","Espírito Santo","Iúna","Serra do Valentim.",NA,NA,"SW2041","BRA:UFES:VIES:0000021346","Cupania ludowigii Somner & Ferrucci"
"24",NA,"USP","SPF","212983","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","Ferrucci, MS","2010-01-01T00:00:00.000+0000",NA,"149",NA,"Silva, KF",2010,2,18,"Brazil","Minas Gerais","Santana do Riacho","Serra do Cipó",-43.508028,-19.22975,NA,"BRA:USP:SPF:0000212983","Cupania ludowigii Somner & Ferrucci"
"26",NA,"Universidade Regional de Blumenau, FURB","FURB","38917","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","Ribas, OS","2010-10-01T00:00:00.000+0000",NA,"343",NA,"Uhlmann, A.",2010,4,5,"Brazil","Rio de Janeiro","Itaboraí","Área do COMPERJ.",-42.808889,-22.649722,NA,"BRA:FURB:FURB:0000038917","Cupania ludowigii Somner & Ferrucci"
"27",NA,"Universidade Regional de Blumenau, FURB","FURB","38898","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","Ribas, OS","2010-10-01T00:00:00.000+0000",NA,"345",NA,"Uhlmann, A.",2010,4,5,"Brazil","Rio de Janeiro","Itaboraí","Área do COMPERJ.",NA,NA,"bastante frequnte","BRA:FURB:FURB:0000038898","Cupania ludowigii Somner & Ferrucci"
"28",NA,"USP","SPF","212928","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","Silva, KF","2010-05-01T00:00:00.000+0000",NA,"170",NA,"Silva, KF",2010,5,28,"Brazil","Minas Gerais","Itambé do Mato Dentro","Serra do Cipó",-43.401722,-19.397583,NA,"BRA:USP:SPF:0000212928","Cupania ludowigii Somner & Ferrucci"
"29",NA,"IPA","IPA","84927","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","Pereira, L.A.","2012-09-28T00:00:00.000+0000",NA,"312",NA,"Silva, L.R.",2010,7,8,"Brazil","Pernambuco","Gravatá","Engenho Jussara, Mata Benedito.",0,0,"Árvore ca. 8,5m de altura; folhas levemente coriáceas; frutos imaturos verdes.","BRA:IPA:IPA:0000084927","Cupania ludowigii Somner & Ferrucci"
"31",NA,"Universidade Regional de Blumenau, FURB","FURB","42339","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","Uhlmann, A","2013-10-08T00:00:00.000+0000",NA,"608",NA,"Uhlmann, A.",2010,8,6,"Brazil","Rio de Janeiro","Cachoeiras de Macacu","Parque Estadual Três Picos.",-42.609444,-22.419722,NA,"BRA:FURB:FURB:0000042339","Cupania ludowigii Somner & Ferrucci"
"32",NA,"Reserva Natural Vale (CVRD)","CVRD","13116","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","Geovane S. Siqueira","2011-05-16T00:00:00.000+0000",NA,"6679",NA,"Folli, D.A.",2010,8,27,"Brazil","Es","GUAÇUÍ",NA,-41.709618,-20.892169,"<ll>dwc_commonname:</ll> Camboatá baratinha","BRA:CVRD:CVRD:0000013116","Cupania ludowigii Somner & Ferrucci"
"34",NA,"UFPR","UPCB","85306","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","Uhlmann, A.","2010-08-06T00:00:00.000+0000",NA,"362",NA,"Uhlmann, A. et al.",2010,8,6,"Brazil","Rio de Janeiro","Cachoeiras de Macaú","Parque Estadual de Três Picos",-42.609444,-22.419722,"Árvore 12 m, com frutos imaturos, em floresta alterada..","BRA:UFPR:UPCB:0000085306","Cupania ludowigii Somner & Ferrucci"
"36",NA,"Reserva Natural Vale (CVRD)","CVRD","13178","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","Geovane S. Siqueira","2011-05-16T00:00:00.000+0000",NA,"6729",NA,"Folli, D.A.",2010,9,28,"Brazil","Es","SANTA TERESA",NA,-40.496607,-19.964271,"<ll>dwc_commonname:</ll> Camboatá baratinha","BRA:CVRD:CVRD:0000013178","Cupania ludowigii Somner & Ferrucci"
"37",NA,"US","Botany","3637647","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","Acevedo-Rodríguez, P., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,"6729",NA,"D. Folli",2010,9,28,"Brazil","Espirito Santo",NA,"Santa Teresa, Sta. Teresa/Sta. Maria Jetibá",NA,NA,NA,"http://n2t.net/ark:/65665/311d41827-a543-4a78-b30c-906728d11539","Cupania ludowigii Somner & Ferrucci"
"38",NA,"Universidade Federal da Bahia (UFBA)","ALCB","88901","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","Ferrucci, MS; Perdiz, R","2010-11-16T00:00:00.000+0000",NA,"2050",NA,"Roque, N; Alunos de Botânica III",2009,5,23,"Brazil","Bahia","Mucugê","Chapada Diamantina, trilha Cruzeiro dos Bêbados até Medonha",-41.366667,-13,"ca. 6m alt., folhas levemente discolores. Fruto imaturo verde, fruto maduro amarelo-castanho.; ecótono entre campos rupestre e Mata Semidecídua.","BRA:UFBA:ALCB:0000088901","Cupania ludowigii Somner & Ferrucci"
"40",NA,"Universidade Federal de Juiz de Fora (UFJF)","CESJ","53844","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","G.V.Somner","2010-05-27T00:00:00.000+0000",NA,"168",NA,"J.H.C. Ribeiro; F.S. Souza; J.A. Oliveira",2009,7,16,"Brazil","Minas Gerais","Lima Duarte","Serra Negra, Fazenda Serra Negra. Estrada para a Cachoeira do Véber.",0,0,"Arvoreta, 3m, no campo rupestre degradado. Frutos imaturos verdes.","BRA:UFJF:CESJ:0000053844","Cupania ludowigii Somner & Ferrucci"
"41","2016-10-04T14:36:24.000+0000","JBRJ","RB","RB01183578","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","L.S. Leoni","2010-05-13T00:00:00.000+0000",NA,"19",NA,"M.A. Cupertino; C.R. Reis",2009,12,19,"Brazil","Minas Gerais","Caratinga","Pedra Itaúna.",NA,NA,NA,"urn:catalog:JBRJ:RB:1183578","Cupania ludowigii Somner & Ferrucci"
"42","2016-10-04T14:37:34.000+0000","JBRJ","RB","RB01183583","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","L.S. Leoni",NA,NA,"33",NA,"C.A.S. Silva",2009,12,19,"Brazil","Minas Gerais","Caputira","Fazendas Dutra/Santa Helena.",NA,NA,NA,"urn:catalog:JBRJ:RB:1183583","Cupania ludowigii Somner & Ferrucci"
"43",NA,"USP","SPF","196505","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","Ferrucci, MS","2009-01-01T00:00:00.000+0000",NA,"110",NA,"Serafim, H",2008,1,13,"Brazil","São Paulo","São José do Barreiro",NA,-44.661444,-22.638611,NA,"BRA:USP:SPF:0000196505","Cupania ludowigii Somner & Ferrucci"
"44",NA,"IF","SPSF","39967","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","L.A.Pereira","2012-08-27T00:00:00.000+0000",NA,"1065",NA,"F.M.Souza & R.C.Sousa & D.Souza & L.G.L.Araújo",2008,2,25,"Brazil","Sp","São Paulo","Parque Estadual do Jaraguá",-46.766111,-23.473889,"COLETA: Árvore, 15m. Botões amarelados e perfumados.; GEOGRAFIA: Trilha das Garças;","BRA:IF:SPSF:0000039967","Cupania ludowigii Somner & Ferrucci"
"45",NA,"MBML","MBML-HERBARIO","33495","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","R. Perdiz/2011",NA,NA,"1557",NA,"M. Simonelli; F. A. R. Matos, L. F. Magnago",2008,4,13,"Brazil","Espírito Santo","Santa Leopoldina","Suiça",-40.615,-20.087778,"frutos verdes, 8 m. de altura","BRA:MBML:MBML-HERBARIO:0000033495","Cupania ludowigii Somner & Ferrucci"
"46","2016-10-04T14:54:30.000+0000","JBRJ","RB","RB01183604","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","M.S. Ferrucci","2009-01-01T00:00:00.000+0000",NA,"151",NA,"M.J.R. Rocha",2008,6,15,"Brazil","Minas Gerais","Faria Lemos","Fazenda Santa Rita, parcela 9, nº 41.",NA,NA,NA,"urn:catalog:JBRJ:RB:1183604","Cupania ludowigii Somner & Ferrucci"
"47",NA,"US","Botany","3592791","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","Acevedo-Rodríguez, P., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,"6158",NA,"D. Folli",2008,7,20,"Brazil","Espirito Santo",NA,"Guaçuí, Parc 17, Sao José Calçcado",NA,NA,NA,"http://n2t.net/ark:/65665/37a4be658-046d-4b7a-aefc-948f06680041","Cupania ludowigii Somner & Ferrucci"
"48","2017-10-18T17:07:16.000+0000","JBRJ","RB","RB00544731","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","Ferrucci","2010-01-01T00:00:00.000+0000",NA,"5404",NA,"A. P. Fontana; L. Kollmann, C. N. Fraga, P. Labiak, R. Goldenberg, P. Vianna, M. Saavedra, Tedesco",2008,7,17,"Brazil","Espírito Santo","Castelo","Trilha para as piscinas. Floresta Ombrófila Densa Altomontana com inselbergues. Parque Estadual do Forno Grande",-41.083611,-20.516111,"Árvore, 6m. Frutoa verdes.","urn:catalog:JBRJ:RB:544731","Cupania ludowigii Somner & Ferrucci"
"50",NA,"Reserva Natural Vale (CVRD)","CVRD","11378","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","Pedro Acevedo Rodriguez","2011-03-21T00:00:00.000+0000",NA,"6158",NA,"Folli, D.A.",2008,7,20,"Brazil","Es","GUAÇUÍ","Parc. 17",-41.708438,-20.893325,"<ll>dwc_commonname:</ll> Camboatá baratinha","BRA:CVRD:CVRD:0000011378","Cupania ludowigii Somner & Ferrucci"
"51",NA,"Universidade Federal de Juiz de Fora (UFJF)","CESJ","52017","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","D.S. Pifano","2012-03-21T00:00:00.000+0000",NA,"647",NA,"L. Menini Neto; I.A. Costa, PAglais, A",2008,8,20,"Brazil","Minas Gerais","Juiz de Fora","Área de Proteção Ambiental Mata do Krambeck",0,0,"Árvore, ca. 8m alt., frequente na borda e interior de mata, frutos imaturos verdes.","BRA:UFJF:CESJ:0000052017","Cupania ludowigii Somner & Ferrucci"
"52",NA,"Universidade Federal de Juiz de Fora (UFJF)","CESJ","51689","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","D.S. Pifano","2012-03-21T00:00:00.000+0000",NA,"627",NA,"L. Menini Neto; T.M. Machado, IACosta, B",2008,8,30,"Brazil","Minas Gerais","Juiz de Fora","Área de Proteção Ambiental Mata do Krambeck",0,0,"Árvore, ca. 10m alt., no interior da mata, frutos maduros amarelos.","BRA:UFJF:CESJ:0000051689","Cupania ludowigii Somner & Ferrucci"
"53","2016-10-04T14:45:24.000+0000","JBRJ","RB","RB01183596","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","M.S. Ferrucci","2009-01-01T00:00:00.000+0000",NA,"177",NA,"M.J.R. Rocha",2008,10,15,"Brazil","Minas Gerais","Faria Lemos","Fazenda Santa Rita, parcela 91, nº 4.",NA,NA,NA,"urn:catalog:JBRJ:RB:1183596","Cupania ludowigii Somner & Ferrucci"
"54",NA,"Instituto Plantarum de Estudos da Flora Ltda (HPL)","HPL","7039","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","Coelho, R.L.S.","2010-04-14T00:00:00.000+0000",NA,"1624",NA,"R. Tsuji, H. Lorenzi et al.",2007,1,31,"Brazil","Mg","Carangola","Coletado em borda de estrada próximo à cidade.",NA,NA,NA,"BRA:JBP:HPL:0000007039","Cupania ludowigii Somner & Ferrucci"
"55","2017-10-16T23:27:39.000+0000","JBRJ","RB","RB00611364","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","G.V. Somner","2013-01-30T00:00:00.000+0000",NA,"1780",NA,"Cláudia M.Vieira; M.A.Louzada & I.Aximoff",2007,4,6,"Brazil","Rio de Janeiro","Itaboraí","Fazenda Pedra Bonita.",NA,NA,"Árvore na borda da mata.Folhas verdes discolores.Frutos verdes.","urn:catalog:JBRJ:RB:611364","Cupania ludowigii Somner & Ferrucci"
"56","2016-10-04T14:53:05.000+0000","JBRJ","RB","RB01183603","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","M.S. Ferrucci","2009-01-01T00:00:00.000+0000",NA,"42",NA,"J.P.D. Heleno",2007,5,1,"Brazil","Minas Gerais","Dores do Turvo","Fazenda Beira Rio.",NA,NA,NA,"urn:catalog:JBRJ:RB:1183603","Cupania ludowigii Somner & Ferrucci"
"57",NA,"Universidade Federal da Bahia (UFBA)","ALCB","78102","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","Ferrucci, MS; Perdiz, R","2010-11-16T00:00:00.000+0000",NA,"13315",NA,"Guedes, ML; Alunos de Botânica Econômica",2007,5,1,"Brazil","Bahia","Mucugê","Chapada Diamantina, Próximo ao cemitério",-41.340833,-12.988333,"de ca 4m. Folhas com foliolos coriáceos, discolores. Frutos imaturos verdes. Ocasional.","BRA:UFBA:ALCB:0000078102","Cupania ludowigii Somner & Ferrucci"
"58",NA,"Universidade Federal de Juiz de Fora (UFJF)","CESJ","48918","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","D.S. Pifano","2012-03-21T00:00:00.000+0000",NA,"402",NA,"L. Menini Neto; M.A. Manhães; A.L. Santiago",2007,5,11,"Brazil","Minas Gerais","Juiz de Fora","Mata do Krambeck",0,0,"Arvoreta, no interior da mata, sub-bosque, semi-escandente, frutos creme.","BRA:UFJF:CESJ:0000048918","Cupania ludowigii Somner & Ferrucci"
"59",NA,"USP","SPF","198116","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","Silva","2010-03-01T00:00:00.000+0000",NA,"140",NA,"Santos, MF",2007,8,24,"Brazil","Minas Gerais","Itambé do Mato Dentro","Serra do Cipó",-43.401611,-19.397,NA,"BRA:USP:SPF:0000198116","Cupania ludowigii Somner & Ferrucci"
"60",NA,"IF","SPSF","40040","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","L.A.Pereira","2012-08-27T00:00:00.000+0000",NA,"196",NA,"R.Esteves & R.C.Sousa & J.B.Silva & A.N.Oliveira",2007,8,8,"Brazil","Sp","São Paulo","Parque Estadual do Jaraguá",-46.774722,-23.453611,"COLETA: Árvore, 18m. Frutos verdes.; GEOGRAFIA: Trilha do Mauro;","BRA:IF:SPSF:0000040040","Cupania ludowigii Somner & Ferrucci"
"61",NA,"UEFS","HUEFS","141416","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","R.Perdiz","2010-08-01T00:00:00.000+0000",NA,"2287",NA,"Rezende, S.G.",2007,10,9,"Brazil","Minas Gerais","Santa Bárbara","Região Semidouro.",-43.501667,-20.023056,NA,"BRA:UEFS:HUEFS:0000141416","Cupania ludowigii Somner & Ferrucci"
"62",NA,"USP","SPF","196504","Cupania ludowigii Somner & Ferrucci",NA,"Sapindaceae","Cupania","ludowigii","Somner & Ferrucci","Ferrucci, MS","2009-01-01T00:00:00.000+0000",NA,"111",NA,"Serafim, H",2007,10,28,"Brazil","São Paulo","São José do Barreiro",NA,-44.656667,-22.642778,NA,"BRA:USP:SPF:0000196504","Cupania ludowigii Somner & Ferrucci"
