"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage","identificationQualifier","infraspecificEpithet","comments","bibliographicCitation"
"30",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","6538","Allophylus melanophloeus Radlk.","Sapindaceae","Allophylus","melanophloeus","Radlk.",NA,"2014-06-05T00:00:00.000+0000",NA,"538",NA,"Andrade, PM de; Lopes, MA",1984,11,22,"Brazil","Minas Gerais","Caratinga","Estação Biológica de Caratinga. Matão.",0,0,"Arv, nº4276","BRA:UFMG:BHCB:0000006538","Allophylus melanophloeus Radlk.",NA,NA,NA,NA
"31",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","22260","Allophylus melanophloeus Radlk.","Sapindaceae","Allophylus","melanophloeus","Radlk.",NA,"2014-06-05T00:00:00.000+0000",NA,"s.n.",NA,"Strier, KB",1983,9,18,"Brazil","Minas Gerais","Caratinga",NA,0,0,NA,"BRA:UFMG:BHCB:0000022260","Allophylus melanophloeus Radlk.",NA,NA,NA,NA
"32","2014-07-22T13:57:44.000+0000","JBRJ","RB","RB00381801","Allophylus melanophloeus Radlk.","Sapindaceae","Allophylus","melanophloeus","Radlk.","M. S. Ferrucci","2013-01-01T00:00:00.000+0000",NA,"1187",NA,"H.C. de Lima; J.Silveira",1979,12,12,"Brazil","Rio de Janeiro","Rio de Janeiro","Parque Nacional da Tijuca, próximo ao Horto da Prefeitura. Parque Nacional da Tijuca",NA,NA,"Arbusto +/- 6m de altura, frutos imaturos esverdeados.","urn:catalog:JBRJ:RB:381801","Allophylus melanophloeus Radlk.",NA,NA,NA,NA
"33",NA,"US","Botany","2770071","Allophylus melanophloeus Radlk.","Sapindaceae","Allophylus","melanophloeus","Radlk.","Coelho, R. L. G.",NA,NA,"11447",NA,"C. Angeli",1976,11,12,"Brazil","Rio de Janeiro",NA,"Estr. Vista Chinesa, km 2, a beira da estrada.",NA,NA,NA,"http://n2t.net/ark:/65665/33bbb5481-b7cf-4a5d-a4f4-60e6d123aae2","Allophylus melanophloeus Radlk.",NA,NA,NA,NA
"34",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA111866","Allophylus melanophloeus Radlk.","Sapindaceae","Allophylus","melanophloeus","Radlk.","Coelho, R.L.G.","2014-01-01T00:00:00.000+0000",NA,"8988",NA,"Sucre, D. ; Soderstrom, T.",1972,4,27,"Brazil","Espírito Santo","Cachoeiro de Itapemirim",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA111866","Allophylus melanophloeus Radlk.",NA,NA,NA,NA
"35",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA111868","Allophylus melanophloeus Radlk.","Sapindaceae","Allophylus","melanophloeus","Radlk.","Coelho, R.L.G.","2014-01-01T00:00:00.000+0000",NA,"8935",NA,"Sucre, D. ; Soderstrom, T.",1972,4,25,"Brazil","Espírito Santo","Cachoeiro de Itapemirim",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA111868","Allophylus melanophloeus Radlk.",NA,NA,NA,NA
"37",NA,"NY","NY","985126","Allophylus melanophloeus Radlk.","Sapindaceae","Allophylus","melanophloeus","Radlk.","T. D. Pennington","1994-01-01T00:00:00.000+0000",NA,"28722",NA,"H. S. Irwin",1971,1,19,"Brazil","Minas Gerais",NA,"Serra do EspinhaÃ§o, lower slopes of Serra da Piedade, road between BR-31 and CaetÃ©",-43.676328,-19.820266,NA,"77d7b3b8-7357-46b5-99ed-e674cbaeac6d","Allophylus melanophloeus Radlk.",NA,NA,NA,NA
"38",NA,"US","Botany","2700623","Allophylus melanophloeus Radlk.","Sapindaceae","Allophylus","melanophloeus","Radlk.","Coelho, R. L. G.",NA,NA,"26",NA,"C. G. Fonseca",1961,3,1,"Brazil","São Paulo",NA,"Parque do Estado (on old maps ""Parque de Agua Funda"") grounds of the Instituto de Botânica, ca. 10 km S and 0.8 km E of center of São Paulo (Praça de Sé).",-46.6333,-23.6,NA,"http://n2t.net/ark:/65665/39840ced9-596c-4634-a745-09af935529e0","Allophylus melanophloeus Radlk.",NA,NA,NA,NA
"39","2017-10-18T12:54:42.000+0000","JBRJ","RB","RB00750917","Allophylus melanophloeus Radlk.","Sapindaceae","Allophylus","melanophloeus","Radlk.","Maria S. Ferrucci","2013-01-01T00:00:00.000+0000",NA,"503",NA,"Rizzini",1949,3,17,"Brazil","Minas Gerais","Poços de Caldas","Estrada para o Campo das Antas a altura do Km 1.",NA,NA,"Árvore de pequeno porte, terrestre, pouco comum no Parque; frutos maduros vermelhos.","urn:catalog:JBRJ:RB:750917","Allophylus melanophloeus Radlk.",NA,NA,NA,NA
"40","2014-07-08T00:41:07.000+0000","JBRJ","RB","RB00747383","Allophylus melanophloeus Radlk.","Sapindaceae","Allophylus","melanophloeus","Radlk.","M. S. Ferrucci","2013-01-01T00:00:00.000+0000",NA,"335",NA,"Occhioni",1945,2,21,"Brazil","Rio de Janeiro","Rio de Janeiro","Estrada da Vista Chinesa - Alto da Boa Vista.",NA,NA,"Arvore pequena, fruto amarelo","urn:catalog:JBRJ:RB:747383","Allophylus melanophloeus Radlk.",NA,NA,NA,NA
"41",NA,"USP","SPF","13416","Allophylus melanophloeus Radlk.","Sapindaceae","Allophylus","melanophloeus","Radlk.","Ferrucci, MS","1997-01-01T00:00:00.000+0000",NA,"s.n.",NA,"Hoehne, W",1945,3,21,"Brazil","São Paulo","São Paulo","Parque do Estado",0,0,NA,"BRA:USP:SPF:0000013416","Allophylus melanophloeus Radlk.",NA,NA,NA,NA
"42","2017-10-11T05:55:18.000+0000","JBRJ","RB","RB00372057","Allophylus melanophloeus Radlk.","Sapindaceae","Allophylus","melanophloeus","Radlk.","M.S. Ferrucci","1997-01-01T00:00:00.000+0000",NA,NA,NA,"Jacintha de Lima",1945,5,NA,"Brazil","São Paulo","São Paulo","Serviço Florestal de SP.",NA,NA,NA,"urn:catalog:JBRJ:RB:372057","Allophylus melanophloeus Radlk.",NA,NA,NA,NA
"43",NA,"US","Botany","3722436","Allophylus melanophloeus Radlk.","Sapindaceae","Allophylus","melanophloeus","Radlk.","Ferrucci, M. S.",NA,NA,"s.n.",NA,"W. Hoehne",1944,12,19,"Brazil","São Paulo",NA,"São Paulo: Parque do Estado",NA,NA,NA,"http://n2t.net/ark:/65665/3b82b45cb-9b12-4591-ad60-77ab136c8c20","Allophylus melanophloeus Radlk.",NA,NA,NA,NA
"47",NA,"IF","SPSF","00549","Allophylus melanophloeus Radlk.","Sapindaceae","Allophylus","melanophloeus","Radlk.","M.S.Ferrucci","1997-12-30T00:00:00.000+0000",NA,NA,NA,"D.Bento Pickel",1943,1,1,"Brazil","Sp","São Paulo","bairro de Santo Amaro",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Na mata&nf;Nome popular: ""cuncum"";","BRA:IF:SPSF:0000000549","Allophylus melanophloeus Radlk.",NA,NA,NA,NA
"48",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","41651","Allophylus melanophloeus Radlk.","Sapindaceae","Allophylus","melanophloeus","Radlk.",NA,"2014-06-05T00:00:00.000+0000",NA,"5585",NA,"Magalhães, GM",1943,1,28,"Brazil","Minas Gerais","Itabira","Fazenda dos Coelhos.",0,0,NA,"BRA:UFMG:BHCB:0000041651","Allophylus melanophloeus Radlk.",NA,NA,NA,NA
"50",NA,"Universidade Federal de Juiz de Fora (UFJF)","CESJ","240","Allophylus melanophloeus Radlk.","Sapindaceae","Allophylus","melanophloeus","Radlk.","R.L.G. Coelho","2014-04-24T00:00:00.000+0000",NA,"CESJ240",NA,"L. Krieger",1941,NA,NA,"Brazil","São Paulo","São Paulo","Santo Amaro",0,0,"Árvore com flores verde-esbranquiçadas, frutos vermelhos comestíveis. Mato.","BRA:UFJF:CESJ:0000000240","Allophylus melanophloeus Radlk.",NA,NA,NA,NA
"51",NA,"IF","SPSF","07515","Allophylus melanophloeus Radlk.","Sapindaceae","Allophylus","melanophloeus","Radlk.","G.V.Somner","1997-10-08T00:00:00.000+0000",NA,"659",NA,"L.Gonzaga",1940,2,1,"Brazil","Sp","São Paulo","Vila Amália",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Nome popular: ""cuncum""&nf;Frutos em fevereiro;","BRA:IF:SPSF:0000007515","Allophylus melanophloeus Radlk.",NA,NA,NA,NA
"52","2014-07-08T02:42:24.000+0000","JBRJ","RB","RB00375117","Allophylus melanophloeus Radlk.","Sapindaceae","Allophylus","melanophloeus","Radlk.","Maria S. Ferrucci","2013-01-01T00:00:00.000+0000",NA,NA,NA,"Lino Tatto; Francisco G. Silva",1940,10,9,"Brazil","Rio de Janeiro","Rio de Janeiro","Est. da Vista Chinesa p. m. do Imperador.",NA,NA,"Folhas e flores.","urn:catalog:JBRJ:RB:375117","Allophylus melanophloeus Radlk.",NA,NA,NA,NA
"53",NA,"UNICAMP","UEC","14291","Allophylus melanophloeus Radlk.","Sapindaceae","Allophylus","melanophloeus","Radlk.","Ferrucci, M.S.","2005-01-01T00:00:00.000+0000",NA,"s.n.",NA,"Handro, O.",1939,2,15,"Brazil","São Paulo","São Paulo","Jardim Botânico",0,0,"Árvore pequena, com flores alvas.; Nativa.","BRA:UNICAMP:UEC:0000014291","Allophylus melanophloeus Radlk.",NA,NA,NA,NA
"54",NA,"IF","SPSF","03755","Allophylus melanophloeus Radlk.","Sapindaceae","Allophylus","melanophloeus","Radlk.","M.S.Ferrucci","1997-12-30T00:00:00.000+0000",NA,"486",NA,"F.Lopes",1935,3,1,"Brazil","Sp","São Paulo","Serra da Cantereira-Chapada",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Nome popular: ""pé-de-galinha"";","BRA:IF:SPSF:0000003755","Allophylus melanophloeus Radlk.",NA,NA,NA,NA
"55","2016-05-11T14:41:15.000+0000","JBRJ","RB","RB00381198","Allophylus melanophloeus Radlk.","Sapindaceae","Allophylus","melanophloeus","Radlk.","COELHO,R","2016-04-26T00:00:00.000+0000",NA,"2368",NA,"Kuhlmann",1935,11,16,"Brazil","Minas Gerais","Viçosa","Represa.",NA,NA,NA,"urn:catalog:JBRJ:RB:381198","Allophylus melanophloeus Radlk.",NA,NA,NA,NA
"56","2016-05-11T14:41:13.000+0000","JBRJ","RB","RB00380023","Allophylus melanophloeus Radlk.","Sapindaceae","Allophylus","melanophloeus","Radlk.","COELHO,R","2016-04-26T00:00:00.000+0000",NA,NA,NA,"J. G. K.",1934,11,14,"Brazil","Minas Gerais","Viçosa","Escola de Viçosa.",NA,NA,"Flores.","urn:catalog:JBRJ:RB:380023","Allophylus melanophloeus Radlk.",NA,NA,NA,NA
"57","2017-10-10T17:23:08.000+0000","JBRJ","RB","RB00380075","Allophylus melanophloeus Radlk.","Sapindaceae","Allophylus","melanophloeus","Radlk.","COELHO,R","2016-04-26T00:00:00.000+0000",NA,"1736",NA,"J.G.K.",1934,11,20,"Brazil","Minas Gerais","Viçosa",NA,NA,NA,NA,"urn:catalog:JBRJ:RB:380075","Allophylus melanophloeus Radlk.",NA,NA,NA,NA
"58","2014-07-08T00:43:58.000+0000","JBRJ","RB","RB00747721","Allophylus melanophloeus Radlk.","Sapindaceae","Allophylus","melanophloeus","Radlk.","M.S. Ferrucci","2013-01-01T00:00:00.000+0000",NA,NA,NA,"A. Ducke",1928,11,29,"Brazil","Rio de Janeiro","Rio de Janeiro","Tijuca, mata abaixo do Bom Retiro.",NA,NA,"Árvore pequena, flores brancas.","urn:catalog:JBRJ:RB:747721","Allophylus melanophloeus Radlk.",NA,NA,NA,NA
"59","2014-07-08T02:37:13.000+0000","JBRJ","RB","RB00370960","Allophylus melanophloeus Radlk.","Sapindaceae","Allophylus","melanophloeus","Radlk.","M. S. Ferrucci","2013-01-01T00:00:00.000+0000",NA,NA,NA,"Antenor",1927,11,10,"Brazil","Rio de Janeiro","Rio de Janeiro","Horto florestal.",NA,NA,"Árvore de 8-10 mts.","urn:catalog:JBRJ:RB:370960","Allophylus melanophloeus Radlk.",NA,NA,NA,NA
"62","2014-07-08T02:36:09.000+0000","JBRJ","RB","RB00372192","Allophylus melanophloeus Radlk.","Sapindaceae","Allophylus","melanophloeus","Radlk.","M. S. Ferrucci","2013-01-01T00:00:00.000+0000",NA,NA,NA,"P. do horto florestal",1926,2,26,"Brazil","Rio de Janeiro","Rio de Janeiro","Matas de Tijuca.",NA,NA,"Árvore pequena.","urn:catalog:JBRJ:RB:372192","Allophylus melanophloeus Radlk.",NA,NA,NA,NA
"64","2017-10-10T20:22:12.000+0000","JBRJ","RB","RB00747376","Allophylus melanophloeus Radlk.","Sapindaceae","Allophylus","melanophloeus","Radlk.","M. S. Ferrucci","2013-01-01T00:00:00.000+0000",NA,NA,NA,"A. Dionisio",1917,12,13,"Brazil","Rio de Janeiro","Rio de Janeiro",NA,NA,NA,NA,"urn:catalog:JBRJ:RB:747376","Allophylus melanophloeus Radlk.",NA,NA,NA,NA
"65","2017-10-11T05:55:20.000+0000","JBRJ","RB","RB00372050","Allophylus melanophloeus Radlk.","Sapindaceae","Allophylus","melanophloeus","Radlk.","M.S. Ferrucci","1997-01-01T00:00:00.000+0000",NA,NA,NA,"Tamandaré",1912,10,NA,"Brazil","São Paulo","São Paulo","Taipas.",NA,NA,NA,"urn:catalog:JBRJ:RB:372050","Allophylus melanophloeus Radlk.",NA,NA,NA,NA
