"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"11","2014-07-08T02:12:36.000+0000","JBRJ","RB","RB00323770","Quiina berryi J.V.Schneid. & Zizka","Quiinaceae","Quiina","berryi","J.V.Schneid. & Zizka","Julio V.Schneider","2002-01-01T00:00:00.000+0000","4651",NA,"N.T.Silva; M.R.Santos",1978,5,27,"Brazil","Pará","Pará","Rio Trombetas, planalto Saracá, minério de bauxita.",NA,NA,"Árvore de 12 m de altura, 25 cm de diam, fruto maduro, col. de madeira","urn:catalog:JBRJ:RB:323770",NA,"Quiina berryi J.V.Schneid. & Zizka"
"12","2011-02-10T09:10:00.000+0000","MO","MO","3075877","Quiina berryi J.V.Schneid. & Zizka","Quiinaceae","Quiina","berryi","J.V.Schneid. & Zizka","J. Schneider, 01/","2000-01-01T00:00:00.000+0000","Silva 4651",NA,"Nilo T. Silva|M.R. dos Santos",1978,5,27,"Brazil","Pará",NA,"Rio Trombetas, planalto Saracá, minério de bauxita. Mata alta de terra firme. Solo argilo-arenoso. Col de maseira.",NA,NA,NA,"urn:catalog:MO:Tropicos:3075877","http://www.tropicos.org/Specimen/3075877","Quiina berryi J.V.Schneid. & Zizka"
"13","2008-05-27T22:02:00.000+0000","MO","MO","3077697","Quiina berryi J.V.Schneid. & Zizka","Quiinaceae","Quiina","berryi","J.V.Schneid. & Zizka","J. Schnieder, 01/","2000-01-01T00:00:00.000+0000","Prance 25835",NA,"Ghillean T. Prance",1977,11,28,"Brazil","Pará",NA,"BR 230, Transamazon Highway, 53km NE of Itaituba. Forest on terra firme.",NA,NA,NA,"urn:catalog:MO:Tropicos:3077697","http://www.tropicos.org/Specimen/3077697","Quiina berryi J.V.Schneid. & Zizka"
"14","2014-07-08T02:12:35.000+0000","JBRJ","RB","RB00323765","Quiina berryi J.V.Schneid. & Zizka","Quiinaceae","Quiina","berryi","J.V.Schneid. & Zizka","Julio V.Schneider","2002-01-01T00:00:00.000+0000","25835",NA,"G.T.Prance; Et all",1977,11,28,"Brazil","Pará","Pará","BR 230 Transamazon Highway 53 km NE of Itaituba.",NA,NA,"Tree 15 x 15 cm diam, fruit green, tinted red at apex","urn:catalog:JBRJ:RB:323765",NA,"Quiina berryi J.V.Schneid. & Zizka"
"15","2008-05-27T22:02:00.000+0000","MO","MO","3077521","Quiina berryi J.V.Schneid. & Zizka","Quiinaceae","Quiina","berryi","J.V.Schneid. & Zizka","J. Schneider, 01/","2000-01-01T00:00:00.000+0000","Loureiro s.n.",NA,"A. Loureiro",1974,2,13,"Brazil","Amazonas",NA,"Estrada Manaus-Caracaraí km 130; solo argiloso; mata.",NA,NA,NA,"urn:catalog:MO:Tropicos:3077521","http://www.tropicos.org/Specimen/3077521","Quiina berryi J.V.Schneid. & Zizka"
"16","2015-05-29T08:23:48.000+0000","S","VascularPlants","S13-15499","Quiina berryi J.V.Schneid. & Zizka","Quiinaceae","Quiina","berryi","J.V.Schneid. & Zizka",NA,NA,"22717","22717","G. T. Prance, T. D. Pennington, J. F. Ramos & O. P. Monteiro",1974,8,20,"Peru","Amazonas",NA,"Plants of Brazilian Amazonia. State of Amazonas. Manaus-Caracarai Highway. Km. 159, BR 174, Manaus-Caracarai Road.",NA,NA,NA,"S:VascularPlants:S13-15499",NA,"Quiina berryi J.V.Schneid. & Zizka"
"17","2008-05-27T22:02:00.000+0000","MO","MO","3076891","Quiina berryi J.V.Schneid. & Zizka","Quiinaceae","Quiina","berryi","J.V.Schneid. & Zizka","J. Schneider, 01/","2000-01-01T00:00:00.000+0000","Prance 22717",NA,"Ghillean T. Prance",1974,9,20,"Brazil","Amazonas",NA,"Km. 159, BR 174, Manaus-Caracarai Road. Undulating terra firme; yellow caly soil; felled forest.",NA,NA,NA,"urn:catalog:MO:Tropicos:3076891","http://www.tropicos.org/Specimen/3076891","Quiina berryi J.V.Schneid. & Zizka"
"18","2015-04-11T13:53:44.000+0000","S","VascularPlants","S13-15512","Quiina berryi J.V.Schneid. & Zizka","Quiinaceae","Quiina","berryi","J.V.Schneid. & Zizka",NA,NA,"10414","10414","G. T. Prance, J. F. Ramos, L. G. Farias & L. F. Coelho",1969,3,13,"Brazil","Amazonas",NA,"Plants of Brazilian Amazonia. State of Amazonas. Vicinity of Manaus. Reserva Florestal Ducke, Manaus-Itacoatoara raod, Km. 27.",NA,NA,NA,"S:VascularPlants:S13-15512",NA,"Quiina berryi J.V.Schneid. & Zizka"
"19","2008-05-27T22:02:00.000+0000","MO","MO","3077334","Quiina berryi J.V.Schneid. & Zizka","Quiinaceae","Quiina","berryi","J.V.Schneid. & Zizka","J. Schneider, 01/","2000-01-01T00:00:00.000+0000","Lima s.n.",NA,"Lima",1968,11,20,"Brazil","Amazonas",NA,"Estrada Manaus-Itacoatiara km 108; mata de terra firme; solo argiloso.",NA,NA,NA,"urn:catalog:MO:Tropicos:3077334","http://www.tropicos.org/Specimen/3077334","Quiina berryi J.V.Schneid. & Zizka"
"20",NA,"UNICAMP","UEC","33116","Quiina berryi J.V.Schneid. & Zizka","Quiinaceae","Quiina","berryi","J.V.Schneid. & Zizka","Schneider, J.","1971-04-01T00:00:00.000+0000","s.n.",NA,"Lima, J.",1968,11,20,"Brazil","Amazonas","Manaus",NA,0,0,NA,"BRA:UNICAMP:UEC:0000033116",NA,"Quiina berryi J.V.Schneid. & Zizka"
"21",NA,"FR","Herbarium Senckenbergianum","FR-0083618","Quiina berryi J.V.Schneid. & Zizka","Quiinaceae","Quiina","berryi","J.V.Schneid. & Zizka",NA,NA,NA,NA,NA,1967,9,9,"Brazil",NA,NA,"Manaus-Itacoatiara Highway: Reserva Florestal Ducke, km 26.",-60.033333,-2.933333,NA,NA,NA,"Quiina berryi J.V.Schneid. & Zizka"
"22","2013-02-18T18:06:00.000+0000","MO","MO","3077209","Quiina berryi J.V.Schneid. & Zizka","Quiinaceae","Quiina","berryi","J.V.Schneid. & Zizka","J. Schneider, 01/","2000-01-01T00:00:00.000+0000","Cavalcante 1494",NA,"Paulo B. Cavalcante|M. Silva",1966,12,1,"Brazil","Pará",NA,"Santarém, Km 70 da estrada P/ Cachoeira do Palhão. Subosque de mata virgem.",NA,NA,NA,"urn:catalog:MO:Tropicos:3077209","http://www.tropicos.org/Specimen/3077209","Quiina berryi J.V.Schneid. & Zizka"
"23","2015-04-11T13:53:44.000+0000","S","VascularPlants","S13-15515","Quiina berryi J.V.Schneid. & Zizka","Quiinaceae","Quiina","berryi","J.V.Schneid. & Zizka",NA,NA,"18131","18131","A. Ducke",1918,7,15,"Brazil","Pará",NA,"Obidos (civ. Pará).",NA,NA,NA,"S:VascularPlants:S13-15515",NA,"Quiina berryi J.V.Schneid. & Zizka"
"24",NA,"FR","Herbarium Senckenbergianum","FR-0083624","Quiina berryi J.V.Schneid. & Zizka","Quiinaceae","Quiina","berryi","J.V.Schneid. & Zizka",NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"Manaus-Itacoatiara Highway: Reserva Florestal Ducke, km 28.",-60.033333,-2.933333,NA,NA,NA,"Quiina berryi J.V.Schneid. & Zizka"
"25","2016-03-09T18:11:25.000+0000","MNHN","P","P05466680","Quiina berryi J.V.Schneid. & Zizka","Quiinaceae","Quiina","berryi","J.V.Schneid. & Zizka","Schneider",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p05466680",NA,"Quiina berryi J.V.Schneid. & Zizka"
"26","2015-09-05T08:48:30.000+0000","MNHN","P","P05466679","Quiina berryi J.V.Schneid. & Zizka","Quiinaceae","Quiina","berryi","J.V.Schneid. & Zizka","Schneider",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p05466679",NA,"Quiina berryi J.V.Schneid. & Zizka"
"27","2015-09-05T08:48:30.000+0000","MNHN","P","P05466692","Quiina berryi J.V.Schneid. & Zizka","Quiinaceae","Quiina","berryi","J.V.Schneid. & Zizka","Schneider",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p05466692",NA,"Quiina berryi J.V.Schneid. & Zizka"
"28","2015-11-23T10:38:26.000+0000","MNHN","P","P05466675","Quiina berryi J.V.Schneid. & Zizka","Quiinaceae","Quiina","berryi","J.V.Schneid. & Zizka","Schneider",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p05466675",NA,"Quiina berryi J.V.Schneid. & Zizka"
"29",NA,"FR","Herbarium Senckenbergianum","FR-0083619","Quiina berryi J.V.Schneid. & Zizka","Quiinaceae","Quiina","berryi","J.V.Schneid. & Zizka",NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"Município de Novo Aripuaña, BR 230, Rod. Transamazônica a 400 km de Humaitá; Projeto INCRA-Rio Juma, vicinal Corujá a 30 km da Transamazônica.",-60,-7.25,NA,NA,NA,"Quiina berryi J.V.Schneid. & Zizka"
