"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"34",NA,"PNFM","IRAI","7571","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Cordeiro, J.","2008-01-01T00:00:00.000+0000",NA,"1852",NA,"Caxambu, M.G.",2007,11,3,"Brazil","Paraná","Ponta Grossa","Buraco do Padre",-49.884917,-25.173889,"Árvore ca. 5 m, junto a paredão de arenito. Frutos alados alvos. Relevo ondulado. Vegetação estepe ( campos gerais)","BRA:PNFM:IRAI:0000007571",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera"
"35",NA,"UFPR","UPCB","56017","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Grokoviski, L.","2006-09-01T00:00:00.000+0000",NA,"45",NA,"Grokoviski, L.",2006,9,7,"Brazil","Paraná","Piraquara","Estrada para Mananciais da Serra",NA,NA,"Árvore de 2m altura, beira da estrada, freqüente..","BRA:UFPR:UPCB:0000056017",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera"
"36",NA,"Instituto de Botânica, IBT","SP","396326","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Grokoviski, L","2006-09-01T00:00:00.000+0000",NA,"45",NA,"Grokoviski, L; Grokoviski, JO; Döring, S; Döring, O",2006,9,7,"Brazil","Paraná","Piraquara","Estrada para Mananciais da Serra.",0,0,NA,"BRA:IBt:SP:0000396326",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera"
"37",NA,"Instituto de Botânica, IBT","SP","396327","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Grokoviski, L","2006-09-01T00:00:00.000+0000",NA,"51",NA,"Grokoviski, L",2006,9,9,"Brazil","Paraná","Quatro Barras","Estrada de chão para a estrada Graciosa.",0,0,NA,"BRA:IBt:SP:0000396327",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera"
"38",NA,"Universidade Estadual de Londrina, UEL","FUEL","41637","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Grokoviski, L","2006-09-01T00:00:00.000+0000",NA,"4",NA,"Grokoviski, L; et al.",2006,9,7,"Brazil","Paraná","Piraquara","Morro do Canal",0,0,"Árvore de 2m altura, beira da trilha. Floresta Ombrófila Densa Montana.","BRA:UEL:FUEL:0000041637",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera"
"39",NA,"Universidade Estadual de Londrina, UEL","FUEL","40990","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Grokoviski, L","2006-01-01T00:00:00.000+0000",NA,"51",NA,"Grokoviski, L",2006,9,9,"Brazil","Paraná","Quatro Barras","Estrada de chão para a Estrada Graciosa",0,0,"Árvore 3m altura, beira da estrada comum","BRA:UEL:FUEL:0000040990",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera"
"40",NA,"UEM","HUEM","13400","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","L.Grokoviski","2006-09-01T00:00:00.000+0000",NA,"51",NA,"L.Grokoviski",2006,9,9,"Brazil","Paraná","Quatro Barras","Estrada de chão para a Estrada da Graciosa, beira",0,0,"Árvore de 3m altura; comum","BRA:UEM:HUEM:0000013400",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera"
"41",NA,"Instituto de Botânica, IBT","SP","426300","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Grokoviski, L","2006-09-01T00:00:00.000+0000",NA,"44",NA,"Grokoviski, L; Grokoviski, JO; Döring, S; Döring, O",2006,9,7,"Brazil","Paraná","Piraquara","Estrada para Mananciais da Serra.",0,0,NA,"BRA:IBt:SP:0000426300",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera"
"42",NA,"UFPR","UPCB","56018","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Grokoviski, L.","2006-09-01T00:00:00.000+0000",NA,"46",NA,"Grokoviski, L.",2006,9,7,"Brazil","Paraná","Piraquara","Morro do Canal",NA,NA,"Árvore de 2m altura, beira da trilha. Floresta Ombrófila Densa Montana..","BRA:UFPR:UPCB:0000056018",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera"
"43",NA,"Universidade Estadual de Londrina, UEL","FUEL","41635","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Grokoviski, L","2006-09-01T00:00:00.000+0000",NA,"4",NA,"Grokoviski, L; et al.",2006,9,7,"Brazil","Paraná","Piraquara","Estrada para Mananciais da Serra",0,0,"Árvore de 5m altura, beira da estrada, frequente. Flor: corola branca e lilás, antera roxa, estigma branco.","BRA:UEL:FUEL:0000041635",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera"
"44",NA,"UFPR","UPCB","56016","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Grokoviski, L.","2006-09-01T00:00:00.000+0000",NA,"44",NA,"Grokoviski, L.",2006,9,7,"Brazil","Paraná","Piraquara","Estrada para Mananciais da Serra",NA,NA,"Árvore de 5m altura, beira da estrada, freqüente. Flor: corola branca e lilás, antera roxa, estigma branco..","BRA:UFPR:UPCB:0000056016",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera"
"45",NA,"UEM","HUEM","13393","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","L.Grokoviski","2006-09-01T00:00:00.000+0000",NA,"44",NA,"L.Grokoviski; J.O.Grokoviski; S.Döring; O.Döring",2006,9,7,"Brazil","Paraná","Piraquara","Estrada para Mananciais da Serra, beira da estrada",0,0,"Árvore de 5m altura; beira da estrada; frequente; flor de corola branca e lilás, antera roxa, estigma branco","BRA:UEM:HUEM:0000013393",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera"
"46",NA,"UEM","HUEM","13406","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","L.Grokoviski","2006-10-01T00:00:00.000+0000",NA,"63",NA,"L.Grokoviski; M.Zanon",2006,10,13,"Brazil","Paraná","Ponta Grossa","Passo do Pupo - Furnas Gêmeas, Floresta Ombrófila Mista",0,0,"Árvore de 2m altura","BRA:UEM:HUEM:0000013406",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera"
"47",NA,"Universidade Regional de Blumenau, FURB","FURB","5915","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Volet, D.P.","2016-08-18T00:00:00.000+0000",NA,"1303",NA,"Vieira, F.C.S.",2005,9,7,"Brazil","Santa Catarina","Campo Alegre","Serra Quiriri.",NA,NA,NA,"BRA:FURB:FURB:0000005915",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera"
"48",NA,"Universidade Regional de Blumenau, FURB","FURB","3197","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Oliveira, AA de","2010-04-12T00:00:00.000+0000",NA,NA,NA,"Sobral, M.",2001,2,9,"Brazil","Santa Catarina","Blumenau","Parque Natural Municipal Nascentes do Garcia.",-49.087778,-27.056667,"Fitossociologia. Área 1 T3 PD n. 860 F7.","BRA:FURB:FURB:0000003197",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera"
