"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage"
"16",NA,"MBM","MBM","352069","Eremanthus uniflorus N.F.F.MacLeish & H.Schumacher","Asteraceae","Eremanthus","uniflorus","N.F.F.MacLeish & H.Schumacher","Loeuille, B","2007-07-19T00:00:00.000+0000",NA,"280",NA,"Loeuille, B; et al.",2007,7,19,"Brazil","Goiás","Alto Paraíso","Chapada dos Veadeiros. Estrada GO 239 para São Jorge, próximo entrada para a Fazenda Capão de Negro, a esquerda da estrada.",0,0,"Arvoreta até 5m. Flores roxas. Comum. Cerrado","BRA:MBM:MBM:0000352069","Eremanthus uniflorus N.F.F.MacLeish & H.Schumacher"
"17","2016-01-06T10:13:52.000+0000","K","Herbarium","K000989835","Eremanthus uniflorus N.F.F.MacLeish & H.Schumacher","Asteraceae","Eremanthus","uniflorus","N.F.F.MacLeish & H.Schumacher","Loeuille, B.","2007-07-20T00:00:00.000+0000",NA,"286",NA,"Gomes-Klein, V.L.; Loeuille, B.; Vignoli-Silva, M.; Lima, L.F.",2007,7,20,"Brazil",NA,"Alto Paraíso de Goiás","Chapada dos Veadeiros. Estrada GO-118 para Cavalcante, 15 km depois de Alto Paraíso.",NA,NA,NA,"http://specimens.kew.org/herbarium/K000989835","Eremanthus uniflorus N.F.F.MacLeish & H.Schumacher"
"18","2014-10-17T00:00:00.000+0000","K","Herbarium","K000989834","Eremanthus uniflorus N.F.F.MacLeish & H.Schumacher","Asteraceae","Eremanthus","uniflorus","N.F.F.MacLeish & H.Schumacher","Loeuille, B.","2007-07-19T00:00:00.000+0000",NA,"285",NA,"Gomes-Klein, V.L.; Loeuille, B.; Vignoli-Silva, M.; Lima, L.F.",2007,7,19,"Brazil",NA,"Alto Paraíso de Goiás","Chapada dos Veadeiros. Estrada GO-239 para São Jorge, próximo a estrada para o Paraíso das Pandavas.",NA,NA,NA,"http://specimens.kew.org/herbarium/K000989834","Eremanthus uniflorus N.F.F.MacLeish & H.Schumacher"
"19",NA,"MBM","MBM","352070","Eremanthus uniflorus N.F.F.MacLeish & H.Schumacher","Asteraceae","Eremanthus","uniflorus","N.F.F.MacLeish & H.Schumacher","Loeuille, B","2007-07-20T00:00:00.000+0000",NA,"286",NA,"Loeuille, B; et al.",2007,7,20,"Brazil","Goiás","Alto Paraíso","Chapada dos Veadeiros. Estrada GO 118 para Cavalcante, 15 km depois de Alto Paraíso",0,0,"Arvoreta até 3m. Flores roxas. Na borda esquerda da estrada. Comum. Cerrado","BRA:MBM:MBM:0000352070","Eremanthus uniflorus N.F.F.MacLeish & H.Schumacher"
"20","2014-10-17T00:00:00.000+0000","K","Herbarium","K000989836","Eremanthus uniflorus N.F.F.MacLeish & H.Schumacher","Asteraceae","Eremanthus","uniflorus","N.F.F.MacLeish & H.Schumacher","Loeuille, B.","2007-07-19T00:00:00.000+0000",NA,"280",NA,"Gomes-Klein, V.L.; Loeuille, B.; Vignoli-Silva, M.; Lima, L.F.",2007,7,19,"Brazil",NA,"Alto Paraíso de Goiás","Chapada dos Veadeiros. Estrada GO-239 para São Jorge, próximo entrada para a Fazenda Capão de Negro, a esquerda da estrada.",NA,NA,NA,"http://specimens.kew.org/herbarium/K000989836","Eremanthus uniflorus N.F.F.MacLeish & H.Schumacher"
"21","2017-10-19T06:31:10.000+0000","JBRJ","RB","RB00495092","Eremanthus uniflorus N.F.F.MacLeish & H.Schumacher","Asteraceae","Eremanthus","uniflorus","N.F.F.MacLeish & H.Schumacher","B. Loeuille",NA,NA,"4619",NA,"R.C. Forzza; R. F. Monteiro, M. M. Saavedra, R. Moura & M. G. Avelar",2007,7,22,"Brazil","Goiás","Alto Paraíso de Goiás","Estrada São Jorge - Alto Paraíso de Goiás (GO 239). 15 km de São Jorge. Cerrado rupestre.",-47.699722,-14.131389,"Arvoreta, 2-4 m alt., frequente, grande florada. Folhas discolores, cinéreas na face abaxial. Brácteas involucrais verdes; flores róseas.","urn:catalog:JBRJ:RB:495092","Eremanthus uniflorus N.F.F.MacLeish & H.Schumacher"
"22",NA,"Cenargen","CEN","89164","Eremanthus uniflorus N.F.F.MacLeish & H.Schumacher","Asteraceae","Eremanthus","uniflorus","N.F.F.MacLeish & H.Schumacher","J. B. Bringel",NA,NA,"389",NA,"João Bernardo de Azevedo Bringel Jr.",2007,11,15,"Brazil","Go","ALTO PARAISO DE GOIAS","Estrada de Alto Paraíso de Goiás para Teresina de Goiás, cerca de 45 km ao Norte de Alto Paraíso",-47.415,-13.913611,"Brácteas involucrais cor de palha, ramos argenteo.","BRA:Cenargen:CEN:0000089164","Eremanthus uniflorus N.F.F.MacLeish & H.Schumacher"
"23",NA,"Cenargen","CEN","98054","Eremanthus uniflorus N.F.F.MacLeish & H.Schumacher","Asteraceae","Eremanthus","uniflorus","N.F.F.MacLeish & H.Schumacher","B. Loeville",NA,NA,"448",NA,"Marcelo Trovó Lopes de Oliveira",2007,12,5,"Brazil","Go","ALTO PARAISO DE GOIAS","Parque Nacional da Chapada dos Veadeiros. Estrada para o Mulungu.",-47.642777,-16.108055,"Capítulos velhos, folhas discolores. Doação Universidade de São Paulo - Herbário SPF.","BRA:Cenargen:CEN:0000098054","Eremanthus uniflorus N.F.F.MacLeish & H.Schumacher"
"24",NA,"Cenargen","CEN","63342","Eremanthus uniflorus N.F.F.MacLeish & H.Schumacher","Asteraceae","Eremanthus","uniflorus","N.F.F.MacLeish & H.Schumacher","J. B. Bringel",NA,NA,"241",NA,"João Bernardo de Azevedo Bringel Jr.",2005,8,24,"Brazil","Go","ALTO PARAISO DE GOIAS","Estrada de Teresina para Alto Paraíso.",-47.424166,-13.922222,NA,"BRA:Cenargen:CEN:0000063342","Eremanthus uniflorus N.F.F.MacLeish & H.Schumacher"
"25",NA,"UFG","UFG","47542","Eremanthus uniflorus N.F.F.MacLeish & H.Schumacher","Asteraceae","Eremanthus","uniflorus","N.F.F.MacLeish & H.Schumacher","Bringel, J.B.","2007-05-01T00:00:00.000+0000",NA,"241",NA,"Bringel, J.B.A.; et al.",2005,8,24,"Brazil","Goiás","Alto Paraíso",NA,-47.424167,-13.922222,NA,"BRA:UFG:UFG:0000047542","Eremanthus uniflorus N.F.F.MacLeish & H.Schumacher"
"26",NA,"UnB","UB","106639","Eremanthus uniflorus N.F.F.MacLeish & H.Schumacher","Asteraceae","Eremanthus","uniflorus","N.F.F.MacLeish & H.Schumacher","Bringel, JBA","2017-09-01T00:00:00.000+0000",NA,"349",NA,"Pinto, JRR; Lenza, E",2005,10,29,"Brazil","Goiás","Alto Paraíso de Goiás","Fazenda São Bento",-47.6125,-14.158056,"Arbusto; Cerrado Rupestre. Solo: Solo litólico.","BRA:UnB:UB:0000106639","Eremanthus uniflorus N.F.F.MacLeish & H.Schumacher"
"27","2017-10-19T04:02:24.000+0000","JBRJ","RB","RB00400510","Eremanthus uniflorus N.F.F.MacLeish & H.Schumacher","Asteraceae","Eremanthus","uniflorus","N.F.F.MacLeish & H.Schumacher","M.L. Fonseca",NA,NA,"2870",NA,"M.L. Fonseca; R.C. Mendonça, D. Alvarenga, E. Cardoso",2001,7,6,"Brazil","Bahia","Cocos","Fazenda Trijunção. Área da Sede Santa Luzia.",-45.866667,-14.890555,"arbusto heliófilo ca. 2m alt.; folhas discolores, verdes, cartáceas; botões arroxeados, capítulos lilases; comum","urn:catalog:JBRJ:RB:400510","Eremanthus uniflorus N.F.F.MacLeish & H.Schumacher"
"29",NA,"Cenargen","CEN","98255","Eremanthus uniflorus N.F.F.MacLeish & H.Schumacher","Asteraceae","Eremanthus","uniflorus","N.F.F.MacLeish & H.Schumacher","B. Loeuille","2007-01-01T00:00:00.000+0000",NA,"268",NA,"Mara Angelina Galvão Magenta",2000,7,31,"Brazil","Go","COLINAS DO SUL","Beira da estrada, arredores da Cidade, estrada Alto Paraíso de Goiás - Colinas do Sul, ca. 75 km de Alto Paraíso de Goiás",-48.098888,-14.195833,"Folhas discolores, Doação Universidade de São Paulo - Herbário SPF","BRA:Cenargen:CEN:0000098255","Eremanthus uniflorus N.F.F.MacLeish & H.Schumacher"
"30","2017-10-15T13:21:23.000+0000","JBRJ","RB","RB01342710","Eremanthus uniflorus N.F.F.MacLeish & H.Schumacher","Asteraceae","Eremanthus","uniflorus","N.F.F.MacLeish & H.Schumacher","B. Loeuille","2007-01-01T00:00:00.000+0000",NA,"268",NA,"M. Magenta; R. Forzza; C. Kameyama; J.V. Nunes",2000,8,2,"Brazil","Goiás","Colinas do Sul","Arredores da cidade; estrada Alto Paraíso de Goiás - Colinas do Sul, ca. 75 Km de Alto Paraíso de Goiás",-48.098889,-14.195833,NA,"urn:catalog:JBRJ:RB:1342710","Eremanthus uniflorus N.F.F.MacLeish & H.Schumacher"
"31","2014-07-08T05:32:23.000+0000","JBRJ","RB","RB00400498","Eremanthus uniflorus N.F.F.MacLeish & H.Schumacher","Asteraceae","Eremanthus","uniflorus","N.F.F.MacLeish & H.Schumacher","R.L. Esteves",NA,NA,"2246",NA,"R.C. Mendonça; et.al.",1995,8,15,"Brazil","Goiás","Goiás","Parque Nacional Chapada dos Veadeiros; estrada de chão entre Alto Paraíso - São Jorge, a 26 Km de Alto Paraíso. Parque Nacional Chapada dos Veadeiros",-47.775,-14.161389,"heliófila, arbusto ca. 2m de altura; folhas discolores, flores roxas; unicata","urn:catalog:JBRJ:RB:400498","Eremanthus uniflorus N.F.F.MacLeish & H.Schumacher"
"34",NA,"US","Botany","3302980","Eremanthus uniflorus N.F.F.MacLeish & H.Schumacher","Asteraceae","Eremanthus","uniflorus","N.F.F.MacLeish & H.Schumacher",NA,NA,NA,"105",NA,"F. C. A. Oliveira, F. R. Mendonca & E. Cardoso",1994,9,8,"Brazil",NA,NA,"GO. Chapada dos Veadeiros. Alto Paraiso; morro detras do Grande Hotel Paraiso",NA,NA,NA,"http://n2t.net/ark:/65665/3d4f7b6d9-4492-4f1a-bd34-9163f6e96f63","Eremanthus uniflorus N.F.F.MacLeish & H.Schumacher"
"35","2014-07-08T05:34:16.000+0000","JBRJ","RB","RB00400505","Eremanthus uniflorus N.F.F.MacLeish & H.Schumacher","Asteraceae","Eremanthus","uniflorus","N.F.F.MacLeish & H.Schumacher","R.L. Esteves","2005-04-28T00:00:00.000+0000",NA,"105",NA,"F.C.A. Oliveira; R.C. Mendonça, E. Cardoso",1994,9,8,"Brazil","Goiás","Alto Paraíso de Goiás","morro detrás do Grande Hotel Paraíso.",NA,NA,"árvore ca. 5m alt.; flores roxas; folhas com superfícies abaxial alvacenta","urn:catalog:JBRJ:RB:400505","Eremanthus uniflorus N.F.F.MacLeish & H.Schumacher"
"37",NA,"UnB","UB","25384","Eremanthus uniflorus N.F.F.MacLeish & H.Schumacher","Asteraceae","Eremanthus","uniflorus","N.F.F.MacLeish & H.Schumacher","Loeuille, B","2011-01-01T00:00:00.000+0000",NA,"8820",NA,"King, RM",1981,2,7,"Brazil","Goiás","Alto Paraíso de Goiás","31 km N of Alto Paraíso de Goiás",0,0,"Shrub 2m. Flowers puple","BRA:UnB:UB:0000025384","Eremanthus uniflorus N.F.F.MacLeish & H.Schumacher"
"39",NA,"UNICAMP","UEC","32302","Eremanthus uniflorus N.F.F.MacLeish & H.Schumacher","Asteraceae","Eremanthus","uniflorus","N.F.F.MacLeish & H.Schumacher","Loeuille","2011-01-01T00:00:00.000+0000",NA,"1030",NA,"Schumacher, H.",1981,8,27,"Brazil","Goiás","Alto Paraíso de Goiás","Brasília Richtung Alto Paraíso de Goiás, 58 km. nach São João de Aliança, rechts am Abhang.",0,0,NA,"BRA:UNICAMP:UEC:0000032302","Eremanthus uniflorus N.F.F.MacLeish & H.Schumacher"
"40",NA,"NY","NY","860294","Eremanthus uniflorus N.F.F.MacLeish & H.Schumacher","Asteraceae","Eremanthus","uniflorus","N.F.F.MacLeish & H.Schumacher","N. F. F. MacLeish","1982-01-01T00:00:00.000+0000",NA,"1034",NA,"N. F. F. MacLeish",1981,8,28,"Brazil","GoiÃ¡s",NA,"BrasÃ­lia towards Campos Belos, 15 km from Alto ParaÃ­so, on left",-47.5101417129434,-14.1361863978701,NA,"c247624f-8a6f-4f71-b02d-5361a898e3bd","Eremanthus uniflorus N.F.F.MacLeish & H.Schumacher"
"44",NA,"US","Botany","3499543","Eremanthus uniflorus N.F.F.MacLeish & H.Schumacher","Asteraceae","Eremanthus","uniflorus","N.F.F.MacLeish & H.Schumacher",NA,NA,NA,"1031",NA,"H. Schumacher",1981,8,27,"Brazil","Goiás",NA,"Brasília towards Alto Paraíso de Goiás, 61 km from São João de Aliança",NA,NA,NA,"http://n2t.net/ark:/65665/3ebc9fc5a-9155-42ae-b783-20ee4086ab8a","Eremanthus uniflorus N.F.F.MacLeish & H.Schumacher"
"45",NA,"US","Botany","2901749","Eremanthus uniflorus N.F.F.MacLeish & H.Schumacher","Asteraceae","Eremanthus","uniflorus","N.F.F.MacLeish & H.Schumacher",NA,NA,NA,"8291",NA,"R. M. King & F. Almeda",1980,1,24,"Brazil","Goiás",NA,"Chapada dos Veadeiros. 33 km N of Alto Paraiso",NA,NA,NA,"http://n2t.net/ark:/65665/3dd00a931-dc7c-40ff-b63e-074d5003d2ac","Eremanthus uniflorus N.F.F.MacLeish & H.Schumacher"
"47",NA,"UnB","UB","45490","Eremanthus uniflorus N.F.F.MacLeish & H.Schumacher","Asteraceae","Eremanthus","uniflorus","N.F.F.MacLeish & H.Schumacher","Loeuille, B","2011-01-01T00:00:00.000+0000",NA,"4527",NA,"Ratter, JA; Ribeiro, JF; Sano, SM; Silva, JA",1980,10,9,"Brazil","Goiás",NA,"31km from Alto Paraíso de Goiás (Veadeiros) on the road to Cavalcante",-47.433333,-14.083333,"Bark grey with longitudinal fissures. Pappus pink-mauve, corollas blue-violet.; Small tree 3,5m; In cerrado on an area of outcropping quartzite rocks.","BRA:UnB:UB:0000045490","Eremanthus uniflorus N.F.F.MacLeish & H.Schumacher"
"48",NA,"US","Botany","3481965","Eremanthus uniflorus N.F.F.MacLeish & H.Schumacher","Asteraceae","Eremanthus","uniflorus","N.F.F.MacLeish & H.Schumacher",NA,NA,"ISOTYPE","736",NA,"N. F. F. MacLeish, G. Martinelli, G. L. Smith & J. G. Stutts",1980,10,14,"Brazil","Goiás",NA,"Goias: 33 km N of Alto Paraiso towards Cavalcante.",NA,NA,NA,"http://n2t.net/ark:/65665/3885ce3c6-2742-4ff0-8b6f-ff723b5ce982","Eremanthus uniflorus N.F.F.MacLeish & H.Schumacher"
"50",NA,"SNSB-M","BSMvplantscoll","M-0029452 / 177077 / 119291","Eremanthus uniflorus N.F.F.MacLeish & H.Schumacher","Asteraceae","Eremanthus","uniflorus","N.F.F.MacLeish & H.Schumacher",NA,NA,"ISOTYPE",NA,NA,"Smith, G.L.",1980,10,14,"Brazil",NA,NA,"Goias: 33 km N of Alto Paraiso towards Cavalcante.",NA,NA,NA,"http://id.snsb.info/snsb/collection/118277/177077/119291","Eremanthus uniflorus N.F.F.MacLeish & H.Schumacher"
"51",NA,"F","Botany","V0049461F","Eremanthus uniflorus N.F.F.MacLeish & H.Schumacher","Asteraceae","Eremanthus","uniflorus","N.F.F.MacLeish & H.Schumacher",NA,NA,"ISOTYPE","736",NA,"N. F. F. MacLeish & et al.",1980,10,14,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"f09554ed-5d57-420d-af35-4c1ec03d5dc2","Eremanthus uniflorus N.F.F.MacLeish & H.Schumacher"
"53",NA,"NY","NY","168384","Eremanthus uniflorus N.F.F.MacLeish & H.Schumacher","Asteraceae","Eremanthus","uniflorus","N.F.F.MacLeish & H.Schumacher",NA,NA,"ISOTYPE","736",NA,"N. F. F. MacLeish",1980,10,14,"Brazil","GoiÃ¡s",NA,"33 km. north of Alto ParaÃ­so towards Cavalcante.",-47.4585377147004,-13.8011790502698,NA,"6bf72d93-f897-48b6-95c6-d921408e96d2","Eremanthus uniflorus N.F.F.MacLeish & H.Schumacher"
"54",NA,"NY","NY","669952","Eremanthus uniflorus N.F.F.MacLeish & H.Schumacher","Asteraceae","Eremanthus","uniflorus","N.F.F.MacLeish & H.Schumacher","B. Loeuille","2009-01-01T00:00:00.000+0000",NA,"4527",NA,"J. A. Ratter",1980,10,9,"Brazil","GoiÃ¡s",NA,"31 km from Alto ParaÃ­so de GoiÃ¡s (Veadeiros) on the road to Cavalcantes",-47.43,-14.08,NA,"b94ca187-f920-4d9a-8881-7a1ca5e36dd6","Eremanthus uniflorus N.F.F.MacLeish & H.Schumacher"
"55","2014-07-21T00:00:00.000+0000","K","Herbarium","K000989841","Eremanthus uniflorus N.F.F.MacLeish & H.Schumacher","Asteraceae","Eremanthus","uniflorus","N.F.F.MacLeish & H.Schumacher","Nakajima, J.N.",NA,NA,"4527",NA,"Ratter, J.A.; Ribeiro, J.F.; Sano, S.M.; Silva, J.A.",1980,10,9,"Brazil",NA,NA,"31km from Alto Paraíso de Goiás (Veadeiros), on the road to Cavalcantes.",-47.43,-14.08,"Collector No. R4527; Flora of Brazil","http://specimens.kew.org/herbarium/K000989841","Eremanthus uniflorus N.F.F.MacLeish & H.Schumacher"
"60","2014-07-21T00:00:00.000+0000","K","Herbarium","K000989838","Eremanthus uniflorus N.F.F.MacLeish & H.Schumacher","Asteraceae","Eremanthus","uniflorus","N.F.F.MacLeish & H.Schumacher","Hind, D.J.N.",NA,NA,"2302",NA,"Paula, J.E. de; Heringer, E.P.; Mendonça, R.C.; Salles, A.E.H.",1979,10,10,"Brazil",NA,NA,"Estrada Alto Paraiso-Teresina.",NA,NA,NA,"http://specimens.kew.org/herbarium/K000989838","Eremanthus uniflorus N.F.F.MacLeish & H.Schumacher"
"63","2014-07-21T00:00:00.000+0000","K","Herbarium","K000989839","Eremanthus uniflorus N.F.F.MacLeish & H.Schumacher","Asteraceae","Eremanthus","uniflorus","N.F.F.MacLeish & H.Schumacher","Hind, D.J.N.",NA,NA,"11408",NA,"Barroso, G.M.; Harley, R.M.",1968,12,21,"Brazil",NA,NA,"Chapada dos Veadeiros, 65 km due North of Brasilia.",NA,NA,NA,"http://specimens.kew.org/herbarium/K000989839","Eremanthus uniflorus N.F.F.MacLeish & H.Schumacher"
