"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"17",NA,"UnB","UB","207001","Paralychnophora glaziouana Loeuille","Asteraceae","Eremanthus","glaziouana","Loeuille","Rivera, VL; Bringel, JBA",NA,NA,"55","Chaves, DA",2013,12,16,"Brazil","Minas Gerais",NA,"Cadeia do Espinhaço: Córrego do Soberbo e entorno, Campus II UFVJM",-43.56555,-18.199033,"Complexo Rupestre","BRA:UnB:UB:0000207001",NA,"Paralychnophora glaziouana Loeuille"
"19",NA,"UnB","UB","207072","Paralychnophora glaziouana Loeuille","Asteraceae","Eremanthus","glaziouana","Loeuille","Bringel, JBA","2015-11-01T00:00:00.000+0000",NA,"126","Chaves, DA",2013,12,19,"Brazil","Minas Gerais","Buenópolis","Cadeia do Espinhaço: Parque Nacional das Sempre Vivas, em torno da casa de apoio",-43.77935,-17.914983,"Complexo Rupestre","BRA:UnB:UB:0000207072",NA,"Paralychnophora glaziouana Loeuille"
"21",NA,"USP","SPF","214759","Paralychnophora glaziouana Loeuille","Asteraceae","Eremanthus","glaziouana","Loeuille","Loeuille, B","2012-01-01T00:00:00.000+0000",NA,"656","Loeuille, B",2012,4,30,"Brazil","Minas Gerais","Couto de Magalhães de Minas","BR 367, Couto de Magalhães de Minas#?#Diamantina, ramal de terra à esquerda após ca. de 3,3 km a partir do Córrego da Fome; estrada BR 367#?# Cachoeira da Fábrica, bifurcação a 2,5 km da BR 367; 900 m no ramal à direita em direção ao povoado de Cabaçaco.",-43.469694,-18.12425,NA,"BRA:USP:SPF:0000214759",NA,"Paralychnophora glaziouana Loeuille"
"22",NA,"Instituto de Botânica, IBT","SP","454162","Paralychnophora glaziouana Loeuille","Asteraceae","Eremanthus","glaziouana","Loeuille","Siniscalchi, CM","2014-10-01T00:00:00.000+0000",NA,"7311","Munhoz, CBR; Emmert, P; Mello, TRB",2010,5,6,"Brazil","Minas Gerais","Diamantina","Inhaí. Borda do rio Inhacica.",-43.617778,-17.779444,NA,"BRA:IBt:SP:0000454162",NA,"Paralychnophora glaziouana Loeuille"
"25",NA,"USP","SPF","209796","Paralychnophora glaziouana Loeuille","Asteraceae","Eremanthus","glaziouana","Loeuille","Loeuille, B","2014-01-01T00:00:00.000+0000",NA,"1600","Zappi, DC",2009,2,27,"Brazil","Minas Gerais","Santana de Pirapama","Serra do Cipó, Acesso pela Faz. Inhame. Início da trilha da Senhorinha.",-43.775087,-18.963736,"Arvoreta 2 m alt., folhas discolores, capítulos passados, DNA.; Campo rupestre. com afloramentos rochosos na encosta.","BRA:USP:SPF:0000209796",NA,"Paralychnophora glaziouana Loeuille"
"26",NA,"USP","SPF","209795","Paralychnophora glaziouana Loeuille","Asteraceae","Eremanthus","glaziouana","Loeuille","Loeuille, B","2014-01-01T00:00:00.000+0000",NA,"2233","Zappi, DC",2009,7,25,"Brazil","Minas Gerais","Santana do Riacho","Serra do Cipó, Acesso pela Faz. Inhame. Faz. do Sr João Carrinho, subida da Serra.",-43.728477,-19.051993,"Arbusto 3 m alt., flores alvas, capítulos amarelados.; Campo rupestre. com afloramentos de arenito e quartzito com Humiria balsamifera, Encholirium sp. nov, Pilosocereus aurisetus e Cipocereus pleurocarpus.","BRA:USP:SPF:0000209795",NA,"Paralychnophora glaziouana Loeuille"
"27",NA,"US","Botany","3697908","Paralychnophora glaziouana Loeuille","Asteraceae","Eremanthus","glaziouana","Loeuille",NA,NA,NA,"2404","D. C. Zappi, J. Ordones, F. Fernandes & C. Ferreira",2009,11,16,"Brazil","Minas Gerais",NA,"Santana do Riacho, Serra do Cipo, acesso pela Faz. Inhame, Subida do Joao Carrinho, alto da serra.",-43.7309,-19.0476,NA,"http://n2t.net/ark:/65665/3d6aeeccb-5043-4bba-ab3e-e756d3e25a33",NA,"Paralychnophora glaziouana Loeuille"
"29",NA,"USP","SPF","192219","Paralychnophora glaziouana Loeuille","Asteraceae","Eremanthus","glaziouana","Loeuille","Loeuille, B","2016-01-01T00:00:00.000+0000",NA,"451","Loeuille, B",2008,6,9,"Brazil","Minas Gerais","Serro","Augusto Clementino.",-43.458333,-18.693611,NA,"BRA:USP:SPF:0000192219",NA,"Paralychnophora glaziouana Loeuille"
"30",NA,"MN","R","217550","Paralychnophora glaziouana Loeuille","Asteraceae","Eremanthus","glaziouana","Loeuille","Souza-Souza, R.","2013-09-03T00:00:00.000+0000",NA,"3101","Nakajima, J.N.",2001,3,31,"Brazil","Minas Gerais",NA,NA,-43.814167,-18.300278,NA,"BRA:MN:R:0000217550",NA,"Paralychnophora glaziouana Loeuille"
"31",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA073668","Paralychnophora glaziouana Loeuille","Asteraceae","Eremanthus","glaziouana","Loeuille","Loeuille, B.","2011-01-01T00:00:00.000+0000",NA,"25417","Souza, V.C.; Souza, J.P.; Romão, G.O.; Araújo, A.O.",2001,7,8,"Brazil","Minas Gerais","Diamantina","Estrada entre Diamantina e Conselheiro Mata, 22 km da Estrada Diamantina - Gouveia. Afloramento rochoso (paredão) com campo arenoso adjacente.",NA,NA,NA,"BRA:ESALQ:ESA:0ESA073668",NA,"Paralychnophora glaziouana Loeuille"
"32",NA,"UNICAMP","UEC","38616","Paralychnophora glaziouana Loeuille","Asteraceae","Eremanthus","glaziouana","Loeuille","Loeuille","2011-01-01T00:00:00.000+0000",NA,"17165","Martins, F.R.; Leitão Filho, H.F.; Semir, J.; Tamashiro, J.Y.",1999,6,3,"Brazil","Minas Gerais","Gouveia","Campo rupestre, R.P.03",0,0,"Arbusto até 1,5m, capitulos e flores lilases ou brancas.","BRA:UNICAMP:UEC:0000038616",NA,"Paralychnophora glaziouana Loeuille"
"33",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA060879","Paralychnophora glaziouana Loeuille","Asteraceae","Eremanthus","glaziouana","Loeuille","Loeuille, B.","2011-01-01T00:00:00.000+0000",NA,"68170","Hatschbach, G. et al.",1998,7,24,"Brazil","Minas Gerais","Gouveia",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA060879",NA,"Paralychnophora glaziouana Loeuille"
"35",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA060878","Paralychnophora glaziouana Loeuille","Asteraceae","Eremanthus","glaziouana","Loeuille","Loeuille, B.","2011-01-01T00:00:00.000+0000",NA,"68282","Hatschbach, G. et al.",1998,9,2,"Brazil","Paraná","Piraí do Sul",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA060878",NA,"Paralychnophora glaziouana Loeuille"
"36",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA008645","Paralychnophora glaziouana Loeuille","Asteraceae","Eremanthus","glaziouana","Loeuille","Loeuille, B.","2011-01-01T00:00:00.000+0000",NA,"237","Sakuragui, C.M. ; Souza, V.C.",1990,8,6,"Brazil","Minas Gerais","Diamantina",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA008645",NA,"Paralychnophora glaziouana Loeuille"
"37",NA,"UEFS","HUEFS","9228","Paralychnophora glaziouana Loeuille","Asteraceae","Eremanthus","glaziouana","Loeuille","M.Monge & J.Semir","2012-10-01T00:00:00.000+0000",NA,"2376","Queiroz, L.P.de",1989,7,5,"Brazil","Minas Gerais","Diamantina",NA,NA,NA,NA,"BRA:UEFS:HUEFS:0000009228",NA,"Paralychnophora glaziouana Loeuille"
"38","2015-01-06T15:18:00.000+0000","MO","MO","3324042","Paralychnophora glaziouana Loeuille","Asteraceae","Eremanthus","glaziouana","Loeuille","John Pruski","2013-01-01T00:00:00.000+0000",NA,"Hatschbach 52102","Gert G. Hatschbach|Maria M. Hatschbach|O.S. Ribas",1988,5,17,"Brazil","Minas Gerais",NA,"Grão Mogol, subida para Pasto.",NA,NA,NA,"urn:catalog:MO:Tropicos:3324042","http://www.tropicos.org/Specimen/3324042","Paralychnophora glaziouana Loeuille"
"39",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","83968","Paralychnophora glaziouana Loeuille","Asteraceae","Eremanthus","glaziouana","Loeuille",NA,NA,"ISOTYPE","s.n.","Mello-Silva, R de; Giulietti, AM; Zappi, DC; Meguro, M; Gonçalves, JCC; Giulietti, AM",1986,7,26,"Brazil","Minas Gerais","Diamantina","Estrada para Conselheiro Mata, km 185.",0,0,NA,"BRA:UFMG:BHCB:0000083968",NA,"Paralychnophora glaziouana Loeuille"
"40",NA,"UNICAMP","UEC","43655","Paralychnophora glaziouana Loeuille","Asteraceae","Eremanthus","glaziouana","Loeuille",NA,NA,NA,"SPF39847","Cavalcanti, T.B.; Pirani, J.R.; Mello-Silva, R.; Zappi, D.",1985,9,5,"Brazil","Minas Gerais","Grão Mogol","Jambeiro à 7 km de Grão Mogol",0,0,"Arvoreta, 3,0 m, capítulos em frutos.","BRA:UNICAMP:UEC:0000043655",NA,"Paralychnophora glaziouana Loeuille"
"41","2015-01-06T15:17:00.000+0000","MO","MO","3360868","Paralychnophora glaziouana Loeuille","Asteraceae","Eremanthus","glaziouana","Loeuille","John Pruski","2013-01-01T00:00:00.000+0000",NA,"Hatschbach 41421","Gert G. Hatschbach",1978,4,23,"Brazil","Minas Gerais",NA,"Ribeirão (mun. Grão Mogol).",NA,NA,NA,"urn:catalog:MO:Tropicos:3360868","http://www.tropicos.org/Specimen/3360868","Paralychnophora glaziouana Loeuille"
"42",NA,"UNICAMP","UEC","20846","Paralychnophora glaziouana Loeuille","Asteraceae","Eremanthus","glaziouana","Loeuille","Loeuille, B.F.P.","2013-01-01T00:00:00.000+0000",NA,"41421","Hatschbach, G.",1978,4,23,"Brazil","Minas Gerais","Grão Mogol","Ribeirão.",0,0,"Arbusto ramoso no ápice, flor alvacente, 2m.; Dos paredões rochosos na beira do córrego.","BRA:UNICAMP:UEC:0000020846",NA,"Paralychnophora glaziouana Loeuille"
"43",NA,"UnB","UB","124251","Paralychnophora glaziouana Loeuille","Asteraceae","Eremanthus","glaziouana","Loeuille","Bringel, JBA","2015-11-01T00:00:00.000+0000",NA,"22485","Irwin, HS",1969,1,23,"Brazil","Minas Gerais",NA,"Ca. 12km SW of Diamantina",0,0,"Heads dried.; Shrub 1,5m.; Cerrado with outcrops, bordering gallery forest","BRA:UnB:UB:0000124251",NA,"Paralychnophora glaziouana Loeuille"
"44","2014-10-17T00:00:00.000+0000","K","Herbarium","K000989867","Paralychnophora glaziouana Loeuille","Asteraceae","Eremanthus","glaziouana","Loeuille","Nakajima, J.N.",NA,NA,"19562","Glaziou, A.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,"Comm. Dr. A. Glaziou. Recd. Sept. 1892","http://specimens.kew.org/herbarium/K000989867",NA,"Paralychnophora glaziouana Loeuille"
