"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","comments"
"70",NA,"Universidade Tecnológica Federal do Paraná (UTFPR)","HCF","24731","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","A.L. de Gasper","2009-07-01T00:00:00.000+0000",NA,"2371",NA,"M. Verdi",2009,6,17,"Brazil","Sc","Anitápolis","Rio do Meio",-49.1875,-27.940833,"árvore. Floresta Ombrófila Densa em estágio avançado. Florística IFFSC 221 (arbórea).","BRA:UTFPR:HCF:0000024731",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"72",NA,"UFRGS","ICN","170621","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Loeuille, B",NA,NA,"s.n.",NA,"Molz, M; Grings, M",2009,6,29,"Brazil","Sc","Lages","Fazenda pai Querê",0,0,"Material testmunho do EIA/RIMA de Pai-Querê.","BRA:UFRGS:ICN:0000170621",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"74",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA110605","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Dreveck, S.","2009-07-02T00:00:00.000+0000",NA,"1011",NA,"Dreveck, S.",2009,7,2,"Brazil","Santa Catarina","Itaiópolis",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA110605",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"79",NA,"PNFM","IRAI","6183","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Cordeiro, J.; Barbosa, E.","2012-01-01T00:00:00.000+0000",NA,"3790",NA,"Dunaiski Jr, A.",2009,8,26,"Brazil","Paraná","Piraquara","Mananciais da Serra",0,0,"Árvore, 5 m, flor creme","BRA:PNFM:IRAI:0000006183",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"80",NA,"Universidade Regional de Blumenau, FURB","FURB","19093","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Pererira, RC","2018-08-13T00:00:00.000+0000",NA,"135",NA,"Korte, A.",2009,9,14,"Brazil","Santa Catarina","Vidal Ramos","Mulungu.",-49.32,-27.45,"Fito IFFSC 383 /L/42","BRA:FURB:FURB:0000019093",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"81",NA,"Universidade Regional de Blumenau, FURB","FURB","15784","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Korte, A","2009-10-21T00:00:00.000+0000",NA,"645",NA,"Korte, A.",2009,10,21,"Brazil","Santa Catarina","Vidal Ramos","Águas Frias.",-49.410556,-27.360556,"Florística IFFSC 422 (Arbórea)","BRA:FURB:FURB:0000015784",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"82",NA,"Universidade Regional de Blumenau, FURB","FURB","15615","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Oliveira, AA de","2010-04-12T00:00:00.000+0000",NA,"1134",NA,"Stival-Santos, A.",2009,10,31,"Brazil","Santa Catarina","Botuverá","Salto Águas Negras.",-49.049167,-27.179722,"Florística IFFSC 520 (Arbórea). Muito comum a subunidade norte.","BRA:FURB:FURB:0000015615",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"83",NA,"Universidade Estadual de Londrina, UEL","FUEL","49138","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Korte, A","2009-11-10T00:00:00.000+0000",NA,"910",NA,"Korte, A; Kniess, A",2009,11,10,"Brazil","Santa Catarina","Presidente Nereu","Rio Novo, Floresta Ombrófila Densa; Estádio Suces: Avançado",0,0,"Fito IFFSC 518/N/18. Árvore flores brancas. 27°10'49""S 49°13'50""W","BRA:UEL:FUEL:0000049138",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"85",NA,"UNIVILLE","JOI","14166","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","A.C. Fernandes & E.K.O. Hattori","2012-03-05T00:00:00.000+0000",NA,"1109",NA,"A. Korte",2009,11,28,"Brazil","Santa Catarina","Alfredo Wagner","Soldadinho.",-49.410833,-27.629167,"Florística IFFSC 310 (Arbórea) - Herbário Dr. Roberto Miguel Kleiin - 19351; HABITAT: interior do fragmento; HABITO: arbórea; TIPO VEGETACIONAL: Ecótono Floresta Ombrófila Mista e Floresta Ombrófila D","BRA:UNIVILLE:JOI:0000014166",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"86",NA,"Universidade Federal de Santa Catarina (UFSC)","FLOR","40777","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Korte, A.","2009-11-05T00:00:00.000+0000",NA,"791",NA,"Korte, A.",2009,11,5,"Brazil","Santa Catarina","Leoberto Leal","Rio Feijão.",-49.233056,-27.450278,"árvore, 9m altura. Recebido de FURB Nª 19080.","BRA:UFSC:FLOR:0000040777",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"88",NA,"UNESC","CRI","1095","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","A. Korte","2009-11-10T00:00:00.000+0000",NA,"910",NA,"A. Korte",2009,11,10,"Brazil","Presidente",NA,"Rio Novo.",-49.230556,-27.166667,NA,"BRA:UNESC:CRI:0000001095",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"89",NA,"Universidade Regional de Blumenau, FURB","FURB","18000","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Sobral, M","2010-01-25T00:00:00.000+0000",NA,"987",NA,"Korte, A.",2009,11,12,"Brazil","Santa Catarina","Apiúna","Salão.",-49.320556,-27.180278,"Florística IFFSC 517 (Arbórea)","BRA:FURB:FURB:0000018000",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"91",NA,"Universidade Regional de Blumenau, FURB","FURB","36440","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Oliveira, AA de","2011-01-01T00:00:00.000+0000",NA,"3405",NA,"Verdi, M.",2009,11,3,"Brazil","Santa Catarina","Criciúma","Bairro Universitário (Próximo a Unesc).",-49.409167,-28.709167,"Fito IFFSC 41 /O/40","BRA:FURB:FURB:0000036440",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"93",NA,"IF","SPSF","40303","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","D.P.Volet","2016-07-14T00:00:00.000+0000",NA,"860",NA,"O.T. Aguiar & R.S.Almeida & J.B.Baitello",2008,6,25,"Brazil","Sp","Itapeva","Estação Ecológica",-49.081944,-24.0825,"COLETA: Arvoreta aprox 4 m, fase inicial das flores.;","BRA:IF:SPSF:0000040303",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"94",NA,"IF","SPSF","40480","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","D.P.Volet","2016-07-14T00:00:00.000+0000",NA,"2168",NA,"J.B.Baitello & R.Cielo-Filho & C.R.Lima",2008,8,26,"Brazil","Sp","Itapeva","Estação Ecológica",-49.0675,-24.078056,"COLETA: Árvore 5 m, flores creme.;","BRA:IF:SPSF:0000040480",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"95",NA,"UFPR","UPCB","60735","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Volet, D.","2016-02-07T00:00:00.000+0000",NA,"8",NA,"Lima, D.F.S.",2008,8,29,"Brazil","Paraná","Piraquara","Rio Piraquara.",-49.055,-25.450278,"Árvore ca. 3m, flores alvas. Floresta ripícola, campos de inundação. Floresta ombrófila mista..","BRA:UFPR:UPCB:0000060735",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"96",NA,"IAP","PACA-AGP","105959","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","A. L. de Gasper","2008-10-31T00:00:00.000+0000",NA,"916",NA,"M. Verdi",2008,10,31,"Brazil","Sc","Brusque","Rua Carlos Gamba s/n°, bairro: Águas Claras.",-48.901944,-27.150278,"Área de Implementação de Loteamento urbano. Hábito: árvore","BRA:IAP:PACA-AGP:0000105959",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"97",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA105959","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Gasper, A.L.","2008-10-31T00:00:00.000+0000",NA,"916",NA,"Verdi, M.",2008,10,31,"Brazil","Santa Catarina","Brusque",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA105959",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"98",NA,"IF","SPSF","42766","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","D.P.Volet","2016-07-14T00:00:00.000+0000",NA,"834",NA,"S.Honda & R.J.F. Garcia & R.Costa & A.C.Rocha",2008,10,31,"Brazil","Sp","São Paulo","Parque Tizo",NA,NA,"COLETA: Árvore 5m; frutos cfreme.&nf;Presença de sauvas.; GEOGRAFIA: Borda do fragmento 2;","BRA:IF:SPSF:0000042766",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"99",NA,"IF","SPSF","38510","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","D.P.Volet","2016-07-14T00:00:00.000+0000",NA,"546",NA,"R.Cielo-Filho & J. B. Baitello & C. R. Lima & M. T. Z. Toniato",2007,7,26,"Brazil","Sp","Paranapanema","Estação Ecológica de Paranapanema",-48.753889,-23.517222,"COLETA: 8m, flores em botão.; GEOGRAFIA: Entrada da trilha onde há exploração de Pinus.;","BRA:IF:SPSF:0000038510",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"100",NA,"IF","SPSF","37764","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","R.T. Polisel","2007-10-18T00:00:00.000+0000",NA,"306",NA,"R.T. Polisel & N.M.Ivanaukas & M.C.Assis",2007,8,23,"Brazil","Sp","Campos do Jordão","Região do Cedro Vermelho",NA,NA,"COLETA: Árvore 7m, flores brancas.; GEOGRAFIA: sub bosque de reflorestamento de Araucaria;","BRA:IF:SPSF:0000037764",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"101",NA,"UNICAMP","UEC","162923","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Volet, D.P.","2015-04-01T00:00:00.000+0000",NA,"306",NA,"Polisel, R.T.; Ivanauskas, N.M.; Assis, M.C.; Santos, R.P.L.",2007,8,23,"Brazil","São Paulo","Campos do Jordão","Região do Cedro Vermelho Subosque de um reflorestamento antigo de araucária, incendiado há 30 anos. (SAD69, Zona 23K).",0,0,"Árvore 7 m. Flores brancas.","BRA:UNICAMP:UEC:0000162923",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"103",NA,"UNICAMP","UEC","162915","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Volet, D.P.","2015-04-01T00:00:00.000+0000",NA,"434",NA,"Polisel, R.T.",2007,9,15,"Brazil","São Paulo","Juquitiba","Bairro dos Carmos Sítio do Alfredo. Km 4, beira do Rio Juquiá.",-48,-23.966667,"Árvore 6 m. Capítulos brancos com forte aroma.","BRA:UNICAMP:UEC:0000162915",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"104",NA,"IF","SPSF","38812","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","D.P.Volet","2016-07-14T00:00:00.000+0000",NA,"1520",NA,"J. A. Pastore & J.B.Baitello & C.R.Lima & E.Adriano & D.F.Bueno",2007,9,27,"Brazil","Sp","Paranapanema","Estação Ecológica de Paranapanema",-48.751111,-23.568056,"COLETA: Árvore 15m, frutos castanhos.; GEOGRAFIA: Borda da mata, em frente à trilha da cachoeira e do talhão 49/50 do Pinus.;","BRA:IF:SPSF:0000038812",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"105",NA,"IF","SPSF","39115","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","G.A.D.C. Franco","2007-09-30T00:00:00.000+0000",NA,"434",NA,"R.T.Polisel",2007,9,15,"Brazil","Sp","Juquitiba","bairro dos Carmos",-47.1,-23.966667,"COLETA: Margem do rio Juquiá&nf;Árvore 6m altura; capítulos brancos com forte aroma; GEOGRAFIA: Sítio do Alfredo, km 04;","BRA:IF:SPSF:0000039115",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"106",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","129924","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera",NA,NA,NA,"627",NA,"Grippa, CR; Bachmann, V",2007,10,12,"Brazil","Santa Catarina","Apiúna","Jundiá., Campo VII.",-49.254722,-27.120278,"Florística do Plano de Manejo do Parque Nacional da Serra do Itajaí. Floresta Ombrófila Densa em estágio secundário médio. Arbóreo. Flor branca.","BRA:UFMG:BHCB:0000129924",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"107",NA,"Instituto de Botânica, IBT","SP","405949","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Souza, FO","2008-01-01T00:00:00.000+0000",NA,"1630",NA,"Simão Bianchini, R; Souza, FO",2007,10,23,"Brazil","São Paulo","São Paulo","Lote 4, Parelheiros Rodoanel Mário Covas, Trecho Sul",0,0,NA,"BRA:IBt:SP:0000405949",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"109",NA,"Universidade Estadual de Londrina, UEL","FUEL","45777","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Uhlmann, A","2007-12-06T00:00:00.000+0000",NA,"941",NA,"Gasper, AL; Brogni, E; Santos, EM",2007,10,9,"Brazil","Santa Catarina","Irineópolis","Comunidade Rio Vermelho, Floresta em estágio avançado de regeneração.",0,0,"Arbórea. IFSC 976/N/18. FOM. Lat: 523348 S Long: 7082969 O.","BRA:UEL:FUEL:0000045777",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"110",NA,"Universidade Regional de Blumenau, FURB","FURB","9064","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Oliveira, AA de","2010-10-14T00:00:00.000+0000",NA,"39",NA,"Godoy, M.B.",2007,11,26,"Brazil","Santa Catarina","Itaiópolis","Distrito de Itaió.",-49.858333,-26.459444,"IFFSC 946/L/08 e 946/S/05.","BRA:FURB:FURB:0000009064",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"111",NA,"MBM","MBM","347258","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Cordeiro, J","2008-01-01T00:00:00.000+0000",NA,"1852",NA,"Caxambú, MG; et al.",2007,11,3,"Brazil","Paraná","Ponta Grossa","Buraco do Padre",0,0,"Arvoreta ca. 5m, junto a paredão de arenito. Frutos alados alvos. relevo ondulado. estepe (campos gerais)","BRA:MBM:MBM:0000347258",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"112",NA,"Universidade Regional de Blumenau, FURB","FURB","9470","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Sobral, M","2008-04-01T00:00:00.000+0000",NA,"999",NA,"Gasper, A.L. de",2007,11,20,"Brazil","Santa Catarina","Major Vieira","Toldo de Cima.",-50.399722,-26.547778,"IFFSC 894/L/17.","BRA:FURB:FURB:0000009470",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"114",NA,"Universidade Tecnológica Federal do Paraná (UTFPR)","HCF","6325","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","J. Cordeiro","2008-01-01T00:00:00.000+0000",NA,"1852",NA,"M.G. Caxambu",2007,11,3,"Brazil","Pr","Ponta Grossa","Buraco do Padre",-49.884917,-25.173889,"arvoreta ca. 5 m, junto a paredão de arenito. Frutos alados alvos.","BRA:UTFPR:HCF:0000006325",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"117",NA,"Universidade Regional de Blumenau, FURB","FURB","5768","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Oliveira, AA de","2010-04-12T00:00:00.000+0000",NA,"13",NA,"Gasper, A.L. de",2006,4,23,"Brazil","Santa Catarina","Vidal Ramos","Àrea de pasto próxima à rodovia.",NA,NA,NA,"BRA:FURB:FURB:0000005768",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"118",NA,"UEM","HUEM","13394","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","L.Grokoviski","2006-09-01T00:00:00.000+0000",NA,"45",NA,"L.Grokoviski; J.O.Grokoviski; S.Döring; O.Döring",2006,9,7,"Brazil","Paraná","Piraquara","Estrada para Mananciais da Serra, beira da estrada",0,0,"Árvore de 2m altura; frequente","BRA:UEM:HUEM:0000013394",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"119",NA,"UFPR","UPCB","56023","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Grokoviski, L.","2006-09-01T00:00:00.000+0000",NA,"51",NA,"Grokoviski, L.",2006,9,9,"Brazil","Paraná","Quatro Barras","Estrada de chão para a Estrada Graciosa",NA,NA,"Árvore de 3m altura, beira da estrada, comum..","BRA:UFPR:UPCB:0000056023",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"120",NA,"Universidade Estadual de Londrina, UEL","FUEL","41636","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Grokoviski, L","2006-09-01T00:00:00.000+0000",NA,"4",NA,"Grokoviski, L; et al.",2006,9,7,"Brazil","Paraná","Piraquara","Estrada para Mananciais da Serra",0,0,"Árvore de 2m altura, beira da estrada, frequente.","BRA:UEL:FUEL:0000041636",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"122",NA,"UEM","HUEM","13396","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Nakajima, J.","2009-09-25T00:00:00.000+0000",NA,"46",NA,"L.Grokoviski; J.O.Grokoviski; S. Döring; Döring, O.",2006,9,7,"Brazil","Paraná","Piraquara","Morro do Canal, beira da trilha, Floresta Ombrófila Densa Montana",0,0,"Árvore de 2m altura","BRA:UEM:HUEM:0000013396",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"128","2014-07-22T16:13:50.000+0000","JBRJ","RB","RB00489245","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","L.Grokoviski",NA,NA,"44",NA,"L.Grokoviski; J.O.Grokoviski,S.Doring,O.Doring",2006,9,7,"Brazil","Paraná","Piraquara","Estrada para Mananciais da Serra.",NA,NA,"Árvore de 5m altura, beira da estrada, frequente. Flor : corola branca e lilás, antera roxa, estigma branco.","urn:catalog:JBRJ:RB:489245",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"134",NA,"UFPR","UPCB","56035","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Grokoviski, L.","2006-10-01T00:00:00.000+0000",NA,"63",NA,"Grokoviski, L.",2006,10,13,"Brazil","Paraná","Ponta Grossa","Passo do Pupo #?# Furnas Gêmeas",NA,NA,"Árvore de 2m altura, borda das furnas. Floresta Ombrófila Mista..","BRA:UFPR:UPCB:0000056035",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"135",NA,"Universidade Regional de Blumenau, FURB","FURB","4765","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Oliveira, AA de","2010-04-12T00:00:00.000+0000",NA,NA,NA,"Souza, N.L. de",2006,10,4,"Brazil","Santa Catarina","Alfredo Wagner",NA,NA,NA,NA,"BRA:FURB:FURB:0000004765",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"137",NA,"Universidade Estadual de Londrina, UEL","FUEL","41634","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Grokoviski, L","2006-10-01T00:00:00.000+0000",NA,"6",NA,"Grokoviski, L; et al.",2006,10,13,"Brazil","Paraná","Ponta Grossa","Passo do Pupo - Furnas Gêmeas",0,0,"Árvore de 2m altura, borda das furnas. Floresta Ombrófila Mista.","BRA:UEL:FUEL:0000041634",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"138",NA,"UNICAMP","UEC","163909","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Semir, J.","2015-04-01T00:00:00.000+0000",NA,"2656",NA,"Meireles, L.D.; Nunes, J.A.",2006,11,23,"Brazil","Minas Gerais","Passa Quatro","Serra Fina. Campo do Muro.",0,0,"Árvore, cc 3m, capítulos alvos.; Campo de altitude.","BRA:UNICAMP:UEC:0000163909",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"139",NA,"UFPR","UPCB","52422","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Possette, R.F.S. & Ribas, O.S.","2005-01-01T00:00:00.000+0000",NA,"496",NA,"Possette, R.F.S.",2005,7,12,"Brazil","Paraná","Colombo","25°17'S 49°13'W",-49.216667,-25.283333,"Árvore 10m, borda de floresta. Floresta ombrófila montana. Alt.: 950m s.n.m..","BRA:UFPR:UPCB:0000052422",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"140",NA,"IF","SPSF","35219","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","G.A.D.C. Franco","2005-09-08T00:00:00.000+0000",NA,NA,NA,"L.C.Frade",2005,8,30,"Brazil","Sp","São Paulo","Parque Estadual da Cantareira",NA,NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: início da Serra&nf;;","BRA:IF:SPSF:0000035219",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"141",NA,"UNIVILLE","JOI","3289","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Colares, R.","2018-08-13T00:00:00.000+0000",NA,"1303",NA,"F.C.S. Vieira",2005,9,7,"Brazil","Santa Catarina","Campo Alegre","Serra Quiriri.",NA,NA,"meio terrestre; HABITO: arvoreta; TIPO VEGETACIONAL: Floresta Ombrófila Mista","BRA:UNIVILLE:JOI:0000003289",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"143",NA,"Universidade Federal do Paraná, UFPR","EFC","10120","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Blum, C.T.","2017-04-13T00:00:00.000+0000",NA,NA,NA,"Nogueira, A.C.",2005,9,22,"Brazil","Paraná","Pinhais","Faz. Canguiri",-49.1324,-25.3896,NA,"BRA:UFPR:EFC:0000010120",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"144",NA,"MBM","MBM","298181","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","Ribas, OS",NA,NA,"E194",NA,"Possette, RFS",2004,9,29,"Brazil","Paraná","Colombo","Embrapa",0,0,NA,"BRA:MBM:MBM:0000298181",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
"145",NA,"IF","SPSF","34517","Piptocarpha regnellii (Sch.Bip.) Cabrera","Asteraceae","Piptocarpha","regnellii",NA,"(Sch.Bip.) Cabrera","J.Semir","2004-11-04T00:00:00.000+0000",NA,"193",NA,"L.S.Kinoshita & F.A.R.D.P.Arzolla & R.M.Antunes & R.C.Seco & J.C.Galvão & P.L.Moraes",2004,10,15,"Brazil","Sp","São Miguel Arcanjo","Parque Estadual Carlos Botelho",-47.985,-24.0575,"GEOGRAFIA: mata atlântica, trilha para o rio Taquaral&nf;;","BRA:IF:SPSF:0000034517",NA,"Piptocarpha regnellii (Sch.Bip.) Cabrera",NA,NA
