"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"13",NA,"Cenargen","CEN","98099","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.","G. H. Shimizu",NA,NA,"829",NA,"Pedro Fiaschi",2001,6,4,"Brazil","Sp","AGUAS DE LINDOIA","Morro Pelado.",NA,NA,"Folhas coriáceas, com margem revoluta. Frutos imaturos indumentados. Doação Universidade de São Paulo - Herbário SPF.","BRA:Cenargen:CEN:0000098099",NA,"Qualea selloi Warm."
"14",NA,"UNICAMP","UEC","133089","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.","Shimizu, G.H.","2008-02-01T00:00:00.000+0000",NA,"389",NA,"Assis, L.C.S.; Ladeira, M.K.",2001,11,25,"Brazil","Minas Gerais","Barroso","Mata do Baú",0,0,"Árvore ca 9m, borda da mata, tronco acinzentadom CAP 70cm, flores brancas e rosas. Pouco frequente.","BRA:UNICAMP:UEC:0000133089",NA,"Qualea selloi Warm."
"15",NA,"UNICAMP","UEC","124901","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.","Shimizu, G.H.","2008-02-01T00:00:00.000+0000",NA,"398",NA,"Assis, L.C.S.; Ladeira, M.K.",2001,11,25,"Brazil","Minas Gerais","Barroso","Mata do Baú",0,0,"Árvore ca. 9m, borda da mata, tronco acinzentado, CAP 70cm, flores brancas e rosas. Pouco frequente.","BRA:UNICAMP:UEC:0000124901",NA,"Qualea selloi Warm."
"16","2008-03-10T15:22:04.000+0000","JBRJ","RB","RB00457715","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.","G.H. Shimizu",NA,NA,"316",NA,"N. Marquete; M. da C. Valente, J.F. Baumgratz, R. dos Anjos, M.M.B. Roschel, J. da C. Silva & J.L. da Silva",2000,10,19,"Brazil","Minas Gerais","Ouro Preto","Estrada em direçao a Mina de Capanema, pr. a Cachoeira da Ajuda.",NA,NA,"Arvoreta de 5 m alt., capão da mata, frequente na região; flores com sépalas verde-vinosas, pétalas róseas com guias de néctas vinosas, filete róseo-esverdeado, antera amarela, ovário verde-piloso, estilete e estigma esverdeados.","urn:catalog:JBRJ:RB:457715",NA,"Qualea selloi Warm."
"17",NA,"UNICAMP","UEC","118055","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.","Yamamoto, K.",NA,NA,"s.n.",NA,"Sajo, M.G.",2000,11,22,"Brazil","São Paulo","Botucatu","Horto Florestal",0,0,"Árvore, flores amarelas, frutos escuros.","BRA:UNICAMP:UEC:0000118055",NA,"Qualea selloi Warm."
"19",NA,"UNICAMP","UEC","182773","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.","Yamamoto, K.","2002-11-01T00:00:00.000+0000",NA,"790",NA,"Torres, R.B.; Franceschinelli, E.V.",1999,10,13,"Brazil","Minas Gerais","Camanducaia","Mata dos Mota.",-46.133333,-22.733333,"Mata de altiitude, área de mata desbatada.","BRA:UNICAMP:UEC:0000182773",NA,"Qualea selloi Warm."
"22",NA,"UNICAMP","UEC","102381","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.","Lisboa, M.","2000-08-07T00:00:00.000+0000",NA,"98568",NA,"Kinoshita, L.S.; Crespo, S.; Feres, F.",1998,10,8,"Brazil","Minas Gerais","Carrancas","Pedreira do Guilherme, afloramento no caminhoo para Serra de Bicas",0,0,"Arvoreta, 2m, cálice verde, corola verde sendo uma modificada com tonalidade branca centro vináceo.","BRA:UNICAMP:UEC:0000102381",NA,"Qualea selloi Warm."
"23",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA071884","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.",NA,NA,NA,"610",NA,"Farah, F.T. et al.",1998,12,15,"Brazil","Minas Gerais","Patrocínio",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA071884",NA,"Qualea selloi Warm."
"24",NA,"UNICAMP","UEC","105395","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.","Yamamoto, K.",NA,NA,"340",NA,"Tozzi, A.M.G.A.; Moreira, J.L.A.; Santos, K.; Filliettaz, A.M.; Mendonça Filho, C.V.; Galvão, J.",1998,12,3,"Brazil","São Paulo","Alumínio",NA,0,0,"Flores brancas com manchas rosadas.; Cerrado fechado.","BRA:UNICAMP:UEC:0000105395",NA,"Qualea selloi Warm."
"25","2015-01-06T00:00:00.000+0000","K","Herbarium","K001076905","Qualea selloi subsp. selloi","Vochysiaceae","Qualea","selloi","selloi","subsp. selloi","Marcano-Berti, L.",NA,NA,"5600",NA,"Passos, L.C.; Stannard, B.L.; Guedes, M.L.; Saar, E.; Harley, R.M.",1997,2,14,"Brazil",NA,"Andaraí","Caminho para a antiga estrada para Xique-Xique do Igatu.",-41.31,-12.87,"Instituições Colaboradoras CEPLAC, IBGE, UEFS, USP","http://specimens.kew.org/herbarium/K001076905",NA,"Qualea selloi subsp. selloi"
"26","2015-03-27T00:00:00.000+0000","K","Herbarium","K001076904","Qualea selloi subsp. selloi","Vochysiaceae","Qualea","selloi","selloi","subsp. selloi","Marcano-Berti, L.",NA,NA,"5605",NA,"Passos, L.C.; Stannard, B.L.; Guedes, M.L.; Saar, E.; Harley, R.M.",1997,2,14,"Brazil",NA,"Andaraí","Caminho para a antiga estrada para Xique-Xique do Igatu.",-41.31,-12.87,"Projeto Chapada Diamantina. Programa Plantas do Nordeste - Biodiversidade. Projeto financiado pela Rufford Foundation.","http://specimens.kew.org/herbarium/K001076904",NA,"Qualea selloi subsp. selloi"
"27","2015-03-25T00:00:00.000+0000","K","Herbarium","K001076903","Qualea selloi subsp. selloi","Vochysiaceae","Qualea","selloi","selloi","subsp. selloi",NA,NA,NA,"PCD 5828",NA,"Passos, L.C.; Stannard, B.L.; Guedes, M.L.; Saar, E.; Santos, T.R.; Atkins, S.",1997,2,17,"Brazil",NA,"Mucugê","Fazenda Pedra Grande estrada para Boninal.",NA,NA,"Projeto Chapada Dimantina. Convênio UFBA - Royal Botanic Gardens Kew. Instituições colaboradoras CEPLAC, IBGE, UEFS, USP. Programa Plantas do Nordeste - Biodiversidade. projeto Financiado pela Rufford Foundation","http://specimens.kew.org/herbarium/K001076903",NA,"Qualea selloi subsp. selloi"
"28",NA,"UNICAMP","UEC","172757","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.","Yamamoto, K.","1997-01-01T00:00:00.000+0000",NA,"186",NA,"Pinheiro, M.H.O.",1996,11,5,"Brazil","São Paulo","Bauru","Jardim Botânico Municipal de Bauru.",0,0,"Árvore de 8m alt.; pétalas brancas com pequenas manchas roxas.; Mata mesófila; borda da mata.","BRA:UNICAMP:UEC:0000172757",NA,"Qualea selloi Warm."
"29",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA015562","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.","Kawasaki, M.L.","1994-01-01T00:00:00.000+0000",NA,"6044",NA,"Souza, V.C. et al.",1994,6,2,"Brazil","São Paulo","Itapeva",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA015562",NA,"Qualea selloi Warm."
"30",NA,"UNICAMP","UEC","88296","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.","Tameirão Neto, E.","1995-01-01T00:00:00.000+0000",NA,"1694",NA,"Tameirão Neto, E.; Werneck, M.S.",1994,8,25,"Brazil","Minas Gerais","Perdizes","Acesso à Mata do Alaor (na ilha), CEMIG",0,0,NA,"BRA:UNICAMP:UEC:0000088296",NA,"Qualea selloi Warm."
"31",NA,"Instituto Plantarum de Estudos da Flora Ltda (HPL)","HPL","8753","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.","K. Yamamoto","1995-10-10T00:00:00.000+0000",NA,"899",NA,"G.F. Arbocz",1994,10,14,"Brazil","Sp","Joanópolis","Coletado na estrada para Cachoeira dos Pretos (ca. 900m de altitude; em área de mata de altitude).",NA,NA,NA,"BRA:JBP:HPL:0000008753",NA,"Qualea selloi Warm."
"32",NA,"MBM","MBM","172052","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.","França, F",NA,NA,"4173",NA,"Carvalho, AM de; et al.",1993,2,20,"Brazil","Bahia","Jacobina","Serra do Tombador, ca. 25km na estrada para Morro do Chapéu",0,0,NA,"BRA:MBM:MBM:0000172052",NA,"Qualea selloi Warm."
"33",NA,"NY","NY","823351","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.","F. FranÃ§a","1994-01-01T00:00:00.000+0000",NA,"4201",NA,"A. M. V. de Carvalho",1993,2,20,"Brazil","Bahia",NA,"Monte Tambor. Hotel Serra do Ouro. VegetaÃ§Ã£o nos arredores do hotel, campos com afloramentos de arenito. Serra do Ouro.",-40.5180837747994,-11.1844226250214,NA,"d1e51f08-f827-4456-8199-ddeafebb71f8",NA,"Qualea selloi Warm."
"34","2012-04-26T05:08:00.000+0000","MO","MO","100203595","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.","F. França","1994-01-01T00:00:00.000+0000",NA,"Carvalho 4173",NA,"André M. de Carvalho",1993,2,20,"Brazil","Bahia",NA,"Município de Jacobina. Serra do Tombador. Ca. 25 km na estrada Jacobina/Morro do Chapéu. Matas de Galeria & Campos rupestres.",NA,NA,NA,"urn:catalog:MO:Tropicos:100203595","http://www.tropicos.org/Specimen/100203595","Qualea selloi Warm."
"35","2012-04-26T05:08:00.000+0000","MO","MO","100203581","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.","F. França","1994-01-01T00:00:00.000+0000",NA,"Carvalho 4201",NA,"André M. de Carvalho|André M. Amorim|Jomar G. Jardim",1993,2,20,"Brazil","Bahia",NA,"Município de Jacobina. Monte Tambor. Hotel Serra do Ouro.",NA,NA,NA,"urn:catalog:MO:Tropicos:100203581","http://www.tropicos.org/Specimen/100203581","Qualea selloi Warm."
"37",NA,"UNICAMP","UEC","152102","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.","Shimizu, G.H.","2008-03-01T00:00:00.000+0000",NA,"58",NA,"Meira, J.; Meira Neto, J.A.A.; Meira, J.H.A.",1993,4,25,"Brazil","Minas Gerais","Santa Bárbara","Caraça, Trilha da Cascatinha.",0,0,"Arbusto com 3m de altura, frutos secos.","BRA:UNICAMP:UEC:0000152102",NA,"Qualea selloi Warm."
"38",NA,"UEFS","HUEFS","17352","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.","F.França","1995-01-01T00:00:00.000+0000",NA,"10050",NA,"Thomas, W.W.",1993,10,21,"Brazil","Bahia","Alcobaça",NA,-39.25,-17.533333,NA,"BRA:UEFS:HUEFS:0000017352",NA,"Qualea selloi Warm."
"39",NA,"Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","CPAP","16514","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.","M. L. Kawasaki","1994-01-01T00:00:00.000+0000",NA,"4741",NA,"Souza, V. C.; Yamamoto, K.; Stehmann, J.R.; Dutilh, J.A.",1993,11,27,"Brazil","Sp","ITARARE","Terras",NA,NA,"Terrestre","BRA:CPAP:CPAP:0000016514",NA,"Qualea selloi Warm."
"40",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA012477","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.","Kawasaki, M.L.","1994-01-01T00:00:00.000+0000",NA,"4741",NA,"Souza, V.C. et al.",1993,11,27,"Brazil","São Paulo","Itararé",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA012477",NA,"Qualea selloi Warm."
"43",NA,"USP","SPF","118118","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.","Lisboa, M","2000-08-01T00:00:00.000+0000",NA,"47",NA,"Garcia, RJF",1992,5,27,"Brazil","São Paulo","São Paulo","Parque Santo Dias",-46.7725,-23.663056,NA,"BRA:USP:SPF:0000118118",NA,"Qualea selloi Warm."
"44",NA,"USP","SPF","118119","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.","Lisboa, M","2000-08-01T00:00:00.000+0000",NA,"162",NA,"Garcia, RJF",1992,9,10,"Brazil","São Paulo","São Paulo","Parque Santo Dias",-46.7725,-23.663056,NA,"BRA:USP:SPF:0000118119",NA,"Qualea selloi Warm."
"45",NA,"USP","SPF","118120","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.","Lisboa, M","2000-08-01T00:00:00.000+0000",NA,"299",NA,"Garcia, RJF",1992,12,15,"Brazil","São Paulo","São Paulo","Parque Santo Dias",-46.7725,-23.663056,NA,"BRA:USP:SPF:0000118120",NA,"Qualea selloi Warm."
"46",NA,"UNICAMP","UEC","58180","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.","Lisboa, M.L.G.","2000-08-07T00:00:00.000+0000",NA,"25661",NA,"Yamamoto, K.",1991,11,30,"Brazil","Minas Gerais","Santa Bárbara","""Santuário"" do Caraça.",0,0,"Arvoreta com ca. 1,5-2,0 m alt. pétalas rósea com mancha vinosa na fauce.","BRA:UNICAMP:UEC:0000058180",NA,"Qualea selloi Warm."
"47",NA,"Universidade Federal de Juiz de Fora (UFJF)","CESJ","26112","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.","M.L.G. Lisboa","2000-08-07T00:00:00.000+0000",NA,"791",NA,"M.C. Brügger; R.C. Forzza; R.G. Silveira",1991,11,29,"Brazil","Minas Gerais","Juiz de Fora","distrito de Toledos",0,0,"Árvore no campo de pastagens. Flores lilacíneas em solo arenoso de montanha.","BRA:UFJF:CESJ:0000026112",NA,"Qualea selloi Warm."
"48",NA,"Universidade Federal de Juiz de Fora (UFJF)","CESJ","24380","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.","M.L.G. Lisboa","2000-08-07T00:00:00.000+0000",NA,"CESJ24380",NA,"L. Krieger; Orlando",1988,10,10,"Brazil","Minas Gerais","Bom Jardim de Minas",NA,0,0,"Árvore pequena, em cerrado, flores róseas com desenhos vermelhos no ""labelo"".","BRA:UFJF:CESJ:0000024380",NA,"Qualea selloi Warm."
"49",NA,"NY","NY","424563","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.","M. L. Kawasaki","1990-01-01T00:00:00.000+0000",NA,"26298",NA,"R. M. Harley",1988,11,26,"Brazil","Bahia",NA,"Pico das Almas.  Vertente norte.  Area de campos e mata, noroeste do Campo do Queiroz",-41.97,-13.52,NA,"ac0d3cce-65d3-403c-a30b-f568aa251e72",NA,"Qualea selloi Warm."
"50","2015-08-23T05:45:00.000+0000","MO","MO","2904688","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.","M.L. Kawasaki","1990-01-01T00:00:00.000+0000",NA,"Harley 26298",NA,"R.M. Harley|B.L. Stannard|Renato de Mello-Silva|David J.N. Hind|I. Cordeiro|Lucia Rossi",1988,11,26,"Brazil","Bahia",NA,"Rio de Contas, Pico das Almas. Vertente norte. Area de campos e mata, noroeste do Campo do Queiroz. Na orla da mata ciliar.",-41.96666,-13.51666,NA,"urn:catalog:MO:Tropicos:2904688","http://www.tropicos.org/Specimen/2904688","Qualea selloi Warm."
"52",NA,"UNICAMP","UEC","62866","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.","Lisboa, M.","2000-08-07T00:00:00.000+0000",NA,"1073",NA,"Andrade, P.; et al.",1987,11,27,"Brazil","Minas Gerais","Lima Duarte","Pq. Estadual do Ibitipoca.",0,0,"Árbore, 15m, Pétala branca, com borda lilás, rajada de lilás no centro.; Mata (portaria)","BRA:UNICAMP:UEC:0000062866",NA,"Qualea selloi Warm."
"53",NA,"UNICAMP","UEC","62868","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.","Lisboa, M.","2000-08-07T00:00:00.000+0000",NA,"45",NA,"Andrade, F.R.",1986,12,12,"Brazil","Minas Gerais","Santa Bárbara","Caraça, Caminho para Cachoeira Belchior.",0,0,"Arbusto 3m de altura, flores róseas.; Mata.","BRA:UNICAMP:UEC:0000062868",NA,"Qualea selloi Warm."
"54",NA,"UNICAMP","UEC","174259","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.","Yamamoto, K.","2013-01-01T00:00:00.000+0000",NA,"70",NA,"Bernacci, L.C.",1985,9,13,"Brazil","São Paulo","Cajuru","Fazenda Santa Calota.",0,0,"árvore ca.70 m alt., cule cinza, profundamente fendilhado, botões flores esverdados e frutos secos.","BRA:UNICAMP:UEC:0000174259",NA,"Qualea selloi Warm."
"55",NA,"UFU","HUFU","6011","Qualea selloi subsp. pubescens Stafleu","Vochysiaceae","Qualea","selloi","pubescens","subsp. pubescens Stafleu","Lisboa, M.","1997-11-11T00:00:00.000+0000",NA,"1230",NA,"Tamashiro, J.Y.; et al.",1981,10,14,"Brazil","Minas Gerais","Poços de Caldas","Estr. Mata da Colina",0,0,"Árvore, ca. 10 m. Cálice verde, pétalas róseo-lilás, com manchas vinosas.","BRA:UFU:HUFU:0000006011",NA,"Qualea selloi subsp. pubescens Stafleu"
"57",NA,"NY","NY","424562","Qualea selloi subsp. pubescens Stafleu","Vochysiaceae","Qualea","selloi","pubescens","subsp. pubescens Stafleu","R. M. Harley; S. M. Cooper",NA,NA,"22473",NA,"R. M. Harley",1980,5,23,"Brazil","Bahia",NA,"Serras dos LenÃ§ois.  Ca. 4 km. N.E. of LenÃ§ois by old road",-41.37,-12.53,NA,"40d7d733-23f1-44d3-ac2f-87962a9acdf4",NA,"Qualea selloi subsp. pubescens Stafleu"
"59",NA,NA,"Botany","U.1768994","Qualea selloi subsp. pubescens Stafleu","Vochysiaceae","Qualea","selloi","pubescens","subsp. pubescens Stafleu",NA,NA,NA,NA,NA,"Harley RM; et al.",1980,5,26,"Brazil",NA,NA,"Estado Da Bahia. Serras dos Lencois. Lower slopes of Morro do Pai Inacio, ca. 14.5 km N.W. of Lencois just N. of the main Seabra-Itaberaba road. Municipio of Palmeiras. Open grassy slopes with marshy ground; low shrubs & low evergreen woodland in valleys by small stream & in shelter of sandstone rocks. E6.",-41.466667,-12.45,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1768994",NA,"Qualea selloi subsp. pubescens Stafleu"
"60",NA,"NY","NY","424561","Qualea selloi subsp. pubescens Stafleu","Vochysiaceae","Qualea","selloi","pubescens","subsp. pubescens Stafleu","R. M. Harley; S. M. Cooper",NA,NA,"22655",NA,"R. M. Harley",1980,5,26,"Brazil","Bahia",NA,"Serras dos Lençois.  Lower slopes of Morro do Pai Inacio, ca. 14.5 km N.W. of Lençois just N. of the main Seabra-Itaberaba road",-41.47,-12.45,NA,"bb0652ba-e951-44b4-b4a5-ba5b7dc7a32c",NA,"Qualea selloi subsp. pubescens Stafleu"
"62",NA,"NY","NY","00424565","Qualea selloi subsp. pubescens Stafleu","Vochysiaceae","Qualea","selloi","pubescens","subsp. pubescens Stafleu","M. L. Kawasaki",NA,NA,"2425",NA,"E. P. Heringer",1979,10,10,"Brazil","GoiÃ¡s",NA,"Estrada Alto ParaÃ­so - Nova Roma margem da Estrada",0,0,NA,"e118e467-6f13-4152-ae8b-be31ed54679f",NA,"Qualea selloi subsp. pubescens Stafleu"
"63",NA,"UNICAMP","UEC","15754","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.","Lisboa, M.","2000-08-07T00:00:00.000+0000",NA,"9710",NA,"Michelin, M.E.; Garcia, A.M.; Rosim, R.; Monteiro, R.",1978,12,14,"Brazil","Minas Gerais","Santa Bárbara","Serra do Caraça.",0,0,"Subarbusto até 1m; pétalas róseas.; Em campos rupestres e mata de altitude.","BRA:UNICAMP:UEC:0000015754",NA,"Qualea selloi Warm."
"64",NA,"UNICAMP","UEC","15753","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.","Lisboa, M.","2000-08-07T00:00:00.000+0000",NA,"6377",NA,"Cruz, N.D.; et al.",1977,11,18,"Brazil","Minas Gerais","Santa Bárbara","Serra do Caraça, caminho para cascatinha.",0,0,"Árvore até 3m, flores rosadas com fruto.; Beira de mata e campo aberto.","BRA:UNICAMP:UEC:0000015753",NA,"Qualea selloi Warm."
"65",NA,"UNICAMP","UEC","15752","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.","Lisboa, M.","2000-08-07T00:00:00.000+0000",NA,"6230",NA,"Cruz, N.D.; Shepherd, G.J.; et al.",1977,11,17,"Brazil","Minas Gerais","Serra Do Caraça","ca. 70km Suleste de Belo Horizonte.",0,0,"Árvore até 4m. Flores branca-rosadas.; Beira de mata e campo rupestre.","BRA:UNICAMP:UEC:0000015752",NA,"Qualea selloi Warm."
"66",NA,"NY","NY","424560","Qualea selloi subsp. selloi","Vochysiaceae","Qualea","selloi","selloi","subsp. selloi",NA,NA,NA,"11906",NA,"G. Davidse",1976,4,3,"Brazil","Bahia",NA,"19 km E of Morro do ChapÃ©u along Highway BA-052; Chapada da Diamantina",-41.1558252067773,-11.5539317677047,NA,"465b3116-1542-42e9-9798-614958c4c484",NA,"Qualea selloi subsp. selloi"
"67","2008-05-27T22:02:00.000+0000","MO","MO","2904583","Qualea selloi Warm.","Vochysiaceae","Qualea","selloi",NA,"Warm.","L. Marcano-Berti","1985-01-01T00:00:00.000+0000",NA,"Heringer 14865",NA,"Ezechias P. Heringer",1975,NA,NA,"Brazil","Distrito Federal",NA,"Catetinho. Mata de galeria, fechada sombreada.",NA,NA,NA,"urn:catalog:MO:Tropicos:2904583","http://www.tropicos.org/Specimen/2904583","Qualea selloi Warm."
