"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","comments"
"21","2018-03-12T00:00:00.000+0000","NHMUK","BOT","BM000566765","Vochysia rectiflora Warm.",NA,"Vochysiaceae","Vochysia","rectiflora",NA,"Warm.","Frans Antonie Stafleu",NA,"ISOTYPE","s.n.","s.n.","F. Sellow",NA,NA,NA,"Brazil",NA,NA,NA,-53.08982,-10.773109,NA,"604cb3b0-f15a-40f2-991a-fdaf770754e8",NA,"Vochysia rectiflora Warm.",NA
"22",NA,"G","Geneva Herbarium – General Collection (G)","G-G-245490/2","Vochysia rectiflora Warm.",NA,"Vochysiaceae","Vochysia","rectiflora",NA,"Warm.",NA,NA,"TYPE",NA,NA,"Sello, F. (Coll. Moricand)",NA,NA,NA,"Brazil",NA,NA,"Rio de Janeiro/Estado do Rio de Janeiro",-42.9125,-22.48222,NA,NA,NA,"Vochysia rectiflora Warm.",NA
"23",NA,"G","Geneva Herbarium – General Collection (G)","G-G-245495/1","Vochysia rectiflora var. glabrescens Warm.",NA,"Vochysiaceae","Vochysia","rectiflora","glabrescens","var. glabrescens Warm.","Stafleu, F. A. (1947)",NA,"SYNTYPE",NA,NA,"Glaziou, A. F. M. (Coll. Delessert)",NA,NA,NA,"Brazil",NA,NA,"Rio de Janeiro - Nova Friburgo/Estado do Rio de Janeiro",-42.9125,-22.48222,NA,NA,NA,"Vochysia rectiflora var. glabrescens Warm.",NA
"24","2009-08-27T18:37:28.000+0000","K","Herbarium","K000566062","Vochysia rectiflora Warm.",NA,"Vochysiaceae","Vochysia","rectiflora",NA,"Warm.","Stafleu, F.A.",NA,"LECTOTYPE","s.n.",NA,"Sellow",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://specimens.kew.org/herbarium/K000566062",NA,"Vochysia rectiflora Warm.",NA
"25","2009-08-27T17:40:36.000+0000","K","Herbarium","K000566060","Vochysia rectiflora var. glabrescens Warm.",NA,"Vochysiaceae","Vochysia","rectiflora","glabrescens","var. glabrescens Warm.","Stafleu, F.A.",NA,NA,"10734",NA,"Glaziou, A.F.M.",NA,NA,NA,"Brazil",NA,NA,"Near Rio de Janeiro",NA,NA,NA,"http://specimens.kew.org/herbarium/K000566060",NA,"Vochysia rectiflora var. glabrescens Warm.",NA
"26",NA,"NY","NY","1093","Vochysia rectiflora var. rectiflora",NA,"Vochysiaceae","Vochysia","rectiflora","rectiflora","var. rectiflora",NA,NA,"ISOLECTOTYPE","s.n.",NA,"F. Sellow",NA,NA,NA,"Brazil",NA,NA,NA,0,0,NA,"be9623ac-0f08-4387-90b4-fefc06c23e9e",NA,"Vochysia rectiflora var. rectiflora",NA
"27","2017-10-12T17:42:14.000+0000","JBRJ","RB","RB01260977","Vochysia rectiflora var. glabrescens Warm.",NA,"Vochysiaceae","Vochysia","rectiflora","glabrescens","var. glabrescens Warm.",NA,NA,NA,NA,NA,"Glaziou",NA,NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro",NA,NA,NA,NA,"urn:catalog:JBRJ:RB:1260977",NA,"Vochysia rectiflora var. glabrescens Warm.",NA
"28","2017-10-12T11:24:33.000+0000","JBRJ","RB","RB01260985","Vochysia rectiflora Warm.",NA,"Vochysiaceae","Vochysia","rectiflora",NA,"Warm.",NA,NA,NA,NA,NA,"Kuhlmann, J.G.",NA,NA,NA,"Brazil","Minas Gerais","Minas Gerais",NA,NA,NA,NA,"urn:catalog:JBRJ:RB:1260985",NA,"Vochysia rectiflora Warm.",NA
"29","2018-03-12T00:00:00.000+0000","NHMUK","BOT","BM000566764","Vochysia rectiflora Warm.",NA,"Vochysiaceae","Vochysia","rectiflora",NA,"Warm.","Frans Antonie Stafleu",NA,"ISOTYPE","s.n.","s.n.","F. Sellow",NA,NA,NA,"Brazil",NA,NA,NA,-53.08982,-10.773109,NA,"b29a5609-e324-468a-98ab-a39114d99f99",NA,"Vochysia rectiflora Warm.",NA
"30","2015-10-03T18:26:02.000+0000","MNHN","P","P00733947","Vochysia rectiflora Warm.",NA,"Vochysiaceae","Vochysia","rectiflora",NA,"Warm.",NA,NA,"ISOTYPE",NA,NA,"Sellow, F.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00733947",NA,"Vochysia rectiflora Warm.",NA
"31","2007-11-27T00:00:00.000+0000","E","E","E00114627","Vochysia rectiflora Warm.",NA,"Vochysiaceae","Vochysia","rectiflora",NA,"Warm.",NA,NA,NA,NA,NA,"Sellow, F.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://data.rbge.org.uk/herb/E00114627",NA,"Vochysia rectiflora Warm.",NA
"32","2017-10-12T11:24:26.000+0000","JBRJ","RB","RB01260980","Vochysia rectiflora var. rectiflora",NA,"Vochysiaceae","Vochysia","rectiflora","rectiflora","var. rectiflora",NA,NA,NA,NA,NA,"Almeida,V.",NA,NA,NA,"Brazil","Minas Gerais","Minas Gerais",NA,NA,NA,NA,"urn:catalog:JBRJ:RB:1260980",NA,"Vochysia rectiflora var. rectiflora",NA
"33",NA,"G","Geneva Herbarium – General Collection (G)","G-G-245490/1","Vochysia rectiflora Warm.",NA,"Vochysiaceae","Vochysia","rectiflora",NA,"Warm.",NA,NA,"TYPE",NA,NA,"Sello, F.",NA,NA,NA,"Brazil",NA,NA,"Rio de Janeiro/Estado do Rio de Janeiro",-42.9125,-22.48222,NA,NA,NA,"Vochysia rectiflora Warm.",NA
"34",NA,"B","FMNH-B-Types","12930","Vochysia rectiflora Warm.",NA,"Vochysiaceae","Vochysia","rectiflora",NA,"Warm.",NA,NA,"TYPE","s.n.",NA,"F. Sellow",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Vochysia rectiflora Warm.",NA
"35","2015-10-03T05:55:45.000+0000","MNHN","P","P00733942","Vochysia rectiflora var. glabrescens Warm.",NA,"Vochysiaceae","Vochysia","rectiflora","glabrescens","var. glabrescens Warm.","Mori",NA,"SYNTYPE",NA,"10734","Glaziou, A.",1878,1,8,"Brazil",NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00733942",NA,"Vochysia rectiflora var. glabrescens Warm.",NA
"36","2009-08-27T17:36:59.000+0000","K","Herbarium","K000566059","Vochysia rectiflora var. glabrescens Warm.",NA,"Vochysiaceae","Vochysia","rectiflora","glabrescens","var. glabrescens Warm.","Stafelu, F.A.",NA,NA,"13434",NA,"Glaziou, A.F.M.",NA,NA,NA,"Brazil",NA,NA,"Environs of Rio de Janeiro",NA,NA,NA,"http://specimens.kew.org/herbarium/K000566059",NA,"Vochysia rectiflora var. glabrescens Warm.",NA
