"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","comments"
"14",NA,"Instituto Plantarum de Estudos da Flora Ltda (HPL)","HPL","8708","Vochysia rectiflora Warm.",NA,"Vochysiaceae","Vochysia","rectiflora",NA,"Warm.","E.R. Salviani","2001-02-02T00:00:00.000+0000",NA,"1927",NA,"E.R. Salviani, H. Lorenzi et al.",2001,2,2,"Brazil","Mg","Fervedouro","Coletado próximo ao clube de banho; em região da zona da mata mineira, vegetando em solo seco e rico em material orgânico.",NA,NA,NA,"BRA:JBP:HPL:0000008708",NA,"Vochysia rectiflora Warm.",NA
"15",NA,"Universidade Federal do Ceará, UFC","EAC","32178","Vochysia rectiflora var. glabrescens Warm.",NA,"Vochysiaceae","Vochysia","rectiflora","glabrescens","var. glabrescens Warm.","Vianna, M.C.","2001-11-20T00:00:00.000+0000",NA,"1932",NA,"Oliveira, C.A.L.",2001,11,20,"Brazil","Rio de Janeiro","Teresópolis","Várzea, encosta próx. ao Hotel Philip",0,0,"Árvore, ca. 25m; flor amarela.","BRA:UFC:EAC:0000032178",NA,"Vochysia rectiflora var. glabrescens Warm.",NA
"16",NA,"MBML","MBML-HERBARIO","15575","Vochysia rectiflora Warm.",NA,"Vochysiaceae","Vochysia","rectiflora",NA,"Warm.","M.C. Vianna/II-2002",NA,NA,"5039",NA,"L. Kollmann; et al",2001,11,27,"Brazil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia",-40.553056,-19.9075,"Árvore 14m. DAP 42. fuste 8m. Flores amarelas.","BRA:MBML:MBML-HERBARIO:0000015575",NA,"Vochysia rectiflora Warm.",NA
"17",NA,"NY","NY","1921151","Vochysia rectiflora var. glabrescens Warm.",NA,"Vochysiaceae","Vochysia","rectiflora","glabrescens","var. glabrescens Warm.",NA,NA,NA,"15",NA,"C. Pardo",1998,2,19,"Brazil","Rio de Janeiro",NA,"Parque Nacional da Serra dos Orgaos. Trilha da Primavera.",0,0,NA,"f0aaff0b-0693-4c1b-bcea-ca38e8bfe340",NA,"Vochysia rectiflora var. glabrescens Warm.",NA
"18",NA,"MBML","MBML-HERBARIO","8641","Vochysia rectiflora Warm.",NA,"Vochysiaceae","Vochysia","rectiflora",NA,"Warm.","M.C. Vianna/II-2002",NA,NA,"725",NA,"L. Kollmann; E. Bausen & W. Pizziolo",1998,10,7,"Brazil","Espírito Santo","Santa Teresa","Santo Antônio",-40.589167,-19.922222,"Chapada. Mata baixa. Árvore 12m. DAP 30cm. Fuste 8m. Flores amarelas.","BRA:MBML:MBML-HERBARIO:0000008641",NA,"Vochysia rectiflora Warm.",NA
"19",NA,"Universidade Federal do Ceará, UFC","EAC","32175","Vochysia rectiflora var. rectiflora",NA,"Vochysiaceae","Vochysia","rectiflora","rectiflora","var. rectiflora","Vianna, M.C.","1997-01-01T00:00:00.000+0000",NA,"1386",NA,"Oliveira, C.A.L.",1997,10,29,"Brazil","Rio de Janeiro","Teresópolis","Estrada Teresópolis-Itaipava, km29, Cond. Green Vi",0,0,"Árvore, 18-20m.","BRA:UFC:EAC:0000032175",NA,"Vochysia rectiflora var. rectiflora",NA
"20",NA,"MBML","MBML-HERBARIO","16622","Vochysia rectiflora Warm.",NA,"Vochysiaceae","Vochysia","rectiflora",NA,"Warm.","M. C. Vianna/IV-2001",NA,NA,"0",NA,"L. D. Thomaz",1995,3,7,"Brazil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia",-40.530278,-19.971389,"Altura 15m, PAP 63cm, caule interno laranja. Recoletada somente com folhas, frutos jovens. A3P1N14.","BRA:MBML:MBML-HERBARIO:0000016622",NA,"Vochysia rectiflora Warm.",NA
"21","2017-10-17T13:10:09.000+0000","JBRJ","RB","RB01349797","Vochysia rectiflora var. rectiflora",NA,"Vochysiaceae","Vochysia","rectiflora","rectiflora","var. rectiflora","M.C. Vianna",NA,NA,"2339",NA,"L.S. Leoni",1993,11,2,"Brazil","Minas Gerais","Fervedouro","Córrego água limpa.",-42.35,-20.766667,NA,"urn:catalog:JBRJ:RB:1349797",NA,"Vochysia rectiflora var. rectiflora",NA
"22","2017-03-15T08:45:52.000+0000","JBRJ","RB","RB01238902","Vochysia rectiflora var. rectiflora",NA,"Vochysiaceae","Vochysia","rectiflora","rectiflora","var. rectiflora","M.C. Vianna","1993-01-01T00:00:00.000+0000",NA,"2339",NA,"L.S. Leoni",1993,11,2,"Brazil","Minas Gerais","Fervedouro","Córrego Água Limpa. Área perturbada.",-42.35,-20.766667,NA,"urn:catalog:JBRJ:RB:1238902",NA,"Vochysia rectiflora var. rectiflora",NA
"23","2017-03-15T09:30:04.000+0000","JBRJ","RB","RB01238959","Vochysia rectiflora Warm.",NA,"Vochysiaceae","Vochysia","rectiflora",NA,"Warm.","M.C. Vianna","1994-01-01T00:00:00.000+0000",NA,"2339",NA,"L.S. Leoni; A.L. Silva",1993,11,2,"Brazil","Minas Gerais","Fervedouro","Córrego da Água Limpa.",NA,NA,NA,"urn:catalog:JBRJ:RB:1238959",NA,"Vochysia rectiflora Warm.",NA
"24","2017-10-19T07:05:31.000+0000","JBRJ","RB","RB00458666","Vochysia rectiflora var. glabrescens Warm.",NA,"Vochysiaceae","Vochysia","rectiflora","glabrescens","var. glabrescens Warm.","M.C.Vianna","1990-01-01T00:00:00.000+0000",NA,NA,NA,"B.C.Kurtz",1990,6,23,"Brazil","Rio de Janeiro","Nova Friburgo","Sitio Fazenda Velha, Rio Macaé.",-42.05,-22,"Parc. 2A, microp 8c, ind. 1999, alt 12 m, fuste 10m, CAP 42,5 cm","urn:catalog:JBRJ:RB:458666",NA,"Vochysia rectiflora var. glabrescens Warm.",NA
"25","2017-10-18T23:27:45.000+0000","JBRJ","RB","RB00458668","Vochysia rectiflora var. glabrescens Warm.",NA,"Vochysiaceae","Vochysia","rectiflora","glabrescens","var. glabrescens Warm.","M.C.Vianna","1990-01-01T00:00:00.000+0000",NA,NA,NA,"B.C.Kurtz",1990,6,23,"Brazil","Rio de Janeiro","Nova Friburgo","Sitio Fazenda Velha, rio Macaé.",-42.05,-22,"Parc. 2A, microp 8c, ind. 1997, alt 25m, fuste 9m, CAP 112,5 cm","urn:catalog:JBRJ:RB:458668",NA,"Vochysia rectiflora var. glabrescens Warm.",NA
"26","2013-06-11T18:05:34.000+0000","JBRJ","RB","RB00458262","Vochysia rectiflora Warm.","cf.","Vochysiaceae","Vochysia","rectiflora",NA,"Warm.",NA,NA,NA,"2056",NA,"L.P. Queiroz; et al",1987,11,1,"Brazil","Bahia","Barreiras","Abaixo da Cachoeira do Acaba-vida, no Rio de Janeiro.",-45.453889,-11.878333,"Árvore de até 10,0 m x 0,4 m, com folhas semicoriáceas, discolores, a face adaxial nítida e a abaxial verde acastanhada. Flores amarelas.","urn:catalog:JBRJ:RB:458262",NA,"Vochysia rectiflora Warm.",NA
"27",NA,"UNICAMP","UEC","49142","Vochysia rectiflora Warm.",NA,"Vochysiaceae","Vochysia","rectiflora",NA,"Warm.","Yamamoto, K.","1989-01-01T00:00:00.000+0000",NA,"2056",NA,"Queiroz, L.P.; et al.",1987,11,1,"Brazil","Bahia","Barreira","Floresta de galeria abaixo da Cachoeira do Acaba-Vida, no Rio de Janeiro.",-45.453889,-11.878333,"Árvore de até 10,m X0,4m, com folhas semicoriáceas, discolores, a face adaxial nítida e a abaxial verde acastanhada. Flores amarelas.","BRA:UNICAMP:UEC:0000049142",NA,"Vochysia rectiflora Warm.",NA
"28","2015-01-06T00:00:00.000+0000","K","Herbarium","K001108577","Vochysia rectiflora Warm.","cf.","Vochysiaceae","Vochysia","rectiflora",NA,"Warm.",NA,NA,NA,"2056",NA,"Queiroz, L.P.",1987,11,1,"Brazil",NA,"Barreiras","Cachoeira do Acaba-Vida, no Rio de Janeiro.",-45.45,-11.88,NA,"http://specimens.kew.org/herbarium/K001108577",NA,"Vochysia rectiflora Warm.",NA
"29",NA,"MBM","MBM","152557","Vochysia rectiflora Warm.",NA,"Vochysiaceae","Vochysia","rectiflora",NA,"Warm.","Yamamoto, K",NA,NA,"2056",NA,"Queiróz, LP de; et al.",1987,11,1,"Brazil","Bahia","Barreiras","Abaixo da Cachoeira do Acaba-Vida",0,0,NA,"BRA:MBM:MBM:0000152557",NA,"Vochysia rectiflora Warm.",NA
"30",NA,"MBM","MBM","206221","Vochysia rectiflora Warm.",NA,"Vochysiaceae","Vochysia","rectiflora",NA,"Warm.","Yamamoto, K",NA,NA,"2056",NA,"Queiróz, LP de",1987,11,1,"Brazil","Bahia","Barreiras","Cachoeira do Acaba-Vida",0,0,NA,"BRA:MBM:MBM:0000206221",NA,"Vochysia rectiflora Warm.",NA
"31",NA,"MBML","MBML-HERBARIO","607","Vochysia rectiflora Warm.",NA,"Vochysiaceae","Vochysia","rectiflora",NA,"Warm.","G.H. Shimizu/VIII-2011",NA,NA,"2063",NA,"H. Q. Boudet Fernandes",1986,10,21,"Brazil","Espírito Santo","Santa Maria de Jetibá","(Santa Leopoldina) Rio Nove",-40.644167,-19.976944,"Árvore, fuste mais de 15m X 25cm, flores amarelas, heliófila, terreno íngreme. Vide xiloteca. Nome Vulgar: Murici.","BRA:MBML:MBML-HERBARIO:0000000607",NA,"Vochysia rectiflora Warm.",NA
"32",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","7867","Vochysia rectiflora Warm.",NA,"Vochysiaceae","Vochysia","rectiflora",NA,"Warm.",NA,"2014-10-01T00:00:00.000+0000",NA,"579",NA,"Lopes, MA; et al.",1984,10,23,"Brazil","Minas Gerais","Caratinga","Estação Biológica de Caratinga. Matão.",0,0,"Mata Atlântica.arbóreo;inloresc. cacho;flores amarelas calcaradas-coletadas(poucas)no chão;folhas opostas;arv.nº4235;","BRA:UFMG:BHCB:0000007867",NA,"Vochysia rectiflora Warm.",NA
"33",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","6371","Vochysia rectiflora Warm.",NA,"Vochysiaceae","Vochysia","rectiflora",NA,"Warm.",NA,"2014-10-01T00:00:00.000+0000",NA,"531",NA,"Andrade, PM de; et al.",1984,11,21,"Brazil","Minas Gerais","Caratinga","Estação Biológica de Caratinga.",0,0,"Mata atlântica;arbóreo;flores amarelas coletadas no chão;","BRA:UFMG:BHCB:0000006371",NA,"Vochysia rectiflora Warm.",NA
"34",NA,"UFOP","OUPR","25384","Vochysia rectiflora Warm.",NA,"Vochysiaceae","Vochysia","rectiflora",NA,"Warm.","Badini, J.","1979-12-16T00:00:00.000+0000",NA,"s.n.",NA,"Rapalo, J.A.",1979,12,16,"Brazil","Minas Gerais","Ponte Nova","Salto",0,0,"Mata na beira do Rio. Árvore. Flores amarelas","BRA:UFOP:OUPR:0000025384",NA,"Vochysia rectiflora Warm.",NA
"35","2007-11-27T00:00:00.000+0000","E","E","E00114626","Vochysia rectiflora Warm.",NA,"Vochysiaceae","Vochysia","rectiflora",NA,"Warm.",NA,NA,NA,"4368",NA,"Semir, J., Satima, M. & Guilietti, A.M.",1973,9,3,"Brazil",NA,NA,NA,NA,NA,NA,"http://data.rbge.org.uk/herb/E00114626",NA,"Vochysia rectiflora Warm.",NA
"36","2007-11-27T00:00:00.000+0000","E","E","E00114625","Vochysia rectiflora Warm.",NA,"Vochysiaceae","Vochysia","rectiflora",NA,"Warm.",NA,NA,NA,"4717",NA,"Semir, J. & Sazima, M.",1973,10,29,"Brazil",NA,NA,NA,NA,NA,NA,"http://data.rbge.org.uk/herb/E00114625",NA,"Vochysia rectiflora Warm.",NA
"37","2000-09-27T00:00:00.000+0000","E","E","E00114620","Vochysia rectiflora Warm.",NA,"Vochysiaceae","Vochysia","rectiflora",NA,"Warm.",NA,NA,NA,"3549",NA,"Joly, A.B. & Semir, J.",1972,11,3,"Brazil",NA,NA,NA,NA,NA,NA,"http://data.rbge.org.uk/herb/E00114620",NA,"Vochysia rectiflora Warm.",NA
"38",NA,"UFOP","OUPR","19343","Vochysia rectiflora var. rectiflora",NA,"Vochysiaceae","Vochysia","rectiflora","rectiflora","var. rectiflora","Badini, J.","1972-07-26T00:00:00.000+0000",NA,"s.n.",NA,"Badini, J.",1970,5,NA,"Brazil","Minas Gerais","Ouro Preto","Base do Itacolomi",0,0,"Mata a beira de curso d'agua. Árvore. Flores amarelas","BRA:UFOP:OUPR:0000019343",NA,"Vochysia rectiflora var. rectiflora",NA
"39",NA,"UFOP","OUPR","19340","Vochysia rectiflora var. rectiflora",NA,"Vochysiaceae","Vochysia","rectiflora","rectiflora","var. rectiflora","Badini, J.; Lisboa, M.A.","1972-07-27T00:00:00.000+0000",NA,"s.n.",NA,"Badini, J.; Rapalo, J.A. & Machado, C.",1968,6,2,"Brazil","Minas Gerais","Mariana","Cibrão",0,0,"Mata na beira do Rio Gualacho do Sul. Árvore. Flores amarelas","BRA:UFOP:OUPR:0000019340",NA,"Vochysia rectiflora var. rectiflora",NA
"40",NA,"MBM","MBM","172046","Vochysia rectiflora Warm.",NA,"Vochysiaceae","Vochysia","rectiflora",NA,"Warm.","França, F",NA,NA,"70",NA,"Almeida, J; et al.",1968,9,20,"Brazil","Bahia","Porto Seguro","Saída de Itabela - Queimado",0,0,NA,"BRA:MBM:MBM:0000172046",NA,"Vochysia rectiflora Warm.",NA
"41","2007-03-29T11:42:07.000+0000","JBRJ","RB","RB00458621","Vochysia rectiflora Warm.",NA,"Vochysiaceae","Vochysia","rectiflora",NA,"Warm.","M.C.Vianna",NA,NA,"2834",NA,"E.P.Heringer",1946,11,1,"Brazil","Minas Gerais","Minas Gerais","Sitio Balbino.",NA,NA,NA,"urn:catalog:JBRJ:RB:458621",NA,"Vochysia rectiflora Warm.",NA
"42","2017-10-10T18:59:40.000+0000","JBRJ","RB","RB00458541","Vochysia rectiflora var. glabrescens Warm.",NA,"Vochysiaceae","Vochysia","rectiflora","glabrescens","var. glabrescens Warm.","M.C.Vianna","1976-01-01T00:00:00.000+0000",NA,"135",NA,"W.Duarte de Barros",1940,12,17,"Brazil","Rio de Janeiro","Rio de Janeiro",NA,NA,NA,"arvore fl. amarelas","urn:catalog:JBRJ:RB:458541",NA,"Vochysia rectiflora var. glabrescens Warm.",NA
"43",NA,NA,"Botany","U.1769675","Vochysia rectiflora Warm.",NA,"Vochysiaceae","Vochysia","rectiflora",NA,"Warm.",NA,NA,NA,NA,NA,"Kuhlmann JG",1928,11,19,"Brazil",NA,NA,"Vicosa, Quinas Gerais.",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1769675",NA,"Vochysia rectiflora Warm.",NA
"44","2017-10-10T17:23:25.000+0000","JBRJ","RB","RB00458661","Vochysia rectiflora Warm.",NA,"Vochysiaceae","Vochysia","rectiflora",NA,"Warm.","M.C.Vianna","1976-01-01T00:00:00.000+0000",NA,NA,NA,"J.G.Khulmann",1928,11,19,"Brazil","Minas Gerais","Viçosa",NA,NA,NA,"Arvore de 10-12 m de alt, fl. amarela-alaranjada","urn:catalog:JBRJ:RB:458661",NA,"Vochysia rectiflora Warm.",NA
"45",NA,"UEFS","HUEFS","32455","Vochysia rectiflora var. glabrescens Warm.",NA,"Vochysiaceae","Vochysia","rectiflora","glabrescens","var. glabrescens Warm.",NA,NA,NA,"13432",NA,"Glaziou, A.",1882,2,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"BRA:UEFS:HUEFS:0000032455",NA,"Vochysia rectiflora var. glabrescens Warm.",NA
"46",NA,"MN","R-TIPOS","7542","Vochysia rectiflora var. glabrescens Warm.",NA,"Vochysiaceae","Vochysia","rectiflora","glabrescens","var. glabrescens Warm.","Vianna, M.C.","1976-01-01T00:00:00.000+0000",NA,"13434",NA,"Glaziou, A.F.M.",1881,11,21,"Brazil","Rio de Janeiro","Nova Friburgo","Alto Macaé",NA,NA,NA,"BRA:MN:R-TIPOS:0000007542",NA,"Vochysia rectiflora var. glabrescens Warm.",NA
"47","2015-09-05T10:39:57.000+0000","MNHN","P","P00733950","Vochysia rectiflora var. glabrescens Warm.",NA,"Vochysiaceae","Vochysia","rectiflora","glabrescens","var. glabrescens Warm.","Stafleu",NA,"ISOTYPE",NA,"13434","Glaziou, A.",1881,11,21,"Brazil",NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00733950",NA,"Vochysia rectiflora var. glabrescens Warm.",NA
"48","2015-10-03T18:26:14.000+0000","MNHN","P","P00733948","Vochysia rectiflora var. glabrescens Warm.",NA,"Vochysiaceae","Vochysia","rectiflora","glabrescens","var. glabrescens Warm.","Stafleu",NA,"ISOTYPE",NA,"13434","Glaziou, A.",1881,11,21,"Brazil",NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00733948",NA,"Vochysia rectiflora var. glabrescens Warm.",NA
"49","2015-10-03T18:26:27.000+0000","MNHN","P","P00733949","Vochysia rectiflora var. glabrescens Warm.",NA,"Vochysiaceae","Vochysia","rectiflora","glabrescens","var. glabrescens Warm.","Stafleu",NA,"ISOTYPE",NA,"13434","Glaziou, A.",1881,11,21,"Brazil",NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00733949",NA,"Vochysia rectiflora var. glabrescens Warm.",NA
"50","2015-10-03T05:55:45.000+0000","MNHN","P","P00733942","Vochysia rectiflora var. glabrescens Warm.",NA,"Vochysiaceae","Vochysia","rectiflora","glabrescens","var. glabrescens Warm.","Mori",NA,"SYNTYPE",NA,"10734","Glaziou, A.",1878,1,8,"Brazil",NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00733942",NA,"Vochysia rectiflora var. glabrescens Warm.",NA
"51","2015-10-03T18:24:08.000+0000","MNHN","P","P00733945","Vochysia rectiflora var. glabrescens Warm.",NA,"Vochysiaceae","Vochysia","rectiflora","glabrescens","var. glabrescens Warm.","Mori",NA,"SYNTYPE",NA,"10734","Glaziou, A.",1878,12,9,"Brazil",NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00733945",NA,"Vochysia rectiflora var. glabrescens Warm.",NA
"52","2015-10-03T18:24:21.000+0000","MNHN","P","P00733943","Vochysia rectiflora var. glabrescens Warm.",NA,"Vochysiaceae","Vochysia","rectiflora","glabrescens","var. glabrescens Warm.","Mori",NA,"SYNTYPE",NA,"10734","Glaziou, A.",1878,12,9,"Brazil",NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00733943",NA,"Vochysia rectiflora var. glabrescens Warm.",NA
"53",NA,"MN","R-TIPOS","7544","Vochysia rectiflora var. glabrescens Warm.",NA,"Vochysiaceae","Vochysia","rectiflora","glabrescens","var. glabrescens Warm.","Vianna, M.C.","1978-01-01T00:00:00.000+0000",NA,"10734",NA,"Glaziou, A.F.M.",1878,12,9,"Brazil","Rio de Janeiro",NA,"Serra dos Órgãos",NA,NA,NA,"BRA:MN:R-TIPOS:0000007544",NA,"Vochysia rectiflora var. glabrescens Warm.",NA
"54","2015-10-03T18:25:21.000+0000","MNHN","P","P00733944","Vochysia rectiflora var. glabrescens Warm.",NA,"Vochysiaceae","Vochysia","rectiflora","glabrescens","var. glabrescens Warm.","Mori",NA,"SYNTYPE",NA,"10734","Glaziou, A.",1878,12,9,"Brazil",NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00733944",NA,"Vochysia rectiflora var. glabrescens Warm.",NA
"55","2015-09-05T04:40:52.000+0000","MNHN","P","P04660505","Vochysia rectiflora Warm.",NA,"Vochysiaceae","Vochysia","rectiflora",NA,"Warm.",NA,NA,NA,NA,"8671","Glaziou, A.|Schreiner",1871,2,4,"Brazil","Rio de Janeiro",NA,NA,NA,NA,"Herbier de A. Glaziou donné para Mme Simard, sa fille, en 1907","http://coldb.mnhn.fr/catalognumber/mnhn/p/p04660505",NA,"Vochysia rectiflora Warm.",NA
