"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"55",NA,"Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","HTSA","5258","Vochysia acuminata Bong.","Vochysiaceae","Vochysia","acuminata",NA,"Bong.",NA,NA,NA,"2929",NA,"Roque, N.",2010,10,23,"Brazil","Bahia","Chapada Diamantina","Mucugê, Trilha para Cachoeira do Cardoso.",0,0,"Árvore ca 5 m alt., folhas discolores, flores amarelas.; Campo rupestre.; HABITAT: Campo rupestre.","BRA:CPATSA:HTSA:0000005258",NA,"Vochysia acuminata Bong."
"56",NA,"Universidade Federal do Ceará, UFC","EAC","52913","Vochysia acuminata Bong.","Vochysiaceae","Vochysia","acuminata",NA,"Bong.","Alves, M.B.B.; Moura, L.M.","2010-12-01T00:00:00.000+0000",NA,"2929",NA,"Roque, N.",2010,10,23,"Brazil","Bahia","Mucugê","Chapada da Diamantina, trilha para Cachoeira Cardo",0,0,"Árvore, ca 5m; flor amarela; folha discolor.; Campo rupestre","BRA:UFC:EAC:0000052913",NA,"Vochysia acuminata Bong."
"57",NA,"Universidade Federal da Bahia (UFBA)","ALCB","97417A","Vochysia acuminata Bong.","Vochysiaceae","Vochysia","acuminata",NA,"Bong.","Gonçalves, DJP; Shimizu, GH","2014-07-01T00:00:00.000+0000",NA,"2929",NA,"Roque, N; Alves, M; Moura, L; Alunos de Botânica III",2010,10,23,"Brazil","Bahia","Mucugê","Chapada Diamantina, Trilha para Cachoeira do Cardoso",0,0,"Árvore, ca de 5m, folhas discolores, flores amarelas.","BRA:UFBA:ALCB:000097417A",NA,"Vochysia acuminata Bong."
"58",NA,"MBM","MBM","400729","Vochysia acuminata Bong.","Vochysiaceae","Vochysia","acuminata",NA,"Bong.","Alves, MBB; Moura, LM","2010-12-01T00:00:00.000+0000",NA,"2929",NA,"Roque, N; Alves, MBB; Moura, LM",2010,10,23,"Brazil","Bahia","Mucugê","Chapada Diamantina, Trilha para a Cachoeira do Cardoso",0,0,"Árvore de cerca de 5m de altura; folhas discolores, flores amarelas.; Campo rupestre.","BRA:MBM:MBM:0000400729",NA,"Vochysia acuminata Bong."
"59",NA,"USP","SPF","211104","Vochysia acuminata Bong.","Vochysiaceae","Vochysia","acuminata",NA,"Bong.","Zappi, DC","2009-08-01T00:00:00.000+0000",NA,"2069",NA,"Zappi, DC",2009,3,12,"Brazil","Minas Gerais","Santana de Pirapama","Serra do Cipó, Trilha da Serra Morena, a Norte da Faz. Inhame.",-43.789205,-18.908396,"Arvoreta 6-8 m, 10cm diâm., flores amarelas, frutos verde-brilhantes.; Mata de galeria.","BRA:USP:SPF:0000211104",NA,"Vochysia acuminata Bong."
"60",NA,"USP","SPF","193070","Vochysia acuminata Bong.","Vochysiaceae","Vochysia","acuminata",NA,"Bong.","et al.; Gonçalves, DJP","2011-08-01T00:00:00.000+0000",NA,"696",NA,"Menini Neto, L",2009,5,24,"Brazil","Minas Gerais","Santana do Riacho","Serra do Cipó",-43.546944,-19.251389,NA,"BRA:USP:SPF:0000193070",NA,"Vochysia acuminata Bong."
"61",NA,"NY","NY","1280636","Vochysia acuminata Bong.","Vochysiaceae","Vochysia","acuminata",NA,"Bong.",NA,NA,NA,"1311",NA,"R. D. Ribeiro",2009,10,16,"Brazil","Rio de Janeiro",NA,"RegiÃ£o do belvedere, Pedra Branca.",-43.1787660708117,-22.5088534048423,NA,"cd26d443-6fc9-4b2f-bc07-204ea6e6d242",NA,"Vochysia acuminata Bong."
"62","2010-04-14T11:28:50.000+0000","JBRJ","RB","RB00586039","Vochysia acuminata Bong.","Vochysiaceae","Vochysia","acuminata",NA,"Bong.",NA,NA,NA,"1311",NA,"Ribeiro, R.D.; Reif, C.H. & L. Cardoso C. Mussi",2009,10,16,"Brazil","Rio de Janeiro","Petrópolis","Região do belvedere, Pedra Branca. Vegetação de encosta.",NA,NA,"Árvore com 8 metros de altura tronco enegrecido. Inflorescencia erectas com flores amarelas.","urn:catalog:JBRJ:RB:586039",NA,"Vochysia acuminata Bong."
"63",NA,"USP","SPF","211084","Vochysia acuminata Bong.","Vochysiaceae","Vochysia","acuminata",NA,"Bong.","Zappi, DC","2010-05-01T00:00:00.000+0000",NA,"4168",NA,"Milliken, W",2009,11,27,"Brazil","Minas Gerais","Santana de Pirapama","Serra do Cipó, Subida da Serra, perto de Inhame.",-43.77657,-18.935722,"Árvore 12 m alt., ramos ferrugíneos, flores amarelas, frutos verdes.; Mata de galeria.","BRA:USP:SPF:0000211084",NA,"Vochysia acuminata Bong."
"64",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","134929","Vochysia acuminata Bong.","Vochysiaceae","Vochysia","acuminata",NA,"Bong.",NA,"2013-07-01T00:00:00.000+0000",NA,"524",NA,"Souza, DT; Almeida, TE",2008,7,15,"Brazil","Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto, Chapada do Couto. Região sudoeste do PERP",-43.331389,-18.236111,NA,"BRA:UFMG:BHCB:0000134929",NA,"Vochysia acuminata Bong."
"65",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","123634","Vochysia acuminata Bong.","Vochysiaceae","Vochysia","acuminata",NA,"Bong.",NA,NA,NA,"223",NA,"Piotto, D.",2007,6,9,"Brazil","Bahia","Uruçuca","Serra Grande Parque Estadual da Serra do Conduru",-39.083333,-14.416667,"Floresta Ombrófila Densa","BRA:CEPLAC:CEPEC:0000123634",NA,"Vochysia acuminata Bong."
"66",NA,"UFU","HUFU","49719","Vochysia acuminata Bong.","Vochysiaceae","Vochysia","acuminata",NA,"Bong.","Gonçalves, D.J.P.","2011-09-01T00:00:00.000+0000",NA,"960",NA,"Rosa, P.O.; Santos, A.P.M.; Nakajima, J.N. & Mello, F.N.A.",2007,10,21,"Brazil","Minas Gerais","Conselheiro Mata","Estrada para o Telésforo, Morro próximo a cidade.",0,0,"Árvore, ca. 4,0 m. Cálice verde, corola amarela.; Mata.","BRA:UFU:HUFU:0000049719",NA,"Vochysia acuminata Bong."
"67",NA,"UNICAMP","UEC","155778","Vochysia acuminata Bong.","Vochysiaceae","Vochysia","acuminata",NA,"Bong.","Gonçalves, D.J.P.","2013-04-11T00:00:00.000+0000",NA,"960",NA,"Rosa, P.O.; Santos, A.P.M.; Nakajima, J.N.; Mello, F.N.A.",2007,10,21,"Brazil","Minas Gerais","Conselheiro Mata","Estrada para o Telésforo, morro próximo a cidade 18º16'52, 43º58'15 w.",0,0,"Árvore ca 4m. Cálice verde, corola amarela.; Mata.","BRA:UNICAMP:UEC:0000155778",NA,"Vochysia acuminata Bong."
"68",NA,"UNICAMP","UEC","166043","Vochysia acuminata Bong.","Vochysiaceae","Vochysia","acuminata",NA,"Bong.","Gonçalves, D.J.P.","2011-10-01T00:00:00.000+0000",NA,"960",NA,"Rosa, P.O.; Santos, A.P.M.; Nakajima, J.N.; Mello, F.N.A.",2007,10,21,"Brazil","Minas Gerais","Conselheiro Mata","Estrada para o Telésforo, morro próximo a cidade.",-44.618981,-18.469753,"Árvore ca. 4m. Cálice verde, corola amarela.; Mata.","BRA:UNICAMP:UEC:0000166043",NA,"Vochysia acuminata Bong."
"69",NA,"UFV","VIC","031186","Vochysia acuminata Bong.","Vochysiaceae","Vochysia","acuminata",NA,"Bong.",NA,NA,NA,"s.n.",NA,"Valente, E.L.",2006,9,30,"Brazil","Minas Gerais",NA,"Parque Nacional da Serra do Cipó, Ribeirão Mascates, próximo ao poço do Canyon das Bandeirinhas á mergem da trilha.",0,0,"Arvoreta de cerca de 2 m de altura, inflorescência terminal de flores amarelas, folhas discolors de face abaxial verde amarelada e face adaxial verde luzidio.","BRA:UFV:VIC:0000031186",NA,"Vochysia acuminata Bong."
"70",NA,"UNICAMP","UEC","152096","Vochysia acuminata Bong.","Vochysiaceae","Vochysia","acuminata",NA,"Bong.","Valente, E.L.","2006-10-10T00:00:00.000+0000",NA,"s.n.",NA,"Valente, E.L.",2006,9,30,"Brazil","Minas Gerais",NA,"Parque Nacional da Serra do Cipó, Ribeirão Mascates, próximo ao poço do Canyons das bandeirinhas à margem da trilha.",0,0,"Arvoreta com cerca de 2,0m de altura. inflorescência terminal com flores amarelada. Folhas discolor com face abaxial verde-amarelada e face adaxial verde-luzidio.","BRA:UNICAMP:UEC:0000152096",NA,"Vochysia acuminata Bong."
"71",NA,"UFV","VIC","029953","Vochysia acuminata Bong.","Vochysiaceae","Vochysia","acuminata",NA,"Bong.",NA,NA,NA,"111",NA,"Teixeira, R.N.C.; et al.",2005,7,12,"Brazil","Espírito Santo","Santa Maria de Jetibá","Fragmento florestal a 5 km de Santa Maria de Jetib",0,0,"Árvore de 20 m emergente, coletada em interior de mata","BRA:UFV:VIC:0000029953",NA,"Vochysia acuminata Bong."
"72","2015-01-06T00:00:00.000+0000","K","Herbarium","K001108558","Vochysia acuminata Bong.","Vochysiaceae","Vochysia","acuminata",NA,"Bong.",NA,NA,NA,"56",NA,"Foresto, E.B.; Inácio, A.M.; Foresto, M.L.B.",2005,8,20,"Brazil",NA,"São Gonçalo do Rio Preto","Parque Estadual do Rio Preto. Capão Azul.",NA,NA,NA,"http://specimens.kew.org/herbarium/K001108558",NA,"Vochysia acuminata Bong."
"73",NA,"NY","NY","1039427","Vochysia acuminata Bong.","Vochysiaceae","Vochysia","acuminata",NA,"Bong.","E. Foresto","2006-01-01T00:00:00.000+0000",NA,"56",NA,"E. Foresto",2005,8,20,"Brazil","Minas Gerais",NA,"Parque Estadual do Rio Preto. Mata ciliar do cÃ³rrego do CapÃ£o Azul.",-43.3909755449262,-18.0079727243212,NA,"aa9c9a5d-b7e6-433e-a01c-ad8449166a91",NA,"Vochysia acuminata Bong."
"74",NA,"UNICAMP","UEC","158092","Vochysia acuminata Bong.","Vochysiaceae","Vochysia","acuminata",NA,"Bong.","Foresto, E.B.","2006-01-01T00:00:00.000+0000",NA,"105",NA,"Foresto, E.B.; Severiano, J.L.; Foresto, J.R.B.",2005,10,31,"Brazil","Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto.",0,0,"Árvore ca. 7m de altura. DAP 20 cm. Sépalas e pétalas amarelas.; Mata ciliar do córrego do Capão Azul.","BRA:UNICAMP:UEC:0000158092",NA,"Vochysia acuminata Bong."
"75",NA,"UNICAMP","UEC","143314","Vochysia acuminata Bong.","Vochysiaceae","Vochysia","acuminata",NA,"Bong.","Shimizu, G.H.","2007-11-01T00:00:00.000+0000",NA,"5190",NA,"Pirani, J.R.; Mello-Silva, R.; Calió, M.F.; Riina Olivares, R.; Lovo, J.; Lepis, K.B.",2004,1,20,"Brazil","Minas Gerais","Congonhas do Norte","Serra Talhada, Braço norte da Serra do Cipó - 11,4kk SW da estrada Congonhas do Norte - Gouveia, entrada ramificando a 3,7km NE de Congonhas do Norte, estrada pelo alto da serra denominada localmente de ""Serra do João Camilo"", rumo ao Vale Rio Preto.",-43.7575,-18.859444,"Árvore 8 metros de altura, na mata ciliar. Flores amarelas, frutos imaturos verdes.; Mata ciliar e campos arenosos da margem direita do Rio Preto.","BRA:UNICAMP:UEC:0000143314",NA,"Vochysia acuminata Bong."
"76",NA,"NY","NY","01090474","Vochysia acuminata Bong.","Vochysiaceae","Vochysia","acuminata",NA,"Bong.","J. R. Pirani","2004-01-01T00:00:00.000+0000",NA,"5190",NA,"J. R. Pirani",2004,1,20,"Brazil","Minas Gerais",NA,"Serra Talhada (braÃ§o norte da Serra do CipÃ³) 11,4 km SW da estrada Congonhas do Norte- Gouveia, entrada a 3,7 km NW de Congonhas do Norte, estrada pelo alto da serra denominada localmente como ""Serra do JÃµao Camilo"" rumo ao vale do Rio Preto. Na margem direita do Rio Preto",-43.7575,-18.8594,NA,"e2d1d1c1-e655-4974-87de-9431dd08fd83",NA,"Vochysia acuminata Bong."
"77",NA,"USP","SPF","183714","Vochysia acuminata Bong.","Vochysiaceae","Vochysia","acuminata",NA,"Bong.","Jardim, JG","2004-01-01T00:00:00.000+0000",NA,"166",NA,"Neves, MLC",2004,12,1,"Brazil","Bahia","Santa Teresinha","Serra da Jibóia",-39.471667,-12.869444,NA,"BRA:USP:SPF:0000183714",NA,"Vochysia acuminata Bong."
"78","2009-07-29T15:24:00.000+0000","MO","MO","100203587","Vochysia acuminata Bong.","Vochysiaceae","Vochysia","acuminata",NA,"Bong.","J. Jardim","2004-01-01T00:00:00.000+0000",NA,"Neves 166",NA,"M.L.C. Neves",2004,12,1,"Brazil","Bahia",NA,"Santa Terezinha: Serra da Jibóia. Mata Atlântica.",-39.471667,-12.869444,NA,"urn:catalog:MO:Tropicos:100203587","http://www.tropicos.org/Specimen/100203587","Vochysia acuminata Bong."
"79","2015-09-05T07:40:02.000+0000","MNHN","P","P04776107","Vochysia acuminata Bong.","Vochysiaceae","Vochysia","acuminata",NA,"Bong.",NA,NA,NA,NA,"166","Neves, M.|Jardim, J.|Lima, J.|Castro, R.M.",2004,12,1,"Brazil","Bahia",NA,NA,-39.46667,-12.86667,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p04776107",NA,"Vochysia acuminata Bong."
"80","2013-06-11T18:36:14.000+0000","JBRJ","RB","RB00526932","Vochysia acuminata Bong.","Vochysiaceae","Vochysia","acuminata",NA,"Bong.","J. Jardim","2004-01-01T00:00:00.000+0000",NA,"166",NA,"M. L. C. Neves; J. Jardim, J. Lima & R. M. Castro",2004,12,1,"Brazil","Bahia","Santa Teresinha","Serra da Jibóia.",-39.471667,-12.869444,"Árvore com ca. 35 m de altura, PAP 195 cm, DAP 62,07 cm. Flores com corola amarela. Indivíduo pertencente a parcela 7B, igual ao indivíduo 255.","urn:catalog:JBRJ:RB:526932",NA,"Vochysia acuminata Bong."
"81",NA,"UFPR","UPCB","58676","Vochysia acuminata Bong.","Vochysiaceae","Vochysia","acuminata",NA,"Bong.","Jardim, J.G.","2004-01-01T00:00:00.000+0000",NA,"166",NA,"Neves, M.L.C.",2004,12,1,"Brazil","Bahia","Santa Teresinha","Serra da Jibóia",-39.471667,-12.869444,"Árvore ca. 35cm, PAP 195cm, DAP 62,07cm, flores com corola amarela, indivíduo pertencente a parcela 7B, igual ao indivíduo 255. Mata Atlântica..","BRA:UFPR:UPCB:0000058676",NA,"Vochysia acuminata Bong."
"82",NA,"UCS","HUCS","21842","Vochysia acuminata Bong.","Vochysiaceae","Vochysia","acuminata",NA,"Bong.","Kawasaki, M. .L.","2003-01-01T00:00:00.000+0000",NA,"73764",NA,"Hatschbach, G.; Silva, J.M.",2002,8,23,"Brazil","Minas Gerais","Francisco Dumont","Serra do Cabral - Próximo do Rio Preto",0,0,"flor amarela - 8 m &nf;Herbário MBM; mata de galeria","BRA:UCS:HUCS:0000021842",NA,"Vochysia acuminata Bong."
"83",NA,"IF","SPSF","32401","Vochysia acuminata Bong.","Vochysiaceae","Vochysia","acuminata",NA,"Bong.",NA,NA,NA,"73764",NA,"G. Hatschbach",2002,8,23,"Brazil","Mg","Francisco Dumont",NA,NA,NA,"COLETA: XLS: SPSFAntigo;","BRA:IF:SPSF:0000032401",NA,"Vochysia acuminata Bong."
"84",NA,"UEFS","HUEFS","82992","Vochysia acuminata Bong.","Vochysiaceae","Vochysia","acuminata",NA,"Bong.",NA,NA,NA,"73764",NA,"Hatschbach, G.",2002,8,23,"Brazil","Minas Gerais","Francisco Dumont","Serra do Cabral, próximo do Rio Preto",NA,NA,NA,"BRA:UEFS:HUEFS:0000082992",NA,"Vochysia acuminata Bong."
"85",NA,"UNICAMP","UEC","129621","Vochysia acuminata Bong.","Vochysiaceae","Vochysia","acuminata",NA,"Bong.","Yamamoto, K.",NA,NA,"C155",NA,"Yamamoto, K.; Kinoshita, L.S.; Verola, C.F.; Rio, M.C.S.; Costa, I.R.; et al.; Nakakura, H.C.",2002,9,26,"Brazil","Minas Gerais","Cardeal Mota","Faz. Monjolos, Caminho para a Cachoeira do Gavião e da farofa.",-43.5875,-19.343056,"Árvore com aproximadamente 5 metros em borda de mata ciliar; flores amarelas, abundante na área próxima ao Ribeirão Mascate.","BRA:UNICAMP:UEC:0000129621",NA,"Vochysia acuminata Bong."
"86",NA,"UEFS","HUEFS","56887","Vochysia acuminata Bong.","Vochysiaceae","Vochysia","acuminata",NA,"Bong.",NA,NA,NA,"97",NA,"Carvalho-Sobrinho, J.G.de",2001,11,19,"Brazil","Bahia","Lençóis","Leito do rio da cachoeira do XXI.",NA,NA,"Mata Ciliar.","BRA:UEFS:HUEFS:0000056887",NA,"Vochysia acuminata Bong."
"87",NA,"NY","NY","1181382","Vochysia acuminata Bong.","Vochysiaceae","Vochysia","acuminata",NA,"Bong.",NA,NA,NA,"5917",NA,"H. C. de Lima",2001,11,13,"Brazil","Rio de Janeiro",NA,"Rebio.TinguÃ¡, Estrada do Ouro, km 4.7.",-43.4661,-22.5753,NA,"2f4b23a4-0961-472a-b538-050bbde04527",NA,"Vochysia acuminata Bong."
"88",NA,"IF","SPSF","28613","Vochysia acuminata Bong.","Vochysiaceae","Vochysia","acuminata",NA,"Bong.",NA,NA,NA,"1432",NA,"R.S.Bianchini",2000,9,8,"Brazil","Sp","Caraguatatuba","P.E.Serra do Mar, Núcleo Caraguatatuba",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata ombrofila densa&nf;;","BRA:IF:SPSF:0000028613",NA,"Vochysia acuminata Bong."
"89",NA,"UNICAMP","UEC","118062","Vochysia acuminata Bong.","Vochysiaceae","Vochysia","acuminata",NA,"Bong.","Barbosa, A.R.","2000-11-01T00:00:00.000+0000",NA,"10",NA,"Carmello-Guerreiro, S.M.; Belinello, R.; Semir, J.; Sajo, M.G.",2000,9,18,"Brazil","Minas Gerais","Santana do Riacho","Serra do Cipó, Estrada da Usina Beira do Rio.",0,0,NA,"BRA:UNICAMP:UEC:0000118062",NA,"Vochysia acuminata Bong."
"90",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","53686","Vochysia acuminata Bong.","Vochysiaceae","Vochysia","acuminata",NA,"Bong.",NA,NA,NA,"2692",NA,"Stehmann, JR; Franceschinelli, EV; Meinberg, ACS",2000,9,21,"Brazil","Minas Gerais","Diamantina","Cachoeira da Sentinela",-43.624722,-18.1825,NA,"BRA:UFMG:BHCB:0000053686",NA,"Vochysia acuminata Bong."
"91",NA,"UNICAMP","UEC","125435","Vochysia acuminata Bong.","Vochysiaceae","Vochysia","acuminata",NA,"Bong.","Barbosa, A.R.","2000-12-01T00:00:00.000+0000",NA,"567",NA,"Tozzi, A.M.G.A.; Kinoshita, L.S.",2000,11,23,"Brazil","Minas Gerais","Santana do Riacho","Serra do Cipó, Lapinha, Pico do Breu.",-43.7,-19.166667,"Árvore com aproximadamente 4,0 a 5,0m.; Campo Rupestre.","BRA:UNICAMP:UEC:0000125435",NA,"Vochysia acuminata Bong."
"92",NA,"UNICAMP","UEC","125104","Vochysia acuminata Bong.","Vochysiaceae","Vochysia","acuminata",NA,"Bong.",NA,NA,NA,"0009",NA,"Yamamoto, K.; Barbosa, A.R.",2000,11,22,"Brazil","Minas Gerais","Santana do Riacho","Afloramento entre Fazenda Palácio e Estátua do Juca.",0,0,NA,"BRA:UNICAMP:UEC:0000125104",NA,"Vochysia acuminata Bong."
"93",NA,"UNICAMP","UEC","151875","Vochysia acuminata Bong.","Vochysiaceae","Vochysia","acuminata",NA,"Bong.","Shimizu, G.H.","2009-06-01T00:00:00.000+0000",NA,"s.n.",NA,"Godoy, S.A.P.; Reato, L.R.; Saburi Jr.; W.",1999,7,4,"Brazil","Minas Gerais","Jaboticatubas","Córrego Duas Pontinhas, Parque Nacional Serra do Cipó.",0,0,"Árvore ca. 7m alt., ramificada desde 80cm da base. DAP= 22+20+15+11+11cm. Ramos da inflorescência marrons, cálice e corola amarelos.","BRA:UNICAMP:UEC:0000151875",NA,"Vochysia acuminata Bong."
"94",NA,"USP","SPF","138269","Vochysia acuminata Bong.","Vochysiaceae","Vochysia","acuminata",NA,"Bong.","Pirani, JR","1999-01-01T00:00:00.000+0000",NA,"60",NA,"Fiaschi, P",1999,9,24,"Brazil","Minas Gerais","Jaboticatubas","Serra do Cipó",0,0,NA,"BRA:USP:SPF:0000138269",NA,"Vochysia acuminata Bong."
"95",NA,"UFV","VIC","044597","Vochysia acuminata Bong.","Vochysiaceae","Vochysia","acuminata",NA,"Bong.",NA,NA,NA,"273",NA,"Nascimento, F.H.F.",1999,10,18,"Brazil","Bahia","Rio das Contas","Fazenda Camburu, Trilha Camburu-pico Itobira.",0,0,"Arbusto de 2 m, folhas discolores, cartáceas, botões verdes, flores amarelas, gineceu amarelo.","BRA:UFV:VIC:0000044597",NA,"Vochysia acuminata Bong."
"96",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA065808","Vochysia acuminata Bong.","Vochysiaceae","Vochysia","acuminata",NA,"Bong.","Kawasaki, M.L.","2000-02-01T00:00:00.000+0000",NA,"3490",NA,"Lombardi, J.A.",1999,11,18,"Brazil","Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto",NA,NA,NA,"BRA:ESALQ:ESA:0ESA065808",NA,"Vochysia acuminata Bong."
"97",NA,"UFV","VIC","044594","Vochysia acuminata Bong.","Vochysiaceae","Vochysia","acuminata",NA,"Bong.",NA,NA,NA,"300",NA,"Nascimento, F.H.F.",1999,11,21,"Brazil","Bahia","Rio das Contas","Fazenda Camburu, Margem do rio Camburu, Mata ciliar antropizada.",0,0,"Árvore de 7 m, folhas discolores, cartáceas, botões verde amarelados,flores amarelas.","BRA:UFV:VIC:0000044594",NA,"Vochysia acuminata Bong."
"98",NA,"USP","SPF","115070","Vochysia acuminata subsp. quadrangulata (Warm.) Stafleu","Vochysiaceae","Vochysia","acuminata","quadrangulata","subsp. quadrangulata (Warm.) Stafleu","Barbosa, AR","1998-05-01T00:00:00.000+0000",NA,"122",NA,"Parra, LR",1996,7,14,"Brazil","Minas Gerais","Diamantina",NA,0,0,NA,"BRA:USP:SPF:0000115070",NA,"Vochysia acuminata subsp. quadrangulata (Warm.) Stafleu"
"99",NA,"UNICAMP","UEC","166527","Vochysia acuminata Bong.","Vochysiaceae","Vochysia","acuminata",NA,"Bong.","Shimizu, G.H.","2014-04-01T00:00:00.000+0000",NA,"s.n.",NA,"Vasconcelos, C.H.F.",1996,11,2,"Brazil","Minas Gerais","Jaboticatubas","Serra do Cipó",0,0,"Visitada pelo beija-flor Augastes scutatus.; Campo Rupestre.","BRA:UNICAMP:UEC:0000166527",NA,"Vochysia acuminata Bong."
"100",NA,"Universidade Federal da Bahia (UFBA)","ALCB","40825","Vochysia acuminata Bong.","Vochysiaceae","Vochysia","acuminata",NA,"Bong.","França, F","2008-04-01T00:00:00.000+0000",NA,"PCD&nf;4041",NA,"Hind, DJN; Queiroz, LP de; Bautista, HP; M.M. da Silva",1996,11,4,"Brazil","Bahia","Piatã","Chapada Diamantina, Proximidades do riacho Toborou",-41.763611,-13.156667,"6,0 m. Folhas coriáceas. Flor com pedicelo e cálice amarelo, corola amarelo-forte.; em área de cerrado e campo rupestre.","BRA:UFBA:ALCB:0000040825",NA,"Vochysia acuminata Bong."
"101",NA,"UEFS","HUEFS","29578","Vochysia acuminata Bong.","Vochysiaceae","Vochysia","acuminata",NA,"Bong.","F.França","1999-05-01T00:00:00.000+0000",NA,"PCD4041",NA,"Hind, D.J.N.",1996,11,4,"Brazil","Bahia","Piatã","Pai Inácio, proximidade do riacho Toborou.",-41.763611,-13.156667,"Mata ciliar em área de cerrado e campo rupestre.","BRA:UEFS:HUEFS:0000029578",NA,"Vochysia acuminata Bong."
"102",NA,"USP","SPF","123890","Vochysia acuminata Bong.","Vochysiaceae","Vochysia","acuminata",NA,"Bong.","França, F","1998-11-01T00:00:00.000+0000",NA,"PCD4041",NA,"Hind, DJN",1996,11,4,"Brazil","Bahia","Piatã",NA,-41.763611,-13.156667,NA,"BRA:USP:SPF:0000123890",NA,"Vochysia acuminata Bong."
"103",NA,"NY","NY","00940738","Vochysia acuminata Bong.","Vochysiaceae","Vochysia","acuminata",NA,"Bong.","R. de Mello-Silva",NA,NA,"1033",NA,"R. de Mello-Silva",1995,4,8,"Brazil","Minas Gerais",NA,"Serra do CipÃ³. CÃ³rrego duas Pontinhas.",-43.7143985170281,-19.1729945899495,NA,"a930108c-e710-4d86-96a4-58941e82fa03",NA,"Vochysia acuminata Bong."
"104","2015-09-05T07:40:02.000+0000","MNHN","P","P04776109","Vochysia acuminata Bong.","Vochysiaceae","Vochysia","acuminata",NA,"Bong.",NA,NA,NA,NA,"15","Salatino, A.|Mayworm, M.A.S.|PAtricio, M.C.B.",1995,6,25,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p04776109",NA,"Vochysia acuminata Bong."
"105",NA,"USP","SPF","143214","Vochysia acuminata Bong.","Vochysiaceae","Vochysia","acuminata",NA,"Bong.","Kawasaki, ML",NA,NA,"15",NA,"Salatino, A",1995,6,25,"Brazil","Minas Gerais","Santana do Riacho","Serra do Cipó",0,0,NA,"BRA:USP:SPF:0000143214",NA,"Vochysia acuminata Bong."
"106",NA,"UNICAMP","UEC","117819","Vochysia acuminata Bong.","Vochysiaceae","Vochysia","acuminata",NA,"Bong.","Gonçalves, D.J.P.","2013-04-01T00:00:00.000+0000",NA,"75",NA,"Salatino, A.; Santos, D.Y.A.C.; Conceição, A.A.; Patrício, M.C.B.; Mimura, M.R.M.",1995,9,26,"Brazil","Minas Gerais","Santana do Riacho","Serra do Cipó, km 110,7. Córrego Duas Pontinhas.",0,0,"Árvore com aproximadamente 6 metros de altura. Inflorescência com flores amarelas e frutos verdes.","BRA:UNICAMP:UEC:0000117819",NA,"Vochysia acuminata Bong."
"107",NA,"NY","NY","487211","Vochysia acuminata Bong.","Vochysiaceae","Vochysia","acuminata",NA,"Bong.","O. Kosovsky","2009-01-01T00:00:00.000+0000",NA,"78",NA,"M. F. A. Lucena",1995,11,22,"Brazil","Pernambuco",NA,"Murici, Brejo dos cavalos",-36,-8.405,NA,"8a79f249-4239-4bdf-8cd3-79db1d3b721e",NA,"Vochysia acuminata Bong."
"108","2015-03-17T00:00:00.000+0000","K","Herbarium","K001108552","Vochysia acuminata Bong.","Vochysiaceae","Vochysia","acuminata",NA,"Bong.",NA,NA,NA,"158",NA,"Oliveira, L.B.; Villarouco, F.M.O.; Tschá, M.C.",1995,11,29,"Brazil",NA,"Caruaru","Murici, Brejo dos Cavalos; mata arbórea densa; solo argiloso alaranjado.: Lat.:08018´36´´ 08030´00´´. Long.: 36000´00´´ 0830´00´´.",NA,NA,"Programa de Plantas do Nordeste/Darwin Initiative/RBg Kew/UFRPE","http://specimens.kew.org/herbarium/K001108552",NA,"Vochysia acuminata Bong."
"109",NA,"NY","NY","371869","Vochysia acuminata Bong.","Vochysiaceae","Vochysia","acuminata",NA,"Bong.",NA,NA,NA,"158",NA,"F. M. O. Villarouco",1995,11,29,"Brazil","Pernambuco",NA,"Murici, Brejo dos Cavalos",-36,-8.405,NA,"b430a193-cf0e-49e5-90f9-e14e1c8639d8",NA,"Vochysia acuminata Bong."
