"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage"
"11",NA,"MBM","MBM","237170","Callisthene kuhlmannii H.F.Martins","Vochysiaceae","Callisthene","kuhlmannii","H.F.Martins","Shimizu, GH","2009-11-18T00:00:00.000+0000",NA,"106","Soares, A; et al.",1997,9,3,"Brazil","Paraná","Guaraqueçaba","Ipanema-Guara",0,0,"Floresta Ombrófila Densa Sub-montana. Casca externa marrom claro, escamosa, casca interna bege, frutos parecidos com eucalipto.","BRA:MBM:MBM:0000237170","Callisthene kuhlmannii H.F.Martins"
"12",NA,"Universidade Federal do Paraná, UFPR","EFC","4511","Callisthene kuhlmannii H.F.Martins","Vochysiaceae","Callisthene","kuhlmannii","H.F.Martins","Dall Agnol, R.T.","2018-03-20T00:00:00.000+0000",NA,"93","Tiepolo, G.; Kuniyoshi, Y.S.; Svolenski, A.C.",1995,10,25,"Brazil","Paraná","Pontal do Paraná",NA,NA,NA,"Árvore 15 m próximo a caxetal. Casca lisa avermelhada. Frutos maduros. Floresta Ombrófila Densa Aluvial","BRA:UFPR:EFC:0000004511","Callisthene kuhlmannii H.F.Martins"
"13",NA,"UFPR","UPCB","27655","Callisthene kuhlmannii H.F.Martins","Vochysiaceae","Callisthene","kuhlmannii","H.F.Martins","Guimarães, O.A.","2002-08-19T00:00:00.000+0000",NA,NA,"Kuniyoshi, Y.S.",1995,10,25,"Brazil","Paraná","Morretes",NA,NA,NA,"Árvore ca. 15m alt., muito resistente ao corte..","BRA:UFPR:UPCB:0000027655","Callisthene kuhlmannii H.F.Martins"
"14",NA,"UFPR","UPCB","14862","Callisthene kuhlmannii H.F.Martins","Vochysiaceae","Callisthene","kuhlmannii","H.F.Martins","Guimarães, O.A.","2002-08-19T00:00:00.000+0000",NA,"148","Negrelle, R.R.B.",1986,12,13,"Brazil","Santa Catarina","Garuva","R. São João",NA,NA,NA,"BRA:UFPR:UPCB:0000014862","Callisthene kuhlmannii H.F.Martins"
"15",NA,"NY","NY","593448","Callisthene kuhlmannii H.F.Martins","Vochysiaceae","Callisthene","kuhlmannii","H.F.Martins","G. H. Shimizu","2010-01-01T00:00:00.000+0000",NA,"20353","G. G. Hatschbach",1968,11,21,"Brazil","ParanÃ¡",NA,"Rio do Cedro",-48.3294308539011,-25.3107843549497,NA,"d0ddf534-b27c-42ca-af8d-06864370e2ab","Callisthene kuhlmannii H.F.Martins"
"16","2009-07-09T09:39:55.000+0000","JBRJ","RB","RB00563309","Callisthene kuhlmannii H.F.Martins","Vochysiaceae","Callisthene","kuhlmannii","H.F.Martins","Henrique F. Martins","1981-01-01T00:00:00.000+0000",NA,"20353","G. Hatschbach",1968,11,21,"Brazil","Paraná","Guaraqueçaba","Rio do Cedro.",NA,NA,"Árvore 15 m, tronco 45 cm diâmetro. Pétala alva com mácula amarela.","urn:catalog:JBRJ:RB:563309","Callisthene kuhlmannii H.F.Martins"
"17",NA,"UFPR","UPCB","4223","Callisthene kuhlmannii H.F.Martins","Vochysiaceae","Callisthene","kuhlmannii","H.F.Martins","Guimarães, O.A.","2002-08-16T00:00:00.000+0000",NA,"9683","Hatschbach, G.",1962,12,11,"Brazil","Paraná","Guaratuba","Pedra Branca de Araraquara",NA,NA,"Árvore 12m, flor alva com labelo de estrias amarelas. Mata pluvial. 50-150m s.n.m..","BRA:UFPR:UPCB:0000004223","Callisthene kuhlmannii H.F.Martins"
"18",NA,"NY","NY","76907","Callisthene kuhlmannii H.F.Martins","Vochysiaceae","Callisthene","kuhlmannii","H.F.Martins",NA,NA,"ISOTYPE","5610","R. Reitz",1957,11,8,"Brazil","Santa Catarina",NA,"Mina Velha, Garuva, S. Francisco do Sul",0,0,"date as: 8.11.1957","d63e7593-e45a-4511-9d23-815e9d5f4aab","Callisthene kuhlmannii H.F.Martins"
"19",NA,"US","Botany","2282004","Callisthene kuhlmannii H.F.Martins","Vochysiaceae","Callisthene","kuhlmannii","H.F.Martins",NA,NA,"ISOTYPE","5610","R. Reitz & R. M. Klein",1957,11,8,"Brazil","Santa Catarina",NA,"Mina Velha, Garuva, S. Francisco do Sul",NA,NA,NA,"http://n2t.net/ark:/65665/35dc9d2fb-3a56-42bc-9152-e5216f2690d8","Callisthene kuhlmannii H.F.Martins"
"20",NA,"NY","NY","76933","Callisthene kuhlmannii H.F.Martins","Vochysiaceae","Callisthene","kuhlmannii","H.F.Martins",NA,NA,"ISOTYPE","5610","R. Reitz",1957,11,8,"Brazil","Santa Catarina",NA,"Mina Velha, Garuva, S. Francisco do Sul",0,0,"date as: 8.11.1957","3e4a9d76-e79b-4942-9c6e-19db9b1e03c4","Callisthene kuhlmannii H.F.Martins"
"21",NA,"UFPR","UPCB","2130","Callisthene kuhlmannii H.F.Martins","Vochysiaceae","Callisthene","kuhlmannii","H.F.Martins","Martins, H.F.","2001-01-01T00:00:00.000+0000","ISOTYPE","5610","Reitz, R.",1957,11,8,"Brazil","Santa Catarina","São Francisco do Sul","Mina Velha, Garuva",NA,NA,"Árvore, 25m, sépalas verde-claras, pétalas quase brancas. Mata..","BRA:UFPR:UPCB:0000002130","Callisthene kuhlmannii H.F.Martins"
"22",NA,NA,"Botany","U  0282778","Callisthene kuhlmannii H.F.Martins","Vochysiaceae","Callisthene","kuhlmannii","H.F.Martins","Shimizu GH","2012-10-01T00:00:00.000+0000","ISOTYPE",NA,"Reitz R; Klein RM",1957,11,8,"Brazil","Santa Catarina",NA,"Mina Velha, Garuva, S. Francisco do Sul.",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U%20%200282778","Callisthene kuhlmannii H.F.Martins"
"23",NA,NA,"Botany","L  0942220","Callisthene kuhlmannii H.F.Martins","Vochysiaceae","Callisthene","kuhlmannii","H.F.Martins","Shimizu GH","2012-10-01T00:00:00.000+0000","ISOTYPE",NA,"Reitz R; Klein RM",1957,11,8,"Brazil","Santa Catarina",NA,"Mina Velha, Garuva, S. Francisco do Sul.",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L%20%200942220","Callisthene kuhlmannii H.F.Martins"
"24",NA,NA,"Botany","U  0282779","Callisthene kuhlmannii H.F.Martins","Vochysiaceae","Callisthene","kuhlmannii","H.F.Martins","Shimizu GH","2012-10-01T00:00:00.000+0000","ISOTYPE",NA,"Reitz R; Klein RM",1957,11,8,"Brazil","Santa Catarina",NA,"Mina Velha, Garuva, S. Francisco do Sul.",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U%20%200282779","Callisthene kuhlmannii H.F.Martins"
"25","2017-10-17T18:08:50.000+0000","JBRJ","RB","RB01208873","Callisthene kuhlmannii H.F.Martins","Vochysiaceae","Callisthene","kuhlmannii","H.F.Martins","H.F. Martins","1981-01-01T00:00:00.000+0000","ISOTYPE","5610","Reitz, R.  (Reitz, Raulino;  Reitz, P. R.;  Reitz, P. Raulino ;  Reitz, Pe. R.;  Reitz, Padre Raulino); Klein",1957,11,8,"Brazil","Santa Catarina","São Francisco do Sul","Mina Velha, Garuva",NA,NA,"Árvore 25 m de altura. Flor com sépalas verde-claros e pétalas quase brancas. Fruto seco","urn:catalog:JBRJ:RB:1208873","Callisthene kuhlmannii H.F.Martins"
"26","2011-04-18T00:00:00.000+0000","BR",NA,"BR0000005628834","Callisthene kuhlmannii H.F.Martins","Vochysiaceae","Callisthene","kuhlmannii","H.F.Martins",NA,NA,"ISOTYPE","5610","Reitz R. & Klein R.M.",1957,11,8,"Brazil",NA,NA,NA,NA,NA,NA,"http://www.botanicalcollections.be/specimen/BR0000005628834","Callisthene kuhlmannii H.F.Martins"
"27",NA,NA,"Botany","U  0282777","Callisthene kuhlmannii H.F.Martins","Vochysiaceae","Callisthene","kuhlmannii","H.F.Martins","Shimizu GH","2012-10-01T00:00:00.000+0000","ISOTYPE",NA,"Reitz R; Klein RM",1957,11,8,"Brazil","Santa Catarina",NA,"Mina Velha, Garuva, S. Francisco do Sul.",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U%20%200282777","Callisthene kuhlmannii H.F.Martins"
"28",NA,"HBR","HERB","67743","Callisthene kuhlmannii H.F.Martins","Vochysiaceae","Callisthene","kuhlmannii","H.F.Martins","-",NA,NA,NA,"Reitz, P. R.",NA,NA,NA,"Brazil","Santa Catarina",NA,"Garuva, Mina Velha",NA,NA,NA,NA,"Callisthene kuhlmannii H.F.Martins"
"29","2017-10-12T13:04:42.000+0000","JBRJ","RB","RB01259511","Callisthene kuhlmannii H.F.Martins","Vochysiaceae","Callisthene","kuhlmannii","H.F.Martins",NA,NA,NA,"20353","Hatschbach,G.",NA,NA,NA,"Brazil","Paraná","Paraná",NA,NA,NA,NA,"urn:catalog:JBRJ:RB:1259511","Callisthene kuhlmannii H.F.Martins"
