"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage"
"64",NA,"W","Herbarium W","2001-0002646","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.",NA,NA,NA,NA,NA,"REFLORA provisional entry",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,"Vochysia emarginata Vahl ex Poir."
"65","2017-10-12T17:41:55.000+0000","JBRJ","RB","RB01260656","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.",NA,NA,NA,"160",NA,"Santos ,M. M.",NA,NA,NA,"Brazil","Bahia","Bahia",NA,NA,NA,NA,"urn:catalog:JBRJ:RB:1260656","Vochysia emarginata Vahl ex Poir."
"66","2017-10-12T11:24:03.000+0000","JBRJ","RB","RB01260660","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.",NA,NA,NA,"6151",NA,"Carvalho,A.M.",NA,NA,NA,"Brazil","Bahia","Bahia",NA,NA,NA,NA,"urn:catalog:JBRJ:RB:1260660","Vochysia emarginata Vahl ex Poir."
"67",NA,"NY","NY","01874191","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.","O. Kosovsky","2013-01-01T00:00:00.000+0000",NA,"6151",NA,"A. M. V. de Carvalho",NA,NA,NA,"Brazil","Bahia",NA,"Distrito de Serra Grande. 7.3 km na estrada Serra Grande/ItacarÃ©.  Fazenda Lagoa do Conjunto Fazenda Santa Cruz.",-39.0617,-14.4231,"Site: SG","505c280e-0557-477f-9495-899d9d44be9e","Vochysia emarginata Vahl ex Poir."
"68","2014-09-04T00:00:00.000+0000","BR",NA,"BR0000013539801","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.",NA,NA,NA,"S.N.",NA,"Pohl J.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://www.botanicalcollections.be/specimen/BR0000013539801","Vochysia emarginata Vahl ex Poir."
"69",NA,"W","Herbarium W","0065533","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.",NA,NA,NA,NA,NA,"REFLORA provisional entry",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,"Vochysia emarginata Vahl ex Poir."
"70",NA,"NY","NY","445872","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.","F. A. Stafleu","1947-01-01T00:00:00.000+0000",NA,NA,NA,"F. Sellow",NA,NA,NA,"Brazil",NA,NA,"Brasilia aequinoct",0,0,NA,"9d3200dd-0150-4786-bc47-af36108e64c0","Vochysia emarginata Vahl ex Poir."
"71",NA,"W","Herbarium W","1889-0157720","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.",NA,NA,NA,NA,NA,"REFLORA provisional entry",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,"Vochysia emarginata Vahl ex Poir."
"72",NA,"UFOP","OUPR","2928","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.","Lisboa, M.A.","1972-06-01T00:00:00.000+0000",NA,"s.n.",NA,"Lisboa, M.A.",1916,6,20,"Brazil","Minas Gerais","Ouro Preto","Morro São Sebastião",0,0,NA,"BRA:UFOP:OUPR:0000002928","Vochysia emarginata Vahl ex Poir."
"73",NA,NA,"Botany","U.1769261","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.",NA,NA,NA,NA,NA,"Schwacke CAW",1898,9,19,"Brazil",NA,NA,"Proced. Minas Gerais. Serra do Ouro Preto.",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1769261","Vochysia emarginata Vahl ex Poir."
"74","2016-01-13T11:23:03.000+0000","JBRJ","RB","RB00458003","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.",NA,NA,NA,"2627",NA,"A. P. Duarte",NA,NA,NA,"Brazil","Minas Gerais","Sete Lagoas",NA,NA,NA,NA,"urn:catalog:JBRJ:RB:458003","Vochysia emarginata Vahl ex Poir."
"75",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","30635","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.","F. França",NA,NA,"22338",NA,"R. M. Harley",NA,NA,NA,"Brazil","Bahia","LENÇÓIS","14Km NW Lencois. Serra do Brejao.",-41.45,-12.45,"Ambiente: Campo rupestre. Habito: Arbusto","BRA:CEPLAC:CEPEC:0000030635","Vochysia emarginata Vahl ex Poir."
"76",NA,"F","Botany","V0326534F","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.","RRC ID Flag","1980-01-01T00:00:00.000+0000",NA,"20914","20914","H. S. Irwin",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,-44,-18,NA,"5e14e8e2-7551-44dc-b512-1960ab1fca30","Vochysia emarginata Vahl ex Poir."
"77",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","27401","Vochysia emarginata Vahl ex Poir.","Vochysiaceae","Vochysia","emarginata","Vahl ex Poir.","F. França",NA,NA,"14376",NA,"S. A. Mori",NA,NA,NA,"Brazil","Bahia","palmeiras","Pai Inacio, BR-242, a W Lencois e Km 232.",NA,NA,"Ambiente: Campo Rupestre. Habito: Árvore","BRA:CEPLAC:CEPEC:0000027401","Vochysia emarginata Vahl ex Poir."
