"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","comments"
"11",NA,"Fundação Universidade Federal de Mato Grosso do Sul (UFMS)","CGMS","1882","Nectandra gardneri Meisn.",NA,"Lauraceae","Nectandra","gardneri",NA,"Meisn.",NA,NA,NA,NA,NA,"S.F.J.",1983,5,3,"Brazil","Mato Grosso do Sul","Campo Grande","Próximo ao Jockey Clube.",NA,NA,"HABITAT:Terrestre.; HABITO:Arbóreo.;FLOR:Flor branca.;","BRA:UFMS:CGMS:0000001882",NA,"Nectandra gardneri Meisn.",NA
"12",NA,"US","Botany","3081127","Nectandra gardneri Meisn.",NA,"Lauraceae","Nectandra","gardneri",NA,"Meisn.",NA,NA,NA,"542",NA,"B. A. S. Pereira",1983,5,31,"Brazil","Distrito Federal",NA,"Reserva Ecológica do IBGE",NA,NA,NA,"http://n2t.net/ark:/65665/31c6de817-2551-4af1-9758-eee0308938de",NA,"Nectandra gardneri Meisn.",NA
"13",NA,"UNICAMP","UEC","29409","Nectandra gardneri Meisn.",NA,"Lauraceae","Nectandra","gardneri",NA,"Meisn.","Baitello, J.B.","1989-06-10T00:00:00.000+0000",NA,"1751",NA,"Heringer, E.P.; et al.",1979,8,5,"Brazil","Distrito Federal","Brasília","Reserva ecológica do IBGE.",0,0,"Árvore da mata ciliar, 10m de altura e 27cm de diâmetro, folhas coriáceas, e flor amarela.; Mata ciliar, ambiente úmido, área inundada.","BRA:UNICAMP:UEC:0000029409",NA,"Nectandra gardneri Meisn.",NA
"14",NA,"IF","SPSF","12898","Nectandra gardneri Meisn.",NA,"Lauraceae","Nectandra","gardneri",NA,"Meisn.","J.E.Paula",NA,NA,"1752",NA,"E.P.Heringer & T.S.Filgueiras & R.C.Mendonça & B.A.S.Pereira & J.E.Paula",1978,7,4,"Brazil","Df","Brasília","Reserva Ecologica do IBGE",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Área inundada a 232m do início da mata.&nf;Árvore 12m altura; 23cm de diâmetro.;","BRA:IF:SPSF:0000012898",NA,"Nectandra gardneri Meisn.",NA
"15",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA013909","Nectandra gardneri Meisn.",NA,"Lauraceae","Nectandra","gardneri",NA,"Meisn.","Paula, J.E.",NA,NA,"7629",NA,"Heringer, E.P. et al.",1978,7,4,"Brazil","Distrito Federal","Brasília",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA013909",NA,"Nectandra gardneri Meisn.",NA
"16",NA,NA,"Botany","U.1406668","Nectandra gardneri Meisn.",NA,"Lauraceae","Nectandra","gardneri",NA,"Meisn.","Rohwer JG",NA,NA,NA,NA,"Hunt DR",1966,5,28,"Brazil","Mato Grosso",NA,NA,NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1406668",NA,"Nectandra gardneri Meisn.",NA
"17","2016-03-28T16:28:09.000+0000","JBRJ","RB","RB00522146","Nectandra gardneri Meisn.",NA,"Lauraceae","Nectandra","gardneri",NA,"Meisn.","J. G. Rohwer","1999-01-01T00:00:00.000+0000",NA,"5628",NA,"D. R. Hunt",1966,5,28,"Brazil","Mato Grosso","Mato Grosso","Xavantina. Cachimbo road, 200 km. from Xavantina.",NA,NA,"Tree 3 m. Fls. white with brownish tomentum.","urn:catalog:JBRJ:RB:522146",NA,"Nectandra gardneri Meisn.",NA
"18",NA,"UnB","UB","17152","Nectandra gardneri Meisn.",NA,"Lauraceae","Nectandra","gardneri",NA,"Meisn.","Barneby, R; Allen, CK",NA,NA,"16647",NA,"Irwin, HS; Grear Junior, JW; Souza, R; Santos, RR",1966,6,5,"Brazil","Mato Grosso",NA,"Ca. 75km N of Xavantina",0,0,"Corolla white.; Tree 6m x 40cm; Creek margin. Cerrado, metamorphic rock (cascalho).","BRA:UnB:UB:0000017152",NA,"Nectandra gardneri Meisn.",NA
"19","2017-10-19T02:08:11.000+0000","JBRJ","RB","RB00129607","Nectandra gardneri Meisn.",NA,"Lauraceae","Nectandra","gardneri",NA,"Meisn.","R.C. BARNEBY ET C.K. ALLEN","1974-01-01T00:00:00.000+0000",NA,"16647",NA,"H.S. IRWIN; J.W. GREAR, JR., R. SOUZA, R. REIS DOS SANTOS",1966,6,5,"Brazil","Mato Grosso","Mato Grosso","CA. 75KM N. OF XAVANTINA.SERRA DO RONCADOR. .",NA,NA,"TREE CA. 6M. X 40CM. COROLLA WHITE. CREEK MARGIN. WOODY VOUCHER.","urn:catalog:JBRJ:RB:129607",NA,"Nectandra gardneri Meisn.",NA
"20",NA,"NY","NY","00918079","Nectandra gardneri Meisn.",NA,"Lauraceae","Nectandra","gardneri",NA,"Meisn.","R. C. Barneby; C. K. Allen",NA,NA,"17018",NA,"H. S. Irwin",1966,6,12,"Brazil","Mato Grosso",NA,"Ca. 30 km. S. of Xavantina.  Drainage of the Upper Rio Araguaia.",-52.32,-14.92,NA,"c3409cab-fee0-4cd1-a45f-b9948e2221c8",NA,"Nectandra gardneri Meisn.",NA
"21",NA,"US","Botany","2833131","Nectandra gardneri Meisn.",NA,"Lauraceae","Nectandra","gardneri",NA,"Meisn.",NA,NA,NA,"17018",NA,"H. S. Irwin, R. Souza, J. W. Grear & R. R. Santos",1966,6,12,"Brazil","Mato Grosso",NA,"Drainage of the upper Rio Araguaia, Estado de Mato Grosso. Periodically flooded campo, ca. 30km S Xavantina, Mato Grosso.",NA,NA,NA,"http://n2t.net/ark:/65665/3e1c10a3d-c1a8-4c26-b7ec-85fafdc661e4",NA,"Nectandra gardneri Meisn.",NA
"22",NA,"Instituto de Botânica, IBT","SP","68666","Nectandra gardneri Meisn.",NA,"Lauraceae","Nectandra","gardneri",NA,"Meisn.",NA,NA,NA,"764",NA,"Macedo, A",1946,5,30,"Brazil","Minas Gerais","Ituiutaba",NA,0,0,NA,"BRA:IBt:SP:0000068666",NA,"Nectandra gardneri Meisn.",NA
"23","2017-10-10T14:22:56.000+0000","JBRJ","RB","RB00129566","Nectandra gardneri Meisn.",NA,"Lauraceae","Nectandra","gardneri",NA,"Meisn.","H.V.D. WERFF","1985-01-01T00:00:00.000+0000",NA,"764",NA,"A. MACEDO",1946,5,30,"Brazil","Minas Gerais","Ituiutaba",NA,NA,NA,"PEQUENA ARVORE DA BEIRA DO CORREGO. FLORES AMARELADAS AROMATICAS DO CERRADO.","urn:catalog:JBRJ:RB:129566",NA,"Nectandra gardneri Meisn.",NA
"24",NA,"US","Botany","2055566","Nectandra gardneri Meisn.",NA,"Lauraceae","Nectandra","gardneri",NA,"Meisn.",NA,NA,NA,"765",NA,"A. Macedo",1946,5,30,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/3e8d7f2e6-cccf-4230-bad7-3aee0c5fe682",NA,"Nectandra gardneri Meisn.",NA
"25",NA,"Instituto de Botânica, IBT","SP","52753","Nectandra gardneri Meisn.",NA,"Lauraceae","Nectandra","gardneri",NA,"Meisn.","Coe Teixeira, B","1970-02-16T00:00:00.000+0000",NA,"690",NA,"Macedo, A",1945,6,9,"Brazil","Minas Gerais","Ituiutaba",NA,0,0,NA,"BRA:IBt:SP:0000052753",NA,"Nectandra gardneri Meisn.",NA
"26","2017-10-10T23:44:19.000+0000","JBRJ","RB","RB00129594","Nectandra gardneri Meisn.",NA,"Lauraceae","Nectandra","gardneri",NA,"Meisn.","J.G. ROHWER","1987-01-01T00:00:00.000+0000",NA,"1980",NA,"J.G. KUHLMANN",1918,4,NA,"Brazil","Mato Grosso","Mato Grosso","UTIARITI, RIO PAPAGUAIO. LIN. TELEGR.",NA,NA,"ARVORE MARGEM DO RIO, FL. ALVA, MADEIRA DE QUE OS INDIOS TIRAM FOGO.","urn:catalog:JBRJ:RB:129594",NA,"Nectandra gardneri Meisn.",NA
"27",NA,"Instituto de Botânica, IBT","SP","42668","Nectandra gardneri Meisn.",NA,"Lauraceae","Nectandra","gardneri",NA,"Meisn.","Coe Teixeira, B","1971-06-28T00:00:00.000+0000",NA,"1980",NA,"Kuhlmann, M",1918,4,NA,"Brazil","Mato Grosso",NA,"Utiariti. Rio Papagaio",0,0,NA,"BRA:IBt:SP:0000042668",NA,"Nectandra gardneri Meisn.",NA
"28","2015-09-03T19:03:07.000+0000","MNHN","P","P01957774","Nectandra gardneri Meisn.",NA,"Lauraceae","Nectandra","gardneri",NA,"Meisn.",NA,NA,NA,NA,"B1 1685","Saint-Hilaire, A.",1816,1,1,"Brazil","Minas Gerais",NA,NA,NA,NA,"No.344","http://coldb.mnhn.fr/catalognumber/mnhn/p/p01957774",NA,"Nectandra gardneri Meisn.",NA
"29",NA,"G","Geneva Herbarium – General Collection (G)","G-G-157490/2","Nectandra gardneri Meisn.",NA,"Lauraceae","Nectandra","gardneri",NA,"Meisn.","CAT.HERB.PRODR. (2008)",NA,"ISOTYPE",NA,NA,"Gardner, G. (Coll. Delessert)",NA,NA,NA,"Brazil",NA,NA,"Minas Gerais - Prov. Minas Gerais/Estado de Minas Gerais",-45.44222,-18.78778,NA,NA,NA,"Nectandra gardneri Meisn.",NA
"30",NA,"B","Herbarium Berolinense","B 10 0185071","Nectandra gardneri Meisn.",NA,"Lauraceae","Nectandra","gardneri",NA,"Meisn.",NA,NA,"ISOTYPE",NA,NA,"Gardner",NA,NA,NA,"Brazil",NA,NA,"Minas Geraes.",NA,NA,NA,"http://herbarium.bgbm.org/object/B100185071",NA,"Nectandra gardneri Meisn.",NA
"31",NA,"F","Botany","V0061499F","Nectandra gardneri var. laevigata Meisn.",NA,"Lauraceae","Nectandra","gardneri","laevigata","var. laevigata Meisn.",NA,NA,"ISOTYPE","2883",NA,"J. B. E. Pohl",NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"8de590e4-de21-45c2-a723-f1c1cbf44ba0",NA,"Nectandra gardneri var. laevigata Meisn.",NA
"32",NA,"US","Botany","1067033","Nectandra gardneri var. scrobiculata Meisn.",NA,"Lauraceae","Nectandra","gardneri","scrobiculata","var. scrobiculata Meisn.",NA,NA,"ISOTYPE","5151",NA,"G. Gardner",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/3e452ad70-f818-4e4a-ab70-09916566a0ce",NA,"Nectandra gardneri var. scrobiculata Meisn.",NA
"33","2010-08-16T16:21:52.000+0000","Harvard University","GH","barcode-00041940","Nectandra gardneri var. scrobiculata Meisn.",NA,"Lauraceae","Nectandra","gardneri","scrobiculata","var. scrobiculata Meisn.",NA,NA,"ISOTYPE","5151","5151","George Gardner",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Nectandra gardneri var. scrobiculata Meisn.",NA
"34",NA,"G","Geneva Herbarium – De Candolle's Prodromus (G-DC)","G-DC-157490/1","Nectandra gardneri var. scrobiculata Meisn.",NA,"Lauraceae","Nectandra","gardneri","scrobiculata","var. scrobiculata Meisn.","CAT.HERB.PRODR. (2008)",NA,"ISOLECTOTYPE",NA,NA,"Gardner, G. (Coll. HERBIER DE CANDOLLE)",NA,NA,NA,"Brazil",NA,NA,"Minas Gerais - Prov. Minas Gerais/Estado de Minas Gerais",-45.44222,-18.78778,NA,NA,NA,"Nectandra gardneri var. scrobiculata Meisn.",NA
"35",NA,"B","Herbarium Berolinense","B 10 0185072","Nectandra gardneri Meisn.",NA,"Lauraceae","Nectandra","gardneri",NA,"Meisn.",NA,NA,"TYPE",NA,NA,"A. F. M. Glaziou",NA,NA,NA,"Brazil",NA,NA,"civit. Goyaz.",NA,NA,NA,"http://herbarium.bgbm.org/object/B100185072",NA,"Nectandra gardneri Meisn.",NA
"36","2015-09-28T23:39:36.000+0000","MNHN","P","P00711013","Nectandra gardneri Meisn.",NA,"Lauraceae","Nectandra","gardneri",NA,"Meisn.",NA,NA,"ISOTYPE",NA,"5151","Gardner, G.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00711013",NA,"Nectandra gardneri Meisn.",NA
"37","2015-09-28T23:39:20.000+0000","MNHN","P","P00711012","Nectandra gardneri Meisn.",NA,"Lauraceae","Nectandra","gardneri",NA,"Meisn.",NA,NA,"ISOTYPE",NA,"5151","Gardner, G.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00711012",NA,"Nectandra gardneri Meisn.",NA
"38",NA,"W","Herbarium W","2015-0008040","Nectandra gardneri Meisn.",NA,"Lauraceae","Nectandra","gardneri",NA,"Meisn.",NA,NA,NA,NA,NA,"REFLORA provisional entry",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Nectandra gardneri Meisn.",NA
"39",NA,"G","Geneva Herbarium – General Collection (G)","G-G-157490/4","Nectandra gardneri Meisn.",NA,"Lauraceae","Nectandra","gardneri",NA,"Meisn.","Rohwer, J. G. (1984)",NA,"ISOTYPE",NA,NA,"Gardner, G. (Coll. Boissier)",NA,NA,NA,"Brazil",NA,NA,"Minas Gerais - Prov. Minas Gerais/Estado de Minas Gerais",-45.44222,-18.78778,NA,NA,NA,"Nectandra gardneri Meisn.",NA
"40",NA,"W","Herbarium W","1990-0004549","Nectandra gardneri Meisn.",NA,"Lauraceae","Nectandra","gardneri",NA,"Meisn.",NA,NA,NA,NA,NA,"REFLORA provisional entry",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Nectandra gardneri Meisn.",NA
"41","2009-08-12T16:28:44.000+0000","K","Herbarium","K000642241","Nectandra gardneri Meisn.",NA,"Lauraceae","Nectandra","gardneri",NA,"Meisn.",NA,NA,"ISOTYPE","5151",NA,"Gardner",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://specimens.kew.org/herbarium/K000642241",NA,"Nectandra gardneri Meisn.",NA
"42",NA,"NHMUK","BOT","BM000947261","Nectandra gardneri Meisn.",NA,"Lauraceae","Nectandra","gardneri",NA,"Meisn.","Jens Gunter Rohwer",NA,"TYPE","5151","5151","George Gardner",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,-44.096503,-19.690239,NA,"0e6958ff-e8ce-4cc6-93d9-64e407722b8b",NA,"Nectandra gardneri Meisn.",NA
"43",NA,"NY","NY","355438","Nectandra gardneri var. scrobiculata Meisn.",NA,"Lauraceae","Nectandra","gardneri","scrobiculata","var. scrobiculata Meisn.",NA,NA,"ISOTYPE","5151",NA,"G. Gardner",NA,NA,NA,"Brazil","Minas Gerais",NA,"Ad Duro Branco, in paludosis [=In paludosis ad Ouro Branco, Minas Gerais]",0,0,NA,"bcdd60f0-bcb4-4e80-bf69-f782b89ccb56",NA,"Nectandra gardneri var. scrobiculata Meisn.",NA
"44",NA,"B","Herbarium Berolinense","B 10 0185073","Nectandra gardneri Meisn.",NA,"Lauraceae","Nectandra","gardneri",NA,"Meisn.",NA,NA,"ISOTYPE",NA,NA,"Gardner",NA,NA,NA,"Brazil",NA,NA,"Minas Geraes.",NA,NA,NA,"http://herbarium.bgbm.org/object/B100185073",NA,"Nectandra gardneri Meisn.",NA
"45",NA,"F","Botany","V0061498F","Nectandra gardneri Meisn.",NA,"Lauraceae","Nectandra","gardneri",NA,"Meisn.",NA,NA,"ISOLECTOTYPE","5151",NA,"G. Gardner",1842,7,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"302c1eea-7073-466f-b226-3c124ead26a4",NA,"Nectandra gardneri Meisn.",NA
"46",NA,"NY","NY","355439","Nectandra gardneri var. scrobiculata Meisn.",NA,"Lauraceae","Nectandra","gardneri","scrobiculata","var. scrobiculata Meisn.",NA,NA,"ISOTYPE","5151",NA,"G. Gardner",NA,NA,NA,"Brazil","Minas Gerais",NA,"Ad Duro Branco, in paludosis [=In paludosis ad Ouro Branco, Minas Gerais]",0,0,"""Comm. am. Shuttleworth. 1842""","3ffb2833-65a8-46ac-99a9-c07e3ca5ce59",NA,"Nectandra gardneri var. scrobiculata Meisn.",NA
"47",NA,"US","Botany","1673850","Nectandra gardneri Meisn.",NA,"Lauraceae","Nectandra","gardneri",NA,"Meisn.",NA,NA,"ISOTYPE","2883",NA,"J. B. E. Pohl",NA,NA,NA,"Brazil","Goiás",NA,"Inter Porto Imperial et Lunie, ad flum Tocantins",NA,NA,NA,"http://n2t.net/ark:/65665/370719dde-d254-47b1-a493-72cfcc06d5fd",NA,"Nectandra gardneri Meisn.",NA
"48",NA,"F","Botany","V0154778F","Nectandra gardneri Meisn.",NA,"Lauraceae","Nectandra","gardneri",NA,"Meisn.","RRC ID Flag","1987-01-01T00:00:00.000+0000",NA,"59087","59087","G. T. Prance",NA,NA,NA,"Brazil","Mato Grosso",NA,NA,NA,NA,NA,"369fbca1-5fac-406b-9a0d-5d21575a5a84",NA,"Nectandra gardneri Meisn.",NA
