"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","comments"
"11",NA,"Instituto de Botânica, IBT","SP","447604","Senefeldera verticillata (Vell.) Croizat",NA,"Euphorbiaceae","Senefeldera","verticillata",NA,"(Vell.) Croizat","Cordeiro, I","2010-04-01T00:00:00.000+0000",NA,"1319",NA,"Lobão, A; Temponi, L; Giordano, L; Bovini, M",2006,10,26,"Brazil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce, Trilha do Anibal.",-42.481944,-19.754167,NA,"BRA:IBt:SP:0000447604",NA,"Senefeldera verticillata (Vell.) Croizat",NA
"12","2017-10-18T13:08:21.000+0000","JBRJ","RB","RB00526134","Senefeldera verticillata (Vell.) Croizat",NA,"Euphorbiaceae","Senefeldera","verticillata",NA,"(Vell.) Croizat","S.Q.DE FARIAS",NA,NA,"268",NA,"A. G. Christo; A. Pintor, A. T. Oliveira",2003,4,9,"Brazil","Rio de Janeiro","Silva Jardim","Comunidade Gleba Aldeia Velha.",-42.275,-22.505556,"árvore, ca. de 4m de altura, frutos de sabor adocicado, cultivada em quintal de residência.","urn:catalog:JBRJ:RB:526134",NA,"Senefeldera verticillata (Vell.) Croizat",NA
"13",NA,"Universidade Federal de Juiz de Fora (UFJF)","CESJ","44364","Senefeldera verticillata (Vell.) Croizat",NA,"Euphorbiaceae","Senefeldera","verticillata",NA,"(Vell.) Croizat","G.S. França","2003-01-01T00:00:00.000+0000",NA,"419",NA,"G.S. França",2003,10,7,"Brazil","Minas Gerais","Marliéria","Campolina",0,0,"Arbóreo, 7m, flores amarelas, floresta estacional semidecidual.","BRA:UFJF:CESJ:0000044364",NA,"Senefeldera verticillata (Vell.) Croizat",NA
"14",NA,"UEFS","HUEFS","79361","Senefeldera verticillata (Vell.) Croizat",NA,"Euphorbiaceae","Senefeldera","verticillata",NA,"(Vell.) Croizat",NA,NA,NA,"444",NA,"França, G.S.",2003,11,4,"Brazil","Minas Gerais","Marliéria","Lagoa Carioca (Parque Estadual do Rio Doce).",-42.620278,-19.756111,NA,"BRA:UEFS:HUEFS:0000079361",NA,"Senefeldera verticillata (Vell.) Croizat",NA
"15","2016-09-26T14:30:03.000+0000","JBRJ","RB","RB00690466","Senefeldera verticillata (Vell.) Croizat",NA,"Euphorbiaceae","Senefeldera","verticillata",NA,"(Vell.) Croizat","I.CORDEIRO",NA,NA,"1225",NA,"P. Fiaschi; J. A. Kallunki, S. Sant´Ana & J. L. da Paixão",2002,12,4,"Brazil","Bahia","Una","Estrada de Una para Santa Luzia, ca. 1 km após a Vila São João (ca. 20 km de Una), ramal à esquerda. ESCAN / CEPLAC.",-39.2,-15.383333,"Arvoreta. Frutos imaturos verde-claros.","urn:catalog:JBRJ:RB:690466",NA,"Senefeldera verticillata (Vell.) Croizat",NA
"16","2016-11-28T10:41:51.000+0000","JBRJ","RB","RB00732907","Senefeldera verticillata (Vell.) Croizat",NA,"Euphorbiaceae","Senefeldera","verticillata",NA,"(Vell.) Croizat","I.CORDEIRO",NA,NA,"1225",NA,"P. Fiaschi et. al.",2002,12,4,"Brazil","Bahia","Una","Estrada Una/Santa Luzia, ca. 1 km após Vila do João. ramal a esquerda ESCAN/CEPLAC.",-39.2,-15.383333,"Arvoreta. Frutos imaturos verdes-claros.","urn:catalog:JBRJ:RB:732907",NA,"Senefeldera verticillata (Vell.) Croizat",NA
"17",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","69545","Senefeldera verticillata (Vell.) Croizat",NA,"Euphorbiaceae","Senefeldera","verticillata",NA,"(Vell.) Croizat",NA,NA,NA,"1384",NA,"Gomes, JV",2001,12,18,"Brazil","Minas Gerais","Caratinga","Estação Biológica de Caratinga. Mata do Jaó.",0,0,NA,"BRA:UFMG:BHCB:0000069545",NA,"Senefeldera verticillata (Vell.) Croizat",NA
"18","2013-06-13T14:13:49.000+0000","JBRJ","RB","RB00100345","Senefeldera verticillata (Vell.) Croizat",NA,"Euphorbiaceae","Senefeldera","verticillata",NA,"(Vell.) Croizat","Dra. Margarete",NA,NA,"366",NA,"G.R.de Souza",2000,8,26,"Brazil","Rio de Janeiro","Volta Redonda","Floresta da Cicuta, Vale do Paraíba do Sul.",-44.083333,-22.550556,"Árvore até 7m alt. DAP 4,5cm, coletada no interior da floresta. Tronco liso e com látex branco nos ramos e pecíolo das folhas.","urn:catalog:JBRJ:RB:100345",NA,"Senefeldera verticillata (Vell.) Croizat",NA
"19",NA,"NY","NY","778752","Senefeldera verticillata (Vell.) Croizat",NA,"Euphorbiaceae","Senefeldera","verticillata",NA,"(Vell.) Croizat","J. A. Kallunki","2002-01-01T00:00:00.000+0000",NA,"987",NA,"S. C. de Sant'Ana",2000,9,23,"Brazil","Bahia",NA,"Área da EMARC. Reserva Gregório Bondar.",-39.274167,-14.602222,NA,"4ca1a5fc-f82c-4c8e-ada5-7c2aa90052f4",NA,"Senefeldera verticillata (Vell.) Croizat",NA
"20",NA,"MBM","MBM","274680","Senefeldera multiflora Mart.",NA,"Euphorbiaceae","Senefeldera","multiflora",NA,"Mart.","Cordeiro, I","2009-04-01T00:00:00.000+0000",NA,"s.n.",NA,"Sposito, TC",1999,9,27,"Brazil","Minas Gerais","Timóteo","Parque estadual do Rio Doce, trilha da Lagoa do Meio",0,0,"Árvore 15m. Látex branco, inflorescências verdes, flores amareladas com cheiro adocicado. ""Arapoca"". Mata atlântica","BRA:MBM:MBM:0000274680",NA,"Senefeldera multiflora Mart.",NA
"21","2016-06-01T14:41:10.000+0000","JBRJ","RB","RB00097017","Senefeldera verticillata (Vell.) Croizat",NA,"Euphorbiaceae","Senefeldera","verticillata",NA,"(Vell.) Croizat",NA,NA,NA,NA,NA,"A. Oliveira; B. Kurtz e J. Caruzo",1999,9,9,"Brazil","Rio de Janeiro","Angra dos Reis","Saco de Piraquara de Fora.",NA,NA,"Material testemunho de estudo fitossociológico do componente arbóreo (DAP >= 5cm) com apliação do método de parcela 15 x 25m . Indivíduo nº 69; DAP= 9,5; altura= 4,0m;","urn:catalog:JBRJ:RB:97017",NA,"Senefeldera verticillata (Vell.) Croizat",NA
"22",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA120110","Senefeldera verticillata (Vell.) Croizat",NA,"Euphorbiaceae","Senefeldera","verticillata",NA,"(Vell.) Croizat","Cordeiro, I.","2005-11-01T00:00:00.000+0000",NA,"1338",NA,"Neto, S.J.S.",1999,11,17,"Brazil","Rio de Janeiro","Duque de Caxias","Reserva da Petrobras, trilha ao redor da barragem, lado direito.",-43.266667,-22.55,NA,"BRA:ESALQ:ESA:0ESA120110",NA,"Senefeldera verticillata (Vell.) Croizat",NA
"23","2014-07-07T23:50:14.000+0000","JBRJ","RB","RB00708532","Senefeldera verticillata (Vell.) Croizat",NA,"Euphorbiaceae","Senefeldera","verticillata",NA,"(Vell.) Croizat","I.Cordeiro",NA,NA,"1338",NA,"S.J.Silva Neto; et al.",1999,11,17,"Brazil","Rio de Janeiro","Duque de Caxias","Trilha ao redor da barragem,lado direito, interior da mata. Reserva da Petrobras",-43.266667,-22.55,"Árvore ciófila, ca. 13 m de altura; folhas breve discolores cartáceas; frutos imaturos verdes.","urn:catalog:JBRJ:RB:708532",NA,"Senefeldera verticillata (Vell.) Croizat",NA
"24",NA,"UEFS","HUEFS","84592","Senefeldera verticillata (Vell.) Croizat",NA,"Euphorbiaceae","Senefeldera","verticillata",NA,"(Vell.) Croizat",NA,NA,NA,"456",NA,"Oliveira, P.P.",1997,8,15,"Brazil","Rio de Janeiro","Rio das Ostras","Reserva Biológica União",NA,NA,NA,"BRA:UEFS:HUEFS:0000084592",NA,"Senefeldera verticillata (Vell.) Croizat",NA
"25",NA,"UEFS","HUEFS","84589","Senefeldera verticillata (Vell.) Croizat",NA,"Euphorbiaceae","Senefeldera","verticillata",NA,"(Vell.) Croizat",NA,NA,NA,"249",NA,"Oliveira, P.P.",1997,8,8,"Brazil","Rio de Janeiro","Rio das Ostras","Reserva Biológica União.",NA,NA,NA,"BRA:UEFS:HUEFS:0000084589",NA,"Senefeldera verticillata (Vell.) Croizat",NA
"26",NA,"UEFS","HUEFS","84586","Senefeldera verticillata (Vell.) Croizat",NA,"Euphorbiaceae","Senefeldera","verticillata",NA,"(Vell.) Croizat",NA,NA,NA,"242",NA,"Oliveira, P.P.",1997,8,8,"Brazil","Rio de Janeiro","Rio das Ostras","Reserva Biológica União",NA,NA,NA,"BRA:UEFS:HUEFS:0000084586",NA,"Senefeldera verticillata (Vell.) Croizat",NA
"27",NA,"NY","NY","416361","Senefeldera verticillata (Vell.) Croizat",NA,"Euphorbiaceae","Senefeldera","verticillata",NA,"(Vell.) Croizat","D. C. Daly","1999-01-01T00:00:00.000+0000",NA,"11270",NA,"W. W. Thomas",1996,11,14,"Brazil","Bahia",NA,"Parque Nacional Monte Pascoal.  Trail to peak of Monte Pascoal.  Upper slopes and top of Monte Pascoal.",-40.5747,-15.2647,NA,"8e8afa8b-e9c9-4f3f-8d33-b080d2e8f19e",NA,"Senefeldera verticillata (Vell.) Croizat",NA
"28","2017-10-15T11:56:25.000+0000","JBRJ","RB","RB01179130","Senefeldera verticillata (Vell.) Croizat",NA,"Euphorbiaceae","Senefeldera","verticillata",NA,"(Vell.) Croizat","S.Q. de Farias",NA,NA,"2065",NA,"L.S. Leoni; P. Carauta & C. Alberto Leal de O.",1993,1,25,"Brazil","Minas Gerais","Carangola","Fazenda Santa Rita.",-42.033333,-20.766667,"Árvore, ereta com mais ou menos 12 metros de altura, tronco um tanto pulverulento, sementes de cor branca.Rbcarpo 8195","urn:catalog:JBRJ:RB:1179130",NA,"Senefeldera verticillata (Vell.) Croizat",NA
"29",NA,"MBM","MBM","171960","Senefeldera multiflora Mart.",NA,"Euphorbiaceae","Senefeldera","multiflora",NA,"Mart.","Santos, TS dos",NA,NA,"9995",NA,"Thomas, WW; et al.",1993,10,20,"Brazil","Bahia","Prado","8km W de Curumuxatiba",0,0,NA,"BRA:MBM:MBM:0000171960",NA,"Senefeldera multiflora Mart.",NA
"30",NA,"MBM","MBM","213287","Senefeldera multiflora Mart.",NA,"Euphorbiaceae","Senefeldera","multiflora",NA,"Mart.","Santos, TS dos",NA,NA,"10182",NA,"Thomas, WW; et al.",1993,10,28,"Brazil","Bahia","Una","Ca. 8km E da Rod. BR-101",0,0,NA,"BRA:MBM:MBM:0000213287",NA,"Senefeldera multiflora Mart.",NA
"31",NA,"NY","NY","416395","Senefeldera verticillata (Vell.) Croizat",NA,"Euphorbiaceae","Senefeldera","verticillata",NA,"(Vell.) Croizat","H.-J. Esser","2000-06-01T00:00:00.000+0000",NA,"10182",NA,"W. W. Thomas",1993,10,28,"Brazil","Bahia",NA,"8.8 km east of BR 101 on road to SÃo JosÃ© and Una",-39.25,-15.13,NA,"742796f2-abc8-4924-a3fc-92b042b434b5",NA,"Senefeldera verticillata (Vell.) Croizat",NA
"32",NA,"MBM","MBM","274662","Senefeldera multiflora Mart.",NA,"Euphorbiaceae","Senefeldera","multiflora",NA,"Mart.","Cordeiro, I","2009-04-01T00:00:00.000+0000",NA,"s.n.",NA,"Stehmann, JR; et al.",1992,10,31,"Brazil","Minas Gerais","Mariléria","Parque Estadual do Rio Doce",0,0,"Trilha da Campolina, flores amarelas. Mata atlântica. Arbóreo","BRA:MBM:MBM:0000274662",NA,"Senefeldera multiflora Mart.",NA
"33",NA,"UEFS","HUEFS","17974","Senefeldera multiflora Mart.",NA,"Euphorbiaceae","Senefeldera","multiflora",NA,"Mart.",NA,NA,NA,"892",NA,"Amorim, A.M.",1992,12,14,"Brazil","Bahia","Itacaré",NA,NA,NA,NA,"BRA:UEFS:HUEFS:0000017974",NA,"Senefeldera multiflora Mart.",NA
"34",NA,"NY","NY","642500","Senefeldera multiflora Mart.",NA,"Euphorbiaceae","Senefeldera","multiflora",NA,"Mart.","G. L. Webster",NA,NA,"892",NA,"A. M. Amorim",1992,12,14,"Brazil","Bahia",NA,"Estrada ItacarÃ©/Taboquinhas, ca 6 km de ItacarÃ©. Loteamento da Marambaia",-39.026455,-14.310972,NA,"093b63c3-ed7f-4e4d-a3e7-cee71835275b",NA,"Senefeldera multiflora Mart.",NA
"35","2017-10-19T11:41:10.000+0000","JBRJ","RB","RB00558587","Senefeldera verticillata (Vell.) Croizat",NA,"Euphorbiaceae","Senefeldera","verticillata",NA,"(Vell.) Croizat","J.M.A.Braga et Lira Neto","1996-01-17T00:00:00.000+0000",NA,"4217",NA,"H.C.de Lima; et al.",1991,8,27,"Brazil","Rio de Janeiro","Guapimirim","Estação Ecológica Estadual de Paraíso. Picada para o cano da CEDAE.",-42.833333,-22.433333,"Arvore. Inflorescencia com raque verde, flores masculinas amarelas e flores femininas esverdeadas. Frequente proximo ao corrego.","urn:catalog:JBRJ:RB:558587",NA,"Senefeldera verticillata (Vell.) Croizat",NA
"36","2017-01-11T09:56:06.000+0000","JBRJ","RB","RB01179199","Senefeldera verticillata (Vell.) Croizat",NA,"Euphorbiaceae","Senefeldera","verticillata",NA,"(Vell.) Croizat","S.Q.DE FARIAS",NA,NA,"2589",NA,"L.A. Mattos Silva; H.S. Brito; E.B. dos Santos",1988,10,24,"Brazil","Bahia","Mascote","Fazenda Nossa Senhora d´Ajuda com sede a 500 m da cidade; A 1 Km à Noroeste da sede; Ramal Mascote - Ponte do Rio Pardo.",NA,NA,NA,"urn:catalog:JBRJ:RB:1179199",NA,"Senefeldera verticillata (Vell.) Croizat",NA
"37",NA,"MBM","MBM","126450","Senefeldera multiflora Mart.",NA,"Euphorbiaceae","Senefeldera","multiflora",NA,"Mart.",NA,NA,NA,"2589",NA,"Mattos Silva, LA; et al.",1988,10,24,"Brazil","Bahia","Mascote","Fazenda Nossa Senhora da Ajuda",0,0,NA,"BRA:MBM:MBM:0000126450",NA,"Senefeldera multiflora Mart.",NA
"38",NA,"NY","NY","1182125","Senefeldera verticillata (Vell.) Croizat",NA,"Euphorbiaceae","Senefeldera","verticillata",NA,"(Vell.) Croizat","J. M. A. Braga","1996-01-01T00:00:00.000+0000",NA,"2264",NA,"H. C. de Lima",1984,10,18,"Brazil","Rio de Janeiro",NA,"EstaÃ§Ã£o EcolÃ³gica Estadual de ParaÃ­so. Quadrant II, Ã¡rvore no. 203.",-42.883,-22.483,NA,"e56331ac-b3a1-4052-b4a7-edd32d2ba6ad",NA,"Senefeldera verticillata (Vell.) Croizat",NA
"39","2017-10-17T14:03:53.000+0000","JBRJ","RB","RB00559751","Senefeldera verticillata (Vell.) Croizat",NA,"Euphorbiaceae","Senefeldera","verticillata",NA,"(Vell.) Croizat","J.M.A.Braga et Lira Neto",NA,NA,"2264",NA,"H.C.de Lima; et al.",1984,10,18,"Brazil","Rio de Janeiro","Guapimirim","Estação Ecológica Estadual de Paraíso.",-42.833333,-22.433333,"Arvore; folhas discolores verdes; brilhantes; frutos jovens verdes; latex branco. Quadrant II, árvore nº 203.","urn:catalog:JBRJ:RB:559751",NA,"Senefeldera verticillata (Vell.) Croizat",NA
"40",NA,"NY","NY","1182136","Senefeldera verticillata (Vell.) Croizat",NA,"Euphorbiaceae","Senefeldera","verticillata",NA,"(Vell.) Croizat","J. M. A. Braga; J. A. Lira Neto","1996-01-01T00:00:00.000+0000",NA,"9982",NA,"G. Martinelli",1984,10,10,"Brazil","Rio de Janeiro",NA,"EstaÃ§Ã£o EcolÃ³gica Estadual de ParaÃ­so. Arredores do CPRJ. Ãrea FP 12.",-42.883,-22.483,NA,"bab9d8ac-584f-4459-904e-a74be28b6001",NA,"Senefeldera verticillata (Vell.) Croizat",NA
"41","2017-10-19T21:18:23.000+0000","JBRJ","RB","RB00559760","Senefeldera verticillata (Vell.) Croizat",NA,"Euphorbiaceae","Senefeldera","verticillata",NA,"(Vell.) Croizat","J.M.A.Braga et Lira Neto","1996-01-17T00:00:00.000+0000",NA,"9992",NA,"G.Martinelli; et al.",1984,10,10,"Brazil","Rio de Janeiro","Guapimirim","Estação Ecológica Estadual de Paraíso.",-42.833333,-22.433333,"Arvore, tronco c/ 22cm de diametro; folhas discolores com nervura central na face inferior verde-clara; flores amarelo claro; frutos imaturos verdes.","urn:catalog:JBRJ:RB:559760",NA,"Senefeldera verticillata (Vell.) Croizat",NA
"42",NA,"MBM","MBM","146726","Senefeldera multiflora Mart.",NA,"Euphorbiaceae","Senefeldera","multiflora",NA,"Mart.","Webster, GL",NA,NA,"1775",NA,"Mattos Silva, LA; et al.",1984,10,25,"Brazil","Bahia","Cairu","Ramal para o povoaddo de Torrinha e Taquia",0,0,NA,"BRA:MBM:MBM:0000146726",NA,"Senefeldera multiflora Mart.",NA
"43",NA,"NY","NY","1182137","Senefeldera verticillata (Vell.) Croizat",NA,"Euphorbiaceae","Senefeldera","verticillata",NA,"(Vell.) Croizat","J. M. A. Braga; J. A. Lira Neto","1996-01-01T00:00:00.000+0000",NA,"10030",NA,"G. Martinelli",1984,10,11,"Brazil","Rio de Janeiro",NA,"EstaÃ§Ã£o EcolÃ³gica Estadual de ParaÃ­so.",-42.883,-22.483,NA,"111740f1-934a-4459-b10c-02093e0dd0d7",NA,"Senefeldera verticillata (Vell.) Croizat",NA
"44",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","136757","Senefeldera verticillata (Vell.) Croizat",NA,"Euphorbiaceae","Senefeldera","verticillata",NA,"(Vell.) Croizat",NA,NA,NA,"2315",NA,"Lima, HC de",1984,10,25,"Brazil","Rio de Janeiro","Guapimirim","Estação Ecológica Estadual de Paraíso., Sopé do Focinho de Porco, Área FP44.",-42.833333,-22.433333,"Na floresta de encosta. Indivíduo F1597. Arvore. Tronco c/casca lisa. Inflorescencia c/ flor masculina amarelo esverdeado c/ anteras amarelos e flor feminina verde. Frutos novos e cor verde. Latex branco. Quadrant 1 , árvore n° 1. DAP 14 . Altura:8.","BRA:UFMG:BHCB:0000136757",NA,"Senefeldera verticillata (Vell.) Croizat",NA
"45","2017-10-19T21:26:27.000+0000","JBRJ","RB","RB00559782","Senefeldera verticillata (Vell.) Croizat",NA,"Euphorbiaceae","Senefeldera","verticillata",NA,"(Vell.) Croizat",NA,NA,NA,"10605",NA,"G.Martinelli; eH,C,de Lima",1984,12,27,"Brazil","Rio de Janeiro","Guapimirim","Estação Ecológica Estadual de Paraíso. .",-42.833333,-22.433333,"Arvore, folhas discolores, frutos imaturos de cor verde, planta c/ latex. Quadrant IV, arvore n 181.","urn:catalog:JBRJ:RB:559782",NA,"Senefeldera verticillata (Vell.) Croizat",NA
"46",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","27858","Senefeldera verticillata (Vell.) Croizat",NA,"Euphorbiaceae","Senefeldera","verticillata",NA,"(Vell.) Croizat","H. J. Esser",NA,NA,"14032",NA,"S. A. Mori",1981,5,14,"Brazil","Bahia","UNA","Arredores das Fazs. Maruim e Dois de Julho, 33Km ao SW Olivença. Rod. Olivença/Buerarema.",NA,NA,"Ambiente: Mata Higrofila. Habito: Árvore maior que 5m e menor 20m","BRA:CEPLAC:CEPEC:0000027858",NA,"Senefeldera verticillata (Vell.) Croizat",NA
"47",NA,"IPA","IPA","26425","Senefeldera multiflora Mart.",NA,"Euphorbiaceae","Senefeldera","multiflora",NA,"Mart.",NA,NA,NA,"674",NA,"Mattos-Silva, L.A.; Brito, H.S.; Brito, H.S.",1979,10,30,"Brazil","Bahia","Itamaraju","Fazenda Pau-brasil, ca. 5km ao NW de Itamajú.",-39.55,-17.016667,"Árvore 15m x 20cm. Flores amarelas. Coleta de madeira.","BRA:IPA:IPA:0000026425",NA,"Senefeldera multiflora Mart.",NA
"48",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","18749","Senefeldera multiflora Mart.",NA,"Euphorbiaceae","Senefeldera","multiflora",NA,"Mart.","L. A. M. Silva",NA,NA,"674",NA,"L. A. M. Silva",1979,10,30,"Brazil","Bahia","ITAMARAJÚ","5Km ao NW cidade, Faz. Pau-brasil",-39.55,-17.016667,"Ambiente: Mata Higrofila. Afloram. de rochas na area. Habito: Árvore maior que 5m e menor 20m","BRA:CEPLAC:CEPEC:0000018749",NA,"Senefeldera multiflora Mart.",NA
"49",NA,"US","Botany","2968451","Senefeldera multiflora Mart.",NA,"Euphorbiaceae","Senefeldera","multiflora",NA,"Mart.",NA,NA,NA,"15062",NA,"E. P. Heringer",1975,9,19,"Brazil","Minas Gerais",NA,"Municipio de Marlieria: Parque Estadual do Rio Doce. At Lake Anibal.",-42.48,-19.78,"Transcribed by digital volunteers","http://n2t.net/ark:/65665/3bccb49e6-ad83-4ef8-a1df-3bea4171e550",NA,"Senefeldera multiflora Mart.",NA
"50",NA,"UnB","UB","133304","Senefeldera multiflora Mart.",NA,"Euphorbiaceae","Senefeldera","multiflora",NA,"Mart.",NA,NA,NA,"15183",NA,"Heringer, EP; Eiten, G",1975,9,24,"Brazil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce",-42.6,-19.766667,"Flowers small, greenish-yellow.; Tree 15m.","BRA:UnB:UB:0000133304",NA,"Senefeldera multiflora Mart.",NA
