"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage","identificationQualifier","infraspecificEpithet","comments","bibliographicCitation"
"16",NA,"Universidade Federal da Bahia (UFBA)","ALCB","85988","Pachira retusa (Mart. & Zucc.) Fern.Alonso","Malvaceae","Pachira","retusa","(Mart. & Zucc.) Fern.Alonso","Gomes, FS","2009-03-01T00:00:00.000+0000",NA,"120",NA,"Gomes, FS; Oliveira, JPL; Ballejos, J",2009,1,21,"Brazil","Bahia","Morro do Chapéu","Piemonte da Diamantina, BA 052, lado esquerdo, a 22 km da cidade",-41.338056,-11.490278,"ca. 3 m alt. Folíolos cartáceos, discolores. Frutos imaturos, verdes, com penugem entre as sementes.; afloramento rochoso.","BRA:UFBA:ALCB:0000085988","Pachira retusa (Mart. & Zucc.) Fern.Alonso",NA,NA,NA,NA
"17",NA,"IMA","MAC","44108","Bombacopsis retusa (Mart. & Zucc.) A.Robyns","Malvaceae","Pachira","retusa","(Mart. & Zucc.) A.Robyns","E.C.O.Chagas","2009-09-26T00:00:00.000+0000",NA,"5612",NA,"Chagas-Mota",2009,9,26,"Brazil","Alagoas","Boca da Mata","Serra da Nascéia.",0,0,"Arbusto ca. 2 m de altura. Estéril.; Mata Atlântica.","BRA:IMA:MAC:0000044108","Bombacopsis retusa (Mart. & Zucc.) A.Robyns",NA,NA,NA,NA
"18",NA,"UESB","HUESB","3612","Bombacopsis retusa (Mart. & Zucc.) A.Robyns","Malvaceae","Pachira","retusa","(Mart. & Zucc.) A.Robyns","Moreira, R.S.","2014-08-01T00:00:00.000+0000",NA,"20",NA,"Trindade, O.S.N.; Turma de Morfo-taxonomia Vegetal II, 20072; Turma de Morfo-taxonomia Vegetal II, 20072",2008,6,14,"Brazil","Bahia","Morro do Chapéu","Lagoa das Velhas, Lagoa das Velhas, Cidade das Pedras ou Lajes à aproximadamente 23 Km de Morro do Chapéu. Substrato: Arenoso. Borda da Estrada prox. a Cidade das Pedras.",-41.331944,-11.487778,"Árvore de 4 a 5m. Folhas Coriaceas, discolores. Flores Ausentes. Frutos grandes, tricocos.; Arvore de 4 a 5m. Folhas Coriaceas, discolores. Flores Ausentes. Frutos grandes, tricocos.; Ecossistema de Transição entre Caatinga e Cerr","BRA:UESB:HUESB:0000003612","Bombacopsis retusa (Mart. & Zucc.) A.Robyns",NA,NA,NA,NA
"19",NA,"UESB","HUESB","4643","Bombacopsis retusa (Mart. & Zucc.) A.Robyns","Malvaceae","Pachira","retusa","(Mart. & Zucc.) A.Robyns",NA,NA,NA,"8",NA,"Sant'ana, M.R.; et al.; et al.",2008,11,20,"Brazil","Bahia","Morro do Chapéu","Lage - Cidade das Pedras.",-41.333056,-11.488889,"Arbusto. Folhas verdes, alternas, compostas, membranáceas. Flores brancas, 4 pétalas, 4 sépalas, hermafrodita. Frutos apresentando 3 por flor.; Caatinga.","BRA:UESB:HUESB:0000004643","Bombacopsis retusa (Mart. & Zucc.) A.Robyns",NA,NA,NA,NA
"20","2016-05-17T10:04:57.000+0000","JBRJ","RB","RB01116250","Bombacopsis retusa (Mart. & Zucc.) A.Robyns","Malvaceae","Pachira","retusa","(Mart. & Zucc.) A.Robyns",NA,NA,NA,"8",NA,"M.R. Sant´ana; et al",2008,11,20,"Brazil","Bahia","Morro do Chapéu","Lage - Cidade das Pedras",-41.333056,-11.488889,"Arbusto. Folhas verdes, alternas, compostas, membranáceas. Flores brancas, 4 pétalas, 4 sépalas, hermafrodita. Frutos apresentando 3 por flor","urn:catalog:JBRJ:RB:1116250","Bombacopsis retusa (Mart. & Zucc.) A.Robyns",NA,NA,NA,NA
"21",NA,"UESB","HUESB","4521","Bombacopsis retusa (Mart. & Zucc.) A.Robyns","Malvaceae","Pachira","retusa","(Mart. & Zucc.) A.Robyns","Melo, J.I.M.","2009-10-20T00:00:00.000+0000",NA,"2",NA,"Silva, R.P.G.; et al.; et al.",2008,11,20,"Brazil","Bahia","Morro do Chapéu","Cidade das Pedras.",-41.333056,-11.489056,"Arbórea. Folhas verdes, coriáceas, trifolioladas, peninérveas. Flores amarelas com vários estames. Presença de fruto cápsula.; Arbórea. Folhas verdes, coriáceas, trifolioladas, peninérveas. Flores amarelas com vários estames. Pres","BRA:UESB:HUESB:0000004521","Bombacopsis retusa (Mart. & Zucc.) A.Robyns",NA,NA,NA,NA
"22",NA,"UESB","HUESB","4434","Bombacopsis retusa (Mart. & Zucc.) A.Robyns","Malvaceae","Pachira","retusa","(Mart. & Zucc.) A.Robyns","Melo, J.I.M.","2009-10-20T00:00:00.000+0000",NA,"3",NA,"Araújo, R.C.; Kulka, D.D.; Pereira, L.B.; Oliveira, M.L.S.; Kulka, D.D.; Pereira, L.B.; Oliveira, M.L.S.",2008,11,20,"Brazil","Bahia","Morro do Chapéu","Lage, Cidade das Pedras",-41.333056,-11.489167,"Árvore. Folha membranácea, obovada, peninérvea, trifoliolada. Estames longos e brancos. Presença de botão floral, monoclamídea. Fruto cápsula.; Árvore. Folha membranácea, obovada, peninérvea, trifoliolada. Estames longos e brancos","BRA:UESB:HUESB:0000004434","Bombacopsis retusa (Mart. & Zucc.) A.Robyns",NA,NA,NA,NA
"23",NA,"UNIVASF","HVASF","511","Pachira retusa (Mart. & Zucc.) Fern.Alonso","Malvaceae","Pachira","retusa","(Mart. & Zucc.) Fern.Alonso","J.G. Carvalho-Sobrinho","2008-11-18T00:00:00.000+0000",NA,"1888",NA,"J.A. Siqueira Filho",2007,4,29,"Brazil","Bahia","Morro do Chapéu","Parque Estadual do Morro do Chapéu, Espinheiro",-41.367278,-11.467278,"Árvore com ca. de 3,5 de alt. Folhas compostas. Flores hermafroditas, polistêmones, odor desagradavel, em final de antese.","BRA:UNIVASF:HVASF:0000000511","Pachira retusa (Mart. & Zucc.) Fern.Alonso",NA,NA,NA,NA
"24",NA,"UEFS","HUEFS","122310","Bombacopsis retusa (Mart. & Zucc.) A.Robyns","Malvaceae","Pachira","retusa","(Mart. & Zucc.) A.Robyns","R.M.Santos","2007-09-01T00:00:00.000+0000",NA,"1373",NA,"Santos, R.M.",2007,6,19,"Brazil","Bahia","Pilão Arcado","Dunas.",-42.890833,-10.119722,"Caatinga de areia.","BRA:UEFS:HUEFS:0000122310","Bombacopsis retusa (Mart. & Zucc.) A.Robyns",NA,NA,NA,NA
"25",NA,"UEFS","HUEFS","128714","Pachira retusa (Mart. & Zucc.) Fern.Alonso","Malvaceae","Pachira","retusa","(Mart. & Zucc.) Fern.Alonso","J.G.de Carvalho-Sobrinho","2011-01-01T00:00:00.000+0000",NA,"13190",NA,"Queiroz, L.P.de",2007,10,6,"Brazil","Bahia","Morro do Chapéu","Lajes, ca. 20 Km W de Morro do Chapéu na estrada do feijão.",-40.983333,-11.616667,"Caatinga arbóreo-arbustiva com afloramentos de arenito e solo arenoso. Dunas de areia quartzítica.","BRA:UEFS:HUEFS:0000128714","Pachira retusa (Mart. & Zucc.) Fern.Alonso",NA,NA,NA,NA
"26",NA,"Universidade Federal da Bahia (UFBA)","ALCB","81040","Pachira retusa (Mart. & Zucc.) Fern.Alonso","Malvaceae","Pachira","retusa","(Mart. & Zucc.) Fern.Alonso","Ferreira, CDM","2018-08-27T00:00:00.000+0000",NA,"13920",NA,"Guedes, ML; Oliveira, MAJ; Santana, FA",2007,11,16,"Brazil","Bahia","Barra","Médio São Francisco, Fazenda do Brejo",-43.133333,-11.083333,"de ca 5 m de altura. Folhas coriáceas. Flores com botões verdes, flores passadas. Freqüente.","BRA:UFBA:ALCB:0000081040","Pachira retusa (Mart. & Zucc.) Fern.Alonso",NA,NA,NA,NA
"27",NA,"UEFS","HUEFS","131085","Pachira retusa (Mart. & Zucc.) Fern.Alonso","Malvaceae","Pachira","retusa","(Mart. & Zucc.) Fern.Alonso","J.G.de Carvalho-Sobrinho","2011-01-01T00:00:00.000+0000",NA,"11",NA,"Silva, F.B.L.",2007,11,10,"Brazil","Bahia","Morro do Chapéu","Lajes.",-41.326667,-11.493611,"Caatinga.","BRA:UEFS:HUEFS:0000131085","Pachira retusa (Mart. & Zucc.) Fern.Alonso",NA,NA,NA,NA
"28",NA,"UNIVASF","HVASF","258","Pachira retusa (Mart. & Zucc.) Fern.Alonso","Malvaceae","Pachira","retusa","(Mart. & Zucc.) Fern.Alonso","J.A. Siqueira Filho","2018-04-19T00:00:00.000+0000",NA,"1711",NA,"J.A. Siqueira Filho",2006,8,13,"Brazil","Bahia","Sento Sé","PNBO, Serra da Linha Branca (Limoeiro-Gangorra)",NA,NA,"Arvoreta com ca. de 3m alt., desprovida de folhas. Fruto com cinco cicatrizes longitudinais, ápice apiculado.","BRA:UNIVASF:HVASF:0000000258","Pachira retusa (Mart. & Zucc.) Fern.Alonso",NA,NA,NA,NA
"29",NA,"Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","HTSA","5009","Pachira retusa (Mart. & Zucc.) Fern.Alonso","Malvaceae","Pachira","retusa","(Mart. & Zucc.) Fern.Alonso","Carvalho-Sobrinho, J.G.","2016-09-01T00:00:00.000+0000",NA,"10910",NA,"Queiroz, L.P.; Rapini, A.; Carneiro-Torres, D.S. & Oliveira, F.F.",2005,9,7,"Brazil","Bahia","Pilão Arcado","Limoeiro.",-43.507222,-10.238333,"Árvore ca. 4,0 m alt., copada. Folíolos coriáceos. Flores com cálice verde, pétalas verde-claras, estames brancos. #?#&nf;#?#; Caatinga sobre solo arenoso quartzoso.; HABITAT: Caatinga sobre solo arenoso quartzoso.","BRA:CPATSA:HTSA:0000005009","Pachira retusa (Mart. & Zucc.) Fern.Alonso",NA,NA,NA,NA
"30",NA,"Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","HTSA","5001","Bombacopsis retusa (Mart. & Zucc.) A.Robyns","Malvaceae","Pachira","retusa","(Mart. & Zucc.) A.Robyns","Carvalho-Sobrinho, J.G.","2006-01-01T00:00:00.000+0000",NA,"10951",NA,"Queiroz, L.P.; Rapini, A.; Carneiro-Torres, D.S. & Oliveira, F.F.",2005,9,28,"Brazil","Bahia","Pilão Arcado","Estrada para as Carnaúbas. Lago Grande.",-43.218333,-10.588056,"Árvore ca. 7,0 m alt., copada. Folíolos cartáceos. Flores com pétalas verde-amarronzadas, estames brancos com ápice vináceo. DNA.; Caatinga arbórea, dossel a ca. 4,0 m alt.; HABITAT: Caatinga arbórea, dossel a ca. 4,0 m alt.","BRA:CPATSA:HTSA:0000005001","Bombacopsis retusa (Mart. & Zucc.) A.Robyns",NA,NA,NA,NA
"31",NA,"UEFS","HUEFS","101051","Bombacopsis retusa (Mart. & Zucc.) A.Robyns","Malvaceae","Pachira","retusa","(Mart. & Zucc.) A.Robyns","R.M.Santos","2007-08-01T00:00:00.000+0000",NA,"10910",NA,"Queiroz, L.P.de",2005,9,7,"Brazil","Bahia","Pilão Arcado","Limoeiro.",-42.898611,-10.137778,"Caatinga sobre solo arenoso quartzoso.","BRA:UEFS:HUEFS:0000101051","Bombacopsis retusa (Mart. & Zucc.) A.Robyns",NA,NA,NA,NA
"32",NA,"UEFS","HUEFS","101093","Bombacopsis retusa (Mart. & Zucc.) A.Robyns","Malvaceae","Pachira","retusa","(Mart. & Zucc.) A.Robyns","J.G.de Carvalho-Sobrinho","2006-01-01T00:00:00.000+0000",NA,"10951",NA,"Queiroz, L.P.de",2005,9,28,"Brazil","Bahia","Pilão Arcado","Estrada para as Carnaúbas. Lago Grande.",-42.730556,-9.951667,"Caatinga arbórea, dossel a ca. 4,0 m alt.","BRA:UEFS:HUEFS:0000101093","Bombacopsis retusa (Mart. & Zucc.) A.Robyns",NA,NA,NA,NA
"33",NA,"UEFS","HUEFS","103900","Pachira retusa (Mart. & Zucc.) Fern.Alonso","Malvaceae","Pachira","retusa","(Mart. & Zucc.) Fern.Alonso","J.G.de Carvalho-Sobrinho","2007-07-01T00:00:00.000+0000",NA,"1498",NA,"Conceição, A.A.",2005,12,8,"Brazil","Bahia","Pilão Arcado","Brejo do Zacarias, ca. 63 km de Pilão Arcado.",-42.893611,-10.110833,"Vegetação dunas.","BRA:UEFS:HUEFS:0000103900","Pachira retusa (Mart. & Zucc.) Fern.Alonso",NA,NA,NA,NA
"34",NA,"Instituto de Botânica, IBT","SP","392544","Pachira retusa (Mart. & Zucc.) Fern.Alonso","Malvaceae","Pachira","retusa","(Mart. & Zucc.) Fern.Alonso","Duarte, MC","2007-05-01T00:00:00.000+0000",NA,"1520",NA,"Conceição, AA; Nascimento, JGA do; Jesus, MD; Izabel, TSS",2005,12,9,"Brazil","Bahia","Pilão Arcado","Caminho para Brejo do Zacarias (Brejinho)",-42.799722,-10.016389,NA,"BRA:IBt:SP:0000392544","Pachira retusa (Mart. & Zucc.) Fern.Alonso",NA,NA,NA,NA
"35",NA,"UEFS","HUEFS","103921","Bombacopsis retusa (Mart. & Zucc.) A.Robyns","Malvaceae","Pachira","retusa","(Mart. & Zucc.) A.Robyns","R.M.Santos","2007-08-01T00:00:00.000+0000",NA,"1520",NA,"Conceição, A.A.",2005,12,9,"Brazil","Bahia","Pilão Arcado","Caminho para Brejo do Zacarias(Brejinho).",-42.799722,-10.016389,"Vegetação dunas.","BRA:UEFS:HUEFS:0000103921","Bombacopsis retusa (Mart. & Zucc.) A.Robyns",NA,NA,NA,NA
"36",NA,"UEFS","HUEFS","81470","Bombacopsis retusa (Mart. & Zucc.) A.Robyns","Malvaceae","Pachira","retusa","(Mart. & Zucc.) A.Robyns",NA,NA,NA,"1063",NA,"Nunes, T.S.",2004,4,17,"Brazil","Bahia","Pilão Arcado","ca. 75 km de Campo Alegre de Lourdes para Remanso.",-42.475,-9.616111,"Caatinga Arbórea.","BRA:UEFS:HUEFS:0000081470","Bombacopsis retusa (Mart. & Zucc.) A.Robyns",NA,NA,NA,NA
"37",NA,"UEFS","HUEFS","81469","Bombacopsis retusa (Mart. & Zucc.) A.Robyns","Malvaceae","Pachira","retusa","(Mart. & Zucc.) A.Robyns",NA,NA,NA,"1062",NA,"Nunes, T.S.",2004,4,17,"Brazil","Bahia","Campo Alegre de Lourdes","ca. 61,6 km de Campo Alegre de Lourdes para Remanso.",-42.591667,-9.629722,"Caatinga Arbórea.","BRA:UEFS:HUEFS:0000081469","Bombacopsis retusa (Mart. & Zucc.) A.Robyns",NA,NA,NA,NA
"38",NA,"Universidade Federal da Bahia (UFBA)","ALCB","65890","Pachira retusa (Mart. & Zucc.) Fern.Alonso","Malvaceae","Pachira","retusa","(Mart. & Zucc.) Fern.Alonso","Ferreira, CDM","2018-08-27T00:00:00.000+0000",NA,"11072",NA,"Guedes, ML; Alunos de Botânica III; Alunos de Botânica III",2004,4,3,"Brazil","Bahia","Morro do Chapéu","Piemonte da Diamantina, Lages",-41.15,-11.55,"de ca. 6m. Folíolos coriáceos, discolores. Fruto cápsula imatura verde.","BRA:UFBA:ALCB:0000065890","Pachira retusa (Mart. & Zucc.) Fern.Alonso",NA,NA,NA,NA
"39",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","104270","Pachira retusa (Mart. & Zucc.) Fern.Alonso","Malvaceae","Pachira","retusa","(Mart. & Zucc.) Fern.Alonso",NA,"2017-12-01T00:00:00.000+0000",NA,"949",NA,"Souza, EB",2004,6,18,"Brazil","Bahia","Morro do Chapéu","Área da lagoa da Velha e das dunas",-41.3325,-11.5,NA,"BRA:UFMG:BHCB:0000104270","Pachira retusa (Mart. & Zucc.) Fern.Alonso",NA,NA,NA,NA
"40",NA,"UEFS","HUEFS","83734","Pachira retusa (Mart. & Zucc.) Fern.Alonso","Malvaceae","Pachira","retusa","(Mart. & Zucc.) Fern.Alonso","J.G.de Carvalho-Sobrinho","2011-01-01T00:00:00.000+0000",NA,"949",NA,"Souza, E.B.",2004,6,18,"Brazil","Bahia","Morro do Chapéu","Área da Lagoa da Velha e das dunas, vegetação do tipo caatinga árboreo-arbustiva, com muitos afloramentos de arenito",-41.3325,-11.5,"Campo rupestre. Solo arenoso.","BRA:UEFS:HUEFS:0000083734","Pachira retusa (Mart. & Zucc.) Fern.Alonso",NA,NA,NA,NA
"41",NA,"Empresa Brasileira de Pesquisa Agropecuária (EMBRAPA)","HTSA","4961","Pachira retusa (Mart. & Zucc.) Fern.Alonso","Malvaceae","Pachira","retusa","(Mart. & Zucc.) Fern.Alonso","Carvalho-Sobrinho, J.G.","2011-01-01T00:00:00.000+0000",NA,"2046",NA,"Borba, E.L.; Costa, J.A. & Ribeiro, P.L.",2004,9,26,"Brazil","Bahia","Morro do Chapéu","Rod. Morro do Chapéu-Irecê,, ca. 25 km de Morro do Chapéu, à esquerda, dunas próximo às Lages",-41.553889,-11.839167,"Árvore ca. 3 m alt. Flores brancas. Crescendo nas dunas, na areia.Material coletado para DNA.; Campo rupestre.; HABITAT: Campo rupestre.","BRA:CPATSA:HTSA:0000004961","Pachira retusa (Mart. & Zucc.) Fern.Alonso",NA,NA,NA,NA
"42",NA,"Universidade Federal da Bahia (UFBA)","ALCB","67766","Pachira retusa (Mart. & Zucc.) Fern.Alonso","Malvaceae","Pachira","retusa","(Mart. & Zucc.) Fern.Alonso","Carvalho-Sobrinho, JG de","2005-06-01T00:00:00.000+0000",NA,"1156",NA,"Roque, N; Alunos de Botânica III",2004,9,5,"Brazil","Bahia","Morro do Chapéu","Piemonte da Diamantina",-41.341389,-11.496389,"ca. 3,5m de altura. Sépalas verdes, corola creme-esverdeada, filetes creme.","BRA:UFBA:ALCB:0000067766","Pachira retusa (Mart. & Zucc.) Fern.Alonso",NA,NA,NA,NA
"43",NA,"UEFS","HUEFS","88942","Pachira retusa (Mart. & Zucc.) Fern.Alonso","Malvaceae","Pachira","retusa","(Mart. & Zucc.) Fern.Alonso","J.G.de Carvalho-Sobrinho","2011-01-01T00:00:00.000+0000",NA,"2046",NA,"Borba, E.L.",2004,9,26,"Brazil","Bahia","Morro do Chapéu","Rod. Morro do Chapéu-Irecê, ca. 25 km de Morro do Chapéu, à esquerda, dunas próximo às Lages",-41.331389,-11.498056,"Campo rupestre.","BRA:UEFS:HUEFS:0000088942","Pachira retusa (Mart. & Zucc.) Fern.Alonso",NA,NA,NA,NA
