"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"11",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","7799","Molopanthera paniculata Turcz.","Rubiaceae","Molopanthera","paniculata",NA,"Turcz.",NA,NA,NA,"178",NA,"Andrade, PM de; Lopes, MA",1984,5,22,"Brazil","Minas Gerais","Caratinga","Estação Biológica de Caratinga. Matão.",0,0,"Mata Atlântica.arbóreo;flores branco-esverdeadas;","BRA:UFMG:BHCB:0000007799",NA,"Molopanthera paniculata Turcz."
"12",NA,"UFPR","UPCB","29783","Molopanthera paniculata Turcz.","Rubiaceae","Molopanthera","paniculata",NA,"Turcz.","Jung-Mendaçolli, S.L.","1987-07-01T00:00:00.000+0000",NA,"178",NA,"Andrade, P.M.",1984,5,22,"Brazil","Minas Gerais","Caratinga","Estação Biológica",NA,NA,"Árvore, 7m, flor branco-esverdeada..","BRA:UFPR:UPCB:0000029783",NA,"Molopanthera paniculata Turcz."
"13",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","9294","Molopanthera paniculata Turcz.","Rubiaceae","Molopanthera","paniculata",NA,"Turcz.",NA,NA,NA,"178",NA,"Andrade, PM de",1984,5,22,"Brazil","Minas Gerais","Caratinga","Estação Biológica de Caratinga. Matão.",0,0,"Mata Atlântica;arbóreo7m;flores branco-esverdeadas;","BRA:UFMG:BHCB:0000009294",NA,"Molopanthera paniculata Turcz."
"14",NA,"UEFS","HUEFS","119524","Molopanthera paniculata Turcz.","Rubiaceae","Molopanthera","paniculata",NA,"Turcz.",NA,NA,NA,"178",NA,"Andrade, P.M.",1984,5,22,"Brazil","Minas Gerais","Caratinga","Estação Biológica.",NA,NA,"Mata Atlântica.","BRA:UEFS:HUEFS:0000119524",NA,"Molopanthera paniculata Turcz."
"15","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","223669","Molopanthera paniculata Turcz.","Rubiaceae","Molopanthera","paniculata",NA,"Turcz.","Jung-Mendaçolli, S.L.","1987-07-01T00:00:00.000+0000",NA,"178",NA,"Mike Hopkins",1984,5,22,"Brazil","Minas Gerais",NA,"Est. Biol. Caratinga TM 2. Mata Atlântica.",NA,NA,"Hábito arbóreo, 7m. Flores branco-esverdeadas.","urn:catalog:inpa:herbarium:211847",NA,"Molopanthera paniculata Turcz."
"16",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA033900","Molopanthera paniculata Turcz.","Rubiaceae","Molopanthera","paniculata",NA,"Turcz.",NA,NA,NA,"178",NA,"Andrade, P.M. et al.",1984,5,22,"Brazil","Minas Gerais","Caratinga",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA033900",NA,"Molopanthera paniculata Turcz."
"17",NA,"Universidade Estadual de Londrina, UEL","FUEL","22841","Molopanthera paniculata Turcz.","Rubiaceae","Molopanthera","paniculata",NA,"Turcz.","Jung-Mendaçolli, SL","1987-07-01T00:00:00.000+0000",NA,"178",NA,"Andrade, PM; Lopes, MA",1984,5,22,"Brazil","Minas Gerais","Caratinga","Estação Biológica de Caratinga",0,0,"Arbóreo 7m; TM2; Mata Atlântica; flores branco-esverdeadas","BRA:UEL:FUEL:0000022841",NA,"Molopanthera paniculata Turcz."
"18",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","7766","Molopanthera paniculata Turcz.","Rubiaceae","Molopanthera","paniculata",NA,"Turcz.",NA,NA,NA,"178",NA,"Andrade, PM de; Lopes, MA",1984,5,22,"Brazil","Minas Gerais","Caratinga","Estação Biológica de Caratinga. Matão.",0,0,"Mata Atlântica.arbóreo;flores branco-esverdeadas;","BRA:UFMG:BHCB:0000007766",NA,"Molopanthera paniculata Turcz."
"19",NA,"USP","SPF","112240","Molopanthera paniculata Turcz.","Rubiaceae","Molopanthera","paniculata",NA,"Turcz.","Jung-Mendaçolli, SL","1987-07-01T00:00:00.000+0000",NA,"178",NA,"Andrade, PM",1984,5,22,"Brazil","Minas Gerais",NA,"Estação Biológica de Caratinga",0,0,NA,"BRA:USP:SPF:0000112240",NA,"Molopanthera paniculata Turcz."
"20",NA,"Instituto de Botânica, IBT","SP","351912","Molopanthera paniculata Turcz.","Rubiaceae","Molopanthera","paniculata",NA,"Turcz.",NA,NA,NA,"178",NA,"Andrade, PM; Lopes, MA",1984,5,22,"Brazil","Minas Gerais","Caratinga","Estação Biológica",0,0,NA,"BRA:IBt:SP:0000351912",NA,"Molopanthera paniculata Turcz."
"21",NA,"Jardim Botânico de Brasília (JBB)","HEPH","16210","Molopanthera paniculata Turcz.","Rubiaceae","Molopanthera","paniculata",NA,"Turcz.","Mendaçolli, SLJ","1987-01-01T00:00:00.000+0000",NA,"178",NA,"Andrade, PM; et al.",1984,5,22,"Brazil","Minas Gerais","Caratinga","Estrada Biol. TM2",0,0,"Árvore com 1,5 m; flor branco-esverdeado;; Mata Atlântica","BRA:JBB:HEPH:0000016210",NA,"Molopanthera paniculata Turcz."
"22",NA,"IMA","MAC","5321","Molopanthera paniculata Turcz.","Rubiaceae","Molopanthera","paniculata",NA,"Turcz.","H.P.Bautista","1984-10-26T00:00:00.000+0000",NA,"985",NA,"H.P.Bautista; R.P.Orlandi",1984,8,21,"Brazil","Bahia","Jacobina","Serra Brite, savana.",-40.512058,-11.18165,"Árvore planta com ca. de 7m de alt., rara. Pétalas esbranquiçadas, perfumadas, visitadas por abelhas.; Caatinga","BRA:IMA:MAC:0000005321",NA,"Molopanthera paniculata Turcz."
"23",NA,"Universidade Federal de Santa Catarina (UFSC)","FLOR","30491","Molopanthera paniculata Turcz.","Rubiaceae","Molopanthera","paniculata",NA,"Turcz.","Bautista, H.P.","1984-01-01T00:00:00.000+0000",NA,"985",NA,"Bautista, H.P.",1984,8,21,"Brazil","Bahia","Jacobina","Serra do Brite.",-40.016667,-11.15,"árvore, fanerófita, flor brancacenta e muito perfumada, visitada por abelhas; floração abundante, 7m altura. Folha SC.24-Y-C; ponto F.20; freqüência rara","BRA:UFSC:FLOR:0000030491",NA,"Molopanthera paniculata Turcz."
"24",NA,"IPA","IPA","50348","Molopanthera paniculata Turcz.","Rubiaceae","Molopanthera","paniculata",NA,"Turcz.","Bautista, H.P.","1984-10-26T00:00:00.000+0000",NA,"985",NA,"Bautista, H.P.; Orlandi, R.P.; Orlandi, R.P.",1984,8,21,"Brazil","Bahia","Jacobina","Serra do Brite",0,0,"Árvore ca. 7m de altura (fanerófita); floração abundante, visitada por abelhas. Flores brancacentas e muito perfumadas. Frequência rara.","BRA:IPA:IPA:0000050348",NA,"Molopanthera paniculata Turcz."
"25",NA,"UEFS","HUEFS","8687","Molopanthera paniculata Turcz.","Rubiaceae","Molopanthera","paniculata",NA,"Turcz.",NA,NA,NA,"21",NA,"Vaillant, P.F.M.",1978,6,21,"Brazil","Bahia","Barra da Estiva",NA,-41.116667,-13.633333,NA,"BRA:UEFS:HUEFS:0000008687",NA,"Molopanthera paniculata Turcz."
"26",NA,"NY","NY","397904","Molopanthera paniculata var. paniculata","Rubiaceae","Molopanthera","paniculata","paniculata","var. paniculata","P. G. Delprete","1994-01-01T00:00:00.000+0000",NA,"10328",NA,"S. A. Mori",1978,7,27,"Brazil","Bahia",NA,"EstaÃ§ao EcolÃ³gica do Pau Brasil e arrededores, cerca de 16 km a W de Porto Seguro. Regiao de Mata HigrÃ³fila Sul Baiana. Folha SE-24",-39.03,-16.28,NA,"6aeb2b15-5d1c-463e-b5d9-ecbbc6669aa7",NA,"Molopanthera paniculata var. paniculata"
"27",NA,"UEFS","HUEFS","31720","Molopanthera paniculata var. paniculata","Rubiaceae","Molopanthera","paniculata","paniculata","var. paniculata",NA,NA,NA,"920",NA,NA,1970,7,8,"Brazil","Bahia","Eunápolis","Eunápolis, Itabela, Itamaraju, Prado.",NA,NA,NA,"BRA:UEFS:HUEFS:0000031720",NA,"Molopanthera paniculata var. paniculata"
"28",NA,"NY","NY","397903","Molopanthera paniculata var. paniculata","Rubiaceae","Molopanthera","paniculata","paniculata","var. paniculata","P. G. Delprete","1994-01-01T00:00:00.000+0000",NA,"3677",NA,"R. P. BelÃ©m",1968,5,27,"Brazil","Bahia",NA,"SaÃ­da para ItambÃ©",-40.9092093308886,-15.5354233099852,NA,"a1435c9b-2087-4970-88e6-b4006958d08b",NA,"Molopanthera paniculata var. paniculata"
"29",NA,"IAC","IAC","44309","Molopanthera paniculata Turcz.","Rubiaceae","Molopanthera","paniculata",NA,"Turcz.","P.C. Standley","1945-02-15T00:00:00.000+0000",NA,"5066",NA,"L.O. Williams",1945,2,15,"Brazil","Minas Gerais","Belo Horizonte","Bento Pires, Eng.Nogueira",-43.9378,-19.9208,NA,"BRA:IAC:IAC:0000044309",NA,"Molopanthera paniculata Turcz."
"30",NA,"Instituto de Botânica, IBT","SP","58578","Molopanthera panniculata var. burchellii K.Schum.","Rubiaceae","Molopanthera","panniculata","burchellii","var. burchellii K.Schum.",NA,NA,NA,"6861",NA,"Williams, LO; Assis, V",1945,5,12,"Brazil","Minas Gerais","Serro","In parture, 30 km from Sêrro",0,0,NA,"BRA:IBt:SP:0000058578",NA,"Molopanthera panniculata var. burchellii K.Schum."
"31","2015-04-11T12:30:56.000+0000","S","VascularPlants","S-PL-24629","Molopanthera paniculata Turcz.","Rubiaceae","Molopanthera","paniculata",NA,"Turcz.",NA,NA,NA,"6861",6861,"Williams & Assis",1945,5,12,"Brazil",NA,NA,"Brazil: Minas Gerais, Mun. of Sêrro",NA,NA,"Voucher in Herb: S","S:VascularPlants:S-PL-24629",NA,"Molopanthera paniculata Turcz."
"32",NA,"US","Botany","1932827","Molopanthera paniculata var. paniculata","Rubiaceae","Molopanthera","paniculata","paniculata","var. paniculata",NA,NA,NA,"6861",NA,"L. O. Williams & V. Assis",1945,5,12,"Brazil","Minas Gerais",NA,"In pasture, 3 km. from Serro, Municipio of Serro",NA,NA,NA,"http://n2t.net/ark:/65665/3b17ee621-0871-49b4-86d9-2b729d8b569d",NA,"Molopanthera paniculata var. paniculata"
"33",NA,"US","Botany","2780977","Molopanthera paniculata Turcz.","Rubiaceae","Molopanthera","paniculata",NA,"Turcz.",NA,NA,NA,"1216",NA,"J. Evangelista De Oliveira",1943,1,28,"Brazil","Minas Gerais",NA,"Serra do Taquaril, Municipio Belo Horizonte",NA,NA,NA,"http://n2t.net/ark:/65665/3bc019f49-e3d0-40dd-92a2-ec4d454902ca",NA,"Molopanthera paniculata Turcz."
"34",NA,"NHMUK","BOT","BM000624661","Molopanthera paniculata Turcz.","Rubiaceae","Molopanthera","paniculata",NA,"Turcz.",NA,NA,"ISOLECTOTYPE","2557",2557,"Jacques Samuel Blanchet",1836,NA,NA,"Brazil",NA,NA,NA,-53.08982,-10.773109,NA,"902bd1e5-9bcc-4b41-9f92-fd64ace8dd52",NA,"Molopanthera paniculata Turcz."
"35",NA,"W","Herbarium W","1889-0339825","Molopanthera paniculata Turcz.","Rubiaceae","Molopanthera","paniculata",NA,"Turcz.",NA,NA,NA,NA,NA,"REFLORA provisional entry",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Molopanthera paniculata Turcz."
"36",NA,"NY","NY","645215","Molopanthera paniculata Turcz.","Rubiaceae","Molopanthera","paniculata",NA,"Turcz.","P. G. Delprete","1994-01-01T00:00:00.000+0000",NA,"3282",NA,"J. S. Blanchet",NA,NA,NA,"Brazil",NA,NA,"Brasilia",0,0,NA,"7c3320f2-07cd-45e5-b133-c10a21ae57d7",NA,"Molopanthera paniculata Turcz."
"37","2010-10-26T00:00:00.000+0000","BR",NA,"BR0000005314904","Molopanthera paniculata Turcz.","Rubiaceae","Molopanthera","paniculata",NA,"Turcz.",NA,NA,"ISOSYNTYPE","3282",NA,"Blanchet J.S.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://www.botanicalcollections.be/specimen/BR0000005314904",NA,"Molopanthera paniculata Turcz."
"38","2010-10-26T00:00:00.000+0000","BR",NA,"BR0000005315208","Molopanthera paniculata Turcz.","Rubiaceae","Molopanthera","paniculata",NA,"Turcz.",NA,NA,"ISOSYNTYPE","3282",NA,"Blanchet J.S.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://www.botanicalcollections.be/specimen/BR0000005315208",NA,"Molopanthera paniculata Turcz."
"39",NA,"F","Botany",NA,"Molopanthera paniculata Turcz.","Rubiaceae","Molopanthera","paniculata",NA,"Turcz.",NA,NA,"TYPE","3282",NA,"J. S. Blanchet",NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"ae366035-002d-4108-9fc4-aba98b996932",NA,"Molopanthera paniculata Turcz."
"40",NA,"F","Botany",NA,"Molopanthera paniculata Turcz.","Rubiaceae","Molopanthera","paniculata",NA,"Turcz.",NA,NA,"TYPE","3282",NA,"J. S. Blanchet",NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"3c611c43-7dfa-4c21-a511-da8aae517f3d",NA,"Molopanthera paniculata Turcz."
"41","2010-10-26T00:00:00.000+0000","BR",NA,"BR0000005314942","Molopanthera paniculata Turcz.","Rubiaceae","Molopanthera","paniculata",NA,"Turcz.",NA,NA,"ISOSYNTYPE","3282",NA,"Blanchet J.S.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://www.botanicalcollections.be/specimen/BR0000005314942",NA,"Molopanthera paniculata Turcz."
"42","2010-10-26T00:00:00.000+0000","BR",NA,"BR0000005315567","Molopanthera paniculata Turcz.","Rubiaceae","Molopanthera","paniculata",NA,"Turcz.",NA,NA,"ISOSYNTYPE","3282",NA,"Blanchet J.S.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://www.botanicalcollections.be/specimen/BR0000005315567",NA,"Molopanthera paniculata Turcz."
"43","2010-10-26T00:00:00.000+0000","BR",NA,"BR0000005314874","Molopanthera paniculata Turcz.","Rubiaceae","Molopanthera","paniculata",NA,"Turcz.",NA,NA,"ISOSYNTYPE","3282",NA,"Blanchet J.S.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://www.botanicalcollections.be/specimen/BR0000005314874",NA,"Molopanthera paniculata Turcz."
"44",NA,"W","Herbarium W","0072397","Molopanthera paniculata Turcz.","Rubiaceae","Molopanthera","paniculata",NA,"Turcz.",NA,NA,NA,NA,NA,"REFLORA provisional entry",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Molopanthera paniculata Turcz."
"45",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","67018","Molopanthera paniculata var. paniculata","Rubiaceae","Molopanthera","paniculata","paniculata","var. paniculata","P. G. Delprete",NA,NA,"711",NA,"J. G. Jardim",NA,NA,NA,"Brazil","Bahia","jacobina","Entrada a 8Km na Rod. Jacobian/Capim Grosso. Itaitú, situado a 20Km da Rodovia.",NA,NA,"Ambiente: Mata ciliar. Habito: Árvore maior que 5m e menor 20m","BRA:CEPLAC:CEPEC:0000067018",NA,"Molopanthera paniculata var. paniculata"
"46","2010-10-26T00:00:00.000+0000","BR",NA,"BR0000005507016","Molopanthera paniculata Turcz.","Rubiaceae","Molopanthera","paniculata",NA,"Turcz.",NA,NA,"ISOLECTOTYPE","2557",NA,"Blanchet J.S.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://www.botanicalcollections.be/specimen/BR0000005507016",NA,"Molopanthera paniculata Turcz."
"47","2008-11-07T15:29:47.000+0000","K","Herbarium","K000015156","Molopanthera paniculata Turcz.","Rubiaceae","Molopanthera","paniculata",NA,"Turcz.","Delprete","1995-05-21T00:00:00.000+0000","LECTOTYPE","2557",NA,"Blanchet",NA,NA,NA,"Brazil",NA,NA,"Serra de Jacobina.",NA,NA,"[Sebizcia] Mart!  Herbarium Benthamianum 1854. Illustrations given.  In type folder with K000015155; K000015157.","http://specimens.kew.org/herbarium/K000015156",NA,"Molopanthera paniculata Turcz."
"48",NA,NA,"Botany","L.1079130","Molopanthera paniculata Turcz.","Rubiaceae","Molopanthera","paniculata",NA,"Turcz.",NA,NA,NA,NA,NA,"Bundesforsch. Forst- u. Holzwirtsch.; Reinbek (Hamburg)",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.1079130",NA,"Molopanthera paniculata Turcz."
"49",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","41124","Molopanthera paniculata var. paniculata","Rubiaceae","Molopanthera","paniculata","paniculata","var. paniculata","H. P. Bautista",NA,NA,"985",NA,"H. P. Bautista",NA,NA,NA,"Brazil","Bahia","jacobina","Serra do Brite.",-40.016667,-11.15,"Ambiente: Savana/Floresta Ombrófila. Habito: Árvore maior que 5m e menor 20m","BRA:CEPLAC:CEPEC:0000041124",NA,"Molopanthera paniculata var. paniculata"
"50",NA,"W","Herbarium W","1889-0339881","Molopanthera paniculata Turcz.","Rubiaceae","Molopanthera","paniculata",NA,"Turcz.",NA,NA,NA,NA,NA,"REFLORA provisional entry",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Molopanthera paniculata Turcz."
"51","2017-10-18T01:22:22.000+0000","JBRJ","RB","RB00929070","Molopanthera paniculata var. paniculata","Rubiaceae","Molopanthera","paniculata","paniculata","var. paniculata","P. Delprete","1996-01-01T00:00:00.000+0000",NA,"3282",NA,"Blanchet",NA,NA,NA,"Brazil","Bahia","Bahia",NA,NA,NA,NA,"urn:catalog:JBRJ:RB:929070",NA,"Molopanthera paniculata var. paniculata"
"52",NA,"MBM","MBM","147756","Molopanthera paniculata Turcz.","Rubiaceae","Molopanthera","paniculata",NA,"Turcz.",NA,NA,NA,"2842",NA,"Mattos Silva, LA; et al.",NA,NA,NA,"Brazil","Bahia","Andaraí","Ramal com a entrada no km 10 da rodovia Andaraí - Lençóis",0,0,NA,"BRA:MBM:MBM:0000147756",NA,"Molopanthera paniculata Turcz."
"53",NA,"SNSB-M","BSMvplantscoll","M-0198201 / 621954 / 279538","Molopanthera paniculata Turcz.","Rubiaceae","Molopanthera","paniculata",NA,"Turcz.",NA,NA,"NOTATYPE",NA,NA,"Martius, C.F.P. von",NA,NA,NA,"Brazil",NA,NA,"In campis ad Contendas et Caiteté. Provinciae Min. Gen. et Bah.",-55,-10,NA,"http://id.snsb.info/snsb/collection/500735/621954/279538",NA,"Molopanthera paniculata Turcz."
"54",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","43037","Molopanthera paniculata var. paniculata","Rubiaceae","Molopanthera","paniculata","paniculata","var. paniculata","P. G. Delprete",NA,NA,"21",NA,"P. Vaillant",NA,NA,NA,"Brazil","Bahia","barra da estiva","Sem informação.",-41.118889,-13.643333,"Ambiente: Mata decidual. Solo litólico. Habito: Árvore maior que 5m e menor 20m","BRA:CEPLAC:CEPEC:0000043037",NA,"Molopanthera paniculata var. paniculata"
"55",NA,"F","Botany","V0069786F","Molopanthera paniculata Turcz.","Rubiaceae","Molopanthera","paniculata",NA,"Turcz.",NA,NA,"ISOSYNTYPE","2557",NA,"J. S. Blanchet",NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"fa0bebfe-05a7-4e7f-8f72-9ead77abe563",NA,"Molopanthera paniculata Turcz."
"56","2008-10-03T14:17:46.000+0000","K","Herbarium","K000015160","Molopanthera paniculata var. paniculata","Rubiaceae","Molopanthera","paniculata","paniculata","var. paniculata","Delprete, P.",NA,"SYNTYPE","3282",NA,"Blanchet",NA,NA,NA,"Brazil",NA,NA,"Bahia.",NA,NA,"Com. A. De Candolle May 1866.  Sheet 2.","http://specimens.kew.org/herbarium/K000015160",NA,"Molopanthera paniculata var. paniculata"
"57","2007-11-12T12:57:38.000+0000","K","Herbarium","K000015155","Molopanthera paniculata Turcz.","Rubiaceae","Molopanthera","paniculata",NA,"Turcz.","Delprete, P.",NA,NA,"2557",NA,"Blanchet",NA,NA,NA,"Brazil",NA,NA,"Serra de Jacobina.",NA,NA,"More information given. Illustrations given.  In type folder with K000015155; K000015156.","http://specimens.kew.org/herbarium/K000015155",NA,"Molopanthera paniculata Turcz."
"58","2010-10-26T00:00:00.000+0000","BR",NA,"BR0000005315239","Molopanthera paniculata Turcz.","Rubiaceae","Molopanthera","paniculata",NA,"Turcz.",NA,NA,"ISOSYNTYPE","2557",NA,"Blanchet J.S.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://www.botanicalcollections.be/specimen/BR0000005315239",NA,"Molopanthera paniculata Turcz."
"59","2007-11-12T13:08:45.000+0000","K","Herbarium","K000015161","Molopanthera paniculata var. paniculata","Rubiaceae","Molopanthera","paniculata","paniculata","var. paniculata","Delprete, P.",NA,NA,"3282",NA,"Blanchet",NA,NA,NA,"Brazil",NA,NA,"Bahia.",NA,NA,"Sheet 1.  In type folder with K000015160.","http://specimens.kew.org/herbarium/K000015161",NA,"Molopanthera paniculata var. paniculata"
"60","2011-02-01T00:00:00.000+0000","E","E","E00266000","Molopanthera paniculata Turcz.","Rubiaceae","Molopanthera","paniculata",NA,"Turcz.",NA,NA,"ISOLECTOTYPE","2557",NA,"Blanchet, Jacques Samuel",NA,NA,NA,"Brazil","Bahia",NA,"Serra Jacobina",NA,NA,NA,"http://data.rbge.org.uk/herb/E00266000",NA,"Molopanthera paniculata Turcz."
"61","2010-10-26T00:00:00.000+0000","BR",NA,"BR0000005315536","Molopanthera paniculata Turcz.","Rubiaceae","Molopanthera","paniculata",NA,"Turcz.",NA,NA,"ISOSYNTYPE","3282",NA,"Blanchet J.S.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://www.botanicalcollections.be/specimen/BR0000005315536",NA,"Molopanthera paniculata Turcz."
"62",NA,NA,"Botany","U  0055620","Molopanthera paniculata Turcz.","Rubiaceae","Molopanthera","paniculata",NA,"Turcz.",NA,NA,NA,NA,NA,"Bundesforsch. Forst- u. Holzwirtsch.; Reinbek (Hamburg)",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U%20%200055620",NA,"Molopanthera paniculata Turcz."
