"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"61",NA,"Instituto de Botânica, IBT","SP","298025","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.","Kinoshita, LS","2004-02-01T00:00:00.000+0000",NA,"78","Corrêa, MA; et al.",1996,5,24,"Brazil","São Paulo","Iporanga","Fazenda Intervales, estrada para Guapiara",0,0,NA,"BRA:IBt:SP:0000298025",NA,"Posoqueria acutifolia Mart."
"62",NA,"Instituto de Botânica, IBT","SP","295636","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.","Kinoshita, LS","2004-02-01T00:00:00.000+0000",NA,"873","Garcia, RJF; et al.",1996,5,15,"Brazil","São Paulo","São Paulo","Distrito Parelheiros, matas ao redor da Represa Billings",-46.691667,-23.851667,NA,"BRA:IBt:SP:0000295636",NA,"Posoqueria acutifolia Mart."
"64",NA,"IAC","IAC","40407","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.","S.L. Jung-Mendaçolli","2001-04-16T00:00:00.000+0000",NA,"115","A.R. Ferretti; A.Vanini; A.G. Nave; F.M. Peneireiro et al.",1996,12,16,"Brazil","São Paulo","Cunha","Serra do Mar, trilha da Marcela",-45,-23.233333,"Coordenadas do material: 23°14#?#S 45°00#?#W","BRA:IAC:IAC:0000040407",NA,"Posoqueria acutifolia Mart."
"65",NA,"IAC","IAC","40406","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.","S.L. Jung-Mendaçolli","2001-04-16T00:00:00.000+0000",NA,"53","A.R. Ferretti; A.Vanini; A.G. Nave; F.M. Peneireiro et al.",1996,12,13,"Brazil","São Paulo","Cunha","Estação Experimental da Serra do Mar, trilha da pedreira",-45,-23.233333,"Coordenadas do material: 23°14#?#S 45°00#?#W","BRA:IAC:IAC:0000040406",NA,"Posoqueria acutifolia Mart."
"67",NA,"Instituto de Botânica, IBT","SP","310687","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.","Jung Mendaçolli, SL","1997-02-21T00:00:00.000+0000",NA,"26","Franciosi, ERN; et al.",1996,12,16,"Brazil","São Paulo","Cunha","Parque Estadual da Serra do Mar, Núcleo Cunha",-44.993333,-23.245833,NA,"BRA:IBt:SP:0000310687",NA,"Posoqueria acutifolia Mart."
"68",NA,"Instituto de Botânica, IBT","SP","305994","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.","Kinoshita, LS","2004-02-01T00:00:00.000+0000",NA,"972","Garcia, RJF; et al.",1996,12,19,"Brazil","São Paulo","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutu, trilha para rio Embu-Guaçu",-46.733611,-23.987778,NA,"BRA:IBt:SP:0000305994",NA,"Posoqueria acutifolia Mart."
"71",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA118895","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.","Mendaçolli","1995-01-01T00:00:00.000+0000",NA,"966","Thomaz, L.D.",1995,3,8,"Brazil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia. Mata Atlântica de econsta.",NA,NA,NA,"BRA:ESALQ:ESA:0ESA118895",NA,"Posoqueria acutifolia Mart."
"73",NA,"UFES","VIES","11750","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.",NA,NA,NA,NA,"Thomaz, L.D.",1995,8,6,"Brazil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia.",NA,NA,"SW1940","BRA:UFES:VIES:0000011750",NA,"Posoqueria acutifolia Mart."
"74",NA,"Instituto de Botânica, IBT","SP","288277","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.","Macias, L","2007-01-01T00:00:00.000+0000",NA,"3180","Kirizawa, M; et al.",1995,8,21,"Brazil","São Paulo","Bertioga","Rodovia BR 101, km 216 loteamento Chácaras de Itapanhau",0,0,NA,"BRA:IBt:SP:0000288277",NA,"Posoqueria acutifolia Mart."
"75","2016-05-23T12:43:40.000+0000","JBRJ","RB","RB00349314","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.","Mario","1994-10-24T00:00:00.000+0000",NA,"817","GV.Sommer",1994,2,10,"Brazil","Rio de Janeiro","Nova Iguaçu","Reserva Biológica do Tinguá, estrada para Boa Esperança. Reserva Biológica do Tinguá",NA,NA,"Arvoreta com 4,0 m de altura. Fruto bacáceo de cor laranja.","urn:catalog:JBRJ:RB:349314",NA,"Posoqueria acutifolia Mart."
"76",NA,"IF","SPSF","17055","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.",NA,NA,NA,"611","J.B.Baitello",1994,3,30,"Brazil","Sp","Cunha","P.E.Serra do Mar - Núcleo Cunha",NA,NA,"COLETA: XLS: SPSFAntigo;","BRA:IF:SPSF:0000017055",NA,"Posoqueria acutifolia Mart."
"77",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA015934","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.","Jung-Mendaçolli, S.L.","1994-12-01T00:00:00.000+0000",NA,"6216","Souza, V.C. et al.",1994,6,5,"Brazil","São Paulo","Bom Sucesso de Itararé",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA015934",NA,"Posoqueria acutifolia Mart."
"78",NA,"UNICAMP","UEC","163413","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.","Macias, L.","2004-03-01T00:00:00.000+0000",NA,"958","Galetti, M.; et al.",1994,11,24,"Brazil","São Paulo","Sete Barras","Fazenda Intervales. Base Saibadela, trilha amarela.",0,0,"Árvore, 7 m de altura, flores tubulares brancas com odor.","BRA:UNICAMP:UEC:0000163413",NA,"Posoqueria acutifolia Mart."
"79","2016-05-23T12:46:42.000+0000","JBRJ","RB","RB00348530","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.",NA,NA,NA,"485","S. J. Silva Neto",1994,11,16,"Brazil","Rio de Janeiro","Nova Iguaçu","Morro da Catanuda, picada para a serra do Beco. REBIO do Tinguá",NA,NA,"Arvoreta ombrófila, ca. 4,0 m de altura; folhas breve discolores cartáceas; frutos imaturos verdes e maduros amarelados.","urn:catalog:JBRJ:RB:348530",NA,"Posoqueria acutifolia Mart."
"80",NA,"Instituto de Botânica, IBT","SP","258549","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.","Anunciação, EA","1993-08-17T00:00:00.000+0000",NA,"188","Anunciação, EA; Aragaki, S; Yoshioka, CM",1993,3,7,"Brazil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, pocinho do Rio Verde",0,0,NA,"BRA:IBt:SP:0000258549",NA,"Posoqueria acutifolia Mart."
"81","2014-07-07T22:23:52.000+0000","JBRJ","RB","RB00673782","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.","Mario","1994-11-22T00:00:00.000+0000",NA,"263","T. Konno; J.M.A. Braga; M.M. Lessa",1993,7,11,"Brazil","Rio de Janeiro","Mendes","Fazenda São José das Paineiras, KM 32 da RJ-127.",NA,NA,"Arbusto ca. 1,5m; ciófila; folha cartácea verde discolor; fruto carnoso, alaranjado.","urn:catalog:JBRJ:RB:673782",NA,"Posoqueria acutifolia Mart."
"82","2014-07-07T22:23:52.000+0000","JBRJ","RB","RB00673777","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.","Mario","1994-11-22T00:00:00.000+0000",NA,"634","João Marcelo A. Braga",1993,9,11,"Brazil","Rio de Janeiro","Mendes","Fazenda São José das Paineiras, KM 32 da RJ-127, trilha para o morro do Cruzeiro.",NA,NA,"Arbusto, ca. 1,5m de alt., umbrófilo. Folhas breve discolores e papiráceas. Fruto maduro carnoso amarelo com sementes alvo-amareladas.","urn:catalog:JBRJ:RB:673777",NA,"Posoqueria acutifolia Mart."
"83",NA,"UFPB","JPB","53983","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.","Mario","1994-11-22T00:00:00.000+0000",NA,"622","Braga, JMA",1993,9,11,"Brazil","Rio de Janeiro","Mendes","Fazenda São José das Paineiras, Km 32 da RJ-127,Trilha para o cruzeiro. Mata secundaria densa.",0,0,"Arbusto 3m, umbrófilo.Folhas breves discolores subcartaceas.Boto~es florais esverdeados.Mata secundaria densa.","BRA:UFPB:JPB:0000053983",NA,"Posoqueria acutifolia Mart."
"86",NA,"UNICAMP","UEC","67726","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.","Macias, L.","2004-03-01T00:00:00.000+0000",NA,"30158","Toniato, M.T.Z.; et al.",1993,11,10,"Brazil","São Paulo","Ubatuba","Trilha do Corisco",-44.816667,-23.333333,"Arbusto de 1 m, flores brancas, frutos maduros cor de laranja.","BRA:UNICAMP:UEC:0000067726",NA,"Posoqueria acutifolia Mart."
"87",NA,"MBML","MBML-HERBARIO","10543","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.","M. Gomes/1995",NA,NA,"1782","L. D. Thomaz",1993,11,17,"Brazil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia",-40.530278,-19.971389,"Não amostrada, na trilçha principal, 9m de altura, flores brancas.","BRA:MBML:MBML-HERBARIO:0000010543",NA,"Posoqueria acutifolia Mart."
"89",NA,"IAC","IAC","31791","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.","S.L. Jung-Mendaçolli","1995-03-07T00:00:00.000+0000",NA,"2427","L.S. Leoni",1993,12,22,"Brazil","Minas Gerais","Araponga","Fazenda NE blina, próximo ao Laboratorio, ao lado do Córrego",-42.483333,-20.716667,"Coordenadas do material: 20°43#?#S 42°29#?#W; altitude 1300m","BRA:IAC:IAC:0000031791",NA,"Posoqueria acutifolia Mart."
"90",NA,"UNICAMP","UEC","88980","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.","Macias, L.","2004-03-01T00:00:00.000+0000",NA,"31276","Sanches, M.; Pedroni, F.",1992,10,13,"Brazil","São Paulo","Ubatuba","Núcleo Picinguaba, Margem do Rio Fazenda.",0,0,"Árvore de 4 m altura, frutos imaturos verdes.","BRA:UNICAMP:UEC:0000088980",NA,"Posoqueria acutifolia Mart."
"91","2014-07-07T22:23:52.000+0000","JBRJ","RB","RB00673788","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.","Mario Gomes","1993-06-21T00:00:00.000+0000",NA,"98","T. Konno; Et al.",1992,12,5,"Brazil","Rio de Janeiro","Mendes","Fazenda São José das Paineiras.",NA,NA,"Árvore ca. 6 m alt., folhas cartáceas, discolores. glabras; botões florais e frutos alaranjados.","urn:catalog:JBRJ:RB:673788",NA,"Posoqueria acutifolia Mart."
"92",NA,"Instituto de Botânica, IBT","SP","249134","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.","Anunciação, EA","1992-01-01T00:00:00.000+0000",NA,"897","Rossi, L; Kawall, MA",1991,5,16,"Brazil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Trilah para a Figueira Grande",0,0,NA,"BRA:IBt:SP:0000249134",NA,"Posoqueria acutifolia Mart."
"93",NA,"NY","NY","02703752","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.",NA,NA,NA,"4239","H. C. de Lima",1991,8,29,"Brazil","Rio de Janeiro",NA,"EstaÃ§Ã£o EcolÃ³gica Estadual de ParaÃ­so. Picada para a Serra dos Brejos.",-42.833333,-22.433333,NA,"9d5cc599-4d8f-4aac-9faa-3501d4475344",NA,"Posoqueria acutifolia Mart."
"94",NA,"IF","SPSF","16742","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.","L.Macias","2004-03-30T00:00:00.000+0000",NA,"359","R.Romero & N.Roque",1991,8,24,"Brazil","Sp","Ubatuba","Parque Estadual da Serra do Mar - Núcleo Picinguaba",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Arbusto escandente; frutos amarelos.; GEOGRAFIA: Mangue Doce;","BRA:IF:SPSF:0000016742",NA,"Posoqueria acutifolia Mart."
"96",NA,"IF","SPSF","16747","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.","L.Macias","2004-03-30T00:00:00.000+0000",NA,"358","R.Romero",1991,8,24,"Brazil","Sp","Ubatuba","Parque Estadual da Serra do Mar - Núcleo Picinguaba",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore 5m altura, frutos marrons.; GEOGRAFIA: Estrada da Casa da Farinha; trilha do Corisco.;","BRA:IF:SPSF:0000016747",NA,"Posoqueria acutifolia Mart."
"98",NA,"Instituto de Botânica, IBT","SP","252717","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.","Anunciação, EA","1992-11-16T00:00:00.000+0000",NA,"970","Rossi, L",1991,11,28,"Brazil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Margem do Rio Verde",0,0,NA,"BRA:IBt:SP:0000252717",NA,"Posoqueria acutifolia Mart."
"99",NA,"Instituto de Botânica, IBT","SP","251751","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.","Anunciação, EA","1992-01-01T00:00:00.000+0000",NA,"75","Costa, MP; Cordeiro, I; Rossi, L; Anunciação, EA",1991,12,14,"Brazil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Às margens do Pocinho",0,0,NA,"BRA:IBt:SP:0000251751",NA,"Posoqueria acutifolia Mart."
"100",NA,"IF","SPSF","16752","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.","L.Macias","2004-03-30T00:00:00.000+0000",NA,"11","R.Romero",1990,5,6,"Brazil","Sp","Ubatuba","Parque Estadual da Serra do Mar - Núcleo Picinguaba",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Arvoreta de brejo,sem espinhos, 4m altura; frutos verdes.; GEOGRAFIA: Trilha para a Vila Picinguaba;","BRA:IF:SPSF:0000016752",NA,"Posoqueria acutifolia Mart."
"101",NA,"Instituto de Botânica, IBT","SP","244679","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.","Anunciação, EA","1992-01-01T00:00:00.000+0000",NA,"283","Mamede, MCH; Rossi, L; Cordeiro, I",1990,6,21,"Brazil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Beira do Pocinho",0,0,NA,"BRA:IBt:SP:0000244679",NA,"Posoqueria acutifolia Mart."
"102",NA,"IF","SPSF","13764","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.","L.Macias","2004-03-30T00:00:00.000+0000",NA,"660","M.J.Robim",1990,8,14,"Brazil","Sp","Campos do Jordão","Fazenda Silvestre, Nucleo Indaia",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Arvoreta 3,5m altura; frutos verdes.; GEOGRAFIA: Próximo à Trilha da Pedreira.;","BRA:IF:SPSF:0000013764",NA,"Posoqueria acutifolia Mart."
"103","2008-05-27T22:02:00.000+0000","MO","MO","3172575","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.",NA,NA,NA,"PESSOA 473","PESSOA",1989,8,3,"Brazil","Rio de Janeiro",NA,"nova Friburgo, Reserva Ecológica Municipal de acaé de Cima, Pcada para pedra Bicuda",-42.05,-22,NA,"urn:catalog:MO:Tropicos:3172575","http://www.tropicos.org/Specimen/3172575","Posoqueria acutifolia Mart."
"104",NA,"IAP","PACA-AGP","81589","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.","M. Gomes","1996-09-19T00:00:00.000+0000",NA,"13443","G. Martinelli",1989,8,1,"Brazil","Rj","Parati","Paratimirim, Ilha da Cotia, Floresta Atlântica",NA,NA,"ao nível do mar, árvore com 9 m, saxícola, folhas discolores, frutos amarelos c/sementes hialinas e arilo laranja, qd. imaturos os frutos são de cor verde externamente. Habitat: na beira do mar Hábito: árvore","BRA:IAP:PACA-AGP:0000081589",NA,"Posoqueria acutifolia Mart."
"105",NA,"Instituto de Botânica, IBT","SP","314387","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.","Gomes, M","1996-09-19T00:00:00.000+0000",NA,"13443","Martinelli, G; et al.",1989,8,1,"Brazil","Rio de Janeiro","Parati","Ilha da Cotia, floresta Atlântica ao nível do mar",0,0,NA,"BRA:IBt:SP:0000314387",NA,"Posoqueria acutifolia Mart."
"106",NA,"Instituto de Botânica, IBT","SP","266652","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.",NA,NA,NA,"473","Pessoa, SVA; et al.",1989,8,3,"Brazil","Rio de Janeiro","Nova Friburgo","Reserva Ecológica Municipal de Macaé de Cima, Picada para Pedra Bicuda",-42.05,-22,NA,"BRA:IBt:SP:0000266652",NA,"Posoqueria acutifolia Mart."
"109",NA,"IF","SPSF","16767","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.","L.Macias","2004-03-30T00:00:00.000+0000",NA,"1109","A.Furlan",1989,12,10,"Brazil","Sp","Ubatuba","Parque Estadual da Serra do Mar - Núcleo Picinguaba",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Arvoreta inerme, 6m altura, frutos amarelos.; GEOGRAFIA: Estrada da Casa da Farinha;","BRA:IF:SPSF:0000016767",NA,"Posoqueria acutifolia Mart."
"110","2015-01-24T13:40:00.000+0000","MO","MO","3172557","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.","Mario Gomes 19/9/","1996-01-01T00:00:00.000+0000",NA,"Martinelli 13443","Gustavo Martinelli",1989,NA,NA,"Brazil","Rio de Janeiro",NA,"Mun. de Paraty, Paratimirim, Ilha da Cotia, Floresta Atlânticas ao nível do mar",NA,NA,NA,"urn:catalog:MO:Tropicos:3172557","http://www.tropicos.org/Specimen/3172557","Posoqueria acutifolia Mart."
"111","2014-07-22T13:35:37.000+0000","JBRJ","RB","RB00349440","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.","Mario Gomes",NA,NA,"321","M.Gomes; et al.",1988,5,23,"Brazil","Rio de Janeiro","Petrópolis","Serra da Estrela, antiga estrada Rio-Petrópolis, base da serra.",NA,NA,"Arbusto c/ 2,5 m, umbrófilo, folhas discolor nítida, subcoriáceas, ramos verdes, frutos maduros amarelos.","urn:catalog:JBRJ:RB:349440",NA,"Posoqueria acutifolia Mart."
"112",NA,"IF","SPSF","16740","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.","L.Macias","2004-03-30T00:00:00.000+0000",NA,"566","A.Furlan",1988,11,5,"Brazil","Sp","Ubatuba","Parque Estadual da Serra do Mar, Núcleo Picinguaba",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Arbusto 2m, flores verde-creme.; GEOGRAFIA: Trilha da Guarita;","BRA:IF:SPSF:0000016740",NA,"Posoqueria acutifolia Mart."
"113",NA,"IF","SPSF","16736","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.","L.Macias","2004-03-30T00:00:00.000+0000",NA,"317","F.C.P.Garcia",1988,12,5,"Brazil","Sp","Ubatuba","Parque Estadual da Serra do Mar",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Nome popular: ""mangue-doce""&nf;Arbusto 5m. altura; flores brancas, perfumadas, tubo longo.; GEOGRAFIA: Núucleo Picinguaba.;","BRA:IF:SPSF:0000016736",NA,"Posoqueria acutifolia Mart."
"114","2014-07-22T13:35:14.000+0000","JBRJ","RB","RB00349278","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.","Mario Gomes","1990-08-20T00:00:00.000+0000",NA,"596","Vera Lúcia G. Klein; et al.",1988,12,14,"Brazil","Rio de Janeiro","Paraty","Estrada que termia na Praia do Sono.",NA,NA,"Arbusto com frutos verdes de aproximadamente 4 cm de comprimento. Sementes amarelas.","urn:catalog:JBRJ:RB:349278",NA,"Posoqueria acutifolia Mart."
"115",NA,"IF","SPSF","16735","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.","L.Macias","2004-03-30T00:00:00.000+0000",NA,"330","F.C.P.Garcia",1988,12,5,"Brazil","Sp","Ubatuba","Parque Estadual da Serra do Mar - Núcleo Picinguaba",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Arbusto escandente, armado; frutos verdes.; GEOGRAFIA: Mangue Doce;","BRA:IF:SPSF:0000016735",NA,"Posoqueria acutifolia Mart."
"116",NA,"UNICAMP","UEC","48477","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.","Macias, L.","2004-03-01T00:00:00.000+0000",NA,"4060","Peixoto, A.; Gentry, A.; Peixoto, O.",1987,1,20,"Brazil","Rio de Janeiro","Jacarepaguá","Represa de Camorin",0,0,"Treelet 2,5 cm dbh, sterile.; Floresta atlântica de encosta.","BRA:UNICAMP:UEC:0000048477",NA,"Posoqueria acutifolia Mart."
"117","2017-10-17T12:27:38.000+0000","JBRJ","RB","RB00349413","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.","Mario Gomes",NA,NA,"1452","C.Farney",1987,6,30,"Brazil","Rio de Janeiro","Santa Maria Madalena","Parque Estadual do Sesengano, Sossego, Fazenda da forquilha, próx. ao Rio do Norte.",-41.833333,-21.883333,"Arvoreta, 7 m, DAP 12 cm, folhas discolores, frutos imaturos amarelos.","urn:catalog:JBRJ:RB:349413",NA,"Posoqueria acutifolia Mart."
"118",NA,"MBML","MBML-HERBARIO","3205","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.",NA,NA,NA,"592","W. Boone",1985,7,19,"Brazil","Espírito Santo","Santa Teresa","Pátio do Museu de Biologia Mello Leitão",-40.616667,-19.936111,"Arbusto com 4m, frutos maduros, caminho entre o laboratório e a casa de hóspedes.","BRA:MBML:MBML-HERBARIO:0000003205",NA,"Posoqueria acutifolia Mart."
"119",NA,"NY","NY","1279922","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.","M. Gomes","1991-01-01T00:00:00.000+0000",NA,"2310","H. C. de Lima",1984,10,24,"Brazil","Rio de Janeiro",NA,"Paraiso, Centro de Primatologia do RJ. Caminho para o focinho de Porco",-43.0407567361808,-22.6569559555097,NA,"e23f3e39-0919-4c41-9852-7cd62d8e18c5",NA,"Posoqueria acutifolia Mart."
"121","2015-09-25T00:00:00.000+0000","K","Herbarium","K001194374","Posoqueria acutifolia Mart.","aff.","Rubiaceae","Posoqueria","acutifolia","Mart.",NA,NA,NA,"2310","Lima, H.C.",1984,10,24,"Brazil",NA,"Magé","Paraíso, área do Centro de Primatologia do RJ. Caminho para o focinho de Porco.",NA,NA,NA,"http://specimens.kew.org/herbarium/K001194374",NA,"Posoqueria acutifolia Mart."
"122","2014-07-22T13:35:17.000+0000","JBRJ","RB","RB00349295","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.","J.H. Kirkbride, Jr.","1986-01-01T00:00:00.000+0000",NA,"370","L. Sonkin",1984,10,30,"Brazil","Rio de Janeiro","Magé","Paraíso, floresta em volta do Centro de Primatologia. Centro de Primatologia",NA,NA,"Arbusto de 2m, folhas simples glabras, opostas com estípulas interpeciolares e um fruto alaranjado, bagaceo, ovário ínfero. Quadrat I s/nº.","urn:catalog:JBRJ:RB:349295",NA,"Posoqueria acutifolia Mart."
"125","2017-10-15T16:12:57.000+0000","JBRJ","RB","RB00559151","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.","M.Gomes","1991-11-14T00:00:00.000+0000",NA,"9991","G.Martinelli; E.Dalcin & J.Hatton",1984,10,10,"Brazil","Rio de Janeiro","Guapimirim","Estação Ecológica Estadual de Paraíso. Centro de Primatológia do RJ-FEEMA.",-42.833333,-22.433333,"Pequena árvore, 7m. de altura; folhas discolores; frutos maduros amarelos.","urn:catalog:JBRJ:RB:559151",NA,"Posoqueria acutifolia Mart."
"128","2017-10-17T17:07:10.000+0000","JBRJ","RB","RB00559152","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.","M.Gomes","1991-10-25T00:00:00.000+0000",NA,"10186","G.Martinelli; G.Bromley",1984,11,7,"Brazil","Rio de Janeiro","Guapimirim","Estação Ecológica Estadual de Paraíso. Centro de Primatológia do RJ.",-42.833333,-22.433333,"Árvore c/ 9m. de altura; tronco c/ 15cm diâmetro, copa c/ 3m. diâmetro; folhas discolores c/ estípulas ferrugíneas; estéril. Quadrat I, árvores s/n.","urn:catalog:JBRJ:RB:559152",NA,"Posoqueria acutifolia Mart."
"129","2015-09-25T00:00:00.000+0000","K","Herbarium","K001194371","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.",NA,NA,NA,"10229","Martinelli, G.",1984,11,7,"Brazil",NA,"Magé","III Distrito, Paraíso, Centro de Primatologia do RJ.",NA,NA,NA,"http://specimens.kew.org/herbarium/K001194371",NA,"Posoqueria acutifolia Mart."
"130",NA,"Instituto de Botânica, IBT","SP","200989","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.","Kinoshita, LS","2004-03-01T00:00:00.000+0000",NA,"931","Barros, F",1983,9,14,"Brazil","São Paulo","Cananéia","Ilha do Cardoso, Margens do rio Perequê, próximo ao Morro de Captação",0,0,NA,"BRA:IBt:SP:0000200989",NA,"Posoqueria acutifolia Mart."
"131",NA,"Instituto de Botânica, IBT","SP","195710","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.","Gomes, M","1996-04-26T00:00:00.000+0000",NA,"1870","Custodio Filho, A",1983,11,14,"Brazil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia",-45.866667,-23.633333,"Árvore 6 m, frutos","BRA:IBt:SP:0000195710",NA,"Posoqueria acutifolia Mart."
"132",NA,"Instituto de Botânica, IBT","SP","195717","Posoqueria acutifolia Mart.",NA,"Rubiaceae","Posoqueria","acutifolia","Mart.","Macias, L","2001-08-01T00:00:00.000+0000",NA,"2149","Custodio Filho, A",1983,12,29,"Brazil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia",-45.866667,-23.633333,"Árvore 6 m, flores brancas","BRA:IBt:SP:0000195717",NA,"Posoqueria acutifolia Mart."
