"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage"
"14","2015-10-21T15:55:45.000+0000","JBRJ","RB","RB00729477","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta","A.F.P.Machado","2015-10-21T00:00:00.000+0000",NA,"256","L.A. Gomes; R.M. Deda; E. Santos",2011,11,11,"Brazil","Sergipe","Santa Luzia do Itanhy","RPPN Mata do Crastro.",-37.440556,-11.41,"Árvore com ca. 8m. Frutos imaturos verde amarelados e maturos vermelhos. Possui látex branco.","urn:catalog:JBRJ:RB:729477","Ficus bahiensis C.C.Berg & Carauta"
"15",NA,"UEFS","HUEFS","188792","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta",NA,NA,NA,"2935","Matos, E.N.de",2011,11,30,"Brazil","Bahia","Jandaira","Abadia-Fazenda Areia Branca",-37.481667,-11.543333,"Restinga. Floresta.","BRA:UEFS:HUEFS:0000188792","Ficus bahiensis C.C.Berg & Carauta"
"16",NA,"UEFS","HUEFS","189332","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta","A.F.P.Machado","2013-02-01T00:00:00.000+0000",NA,"26","Pereira, R.C.A.",2011,12,3,"Brazil","Bahia","Itacaré","Campo Cheiroso. Rodovia Ilhéus-Itacaré, Km 46.",-39.039167,-14.386389,"Floresta Ombrófila Densa.","BRA:UEFS:HUEFS:0000189332","Ficus bahiensis C.C.Berg & Carauta"
"19",NA,"UEFS","HUEFS","162712","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta",NA,NA,NA,"955","Machado, A.F.P.",2010,5,3,"Brazil","Bahia","Santa Cruz Cabrália","Coroa Vermelha.",NA,NA,NA,"BRA:UEFS:HUEFS:0000162712","Ficus bahiensis C.C.Berg & Carauta"
"20",NA,"UEFS","HUEFS","163085","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta",NA,NA,NA,"979","Machado, A.F.P.",2010,7,31,"Brazil","Bahia","Salvador","Arredores da Lagoa do Abaeté",NA,NA,NA,"BRA:UEFS:HUEFS:0000163085","Ficus bahiensis C.C.Berg & Carauta"
"21",NA,"UEFS","HUEFS","163083","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta",NA,NA,NA,"977","Machado, A.F.P.",2010,7,31,"Brazil","Bahia","Salvador","Arredores da Lagoa do Abaeté",NA,NA,NA,"BRA:UEFS:HUEFS:0000163083","Ficus bahiensis C.C.Berg & Carauta"
"22",NA,"UEFS","HUEFS","163084","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta",NA,NA,NA,"978","Machado, A.F.P.",2010,7,31,"Brazil","Bahia","Salvador","Arredores da Lagoa do Abaeté",NA,NA,NA,"BRA:UEFS:HUEFS:0000163084","Ficus bahiensis C.C.Berg & Carauta"
"23",NA,"Universidade Federal de Sergipe, UFS","ASE","14701","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta","Machado, AFP","2015-08-04T00:00:00.000+0000",NA,"223","Matos, ECA",2009,3,NA,"Brazil","Sergipe","Areia Branca","Parque Nacional da Serra de Itabaiana",-37.315,-10.758056,NA,"BRA:UFS:ASE:0000014701","Ficus bahiensis C.C.Berg & Carauta"
"24","2017-10-18T16:27:35.000+0000","JBRJ","RB","RB00574180","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta","A.F.P. Machado",NA,NA,"923","M.M. Saavedra; C.N. Fraga, J.E. Meireles & J. Neri",2009,6,27,"Brazil","Bahia","Una","Rodovia Ilheus-Una (BA-001), a 55Km de Ilheus, estrada vicinal em direção a Pedra de Una. Floresta Ombrófila Densa sobre Tabuleiro.",-39.051389,-15.27,"Árvore, ca. 8m alt., folhas discolores com nervura principal creme, conspícua na face abaxial, frutos verde claro, látex alvo","urn:catalog:JBRJ:RB:574180","Ficus bahiensis C.C.Berg & Carauta"
"26",NA,"MBML","MBML-HERBARIO","41022","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta","A.G. Oliveira/Agosto-2010",NA,NA,"630","A.G. Oliveira; M.M. Monteiro",2009,9,27,"Brazil","Espírito Santo","Conceição da Barra","Itaúnas, mata seca de restinga sobre cordão arenoso próximo de uma área entre cordões dominado por Montrichardia. Área atrás da Fazenda Jequitaia",NA,NA,"Árvore de 6m, com sicônios verdes. Látex leitoso","BRA:MBML:MBML-HERBARIO:0000041022","Ficus bahiensis C.C.Berg & Carauta"
"27",NA,"MBML","MBML-HERBARIO","41023","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta","A.G. Oliveira/Agosto-2010",NA,NA,"677","A.G. Oliveira",2009,11,21,"Brazil","Espírito Santo","Conceição da Barra","Itaúnas, mata seca de restinga sobre cordão arenoso próximo de uma área entre cordões dominado por Montrichardia. Área atrás da Fazenda Jequitaia",NA,NA,"Árvore de 6m, com sicônios verdes. Látex leitoso","BRA:MBML:MBML-HERBARIO:0000041023","Ficus bahiensis C.C.Berg & Carauta"
"28","2017-11-19T08:29:58.000+0000","JBRJ","RB","RB00648960","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta","Leandro C Pederneiras","2011-07-15T00:00:00.000+0000",NA,"399","H.M.Dias; J.B.G.Jesus & U.N.Machado",2008,4,11,"Brazil","Bahia","Caravelas","Extremo  Sul  da  Bahia.  Área  entre  rios  do  Macaco  e  Massangano.  Formação  de  restinga  de  moitas.  Em  área  particular  do  COOPEX,  onde  há  intenções  de  implatações  de  fazendas  de  camarões  (carnicultura).",-39.386111,-17.715555,"Arbusto, 2,0m de alt., com frutos esverdeados. Folhas simples e alternadas. Comum na área.","urn:catalog:JBRJ:RB:648960","Ficus bahiensis C.C.Berg & Carauta"
"29","2017-10-18T18:27:20.000+0000","JBRJ","RB","RB00534879","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta","L.C. Pederneiras","2017-03-30T00:00:00.000+0000",NA,"642","V.Maioli; R.M.Dias, Sirineu & Chiquinho",2008,6,1,"Brazil","Mato Grosso","Paranaíta","Ilha Porto de Areia.",-56.442222,-9.481389,"Folhas discolores mais claras na face inferior, pilosa. Frutos verdes.","urn:catalog:JBRJ:RB:534879","Ficus bahiensis C.C.Berg & Carauta"
"30",NA,"MBML","MBML-HERBARIO","41030","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta","A.F.P. Machado/28-09-2009",NA,NA,"303","A.G. Oliveira; M.M. Monteiro & T.C. Souza",2008,8,17,"Brazil","Espírito Santo","São Mateus","Bairro Liberdade. Mata seca de restinga a direita da estrada principal entrando no bairro Liberdade, acessivel por uma estrada de terra adjacente a uma fábrica de tijolos, depois do Hospital Roberto Silvares no sentido São Mateus-Guriri",NA,NA,"Planta de bordo de mata com 5m. Frutos cremes com pontuações rosas","BRA:MBML:MBML-HERBARIO:0000041030","Ficus bahiensis C.C.Berg & Carauta"
"31",NA,"Universidade Federal do Ceará, UFC","EAC","44668","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta","Machado, A.F.P.","2013-03-03T00:00:00.000+0000",NA,"80","Ferreira, R.G.",2008,9,11,"Brazil","Ceará","São Gonçalo do Amarante","Pecém., Substrato arenoso",0,0,"Com flor amarela; Tabuleiro litorâneo","BRA:UFC:EAC:0000044668","Ficus bahiensis C.C.Berg & Carauta"
"32",NA,"UEFS","HUEFS","182197","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta","A.F.P.Machado","2013-05-01T00:00:00.000+0000",NA,"621","Nascimento, F.H.F.",2008,11,NA,"Brazil","Bahia","Rio do Pires","Serra Itubira. Mata do Cigano.",-41.917778,-13.263889,"Floresta Alto Montana.","BRA:UEFS:HUEFS:0000182197","Ficus bahiensis C.C.Berg & Carauta"
"33",NA,"UEFS","HUEFS","146071","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta",NA,NA,NA,"473","Popovkin, A.V.",2008,12,31,"Brazil","Bahia","Entre Rios","Fazenda Rio do Negro. Residual stands of the Atlantic Forest of the Rio do Negro valley, ca. 15 km southeast of Entre Rios.",-38.048611,-12.017778,NA,"BRA:UEFS:HUEFS:0000146071","Ficus bahiensis C.C.Berg & Carauta"
"34","2017-10-16T23:03:32.000+0000","JBRJ","RB","RB00528215","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta","L.C. Pederneiras","2017-03-30T00:00:00.000+0000",NA,"1281","M. M. M. Lopes; F. Matos, J. Jardim, L. Gomes & R. Perdiz",2007,4,19,"Brazil","Bahia","Almadina","Serra do Corcovado. 9,8 km ao SW de Coarací na estrada para Almadina, daí N até a Fazenda São José (Propr. Sr. Francisco).",-39.603333,-14.705833,"Árvore ca. 7 m de altura; folhas coriáceas, discolores. Frutos verde-claros. Látex presente. Coletada em cima da pedra do Corcovado.","urn:catalog:JBRJ:RB:528215","Ficus bahiensis C.C.Berg & Carauta"
"37",NA,"MBML","MBML-HERBARIO","41029","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta","A.F.P. Machado/28-09-2009",NA,NA,"46","M.B. Faria; A.G. Olivera",2007,4,14,"Brazil","Espírito Santo","São Mateus","Bairro Liberdade. Vegetação de restinga",NA,NA,"Planta de 6m com frutos e látex","BRA:MBML:MBML-HERBARIO:0000041029","Ficus bahiensis C.C.Berg & Carauta"
"38",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","123760","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta",NA,NA,NA,"550","Piotto, D.",2007,7,15,"Brazil","Bahia","Uruçuca","Serra Grande Parque Estadual da Serra do Conduru",-39.083333,-14.416667,"Floresta Ombrófila Densa","BRA:CEPLAC:CEPEC:0000123760","Ficus bahiensis C.C.Berg & Carauta"
"39",NA,"UEFS","HUEFS","129002","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta","A.F.P.Machado","2011-11-01T00:00:00.000+0000",NA,"857","Cotrim, A.",2007,7,21,"Brazil","Bahia","São Desidério","Manoel de Souza.",-45.0975,-12.517222,"Área antropizada.","BRA:UEFS:HUEFS:0000129002","Ficus bahiensis C.C.Berg & Carauta"
"40",NA,"UEFS","HUEFS","142344","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta","A.F.P.Machado","2010-09-01T00:00:00.000+0000",NA,"2121","Cardoso, D.",2007,8,12,"Brazil","Bahia","Almadina","Serra do Corcovado. 13,8 km ao SW de Coaraci na estrada para Almadina. Faz. São José. Proprietário Sr. Francisco. Floresta ombrófila Densa Montana.",-39.603333,-14.705833,NA,"BRA:UEFS:HUEFS:0000142344","Ficus bahiensis C.C.Berg & Carauta"
"41",NA,"MBML","MBML-HERBARIO","41024","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta","A.F.P. Machado/28-09-2009",NA,NA,"102","M.B. Faria; F.C. Teotônio",2007,10,6,"Brazil","Espírito Santo","São Mateus","Bairro Liberdade. Vegetação de restinga pleistocênica. Estrada de terra adjacente a uma fábrica de tijolos, depois do Hospital Roberto Silvares no sentido São Mateus-Guriri",NA,NA,"Planta de 3m com muito látex, frutos verdes com pontos vermelhos","BRA:MBML:MBML-HERBARIO:0000041024","Ficus bahiensis C.C.Berg & Carauta"
"42",NA,"UEFS","HUEFS","105500","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta","R.M.de Castro","2006-02-01T00:00:00.000+0000",NA,"1056","Cardoso, D.",2006,2,3,"Brazil","Bahia","Camaçari","Arembepe. Condomínio Laguna.",-38.35,-12.933333,"Fragmentos de restinga arbórea com áreas abertas em solo bastante arenoso.","BRA:UEFS:HUEFS:0000105500","Ficus bahiensis C.C.Berg & Carauta"
"43",NA,"UEFS","HUEFS","105515","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta","R.M.de Castro","2006-02-01T00:00:00.000+0000",NA,"1071","Cardoso, D.",2006,2,3,"Brazil","Bahia","Camaçari","Arembepe. Condomínio Laguna.",-38.35,-12.933333,"Fragmentos de restinga arbórea com áreas abertas em solo bastante arenoso.","BRA:UEFS:HUEFS:0000105515","Ficus bahiensis C.C.Berg & Carauta"
"44",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA098325","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta","Rapini, A.","2006-01-01T00:00:00.000+0000",NA,"1103","Castro, R.M.",2005,1,20,"Brazil","Bahia","Mucugê",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA098325","Ficus bahiensis C.C.Berg & Carauta"
"46",NA,"UFPR","UPCB","55243","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta",NA,NA,NA,"4020","Melo, E.de",2005,9,5,"Brazil","Bahia","Barreiras","Rio de Janeiro.",-45.825833,-11.881944,"Arbusto ereto ca. 50cm alt. Latex branco leitoso. Folhas coriáceas discolores. Sicônios verdes. Vereda formada..","BRA:UFPR:UPCB:0000055243","Ficus bahiensis C.C.Berg & Carauta"
"48",NA,"UEFS","HUEFS","78174","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta",NA,"2005-11-01T00:00:00.000+0000",NA,"415","Macedo, G.E.L.",2004,1,21,"Brazil","Bahia","Mata de São João","Massarandupió",-37.831389,-12.315,"Restinga. Dunas.","BRA:UEFS:HUEFS:0000078174","Ficus bahiensis C.C.Berg & Carauta"
"49",NA,"MN","R","215190","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta","Castro, R.M.","2004-12-01T00:00:00.000+0000",NA,"1066","Castro, R.M.",2004,12,6,"Brazil","Bahia","Eunápolis",NA,-39.353889,-16.423056,"mata atlântica, cabruca (lavoura de cacau sob árvores remanescentes da mata) substrato argiloso","BRA:MN:R:0000215190","Ficus bahiensis C.C.Berg & Carauta"
"51",NA,"MN","R","215189","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta","Machado, A.F.P.",NA,NA,"2230","Vervloet, R.R.",2003,4,10,"Brazil","Espírito Santo","Santa Teresa","Nova Lombardia",NA,NA,NA,"BRA:MN:R:0000215189","Ficus bahiensis C.C.Berg & Carauta"
"52",NA,"MBM","MBM","285796","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta","Castro, RM",NA,NA,"75362","Hatschbach, G; et al.",2003,6,15,"Brazil","Bahia","Una","Ligação da Rod. BA-001 a Pedra do Una",0,0,NA,"BRA:MBM:MBM:0000285796","Ficus bahiensis C.C.Berg & Carauta"
"53",NA,"UEFS","HUEFS","63098","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta",NA,"2005-11-01T00:00:00.000+0000",NA,"336","Costa, J.",2002,1,20,"Brazil","Bahia","Salvador","Bairro de Stella Maris, APA do Abaeté. Condomínio Petromar.",-38.35,-12.933333,"Restinga em dunas de areias brancas.","BRA:UEFS:HUEFS:0000063098","Ficus bahiensis C.C.Berg & Carauta"
"54",NA,"MN","R","215192","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta","Machado, A.F.P.",NA,NA,"99","Vervloet, R.R.",2002,4,11,"Brazil","Espírito Santo","Santa Teresa","Nova Lombardia",NA,NA,NA,"BRA:MN:R:0000215192","Ficus bahiensis C.C.Berg & Carauta"
"56",NA,"MN","R","215188","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta","Machado, A.F.P.",NA,NA,"1367","Vervloet, R.R.",2002,11,5,"Brazil","Espírito Santo","Santa Teresa","Nova Lombardia",NA,NA,NA,"BRA:MN:R:0000215188","Ficus bahiensis C.C.Berg & Carauta"
"57",NA,"Universidade Federal da Bahia (UFBA)","ALCB","51871","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta","Castro, RM de","2006-02-01T00:00:00.000+0000",NA,"s/n","Fonseca, MR; Silva, MCR",2001,3,28,"Brazil","Bahia","Entre Rios","Litoral Norte, Massarandupió, a 20 km de Porto de Sauípe.",-37.89,-12.329167,"6,0 m; látex alvo. Folhas coriáceas, discolores. Frutos imaturos verdes.","BRA:UFBA:ALCB:0000051871","Ficus bahiensis C.C.Berg & Carauta"
"58",NA,"Universidade Federal da Bahia (UFBA)","ALCB","52488","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta","Castro, RM de","2006-02-01T00:00:00.000+0000",NA,"9003","Guedes, ML; Nascimento, AFS; Santana, DL",2001,6,17,"Brazil","Bahia","Entre Rios","Litoral Norte, Massarandupió, a 20 km de Porto de Sauípe.",-37.8375,-12.311667,"6,0 m; látex alvo. Folhas coriáceas, discolores. Inflorescência passada.","BRA:UFBA:ALCB:0000052488","Ficus bahiensis C.C.Berg & Carauta"
"59",NA,"MN","R","215191","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta","Carauta, J.P.P.","2007-01-01T00:00:00.000+0000",NA,"4150","Pereira-silva, G.",1999,3,25,"Brazil","Maranhão","Carolina","Rodovia Carolina",NA,NA,NA,"BRA:MN:R:0000215191","Ficus bahiensis C.C.Berg & Carauta"
"60","2017-10-15T12:22:48.000+0000","JBRJ","RB","RB01209335","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta","P. Carauta","2003-04-15T00:00:00.000+0000","PARATYPE","3420","M. Aparecida da Silva; A.J.V. Santos; R.C. Mendonça; D. Alvarenga",1997,10,16,"Brazil","Goiás","Formoso","Parque Nacional Grande Sertão Veredas. Cabeceira do rio Preto. Vereda do Veado",-45.920556,-15.405556,"Arbusto ca. 1,6 m de altura. Frutos imaturos verde arroxeados, látex copioso branco","urn:catalog:JBRJ:RB:1209335","Ficus bahiensis C.C.Berg & Carauta"
"61",NA,"Universidade Federal de Sergipe, UFS","ASE","6700","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta","Machado, AFP","2015-08-04T00:00:00.000+0000",NA,"952","Landim, M",1996,6,20,"Brazil","Sergipe","Santa Luzia do Itanhy","Mata do Crasto",-37.425861,-11.385528,"Árvore ca. 18 m; casca marrom com ritidomas estreiros e curtos; leite branco, folhas alternas.; Árvore ca. 18 m; casca marrom com ritidomas estreiros e curtos; leite branco, folhas alternas.; Mata","BRA:UFS:ASE:0000006700","Ficus bahiensis C.C.Berg & Carauta"
"62",NA,"MBM","MBM","281437","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta","Castro, RM",NA,NA,"1716","Bautista, HP; et al.",1995,4,28,"Brazil","Bahia","Conde","Fazenda do Bu",0,0,NA,"BRA:MBM:MBM:0000281437","Ficus bahiensis C.C.Berg & Carauta"
"63",NA,"NY","NY","886797","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta","C. C. Berg","2008-01-01T00:00:00.000+0000",NA,"6017","A. M. V. de Carvalho",1995,4,5,"Brazil","Bahia",NA,"Ca. 3 km na estrada Una/IlhÃ©us. Entrada para o Distrito de Pedras.",-39.0751882637406,-15.2970177652254,NA,"c660b945-99d3-491d-8a40-b4a56edf3a30","Ficus bahiensis C.C.Berg & Carauta"
"66","2014-07-22T10:25:33.000+0000","JBRJ","RB","RB00225558","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta","A.F.P. Machado","2010-01-21T00:00:00.000+0000",NA,NA,"M.L. GUEDES",1995,5,7,"Brazil","Bahia","Bahia","SALVADOR , DUNAS DO ABAETÉ.",NA,NA,"ÁRVORE   DE CA   3 M  DE ALT.  LÁTEX   ALVO . INFLORSCENCIA    DO TIPO    SINCONIO","urn:catalog:JBRJ:RB:225558","Ficus bahiensis C.C.Berg & Carauta"
"67","2017-10-19T11:34:06.000+0000","JBRJ","RB","RB01209290","Ficus bahiensis C.C.Berg & Carauta","Moraceae","Ficus","bahiensis","C.C.Berg & Carauta","P. Carauta","2003-04-15T00:00:00.000+0000","PARATYPE","523","M.L. Fonseca; R.C. Mendonça; E. Cardoso",1995,8,26,"Brazil","Bahia","Correntina","Velha da Galinha, cachoeira da Fumaça, rio Corrente. Margem do rio Corrente",-45.35,-13.519444,"Subarbusto ca. 1,2 m de altura. Caule liso, folhas gçabras, frutos verde-avermelhados; látex no caule","urn:catalog:JBRJ:RB:1209290","Ficus bahiensis C.C.Berg & Carauta"
