"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage","identificationQualifier","infraspecificEpithet","fieldNumber","comments","bibliographicCitation"
"13",NA,"Universidade Federal da Bahia (UFBA)","ALCB","046892","Ficus caatingae R.M.Castro","Moraceae","Ficus","caatingae","R.M.Castro","Castro, RM de","2006-02-01T00:00:00.000+0000",NA,"7049","Guedes, ML; Silva, LB da; Loureiro, DM; Alves, L. de J.; Barros, DA",1999,12,20,"Brazil","Bahia","Pindobaçu","Piemonte da Diamantina, Margem direita do Rio Itapicuru-açu.",-40.35,-10.733333,"Folha coreácea, látex amarelado; Caatinga arbustiva-arbórea, de ca. 5m. de altura.","BRA:UFBA:ALCB:0000046892","Ficus caatingae R.M.Castro",NA,NA,NA,NA,NA
"14",NA,"UEFS","HUEFS","61165","Ficus caatingae R.M.Castro","Moraceae","Ficus","caatingae","R.M.Castro","R.M.de Castro","2005-11-01T00:00:00.000+0000",NA,"PCD3711","Hind, D.J.N.",1996,7,17,"Brazil","Bahia","Mucugê","Passagem Funda, na estrada Mucugê-Cascavel, passando pelas fazendas.",-41.433611,-13.103056,"Carrasco.","BRA:UEFS:HUEFS:0000061165","Ficus caatingae R.M.Castro",NA,NA,NA,NA,NA
"16",NA,"Universidade Federal Rural de Pernambuco, UFRPE","HST","8657","Ficus caatingae R.M.Castro","Moraceae","Ficus","caatingae","R.M.Castro","A.F.P.Machado","2013-02-01T00:00:00.000+0000",NA,"7447","L.P.Félix; A. M. Miranda, J. Semir",1995,10,19,"Brazil","Pernambuco","Buíque","Catimbau",NA,NA,"Árvore; sincônio verde.","BRA:UFRPE:HST:0000008657","Ficus caatingae R.M.Castro",NA,NA,NA,NA,NA
"18",NA,"UEFS","HUEFS","7766","Ficus caatingae R.M.Castro","Moraceae","Ficus","caatingae","R.M.Castro","R.M.de Castro","2005-09-01T00:00:00.000+0000",NA,"139","Oliveira Filho, L.C.de.",1984,3,30,"Brazil","Bahia","Vitória da Conquista",NA,-41.066667,-14.916667,NA,"BRA:UEFS:HUEFS:0000007766","Ficus caatingae R.M.Castro",NA,NA,NA,NA,NA
"20",NA,"MBM","MBM","96901","Ficus caatingae R.M.Castro","Moraceae","Ficus","caatingae","R.M.Castro","Castro, RM","2006-02-01T00:00:00.000+0000","PARATYPE","48188","Hatschbach, G",1984,9,14,"Brazil","Bahia","Brejões","Brejões, 6 Km S.",0,0,"Árvore copada, 8m, latex alvo. Caatinga; Árvore copada, 8m, latex alvo.; Caatinga.","BRA:MBM:MBM:0000096901","Ficus caatingae R.M.Castro",NA,NA,NA,NA,NA
"21","2017-10-16T23:23:58.000+0000","JBRJ","RB","RB00729492","Ficus caatingae R.M.Castro","Moraceae","Ficus","caatingae","R.M.Castro","A.F.P. Machado",NA,NA,"1680","A.M. de Carvalho; B. Leunberger; L.A. Matos Silva",1983,4,14,"Brazil","Bahia","Brumado","Km 36 da estrada Brumado/Caetité.",NA,NA,"Árvore com ca. 7, 0m de altura. Fruos imaturos, verdes. Látex branco","urn:catalog:JBRJ:RB:729492","Ficus caatingae R.M.Castro",NA,NA,NA,NA,NA
"22",NA,"UEFS","HUEFS","3574","Ficus caatingae R.M.Castro","Moraceae","Ficus","caatingae","R.M.Castro","R.M.de Castro","2005-09-01T00:00:00.000+0000",NA,"11283","Pinto, G.C.P.",1983,5,27,"Brazil","Bahia","Itiúba",NA,-39.833333,-10.716667,NA,"BRA:UEFS:HUEFS:0000003574","Ficus caatingae R.M.Castro",NA,NA,NA,NA,NA
"23","2014-07-22T10:22:01.000+0000","JBRJ","RB","RB00224286","Ficus caatingae R.M.Castro","Moraceae","Ficus","caatingae","R.M.Castro","A.F.P. Machado",NA,"PARATYPE","112/83","G.C.P. PINTO; H.P. BAUTISTA",1983,5,27,"Brazil","Bahia","Itiúba","FAZENDA EXPERIMENTAL DA EPABA.",-39.833333,-10.716667,"ÁRVORE DE APROXIMADAMENTE 8-10M DE ALTURA, COPA AMPLA, LÁTEX ABUNDANTE. SÍNCONIOS MUITO NUMEROSOS.","urn:catalog:JBRJ:RB:224286","Ficus caatingae R.M.Castro",NA,NA,NA,NA,NA
"24",NA,"Universidade Federal da Bahia (UFBA)","ALCB","16738","Ficus caatingae R.M.Castro","Moraceae","Ficus","caatingae","R.M.Castro","Castro, RM de","2006-02-01T00:00:00.000+0000",NA,"112/ 83","Pinto, GCP; Bautista, HP",1983,5,27,"Brazil","Bahia","Itiúba","Piemonte da Diamantina, Faz. Experimental da EPABA",-39.833333,-10.716667,"Ca. de 8-10m. Copa ampla, látex abundante. Sincônios muito numerosos.; Floresta Estacional Decidual","BRA:UFBA:ALCB:0000016738","Ficus caatingae R.M.Castro",NA,NA,NA,NA,NA
"25","2014-07-22T13:31:17.000+0000","JBRJ","RB","RB00344635","Ficus caatingae R.M.Castro","Moraceae","Ficus","caatingae","R.M.Castro","A.F.P. Machado",NA,"PARATYPE","11250","S.A.Mori; T.S.dos Santos & C.B.Thompson",1978,11,20,"Brazil","Bahia","Manoel Vitorino","Estrada que liga Manoel Vitorino à Catingal, 1-5 Km a W da 1ª.",NA,NA,"Árvore, 5m x 15cm. Látex branco.","urn:catalog:JBRJ:RB:344635","Ficus caatingae R.M.Castro",NA,NA,NA,NA,NA
"26",NA,"UEFS","HUEFS","176761","Ficus caatingae R.M.Castro","Moraceae","Ficus","caatingae","R.M.Castro","A.F.P.Machado","2013-02-01T00:00:00.000+0000",NA,"13271","Lima, D.P.",1974,6,6,"Brazil","Bahia",NA,"Mun. à 6,5 Km da BR, ca. 30m da estrada velha de Bejolândia a esquerda.",NA,NA,NA,"BRA:UEFS:HUEFS:0000176761","Ficus caatingae R.M.Castro",NA,NA,NA,NA,NA
"28",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","31648","Ficus caatingae R.M.Castro","Moraceae","Ficus","caatingae","R.M.Castro","R. M. de Castro",NA,NA,"1680","A. M. de Carvalho",NA,NA,NA,"Brazil","Bahia","BRUMADO","Km 36 da estrada Brumado/Caetité.",NA,NA,"Ambiente: Caatinga. Habito: Árvore, ca. 7m. Látex branco","BRA:CEPLAC:CEPEC:0000031648","Ficus caatingae R.M.Castro",NA,NA,NA,NA,NA
"29",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","26046","Ficus caatingae R.M.Castro","Moraceae","Ficus","caatingae","R.M.Castro","R. M. de Castro",NA,NA,"21436","R. M. Harley",NA,NA,NA,"Brazil","Bahia","BOM JESUS DA LAPA","Acima da Bacia do Rio São Francisco, Ca. 28Km ao SE d cidade, Rod. p/ Caetité.",-43.216667,-13.383333,"Ambiente: Caatinga c/ vegetação decídua disturbada, pânatano próx. Margem da Rodovia. Habito: Árvore, 5m.","BRA:CEPLAC:CEPEC:0000026046","Ficus caatingae R.M.Castro",NA,NA,NA,NA,NA
"30",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","76975","Ficus caatingae R.M.Castro","Moraceae","Ficus","caatingae","R.M.Castro","R. M. de castro",NA,NA,NA,"D. J. N. Hind",NA,NA,NA,"Brazil","Bahia","MUCUGÊ","Passagem Funda, na estrada Mucugê/Cascavel, passando pelas Fazs.",-41.433611,-13.103056,"Ambiente: Carrasco. Vegetação arbustiva c/ espécies da caatinga. Habito: Árvore, até 12m. Látex branco","BRA:CEPLAC:CEPEC:0000076975","Ficus caatingae R.M.Castro",NA,NA,NA,NA,NA
"31",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","40711","Ficus caatingae R.M.Castro","Moraceae","Ficus","caatingae","R.M.Castro","C. C. Berg",NA,NA,"48188","G. Hatschbach",NA,NA,NA,"Brazil","Bahia","BREJÕES","6Km ao S Brejões.",NA,NA,"Ambiente: Caatinga. Habito: Árvore copada, 8. Látex alvo","BRA:CEPLAC:CEPEC:0000040711","Ficus caatingae R.M.Castro",NA,NA,NA,NA,NA
"32",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","15370","Ficus caatingae R.M.Castro","Moraceae","Ficus","caatingae","R.M.Castro","R. M. de Castro",NA,NA,"11250","S. A. Mori",NA,NA,NA,"Brazil","Bahia","manoel vitorino","Estrada q liga Manoel Vitorino/Catingal, 1-5Km ao W M. Vitorino.",NA,NA,"Ambiente: Caatinga herbaceo-arbustiva, perturbada por animais, fogo e lenhadores. Habito: Árvore, 5m X 15cm. Látex branco","BRA:CEPLAC:CEPEC:0000015370","Ficus caatingae R.M.Castro",NA,NA,NA,NA,NA
"33",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","37906","Ficus caatingae R.M.Castro","Moraceae","Ficus","caatingae","R.M.Castro","R. M. de Castro",NA,NA,"139","L. C. de O. Filho",NA,NA,NA,"Brazil","Bahia","VITÓRIA DA CONQUISTA","Faz. Chapada Velha.",-41.066667,-14.916667,"Ambiente: Estepe/Floresta Estacional. Habito: Arbusto, fanerófito","BRA:CEPLAC:CEPEC:0000037906","Ficus caatingae R.M.Castro",NA,NA,NA,NA,NA
"34",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","26103","Ficus caatingae R.M.Castro","Moraceae","Ficus","caatingae","R.M.Castro","R. M. de Castro",NA,NA,"21515","R. M. Harley",NA,NA,NA,"Brazil","Bahia","BOM JESUS DA LAPA","Bacia do Rio São Francisco, próx. a Caldeirão, Ca. 32Km ao NE de Bom Jesus da Lapa.",-43.216667,-13.166667,"Ambiente: Caatinga. Habito: Árvore, 12m.","BRA:CEPLAC:CEPEC:0000026103","Ficus caatingae R.M.Castro",NA,NA,NA,NA,NA
"35",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","34474","Ficus caatingae R.M.Castro","Moraceae","Ficus","caatingae","R.M.Castro","R. M. de Castro",NA,NA,"112","G. C. P. Pinto",NA,NA,NA,"Brazil","Bahia","ITIÚBA","Fazenda Experimental da EPABA.",-39.833333,-10.716667,"Ambiente: Mata Estacional Decidual. Habito: Árvore. Aprox. 8-10m.","BRA:CEPLAC:CEPEC:0000034474","Ficus caatingae R.M.Castro",NA,NA,NA,NA,NA
"36",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","116274","Ficus caatingae R.M.Castro","Moraceae","Ficus","caatingae","R.M.Castro","A. F. P. Machado",NA,NA,"2321","A. A. Conceição",NA,NA,NA,"Brazil","Bahia","CATURAMA","Estrada para Caieiras, entroncamento para Mateus.",-42.243611,-13.296111,"Ambiente: Caatinga arbórea. Habito: Árvore, ca. 9m.","BRA:CEPLAC:CEPEC:0000116274","Ficus caatingae R.M.Castro",NA,NA,NA,NA,NA
