"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage"
"15",NA,"UFPR","UPCB","63745","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda","Melastomataceae","Henriettea","glabra","(Vell.) Penneys, Michelang., Judd & Almeda","Goldenberg, R.","2016-01-01T00:00:00.000+0000",NA,"7587",NA,"Amorim, A.M.",2008,7,20,"Brazil","Espírito Santo","Cariacica","BLOQUEADO",NA,NA,"Árvore ca. 7m alt. Frutos imaturos verdes. Floresta Estacional Semidecidual..","BRA:UFPR:UPCB:0000063745","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda"
"20",NA,"NY","NY","2480357","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda","Melastomataceae","Henriettea","glabra","(Vell.) Penneys, Michelang., Judd & Almeda","F. A. Michelangeli","2015-01-01T00:00:00.000+0000",NA,"7587",NA,"A. M. Amorim",2008,9,20,"Brazil","EspÃ­rito Santo",NA,"Reserva Biologica de Duas Bocas. Localidade de Alegre, Trilha do Pau- Oco",-40.5194,-20.2914,NA,"4d100f42-5cc9-4ce8-bff1-bb2aac922fb3","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda"
"21",NA,"UNICAMP","UEC","166778","Henriettella glabra (Vell.) Cogn.","Melastomataceae","Henriettea","glabra","(Vell.) Cogn.","Tamashiro, J.Y.","2009-01-01T00:00:00.000+0000",NA,"1081",NA,"Padgurschi, M.C.G.; Tamashiro, J.Y.; Belinello, R.",2008,NA,NA,"Brazil","São Paulo","São Luiz do Paraitinga","PESM. Núcleo Santa Virgínia. Parcela K.",-45.067778,-23.325556,"K1218 Árvore, ca. 10 m, sem flores ou frutos.&nf;Abundância: 4 ind ha(-1).; Floresta Ombrófila Densa Montana.","BRA:UNICAMP:UEC:0000166778","Henriettella glabra (Vell.) Cogn."
"22",NA,"UNICAMP","UEC","166820","Henriettella glabra (Vell.) Cogn.","Melastomataceae","Henriettea","glabra","(Vell.) Cogn.","Tamashiro, J.Y.","2009-01-01T00:00:00.000+0000",NA,"1240",NA,"Padgurschi, M.C.G.; Tamashiro, J.Y.; Belinello, R.",2008,NA,NA,"Brazil","São Paulo","São Luiz do Paraitinga","PESM - Núcleo Santa Virgínia - Parcela K, Floresta Ombrófila Densa Montana.",-45.067778,-23.325556,"K1398 Árvore, ca. 16 m, sem flores ou frutos.","BRA:UNICAMP:UEC:0000166820","Henriettella glabra (Vell.) Cogn."
"23",NA,"UNICAMP","UEC","166656","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda","Melastomataceae","Henriettea","glabra","(Vell.) Penneys, Michelang., Judd & Almeda","Tamashiro, J.Y.","2009-01-01T00:00:00.000+0000",NA,"1538",NA,"Padgurschi, M.C.G.; Tamashiro, J.Y.; Belinello, R.",2008,NA,NA,"Brazil","São Paulo","São Luiz do Paraitinga","PESM - Núcleo Santa Virgínia - Parcela K, Floresta Ombrófila Densa Montana.",-45.067778,-23.325556,"K1670 Árvore, ca. 20 m, sem flores ou frutos.","BRA:UNICAMP:UEC:0000166656","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda"
"24","2017-10-19T00:47:52.000+0000","JBRJ","RB","RB00522632","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda","Melastomataceae","Henriettea","glabra","(Vell.) Penneys, Michelang., Judd & Almeda","F.A. Michelangeli",NA,NA,"1076",NA,"J.F.A. Baumgratz; L.A.F. Santos Filho, L.C. Giordano, M. Bovini",2007,12,20,"Brazil","Rio de Janeiro","Paraty","estrada para acesso ao Corisquinho; região de Curralinho.",NA,NA,"Floresta Pluvial Montana Alterada; ramos pardacento-esverdeados; pecíolos verdes; folhas verdes discolores; botões c/ pedicelo verde; hipanto verde; corola rosa-alvacenta","urn:catalog:JBRJ:RB:522632","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda"
"25",NA,"IF","SPSF","34630","Henriettella glabra (Vell.) Cogn.","Melastomataceae","Henriettea","glabra","(Vell.) Cogn.","N.M.Ivanauskas","2005-04-12T00:00:00.000+0000",NA,"399",NA,"R.Cielo-Filho & N.M.Ivanauskas & D.de Souza",2005,3,14,"Brazil","Sp","Itanhaém","Parque Estadual da Serra do Mar, Núcleo Curucutu",NA,NA,"COLETA: XLS: SPSFNovo; Árvore caída na beira do rio.; GEOGRAFIA: Trilha do Rio Itarirú&nf;UTM: X=301170 Y=7332340;","BRA:IF:SPSF:0000034630","Henriettella glabra (Vell.) Cogn."
"26",NA,"MBM","MBM","317782","Henriettella glabra (Vell.) Cogn.","Melastomataceae","Henriettea","glabra","(Vell.) Cogn.","Ivanauskas, NM",NA,NA,"399",NA,"Cielo Filho, R; et al.",2005,3,14,"Brazil","São Paulo","Itanhaém","Parque Estadual da Serra do Mar",0,0,NA,"BRA:MBM:MBM:0000317782","Henriettella glabra (Vell.) Cogn."
"27",NA,"IF","SPSF","34288","Henriettella glabra (Vell.) Cogn.","Melastomataceae","Henriettea","glabra","(Vell.) Cogn.","N.M.Ivanauskas","2005-05-01T00:00:00.000+0000",NA,"5012",NA,"Natália M. Ivanauskas & Renato F. Lorza & Dirceu de Souza & Benedito Lopes",2004,1,15,"Brazil","Sp","Sete Barras","Bairro Rio Preto, 6a Gleba, Sítio do Manuel Português, Floresta Ombrófila Densa.",-47.873333,-24.200556,"COLETA: XLS: SPSFNovo; Árvore de 11m de altura e 60cm de perímetro à altura do peito. Matriz 2067;","BRA:IF:SPSF:0000034288","Henriettella glabra (Vell.) Cogn."
"28",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA099559","Henriettella glabra (Vell.) Cogn.","Melastomataceae","Henriettea","glabra","(Vell.) Cogn.","Ivanauskas, N.M.","2005-05-01T00:00:00.000+0000",NA,"5012",NA,"Ivanauskas, N.M.",2004,1,15,"Brazil","São Paulo","Sete Barras",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA099559","Henriettella glabra (Vell.) Cogn."
"29","2014-10-13T09:11:01.000+0000","JBRJ","RB","RB00523133","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda","Melastomataceae","Henriettea","glabra","(Vell.) Penneys, Michelang., Judd & Almeda","F.A. Michelangeli",NA,NA,"2032",NA,"R.R. Vervloet; E. Bausen & J. Rossini",2003,3,25,"Brazil","Espírito Santo","Santa Teresa","Nova Lombardia, Reserva Biológica Augusto Ruschi.",NA,NA,"Arvoreta de 6 m, frutos imaturos de cor verde, meia encosta, dossel 14 m.","urn:catalog:JBRJ:RB:523133","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda"
"32","2014-10-13T09:11:18.000+0000","JBRJ","RB","RB00580248","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda","Melastomataceae","Henriettea","glabra","(Vell.) Penneys, Michelang., Judd & Almeda","F.A. Michelangeli",NA,NA,"1647",NA,"S.J. Silva Neto; G.D. Cattan; M.G. Bovini, M. Moraes & W. da Silva",2002,1,17,"Brazil","Rio de Janeiro","Nova Iguaçu","Estrada do Ouro, entrada para o rio São Pedro.",NA,NA,"Arvoreta semi-ciófila, ca. 4 m de altura, folhas discolores membranáceas, frutos imaturos verdes.","urn:catalog:JBRJ:RB:580248","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda"
"33","2017-10-15T16:34:52.000+0000","JBRJ","RB","RB00580238","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda","Melastomataceae","Henriettea","glabra","(Vell.) Penneys, Michelang., Judd & Almeda","F.A. Michelangeli",NA,NA,"2124",NA,"M.G. Bovini; S.J.S. Neto; M.Moraes; L.H. da Costa & G. Cattan",2002,1,15,"Brazil","Rio de Janeiro","Nova Iguaçu","Distrito de Tinguá, estrada do Ouro. Reserva Biológica do Tinguá",NA,NA,"Árvore em margem de trilha semi-heliófila, cerca de 4,5 metros de altura. Folhas membranáceas, concolores. Cálice verde, corola alvacenta, conectivo laranja.","urn:catalog:JBRJ:RB:580238","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda"
"34",NA,"Universidade Regional de Blumenau, FURB","FURB","804","Henriettella glabra (Vell.) Cogn.","Melastomataceae","Henriettea","glabra","(Vell.) Cogn.","Goldenberg, R","2009-10-03T00:00:00.000+0000",NA,NA,NA,"Sobral, M.",2002,2,12,"Brazil","Santa Catarina","Guabiruba","Morro Santo Antônio.",NA,NA,NA,"BRA:FURB:FURB:0000000804","Henriettella glabra (Vell.) Cogn."
"35",NA,"MBML","MBML-HERBARIO","16259","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda","Melastomataceae","Henriettea","glabra","(Vell.) Penneys, Michelang., Judd & Almeda","R. Goldenberg/2015",NA,NA,"5595",NA,"L. Kollmann; et al",2002,2,20,"Brazil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia",-40.553056,-19.9075,"Arvoreto 5m. Flores brancas.","BRA:MBML:MBML-HERBARIO:0000016259","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda"
"39",NA,"MBM","MBM","296568","Henriettella glabra (Vell.) Cogn.","Melastomataceae","Henriettea","glabra","(Vell.) Cogn.","Goldenberg, R","2004-01-01T00:00:00.000+0000",NA,"9524",NA,"Sobral, M; et al.",2002,2,NA,"Brazil","Santa Catarina","Blumenau","Morro Santo Antônio",0,0,"Árvore 15m, em resto de mata à beira de estrada; região de mata atlântica; frutos imaturos","BRA:MBM:MBM:0000296568","Henriettella glabra (Vell.) Cogn."
"40","2017-10-13T15:53:37.000+0000","JBRJ","RB","RB00242771","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda","Melastomataceae","Henriettea","glabra","(Vell.) Penneys, Michelang., Judd & Almeda","F.A. Michelangeli",NA,NA,"15/74",NA,"FLAVIO M. DE BRITTO PEREIRA",2001,2,18,"Brazil","Rio de Janeiro","Guapimirim","FAZENDAS CONSORCIADAS. COLETAS ORGANIZADAS PELA EXTRACTA MOLÉCULAS NATURAIS LTDA, PROJETO DE BIOPROSPECÇÃO.",-42.908611,-22.561111,"ÁRVORE, 31M DE LATURA, 18CM DE DAP, FRUTO VERDE, COMUM NO LOCAL","urn:catalog:JBRJ:RB:242771","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda"
"41",NA,"MBML","MBML-HERBARIO","12476","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda","Melastomataceae","Henriettea","glabra","(Vell.) Penneys, Michelang., Judd & Almeda","R. Goldenberg/2015",NA,NA,"961",NA,"V. Demuner; et al",2000,4,27,"Brazil","Espírito Santo","Santa Teresa","Alto Lombardia, cabeceira do 25 de Julho",-40.548889,-19.844722,"Árvore 13m, DAP 15cm, fuste 9m, frutos jovens de cor verde. Interior de mata, local plano.","BRA:MBML:MBML-HERBARIO:0000012476","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda"
"44",NA,"NY","NY","01093272","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda","Melastomataceae","Henriettea","glabra","(Vell.) Penneys, Michelang., Judd & Almeda",NA,"2011-03-01T00:00:00.000+0000",NA,"781",NA,"J. F. A. Baumgratz",2000,12,20,"Brazil","Rio de Janeiro",NA,"estrada p/ cidade de Frade, ca. 45 km. da BR 101, apÃµs a bifurcaÃ§Ã£o Frade, Tapera, seguindo estrada Ã direita em direÃ§Ã£o Ã  esquerada da estrada, apÃµs o sÃ­o Santa Barbara.",-42.0856,-22.2022,NA,"0c4cbde3-60a1-403c-98ad-79ebcd97eaf0","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda"
"46",NA,"MBML","MBML-HERBARIO","8620","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda","Melastomataceae","Henriettea","glabra","(Vell.) Penneys, Michelang., Judd & Almeda","R. Goldenberg/2015",NA,NA,"1713",NA,"L. Kollmann; E. Bausen & W. Pizziolo",1999,1,27,"Brazil","Espírito Santo","Santa Teresa","São Lourenço. Mata Fria",-40.683611,-19.931111,"Arvoreto 10m. DAP 14cm. Fuste 7m. Botões e flores brancos.","BRA:MBML:MBML-HERBARIO:0000008620","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda"
"49",NA,"UFPR","UPCB","60313","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda","Melastomataceae","Henriettea","glabra","(Vell.) Penneys, Michelang., Judd & Almeda","Goldenberg, R.","2016-01-01T00:00:00.000+0000",NA,"2138",NA,"Kollmann, L.",1999,3,11,"Brazil","Espírito Santo","Santa Teresa","BLOQUEADO",NA,NA,"Arvoreto 6m, DAP 18cm, fuste 4m, frutos verdes..","BRA:UFPR:UPCB:0000060313","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda"
"52","2017-10-18T23:42:05.000+0000","JBRJ","RB","RB00523129","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda","Melastomataceae","Henriettea","glabra","(Vell.) Penneys, Michelang., Judd & Almeda","F.A. Michelangeli",NA,NA,"2435",NA,"L. Kollmann; E. Bausen & W. Pizziolo",1999,4,7,"Brazil","Espírito Santo","Santa Teresa","São Lourenço. Mata Fria, terreno de C. Loss, valão a direita do asfalto.",NA,NA,"Frutos jovens verdes.","urn:catalog:JBRJ:RB:523129","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda"
"55",NA,"MBML","MBML-HERBARIO","7679","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda","Melastomataceae","Henriettea","glabra","(Vell.) Penneys, Michelang., Judd & Almeda","R. Goldenberg/2015",NA,NA,"137",NA,"L. Kollmann; E. Bausen & W. Pizziolo",1998,6,25,"Brazil","Espírito Santo","Santa Teresa","São Lourenço. Mata Fria de Clerio Loss.",-40.683611,-19.931111,"Mata de encosta. Árvore de 5m, DAP 10cm. Frutos verdes.","BRA:MBML:MBML-HERBARIO:0000007679","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda"
"58",NA,"MBML","MBML-HERBARIO","8531","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda","Melastomataceae","Henriettea","glabra","(Vell.) Penneys, Michelang., Judd & Almeda","R. Goldenberg/2015",NA,NA,"134",NA,"E. Bausen; W. Pizziolo",1998,7,30,"Brazil","Espírito Santo","Santa Teresa","Estação Biológica Caixa D'Água",-40.6075,-19.931389,"Árvcore com mais 13m. Diâmetro 18cm. Com frutos verdes. Fundo de vale.","BRA:MBML:MBML-HERBARIO:0000008531","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda"
"60","2014-08-13T09:00:01.000+0000","JBRJ","RB","RB00580231","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda","Melastomataceae","Henriettea","glabra","(Vell.) Penneys, Michelang., Judd & Almeda","F.A. Michelangeli",NA,NA,"10564",NA,"Dorothy Araujo",1997,3,10,"Brazil","Rio de Janeiro","Rio de Janeiro","Maciço da Tijuca, Estr. Vista Chinesa em frente a Feema, mata secundária.",NA,NA,"Árvore com aproximadamente 12 m alt. Frutos verdes ( material coletado do mesmo individuo do nª 10514)","urn:catalog:JBRJ:RB:580231","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda"
"61",NA,"UNICAMP","UEC","177485","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda","Melastomataceae","Henriettea","glabra","(Vell.) Penneys, Michelang., Judd & Almeda","Goldenberg, R.",NA,NA,"687",NA,"Sanches, M.; Pedroni, F.; Laps, R.R.; Belinello, R.",1997,5,29,"Brazil","São Paulo","Ubatuba","Picinguaba",-44.816944,-23.3025,"Árvore 912, com 10m de altira, com frutos.; Mata Atlantica de enconsta, Morro do Corisco.","BRA:UNICAMP:UEC:0000177485","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda"
"62",NA,"UEFS","HUEFS","199202","Henriettella glabra (Vell.) Cogn.","Melastomataceae","Henriettea","glabra","(Vell.) Cogn.","M.Sanchez","2012-01-01T00:00:00.000+0000",NA,"682",NA,"Sanchez, M.",1997,5,29,"Brazil","São Paulo","Ubatuba","Picinguaba. Morro do Corisco.",NA,NA,"Mata atlântica de encosta.","BRA:UEFS:HUEFS:0000199202","Henriettella glabra (Vell.) Cogn."
"64",NA,"IAP","PACA-AGP","114423","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda","Melastomataceae","Henriettea","glabra","(Vell.) Penneys, Michelang., Judd & Almeda","M. Sanchez","2012-01-01T00:00:00.000+0000",NA,"682",NA,"M. Sanchez et al.",1997,5,29,"Brazil","Sp","Ubatuba","Picinguaba.",-44.8,-23.3025,"Habitat: Mata Atlântica de Encosta, Morro do Corisco, na beira de riacho.","BRA:IAP:PACA-AGP:0000114423","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda"
"68","2014-08-13T09:00:04.000+0000","JBRJ","RB","RB00580233","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda","Melastomataceae","Henriettea","glabra","(Vell.) Penneys, Michelang., Judd & Almeda","F.A. Michelangeli",NA,NA,"81",NA,"P. Botelho",1996,2,2,"Brazil","Rio de Janeiro","Rio de Janeiro","área do entorno do Jardim Botânico do Rio de Janeiro, mata de encosta no Horto Florestal.",NA,NA,"Árvore; frutos jovens verdes.","urn:catalog:JBRJ:RB:580233","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda"
"69",NA,"UNICAMP","UEC","108382","Henriettella glabra (Vell.) Cogn.","Melastomataceae","Henriettea","glabra","(Vell.) Cogn.","Sanchez, M.",NA,NA,"2390",NA,"Sanchez, M.; Pedroni, F.",1996,5,1,"Brazil","São Paulo","Ubatuba","Picinguaba",-44.8,-23.366667,"Árvore número 429; Árvore com 11m de altura, com frutos imaturos; Mata Atlântica de Encosta, margem do Rio da Fezenda","BRA:UNICAMP:UEC:0000108382","Henriettella glabra (Vell.) Cogn."
"71","2014-10-13T09:11:14.000+0000","JBRJ","RB","RB00580239","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda","Melastomataceae","Henriettea","glabra","(Vell.) Penneys, Michelang., Judd & Almeda","F.A. Michelangeli",NA,NA,"10514",NA,"Dorothy Araujo",1996,12,27,"Brazil","Rio de Janeiro","Rio de Janeiro","Maciço da Tijuca, estr. Vista Chinesa, em frentea Feema, mata secundária.",NA,NA,"Árvore com aproximadamente 12 m alt. Botões brancas, flores brancas, perfumadas. Folhas com pagina inferior verde-clara.","urn:catalog:JBRJ:RB:580239","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda"
"72","2017-11-19T08:04:12.000+0000","JBRJ","RB","RB00580258","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda","Melastomataceae","Henriettea","glabra","(Vell.) Penneys, Michelang., Judd & Almeda","F.A. Michelangeli",NA,NA,"1537",NA,"R. Marquete",1994,3,10,"Brazil","Rio de Janeiro","Paraty","APA-  Cairuçu.  Estrada  p/  o  Mo.  do  Corisquinho.",-44.05,-23.016667,"Semi-ciófila. Ripária. Árvore com ca. de 12 m de altura e CAP= 65 cm. Trnco com casca lisa, cor amarronzada com liquens; folhas cartáceas,  disc. verdes, frutos imaturos de cor verde.","urn:catalog:JBRJ:RB:580258","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda"
"73",NA,"Instituto de Botânica, IBT","SP","269441","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda","Melastomataceae","Henriettea","glabra","(Vell.) Penneys, Michelang., Judd & Almeda","Michelangeli, FA","2014-02-01T00:00:00.000+0000",NA,"1175",NA,"Sugiyama, M; Anunciação, EA",1994,5,19,"Brazil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, trilha da Figueira",0,0,"Arbusto 1,5m alt., frutos amarelos, cauliflora","BRA:IBt:SP:0000269441","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda"
"74",NA,"UFU","HUFU","4621","Henriettella glabra (Vell.) Cogn.","Melastomataceae","Henriettea","glabra","(Vell.) Cogn.","R. Romero, R.","1993-10-05T00:00:00.000+0000",NA,"57",NA,"Assis, M.A.",1993,1,9,"Brazil","São Paulo","Ubatuba","Picinguaba, Casa da farinha. Beira da cachoeira",0,0,"Árvore, 8 m. Floes com pétalas rosas externamente e brancas internamente.","BRA:UFU:HUFU:0000004621","Henriettella glabra (Vell.) Cogn."
"75","2014-10-13T09:11:22.000+0000","JBRJ","RB","RB00580271","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda","Melastomataceae","Henriettea","glabra","(Vell.) Penneys, Michelang., Judd & Almeda","F.A. Michelangeli",NA,NA,"813",NA,"C.A. L. de Oliveira",1993,12,21,"Brazil","Rio de Janeiro","Rio de Janeiro","Alto da Boa Vista, Estr. da Vista Chinesa Km 2.",NA,NA,"Árvore com aproximadamente 14 m. de altura. Ramos derrubado por outra árvore, tombada por ventos. Flores alvos-amarelos, perfumadas.","urn:catalog:JBRJ:RB:580271","Henriettea glabra (Vell.) Penneys, Michelang., Judd & Almeda"
