"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","comments","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","new_Lat","new_Lon"
"88",NA,"NY","NY","880207","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.",NA,NA,NA,"10947",NA,"G. Martinelli",1985,5,10,"brazil","espirito santo",NA,"Reserva BiolÃ³gica de Nova Lombardia, Picada de Cachoeira",-40.6002886399709,-19.9396102993179,NA,"0aecdea3-daf7-4bd7-b9ea-309f0db5ffd4",NA,"Byrsonima ligustrifolia Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Espírito Santo",-40.6681057,-19.57475617,-19.9396102993179,-40.6002886399709
"89",NA,"Universidade Federal do Paraná, UFPR","EFC","836","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.",NA,NA,NA,"487",NA,"Roderjan, C.V.; Kuniyoshi, Y.S.",1985,12,30,"brazil","parana","morretes","Estrada da Graciosa",NA,NA,"Árvore em floresta atlântica de encosta, 850m s.n.m. Vista Eng. Lacerda. __COMMOM_NAME__: Cereja-do-mato","BRA:UFPR:EFC:0000000836",NA,"Byrsonima ligustrifolia Mart.",NA,NA,872,"Morretes",4116208,-48.855729,-25.518545,"PARANA","PR","Paraná",-51.61693027,-24.63581955,-25.518545,-48.855729
"90",NA,"IF","SPSF","08407","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.",NA,NA,NA,NA,NA,"M.J.Robim & J.P.M. Carvalho",1984,2,22,"brazil","sp","campos do jordao","P.E. de Campos do Jordão",NA,NA,"COLETA: XLS: SPSFAntigo;","BRA:IF:SPSF:0000008407",NA,"Byrsonima ligustrifolia Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",NA,"Universidade Federal do Paraná, UFPR","EFC","322","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.","Hatschbach, G.","1984-04-01T00:00:00.000+0000",NA,"290",NA,"Roderjan, C.V.; Kuniyoshi, Y.S.",1984,4,26,"brazil","parana","morretes","Estrada da Graciosa",NA,NA,"Árvore, flores róseas, fruto vermelho, floresta atlântica. Vista Cavalcanti, 750m s.n.m. __COMMOM_NAME__: Murici","BRA:UFPR:EFC:0000000322",NA,"Byrsonima ligustrifolia Mart.",NA,NA,872,"Morretes",4116208,-48.855729,-25.518545,"PARANA","PR","Paraná",-51.61693027,-24.63581955,-25.518545,-48.855729
"92",NA,"IF","SPSF","08263","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.",NA,NA,NA,NA,NA,"O.T. Aguiar & J.A. Pastore & M.N.Sakita",1983,11,18,"brazil","sp","sao paulo","serra da Cantareira, Pinheirinho",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore alta, flores jovens amareladas e adultas de cor amarela ou róseo-avermelhadas.;","BRA:IF:SPSF:0000008263",NA,"Byrsonima ligustrifolia Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",NA,"IF","SPSF","36838","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.",NA,NA,NA,"47128",NA,"G. Hatschbach",1983,11,24,"brazil","pr","morretes","América de Cima",NA,NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: mata pluvial, margem de rio&nf;;","BRA:IF:SPSF:0000036838",NA,"Byrsonima ligustrifolia Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",NA,"IF","SPSF","07834","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.","M.C.H.Mamede","2004-01-31T00:00:00.000+0000",NA,"5",NA,"S.M.Borges",1982,11,1,"brazil","sp","cananeia","Parque Estadual da Ilha do Cardoso",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: restinga&nf;;","BRA:IF:SPSF:0000007834",NA,"Byrsonima ligustrifolia Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2009-10-21T07:13:00.000+0000","MO","MO","2850688","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.","W.R. Anderson","1974-01-01T00:00:00.000+0000",NA,"Anderson 36008",NA,"William R. Anderson|M.T. Stieber|Joseph H. Kirkbride, Jr.",1972,2,14,"brazil","minas gerais",NA,"Vallet ca. 5 km SSE of Pico de Itambé; cut-over, grassy hillsides, streams with shrub and trees, and blocky sandstone outcrops.",NA,NA,NA,"urn:catalog:MO:Tropicos:2850688","http://www.tropicos.org/Specimen/2850688","Byrsonima ligustrifolia Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Minas Gerais",-44.67333254,-18.45539008,-18.45539008,-44.67333254
"96","2017-10-19T02:51:40.000+0000","JBRJ","RB","RB00264108","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.","S.I.Elias","2004-01-01T00:00:00.000+0000",NA,"35970",NA,"W.R.Anderson",1972,2,14,"brazil","minas gerais",NA,"ca 5 km SSE of Pico de Itambé.",NA,NA,"streams wich shrubs and trees, grassy hillsides, cut over","urn:catalog:JBRJ:RB:264108",NA,"Byrsonima ligustrifolia Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Minas Gerais",-44.67333254,-18.45539008,-18.45539008,-44.67333254
"97",NA,"UNICAMP","UEC","9698","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.","Elias, S.I.","2004-01-01T00:00:00.000+0000",NA,"26538",NA,"Hatschbach, G.",1971,3,12,"brazil","parana","s jose dos pinhaes","Rio Pequeno",0,0,"Arvoreta 8m; Flor alvecente; demum rosada.; Matinha beira campo graminoso.","BRA:UNICAMP:UEC:0000009698",NA,"Byrsonima ligustrifolia Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paraná",-51.61693027,-24.63581955,NA,NA
"98","2008-05-27T22:02:00.000+0000","MO","MO","2851127","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.","W. Anderson",NA,NA,"Hatschbach 26538",NA,"Gert G. Hatschbach",1971,NA,NA,"brazil","parana",NA,"Rio Pequeno (mun. S. José dos Pinhaes)",NA,NA,NA,"urn:catalog:MO:Tropicos:2851127","http://www.tropicos.org/Specimen/2851127","Byrsonima ligustrifolia Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paraná",-51.61693027,-24.63581955,-24.63581955,-51.61693027
"99",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA104791","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.","Elias-Rolim. S.I.","2009-03-18T00:00:00.000+0000",NA,"1579",NA,"Fonsêca, S.J.",1970,6,10,"brazil","minas gerais","santa maria",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA104791",NA,"Byrsonima ligustrifolia Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Minas Gerais",-44.67333254,-18.45539008,NA,NA
"100",NA,"IF","SPSF","05540","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.",NA,NA,NA,NA,NA,"A. Rodrigues",1968,12,19,"brazil","sp","sao paulo","serra da Cantareira, Pinheirinho",NA,NA,"COLETA: XLS: SPSFAntigo;","BRA:IF:SPSF:0000005540",NA,"Byrsonima ligustrifolia Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",NA,"UNICAMP","UEC","21475","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.","Elias, S.I.","2004-01-01T00:00:00.000+0000",NA,"16219",NA,"Hatschbach, G.",1967,3,30,"brazil","parana","quatro barras","Encosta do Morro Mãe Catira",0,0,"Árvore de 6m. Pedunculo rosado, petalas alvas demum rosadas. Anteras amarelas.; Mata pluvial.","BRA:UNICAMP:UEC:0000021475",NA,"Byrsonima ligustrifolia Mart.",NA,NA,890,"Quatro Barras",4120804,-48.994742,-25.369279,"PARANA","PR","Paraná",-51.61693027,-24.63581955,-25.369279,-48.994742
"102","2008-05-27T22:02:00.000+0000","MO","MO","3165802","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.","G. Hatschbach",NA,NA,"Hatschbach 16219",NA,"Gert G. Hatschbach",1967,NA,NA,"brazil","parana",NA,"Serra de Mar, above old road Curitiba - Morrestes, near Upper Rio do Corvo in forest or scrub.",NA,NA,NA,"urn:catalog:MO:Tropicos:3165802","http://www.tropicos.org/Specimen/3165802","Byrsonima ligustrifolia Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paraná",-51.61693027,-24.63581955,-24.63581955,-51.61693027
"103","2008-05-27T22:02:00.000+0000","MO","MO","3165614","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.","J.C. Lindeman","1970-01-01T00:00:00.000+0000",NA,"Hatschbach 15596",NA,"Gert G. Hatschbach",1967,NA,NA,"brazil","parana",NA,"Restinga behind Pontal do Sul.",NA,NA,NA,"urn:catalog:MO:Tropicos:3165614","http://www.tropicos.org/Specimen/3165614","Byrsonima ligustrifolia Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paraná",-51.61693027,-24.63581955,-24.63581955,-51.61693027
"104","2010-10-07T15:27:00.000+0000","MO","MO","2851700","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.","W.R. Anderson","1972-01-01T00:00:00.000+0000",NA,"Irwin 15771",NA,"Howard S. Irwin|J.W. Grear, Jr.|R. Souza|R. Reis dos Santos",1966,5,11,"brazil","distrito federal",NA,"Gallery forest and adjacent capoeira, Corrego Landim, ca. 20 km. N.E. of Brasília.",NA,NA,NA,"urn:catalog:MO:Tropicos:2851700","http://www.tropicos.org/Specimen/2851700","Byrsonima ligustrifolia Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Distrito Federal",-47.79774208,-15.78050687,-15.78050687,-47.79774208
"105","2008-05-27T22:02:00.000+0000","MO","MO","2851593","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.","W. Anderson",NA,NA,"Hatschbach 15267",NA,"Gert G. Hatschbach",1966,11,23,"brazil","parana",NA,"Caminho ao Cerro Verde (mun. Campina Gde. de Sul)",NA,NA,NA,"urn:catalog:MO:Tropicos:2851593","http://www.tropicos.org/Specimen/2851593","Byrsonima ligustrifolia Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paraná",-51.61693027,-24.63581955,-24.63581955,-51.61693027
"106","2014-07-22T11:37:23.000+0000","JBRJ","RB","RB00263989","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.","S.I.Elias",NA,NA,"8188",NA,"E. Pereira",1964,1,12,"brazil","sao paulo","sao paulo","Entre Iguape e Porto Sabauna.",NA,NA,"peq. arv. de 3m, flores alvas, denum vermelhas","urn:catalog:JBRJ:RB:263989",NA,"Byrsonima ligustrifolia Mart.",NA,NA,1130,"São Paulo",3550308,-46.647014,-23.64989,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,-23.64989,-46.647014
"107",NA,"IAP","PACA-AGP","54836","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.",NA,NA,NA,NA,NA,"Rambo, B.",1954,2,11,"brazil","rs","torres",NA,NA,NA,"Habitat: prope litus in silvula subpaludosa Fenofase: flor e fruto","BRA:IAP:PACA-AGP:0000054836",NA,"Byrsonima ligustrifolia Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",NA,"IF","SPSF","07590","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.",NA,NA,NA,"77",NA,"B.Costa",1954,11,3,"brazil","sp","sao paulo","Instituto de Biociências, USP",NA,NA,"COLETA: XLS: SPSFAntigo;","BRA:IF:SPSF:0000007590",NA,"Byrsonima ligustrifolia Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",NA,"IAP","PACA-AGP","58340","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.","Elias. S.I.","2004-01-01T00:00:00.000+0000",NA,"5626",NA,"Reitz, R.",1953,2,5,"brazil","sc","palhoca","Campo do Massiambu",NA,NA,"coletor HBR 7320 - 05.02.1953 Habitat: in silvula litoranea Fenofase: fruto","BRA:IAP:PACA-AGP:0000058340",NA,"Byrsonima ligustrifolia Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",NA,"IAP","PACA-AGP","58339","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.","Elias. S.I.","2004-01-01T00:00:00.000+0000",NA,"4929",NA,"Reitz, R.",1952,12,19,"brazil","sc","palhoca","Campo do Massiambu",NA,NA,"coletor HBR 7316 - 19.12.1952 Habitat: in silvula litoranea Fenofase: flor","BRA:IAP:PACA-AGP:0000058339",NA,"Byrsonima ligustrifolia Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",NA,"IF","SPSF","11762","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.",NA,NA,NA,NA,NA,"M.A. Cunha",1951,11,9,"brazil","sp","sao paulo","Horto Florestal",NA,NA,"COLETA: XLS: SPSFAntigo;","BRA:IF:SPSF:0000011762",NA,"Byrsonima ligustrifolia Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",NA,"IAP","PACA-AGP","50917","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.","Elias. S.I.","2004-01-01T00:00:00.000+0000",NA,"1236",NA,"Hatschbach, G.",1949,4,15,"brazil","pr","piraquara",NA,NA,NA,"Habitat: in rupestribus dumetosis Fenofase: flor","BRA:IAP:PACA-AGP:0000050917",NA,"Byrsonima ligustrifolia Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,"IAP","PACA-AGP","55536","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.","Elias. S.I.","2004-01-01T00:00:00.000+0000",NA,"5138",NA,"Reitz, R.",1949,10,20,"brazil","sc","brusque","Mata da Azambuja",NA,NA,"Habitat: in dumetosis Fenofase: flor","BRA:IAP:PACA-AGP:0000055536",NA,"Byrsonima ligustrifolia Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",NA,"IAP","PACA-AGP","51182","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.","Elias. S.I.","2004-01-01T00:00:00.000+0000",NA,"1651",NA,"Hatschbach, G.",1949,12,2,"brazil","pr","morretes",NA,NA,NA,"Habitat: in silva primaeva Fenofase: flor","BRA:IAP:PACA-AGP:0000051182",NA,"Byrsonima ligustrifolia Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",NA,"IF","SPSF","03070","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.",NA,NA,NA,NA,NA,"J.P.Coelho",1947,7,1,"brazil","sp","sao paulo","Arboreto de Vila Amalia",NA,NA,"COLETA: XLS: SPSFAntigo;","BRA:IF:SPSF:0000003070",NA,"Byrsonima ligustrifolia Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",NA,"IF","SPSF","01919","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.",NA,NA,NA,NA,NA,"D.Bento Pickel",1944,4,26,"brazil","sp","sao paulo","Horto Florestal",NA,NA,"COLETA: XLS: SPSFAntigo;","BRA:IF:SPSF:0000001919",NA,"Byrsonima ligustrifolia Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",NA,"IF","SPSF","01145","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.",NA,NA,NA,NA,NA,"J.V.Mastrorroco",1943,11,12,"brazil","sp","sao paulo","Horto Florestal",NA,NA,"COLETA: XLS: SPSFAntigo;","BRA:IF:SPSF:0000001145",NA,"Byrsonima ligustrifolia Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",NA,"IPA","IPA","9631","Byrsonima ligustrifolia var. glabra Nied.","Malpighiaceae","Byrsonima","ligustrifolia","glabra","var. glabra Nied.","Gehrt","1942-08-01T00:00:00.000+0000",NA,"5192",NA,"Pickel, B.",1941,1,29,"brazil","sao paulo","sao paulo","Horto Florestal",0,0,"Flores basil róseas, as apicais, branco-amareladas. Nos botões as glândulas são brancas. Cultivada.","BRA:IPA:IPA:0000009631",NA,"Byrsonima ligustrifolia var. glabra Nied.",NA,NA,1130,"São Paulo",3550308,-46.647014,-23.64989,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,-23.64989,-46.647014
"119",NA,"IF","SPSF","06341","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.",NA,NA,NA,NA,NA,"L.Gonzaga",1941,11,1,"brazil","sp","sao paulo","Horto Florestal",NA,NA,"COLETA: XLS: SPSFAntigo;","BRA:IF:SPSF:0000006341",NA,"Byrsonima ligustrifolia Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,"IF","SPSF","11345","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.",NA,NA,NA,NA,NA,"M.Koscinski",1940,2,1,"brazil","sp","sao paulo","Horto Florestal",NA,NA,"COLETA: XLS: SPSFAntigo;","BRA:IF:SPSF:0000011345",NA,"Byrsonima ligustrifolia Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",NA,"IF","SPSF","00601","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.",NA,NA,NA,"218",NA,"M.Koscinski",1937,2,1,"brazil","sp","campos do jordao",NA,NA,NA,"COLETA: XLS: SPSFAntigo;","BRA:IF:SPSF:0000000601",NA,"Byrsonima ligustrifolia Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",NA,"Universidade Federal do Ceará, UFC","EAC","36312","Byrsonima ligustrifolia var. pubescens (Griseb.) Nied.","Malpighiaceae","Byrsonima","ligustrifolia","pubescens","var. pubescens (Griseb.) Nied.",NA,NA,NA,"s.n.",NA,"Luetzelburg, P.",1936,3,25,"brazil","ceara","crato",NA,0,0,"Árvore de 10m de altura, utilazada em marcenarias, corantes e frutos.; Agreste","BRA:UFC:EAC:0000036312",NA,"Byrsonima ligustrifolia var. pubescens (Griseb.) Nied.",NA,NA,4489,"Crato",2304202,-39.490026,-7.232947,"CEARA","CE","Ceará",-39.61556123,-5.09311398,-7.232947,-39.490026
"123",NA,"IPA","IPA","9630","Byrsonima ligustrifolia var. pubescens (Griseb.) Nied.","Malpighiaceae","Byrsonima","ligustrifolia","pubescens","var. pubescens (Griseb.) Nied.",NA,NA,NA,"s.n.",NA,"Koscinski, M.",1936,12,NA,"brazil","sao paulo",NA,"Serra da Cantareira",0,0,NA,"BRA:IPA:IPA:0000009630",NA,"Byrsonima ligustrifolia var. pubescens (Griseb.) Nied.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"São Paulo",-48.72944932,-22.26440593,-22.26440593,-48.72944932
"124",NA,"IF","SPSF","07099","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.",NA,NA,NA,"150",NA,"M.Koscinski",1933,12,1,"brazil","sp","sao paulo","Serra da Cantereira-Chapada",NA,NA,"COLETA: XLS: SPSFAntigo;","BRA:IF:SPSF:0000007099",NA,"Byrsonima ligustrifolia Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",NA,"NY","NY","475376","Byrsonima ligustrifolia var. pubescens (Griseb.) Nied.","Malpighiaceae","Byrsonima","ligustrifolia","pubescens","var. pubescens (Griseb.) Nied.","F. J. Niedenzu",NA,NA,"6986",NA,"P. K. H. DusÃ©n",1908,11,5,"brazil","parana",NA,"Volta Grande",-49.7162298973284,-25.7735852580695,NA,"a27d82a5-775e-4c2d-9e13-8dfa9e36b04d",NA,"Byrsonima ligustrifolia var. pubescens (Griseb.) Nied.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paraná",-51.61693027,-24.63581955,-25.7735852580695,-49.7162298973284
"126","2008-05-27T22:02:00.000+0000","MO","MO","2852010","Byrsonima ligustrifolia var. pubescens (Griseb.) Nied.","Malpighiaceae","Byrsonima","ligustrifolia","pubescens","var. pubescens (Griseb.) Nied.","Niedenzu","1927-01-01T00:00:00.000+0000",NA,"Dusén 6986",NA,"Per Dusén",1908,NA,NA,"brazil","parana",NA,"Volta Grande, in silva prim.",NA,NA,NA,"urn:catalog:MO:Tropicos:2852010","http://www.tropicos.org/Specimen/2852010","Byrsonima ligustrifolia var. pubescens (Griseb.) Nied.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paraná",-51.61693027,-24.63581955,-24.63581955,-51.61693027
"127","2015-11-06T22:48:21.000+0000","MNHN","P","P02428628","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.",NA,NA,"TYPE",NA,NA,"Saint-Hilaire, A. de",1816,NA,NA,"brazil",NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p02428628",NA,"Byrsonima ligustrifolia Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA109319","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.",NA,NA,NA,"128",NA,"Sampaio, D.",NA,NA,NA,"brazil","sao paulo","cananeia",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA109319",NA,"Byrsonima ligustrifolia Mart.",NA,NA,925,"Cananéia",3509908,-48.007886,-25.018214,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,-25.018214,-48.007886
"129",NA,"NY","NY","475388","Byrsonima ligustrifolia var. glabra Nied.","Malpighiaceae","Byrsonima","ligustrifolia","glabra","var. glabra Nied.",NA,NA,NA,"1181",NA,"E. H. G. Ule",NA,NA,NA,"brazil","santa catarina",NA,NA,0,0,NA,"d4ed27bb-a2c4-4e5e-a551-74c979c8b67a",NA,"Byrsonima ligustrifolia var. glabra Nied.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Santa Catarina",-50.48226937,-27.24592878,-27.24592878,-50.48226937
"130",NA,"NY","NY","475386","Byrsonima ligustrifolia var. glabra Nied.","Malpighiaceae","Byrsonima","ligustrifolia","glabra","var. glabra Nied.","F. J. Niedenzu",NA,NA,NA,NA,"F. Sellow",NA,NA,NA,"brazil","sao paulo",NA,NA,0,0,"Collection date and number are illegible","6c5251c2-c27e-4c2d-a808-f9a2c4a776b2",NA,"Byrsonima ligustrifolia var. glabra Nied.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"São Paulo",-48.72944932,-22.26440593,-22.26440593,-48.72944932
"131",NA,"W","Herbarium W","1908-0003938","Byrsonima ligustrifolia var. glabra Nied.","Malpighiaceae","Byrsonima","ligustrifolia","glabra","var. glabra Nied.",NA,NA,NA,NA,NA,"REFLORA provisional entry",NA,NA,NA,"brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Byrsonima ligustrifolia var. glabra Nied.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA109318","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.",NA,NA,NA,"127",NA,"Sampaio, D.",NA,NA,NA,"brazil","sao paulo","cananeia",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA109318",NA,"Byrsonima ligustrifolia Mart.",NA,NA,925,"Cananéia",3509908,-48.007886,-25.018214,"SAO PAULO","SP","São Paulo",-48.72944932,-22.26440593,-25.018214,-48.007886
"133",NA,"IPA","IPA","20461","Byrsonima ligustrifolia f. megaphylla Nied.","Malpighiaceae","Byrsonima","ligustrifolia","megaphylla","f. megaphylla Nied.",NA,NA,NA,"1313",NA,"Damazi, L.",NA,NA,NA,"brazil","minas gerais",NA,"Serra de Ouro Preto",0,0,"Na amostra existem folhas maiores e mais largas.","BRA:IPA:IPA:0000020461",NA,"Byrsonima ligustrifolia f. megaphylla Nied.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Minas Gerais",-44.67333254,-18.45539008,-18.45539008,-44.67333254
"134",NA,"NY","NY","475387","Byrsonima ligustrifolia var. pubescens (Griseb.) Nied.","Malpighiaceae","Byrsonima","ligustrifolia","pubescens","var. pubescens (Griseb.) Nied.","F. J. Niedenzu",NA,NA,"312",NA,"F. Sellow",NA,NA,NA,"brazil","sao paulo",NA,NA,0,0,NA,"4cc522d2-2bda-4eca-b255-e6fc4bcc409c",NA,"Byrsonima ligustrifolia var. pubescens (Griseb.) Nied.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"São Paulo",-48.72944932,-22.26440593,-22.26440593,-48.72944932
"135","2009-07-31T07:04:00.000+0000","MO","MO","2852228","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.","W.R. Anderson","2003-01-01T00:00:00.000+0000",NA,"Eiten 7727",NA,"George Eiten|Liene T. Eiten",NA,NA,NA,"brazil","rio de janeiro",NA,"Município de Resende: Itatiáia National Park. South face of Mt. Itatiáia. Along road between televisin relay tower & ""Macieiras"", east of main valley of Rio Itatiáia. Low secondary forest.",NA,NA,NA,"urn:catalog:MO:Tropicos:2852228","http://www.tropicos.org/Specimen/2852228","Byrsonima ligustrifolia Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rio de Janeiro",-42.66307908,-22.19581555,-22.19581555,-42.66307908
