"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"56",NA,"IF","SPSF","28251","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.",NA,NA,NA,"408",NA,"F.Pedroni & M.Sanchez",1995,12,19,"Brazil","Sp","Ubatuba","P.E.Serra do Mar, Núcleo Picinguaba",NA,NA,"COLETA: XLS: SPSFAntigo;","BRA:IF:SPSF:0000028251",NA,"Byrsonima ligustrifolia Mart."
"57",NA,"Universidade Federal do Paraná, UFPR","EFC","4236","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.",NA,NA,NA,"78",NA,"Tiepolo, G.; Roderjan, C.V.; Kuniyoshi, Y.S.",1994,1,12,"Brazil","Paraná","Quatro Barras","Morro Anhangava",-49.0036,-25.3887,"__COMMOM_NAME__: Murici","BRA:UFPR:EFC:0000004236",NA,"Byrsonima ligustrifolia Mart."
"58",NA,"Universidade Federal do Paraná, UFPR","EFC","4062","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.",NA,NA,NA,"27",NA,"Tiepolo, G.",1994,2,3,"Brazil","Paraná","Curitiba","P.M. da Barrerinha.",-49.2619,-25.3619,"Árvore 4m em floresta com araucária, secundária. 950m s.n.m. __COMMOM_NAME__: Murici","BRA:UFPR:EFC:0000004062",NA,"Byrsonima ligustrifolia Mart."
"59",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA015113","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.",NA,NA,NA,"916",NA,"Moraes, P.L.R. et al.",1994,4,22,"Brazil","São Paulo","São Miguel Arcanjo",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA015113",NA,"Byrsonima ligustrifolia Mart."
"60","2008-05-27T22:02:00.000+0000","MO","MO","2850561","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.","A. Ortiz & M. Montesdeoca","1996-01-01T00:00:00.000+0000",NA,"ORTIZ 314",NA,"ORTIZ",1994,9,2,"Ecuador","Esmeraldas",NA,"Awá Indigenous Territory. Community of La Unión. Pre-montane pluvial cloud forest.",-78.55,1,NA,"urn:catalog:MO:Tropicos:2850561","http://www.tropicos.org/Specimen/2850561","Byrsonima ligustrifolia Mart."
"61",NA,"IF","SPSF","25743","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.",NA,NA,NA,"1043",NA,"M.R.F.Melo",1994,11,21,"Brazil","Sp","Iguape","Estação Ecológica Juréia-Itatins",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mara de planicie&nf;;","BRA:IF:SPSF:0000025743",NA,"Byrsonima ligustrifolia Mart."
"62",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA036571","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.",NA,NA,NA,"595",NA,"Ziller, S.R.",1994,11,16,"Brazil","Paraná","Tibagi",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA036571",NA,"Byrsonima ligustrifolia Mart."
"63",NA,"IF","SPSF","25742","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.",NA,NA,NA,"1493",NA,"I.Cordeiro",1994,12,8,"Brazil","Sp","Iguape","Estação Ecológica Juréia-Itatins",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata de planicie&nf;;","BRA:IF:SPSF:0000025742",NA,"Byrsonima ligustrifolia Mart."
"64","2014-07-08T00:57:15.000+0000","JBRJ","RB","RB00761684","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.","S.I. Elias","2004-01-01T00:00:00.000+0000",NA,"31",NA,"M.A. de Assis",1993,1,5,"Brazil","São Paulo","Ubatuba","Picinguaba.",NA,NA,"Arbusto 2.5m altura na sombra. Flores róseas c/ glândulas verdes","urn:catalog:JBRJ:RB:761684",NA,"Byrsonima ligustrifolia Mart."
"65",NA,"Universidade Federal do Paraná, UFPR","EFC","3742","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.",NA,NA,NA,"17",NA,"Tiepolo, G.",1993,8,4,"Brazil","Paraná","Quatro Barras","Morro Anhangava",-49.0036,-25.3887,"Árvore 4m em vegetação secundária da floresta atlântica, 1100m s.n.m. __COMMOM_NAME__: Murici","BRA:UFPR:EFC:0000003742",NA,"Byrsonima ligustrifolia Mart."
"66",NA,"Universidade Federal do Paraná, UFPR","EFC","3740","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.",NA,NA,NA,"15",NA,"Tiepolo, G.",1993,10,22,"Brazil","Paraná","Quatro Barras","Morro Anhangava",-49.0036,-25.3887,"Árvore 7m em vegetação secundária da floresta atlântica, 1100m s.n.m. __COMMOM_NAME__: Murici","BRA:UFPR:EFC:0000003740",NA,"Byrsonima ligustrifolia Mart."
"67",NA,"UNICAMP","UEC","67941","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.","Elias, S.I.","2004-01-01T00:00:00.000+0000",NA,"29359",NA,"Franco, A.L.M.; et al.",1993,11,13,"Brazil","São Paulo","Ubatuba","Trilha das três Lagoas, Picinguaba.",0,0,"Árvore, 2,5m, botões róseos","BRA:UNICAMP:UEC:0000067941",NA,"Byrsonima ligustrifolia Mart."
"68","2014-07-08T00:48:37.000+0000","JBRJ","RB","RB00757121","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.","S.I. Elias","2004-01-01T00:00:00.000+0000",NA,"597",NA,"R. Romero; N. Nakajima",1993,12,17,"Brazil","Minas Gerais","Uberlândia","Fazenda Experimental do Glória / UFU.",NA,NA,"Arvoreta ca 3m alt.. Pétalas brancas a róseas, estames amarelos.","urn:catalog:JBRJ:RB:757121",NA,"Byrsonima ligustrifolia Mart."
"69",NA,"IF","SPSF","15478","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.",NA,NA,NA,"2731",NA,"M. Kirizawa & M.Sugiyama",1992,9,24,"Brazil","Sp","São Miguel Arcanjo","Parque Estadual Carlos Botelho",NA,NA,"COLETA: XLS: SPSFAntigo;","BRA:IF:SPSF:0000015478",NA,"Byrsonima ligustrifolia Mart."
"70","2017-10-10T16:59:33.000+0000","JBRJ","RB","RB00264010","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.","S.I.Elias","2003-01-01T00:00:00.000+0000",NA,NA,NA,"Silvana Buzato; Marlies Sazima",1991,12,13,"Brazil","São Paulo","Caraguatatuba",NA,NA,NA,"Arbusto de 3m","urn:catalog:JBRJ:RB:264010",NA,"Byrsonima ligustrifolia Mart."
"71",NA,"IAP","PACA-AGP","77819","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.","Elias. S.I.","2004-01-01T00:00:00.000+0000",NA,"213",NA,"C. M. B. Correia",1990,9,13,"Brazil","Rj","Nova Friburgo","Reserva Ecológica Municipal de Macaé de Cima, sítio New Baccus",NA,NA,"árvore 22m. Caule liquenico, folhas discolores, frutos imaturos verdes","BRA:IAP:PACA-AGP:0000077819",NA,"Byrsonima ligustrifolia Mart."
"72",NA,"Universidade Federal do Paraná, UFPR","EFC","2026","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.","Roderjan, C.V.","1989-09-05T00:00:00.000+0000",NA,"5377",NA,"Kuniyoshi, Y.S.; Ziller, S.R.",1989,8,30,"Brazil","Paraná","Matinhos","Rod. Alexandra Matinhos Km 28",NA,NA,"Caxetal, solo orgânico. __COMMOM_NAME__: Murici","BRA:UFPR:EFC:0000002026",NA,"Byrsonima ligustrifolia Mart."
"73",NA,"Universidade Federal do Paraná, UFPR","EFC","2357","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.","Roderjan, C.V.","1989-09-05T00:00:00.000+0000",NA,"5359",NA,"Kuniyoshi, Y.S.; Ziller, S.R.",1989,8,24,"Brazil","Paraná","Pontal do Paraná","Balneário Atami",-48.3861,-25.5906,"Caxetal, solo orgânico. Área de contato restinga. Ritidoma áspero, fissurado. __COMMOM_NAME__: Murici","BRA:UFPR:EFC:0000002357",NA,"Byrsonima ligustrifolia Mart."
"74",NA,"UNICAMP","UEC","83609","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.","Elias, S.I.","2004-01-01T00:00:00.000+0000",NA,"59",NA,"Vieira, C.M.; et al.",1989,8,16,"Brazil","Rio de Janeiro","Nova Friburgo","Reserva Ecológica Municipal de Macaé de Cima, Caminho para os pirineus",-42.5,-22.55,"Árvore 6m de altura, folhas discolores verdes. Cálice e frutos verdes.","BRA:UNICAMP:UEC:0000083609",NA,"Byrsonima ligustrifolia Mart."
"75",NA,"IF","SPSF","13280","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.",NA,NA,NA,"345",NA,"O.T. Aguiar",1989,12,7,"Brazil","Sp","São Paulo","serra da Cantareira, Pinheirinho",NA,NA,"COLETA: XLS: SPSFAntigo;","BRA:IF:SPSF:0000013280",NA,"Byrsonima ligustrifolia Mart."
"76",NA,"IF","SPSF","13430","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.",NA,NA,NA,"52558",NA,"G. Hatschbach & A.R.Cardoso",1989,12,29,"Brazil","Pr","Paranaguá",NA,NA,NA,"COLETA: XLS: SPSFAntigo;","BRA:IF:SPSF:0000013430",NA,"Byrsonima ligustrifolia Mart."
"77",NA,"Universidade Federal do Paraná, UFPR","EFC","2066","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.","Hatschbach, G.","1990-06-29T00:00:00.000+0000",NA,"5389",NA,"Kuniyoshi, Y.S.; Roderjan, C.V.",1989,12,27,"Brazil","Paraná","Pontal do Paraná","Balneário Atami",-48.3861,-25.5906,"Caxetal, solo podzol hidromórfico com horizonte A hístico. __COMMOM_NAME__: Murici","BRA:UFPR:EFC:0000002066",NA,"Byrsonima ligustrifolia Mart."
"78","2014-07-08T00:48:40.000+0000","JBRJ","RB","RB00757115","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.","S.I. Elias","2004-01-01T00:00:00.000+0000",NA,"263",NA,"J.E.L.S. Ribeiro; et al",1988,2,7,"Brazil","São Paulo","São Paulo","Próxima da estrada para a praia e o alojamento da Sema.",NA,NA,"Arvoreta, 2m de alt. Frutos verdes.","urn:catalog:JBRJ:RB:757115",NA,"Byrsonima ligustrifolia Mart."
"79",NA,"IF","SPSF","11951","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.",NA,NA,NA,"249",NA,"O.T. Aguiar",1988,3,10,"Brazil","Sp","São Paulo","serra da Cantareira, Pinheirinho",NA,NA,"COLETA: XLS: SPSFAntigo;","BRA:IF:SPSF:0000011951",NA,"Byrsonima ligustrifolia Mart."
"80",NA,"UEM","HUEM","11246","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.","Souza, W.S.","1988-04-20T00:00:00.000+0000",NA,"s.n.",NA,"Souza, W.S.; L.P. Marconi",1988,4,NA,"Brazil","Paraná","Adrianópolis","Parque das Lauráceas",0,0,"Árvore com DAP 27 cm; frutos maduros vermelhos.; Floresta Estacional Semidecidual.","BRA:UEM:HUEM:0000011246",NA,"Byrsonima ligustrifolia Mart."
"81",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA036536","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.",NA,NA,NA,NA,NA,"Souza, W.S. et al.",1988,4,NA,"Brazil","São Paulo","Adrianópolis",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA036536",NA,"Byrsonima ligustrifolia Mart."
"82","2014-09-26T00:00:00.000+0000","Instituto Nacional de Pesquisas da Amazônia (INPA)","Coleção Botânica, Instituto Nacional de Pesquisas da Amazônia (INPA)","200556","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.","Anderson, W.R.","1989-01-01T00:00:00.000+0000",NA,"52558",NA,"Mike Hopkins",1988,12,29,"Brazil","Paraná",NA,"Col. Pereira.",NA,NA,NA,"urn:catalog:inpa:herbarium:68132",NA,"Byrsonima ligustrifolia Mart."
"83",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA080957","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.",NA,NA,NA,"259",NA,"Garcia, F.C.P. et al.",1988,12,4,"Brazil","São Paulo","Ubatuba",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA080957",NA,"Byrsonima ligustrifolia Mart."
"84",NA,"Universidade Estadual de Londrina, UEL","FUEL","9885","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.","Elias, SI","2004-01-01T00:00:00.000+0000",NA,"1378",NA,"Britez, RM",1987,3,6,"Brazil","Paraná","Paranaguá","Ilha do Mel, Praia Grande",0,0,"Arbusto 2m; com frutos verdes na restinga.","BRA:UEL:FUEL:0000009885",NA,"Byrsonima ligustrifolia Mart."
"85",NA,"Universidade Federal do Paraná, UFPR","EFC","1208","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.","Roderjan, C.V.","1987-01-01T00:00:00.000+0000",NA,"5560",NA,"Kuniyoshi, Y.S.; Scherer Neto, P.",1987,4,3,"Brazil","Paraná","Paranaguá","Ilha Rasa da Cotinga",-48.4465,-25.5143,"Árvore frequente na transição restinga e caxetal, 3 a 5m. __COMMOM_NAME__: Baga-de-pomba","BRA:UFPR:EFC:0000001208",NA,"Byrsonima ligustrifolia Mart."
"86",NA,"Universidade Federal do Paraná, UFPR","EFC","870","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.",NA,NA,NA,"4949",NA,"Roderjan, C.V.; Kuniyoshi, Y.S.",1986,1,23,"Brazil","Paraná","Piraquara","Mananciais da Serra",-48.9805,-25.4951,"Árvore em floresta atlântica, 1050m s.n.m. __COMMOM_NAME__: Cereja-do-mato","BRA:UFPR:EFC:0000000870",NA,"Byrsonima ligustrifolia Mart."
"87",NA,"Universidade Estadual de Londrina, UEL","FUEL","9943","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.","Elias, SI","2004-01-01T00:00:00.000+0000",NA,"s.n.",NA,"Silva, SM; Britez, RM",1986,4,12,"Brazil","Paraná","Paranaguá","Ilha do Mel, Restinga da Praia Grande",0,0,"Árvore 4m; frutos vermelhos; sem flores.","BRA:UEL:FUEL:0000009943",NA,"Byrsonima ligustrifolia Mart."
"88",NA,"Universidade Estadual de Londrina, UEL","FUEL","10069","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.","Elias, SI","2005-01-01T00:00:00.000+0000",NA,"1253",NA,"Britez, RM",1986,12,13,"Brazil","Paraná","Paranaguá","Ilha do Mel, Caminho do Belo",0,0,"Arbusto 1,2 m; flores com pétalas brancas, gineceu e androceu amarelos; restinga.","BRA:UEL:FUEL:0000010069",NA,"Byrsonima ligustrifolia Mart."
"89",NA,"IF","SPSF","07740","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.",NA,NA,NA,NA,NA,"J.P.M. Carvalho",1985,2,7,"Brazil","Sp","Campos do Jordão","P.E. de Campos do Jordão",NA,NA,"COLETA: XLS: SPSFAntigo;","BRA:IF:SPSF:0000007740",NA,"Byrsonima ligustrifolia Mart."
"90","2017-10-15T15:12:36.000+0000","JBRJ","RB","RB00263628","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.","S.I. Elias","2002-01-01T00:00:00.000+0000",NA,"10947",NA,"G. Martinelli; F. Zuloaga, M. Vasquez Avila, J. Caruso",1985,5,10,"Brazil","Espírito Santo","Santa Teresa","Picada da Cachoeira. Reserva Biologica de Nova Lombardia",NA,NA,"Arvore, 12 metros de altura, folhas discolores, pedicelos ferrugíneos, glândulas alvas, corola rosea, estames amarelos","urn:catalog:JBRJ:RB:263628",NA,"Byrsonima ligustrifolia Mart."
"91",NA,"NY","NY","880207","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.",NA,NA,NA,"10947",NA,"G. Martinelli",1985,5,10,"Brazil","EspÃ­rito Santo",NA,"Reserva BiolÃ³gica de Nova Lombardia, Picada de Cachoeira",-40.6002886399709,-19.9396102993179,NA,"0aecdea3-daf7-4bd7-b9ea-309f0db5ffd4",NA,"Byrsonima ligustrifolia Mart."
"92",NA,"MBML","MBML-HERBARIO","42288","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.","S.I. Elias/2002",NA,NA,"10947",NA,"G. Martinelli; F. Zuloaga, M. Vasquez Avila & J. Caruso",1985,5,10,"Brazil","Espírito Santo","Santa Teresa","Reserva Biológica de Nova Lombardia. Picada da Cachoeira",NA,NA,"Mata secundária com boa regeneração. àrvore 12m alt., folhas discolores, pedicelos ferrugíneos, glândulas alvas, corola rósea, estames amarelos","BRA:MBML:MBML-HERBARIO:0000042288",NA,"Byrsonima ligustrifolia Mart."
"93",NA,"Universidade Federal do Paraná, UFPR","EFC","836","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.",NA,NA,NA,"487",NA,"Roderjan, C.V.; Kuniyoshi, Y.S.",1985,12,30,"Brazil","Paraná","Morretes","Estrada da Graciosa",NA,NA,"Árvore em floresta atlântica de encosta, 850m s.n.m. Vista Eng. Lacerda. __COMMOM_NAME__: Cereja-do-mato","BRA:UFPR:EFC:0000000836",NA,"Byrsonima ligustrifolia Mart."
"94",NA,"IF","SPSF","08407","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.",NA,NA,NA,NA,NA,"M.J.Robim & J.P.M. Carvalho",1984,2,22,"Brazil","Sp","Campos do Jordão","P.E. de Campos do Jordão",NA,NA,"COLETA: XLS: SPSFAntigo;","BRA:IF:SPSF:0000008407",NA,"Byrsonima ligustrifolia Mart."
"95",NA,"IF","SPSF","08396","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.",NA,NA,NA,NA,NA,"M.J.Robim & J.P.M. Carvalho",1984,3,1,"Brazil","Sp","Campos do Jordão","P.E. de Campos do Jordão",NA,NA,"COLETA: XLS: SPSFAntigo;","BRA:IF:SPSF:0000008396",NA,"Byrsonima ligustrifolia Mart."
"96",NA,"IF","SPSF","08397","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.",NA,NA,NA,NA,NA,"M.J.Robim & J.P.M. Carvalho",1984,3,1,"Brazil","Sp","Campos do Jordão","P.E. de Campos do Jordão",NA,NA,"COLETA: XLS: SPSFAntigo;","BRA:IF:SPSF:0000008397",NA,"Byrsonima ligustrifolia Mart."
"97",NA,"Universidade Federal do Paraná, UFPR","EFC","322","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.","Hatschbach, G.","1984-04-01T00:00:00.000+0000",NA,"290",NA,"Roderjan, C.V.; Kuniyoshi, Y.S.",1984,4,26,"Brazil","Paraná","Morretes","Estrada da Graciosa",NA,NA,"Árvore, flores róseas, fruto vermelho, floresta atlântica. Vista Cavalcanti, 750m s.n.m. __COMMOM_NAME__: Murici","BRA:UFPR:EFC:0000000322",NA,"Byrsonima ligustrifolia Mart."
"98",NA,"IF","SPSF","08503","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.",NA,NA,NA,NA,NA,"J.P.M. Carvalho & M.J.Robim",1984,6,19,"Brazil","Sp","Campos do Jordão","P.E. de Campos do Jordão",NA,NA,"COLETA: XLS: SPSFAntigo;","BRA:IF:SPSF:0000008503",NA,"Byrsonima ligustrifolia Mart."
"99",NA,"IF","SPSF","08263","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.",NA,NA,NA,NA,NA,"O.T. Aguiar & J.A. Pastore & M.N.Sakita",1983,11,18,"Brazil","Sp","São Paulo","serra da Cantareira, Pinheirinho",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore alta, flores jovens amareladas e adultas de cor amarela ou róseo-avermelhadas.;","BRA:IF:SPSF:0000008263",NA,"Byrsonima ligustrifolia Mart."
"100",NA,"IF","SPSF","36838","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.",NA,NA,NA,"47128",NA,"G. Hatschbach",1983,11,24,"Brazil","Pr","Morretes","América de Cima",NA,NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: mata pluvial, margem de rio&nf;;","BRA:IF:SPSF:0000036838",NA,"Byrsonima ligustrifolia Mart."
"101",NA,"IF","SPSF","07834","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.","M.C.H.Mamede","2004-01-31T00:00:00.000+0000",NA,"5",NA,"S.M.Borges",1982,11,1,"Brazil","Sp","Cananéia","Parque Estadual da Ilha do Cardoso",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: restinga&nf;;","BRA:IF:SPSF:0000007834",NA,"Byrsonima ligustrifolia Mart."
"102","2009-10-21T07:13:00.000+0000","MO","MO","2850688","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.","W.R. Anderson","1974-01-01T00:00:00.000+0000",NA,"Anderson 36008",NA,"William R. Anderson|M.T. Stieber|Joseph H. Kirkbride, Jr.",1972,2,14,"Brazil","Minas Gerais",NA,"Vallet ca. 5 km SSE of Pico de Itambé; cut-over, grassy hillsides, streams with shrub and trees, and blocky sandstone outcrops.",NA,NA,NA,"urn:catalog:MO:Tropicos:2850688","http://www.tropicos.org/Specimen/2850688","Byrsonima ligustrifolia Mart."
"103","2017-10-19T02:51:40.000+0000","JBRJ","RB","RB00264108","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.","S.I.Elias","2004-01-01T00:00:00.000+0000",NA,"35970",NA,"W.R.Anderson",1972,2,14,"Brazil","Minas Gerais","Minas Gerais","ca 5 km SSE of Pico de Itambé.",NA,NA,"streams wich shrubs and trees, grassy hillsides, cut over","urn:catalog:JBRJ:RB:264108",NA,"Byrsonima ligustrifolia Mart."
"104",NA,"UNICAMP","UEC","9698","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.","Elias, S.I.","2004-01-01T00:00:00.000+0000",NA,"26538",NA,"Hatschbach, G.",1971,3,12,"Brazil","Paraná","S José dos Pinhaes","Rio Pequeno",0,0,"Arvoreta 8m; Flor alvecente; demum rosada.; Matinha beira campo graminoso.","BRA:UNICAMP:UEC:0000009698",NA,"Byrsonima ligustrifolia Mart."
"105","2008-05-27T22:02:00.000+0000","MO","MO","2851127","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.","W. Anderson",NA,NA,"Hatschbach 26538",NA,"Gert G. Hatschbach",1971,NA,NA,"Brazil","Paraná",NA,"Rio Pequeno (mun. S. José dos Pinhaes)",NA,NA,NA,"urn:catalog:MO:Tropicos:2851127","http://www.tropicos.org/Specimen/2851127","Byrsonima ligustrifolia Mart."
"106",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA104791","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.","Elias-Rolim. S.I.","2009-03-18T00:00:00.000+0000",NA,"1579",NA,"Fonsêca, S.J.",1970,6,10,"Brazil","Minas Gerais","Santa Maria",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA104791",NA,"Byrsonima ligustrifolia Mart."
"107",NA,"IF","SPSF","05540","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.",NA,NA,NA,NA,NA,"A. Rodrigues",1968,12,19,"Brazil","Sp","São Paulo","serra da Cantareira, Pinheirinho",NA,NA,"COLETA: XLS: SPSFAntigo;","BRA:IF:SPSF:0000005540",NA,"Byrsonima ligustrifolia Mart."
"108",NA,"UNICAMP","UEC","21475","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.","Elias, S.I.","2004-01-01T00:00:00.000+0000",NA,"16219",NA,"Hatschbach, G.",1967,3,30,"Brazil","Paraná","Quatro Barras","Encosta do Morro Mãe Catira",0,0,"Árvore de 6m. Pedunculo rosado, petalas alvas demum rosadas. Anteras amarelas.; Mata pluvial.","BRA:UNICAMP:UEC:0000021475",NA,"Byrsonima ligustrifolia Mart."
"109","2008-05-27T22:02:00.000+0000","MO","MO","3165802","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.","G. Hatschbach",NA,NA,"Hatschbach 16219",NA,"Gert G. Hatschbach",1967,NA,NA,"Brazil","Paraná",NA,"Serra de Mar, above old road Curitiba - Morrestes, near Upper Rio do Corvo in forest or scrub.",NA,NA,NA,"urn:catalog:MO:Tropicos:3165802","http://www.tropicos.org/Specimen/3165802","Byrsonima ligustrifolia Mart."
"110","2008-05-27T22:02:00.000+0000","MO","MO","3165614","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.","J.C. Lindeman","1970-01-01T00:00:00.000+0000",NA,"Hatschbach 15596",NA,"Gert G. Hatschbach",1967,NA,NA,"Brazil","Paraná",NA,"Restinga behind Pontal do Sul.",NA,NA,NA,"urn:catalog:MO:Tropicos:3165614","http://www.tropicos.org/Specimen/3165614","Byrsonima ligustrifolia Mart."
"111","2010-10-07T15:27:00.000+0000","MO","MO","2851700","Byrsonima ligustrifolia Mart.","Malpighiaceae","Byrsonima","ligustrifolia",NA,"Mart.","W.R. Anderson","1972-01-01T00:00:00.000+0000",NA,"Irwin 15771",NA,"Howard S. Irwin|J.W. Grear, Jr.|R. Souza|R. Reis dos Santos",1966,5,11,"Brazil","Distrito Federal",NA,"Gallery forest and adjacent capoeira, Corrego Landim, ca. 20 km. N.E. of Brasília.",NA,NA,NA,"urn:catalog:MO:Tropicos:2851700","http://www.tropicos.org/Specimen/2851700","Byrsonima ligustrifolia Mart."
