"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","comments"
"20","2008-07-09T10:03:31.000+0000","K","Herbarium","K000343645","Gomidesia affinis (Cambess.) Diego Legrand",NA,"Myrtaceae","Myrcia","affinis",NA,"(Cambess.) Diego Legrand","Sobral, M.",NA,NA,"11016",NA,"Wood, J.R.I.",1996,5,17,"Bolivia, Plurinational State of",NA,"Carrasco","3.5km along road to San Mateo from old Cochabamba-Santa Cruz highway.",-64.7,-17.68,NA,"http://specimens.kew.org/herbarium/K000343645",NA,"Gomidesia affinis (Cambess.) Diego Legrand",NA
"21","2008-07-09T10:06:19.000+0000","K","Herbarium","K000343694","Gomidesia hebepetala (DC.) Berg",NA,"Myrtaceae","Myrcia","hebepetala",NA,"(DC.) Berg","Sobral, M.",NA,NA,"10210",NA,"Wood, J.R.I.",1995,12,9,"Bolivia, Plurinational State of",NA,NA,"Chapare, 8-9 km along Corani Pampa road from Chapare-Cochabamba highway (2km above Corani river.)",-65.92,-17.18,NA,"http://specimens.kew.org/herbarium/K000343694",NA,"Gomidesia hebepetala (DC.) Berg",NA
"22",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","52842","Myrcia hebepetala DC.",NA,"Myrtaceae","Myrcia","hebepetala",NA,"DC.",NA,NA,NA,"s.n.",NA,"Vasconcelos, MF de",1990,4,15,NA,NA,NA,"Fazenda Bocaina",0,0,NA,"BRA:UFMG:BHCB:0000052842",NA,"Myrcia hebepetala DC.",NA
"23",NA,NA,"Botany","U.1441917","Gomidesia pohliana Berg",NA,"Myrtaceae","Myrcia","pohliana",NA,"Berg",NA,NA,NA,NA,NA,"Steyermark JA",1944,9,30,"Venezuela, Bolivarian Republic of","Bolívar",NA,"State of Bolívar: Mount Roraima, southwest facing forested slopes between Rondón Camp and base of sandstone bluffs.",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1441917",NA,"Gomidesia pohliana Berg",NA
"24","2015-04-11T10:38:34.000+0000","S","VascularPlants","S08-6877","Myrcia hebepetala DC.",NA,"Myrtaceae","Myrcia","hebepetala",NA,"DC.",NA,NA,NA,"267","267","Alberto Löfgren",1909,2,21,NA,NA,NA,"S. José dos Campos",NA,NA,NA,"S:VascularPlants:S08-6877",NA,"Myrcia hebepetala DC.",NA
"25","2005-04-04T15:44:16.000+0000","K","Herbarium","K000261344","Gomidesia hebepetala (DC.) Berg",NA,"Myrtaceae","Myrcia","hebepetala",NA,"(DC.) Berg","Marcos Sobral","2005-04-04T00:00:00.000+0000",NA,"10210",NA,"Wood, J.R.I.",NA,NA,NA,"Bolivia, Plurinational State of",NA,NA,NA,NA,NA,NA,"http://specimens.kew.org/herbarium/K000261344",NA,"Gomidesia hebepetala (DC.) Berg",NA
"26","2017-04-10T00:00:00.000+0000","NHMUK","BOT","BM001191941","Myrcia hebepetala DC.",NA,"Myrtaceae","Myrcia","hebepetala",NA,"DC.","Duane Fernandes Lima; Universidade Estadual de Campinas; Departamento de Biologia Vegetal",NA,"SYNTYPE","548","548","Robert Hermann Schomburgk; b.1804; d.1865; R.H.Schomb.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7b60ac87-31e1-43ca-8007-0dff4a6b4f82",NA,"Myrcia hebepetala DC.",NA
"27","2005-04-04T15:54:20.000+0000","K","Herbarium","K000261347","Gomidesia hebepetala (DC.) Berg",NA,"Myrtaceae","Myrcia","hebepetala",NA,"(DC.) Berg","Marcos Sobral","2005-04-04T00:00:00.000+0000",NA,"11016",NA,"Wood, J.R.I.",NA,NA,NA,"Bolivia, Plurinational State of",NA,NA,NA,NA,NA,NA,"http://specimens.kew.org/herbarium/K000261347",NA,"Gomidesia hebepetala (DC.) Berg",NA
"28",NA,"UEFS","HUEFS","87187","Gomidesia hookeriana Berg",NA,"Myrtaceae","Myrcia","hookeriana",NA,"Berg",NA,NA,NA,"865",NA,"Riedel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRA:UEFS:HUEFS:0000087187",NA,"Gomidesia hookeriana Berg",NA
"29","2017-04-11T00:00:00.000+0000","NHMUK","BOT","BM001191942","Myrcia hebepetala DC.",NA,"Myrtaceae","Myrcia","hebepetala",NA,"DC.","Duane Fernandes Lima; Universidade Estadual de Campinas; Departamento de Biologia Vegetal",NA,"SYNTYPE","548","548","Robert Hermann Schomburgk; b.1804; d.1865; R.H.Schomb.",NA,NA,NA,"Guyana",NA,NA,"Nearest Named Place: Rio Quitaro",NA,NA,NA,"770039b4-4ed1-4ffe-bada-48b1d60eabcb",NA,"Myrcia hebepetala DC.",NA
"30",NA,"UFSCar","SORO","3378","Myrcia hebepetala DC.",NA,"Myrtaceae","Myrcia","hebepetala",NA,"DC.",NA,NA,NA,NA,NA,NA,1920,2,6,"Brazil","São Paulo","Alto da Serra",NA,NA,NA,NA,"BRA:UFSCar:SORO:0000003378",NA,"Myrcia hebepetala DC.",NA
