"","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage","modified","identificationQualifier","infraspecificEpithet","fieldNumber","comments","bibliographicCitation"
"11","UNICAMP","UEC","147792","Myrcia congestiflora Caliari & V.C.Souza","Myrtaceae","Myrcia","congestiflora","Caliari & V.C.Souza",NA,NA,NA,470,"Campos, M.C.R.; Belinello, R.; Assis, M.A.; Guaraldo, A.",2006,5,8,"Brazil","São Paulo","Picinguaba","Parque Estadual da Serra do Mar, Parcela E na Trilha do Corisco (Projeto Temático Biota Gradiente Funcional)",0,0,"indivíduo E0635, altura 7m","BRA:UNICAMP:UEC:0000147792","Myrcia congestiflora Caliari & V.C.Souza",NA,NA,NA,NA,NA,NA
"12","IAC","IAC","49062","Myrcia congestiflora Caliari & V.C.Souza","Myrtaceae","Myrcia","congestiflora","Caliari & V.C.Souza","L.D. Meireles","2017-09-15T00:00:00.000+0000",NA,417,"J.A.M.A. Gomes; L.C. Bernacci; O.A. Santos; S. Santos & F.J. Benedetti",2006,11,7,"Brazil","São Paulo","Ubatuba","Fazenda Capricórnio, Parcela G (Parque Estadual da Serra do Mar, Núcleo Picinguaba)",-45.080223,-23.373498,"subparcela 23, indivíduo G 385","BRA:IAC:IAC:0000049062","Myrcia congestiflora Caliari & V.C.Souza",NA,NA,NA,NA,NA,NA
"13","USP","SPF","144919","Myrcia congestiflora Caliari & V.C.Souza","Myrtaceae","Myrcia","congestiflora","Caliari & V.C.Souza","Sobral, M","2018-04-01T00:00:00.000+0000",NA,524,"Lobão, A",2001,1,21,"Brazil","São Paulo","Ubatuba","Parque Estadual da Serra do Mar, Picinguaba.",0,0,NA,"BRA:USP:SPF:0000144919","Myrcia congestiflora Caliari & V.C.Souza",NA,NA,NA,NA,NA,NA
"14","UNICAMP","UEC","173709","Myrcia congestiflora Caliari & V.C.Souza","Myrtaceae","Myrcia","congestiflora","Caliari & V.C.Souza","Meireles, L.D.","2017-09-01T00:00:00.000+0000",NA,965,"Pedroni, F.; Sanchez, M.",1997,2,5,"Brazil","São Paulo","Ubatuba","Picinguaba, margens do Rio da Fazenda.",-44.8,-23.366667,"Árvore s/ num com flores de cor creme.; Mata Atlântica de Encosta.","BRA:UNICAMP:UEC:0000173709","Myrcia congestiflora Caliari & V.C.Souza",NA,NA,NA,NA,NA,NA
"15","UNICAMP","UEC","146463","Myrcia congestiflora Caliari & V.C.Souza","Myrtaceae","Myrcia","congestiflora","Caliari & V.C.Souza","Meireles, L.D.","2017-09-01T00:00:00.000+0000",NA,1345,"Sanchez, M.; Pedroni, F.; Laps, R.R.; Belinello, R.",1997,4,16,"Brazil","São Paulo","Ubatuba","Picinguaba, Morro do Corisco",-44.8,-23.366667,"árvore sem número, 6m altura, com flores; Mata Atlântica de Encosta","BRA:UNICAMP:UEC:0000146463","Myrcia congestiflora Caliari & V.C.Souza",NA,NA,NA,NA,NA,NA
"16","UFPE","UFP","82262","Myrcia congestiflora Caliari & V.C.Souza","Myrtaceae","Myrcia","congestiflora","Caliari & V.C.Souza","Amorim, B.S.","2017-02-01T00:00:00.000+0000",NA,1345,"Sanchez, M.",1997,4,16,"Brazil","São Paulo","Ubatuba","Picinguaba-Morro do Corisco.",0,0,"COORD: 23°22' S / 44°48' W.HABITAT:Mata Atlântica de Encosta.; DESC:Árvore com 6m de altura, com flores.;","BRA:UFPE:UFP:0000082262","Myrcia congestiflora Caliari & V.C.Souza",NA,NA,NA,NA,NA,NA
"17","UNICAMP","UEC","112695","Myrcia congestiflora Caliari & V.C.Souza","Myrtaceae","Myrcia","congestiflora","Caliari & V.C.Souza",NA,NA,"ISOTYPE",211,"Takahasi, A.; Romera, E.C.",1996,1,27,"Brazil","São Paulo","Ubatuba","Picinguaba, Trilha do Corisco, Mata de encosta.",0,0,"Arbusto, ca. 3m, flores brancas, estames amarelos.","BRA:UNICAMP:UEC:0000112695","Myrcia congestiflora Caliari & V.C.Souza",NA,NA,NA,NA,NA,NA
"18","UNICAMP","UEC","174496","Myrcia congestiflora Caliari & V.C.Souza","Myrtaceae","Myrcia","congestiflora","Caliari & V.C.Souza","Meireles, L.D.","2017-09-01T00:00:00.000+0000",NA,2424,"Sanchez, M.; Pedroni, F.",1996,4,30,"Brazil","São Paulo","Ubatuba","Picinguaba.",-44.835,-23.336667,"Mata Atlântica de Encosta, próximo à trilha do corisco, altitude 120m, àrvore número s. número com . m de altura, com frutos imaturos amarelos.","BRA:UNICAMP:UEC:0000174496","Myrcia congestiflora Caliari & V.C.Souza",NA,NA,NA,NA,NA,NA
"19","UNICAMP","UEC","92038","Myrcia congestiflora Caliari & V.C.Souza","Myrtaceae","Myrcia","congestiflora","Caliari & V.C.Souza","Meireles, L.D.","2017-09-01T00:00:00.000+0000",NA,31342,"Sanchez, M.; Pedroni, F.",1993,2,12,"Brazil","São Paulo","Ubatuba","Núcleo Picinguaba, margen do rio da Fazenda.",0,0,"indivíduo E0635, altura 7m; Árvore de 4m de alt, flores de cor creme com pilosidades dourada na face externa das pétalas e no cálice.","BRA:UNICAMP:UEC:0000092038","Myrcia congestiflora Caliari & V.C.Souza",NA,NA,NA,NA,NA,NA
"20","UFPE","UFP","82696","Myrcia congestiflora Caliari & V.C.Souza","Myrtaceae","Myrcia","congestiflora","Caliari & V.C.Souza","Amorim, B.S.","2017-02-01T00:00:00.000+0000",NA,282,"Marques, M.C.",1992,3,22,"Brazil","Rio de Janeiro","Paraty","Praia Negra-Mata à mata do Rio. Acesso pela praia Negra.",0,0,"DESC:Árvore em início de frutificação.;","BRA:UFPE:UFP:0000082696","Myrcia congestiflora Caliari & V.C.Souza",NA,NA,NA,NA,NA,NA
"21","UNICAMP","UEC","92037","Myrcia congestiflora Caliari & V.C.Souza","Myrtaceae","Myrcia","congestiflora","Caliari & V.C.Souza",NA,NA,NA,31341,"Sanchez, M.; Pedroni, F.",1992,7,11,"Brazil","São Paulo","Ubatuba","Núcleo Picinguaba, margens do Rio da Fazenda",0,0,"Árvore, 5m de altura, frutos imaturos amarelos.","BRA:UNICAMP:UEC:0000092037","Myrcia congestiflora Caliari & V.C.Souza",NA,NA,NA,NA,NA,NA
"22","UNICAMP","UEC","92039","Myrcia congestiflora Caliari & V.C.Souza","Myrtaceae","Myrcia","congestiflora","Caliari & V.C.Souza",NA,NA,NA,31343,"Sanchez, M.; Pedroni, F.",1992,8,16,"Brazil","São Paulo","Ubatuba","Núcleo Picinguaba, margens do Rio da Fazenda",0,0,"Árvore, 5m de altura, frutos imaturos amarelos e maduros vermelhos.","BRA:UNICAMP:UEC:0000092039","Myrcia congestiflora Caliari & V.C.Souza",NA,NA,NA,NA,NA,NA
"23","UFPE","UFP","82757","Myrcia congestiflora Caliari & V.C.Souza","Myrtaceae","Myrcia","congestiflora","Caliari & V.C.Souza","Amorim, B.S.",NA,NA,31344,"Sanchez, M.",1992,10,10,"Brazil","São Paulo","Ubatuba","Núcleo Picinguaba-Margem do Rio da Fazenda.",0,0,"DESC:Árvore 4 m de altura, frutos imaturos amarelos e maduros vermelhos.;","BRA:UFPE:UFP:0000082757","Myrcia congestiflora Caliari & V.C.Souza",NA,NA,NA,NA,NA,NA
"24","UNICAMP","UEC","92040","Myrcia congestiflora Caliari & V.C.Souza","Myrtaceae","Myrcia","congestiflora","Caliari & V.C.Souza","Meireles, L.D.","2017-09-01T00:00:00.000+0000",NA,31344,"Sanchez, M.; Pedroni, F.",1992,10,10,"Brazil","São Paulo","Ubatuba","Pic, margem do rio da Fazenda.",0,0,"Árvore de 4m de alt, frutos imaturos amarelos e maduros vermelhos.","BRA:UNICAMP:UEC:0000092040","Myrcia congestiflora Caliari & V.C.Souza",NA,NA,NA,NA,NA,NA
"25","UNICAMP","UEC","173710","Myrcia congestiflora Caliari & V.C.Souza","Myrtaceae","Myrcia","congestiflora","Caliari & V.C.Souza","Meireles, L.D.","2017-09-01T00:00:00.000+0000",NA,354,"Sanchez, M.; Pedroni, F.",1992,11,22,"Brazil","São Paulo","Ubatuba","Picinguaba, margens do Rio da Fazenda.",0,0,"Árvore de 5 metros de altura, frutos imaturos amarelos e maduros avermelhados.&nf;Coleção Rio da Fazenta nº 158.","BRA:UNICAMP:UEC:0000173710","Myrcia congestiflora Caliari & V.C.Souza",NA,NA,NA,NA,NA,NA
"26","UNICAMP","UEC","92045","Myrcia congestiflora Caliari & V.C.Souza","Myrtaceae","Myrcia","congestiflora","Caliari & V.C.Souza",NA,NA,NA,31354,"Sanchez, M.; Pedroni, F.",1992,12,17,"Brazil","São Paulo","Ubatuba","Núcleo Picinguaba, margens do Rio da Fazenda",0,0,"Árvore, 4m de altura, botões em início de desenvolvimento.","BRA:UNICAMP:UEC:0000092045","Myrcia congestiflora Caliari & V.C.Souza",NA,NA,NA,NA,NA,NA
"27","UFPE","UFP","82425","Myrcia congestiflora Caliari & V.C.Souza","Myrtaceae","Myrcia","congestiflora","Caliari & V.C.Souza",NA,NA,NA,8,"Ribeiro, J.E.L.S.",1986,2,10,"Brazil","São Paulo","Rio Claro","Praia de Itambuca-Ubatuba, SP. Morro à 3Km da praia de Itamambuca.",0,0,"HABITAT:Mata Atlântica.; DESC:Arbusto, flores creme.;","BRA:UFPE:UFP:0000082425","Myrcia congestiflora Caliari & V.C.Souza",NA,NA,NA,NA,NA,NA
