"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","infraspecificEpithet","comments","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","new_Lat","new_Lon"
"142",NA,"MBM","MBM","265245","Myrcia arborescens Berg",NA,"Myrtaceae","Myrcia","arborescens","Berg",NA,NA,NA,"9386",NA,"Sobral, M; et al.",2001,10,NA,"brazil","rio grande do sul","sao francisco de paula","São Francisco de Paula",0,0,NA,"BRA:MBM:MBM:0000265245",NA,"Myrcia arborescens Berg",NA,NA,221,"São Francisco de Paula",4318200,-50.559952,-29.199375,"RIO GRANDE DO SUL","RS","Rio Grande do Sul",-53.31683674,-29.7378389,-29.199375,-50.559952
"143",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","91414","Myrcia retorta Cambess.",NA,"Myrtaceae","Myrcia","retorta","Cambess.",NA,"2017-11-16T00:00:00.000+0000",NA,"749",NA,"Meireles, LD; Belinello, R",2001,11,8,"brazil","minas gerais","camanducaia","Monte Verde, Serra da Mantiqueira, Mata de Araucária",0,0,NA,"BRA:UFMG:BHCB:0000091414",NA,"Myrcia retorta Cambess.",NA,NA,1413,"Camanducaia",3110509,-46.075087,-22.787058,"MINAS GERAIS","MG","Minas Gerais",-44.65770348,-18.45798563,-22.787058,-46.075087
"144",NA,"UNICAMP","UEC","141781","Myrcia retorta Cambess.",NA,"Myrtaceae","Myrcia","retorta","Cambess.","Sobral, M.","2006-01-01T00:00:00.000+0000",NA,"754",NA,"Matsumoto, K.; Barbosa, A.R.; Barbosa, B.",2001,12,29,"brazil","minas gerais","santana do riacho","MG 610,km 117, próx. 1º ponte depois do Juquinha, sentido CMD-BH.",-43.557556,-19.276444,"Arbusto ca. 1,5m, frutos amarelos a nigrescentes.; Mata ciliar.","BRA:UNICAMP:UEC:0000141781",NA,"Myrcia retorta Cambess.",NA,NA,2600,"Santana do Riacho",3159001,-43.645093,-19.189098,"MINAS GERAIS","MG","Minas Gerais",-44.65770348,-18.45798563,-19.276444,-43.557556
"145",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","68116","Myrcia retorta Cambess.",NA,"Myrtaceae","Myrcia","retorta","Cambess.",NA,"2017-11-16T00:00:00.000+0000",NA,"245",NA,"Soares, SM",2001,12,6,"brazil","minas gerais","brasilandia de minas",NA,0,0,NA,"BRA:UFMG:BHCB:0000068116",NA,"Myrcia retorta Cambess.",NA,NA,2910,"Brasilândia de Minas",3108552,-45.90293,-16.957854,"MINAS GERAIS","MG","Minas Gerais",-44.65770348,-18.45798563,-16.957854,-45.90293
"146",NA,"Universidade Estadual do Centro-Oeste (UNICENTRO)","HUCO","0159","Myrcia arborescens Berg",NA,"Myrtaceae","Myrcia","arborescens","Berg","Sobral, M.","2000-09-01T00:00:00.000+0000",NA,"s.n.",NA,"Souza, M.K.F.",2000,1,9,"brazil","parana","jaguariaiva","Fazenda Restingão",0,0,"Vegetação Floresta Ombrófila Mista; HABITAT: Vegetação Floresta Ombrófila Mista","BRA:UNICENTRO:HUCO:0000000159",NA,"Myrcia arborescens Berg",NA,NA,1000,"Jaguariaíva",4112009,-49.705016,-24.330567,"PARANA","PR","Paraná",-51.62375032,-24.6368312,-24.330567,-49.705016
"147",NA,"Instituto de Botânica, IBT","SP","347813","Myrcia retorta Cambess.",NA,"Myrtaceae","Myrcia","retorta","Cambess.",NA,NA,NA,"s.n.",NA,"Vasconcellos, MF",2000,4,14,"brazil","minas gerais","catas altas","Serra do Caraça.",0,0,"Pico do Inconfinado, mata nebular. Arbóreo.&nf;BHCB 52841","BRA:IBt:SP:0000347813",NA,"Myrcia retorta Cambess.",NA,NA,2396,"Catas Altas",3115359,-43.408175,-20.07551,"MINAS GERAIS","MG","Minas Gerais",-44.65770348,-18.45798563,-20.07551,-43.408175
"148",NA,"IAC","IAC","43224","Myrcia arborescens Berg",NA,"Myrtaceae","Myrcia","arborescens","Berg","L.C. Bernacci et al.","2000-06-13T00:00:00.000+0000",NA,"3517",NA,"L.C. Bernacci; G.A.D.C. Franco; G. Durigan; M. Siqueira & E. Furlan",2000,6,13,"brazil","sao paulo","cotia","Morro Grande, Reserva, área B, indivíduo B 26.4",-46.956771,-23.695816,NA,"BRA:IAC:IAC:0000043224",NA,"Myrcia arborescens Berg",NA,NA,1122,"Cotia",3513009,-46.960782,-23.675223,"SAO PAULO","SP","São Paulo",-48.73276064,-22.26541286,-23.695816,-46.956771
"149",NA,"UNICAMP","UEC","125041","Myrcia retorta Cambess.",NA,"Myrtaceae","Myrcia","retorta","Cambess.","Rosa, P.O.","2008-06-01T00:00:00.000+0000",NA,"0038",NA,"Yamamoto, K.; Matsumoto, K.",2000,11,22,"brazil","minas gerais","santana do riacho","Estátua do Juca.",0,0,"Arvoreta ca. 2m em borda de mata.","BRA:UNICAMP:UEC:0000125041",NA,"Myrcia retorta Cambess.",NA,NA,2600,"Santana do Riacho",3159001,-43.645093,-19.189098,"MINAS GERAIS","MG","Minas Gerais",-44.65770348,-18.45798563,-19.189098,-43.645093
"150",NA,"UnB","UB","131486","Myrcia arborescens Berg",NA,"Myrtaceae","Myrcia","arborescens","Berg","Soares-Silva, LH","2003-01-01T00:00:00.000+0000",NA,"FUEL30962",NA,"Pavão, OC",2000,12,6,"brazil","parana","ventania","Sítio Pinheiro",0,0,"Frutos imaturos vermelhos.; Árvore 8m.; Borda da mata","BRA:UnB:UB:0000131486",NA,"Myrcia arborescens Berg",NA,NA,1024,"Ventania",4128534,-50.245328,-24.176615,"PARANA","PR","Paraná",-51.62375032,-24.6368312,-24.176615,-50.245328
"151",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","61500","Myrcia retorta Cambess.",NA,"Myrtaceae","Myrcia","retorta","Cambess.",NA,"2017-11-16T00:00:00.000+0000",NA,"348",NA,"Barbosa, E; Silva, JM; Ferreira, LA",1999,8,20,"brazil","parana","tijucas do sul","Palermo, Torre da Telepar.",0,0,NA,"BRA:UFMG:BHCB:0000061500",NA,"Myrcia retorta Cambess.",NA,NA,830,"Tijucas do Sul",4127601,-49.112272,-25.901697,"PARANA","PR","Paraná",-51.62375032,-24.6368312,-25.901697,-49.112272
"152",NA,"UnB","UB","169837","Myrcia retorta Cambess.",NA,"Myrtaceae","Myrcia","retorta","Cambess.","Rosa, PO","2011-09-01T00:00:00.000+0000",NA,"s.n.",NA,"Vasconcelos, MF",1999,9,12,"brazil","minas gerais","catas altas","Serra do Caraça. Pico da Carapuça.",0,0,"Arbustivo.; Borda da mata.","BRA:UnB:UB:0000169837",NA,"Myrcia retorta Cambess.",NA,NA,2396,"Catas Altas",3115359,-43.408175,-20.07551,"MINAS GERAIS","MG","Minas Gerais",-44.65770348,-18.45798563,-20.07551,-43.408175
"153",NA,"Instituto de Botânica, IBT","SP","345805","Myrcia retorta Cambess.",NA,"Myrtaceae","Myrcia","retorta","Cambess.","Rosa, PO","2011-11-01T00:00:00.000+0000",NA,"69489",NA,"Hatschbach, G; Spichiger, R; Cervi, AC; Barbosa, E",1999,10,22,"brazil","minas gerais","joaquim felicio","Serra do Cabral, próximo ao Armazém da Laje.",0,0,NA,"BRA:IBt:SP:0000345805",NA,"Myrcia retorta Cambess.",NA,NA,2831,"Joaquim Felício",3136405,-44.111974,-17.676272,"MINAS GERAIS","MG","Minas Gerais",-44.65770348,-18.45798563,-17.676272,-44.111974
"154",NA,"MBM","MBM","242245","Myrcia arborescens Berg",NA,"Myrtaceae","Myrcia","arborescens","Berg","Kawasaki, ML",NA,NA,"69671",NA,"Hatschbach, G; Spichiger, R; Cervi, AC; Barbosa, E",1999,10,24,"brazil","minas gerais","diamantina","Barão do Guaçuí",0,0,NA,"BRA:MBM:MBM:0000242245",NA,"Myrcia arborescens Berg",NA,NA,2798,"Diamantina",3121605,-43.610232,-17.993337,"MINAS GERAIS","MG","Minas Gerais",-44.65770348,-18.45798563,-17.993337,-43.610232
"155",NA,"UFPR","UPCB","60785","Myrcia arborescens Berg",NA,"Myrtaceae","Myrcia","arborescens","Berg","Cordeiro, J.","2007-07-01T00:00:00.000+0000",NA,"6868",NA,"Cervi, A.C.",1999,10,13,"brazil","parana","ponta grossa","Recanto dos Papagaios.",NA,NA,"Árvore 8m, flores alvas. Capão..","BRA:UFPR:UPCB:0000060785",NA,"Myrcia arborescens Berg",NA,NA,912,"Ponta Grossa",4119905,-50.080932,-25.14133,"PARANA","PR","Paraná",-51.62375032,-24.6368312,-25.14133,-50.080932
"156","2017-10-10T17:21:21.000+0000","JBRJ","RB","RB00313850","Myrcia retorta Cambess.",NA,"Myrtaceae","Myrcia","retorta","Cambess.","M. Sobral","2005-01-01T00:00:00.000+0000",NA,"1842",NA,"R.L. Esteves",1999,10,9,"brazil","minas gerais","diamantina",NA,NA,NA,"Ávore ca. 3m.","urn:catalog:JBRJ:RB:313850",NA,"Myrcia retorta Cambess.",NA,NA,2798,"Diamantina",3121605,-43.610232,-17.993337,"MINAS GERAIS","MG","Minas Gerais",-44.65770348,-18.45798563,-17.993337,-43.610232
"157",NA,"Universidade Federal de Juiz de Fora (UFJF)","CESJ","30786","Myrcia retorta Cambess.",NA,"Myrtaceae","Myrcia","retorta","Cambess.","M. Sobral","2010-11-01T00:00:00.000+0000",NA,"64",NA,"M.A. Manhães",1999,11,NA,"brazil","minas gerais","lima duarte","Parque Estadual de Ibitipoca",0,0,"Flores brancas.","BRA:UFJF:CESJ:0000030786",NA,"Myrcia retorta Cambess.",NA,NA,1776,"Lima Duarte",3138609,-43.887694,-21.799694,"MINAS GERAIS","MG","Minas Gerais",-44.65770348,-18.45798563,-21.799694,-43.887694
"158",NA,"Universidade Estadual de Londrina, UEL","FUEL","26250","Myrcia retorta Cambess.",NA,"Myrtaceae","Myrcia","retorta","Cambess.","Ribeiro, C","2013-04-12T00:00:00.000+0000",NA,"2302",NA,"Ribas, OS; Cordeiro, J; Barbosa, E",1998,1,17,"brazil","parana","ponta grossa","Morro Felpudo, Itaiacoca, Itaiacoca",0,0,"Arbusto 2,5m; fruto em fase de maturação, começando a ficar vermelho; mata arbustiva do alto do morro; afloramentos rochosos.","BRA:UEL:FUEL:0000026250",NA,"Myrcia retorta Cambess.",NA,NA,912,"Ponta Grossa",4119905,-50.080932,-25.14133,"PARANA","PR","Paraná",-51.62375032,-24.6368312,-25.14133,-50.080932
"159",NA,"UNICAMP","UEC","115121","Myrcia arborescens Berg",NA,"Myrtaceae","Myrcia","arborescens","Berg","Aguiar, O.T.",NA,NA,"632",NA,"Leite, E.C.",1998,6,4,"brazil","sao paulo","jundiai","Reserva Biológica Municipal da Serra do Japi.",-46.25,-23.25,"$,2 m de alt.","BRA:UNICAMP:UEC:0000115121",NA,"Myrcia arborescens Berg",NA,NA,1271,"Jundiaí",3525904,-46.912706,-23.194593,"SAO PAULO","SP","São Paulo",-48.73276064,-22.26541286,-23.25,-46.25
"160",NA,"UnB","UB","131485","Myrcia arborescens Berg",NA,"Myrtaceae","Myrcia","arborescens","Berg","Soares-Silva, LH","2000-01-01T00:00:00.000+0000",NA,"FUEL13887",NA,"Alves, J",1998,10,23,"brazil","parana","ventania","Sítio Pinheiro",0,0,"Botões cremes.; Arvoreta 3m.","BRA:UnB:UB:0000131485",NA,"Myrcia arborescens Berg",NA,NA,1024,"Ventania",4128534,-50.245328,-24.176615,"PARANA","PR","Paraná",-51.62375032,-24.6368312,-24.176615,-50.245328
"161",NA,"Universidade Estadual de Londrina, UEL","FUEL","24625","Myrcia retorta Cambess.",NA,"Myrtaceae","Myrcia","retorta","Cambess.","Ribeiro, C","2013-04-12T00:00:00.000+0000",NA,"s.n.",NA,"Francisco, EM; Alves, J",1998,11,10,"brazil","parana","reserva","Sítio Anta Gorda",0,0,"Arvore 6m; botões florais; estrada secundária que vai para serraria do penus.","BRA:UEL:FUEL:0000024625",NA,"Myrcia retorta Cambess.",NA,NA,970,"Reserva",4121703,-50.956688,-24.595323,"PARANA","PR","Paraná",-51.62375032,-24.6368312,-24.595323,-50.956688
"162",NA,"UNICAMP","UEC","136087","Myrcia retorta Cambess.",NA,"Myrtaceae","Myrcia","retorta","Cambess.","Rosa, P.O.","2008-06-01T00:00:00.000+0000",NA,"431",NA,"Simões, A.O.; Singer, R.B.; Matsumoto, K.; Belinello, R.",1998,11,11,"brazil","minas gerais","carrancas","Vargem Grande",0,0,"Árvore, 5m, folhas discolores,botões creme.; Mata ciliar.","BRA:UNICAMP:UEC:0000136087",NA,"Myrcia retorta Cambess.",NA,NA,1882,"Carrancas",3114600,-44.61248,-21.496559,"MINAS GERAIS","MG","Minas Gerais",-44.65770348,-18.45798563,-21.496559,-44.61248
"163",NA,"UNICAMP","UEC","145077","Myrcia arborescens Berg",NA,"Myrtaceae","Myrcia","arborescens","Berg","Soares-Silva, L.H.","2004-02-01T00:00:00.000+0000",NA,"24625",NA,"Francisco, E.M.; Alves, J.",1998,11,10,"brazil","parana","reserva","Sítio Anta Gorda.",0,0,"Árvore 6m, botões florais; estrada secundária que vai para serraria do Penus.","BRA:UNICAMP:UEC:0000145077",NA,"Myrcia arborescens Berg",NA,NA,970,"Reserva",4121703,-50.956688,-24.595323,"PARANA","PR","Paraná",-51.62375032,-24.6368312,-24.595323,-50.956688
"164",NA,"UEFS","HUEFS","119150","Myrcia arborescens Berg",NA,"Myrtaceae","Myrcia","arborescens","Berg",NA,NA,NA,"FUEL24625",NA,"Francisco, E.M.",1998,11,10,"brazil","parana","reserva","Sítio Anta Gorda.",NA,NA,NA,"BRA:UEFS:HUEFS:0000119150",NA,"Myrcia arborescens Berg",NA,NA,970,"Reserva",4121703,-50.956688,-24.595323,"PARANA","PR","Paraná",-51.62375032,-24.6368312,-24.595323,-50.956688
"165","2014-11-13T13:55:49.000+0000","JBRJ","RB","RB00439999","Myrcia retorta Cambess.",NA,"Myrtaceae","Myrcia","retorta","Cambess.","L. Lima",NA,NA,NA,NA,"E. M. Francisco ; J. Alves",1998,11,10,"brazil","parana","reserva","Sítio Anta Gorda.",NA,NA,"Árvore 6m; botões florais; estrada secundária que vai para serraria do penus","urn:catalog:JBRJ:RB:439999",NA,"Myrcia retorta Cambess.",NA,NA,970,"Reserva",4121703,-50.956688,-24.595323,"PARANA","PR","Paraná",-51.62375032,-24.6368312,-24.595323,-50.956688
"166",NA,"UnB","UB","131484","Myrcia arborescens Berg",NA,"Myrtaceae","Myrcia","arborescens","Berg","Soares-Silva, LH","2000-01-01T00:00:00.000+0000",NA,"FUEL23709",NA,"Francisco, EM",1998,12,11,"brazil","parana","ventania","Sítio Pinheiro",0,0,"Frutos imaturos avermelhados.; Árvore 3m.","BRA:UnB:UB:0000131484",NA,"Myrcia arborescens Berg",NA,NA,1024,"Ventania",4128534,-50.245328,-24.176615,"PARANA","PR","Paraná",-51.62375032,-24.6368312,-24.176615,-50.245328
"167",NA,"UNICAMP","UEC","145114","Myrcia arborescens Berg",NA,"Myrtaceae","Myrcia","arborescens","Berg","Soares-Silva, L.H.","2004-02-01T00:00:00.000+0000",NA,"22145",NA,"Nakano, E.M.; et al.",1997,9,13,"brazil","parana","tibagi","Canyon Guatela-margem do rio.",0,0,"Árvore 6m; botões verdes.","BRA:UNICAMP:UEC:0000145114",NA,"Myrcia arborescens Berg",NA,NA,961,"Tibagi",4127502,-50.468283,-24.656277,"PARANA","PR","Paraná",-51.62375032,-24.6368312,-24.656277,-50.468283
"168",NA,"Universidade Estadual de Londrina, UEL","FUEL","22145","Myrcia retorta Cambess.",NA,"Myrtaceae","Myrcia","retorta","Cambess.","Ribeiro, C","2013-04-12T00:00:00.000+0000",NA,"s.n.",NA,"Nakano, EM; et al.",1997,9,13,"brazil","parana","tibagi","Canyon Guartela-margem do rio, margem do rio",0,0,"Árvore 6m; botões florais verdes.","BRA:UEL:FUEL:0000022145",NA,"Myrcia retorta Cambess.",NA,NA,961,"Tibagi",4127502,-50.468283,-24.656277,"PARANA","PR","Paraná",-51.62375032,-24.6368312,-24.656277,-50.468283
"169",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA052519","Myrcia retorta Cambess.",NA,"Myrtaceae","Myrcia","retorta","Cambess.","Kuntz, J.","2011-01-01T00:00:00.000+0000",NA,"FUEL 22145",NA,"Nakano, E.M. et al.",1997,9,13,"brazil","parana","tibagi",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA052519",NA,"Myrcia retorta Cambess.",NA,NA,961,"Tibagi",4127502,-50.468283,-24.656277,"PARANA","PR","Paraná",-51.62375032,-24.6368312,-24.656277,-50.468283
"170",NA,"Universidade Federal de Santa Catarina (UFSC)","FLOR","36972","Myrcia arborescens Berg",NA,"Myrtaceae","Myrcia","arborescens","Berg",NA,NA,NA,"2035",NA,"Silva, J.M.",1997,10,5,"brazil","parana","campina grande do sul","Serra Ibitiraquire, trilha para o pico Paraná.",NA,NA,"árvore, flor alva, 4m altura","BRA:UFSC:FLOR:0000036972",NA,"Myrcia arborescens Berg",NA,NA,908,"Campina Grande do Sul",4104006,-48.844923,-25.186765,"PARANA","PR","Paraná",-51.62375032,-24.6368312,-25.186765,-48.844923
"171",NA,"MBM","MBM","232659","Myrcia arborescens Berg",NA,"Myrtaceae","Myrcia","arborescens","Berg","Hatschbach, G",NA,NA,"226",NA,"Maschio, W",1997,10,28,"brazil","parana","bocaiuva do sul","Fazenda Castelo Branco",0,0,NA,"BRA:MBM:MBM:0000232659",NA,"Myrcia arborescens Berg",NA,NA,917,"Bocaiúva do Sul",4103107,-48.936148,-25.115966,"PARANA","PR","Paraná",-51.62375032,-24.6368312,-25.115966,-48.936148
"172",NA,"ASU","ASUPlants","223240","Myrcia arborescens Berg",NA,"Myrtaceae","Myrcia","arborescens","Berg",NA,NA,NA,NA,NA,"J.M. Silva",1997,10,5,"brazil","parana",NA,"Serra Ibitiraquire, trilha para o Pico Parana.",NA,NA,NA,NA,NA,"Myrcia arborescens Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paraná",-51.62375032,-24.6368312,-24.6368312,-51.62375032
"173",NA,"IF","SPSF","26684","Myrcia arborescens Berg",NA,"Myrtaceae","Myrcia","arborescens","Berg",NA,NA,NA,"226",NA,"W.Maschio",1997,10,28,"brazil","pr","bocaiuva do sul","floresta ombrofila mista",NA,NA,"COLETA: XLS: SPSFAntigo;","BRA:IF:SPSF:0000026684",NA,"Myrcia arborescens Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA040663","Myrcia retorta Cambess.",NA,"Myrtaceae","Myrcia","retorta","Cambess.","Sobral, M. & Mazine, F.F.","2013-01-01T00:00:00.000+0000",NA,"60",NA,"Elias, S.I.; Silva, M.M.R.; Amador, D.B.; Freitas, F.O.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Ivanauskas, N.M.; Souza, J.P.; Vanini, A.",1997,12,11,"brazil","sao paulo","bom sucesso de itarare","Estrada Itararé -Bom Sucesso. Floresta Estacional Aluvial, beira de estrada",-49.0939,-24.1628,NA,"BRA:ESALQ:ESA:0ESA040663",NA,"Myrcia retorta Cambess.",NA,NA,1001,"Bom Sucesso de Itararé",3507159,-49.16532,-24.316184,"SAO PAULO","SP","São Paulo",-48.73276064,-22.26541286,-24.1628,-49.0939
"175",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA040412","Myrcia retorta Cambess.",NA,"Myrtaceae","Myrcia","retorta","Cambess.","Sobral, M. & Mazine, F.F.",NA,NA,"160",NA,"Chung, F.; Matos, J.; Schmidt, M.; Gandara, F.; Ivanauskas, N.M.; Vanini, A.; Souza, J.P.; Souza, V.C.; Tamashiro, J.Y.; Rodrigues, R.R.",1997,12,16,"brazil","sao paulo","itarare","Fazenda Santa Maria do Espinho e Saco Grande. Campo, mata ripária",-49.1535,-24.1614,NA,"BRA:ESALQ:ESA:0ESA040412",NA,"Myrcia retorta Cambess.",NA,NA,1041,"Itararé",3523206,-49.303495,-24.080018,"SAO PAULO","SP","São Paulo",-48.73276064,-22.26541286,-24.1614,-49.1535
"176",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA040424","Myrcia retorta Cambess.",NA,"Myrtaceae","Myrcia","retorta","Cambess.","Sobral, M. & Mazine, F.F.",NA,NA,"501",NA,"Torezan, J.M.; Arima, L.I.A.; Pimenta, J.A.; Resende, J.C.F.; Sifuentes, D.V.O.",1997,12,10,"brazil","sao paulo","bom sucesso de itarare","Fazenda Nicolau. Campo, afloramento rochoso",-49.0905,-24.1611,NA,"BRA:ESALQ:ESA:0ESA040424",NA,"Myrcia retorta Cambess.",NA,NA,1001,"Bom Sucesso de Itararé",3507159,-49.16532,-24.316184,"SAO PAULO","SP","São Paulo",-48.73276064,-22.26541286,-24.1611,-49.0905
"177",NA,"Universidade Estadual de Londrina, UEL","FUEL","18903","Myrcia arborescens Berg",NA,"Myrtaceae","Myrcia","arborescens","Berg",NA,NA,NA,"2023",NA,"Francisco das Chagas e Silva; Soares-Silva, LH",1996,10,15,"brazil","parana","pirai do sul","Arredores de Piraí do Sul",0,0,"Árvore 12m alt; em floresta ciliar; botões florais verde- ferrugineos; frequente","BRA:UEL:FUEL:0000018903",NA,"Myrcia arborescens Berg",NA,NA,982,"Piraí do Sul",4119400,-49.937452,-24.470226,"PARANA","PR","Paraná",-51.62375032,-24.6368312,-24.470226,-49.937452
"178",NA,"Universidade Estadual de Londrina, UEL","FUEL","18906","Myrcia arborescens Berg",NA,"Myrtaceae","Myrcia","arborescens","Berg","Soares-Silva, LH",NA,NA,"2026",NA,"Francisco das Chagas e Silva; Soares-Silva, LH",1996,10,15,"brazil","parana","pirai do sul","Arredores de Piraí do Sul",0,0,"Árvore 8,0m alt; botões florais alaranjados; flores brancas","BRA:UEL:FUEL:0000018906",NA,"Myrcia arborescens Berg",NA,NA,982,"Piraí do Sul",4119400,-49.937452,-24.470226,"PARANA","PR","Paraná",-51.62375032,-24.6368312,-24.470226,-49.937452
"179",NA,"Universidade Federal de Santa Catarina (UFSC)","FLOR","28795","Myrcia arborescens Berg",NA,"Myrtaceae","Myrcia","arborescens","Berg","Kawasaki, M.L.","1997-01-01T00:00:00.000+0000",NA,"1392",NA,"Cordeiro, J.",1996,11,30,"brazil","parana","campina grande do sul","Sítio do Belizário.",NA,NA,"árvore, flor alva, 6m altura","BRA:UFSC:FLOR:0000028795",NA,"Myrcia arborescens Berg",NA,NA,908,"Campina Grande do Sul",4104006,-48.844923,-25.186765,"PARANA","PR","Paraná",-51.62375032,-24.6368312,-25.186765,-48.844923
"180",NA,"SANT","SANT","40398","Myrcia arborescens Berg",NA,"Myrtaceae","Myrcia","arborescens","Berg",NA,NA,NA,NA,NA,"J.Cordeiro, O.S.Ribas 1392",1996,11,30,"brazil","pr",NA,"Paraná; Mun. Campina Grande do Sul, Sítio do Belizário",NA,NA,NA,"SANT:SANT:40398-A",NA,"Myrcia arborescens Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181",NA,"Universidade Estadual de Londrina, UEL","FUEL","18857","Myrcia arborescens Berg",NA,"Myrtaceae","Myrcia","arborescens","Berg","Soares-Silva, LH","1996-01-01T00:00:00.000+0000",NA,"2066",NA,"Francisco das Chagas e Silva; Francisco, EM",1996,11,5,"brazil","parana","ventania","Arredores de Ventania",0,0,"Árvore 11,0m alt; botões florais e hipofilo ferrugineos; flores brancas; odoríferas","BRA:UEL:FUEL:0000018857",NA,"Myrcia arborescens Berg",NA,NA,1024,"Ventania",4128534,-50.245328,-24.176615,"PARANA","PR","Paraná",-51.62375032,-24.6368312,-24.176615,-50.245328
"182",NA,"UFRPE","PEUFR","18673","Myrcia retorta Cambess.",NA,"Myrtaceae","Myrcia","retorta","Cambess.","G.M. Barroso","1996-09-01T00:00:00.000+0000",NA,"23",NA,"K. Andrade; M.J.N. Rodal; L. Figueiredo; R. Cisneiro",1995,3,16,"brazil","pernambuco","buique","Catimbau",-37.166667,-8.616667,"Arbusto com cerca de 3 m de altura; caule cinza; cálice verde-avermelhado; corola creme; fruto maduro amarelo-avermelhado","BRA:UFRPE:PEUFR:0000018673",NA,"Myrcia retorta Cambess.",NA,NA,4154,"Buíque",2602803,-37.122599,-8.649471,"PERNAMBUCO","PE","Pernambuco",-37.99888227,-8.32604424,-8.616667,-37.166667
"183",NA,"USP","SPF","132656","Myrcia retorta Cambess.",NA,"Myrtaceae","Myrcia","retorta","Cambess.","Rosa, PO","2011-11-01T00:00:00.000+0000",NA,"7889",NA,"Souza, VC",1995,3,8,"brazil","minas gerais","ouro branco","Serra do Ouro Branco",-43.6295,-20.502556,NA,"BRA:USP:SPF:0000132656",NA,"Myrcia retorta Cambess.",NA,NA,2248,"Ouro Branco",3145901,-43.674885,-20.525821,"MINAS GERAIS","MG","Minas Gerais",-44.65770348,-18.45798563,-20.502556,-43.6295
"184",NA,"UNICAMP","UEC","145078","Myrcia arborescens Berg",NA,"Myrtaceae","Myrcia","arborescens","Berg","Soares-Silva, L.H.","2004-02-01T00:00:00.000+0000",NA,"20573",NA,"Dias, M.C.; et al.",1995,6,22,"brazil","parana","castro","Fazenda do Charque.",0,0,"Árvore 7m de alt, botões com calice creme esverdeado, corola creme-claro.","BRA:UNICAMP:UEC:0000145078",NA,"Myrcia arborescens Berg",NA,NA,947,"Castro",4104907,-49.841581,-24.799901,"PARANA","PR","Paraná",-51.62375032,-24.6368312,-24.799901,-49.841581
"185",NA,"Universidade Estadual de Londrina, UEL","FUEL","20406","Myrcia retorta Cambess.",NA,"Myrtaceae","Myrcia","retorta","Cambess.","Ribeiro, C","2013-04-12T00:00:00.000+0000",NA,"s.n.",NA,"Luz, BB",1995,9,22,"brazil","parana","ventania","Fazenda São Pedro, borda da Mata, Borda da Mata",0,0,"Arborea +- 7,0m alt; botões com calice creme-esverdeado, corola creme-claro","BRA:UEL:FUEL:0000020406",NA,"Myrcia retorta Cambess.",NA,NA,1024,"Ventania",4128534,-50.245328,-24.176615,"PARANA","PR","Paraná",-51.62375032,-24.6368312,-24.176615,-50.245328
"186",NA,"UFU","HUFU","60233","Myrcia retorta Cambess.",NA,"Myrtaceae","Myrcia","retorta","Cambess.","Santos, L.","2014-08-13T00:00:00.000+0000",NA,"s.n",NA,"Luz, B.B. da",1995,9,22,"brazil","parana","vetania","Fazenda São Pedro",0,0,"Arborea, ca. 7 m alt. Botões com cálice creme-esveado, corola creme-claro.","BRA:UFU:HUFU:0000060233",NA,"Myrcia retorta Cambess.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paraná",-51.62375032,-24.6368312,NA,NA
