"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage","infraspecificEpithet","comments","bibliographicCitation"
"11","2008-07-09T10:16:17.000+0000","K","Herbarium","K000331918","Gomidesia crocea Berg",NA,"Myrtaceae","Myrcia","crocea","Berg",NA,NA,NA,"191",NA,"Stannard, B.L.; Nic Lughadha, E.; Mello-Silva, R.; Assis, M.C.; Kollmann, L.; Bausen, E.",1999,2,12,"Brazil",NA,"Santa Teresa","Estacao Biologica de Santa Lucia.",-40.53,-19.95,NA,"http://specimens.kew.org/herbarium/K000331918","Gomidesia crocea Berg",NA,NA,NA
"12","2008-07-09T10:16:16.000+0000","K","Herbarium","K000331916","Gomidesia crocea Berg",NA,"Myrtaceae","Myrcia","crocea","Berg",NA,NA,NA,"189",NA,"Stannard, B.L.; Nic Lughadha, E.; Mello-Silva, R.; Assis, M.C.; Kollmann, L.; Bausen, E.",1999,2,12,"Brazil",NA,"Santa Teresa","Estacao Biologica de Santa Lucia.",-40.53,-19.95,NA,"http://specimens.kew.org/herbarium/K000331916","Gomidesia crocea Berg",NA,NA,NA
"13",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","173964","Myrcia amplexicaulis Hook.f.",NA,"Myrtaceae","Myrcia","amplexicaulis","Hook.f.",NA,"2011-01-01T00:00:00.000+0000",NA,"2044",NA,"Kollmann, L; Bausen, E; Pizziolo, W",1999,3,9,"Brazil","Espírito Santo","Santa Teresa","Santo Antônio, Terreno do Boza",0,0,NA,"BRA:UFMG:BHCB:0000173964","Myrcia amplexicaulis Hook.f.",NA,NA,NA
"14","2017-10-27T16:33:26.000+0000","JBRJ","RB","RB01361175","Gomidesia crocea Berg",NA,"Myrtaceae","Myrcia","crocea","Berg",NA,"2017-01-01T00:00:00.000+0000",NA,NA,NA,"L.S. Leoni",1991,9,23,"Brazil","Minas Gerais","Carangola","Fazenda Santa Rita. Mata de encosta.",-42.033333,-20.766667,NA,"urn:catalog:JBRJ:RB:1361175","Gomidesia crocea Berg",NA,NA,NA
"15","2017-10-19T14:14:35.000+0000","JBRJ","RB","RB01361593","Gomidesia crocea Berg",NA,"Myrtaceae","Myrcia","crocea","Berg","G.M. Barroso","1992-07-16T00:00:00.000+0000",NA,NA,NA,"L.S. Leoni",1991,9,23,"Brazil","Minas Gerais","Carangola","Fazenda Santa Rita. Cresce no interior da mata de encosta.",-42.033333,-20.766667,NA,"urn:catalog:JBRJ:RB:1361593","Gomidesia crocea Berg",NA,NA,NA
"16","2008-07-09T10:06:57.000+0000","K","Herbarium","K000343872","Gomidesia crocea Berg",NA,"Myrtaceae","Myrcia","crocea","Berg",NA,NA,NA,"44",NA,"Pereira, S.V.; Cardoso, M.S.R.",1990,12,19,"Brazil",NA,"Santa Teresa","Estacao Biologica de Santa Lucia, direita do Rio Timbui.",-40.53,-19.97,NA,"http://specimens.kew.org/herbarium/K000343872","Gomidesia crocea Berg",NA,NA,NA
"17","2014-10-24T15:55:49.000+0000","JBRJ","RB","RB00892971","Gomidesia crocea Berg",NA,"Myrtaceae","Myrcia","crocea","Berg","Graziela Maciel Barroso",NA,NA,"2429",NA,"H.Q. Boudet Fernandes; L. Kollmann",1988,3,24,"Brazil","Espírito Santo","Santa Teresa",NA,NA,NA,"Árvore de 10 metros de altura. Fuste 4 metros por 10 centímetros. Râmulas, nervuras e cálice com indumento castanhos. Pétalas e estames brancos. Semi-sombra","urn:catalog:JBRJ:RB:892971","Gomidesia crocea Berg",NA,NA,NA
"18",NA,"US","Botany","3180718","Gomidesia crocea Berg",NA,"Myrtaceae","Myrcia","crocea","Berg",NA,NA,NA,"179",NA,"J. Vimercat",1984,6,12,"Brazil","Espírito Santo",NA,"Santa Lúcia.",NA,NA,NA,"http://n2t.net/ark:/65665/3b0123fd6-63e4-42a6-8bc7-0facdc8c86bf","Gomidesia crocea Berg",NA,NA,NA
"19",NA,"NY","NY","1017270","Myrcia amplexicaulis Hook.f.",NA,"Myrtaceae","Myrcia","amplexicaulis","Hook.f.",NA,"2017-01-01T00:00:00.000+0000",NA,"3726",NA,"T. S. dos Santos",1982,1,27,"Brazil","Bahia",NA,"Fazenda das Almas, km 18 da Rod. Ubaitaba/ItacarÃ©.",-38.9965836192823,-14.2814954259902,NA,"16e4f6f7-fbf0-4847-b378-db4fb5cc3706","Myrcia amplexicaulis Hook.f.",NA,NA,NA
"20",NA,"F","Botany",NA,"Gomidesia langsdorffii Berg",NA,"Myrtaceae","Myrcia","langsdorffii","Berg",NA,NA,"ISOTYPE",NA,NA,"L. Riedel",NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"6fc5c3d3-8079-4758-b92f-14386bd5ebb8","Gomidesia langsdorffii Berg",NA,NA,NA
"21","2004-08-09T17:38:47.000+0000","MNHN","P","P00104845","Gomidesia langsdorffii Berg",NA,"Myrtaceae","Myrcia","langsdorffii","Berg","Berg",NA,NA,NA,NA,"Riedel, L.|Langsdorff",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00104845","Gomidesia langsdorffii Berg",NA,NA,NA
"22",NA,"UFRGS","ICN","120805","Gomidesia crocea Berg",NA,"Myrtaceae","Myrcia","crocea","Berg","Por comparação BHCB",NA,NA,"s.n.",NA,"Rimoli, J",1987,11,15,"Brazil","Mg",NA,"Estação Biológica de Caratinga",0,0,"Mata Atlântica; arbórea, 8 metros. Transecto 06, trilha Ml, planta n° 47 z.","BRA:UFRGS:ICN:0000120805","Gomidesia crocea Berg",NA,NA,NA
