"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage"
"11","2017-10-10T20:17:36.000+0000","JBRJ","RB","RB00435440","Plinia pseudodichasiantha (Kiaersk.) G.M.Barroso ex Sobral",NA,"Myrtaceae","Plinia","pseudodichasiantha","(Kiaersk.) G.M.Barroso ex Sobral","M.C. Souza",NA,NA,"975",NA,"P.L.R.de Moraes; C.C.Diniz",1994,5,21,"Brazil","São Paulo","São Miguel Arcanjo",NA,NA,NA,"árvore ca 20m, tronco avermelhado, escamante, flores brancas com odor","urn:catalog:JBRJ:RB:435440","Plinia pseudodichasiantha (Kiaersk.) G.M.Barroso ex Sobral"
"12",NA,"Universidade Federal de Juiz de Fora (UFJF)","CESJ","39168","Plinia pseudodichasiantha (Kiaersk.) G.M.Barroso ex Sobral",NA,"Myrtaceae","Plinia","pseudodichasiantha","(Kiaersk.) G.M.Barroso ex Sobral","M. Sobral","1999-01-01T00:00:00.000+0000",NA,"43033",NA,"G. Hatschbach; P.I.Oliveira",1970,7,22,"Brazil","Paraná","Piraquara","Roça Nova",0,0,"Árvore, 5 m, flor alva; mata.","BRA:UFJF:CESJ:0000039168","Plinia pseudodichasiantha (Kiaersk.) G.M.Barroso ex Sobral"
"13",NA,"Universidade Federal de Santa Catarina (UFSC)","FLOR","6727","Plinia pseudodichasiantha (Kiaersk.) G.M.Barroso ex Sobral",NA,"Myrtaceae","Plinia","pseudodichasiantha","(Kiaersk.) G.M.Barroso ex Sobral","Sobral, M.","2004-01-01T00:00:00.000+0000",NA,"9685",NA,"Mattos, J.",1962,1,5,"Brazil","Rio de Janeiro","Petrópolis","Serra da Estrela, Secretário, na base do morro Maria Comprida",NA,NA,"árvore fina de 4,5m altura, flores brancas e frutos imaturos","BRA:UFSC:FLOR:0000006727","Plinia pseudodichasiantha (Kiaersk.) G.M.Barroso ex Sobral"
"14",NA,"USP","SPF","41519","Plinia pseudodichasiantha (Kiaersk.) G.M.Barroso ex Sobral",NA,"Myrtaceae","Plinia","pseudodichasiantha","(Kiaersk.) G.M.Barroso ex Sobral","Sobral, M","2004-01-01T00:00:00.000+0000",NA,"9685",NA,"Mattos, J",1962,1,5,"Brazil","Rio de Janeiro","Petrópolis","Serra da Estrela",0,0,NA,"BRA:USP:SPF:0000041519","Plinia pseudodichasiantha (Kiaersk.) G.M.Barroso ex Sobral"
"15",NA,"Instituto de Botânica, IBT","SP","64588","Plinia pseudodichasiantha (Kiaersk.) G.M.Barroso ex Sobral",NA,"Myrtaceae","Plinia","pseudodichasiantha","(Kiaersk.) G.M.Barroso ex Sobral","Faria Jr, JEQ","2012-10-01T00:00:00.000+0000",NA,"9685",NA,"Mattos, J",1962,1,5,"Brazil","Rio de Janeiro","Petrópolis","Serra da Estrela, Secretário, na base do Morro Maria Camprida.",0,0,"Na mata virgem. Árvore fina 4,5m alt., flores brancas e frutos imaturos.","BRA:IBt:SP:0000064588","Plinia pseudodichasiantha (Kiaersk.) G.M.Barroso ex Sobral"
"16",NA,"USP","SPF","169606","Plinia pseudodichasiantha (Kiaersk.) G.M.Barroso ex Sobral",NA,"Myrtaceae","Plinia","pseudodichasiantha","(Kiaersk.) G.M.Barroso ex Sobral","Sobral, M","2004-01-01T00:00:00.000+0000",NA,"9685",NA,"Mattos, J",1962,1,5,"Brazil","Rio de Janeiro","Petrópolis","Serra da Estrela",0,0,NA,"BRA:USP:SPF:0000169606","Plinia pseudodichasiantha (Kiaersk.) G.M.Barroso ex Sobral"
"17","2015-09-04T20:39:01.000+0000","MNHN","P","P05130999","Eugenia pseudodichasiantha Kiaersk.",NA,"Myrtaceae","Plinia","pseudodichasiantha","Kiaersk.",NA,NA,NA,NA,13452,"Glaziou",1881,6,14,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p05130999","Eugenia pseudodichasiantha Kiaersk."
"18","2015-09-04T20:39:01.000+0000","MNHN","P","P05131000","Eugenia pseudodichasiantha Kiaersk.",NA,"Myrtaceae","Plinia","pseudodichasiantha","Kiaersk.",NA,NA,NA,NA,13452,"Glaziou, A.",1881,11,14,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p05131000","Eugenia pseudodichasiantha Kiaersk."
"19",NA,"MN","R-TIPOS","9106","Eugenia pseudodichasiantha Kiaersk.",NA,"Myrtaceae","Plinia","pseudodichasiantha","Kiaersk.",NA,NA,"ISOTYPE","13452",NA,"Glaziou, A.F.M.",1881,11,14,"Brazil","Rio de Janeiro",NA,"Alto Macaé",NA,NA,NA,"BRA:MN:R-TIPOS:0000009106","Eugenia pseudodichasiantha Kiaersk."
"20",NA,"F","Botany","V0065278F","Eugenia pseudodichasiantha Kiaersk.",NA,"Myrtaceae","Plinia","pseudodichasiantha","Kiaersk.",NA,NA,"ISOTYPE","13452",NA,"A. F. M. Glaziou",1881,11,14,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"d518ae25-8393-425e-8dc1-94b6b9508efc","Eugenia pseudodichasiantha Kiaersk."
"21","2013-11-08T11:22:07.000+0000","K","Herbarium","K000276707","Plinia pseudodichasiantha (Kiaersk.) G.M.Barroso ex Sobral",NA,"Myrtaceae","Plinia","pseudodichasiantha","(Kiaersk.) G.M.Barroso ex Sobral",NA,NA,NA,"13452",NA,"Glaziou, A.F.M.",1881,11,14,"Brazil",NA,NA,"Alto Macahe",NA,NA,"Comm. Feb. 1882   More information given","http://specimens.kew.org/herbarium/K000276707","Plinia pseudodichasiantha (Kiaersk.) G.M.Barroso ex Sobral"
"22",NA,"UDESC","LUSC","8852","Plinia pseudodichasiantha (Kiaersk.) G.M.Barroso ex Sobral",NA,"Myrtaceae","Plinia","pseudodichasiantha","(Kiaersk.) G.M.Barroso ex Sobral",NA,"2007-04-05T00:00:00.000+0000",NA,"548",NA,NA,NA,NA,NA,"Brazil","São Paulo","Sete Barras","Parque Estadual de Carlos Botelho.",NA,NA,NA,"BRA:UDESC:LUSC:0000008852","Plinia pseudodichasiantha (Kiaersk.) G.M.Barroso ex Sobral"
"23",NA,"UFRGS","ICN","178530","Plinia pseudodichasiantha (Kiaersk.) G.M.Barroso ex Sobral",NA,"Myrtaceae","Plinia","pseudodichasiantha","(Kiaersk.) G.M.Barroso ex Sobral","Molz, M",NA,NA,"s.n.",NA,"Molz, M",2007,10,2,"Brazil","Rs","Maquiné","Reserva Biológica da Serra Geral, vale da Encantada",-50.195556,-29.608889,"WGS-84","BRA:UFRGS:ICN:0000178530","Plinia pseudodichasiantha (Kiaersk.) G.M.Barroso ex Sobral"
