"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","infraspecificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage"
"65",NA,"UFSJ","HUFSJ","7485","Myrcia vittoriana Kiaersk.",NA,"Myrtaceae","Myrcia","vittoriana",NA,"Kiaersk.","Sobral, M","2009-01-01T00:00:00.000+0000",NA,"7646",NA,"Amorim, AMA; et al.",2008,7,22,"Brazil","Espirito Santo","Cariacica","Reserva Biológica de Duas Bocas. Localidade de Alegre. Trilha do Pau-Oco. Floresta Estacional Semidecidual.",-40.519444,-20.291389,"Arvoreta, ca. 6m de altura. Folhas mais escuras na face superior. Frutos imaturos amarelos.","BRA:UFSJ:HUFSJ:0000007485",NA,"Myrcia vittoriana Kiaersk."
"66","2014-07-08T00:42:11.000+0000","JBRJ","RB","RB00746127","Myrcia vittoriana Kiaersk.",NA,"Myrtaceae","Myrcia","vittoriana",NA,"Kiaersk.","M. Sobral","2010-06-25T00:00:00.000+0000",NA,"418",NA,"A.G. Oliveira; M.M. Monteiro",2008,12,13,"Brazil","Espírito Santo","Conceição da Barra","Itaúnas. Área atrás da fazenda Jequitaia.",-39.739167,-18.423889,"Árvore de 8m com botões alvos","urn:catalog:JBRJ:RB:746127",NA,"Myrcia vittoriana Kiaersk."
"68",NA,"Reserva Natural Vale (CVRD)","CVRD","14056","Myrcia vittoriana Kiaersk.",NA,"Myrtaceae","Myrcia","vittoriana",NA,"Kiaersk.",NA,NA,NA,"4691",NA,"J.R. Stehmann",2007,2,7,"Brazil","Es","LINHARES","Curso de Taxonomia UFMG",-39.962778,-19.209417,"Arborea 4m Mata da borda do Frutos amarelos <ll>dwc_commonname:</ll> Batinga da mussununga","BRA:CVRD:CVRD:0000014056",NA,"Myrcia vittoriana Kiaersk."
"69",NA,"Reserva Natural Vale (CVRD)","CVRD","14001","Myrcia vittoriana Kiaersk.",NA,"Myrtaceae","Myrcia","vittoriana",NA,"Kiaersk.",NA,NA,NA,"4791",NA,"J.R. Stehmann",2007,2,8,"Brazil","Es","LINHARES","Curso de Taxonomia UFMG",NA,NA,"Árvore de 5 m. de altura, frutos amarelos. <ll>dwc_commonname:</ll> Batinga da mussununga","BRA:CVRD:CVRD:0000014001",NA,"Myrcia vittoriana Kiaersk."
"70",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","126732","Myrcia vittoriana Kiaersk.",NA,"Myrtaceae","Myrcia","vittoriana",NA,"Kiaersk.",NA,NA,NA,"4691",NA,"Stapf, MNS de; Mota, NFO",2007,2,7,"Brazil","Espírito Santo","Linhares","Reserva Florestal de Linhares, Mata da borda do nativo.",-39.962778,-19.209167,"Arbórea 4m.","BRA:UFMG:BHCB:0000126732",NA,"Myrcia vittoriana Kiaersk."
"71","2017-10-18T12:11:42.000+0000","JBRJ","RB","RB00492219","Myrcia vittoriana Kiaersk.",NA,"Myrtaceae","Myrcia","vittoriana",NA,"Kiaersk.","M. C. Souza","2011-07-18T00:00:00.000+0000",NA,"4574",NA,"C.Farney; R.D.Ribeiro, L.F.T.Menezes, A.G.Oliveira, R.Fantin",2007,3,12,"Brazil","Espírito Santo","Conceição da Barra","Restingas próximas a Pontal do Sul e Barreiras, foz do Rio Cricaré.",-39.749722,-18.615,"Arbusto; ciófilo; folhas discolores verdes; frutos imaturos verdes.","urn:catalog:JBRJ:RB:492219",NA,"Myrcia vittoriana Kiaersk."
"72","2017-10-18T12:29:23.000+0000","JBRJ","RB","RB00492290","Myrcia vittoriana Kiaersk.",NA,"Myrtaceae","Myrcia","vittoriana",NA,"Kiaersk.","M. C. Souza","2011-07-18T00:00:00.000+0000",NA,"4643",NA,"C.Farney; R.D.Ribeiro, L.F.T.Menezes",2007,3,15,"Brazil","Espírito Santo","Linhares","Degredo, Restinga arbórea.",-39.725556,-19.3725,"Arvoreta; 4 m; folhas verdes na face superiro e castanho esverdeado na inferior; frutos em maturação amarelados. Frequente na mata.","urn:catalog:JBRJ:RB:492290",NA,"Myrcia vittoriana Kiaersk."
"73","2016-01-18T15:26:54.000+0000","JBRJ","RB","RB00746132","Myrcia vittoriana Kiaersk.",NA,"Myrtaceae","Myrcia","vittoriana",NA,"Kiaersk.","A.G. Oliveira","2011-06-30T00:00:00.000+0000",NA,"1670",NA,"L.F.T. Menezes; O.J. Pereira; R.F.A. Martins; A.G. Oliveira",2007,3,29,"Brazil","Espírito Santo","São Mateus","Estrada que liga a BR 101 à Urussuguara. Localidade conhecida como Água Preta.",NA,NA,"Arbusto 3m com flores amarelas","urn:catalog:JBRJ:RB:746132",NA,"Myrcia vittoriana Kiaersk."
"74",NA,"NY","NY","720527","Myrcia vittoriana Kiaersk.",NA,"Myrtaceae","Myrcia","vittoriana",NA,"Kiaersk.",NA,NA,NA,"4574",NA,"C. Farney",2007,3,12,"Brazil","EspÃ­rito Santo",NA,"Restingas prÃ³ximas a Pontal do Sul e Barreiras, foz do Rio CricarÃ©.",-39.7497,-18.615,NA,"20d27ed0-095b-41dd-bb27-a1dde3a4ef7a",NA,"Myrcia vittoriana Kiaersk."
"75",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","113119","Myrcia vittoriana Kiaersk.",NA,"Myrtaceae","Myrcia","vittoriana",NA,"Kiaersk.",NA,NA,NA,"1777",NA,"Rezende, SG; Brina, AE",2007,4,30,"Brazil","Bahia","Prado","Fazenda Riacho das Ostras",-39.254167,-17.215014,NA,"BRA:UFMG:BHCB:0000113119",NA,"Myrcia vittoriana Kiaersk."
"77",NA,"UFV","VIC","32046","Myrcia vittoriana Kiaersk.",NA,"Myrtaceae","Myrcia","vittoriana",NA,"Kiaersk.",NA,NA,NA,"1878",NA,"Valente, G.E.; Azevedo, A.A.",2007,4,3,"Brazil","Espirito Santo","Guarapari","Parque Estadual Paulo Cesar Vinha",0,0,"Planta de 4 m, em bordo de mata próximo a praia, de frutos verdes e amarelos maduros","BRA:UFV:VIC:0000032046",NA,"Myrcia vittoriana Kiaersk."
"78",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","162924","Myrcia vittoriana Kiaersk.",NA,"Myrtaceae","Myrcia","vittoriana",NA,"Kiaersk.",NA,"2014-09-01T00:00:00.000+0000",NA,"5180",NA,"Jardim, JG; Lopes, MA; Gomes, LC; D#?#Oliveira, MSG",2007,5,20,"Brazil","Bahia","Belmonte","Rodovia Mogiquiçaba/Belmonte, Entrada a 0,7 km de Mogiquiçaba, 1,2 km da entrada.",-38.956667,-16.074722,"Arvoreta, 3m, folhas discolores, verde-brilhantes, na face superior e a face inferior opaca, frutos imaturos laranja","BRA:UFMG:BHCB:0000162924",NA,"Myrcia vittoriana Kiaersk."
"81","2017-10-18T17:16:33.000+0000","JBRJ","RB","RB00492764","Myrcia vittoriana Kiaersk.",NA,"Myrtaceae","Myrcia","vittoriana",NA,"Kiaersk.","M. C. Souza","2011-07-18T00:00:00.000+0000",NA,"4713",NA,"C.Farney; D.S.D.Araujo, H.M.Dias, R.D.Ribeiro, J.C.Silva",2007,7,2,"Brazil","Bahia","Caravelas","Distrito de Barra, Floresta de Restinga na Fazenda do Sr. Wallace.",NA,NA,"Arvoreta; 5 m; folhas verdes discolores; ramos e inflorescência castanhos.","urn:catalog:JBRJ:RB:492764",NA,"Myrcia vittoriana Kiaersk."
"82",NA,"MBML","MBML-HERBARIO","32044","Myrcia vittoriana Kiaersk.",NA,"Myrtaceae","Myrcia","vittoriana",NA,"Kiaersk.","M. Sobral/2008",NA,NA,"4330",NA,"V. Demuner; T. A. Cruz, R. R. Vervloet e M. Belisario.",2007,10,23,"Brazil","Espírito Santo","Santa Leopoldina","Pousada Pau-Apique, propr.: Assunta Salvador.",-40.555694,-20.128611,"Arvoreta 6m, frutos verdes. Interior de mata secundária.","BRA:MBML:MBML-HERBARIO:0000032044",NA,"Myrcia vittoriana Kiaersk."
"83",NA,"UFES","VIES","15318","Myrcia vittoriana Kiaersk.",NA,"Myrtaceae","Myrcia","vittoriana",NA,"Kiaersk.",NA,NA,NA,"3134",NA,"Gomes, J.M.L.",2007,12,7,"Brazil","Espírito Santo","Marechal Floriano","Rio Fundo- Propriedade de Angelo Delpupp.",NA,NA,"SW2040","BRA:UFES:VIES:0000015318",NA,"Myrcia vittoriana Kiaersk."
"84",NA,"MBML","MBML-HERBARIO","33074","Myrcia vittoriana Kiaersk.",NA,"Myrtaceae","Myrcia","vittoriana",NA,"Kiaersk.","M. Sobral/2008",NA,NA,"124",NA,"F.A.R. Matos; et al",2006,3,12,"Brazil","Espírito Santo","Vila Velha","Morada do Sol",-40.343333,-20.462222,"Arbusto 3m. Botão verde/ amarelado. Mata.","BRA:MBML:MBML-HERBARIO:0000033074",NA,"Myrcia vittoriana Kiaersk."
"85","2014-07-22T16:37:00.000+0000","JBRJ","RB","RB00484885","Gomidesia martiana Berg",NA,"Myrtaceae","Myrcia","martiana",NA,"Berg","Rodrigues, C. D. N.; Lorenzo, L.","2006-04-13T00:00:00.000+0000",NA,"509",NA,"Pinho-Ferreira, M. A.; Lorenzo, L. ; Rodrigues, C. D. N.; Viani, R. A. G. Souza, V. C.; Scalon, V. R.",2006,4,5,"Brazil","Espírito Santo","Linhares","Estrada Flamengo KM 4,5 Mussununga.",-40.076389,-19.256944,"Fruto maduro alaranjado","urn:catalog:JBRJ:RB:484885",NA,"Gomidesia martiana Berg"
"86","2017-10-16T15:54:25.000+0000","JBRJ","RB","RB00438722","Myrcia vittoriana Kiaersk.",NA,"Myrtaceae","Myrcia","vittoriana",NA,"Kiaersk.","Caliari,C.P.",NA,NA,"154",NA,"J. G. Rando; D. D. Valeriano, E. G. A. Martins, V. C. Souza & V. R. Scalon",2006,4,5,"Brazil","Espírito Santo","Linhares","Reserva da Companhia Vale do Rio Doce. Estrada do Flamengo 4,5 km. Reserva da Companhia Vale do Rio Doce",-41.066111,-19.256944,"Árvore com 12 m alt. Frutos alaranjados.","urn:catalog:JBRJ:RB:438722",NA,"Myrcia vittoriana Kiaersk."
"87","2017-10-19T22:44:08.000+0000","JBRJ","RB","RB00484438","Myrcia vittoriana Kiaersk.",NA,"Myrtaceae","Myrcia","vittoriana",NA,"Kiaersk.","Caliari,C.P.",NA,NA,"2315",NA,"M. B. Paciencia; J. Paula-Souza, D. Sampaio & A. C. P. Oliveira",2006,4,5,"Brazil","Espírito Santo","Linhares","Reserva da Companhia Vale do Rio Doce; Estrada do Flamengo. .",-40.05,-19.25,"Arvoreta de 3 m alt; frutos amarelos","urn:catalog:JBRJ:RB:484438",NA,"Myrcia vittoriana Kiaersk."
"88",NA,"Reserva Natural Vale (CVRD)","CVRD","10962","Myrcia vittoriana Kiaersk.",NA,"Myrtaceae","Myrcia","vittoriana",NA,"Kiaersk.","Rodrigues, C.D.N.; Lorenzo, L.","2006-04-13T00:00:00.000+0000",NA,"509",NA,"Ferreira-Pinho, M.A.",2006,4,5,"Brazil","Es","LINHARES","Taxonomia de Campo USP, UNICAMP, ESAlq",NA,NA,"Fruto maduro alaranjado. <ll>dwc_commonname:</ll> Batinga da mussununga","BRA:CVRD:CVRD:0000010962",NA,"Myrcia vittoriana Kiaersk."
"89",NA,"UEFS","HUEFS","127467","Myrcia vittoriana Kiaersk.",NA,"Myrtaceae","Myrcia","vittoriana",NA,"Kiaersk.","M.Sobral","2012-04-01T00:00:00.000+0000",NA,"444",NA,"Menezes, C.M.",2006,4,18,"Brazil","Bahia","Itacaré","Fazenda Patizeiro.",-39.032222,-14.390278,"Floresta ombrófila densa.","BRA:UEFS:HUEFS:0000127467",NA,"Myrcia vittoriana Kiaersk."
"90",NA,"Reserva Natural Vale (CVRD)","CVRD","11512","Myrcia vittoriana Kiaersk.",NA,"Myrtaceae","Myrcia","vittoriana",NA,"Kiaersk.","Matheus F. Santos","2011-11-16T00:00:00.000+0000",NA,"154",NA,"Rando, J.G.",2006,4,5,"Brazil","Es","LINHARES","Taxonomia de Campo USP, UNICAMP, ESAlq",NA,NA,"Árvore com 12m alt. Frutos alaranjados. <ll>dwc_commonname:</ll> Batinga da mussununga","BRA:CVRD:CVRD:0000011512",NA,"Myrcia vittoriana Kiaersk."
"91",NA,"Reserva Natural Vale (CVRD)","CVRD","11765","Myrcia vittoriana Kiaersk.",NA,"Myrtaceae","Myrcia","vittoriana",NA,"Kiaersk.","Matheus F. Santos","2011-11-16T00:00:00.000+0000",NA,"2315",NA,"Paciencia, M.B.",2006,4,5,"Brazil","Es","LINHARES","Taxonomia de Campo USP, UNICAMP, ESAlq",NA,NA,"arvoreta de 3m alt; frutos amarelos <ll>dwc_commonname:</ll> Batinga da mussununga","BRA:CVRD:CVRD:0000011765",NA,"Myrcia vittoriana Kiaersk."
"93",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","114217","Gomidesia martiana Berg",NA,"Myrtaceae","Myrcia","martiana",NA,"Berg",NA,NA,NA,"408",NA,"Souza, M. C.",2006,9,14,"Brazil","Bahia","Itacaré","Estrada que liga Itacaré à Maraú, após o Rio de Contas. Travessia de balsa. 1km após o Rio de Contas.",-38.998889,-14.265556,"Restinga arbórea.","BRA:CEPLAC:CEPEC:0000114217",NA,"Gomidesia martiana Berg"
"94","2017-10-18T23:45:14.000+0000","JBRJ","RB","RB00939081","Myrcia vittoriana Kiaersk.","cf.","Myrtaceae","Myrcia","vittoriana",NA,"Kiaersk.","D.S. Gissi","2011-03-03T00:00:00.000+0000",NA,"829",NA,"E.J. Lucas; F.F. Mazine,  N.A. Brummitt, C.P. Caliari, O.R. Campos, T.B. Flores, L.V.S. Jennings, D. Sampaio, V.C. Souza",2006,11,30,"Brazil","Espírito Santo","Linhares","Reserva da Companhia Vale do Rio Doce, estrada Mantegueira.",-40.071389,-19.152222,"Árvore de ca. 6m de altura, botões verde-claro.","urn:catalog:JBRJ:RB:939081",NA,"Myrcia vittoriana Kiaersk."
"96","2013-11-12T05:43:00.000+0000","MO","MO","100180478","Gomidesia martiana Berg","cf.","Myrtaceae","Myrcia","martiana",NA,"Berg",NA,NA,NA,"Lucas 829",NA,"Eve J. Lucas",2006,11,30,"Brazil","Espírito Santo",NA,"Mun. Linhares, Reserva da Compania Vale do Rio Doce, estrada Mantegueira.",-40.071389,-19.152222,NA,"urn:catalog:MO:Tropicos:100180478","http://www.tropicos.org/Specimen/100180478","Gomidesia martiana Berg"
"97",NA,"Reserva Natural Vale (CVRD)","CVRD","10773","Myrcia vittoriana Kiaersk.",NA,"Myrtaceae","Myrcia","vittoriana",NA,"Kiaersk.","Geovane S. Siqueira","2008-03-10T00:00:00.000+0000",NA,"979",NA,"Lucas, E.",2006,11,30,"Brazil","Es","LINHARES",NA,NA,NA,"<ll>dwc_commonname:</ll> Batinga da mussununga","BRA:CVRD:CVRD:0000010773",NA,"Myrcia vittoriana Kiaersk."
"98",NA,"Reserva Natural Vale (CVRD)","CVRD","10133","Myrcia vittoriana Kiaersk.",NA,"Myrtaceae","Myrcia","vittoriana",NA,"Kiaersk.","Eve Lucas","2006-11-30T00:00:00.000+0000",NA,"829",NA,"Lucas, E.",2006,11,30,"Brazil","Es","LINHARES",NA,NA,NA,"<ll>dwc_commonname:</ll> Batinga da mussununga","BRA:CVRD:CVRD:0000010133",NA,"Myrcia vittoriana Kiaersk."
"99",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA052739","Myrcia vittoriana Kiaersk.",NA,"Myrtaceae","Myrcia","vittoriana",NA,"Kiaersk.","Caliari, C.P.",NA,NA,"32491",NA,"Souza, V.C. ; Caliari, C.P.",2006,11,29,"Brazil","Espírito Santo","Piúma","Estrada entre Marataízes e Piúma. Floresta de restinga ao lado da área da marinha.",NA,NA,NA,"BRA:ESALQ:ESA:0ESA052739",NA,"Myrcia vittoriana Kiaersk."
"100",NA,"Reserva Natural Vale (CVRD)","CVRD","10175","Myrcia vittoriana Kiaersk.",NA,"Myrtaceae","Myrcia","vittoriana",NA,"Kiaersk.","Eve Lucas","2006-11-30T00:00:00.000+0000",NA,"893",NA,"Lucas, E.",2006,11,30,"Brazil","Es","LINHARES",NA,NA,NA,"<ll>dwc_commonname:</ll> Batinga da mussununga","BRA:CVRD:CVRD:0000010175",NA,"Myrcia vittoriana Kiaersk."
"101","2015-12-10T14:55:50.000+0000","JBRJ","RB","RB00524611","Gomidesia martiana Berg",NA,"Myrtaceae","Myrcia","martiana",NA,"Berg",NA,NA,NA,"979",NA,"E. J. Lucas ; V. C. Souza, N. A. Brummitt & O. R. Campos",2006,12,2,"Brazil","Espírito Santo","Linhares","Reserva da Companhia Vale do Rio Doce, estrada Paraju, km 0.",-39.898889,-19.16,"Arvoreta, botões e flores cremes.","urn:catalog:JBRJ:RB:524611",NA,"Gomidesia martiana Berg"
"102",NA,"Escola Superior de Agricultura Luiz de Queiroz, ESALQ","ESA","ESA053893","Myrcia vittoriana Kiaersk.",NA,"Myrtaceae","Myrcia","vittoriana",NA,"Kiaersk.","Caliari, C.P.",NA,NA,"893",NA,"Lucas, E.J. et al.",2006,12,1,"Brazil","Espírito Santo","Linhares",NA,NA,NA,NA,"BRA:ESALQ:ESA:0ESA053893",NA,"Myrcia vittoriana Kiaersk."
"103","2017-10-16T22:19:07.000+0000","JBRJ","RB","RB00535450","Gomidesia martiana Berg",NA,"Myrtaceae","Myrcia","martiana",NA,"Berg",NA,NA,NA,"956",NA,"E. J. Lucas; V. C. Souza, N. A. Brummitt, O. R. Campos, T. B. Flores, L. V. S. Jennings & D. Sampaio",2006,12,2,"Brazil","Espírito Santo","Linhares","Reserva da Companhia Vale do Rio Doce. Estrada Paraju, KM 1,9.",-39.888333,-19.1425,"Arbusto à árvore de 1,5-4m de altura; flores creme.","urn:catalog:JBRJ:RB:535450",NA,"Gomidesia martiana Berg"
"104","2013-11-12T05:43:00.000+0000","MO","MO","100258799","Gomidesia martiana Berg",NA,"Myrtaceae","Myrcia","martiana",NA,"Berg",NA,NA,NA,"Lucas 956",NA,"Eve J. Lucas",2006,12,2,"Brazil","Espírito Santo",NA,"Reserva da Compania Vale do Rio Doce, estrada Paraju, km 1.9. Mussununga.",NA,NA,NA,"urn:catalog:MO:Tropicos:100258799","http://www.tropicos.org/Specimen/100258799","Gomidesia martiana Berg"
"111",NA,"MBML","MBML-HERBARIO","22057","Myrcia vittoriana Kiaersk.",NA,"Myrtaceae","Myrcia","vittoriana",NA,"Kiaersk.","M. Sobral/2004",NA,NA,"6503",NA,"L. Kollmann; et al",2004,2,3,"Brazil","Bahia","Alcobaça","Aparaju",-39.198056,-17.5225,"Mata alta úmida. Arvoreto 7m. Flores brancas.","BRA:MBML:MBML-HERBARIO:0000022057",NA,"Myrcia vittoriana Kiaersk."
"112",NA,"UFV","VIC","19833","Myrcia vittoriana Kiaersk.",NA,"Myrtaceae","Myrcia","vittoriana",NA,"Kiaersk.",NA,NA,NA,"1593",NA,"Valente, G.E.; et al.",2004,5,3,"Brazil","Espírito Santo","Guarapari","Setiba",0,0,"Árvore de ca 3 m, de frutos verdes em bordo de mata próximo a praia","BRA:UFV:VIC:0000019833",NA,"Myrcia vittoriana Kiaersk."
"113","2014-07-08T00:21:02.000+0000","JBRJ","RB","RB00722772","Myrcia vittoriana Kiaersk.","cf.","Myrtaceae","Myrcia","vittoriana",NA,"Kiaersk.","M. Sobral",NA,NA,"2158",NA,"A.A.M. de Barros; B.R. da Silva & L.C. de Souza",2004,5,29,"Brazil","Rio de Janeiro","Niterói","Itacoatiara, Parque Estadual da Serra da Tiririca, Trilha para o Alto Mourão via Itacoatiara.",NA,NA,"Arvoreta com cerca de 4,0m de altura, heliófilo, folhas cartáceas discolores verdes com óleo essencial, flores alvas.","urn:catalog:JBRJ:RB:722772",NA,"Myrcia vittoriana Kiaersk."
"114",NA,"UFV","VIC","31016","Myrcia vittoriana Kiaersk.",NA,"Myrtaceae","Myrcia","vittoriana",NA,"Kiaersk.",NA,NA,NA,"38",NA,"Teixeira, R.N.C.; et al.",2004,9,15,"Brazil","Espírito Santo","Santa Maria de Jetibá","Fragmento florestal a 5 km de Santa Maria de Jetib",0,0,"Árvore de 17 m, interior de mata","BRA:UFV:VIC:0000031016",NA,"Myrcia vittoriana Kiaersk."
"115","2016-03-15T10:11:27.000+0000","JBRJ","RB","RB00577028","Myrcia vittoriana Kiaersk.",NA,"Myrtaceae","Myrcia","vittoriana",NA,"Kiaersk.","M.C. Souza","2009-01-01T00:00:00.000+0000",NA,NA,NA,"B.C. Kurtz; J. Caruso",2004,10,10,"Brazil","Rio de Janeiro","Carapebus","Parque Nacional da Restinga de Jurubatiba. Cordão de mata associado a um braço (do lado esquerdo de quem olha para o mar) da lagoa de Cabiúnas.",NA,NA,"Área H, indivíduo 186 (do inventário fitossociológico); DAP = 6,9 cm; indivíduo ramificado da base, com ramos flexuosos","urn:catalog:JBRJ:RB:577028",NA,"Myrcia vittoriana Kiaersk."
"116","2014-07-22T12:43:53.000+0000","JBRJ","RB","RB00310228","Gomidesia martiana Berg",NA,"Myrtaceae","Myrcia","martiana",NA,"Berg","M. C. Souza","2006-01-01T00:00:00.000+0000",NA,"33",NA,"H. M. Dias; D. Medina",2004,10,12,"Brazil","Rio de Janeiro","Rio de Janeiro","Restinga da Marambaia. Campo de Provas da Marambaia (Exército), entre a Linha IV e a II. Em comunidade arbustiva fechada sobre o cordão arenoso da restinga. Restinga da Marambaia",-43.629722,-23.046111,"Subarbusto com 1,10m de alt., com frutos. Ocasional.","urn:catalog:JBRJ:RB:310228",NA,"Gomidesia martiana Berg"
"117",NA,"Reserva Natural Vale (CVRD)","CVRD","8991","Myrcia vittoriana Kiaersk.",NA,"Myrtaceae","Myrcia","vittoriana",NA,"Kiaersk.","Geovane S. Siqueira","2004-11-19T00:00:00.000+0000",NA,"135",NA,"Siqueira, G.S.",2004,11,19,"Brazil","Es","LINHARES",NA,NA,NA,"<ll>dwc_commonname:</ll> Batinga da mussununga","BRA:CVRD:CVRD:0000008991",NA,"Myrcia vittoriana Kiaersk."
"118",NA,"MBML","MBML-HERBARIO","19361","Myrcia vittoriana Kiaersk.",NA,"Myrtaceae","Myrcia","vittoriana",NA,"Kiaersk.","M. Sobral/2003",NA,NA,"5953",NA,"L. Kollmann; et al",2003,1,30,"Brazil","Espírito Santo","Santa Maria de Jetibá","Belém",-40.697222,-20.043333,"Arvoreto 5m. Botões brancos.","BRA:MBML:MBML-HERBARIO:0000019361",NA,"Myrcia vittoriana Kiaersk."
"119",NA,"UFSJ","HUFSJ","7766","Myrcia vittoriana Kiaersk.",NA,"Myrtaceae","Myrcia","vittoriana",NA,"Kiaersk.","Sobral, M","2007-01-01T00:00:00.000+0000",NA,"5953",NA,"Kollmann, L; et al.",2003,1,30,"Brazil","Espirito Santo","Santa Maria de Jetibá","Belém, terreno de Paulo Seik (área 1).",0,0,"Arvoreto de 5m. Botões brancos.","BRA:UFSJ:HUFSJ:0000007766",NA,"Myrcia vittoriana Kiaersk."
"120",NA,"USP","SPF","158738","Myrcia vittoriana Kiaersk.",NA,"Myrtaceae","Myrcia","vittoriana",NA,"Kiaersk.","Amorim, BS","2010-08-26T00:00:00.000+0000",NA,"1316",NA,"Fiaschi, P",2003,2,18,"Brazil","Bahia","Canavieiras",NA,-38.966667,-15.55,NA,"BRA:USP:SPF:0000158738",NA,"Myrcia vittoriana Kiaersk."
"121",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","96140","Myrcia vittoriana Kiaersk.",NA,"Myrtaceae","Myrcia","vittoriana",NA,"Kiaersk.",NA,"2003-01-01T00:00:00.000+0000",NA,"CEPEC1316",NA,"Fiaschi, P.",2003,2,18,"Brazil","Bahia","Canavieiras","Entrada à direita, ca. 14km de Canavieiras, na estrada para Una. Ca. 3,2km da entrada. Região do Cotovelo.",-38.966667,-15.55,NA,"BRA:CEPLAC:CEPEC:0000096140",NA,"Myrcia vittoriana Kiaersk."
"123","2014-07-07T22:39:15.000+0000","JBRJ","RB","RB00680170","Myrcia vittoriana Kiaersk.",NA,"Myrtaceae","Myrcia","vittoriana",NA,"Kiaersk.","M.C. Souza",NA,NA,NA,NA,"L.F.T. Menezes et al",2003,3,13,"Brazil","Rio de Janeiro","Mangaratiba","Restinga da Marambaia. Praia da Armação.",NA,NA,"Arvoreta de 4 metros de altura, com frutos desenvendo-se nointerior da floresta.","urn:catalog:JBRJ:RB:680170",NA,"Myrcia vittoriana Kiaersk."
"124",NA,"MBML","MBML-HERBARIO","20576","Myrcia vittoriana Kiaersk.",NA,"Myrtaceae","Myrcia","vittoriana",NA,"Kiaersk.","M. Sobral/2003",NA,NA,"6082",NA,"L. Kollmann; et al",2003,4,3,"Brazil","Espírito Santo","Santa Maria de Jetibá","Terreno de R. Berger",-40.780556,-20.067222,"Arvoreto 2m. Frutos novos verdes.","BRA:MBML:MBML-HERBARIO:0000020576",NA,"Myrcia vittoriana Kiaersk."
"125",NA,"MBML","MBML-HERBARIO","20497","Myrcia vittoriana Kiaersk.",NA,"Myrtaceae","Myrcia","vittoriana",NA,"Kiaersk.","M. Sobral/2003",NA,NA,"2321",NA,"R.R. Vervloet; et al",2003,4,29,"Brazil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia",-40.553056,-19.9075,"Arvoreto de 6m, frutos imaturos de cor verde. Topo de morro, dossel 16m.","BRA:MBML:MBML-HERBARIO:0000020497",NA,"Myrcia vittoriana Kiaersk."
"126",NA,"UFSJ","HUFSJ","7765","Myrcia vittoriana Kiaersk.",NA,"Myrtaceae","Myrcia","vittoriana",NA,"Kiaersk.","Sobral, M","2007-01-01T00:00:00.000+0000",NA,"6082",NA,"Kollmann, L; Berger, MVS",2003,4,3,"Brazil","Espirito Santo","Santa Maria de Jetibá","Terreno de Reinaldo Berger, Km 6,5, estrada de Garrafão. Trilha próxima ao rio.",0,0,"Arvoreto de 2m. Frutos novos verdes.","BRA:UFSJ:HUFSJ:0000007765",NA,"Myrcia vittoriana Kiaersk."
"127",NA,"UNICAMP","UEC","137734","Myrcia vittoriana Kiaersk.",NA,"Myrtaceae","Myrcia","vittoriana",NA,"Kiaersk.","Amorim, B.S.","2014-02-01T00:00:00.000+0000",NA,"1444",NA,"Meireles, L.D.",2003,5,NA,"Brazil","Paraná","Guaraqueçaba","Parque Nacional do Superagui, Trilha dos Patos.",0,0,"Árvore, 9m, frutos verdes, amarelados.; Floresta Ombrófila de Encosta.","BRA:UNICAMP:UEC:0000137734",NA,"Myrcia vittoriana Kiaersk."
"128","2017-10-04T12:38:07.000+0000","JBRJ","RB","RB00484407","Gomidesia martiana Berg",NA,"Myrtaceae","Myrcia","martiana",NA,"Berg","M.C.Souza",NA,NA,"801",NA,"D.Fernandes; R.Ribeiro",2003,8,20,"Brazil","Rio de Janeiro","Cabo Frio","Segundo Distrito (Tamoios).",NA,NA,"árvore de 7m de altura, 5,7 cm de DAP, folhas verdes escuras discolores, botões amarelos, cálice verde, raque verde amarronzada, odor leve de jasmim, nervura principal posterior da folha com pelos amarronzados","urn:catalog:JBRJ:RB:484407",NA,"Gomidesia martiana Berg"
"129",NA,"Reserva Natural Vale (CVRD)","CVRD","8397","Myrcia vittoriana Kiaersk.",NA,"Myrtaceae","Myrcia","vittoriana",NA,"Kiaersk.","Domingos A. Folli","2003-10-30T00:00:00.000+0000",NA,"4656",NA,"Folli, D.A.",2003,10,30,"Brazil","Es","LINHARES",NA,NA,NA,"<ll>dwc_commonname:</ll> Batinga da mussununga","BRA:CVRD:CVRD:0000008397",NA,"Myrcia vittoriana Kiaersk."
