"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","bibliographicCitation","acceptedNameUsage","identificationQualifier","infraspecificEpithet","fieldNumber","comments"
"11",NA,"NY","NY","02715700","Myrcia grazielae NicLugh.","Myrtaceae","Myrcia","grazielae","NicLugh.","E. M. Nic Lughadha",NA,NA,"464","A. M. Amorim",1991,11,20,"Brazil","Bahia",NA,"Ramal a esquerda na estrada Ubaitaba/ItacarÃ©, a 4 km do loteamento da Marambaia",-39.3230050448749,-14.3164963531971,NA,"b4452351-a579-42d6-a820-d69fdb6d6072",NA,"Myrcia grazielae NicLugh.",NA,NA,NA,NA
"12",NA,"Reserva Natural Vale (CVRD)","CVRD","2149","Myrcia grazielae NicLugh.","Myrtaceae","Myrcia","grazielae","NicLugh.","Geovane S. Siqueira","2017-01-10T00:00:00.000+0000",NA,"851","Folli, D.A.",1989,1,10,"Brazil","Ba","PORTO SEGURO","Próximo ao Córrego Águas Claras.",NA,NA,"Det. Por Eimear NicLughadha 2012, Site KEW. <ll>dwc_commonname:</ll> Murta vermelha","BRA:CVRD:CVRD:0000002149",NA,"Myrcia grazielae NicLugh.",NA,NA,NA,NA
"14",NA,"Cenargen","CEN","57323","Myrcia grazielae NicLugh.","Myrtaceae","Myrcia","grazielae","NicLugh.","J. E. Q. Faria Júnior",NA,NA,"760","Domingos Antônio Folli",1988,7,12,"Brazil","Ba","PORTO SEGURO",NA,NA,NA,"Casa de Tábua. Doação do Banco Genético do Pau-Brasil. Registro nº369. Coleção de referência. EMBRAPA, CEPLAC, VERACEL.","BRA:Cenargen:CEN:0000057323",NA,"Myrcia grazielae NicLugh.",NA,NA,NA,NA
"15","2013-12-03T09:51:07.000+0000","K","Herbarium","K000913210","Myrcia grazielae NicLugh.","Myrtaceae","Myrcia","grazielae","NicLugh.","Nic Lughadha, E.M.",NA,"PARATYPE","381","Mattos Silva, L.A.; Brito, H.S.; Ribeiro, A.J.; Aquino, R.",1979,5,17,"Brazil",NA,NA,"Mun. de Belmonte. Estação Exp. Gregório Bondar, km 58 da Rod. Belmonte/Itapebi.",NA,NA,"sheet 2/2","http://specimens.kew.org/herbarium/K000913210",NA,"Myrcia grazielae NicLugh.",NA,NA,NA,NA
"16",NA,"NY","NY","720488","Myrcia grazielae NicLugh.","Myrtaceae","Myrcia","grazielae","NicLugh.",NA,NA,NA,"381","L. A. Mattos Silva",1979,5,17,"Brazil","Bahia",NA,"EstaÃ§Ã£o Exp. GregÃ³rio Bondar, km 58 da Rod. Belmonte/Itapebi.",-39.207196,-16.094866,NA,"edcfe49e-6223-4ae7-8d8f-1dd53bf8c22d",NA,"Myrcia grazielae NicLugh.",NA,NA,NA,NA
"19",NA,"NY","NY","02282343","Myrcia grazielae NicLugh.","Myrtaceae","Myrcia","grazielae","NicLugh.","E. M. Nic Lughadha","2012-01-01T00:00:00.000+0000",NA,"12068","S. A. Mori",1979,7,4,"Brazil","Bahia",NA,"Ramal para a Torre de Embratel com a entrada no km 25.6 da Rodovia BR 367 (EunÃ¡polis/Porto Seguro).",-39.0242843476198,-16.2820386033505,NA,"4f1800ad-99ad-490e-80c2-2534a3130b2e",NA,"Myrcia grazielae NicLugh.",NA,NA,NA,NA
"20","2013-12-03T10:08:07.000+0000","K","Herbarium","K000003141","Myrcia grazielae NicLugh.","Myrtaceae","Myrcia","grazielae","NicLugh.","Nic Lughadha, E.M.",NA,"PARATYPE","13061","Mori, S.A.; Benton, F.; Halloran, D.",1979,12,2,"Brazil",NA,NA,"Municipio de Urucuca. Estrada que liga Urucuca com Serra Grande, a 28 km ao NE de Urucuca.",-39.27,-14.58,"Herbario Centro de Pesquisas do Cacau; Darwin Initiative seen for repatriation of data to Bahia Brazil 1998/99","http://specimens.kew.org/herbarium/K000003141",NA,"Myrcia grazielae NicLugh.",NA,NA,NA,NA
"21",NA,"NY","NY","02282346","Myrcia grazielae NicLugh.","Myrtaceae","Myrcia","grazielae","NicLugh.","E. M. Nic Lughadha","2012-01-01T00:00:00.000+0000",NA,"13061","S. A. Mori",1979,12,2,"Brazil","Bahia",NA,"Estrada que liga UruÃ§uca com Serra Grande, a 28 km ao NE de UruÃ§uca",-39.2841023667327,-14.5970025727043,NA,"edf2f612-e76e-4411-9dbd-0a84839d2ce6",NA,"Myrcia grazielae NicLugh.",NA,NA,NA,NA
"22","2013-12-03T10:14:13.000+0000","K","Herbarium","K000003142","Myrcia grazielae NicLugh.","Myrtaceae","Myrcia","grazielae","NicLugh.","Nic Lughadha, E.M.",NA,"PARATYPE","9838","Mori, S.A.; Mattos Silva, L.A.; Kallunki, J.A.; dos Santos, T.S.; dos Santos, A.V.P.",1978,3,22,"Brazil",NA,NA,"Municipio de Sta. Cruz Cabralia. Estacao Ecologica do Pau-Brasil e arredores, cerca de 16 Km a W de Porto Seguro.",-39.25,-16.38,"Herbario Centro de Pesquisas do Cacau; Darwin Initiative seen for repatriation of data to Bahia Brazil 1998/99","http://specimens.kew.org/herbarium/K000003142",NA,"Myrcia grazielae NicLugh.",NA,NA,NA,NA
"23",NA,"NY","NY","02282339","Myrcia grazielae NicLugh.","Myrtaceae","Myrcia","grazielae","NicLugh.","E. M. Nic Lughadha","2012-01-01T00:00:00.000+0000",NA,"9838","S. A. Mori",1978,3,22,"Brazil","Bahia",NA,"EstaÃ§Ã£o EcolÃ³gica do Pau-Brasil e arredores, cerca de 16 km a W de Porto Seguro. Folha SE-24 (16-39c).",-39.18158,-16.372109,NA,"97e2c5d6-7deb-4df5-a1d2-039c3377d647",NA,"Myrcia grazielae NicLugh.",NA,NA,NA,NA
"24",NA,"NY","NY","02282340","Myrcia grazielae NicLugh.","Myrtaceae","Myrcia","grazielae","NicLugh.","E. M. Nic Lughadha","2012-01-01T00:00:00.000+0000",NA,"10208","S. A. Mori",1978,7,2,"Brazil","Bahia",NA,"EstaÃ§Ã£o EcolÃ³gica do Pau-brasil e arredores, cerca de 16 km a W de Porto Seguro. Folha SE-24 (16-39c).",-39.1805,-16.3861,NA,"6c83a412-0cff-4bc3-a5a5-def141da8d11",NA,"Myrcia grazielae NicLugh.",NA,NA,NA,NA
"25",NA,"NY","NY","720486","Myrcia grazielae NicLugh.","Myrtaceae","Myrcia","grazielae","NicLugh.",NA,NA,NA,"3483","R. P. BelÃ©m",1968,1,1,"Brazil","Bahia",NA,"Margem de IgarapÃ©",-39.0142848699912,-14.1069915207267,NA,"9dbbfe7a-ac8e-4216-89ac-fa3ad1dea0aa",NA,"Myrcia grazielae NicLugh.",NA,NA,NA,NA
"26",NA,"UnB","UB","145974","Myrcia grazielae NicLugh.","Myrtaceae","Myrcia","grazielae","NicLugh.","Faria, JEQ",NA,"ISOTYPE","2999","Belém, RP; Pinheiro, RS",1967,1,6,"Brazil","Bahia","Itacaré",NA,0,0,"Árvore de 25m x 35cm de diâm; flores brancas, estames amarelados, cálice amarelo-ouro.; Mata costeira. Col. madeira.","BRA:UnB:UB:0000145974",NA,"Myrcia grazielae NicLugh.",NA,NA,NA,NA
"28",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","8077","Myrcia grazielae NicLugh.","Myrtaceae","Myrcia","grazielae","NicLugh.","E. M. Nic Lughadha",NA,NA,"2215","T. S. dos Santos",NA,NA,NA,"Brazil","Bahia","MARAÚ","Sem informação.",NA,NA,"Ambiente: Mata Costeira. Habito: Árvore, 8m X 15cm.","BRA:CEPLAC:CEPEC:0000008077",NA,"Myrcia grazielae NicLugh.",NA,NA,NA,NA
"29",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","43278","Myrcia grazielae NicLugh.","Myrtaceae","Myrcia","grazielae","NicLugh.","E. M. Nic Lughadha",NA,NA,"4319","T. S. dos Santos",NA,NA,NA,"Brazil","Bahia","BELMONTE","Estação Experimental Gregório Bondar EGREB). CEPLAC.",NA,NA,"Ambiente: Mata. Habito: Árvore, 8m.","BRA:CEPLAC:CEPEC:0000043278",NA,"Myrcia grazielae NicLugh.",NA,NA,NA,NA
"30",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","16375","Myrcia grazielae NicLugh.","Myrtaceae","Myrcia","grazielae","NicLugh.","E. M. Nic Lughadha",NA,NA,"381","L. A. M. Silva",NA,NA,NA,"Brazil","Bahia","BELMONTE","Estação Experimental Gregório Bondar (EGREB). CEPLAC., Km 58 da Rod. Belmonte/Itapebí.",NA,NA,"Ambiente: Mata Higrófila. Trecho em fase de destruição. Habito: Árvore, 10m X 15cm.","BRA:CEPLAC:CEPEC:0000016375",NA,"Myrcia grazielae NicLugh.",NA,NA,NA,NA
"32",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","4689","Myrcia grazielae NicLugh.","Myrtaceae","Myrcia","grazielae","NicLugh.","E. M. Nic Lughadha",NA,NA,"3483","R. P. Belém",NA,NA,NA,"Brazil","Bahia","MARAÚ","Margem de Igarapé.",NA,NA,"Ambiente: Mata Litorânea. Habito: Árvore, 20m X 40cm.","BRA:CEPLAC:CEPEC:0000004689",NA,"Myrcia grazielae NicLugh.",NA,NA,NA,NA
"34",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","4073","Myrcia grazielae NicLugh.","Myrtaceae","Myrcia","grazielae","NicLugh.","E. M. Nic Lughadha",NA,NA,"2999","R. P. Belém",NA,NA,NA,"Brazil","Bahia","ITACARÉ","Sem informação.",NA,NA,"Ambiente: Mata Costeria. Habito: Árvore, 25m X 35cm.","BRA:CEPLAC:CEPEC:0000004073",NA,"Myrcia grazielae NicLugh.",NA,NA,NA,NA
"35",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","9629","Myrcia grazielae NicLugh.","Myrtaceae","Myrcia","grazielae","NicLugh.","E. M. Nic Lughadha",NA,NA,"2698","T. S. dos Santos",NA,NA,NA,"Brazil","Bahia","PORTO SEGURO","parque Nacional do Monte Pascoal.",NA,NA,"Ambiente: Mata. Habito: Árvore, 6m.","BRA:CEPLAC:CEPEC:0000009629",NA,"Myrcia grazielae NicLugh.",NA,NA,NA,NA
"36",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","3145","Myrcia grazielae NicLugh.","Myrtaceae","Myrcia","grazielae","NicLugh.","E. M. Nic Lughadha",NA,NA,"55","S. G. da Vinha",NA,NA,NA,"Brazil","Bahia","MARAÚ","Fazenda Raquel.",NA,NA,"Ambiente: Mata. Habito: Árvore, 10m.","BRA:CEPLAC:CEPEC:0000003145",NA,"Myrcia grazielae NicLugh.",NA,NA,NA,NA
"41",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","22945","Myrcia grazielae NicLugh.","Myrtaceae","Myrcia","grazielae","NicLugh.","L. Woodgyer",NA,NA,"398","A. M. de Carvalho",NA,NA,NA,"Brazil","Bahia","CAIRÚ","Rodovia Nilo Peçanha/Cairú. Km 4.",NA,NA,"Ambiente: Mata Higrófila. Habito: Arvorezinha, ca. 6-7m.","BRA:CEPLAC:CEPEC:0000022945",NA,"Myrcia grazielae NicLugh.",NA,NA,NA,NA
