"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage"
"18",NA,"Universidade Federal da Bahia (UFBA)","ALCB","052631","Psidium bahianum Landrum & Funch","Myrtaceae","Psidium","bahianum","Landrum & Funch","Ibrahim, M; Faria Júnior, JEQ de","2010-09-01T00:00:00.000+0000",NA,"88","Fonseca, MR; Silva, MCR",2001,1,12,"Brazil","Bahia","Entre Rios","Litoral Norte, Restinga de Massarandupió",-37.89,-12.329167,"ca. 2,70 m. Folhas cartáceas. Frutos imaturos e maduros esverdeados.; solos de areias brancas, após o rio.","BRA:UFBA:ALCB:0000052631","Psidium bahianum Landrum & Funch"
"19",NA,"Universidade Federal da Bahia (UFBA)","ALCB","58290","Psidium bahianum Landrum & Funch","Myrtaceae","Psidium","bahianum","Landrum & Funch","Ibrahim, M; Faria Júnior, JEQ de","2010-09-01T00:00:00.000+0000",NA,"496","Jesus, NG de; Santos, AF dos; Pereira, DS",2001,1,16,"Brazil","Bahia","Alagoinhas","Litoral Norte, Campus II/UNEB",-38.4225,-12.185556,"4,5 m, casca vinácea esfoliante. Folhas cartáceas, glabras, superfície abaxial verde-clara, abaxial verde-escuro, nervura principal amarelada. Fruto globoso com lóbulos calicinares livres.; densa","BRA:UFBA:ALCB:0000058290","Psidium bahianum Landrum & Funch"
"20",NA,"Universidade Federal da Bahia (UFBA)","ALCB","48779","Psidium bahianum Landrum & Funch","Myrtaceae","Psidium","bahianum","Landrum & Funch","Ibrahim, M; Faria Júnior, JEQ de","2010-09-17T00:00:00.000+0000",NA,"1103","Jesus, NG de",2000,1,16,"Brazil","Bahia","Entre Rios","Litoral Norte, RPPN Fazenda Lontra/Saudade",-40.215556,-12.915278,"8,0 m. Folhas cartáceas, discolores, glabras. Frutos baciformes, imaturos verde.","BRA:UFBA:ALCB:0000048779","Psidium bahianum Landrum & Funch"
"21",NA,"NY","NY","01195936","Psidium bahianum Landrum & Funch","Myrtaceae","Psidium","bahianum","Landrum & Funch","L. R. Landrum","2008-01-01T00:00:00.000+0000",NA,"2626","J. G. Jardim",2000,2,2,"Brazil","Bahia",NA,"Ca 7 km N do Povoado de SaquaÃ­ra, Peninsula de MaraÃº",-38.9506,-13.9861,NA,"e727ba4d-6011-4e75-92c9-9f63b3280b20","Psidium bahianum Landrum & Funch"
"22",NA,"Universidade Federal da Bahia (UFBA)","ALCB","48881","Psidium bahianum Landrum & Funch","Myrtaceae","Psidium","bahianum","Landrum & Funch","Tuler, AC","2016-11-01T00:00:00.000+0000",NA,"1131","Jesus, NG de",2000,3,23,"Brazil","Bahia","Entre Rios","Litoral Norte, RPPN Fazenda Lontra/Saudade",-38.083333,-11.95,"ca. 16,0 m alt. Casca cinza, placas irregulares. Folhas semi-crassas, discolores, face abaxial verde-claro. Fruto baciforme, obovado, rugoso, verde. Semente única, branca.","BRA:UFBA:ALCB:0000048881","Psidium bahianum Landrum & Funch"
"23",NA,"Universidade Federal da Bahia (UFBA)","ALCB","047449","Psidium bahianum Landrum & Funch","Myrtaceae","Psidium","bahianum","Landrum & Funch","Ibrahim, M","2013-03-14T00:00:00.000+0000",NA,"7366","Guedes, ML; Santos, OM dos; Gusmão, EF de; Miranda, M",2000,12,4,"Brazil","Bahia","Entre Rios","Litoral Norte, µrea da COPENER, próximo a Cachoeira",-38.083333,-11.933333,"de ca. 2,5 m alt. Folhas coriáceas, discolores. Botões esverdeados. Flores com pétalas e estames alvos.; em estádio secundário.","BRA:UFBA:ALCB:0000047449","Psidium bahianum Landrum & Funch"
"24",NA,"Universidade Federal da Bahia (UFBA)","ALCB","41284","Psidium bahianum Landrum & Funch","Myrtaceae","Psidium","bahianum","Landrum & Funch","Landrum, L","2008-01-01T00:00:00.000+0000",NA,"PL687","Jesus, NG de; Orge, MDR; Jorge, AMS; Amorim, GC",1998,11,29,"Brazil","Bahia","Entre Rios","Litoral Norte",0,0,"tronco avermelhado, ramos com manchas cinzas. Folhas simples, opostas, semi-coriáceas, discolores, face adaxial verde-escura brilhante, abaxial verde-clara. Frutos axilares e terminais imaturos, verdes, cálice persistente.","BRA:UFBA:ALCB:0000041284","Psidium bahianum Landrum & Funch"
"25",NA,"Universidade Federal da Bahia (UFBA)","ALCB","41277","Psidium bahianum Landrum & Funch","Myrtaceae","Psidium","bahianum","Landrum & Funch","Landrum, L","2008-01-01T00:00:00.000+0000",NA,"PL617","Jesus, NG de; Orge, MDR; Jorge, AMS; Santos, JB dos",1998,11,1,"Brazil","Bahia","Entre Rios","Litoral Norte, RPPN Fazenda Lontra/Saudade",0,0,"8,0 m alt. Folhas opostas, folíolos semi-coriáceos, discolores, face adaxial verde-escura , abaxial verde-clara. Inflorescência axilar e terminal, botões verdes, flores brancas, cálice verde-claro, pétalas alvas; estames numerosos, an","BRA:UFBA:ALCB:0000041277","Psidium bahianum Landrum & Funch"
"26",NA,"Universidade Federal da Bahia (UFBA)","ALCB","041286","Psidium bahianum Landrum & Funch","Myrtaceae","Psidium","bahianum","Landrum & Funch","Ibrahim, M; Faria Júnior, JEQ de","2010-09-01T00:00:00.000+0000",NA,"PL689","Jesus, NG de; Orge, MDR; Jorge, AMS; Amorim, GC",1998,12,29,"Brazil","Bahia","Entre Rios","Litoral Norte",-37.9425,-12.377778,"tronco avermelhado, ramos com amnchas cinzas. Folhas simples, discolores, semi-coriáceas, face adaxial verde-escura-brilhante, abaxial verde-clara. Frutos axilares, terminais imaturos verde, cálice persistente.","BRA:UFBA:ALCB:0000041286","Psidium bahianum Landrum & Funch"
"27",NA,"Universidade Federal da Bahia (UFBA)","ALCB","034137","Psidium bahianum Landrum & Funch","Myrtaceae","Psidium","bahianum","Landrum & Funch","Tuler, AC","2016-11-01T00:00:00.000+0000",NA,"74","Jesus, NG de; Santos, JB dos; Santana, I; Santos, IS",1997,1,22,"Brazil","Bahia","Entre Rios","Litoral Norte, RPPN Lontra/Saudade",0,0,"Folhas opostas. Flores não vistosas, marrons. Frutos imaturos verdes. Espécie frequente.","BRA:UFBA:ALCB:0000034137","Psidium bahianum Landrum & Funch"
"28","2015-03-05T16:07:01.000+0000","JBRJ","RB","RB00355880","Psidium bahianum Landrum & Funch","Myrtaceae","Psidium","bahianum","Landrum & Funch","José Eustáquio de Faria Júnior",NA,NA,"399","T. Jost; M. Clara Ferreira",1996,9,11,"Brazil","Bahia","Conde","Fazenda do Bu, Mata do São Miguel. Folha SD.24-XA.",-37.690833,-12.056667,"Arbusto de aproximadamente 2,0 metros de altura; folhas coriáceas, glabras; botões florais verdes; flores brancas.","urn:catalog:JBRJ:RB:355880","Psidium bahianum Landrum & Funch"
"29",NA,"Universidade Federal da Bahia (UFBA)","ALCB","29795","Psidium bahianum Landrum & Funch","Myrtaceae","Psidium","bahianum","Landrum & Funch","Landrum, L","2008-01-01T00:00:00.000+0000",NA,"4919","Guedes, ML; et al.",1996,11,4,"Brazil","Bahia","Alagoinhas","Litoral Norte, Campus da UNEB",-38.333333,-12.25,"ca. 2 m alt. Folhas coriáceas, discolores. Flores com pétalas e estames alvos. Ocasional.","BRA:UFBA:ALCB:0000029795","Psidium bahianum Landrum & Funch"
"30",NA,"MBM","MBM","249819","Psidium bahianum Landrum & Funch","Myrtaceae","Psidium","bahianum","Landrum & Funch","Faria Júnior, JEQ","2009-12-01T00:00:00.000+0000",NA,"4919","Guedes, ML; et al.",1996,11,4,"Brazil","Bahia","Alagoinhas","Camous da UNEB",0,0,"Arbusto, de ca. 2m. Folhas coriáceas, discolores. Flores com pétalas e estames alvos. Ocasional. Cerrado","BRA:MBM:MBM:0000249819","Psidium bahianum Landrum & Funch"
"31","2015-03-05T16:05:31.000+0000","JBRJ","RB","RB00133199","Psidium bahianum Landrum & Funch","Myrtaceae","Psidium","bahianum","Landrum & Funch","José Eustáquio de Faria Júnior",NA,NA,"402","T. Jost; M. Clara Ferreira",1995,9,11,"Brazil","Bahia","Conde","Fazenda do Bu, Mata de São Miguel.",-37.690833,-12.056667,"Arbusto de aproximadamente 2,5 metros de altura.; folhas alternas, coriáceas, glabras; frutos jovens, verdes","urn:catalog:JBRJ:RB:133199","Psidium bahianum Landrum & Funch"
"32",NA,"IPA","IPA","64479","Psidium bahianum Landrum & Funch","Myrtaceae","Psidium","bahianum","Landrum & Funch","Faria Junior, J.E.Q.","2010-11-01T00:00:00.000+0000",NA,"831","Ferreira, M.C.; Jost, T.; Jost, T.",1995,11,8,"Brazil","Bahia","Conde","Fazenda do Bu, Mata do Fundão.",-37.717222,-12.014167,"Árvore ca. 8m; folhas coriáceas discolores glabras; frutos jovens verdes.","BRA:IPA:IPA:0000064479","Psidium bahianum Landrum & Funch"
"33",NA,"MBM","MBM","284981","Psidium bahianum Landrum & Funch","Myrtaceae","Psidium","bahianum","Landrum & Funch","Faria Júnior, JEQ","2009-12-01T00:00:00.000+0000",NA,"831","Ferreira, MC; et al.",1995,11,8,"Brazil","Bahia","Conde","Fazenda do Bu Mata do Fundão",0,0,"Árvore de aproximadamente 8,0m; folhas coriáceas discolores glabras; frutos jovens verdes. Floresta Ombrófila Aberta","BRA:MBM:MBM:0000284981","Psidium bahianum Landrum & Funch"
"34","2015-10-02T10:41:20.000+0000","JBRJ","RB","RB00309422","Psidium bahianum Landrum & Funch","Myrtaceae","Psidium","bahianum","Landrum & Funch","TULER, A.C.","2015-09-28T00:00:00.000+0000",NA,"341","Marli P.M. de Lima; et al",1994,10,27,"Brazil","Bahia","Conde","Fazenda do Bu. Mata do sobe e desce.",-37.706667,-12.042778,"Arvoreta heliofila com ca. 6m de altura; folhas discolores; frutos verdes. Indivíduos arboreos de porte e dimatro medio, palmeiras e cipos.","urn:catalog:JBRJ:RB:309422","Psidium bahianum Landrum & Funch"
"35",NA,"MBM","MBM","281343","Psidium bahianum Landrum & Funch","Myrtaceae","Psidium","bahianum","Landrum & Funch","Faria Júnior, JEQ","2009-12-01T00:00:00.000+0000",NA,"341","Lima, MMP de; et al.",1994,10,27,"Brazil","Bahia","Conde","Fazenda do Bu. Mata do Sobe e Desce",0,0,"Árvore heliófila com ca. 6m de altura; folhas levemente discolores, frutos erdes. Indiíduos de porte e diâmetro médios, palmeiras e cipós, sub-bosque fechado. Floresta Ombrófila Aberta","BRA:MBM:MBM:0000281343","Psidium bahianum Landrum & Funch"
"36",NA,"NY","NY","01198652","Psidium bahianum Landrum & Funch","Myrtaceae","Psidium","bahianum","Landrum & Funch","L. R. Landrum","2008-01-01T00:00:00.000+0000",NA,"295","J. G. Jardim",1993,9,16,"Brazil","Bahia",NA,"Km 50 da Rod. IlhÃ©us-Una EDJAB",-39.0751882637406,-15.2970177652254,NA,"56fdde06-05ee-426e-be53-2f780b8b8462","Psidium bahianum Landrum & Funch"
"37","2015-10-02T10:43:53.000+0000","JBRJ","RB","RB00264953","Psidium bahianum Landrum & Funch","Myrtaceae","Psidium","bahianum","Landrum & Funch","TULER, A.C.","2015-09-28T00:00:00.000+0000",NA,NA,"W. W. Thomas; et al",1992,5,6,"Brazil","Bahia","Bahia","Uruçuca. 7,3Km N of Serra Grande on rd to Itacaré.",-39.016667,-14.416667,"Tree 8m leaves subcoriaceous, dark lustrous green above, pale green beneath calyx green","urn:catalog:JBRJ:RB:264953","Psidium bahianum Landrum & Funch"
"38","2015-03-19T10:56:29.000+0000","JBRJ","RB","RB00264748","Psidium bahianum Landrum & Funch","Myrtaceae","Psidium","bahianum","Landrum & Funch","J.E.Q. Faria",NA,"PARATYPE","209","A. P. de Araujo",1980,2,14,"Brazil","Bahia","Bahia","ao Norte de alagoinha.",-38.3125,-12.050556,"Árvore de 25 m de altura. Caule pardo avermelhado, folhas verde, frutos verdes. frequente mediana","urn:catalog:JBRJ:RB:264748","Psidium bahianum Landrum & Funch"
"39",NA,"Universidade Federal Rural de Pernambuco, UFRPE","HST","3786","Psidium bahianum Landrum & Funch","Myrtaceae","Psidium","bahianum","Landrum & Funch","J.E.Q.Faria Júnior","2010-12-01T00:00:00.000+0000",NA,"12724","D.P.Lima",1971,11,9,"Brazil","Bahia","Una","Fazenda Cabana da Serra",NA,NA,"Árvore ca. 7m alt., mais ou menos 10cm de diâmetro. Flores esbranquiçadas com pouco perfume","BRA:UFRPE:HST:0000003786","Psidium bahianum Landrum & Funch"
"40",NA,"UEFS","HUEFS","176367","Psidium bahianum Landrum & Funch","Myrtaceae","Psidium","bahianum","Landrum & Funch",NA,NA,NA,"12724","Lima, D.P.",1971,11,9,"Brazil","Bahia","Una","Fazenda Cabana da Serrra, Mata do Rosário.",NA,NA,NA,"BRA:UEFS:HUEFS:0000176367","Psidium bahianum Landrum & Funch"
"41",NA,"UFSJ","HUFSJ","6818","Psidium bahianum Landrum & Funch","Myrtaceae","Psidium","bahianum","Landrum & Funch","Faria Júnior, J","2009-12-01T00:00:00.000+0000",NA,"12724","Lima, DP",1971,11,9,"Brazil","Bahia","Una","Fazenda Cabana da Serra, Mata do Rosário.",0,0,"Árvore ca. 7m de altura, aproximadamente 10cm de diâmetro. Flores esbranquiçadas com pouco perfume.","BRA:UFSJ:HUFSJ:0000006818","Psidium bahianum Landrum & Funch"
"42",NA,"UFRPE","PEUFR","16201","Psidium bahianum Landrum & Funch","Myrtaceae","Psidium","bahianum","Landrum & Funch","J.E.Q.Faria Júnior","2010-11-01T00:00:00.000+0000",NA,"12724","D.P.Lima",1971,11,9,"Brazil","Bahia","Municipio de Uma","Mata do Rosário",NA,NA,"Árvore de mais ou menos 7m de altura por 10cm de diâmetro.","BRA:UFRPE:PEUFR:0000016201","Psidium bahianum Landrum & Funch"
"43",NA,"IPA","IPA","76745","Psidium bahianum Landrum & Funch","Myrtaceae","Psidium","bahianum","Landrum & Funch",NA,NA,NA,"12724","Lima, D.P.",1971,11,9,"Brazil","Bahia","Una","Fazenda Cabana da Serra, Mata do Rosário.",0,0,NA,"BRA:IPA:IPA:0000076745","Psidium bahianum Landrum & Funch"
"44",NA,"Universidade Federal da Bahia (UFBA)","ALCB","03018","Psidium bahianum Landrum & Funch","Myrtaceae","Psidium","bahianum","Landrum & Funch","Landrum, L","2008-01-01T00:00:00.000+0000",NA,"s/n","Torrend, Padre CSJ",1931,NA,NA,"Brazil","Bahia",NA,"arredores da Bahia",0,0,NA,"BRA:UFBA:ALCB:0000003018","Psidium bahianum Landrum & Funch"
"45",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","107767","Psidium bahianum Landrum & Funch","Myrtaceae","Psidium","bahianum","Landrum & Funch","M. Sobral",NA,NA,"831","M. C. Ferreira",NA,NA,NA,"Brazil","Bahia","CONDE","Fazenda do Bu. Mata do Fundão.",-43.033333,-12.014167,"Ambiente: Mata Ombrófila Aberta. Habito: Árvore, aprox. 8m.","BRA:CEPLAC:CEPEC:0000107767","Psidium bahianum Landrum & Funch"
"46",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","37572","Psidium bahianum Landrum & Funch","Myrtaceae","Psidium","bahianum","Landrum & Funch","L. R. Landrum",NA,"PARATYPE","371","A. Alves-Araújo",NA,NA,NA,"Brazil","Bahia","ENTRE RIOS","Subaúma.",-37.866667,-12.216667,"Ambiente: Restinga. Habito: Arbusto","BRA:CEPLAC:CEPEC:0000037572","Psidium bahianum Landrum & Funch"
"47",NA,"ASU","ASUPlants","255767","Psidium bahianum Landrum & Funch","Myrtaceae","Psidium","bahianum","Landrum & Funch",NA,NA,NA,NA,"Blanchet",NA,NA,NA,"United States","Bahia",NA,NA,NA,NA,NA,NA,"Psidium bahianum Landrum & Funch"
"48",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","53363","Psidium bahianum Landrum & Funch","Myrtaceae","Psidium","bahianum","Landrum & Funch","M. Sobral",NA,NA,"8405","W. W. Thomas",NA,NA,NA,"Brazil","Bahia","URUÇUCA","7.3Km ao N de Serra Grande, na Rod. p/ Itacaré. Fazenda Lagoa do Conjunto Santa Cruz. Parcela 36. Árvore # 1740.",-39.016667,-14.416667,"Ambiente: Mata Higrófila. Habito: Árvore, 12m X 8.1cm.","BRA:CEPLAC:CEPEC:0000053363","Psidium bahianum Landrum & Funch"
"49",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","53708","Psidium bahianum Landrum & Funch","Myrtaceae","Psidium","bahianum","Landrum & Funch","M. Sobral",NA,NA,"8310","W. W. Thomas",NA,NA,NA,"Brazil","Bahia","URUÇUCA","7,3Km ao N de Serra Grande, na Rod. p/ Itacaré. Fazenda Lagoa do Conjunto Santa Cruz. Parcela 33. Árvore # 1550.",-39.016667,-14.416667,"Ambiente: Mata Higrófila. Habito: Árvore 14m X 10,8cm.","BRA:CEPLAC:CEPEC:0000053708","Psidium bahianum Landrum & Funch"
"50",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","59454","Psidium bahianum Landrum & Funch","Myrtaceae","Psidium","bahianum","Landrum & Funch","M. Sobral",NA,"PARATYPE","295","J. G. Jardim",NA,NA,NA,"Brazil","Bahia","UNA","Km 50 da Rod. Ilhéus/Una. Estação da EMBRAPA (EDJAB).",NA,NA,"Ambiente: Mata de Restinga. Habito: Árvore, ca. 18m.","BRA:CEPLAC:CEPEC:0000059454","Psidium bahianum Landrum & Funch"
"51",NA,"F","Botany","V0121073F","Psidium bahianum Landrum & Funch","Myrtaceae","Psidium","bahianum","Landrum & Funch",NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"0ccc1315-a3ba-4a1f-9a9f-8bebbd8d139c","Psidium bahianum Landrum & Funch"
