"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage","identificationQualifier","infraspecificEpithet","fieldNumber","comments","bibliographicCitation"
"11",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","109526","Myrcia verrucosa Sobral","Myrtaceae","Myrcia","verrucosa","Sobral",NA,NA,NA,452,"Rossini, J; Bausen, E; Pizziolo, W",2003,8,14,"Brazil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi, Linha da divisa ao lado do cafezal do Sr. Vanildo P. das Posses",0,0,NA,"BRA:UFMG:BHCB:0000109526","Myrcia verrucosa Sobral",NA,NA,NA,NA,NA
"12","2017-10-17T18:30:39.000+0000","JBRJ","RB","RB00591498","Myrcia verrucosa Sobral","Myrtaceae","Myrcia","verrucosa","Sobral",NA,NA,"PARATYPE",1706,"L. Kollmann; E. Bausen & W. Pizziolo",1999,1,27,"Brazil","Espírito Santo","Santa Teresa","Mata Fria, terreno de Clerio Loss.",NA,NA,"Árvore 13m de alt. DAP: 25cm. Fuste 6m. Flores verdes","urn:catalog:JBRJ:RB:591498","Myrcia verrucosa Sobral",NA,NA,NA,NA,NA
"13",NA,"MBML","MBML-HERBARIO","9083","Myrcia verrucosa Sobral","Myrtaceae","Myrcia","verrucosa","Sobral","M. Sobral/2006",NA,"PARATYPE",1706,"L. Kollmann; E. Bausen & W. Pizziolo",1999,1,27,"Brazil","Espírito Santo","Santa Teresa","São Lourenço, Mata Fria",-40.683611,-19.931111,"Árvore 13m. DAP 25cm. Fuste 6m. Flores verdes.","BRA:MBML:MBML-HERBARIO:0000009083","Myrcia verrucosa Sobral",NA,NA,NA,NA,NA
"14",NA,"MBML","MBML-HERBARIO","9430","Myrcia verrucosa Sobral","Myrtaceae","Myrcia","verrucosa","Sobral","M. Sobral/2006",NA,"PARATYPE",1326,"L. Kollmann; E. Bausen & W. Pizziolo",1998,12,16,"Brazil","Espírito Santo","Santa Teresa","Aparecidinha",-40.593889,-19.973056,"Arvoreto 11m. DAP 12cm. Fuste 5m. Botões verdes.","BRA:MBML:MBML-HERBARIO:0000009430","Myrcia verrucosa Sobral",NA,NA,NA,NA,NA
"15",NA,"UnB","UB","168941","Myrcia verrucosa Sobral","Myrtaceae","Myrcia","verrucosa","Sobral","Proença, CEB","2009-01-01T00:00:00.000+0000",NA,971,"Landim, MF",1996,8,12,"Brazil","Sergipe","Itaporanga d'Ajuda",NA,-37.31,-11,"Mata Atlântica.","BRA:UnB:UB:0000168941","Myrcia verrucosa Sobral",NA,NA,NA,NA,NA
"16",NA,"UnB","UB","168618","Myrcia verrucosa Sobral","Myrtaceae","Myrcia","verrucosa","Sobral","Proença, CEB","2010-01-01T00:00:00.000+0000",NA,210,"Landim, MF",1995,3,14,"Brazil","Sergipe","Santa Luzia do Itanhy","Estrada para o crasto",0,0,"Árvore com ca. de 7m de altura. Presença de frutos (carnosos) verdes. Associação com formigas.; Mata","BRA:UnB:UB:0000168618","Myrcia verrucosa Sobral",NA,NA,NA,NA,NA
"17",NA,"UnB","UB","168616","Myrcia verrucosa Sobral","Myrtaceae","Myrcia","verrucosa","Sobral","Proença, CEB","2010-01-01T00:00:00.000+0000",NA,430,"Landim, MF",1995,6,25,"Brazil","Sergipe","Santa Luzia do Itanhy","Mata do Crasto",0,0,"Árvore com ca. 6,50m de altura. Frutos carnosos imaturos(verdes) e maduros (pretos). Associação com formigas.; Mata","BRA:UnB:UB:0000168616","Myrcia verrucosa Sobral",NA,NA,NA,NA,NA
"18",NA,"Universidade Federal de Sergipe, UFS","ASE","6175","Myrcia verrucosa Sobral","Myrtaceae","Myrcia","verrucosa","Sobral","Proença, C","2009-01-01T00:00:00.000+0000",NA,430,"Landim, M",1995,6,26,"Brazil","Sergipe","Santa Luzia do Itanhy","Mata do Crasto, Borda da mata",-37.425861,-11.385528,"Árvore. 6.5. m. Frutos carnosos imaturos (verdes) e maduros (pretos). Associação com formigas.; Árvore. 6.5. m. Frutos carnosos imaturos (verdes) e maduros (pretos). Associação com formigas.; Mata","BRA:UFS:ASE:0000006175","Myrcia verrucosa Sobral",NA,NA,NA,NA,NA
"19",NA,"Universidade Federal de Sergipe, UFS","ASE","6347B","Myrcia verrucosa Sobral","Myrtaceae","Myrcia","verrucosa","Sobral","Proença, C","2009-06-01T00:00:00.000+0000",NA,623,"Landim, M",1995,9,15,"Brazil","Sergipe","Santa Luzia do Itanhy","Mata do Crasto",-37.425861,-11.385528,"Árvore. 8. m. Inflorescência com botões verde pálido. Frutos (poucos) maduros (1cm de diâmetro) amadurecendo branco-rosado e maduros preto brilhante.; Árvore. 8. m. Inflorescência com botões verde pálido. Frutos (poucos) maduros (1cm","BRA:UFS:ASE:000006347B","Myrcia verrucosa Sobral",NA,NA,NA,NA,NA
"20",NA,"Universidade Federal de Sergipe, UFS","ASE","6347","Myrcia verrucosa Sobral","Myrtaceae","Myrcia","verrucosa","Sobral","Proença, C","2009-03-01T00:00:00.000+0000",NA,623,"Landim, M; Proença, C; Landrum, L; Melo, E; França, F",1995,9,15,"Brazil","Sergipe","Santa Luzia do Itanhy","Mata do Crasto",-37.425861,-11.385528,"Árvore com cerca de 8,0 m. de altura. Inflorescência com botões verde pálido. Frutos (poucos) maduros (1 cm. de diâmetro) amadurecendo branco-rosado e maduros preto brilhante.; Árvore com cerca de 8,0 m. de altura. Inflorescência com","BRA:UFS:ASE:0000006347","Myrcia verrucosa Sobral",NA,NA,NA,NA,NA
"21",NA,"UEFS","HUEFS","23009","Myrcia verrucosa Sobral","Myrtaceae","Myrcia","verrucosa","Sobral","M.Ibrahim","2012-02-01T00:00:00.000+0000",NA,623,"Landim, M.",1995,9,15,"Brazil","Sergipe","Santa Luzia do Itanhy","Mata do Crasto.",NA,NA,NA,"BRA:UEFS:HUEFS:0000023009","Myrcia verrucosa Sobral",NA,NA,NA,NA,NA
"22",NA,"UnB","UB","168604","Myrcia verrucosa Sobral","Myrtaceae","Myrcia","verrucosa","Sobral","Proença, CEB","2010-01-01T00:00:00.000+0000",NA,623,"Landim, MF",1995,9,15,"Brazil","Sergipe","Santa Luzia do Itanhy","área próxima ao viveiro",-37.45,-11.35,"Árvore com ca. 8m de altura.Inflorescência com botões verde pálido. Frutos (poucos) maduros, de branco-rosados (amadurecendo) a preto brilhante (maduros).; Mata atlântica","BRA:UnB:UB:0000168604","Myrcia verrucosa Sobral",NA,NA,NA,NA,NA
"23",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","109943","Myrcia verrucosa Sobral","Myrtaceae","Myrcia","verrucosa","Sobral",NA,"2007-01-01T00:00:00.000+0000",NA,36,"Andrade-Lima; Medeiros-Costa",1977,10,19,"Brazil","Pernambuco","Cabo","Área Projeto Suape, Mata do Zumbi (estação B).",0,0,"Arbusto com 2-3m.","BRA:UFMG:BHCB:0000109943","Myrcia verrucosa Sobral",NA,NA,NA,NA,NA
"24",NA,"IPA","IPA","22225","Myrcia verrucosa Sobral","Myrtaceae","Myrcia","verrucosa","Sobral","Amorim, B.S.","2010-07-12T00:00:00.000+0000",NA,36,"Medeiros-Costa; Andrade-Lima; Andrade-Lima",1977,10,19,"Brazil","Pernambuco","Cabo de Santo Agostinho","Suape, área projeto Suape. Mata do Zumbí. (Estação B).",0,0,"Arbusto com 2-3m.","BRA:IPA:IPA:0000022225","Myrcia verrucosa Sobral",NA,NA,NA,NA,NA
"25",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","59621","Myrcia verrucosa Sobral","Myrtaceae","Myrcia","verrucosa","Sobral","M. Sobral",NA,NA,425,"S. C. de Sant'Ana",NA,NA,NA,"Brazil","Sergipe","SANTA LUZIA DO ITANHI","Ca. 2Km do Distrito de Crasto, na estrada para Sta. Luzia do Intanhi.",NA,NA,"Ambiente: Mata. Na orla da mata. Habito: Árvore, ca. 5m.","BRA:CEPLAC:CEPEC:0000059621","Myrcia verrucosa Sobral",NA,NA,NA,NA,NA
