"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage"
"11",NA,"USP","SPF","205827","Myrcia amplexicaulis Hook.f.",NA,"Myrtaceae","Myrcia","amplexicaulis","Hook.f.","Sobral, M","2010-01-01T00:00:00.000+0000",NA,"5237",NA,"Forzza, RC",2008,8,20,"Brazil","Espírito Santo","Cariacica","Reserva Biológica de Duas Bocas",0,0,NA,"BRA:USP:SPF:0000205827","Myrcia amplexicaulis Hook.f."
"12","2017-10-18T11:12:53.000+0000","JBRJ","RB","RB00550291","Gomidesia crocea Berg",NA,"Myrtaceae","Myrcia","crocea","Berg","C.N. Fraga",NA,NA,"1712",NA,"C.N. Fraga; E.M. Saddi & M. Bocayuva",2007,2,2,"Brazil","Rio de Janeiro","Campos dos Goytacazes","Mata do Caixão. Floresta de baixada.",-41.272778,-21.721667,"Arvoreta, ca. 7m. Folhas verde brilhosas, nervuras aparentes. Flores com sépalas castanho claro, pétalas brancas, estames brancos","urn:catalog:JBRJ:RB:550291","Gomidesia crocea Berg"
"13","2017-10-18T11:59:32.000+0000","JBRJ","RB","RB00561963","Myrcia amplexicaulis Hook.f.",NA,"Myrtaceae","Myrcia","amplexicaulis","Hook.f.","M.Sobral","2010-01-01T00:00:00.000+0000",NA,"3110",NA,"A. P. Fontana; K.A. Brahim, R. R. dos Santos & L. Kollmann",2007,3,23,"Brazil","Espírito Santo","Santa Maria de Jetibá","Rio das Pedras, propr. De Emílio Feich. Floresta Ombrófila Aberta, Mata de Encosta.",-40.828333,-20.098056,"Arvoreta, ca. 7m. Frutos vináceos.","urn:catalog:JBRJ:RB:561963","Myrcia amplexicaulis Hook.f."
"14",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","123565","Gomidesia langsdorffii Berg",NA,"Myrtaceae","Myrcia","langsdorffii","Berg",NA,NA,NA,"119",NA,"Piotto, D.",2007,6,4,"Brazil","Bahia","Uruçuca","Serra Grande Parque Estadual da Serra do Conduru",-39.083333,-14.416667,"Floresta Ombrófila Densa","BRA:CEPLAC:CEPEC:0000123565","Gomidesia langsdorffii Berg"
"15","2017-10-17T19:25:39.000+0000","JBRJ","RB","RB00526029","Gomidesia crocea Berg",NA,"Myrtaceae","Myrcia","crocea","Berg","M. C. Souza","2006-05-15T00:00:00.000+0000",NA,"448",NA,"A. G. Christo; A. Pintor, A. T. Oliveira, J. B. B. Sansevero",2006,1,12,"Brazil","Rio de Janeiro","Silva Jardim","Distrito de Peclas, Fazenda Santa Helena.",-42.346111,-22.532222,"árvore, ca. 7 m de altura, folhas concolores, ramos pilosos, com flores, coletada no interior da mata.","urn:catalog:JBRJ:RB:526029","Gomidesia crocea Berg"
"16",NA,"MBML","MBML-HERBARIO","40254","Myrcia amplexicaulis Hook.f.",NA,"Myrtaceae","Myrcia","amplexicaulis","Hook.f.","B.S.Amorim/III-2014",NA,NA,"2484",NA,"A. P. Fontana; R.C. da Mota & A.M. dos Santos",2006,11,18,"Brazil","Bahia","Itamaraju","Monte Pescoço, Faz. Nova Horizonte, Prop. C.Mascarenhas. Floresta Ombrófila Densa, Cabruca",-39.577639,-16.830083,"Arvoreta ca 4m. Folhas verdes discolores com pêlos ferrugineos. Flores com pétalas cremes","BRA:MBML:MBML-HERBARIO:0000040254","Myrcia amplexicaulis Hook.f."
"17",NA,"NY","NY","1183863","Myrcia amplexicaulis Hook.f.",NA,"Myrtaceae","Myrcia","amplexicaulis","Hook.f.",NA,"2017-01-01T00:00:00.000+0000",NA,"1107",NA,"S. de V. A. Pessôa",2005,4,27,"Brazil","Rio de Janeiro",NA,"Fazenda Santa Helena Remanescente. Área I. Area FSH 321.",-42.3478,-22.5308,NA,"f177b73c-536d-48f1-b681-8ab06b9ab05e","Myrcia amplexicaulis Hook.f."
"18","2017-10-18T16:35:09.000+0000","JBRJ","RB","RB00589420","Gomidesia crocea Berg",NA,"Myrtaceae","Myrcia","crocea","Berg",NA,NA,NA,"1107",NA,"S. de V.A.Pessoa; A.Pintor & A.T.Oliveira",2005,6,27,"Brazil","Rio de Janeiro","Silva Jardim","Fazenda Santa Helena, área I., floresta submontana.",-42.347778,-22.530833,"Árvore, ca. 12m. de altura, heliófila, folhas discolores verdes, frutos imaturos amarelo-esverdeados, ramos e nervuras foliares c/ pelos ferrugíneos, ind. FSh 321.","urn:catalog:JBRJ:RB:589420","Gomidesia crocea Berg"
"19",NA,"Comissão Executiva do Plano da Lavoura Cacaueira (CEPLAC)","CEPEC","122725","Gomidesia langsdorffii Berg",NA,"Myrtaceae","Myrcia","langsdorffii","Berg",NA,NA,NA,"CEPEC",NA,"Martini, A.",2004,4,NA,"Brazil","Bahia","Uruçuca","Estrada de Serra Grande para Uruçuca. Área do inventário do plano manejo do Parque Estadual da Serra do Conduru. Mata da Torre do Celular.",-39.115,-14.499722,"Floresta Ombrófila Densa.","BRA:CEPLAC:CEPEC:0000122725","Gomidesia langsdorffii Berg"
"20",NA,"MBML","MBML-HERBARIO","20215","Myrcia amplexicaulis Hook.f.",NA,"Myrtaceae","Myrcia","amplexicaulis","Hook.f.","M. Sobral/2003",NA,NA,"3322",NA,"H. Q. Boudet Fernandes; et al",2003,3,18,"Brazil","Espírito Santo","Santa Maria de Jetibá","Caramuru, Sítio Jetibá",-40.676944,-20.096389,"Arbusto, 4,5m de altura x 3cm de diâmetro. Folhas com pêlos castanhos. Frutos pretos, esféricos, 1,5cm de diâmetro.","BRA:MBML:MBML-HERBARIO:0000020215","Myrcia amplexicaulis Hook.f."
"21",NA,"MBML","MBML-HERBARIO","20268","Myrcia amplexicaulis Hook.f.",NA,"Myrtaceae","Myrcia","amplexicaulis","Hook.f.","M. Sobral/2003",NA,NA,"2119",NA,"R.R. Vervloet; et al",2003,4,3,"Brazil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia",-40.553056,-19.9075,"Árvore de 9m, frutos imaturos de cor verde, maduros de cor vinho escuro, pêlos de cor marrom. Topo de morro, borda de mata.","BRA:MBML:MBML-HERBARIO:0000020268","Myrcia amplexicaulis Hook.f."
"22",NA,"UFPE","UFP","75972","Myrcia amplexicaulis Hook.f.",NA,"Myrtaceae","Myrcia","amplexicaulis","Hook.f.","Amorim, B.S.","2017-04-01T00:00:00.000+0000",NA,"5296",NA,"Kollmann, L.",2002,1,10,"Brazil","Espírito Santo","Santa Teresa","Reserva Biológica Auguto Ruschi-Estrada Goiapaba-Açu.",0,0,"DESC:Arvoreto 9m. DAP 10m. Fuste 6m. Flores brancas.;","BRA:UFPE:UFP:0000075972","Myrcia amplexicaulis Hook.f."
"23",NA,"MBML","MBML-HERBARIO","15944","Myrcia amplexicaulis Hook.f.",NA,"Myrtaceae","Myrcia","amplexicaulis","Hook.f.","B.S. Amorim/Set.2014",NA,NA,"5296",NA,"L. Kollmann; et al",2002,1,10,"Brazil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia",-40.553056,-19.9075,"Arvoreto 9m. DAP 10m. Fuste 6m. Flores brancas.","BRA:MBML:MBML-HERBARIO:0000015944","Myrcia amplexicaulis Hook.f."
"24",NA,"MBML","MBML-HERBARIO","16251","Myrcia amplexicaulis Hook.f.",NA,"Myrtaceae","Myrcia","amplexicaulis","Hook.f.","M. Sobral/2007",NA,NA,"5577",NA,"L. Kollmann; et al",2002,2,19,"Brazil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia",-40.553056,-19.9075,"Arvoreto 8m. Frutos verdes.","BRA:MBML:MBML-HERBARIO:0000016251","Myrcia amplexicaulis Hook.f."
"25",NA,"UFSJ","HUFSJ","2500","Myrcia amplexicaulis Hook.f.",NA,"Myrtaceae","Myrcia","amplexicaulis","Hook.f.","Sobral, M","2011-01-01T00:00:00.000+0000",NA,"5577",NA,"Kollmann, L; Bausen, E; Pizziolo, W",2002,2,19,"Brazil","Espírito Santo","Santa Teresa","Reserva Biológica de Nova Lombardia. Divisa em frente a sede velha.",0,0,"Arvoreto de 8m. Frutos verdes.","BRA:UFSJ:HUFSJ:0000002500","Myrcia amplexicaulis Hook.f."
"26","2017-10-19T13:39:33.000+0000","JBRJ","RB","RB01361595","Gomidesia crocea Berg",NA,"Myrtaceae","Myrcia","crocea","Berg","L.S. Leoni",NA,NA,"5157",NA,"L.S. Leoni; V.A. Tinti",2002,9,26,"Brazil","Minas Gerais","Faria Lemos","Fazenda Santa Rita. Trilha principal.",NA,NA,NA,"urn:catalog:JBRJ:RB:1361595","Gomidesia crocea Berg"
"27",NA,"Instituto de Botânica, IBT","SP","364202","Myrcia amplexicaulis Hook.f.",NA,"Myrtaceae","Myrcia","amplexicaulis","Hook.f.","Sobral, M","2002-12-01T00:00:00.000+0000",NA,"1515",NA,"Vervloet, RR; Bausen, E; Pizziolo, W; Rossini, J",2002,12,11,"Brazil","Espírito Santo","Santa Teresa","Nova Lombardia, Reserva Biológica Augusto Ruschi, Estrada partindo da Casa da Pedra.",0,0,"Árvore 12m alt., flor cor branca, folhas parte ventral verde, dorsal com nervuras marrom, dossel 15m.","BRA:IBt:SP:0000364202","Myrcia amplexicaulis Hook.f."
"28",NA,"MBML","MBML-HERBARIO","18580","Myrcia amplexicaulis Hook.f.",NA,"Myrtaceae","Myrcia","amplexicaulis","Hook.f.","M. Sobral/Dez.2002",NA,NA,"1515",NA,"R.R. Vervloet; et al",2002,12,11,"Brazil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia",-40.553056,-19.9075,"Árvore com 12m, flores de cor branca, folhas parte ventral verde, dorsal com nervuras marrom, dossel 15m.","BRA:MBML:MBML-HERBARIO:0000018580","Myrcia amplexicaulis Hook.f."
"29","2014-07-22T12:41:34.000+0000","JBRJ","RB","RB00310171","Gomidesia crocea Berg",NA,"Myrtaceae","Myrcia","crocea","Berg","M.Barroso e Marcello Preza","2006-01-01T00:00:00.000+0000",NA,"710",NA,"F.Pinheiro; et al",2001,1,28,"Brazil","Rio de Janeiro","Angra dos Reis","Ilha grande-Trilha para o Caxadaço, Pesqueiro.",NA,NA,"Árvore semi ciófila de ca. 7m; folhas coriáceas, discolores verdes. Inflorescência ereta.","urn:catalog:JBRJ:RB:310171","Gomidesia crocea Berg"
"30","2014-07-22T12:52:03.000+0000","JBRJ","RB","RB00314519","Myrcia amplexicaulis Hook.f.",NA,"Myrtaceae","Myrcia","amplexicaulis","Hook.f.","B.S. Amorim",NA,NA,"859",NA,"S. C. Sant´Ana; et al",2000,5,19,"Brazil","Bahia","Itacaré","APA de Itacaré/ Serra Grande. Km 13 da Rod. Itacaré/ Serra Grande.",NA,NA,"Árvore com ca. 8m de alt., folhas verdes discolores. Frutos maduros amarelos.","urn:catalog:JBRJ:RB:314519","Myrcia amplexicaulis Hook.f."
"31",NA,"USP","SPF","214644","Myrcia amplexicaulis Hook.f.",NA,"Myrtaceae","Myrcia","amplexicaulis","Hook.f.","Santos, MF","2014-01-01T00:00:00.000+0000",NA,"1575",NA,"Demuner, V",2000,11,30,"Brazil","Espírito Santo","Santa Teresa","Valsugana Velha.",0,0,NA,"BRA:USP:SPF:0000214644","Myrcia amplexicaulis Hook.f."
"32",NA,"MBML","MBML-HERBARIO","14697","Myrcia amplexicaulis Hook.f.",NA,"Myrtaceae","Myrcia","amplexicaulis","Hook.f.","M. Sobral/Dez.2002",NA,NA,"1575",NA,"V. Demuner; et al",2000,11,30,"Brazil","Espírito Santo","Santa Teresa","Valsugana Velha, Prop. A. Bringenti",-40.593889,-19.973333,"Arvoreta 7m de altura, botões florais, flores brancas, folhas jovens e nervuras avermelhadas. Borda de mata próximo ao cafezal.","BRA:MBML:MBML-HERBARIO:0000014697","Myrcia amplexicaulis Hook.f."
"33",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","173963","Myrcia amplexicaulis Hook.f.",NA,"Myrtaceae","Myrcia","amplexicaulis","Hook.f.",NA,"2011-01-01T00:00:00.000+0000",NA,"1575",NA,"Demuner, V; Bausen, E",2000,11,30,"Brazil","Espírito Santo","Santa Teresa","Valsugana Velha, Terreno do Luiz Bringhente",0,0,NA,"BRA:UFMG:BHCB:0000173963","Myrcia amplexicaulis Hook.f."
"34",NA,"MBML","MBML-HERBARIO","8298","Myrcia amplexicaulis Hook.f.",NA,"Myrtaceae","Myrcia","amplexicaulis","Hook.f.","M. Sobral/Dez.2002",NA,NA,"1640",NA,"L. Kollmann; E. Bausen",1999,1,20,"Brazil","Espírito Santo","Santa Maria de Jetibá","Rio Nove",-40.645833,-19.981944,"Arvoreto 10m. DAP 10cm. Fuste 8m. Frutos verdes. Caule e folhas com pêlos ferrugíneos.","BRA:MBML:MBML-HERBARIO:0000008298","Myrcia amplexicaulis Hook.f."
"35",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","173965","Myrcia amplexicaulis Hook.f.",NA,"Myrtaceae","Myrcia","amplexicaulis","Hook.f.",NA,"2011-01-01T00:00:00.000+0000",NA,"1640",NA,"Kollmann, L; Bausen, E",1999,1,20,"Brazil","Espírito Santo","Santa Maria de Jetiba","Rio Nove, Terreno de L. Kollmann",0,0,NA,"BRA:UFMG:BHCB:0000173965","Myrcia amplexicaulis Hook.f."
"36",NA,"USP","SPF","141338","Myrcia amplexicaulis Hook.f.",NA,"Myrtaceae","Myrcia","amplexicaulis","Hook.f.","Anônimo",NA,NA,"191",NA,"Nic Lughadha, E",1999,2,12,"Brazil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia",-40.543611,-19.956667,NA,"BRA:USP:SPF:0000141338","Myrcia amplexicaulis Hook.f."
"37","2017-10-15T09:12:44.000+0000","JBRJ","RB","RB00310196","Gomidesia crocea Berg",NA,"Myrtaceae","Myrcia","crocea","Berg","M.C.Souza e G.M.Barroso",NA,NA,"177",NA,"E.M.Nic Lughadha; et al",1999,2,9,"Brazil","Espírito Santo","Linhares","Reserva Florestal da Companhia Vale do Rio Doce. Estrada Flamengo. Reserva Florestal da Companhia Vale do Rio Doce",-40.020833,-19.155,"Árvore até 5 metros de altura. Folhas cartáceas. Botões florais verde-ferrugíneos. Pétalas, estames e estilete brancas.","urn:catalog:JBRJ:RB:310196","Gomidesia crocea Berg"
"38","2017-10-19T03:31:40.000+0000","JBRJ","RB","RB00310210","Myrcia amplexicaulis Hook.f.",NA,"Myrtaceae","Myrcia","amplexicaulis","Hook.f.","B.S. Amorim",NA,NA,"191",NA,"E.M.Nic.Lughadha; et al",1999,2,12,"Brazil","Espírito Santo","Santa Teresa","estaçãoBiológica de Santa Lúcia. Mata de encosta na margem direira do Rio Timbuí.",-40.543611,-19.956667,"Árvore até 10 m de altura. Folhas coriáceas, convexas. Frutos imaturos verdes, não sulcadas ou raramente ligeiramente sulcada.","urn:catalog:JBRJ:RB:310210","Myrcia amplexicaulis Hook.f."
"39","2017-10-19T03:31:39.000+0000","JBRJ","RB","RB00310205","Gomidesia crocea Berg",NA,"Myrtaceae","Myrcia","crocea","Berg",NA,NA,NA,"189",NA,"E.M.Nic.Lughadha; et al",1999,2,12,"Brazil","Espírito Santo","Santa Teresa","estação Biológica de Santa Lúcia. Mata de encosta na margem direita do rio Timbuí. Estação Biológica de Santa Lúcia",-40.543611,-19.956667,"Árvore até 8m de altura. Casca cinza, lisa. Folhas bulladas. Inflorescência ferrugínea. Botões florais creme amarronzadas.","urn:catalog:JBRJ:RB:310205","Gomidesia crocea Berg"
"40","2008-07-09T10:15:53.000+0000","K","Herbarium","K000331863","Gomidesia crocea Berg",NA,"Myrtaceae","Myrcia","crocea","Berg",NA,NA,NA,"191",NA,"Stannard, B.L.; Nic Lughadha, E.; Mello-Silva, R.; Assis, M.C.; Kollmann, L.; Bausen, E.",1999,2,12,"Brazil",NA,"Santa Teresa","Estacao Biologica de Santa Lucia.",-40.53,-19.95,NA,"http://specimens.kew.org/herbarium/K000331863","Gomidesia crocea Berg"
"41","2008-07-09T10:16:16.000+0000","K","Herbarium","K000331917","Gomidesia crocea Berg",NA,"Myrtaceae","Myrcia","crocea","Berg",NA,NA,NA,"189",NA,"Stannard, B.L.; Nic Lughadha, E.; Mello-Silva, R.; Assis, M.C.; Kollmann, L.; Bausen, E.",1999,2,12,"Brazil",NA,"Santa Teresa","Estacao Biologica de Santa Lucia.",-40.53,-19.95,NA,"http://specimens.kew.org/herbarium/K000331917","Gomidesia crocea Berg"
"42","2008-07-09T10:15:54.000+0000","K","Herbarium","K000331861","Gomidesia crocea Berg",NA,"Myrtaceae","Myrcia","crocea","Berg",NA,NA,NA,"189",NA,"Stannard, B.L.; Nic Lughadha, E.; Mello-Silva, R.; Assis, M.C.; Kollmann, L.; Bausen, E.",1999,2,12,"Brazil",NA,"Santa Teresa","Estacao Biologica de Santa Lucia.",-40.53,-19.95,NA,"http://specimens.kew.org/herbarium/K000331861","Gomidesia crocea Berg"
"43","2017-10-19T04:29:07.000+0000","JBRJ","RB","RB00433555","Myrcia amplexicaulis Hook.f.",NA,"Myrtaceae","Myrcia","amplexicaulis","Hook.f.","B.S. Amorim",NA,NA,"191",NA,"E. M. Nic Lughadha ; R. Mello - Silva, B. L. Stannard & M. C. Assis",1999,2,12,"Brazil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia. Estação Biológica de Santa Lúcia",-40.543611,-19.956667,"Árvore até 10 m de altura. Folhas coriáceas, convexas. Frutos imaturos verdes, não sulcadas ou raramente ligeiramente sulcada (1 exemplar)","urn:catalog:JBRJ:RB:433555","Myrcia amplexicaulis Hook.f."
"44","2008-07-09T10:16:17.000+0000","K","Herbarium","K000331918","Gomidesia crocea Berg",NA,"Myrtaceae","Myrcia","crocea","Berg",NA,NA,NA,"191",NA,"Stannard, B.L.; Nic Lughadha, E.; Mello-Silva, R.; Assis, M.C.; Kollmann, L.; Bausen, E.",1999,2,12,"Brazil",NA,"Santa Teresa","Estacao Biologica de Santa Lucia.",-40.53,-19.95,NA,"http://specimens.kew.org/herbarium/K000331918","Gomidesia crocea Berg"
"45","2008-07-09T10:15:53.000+0000","K","Herbarium","K000331865","Gomidesia crocea Berg",NA,"Myrtaceae","Myrcia","crocea","Berg",NA,NA,NA,"193",NA,"Stannard, B.L.; Nic Lughadha, E.; Mello-Silva, R.; Assis, M.C.; Kollmann, L.; Bausen, E.",1999,2,12,"Brazil",NA,"Santa Teresa","Estacao Biologica de Santa Lucia.",-40.53,-19.95,NA,"http://specimens.kew.org/herbarium/K000331865","Gomidesia crocea Berg"
"46","2008-07-09T10:16:16.000+0000","K","Herbarium","K000331916","Gomidesia crocea Berg",NA,"Myrtaceae","Myrcia","crocea","Berg",NA,NA,NA,"189",NA,"Stannard, B.L.; Nic Lughadha, E.; Mello-Silva, R.; Assis, M.C.; Kollmann, L.; Bausen, E.",1999,2,12,"Brazil",NA,"Santa Teresa","Estacao Biologica de Santa Lucia.",-40.53,-19.95,NA,"http://specimens.kew.org/herbarium/K000331916","Gomidesia crocea Berg"
"47",NA,"MBML","MBML-HERBARIO","10490","Myrcia amplexicaulis Hook.f.",NA,"Myrtaceae","Myrcia","amplexicaulis","Hook.f.","M. Sobral/Dez.2002",NA,NA,"2044",NA,"L. Kollmann; E. Bausen & W. Pizziolo",1999,3,9,"Brazil","Espírito Santo","Santa Teresa","Santo Antônio",-40.589167,-19.922222,"Arvoreto 9m. Dap 11cm. Fuste 7m. Frutos verdes.","BRA:MBML:MBML-HERBARIO:0000010490","Myrcia amplexicaulis Hook.f."
"48",NA,"Universidade Federal de Minas Gerais (UFMG)","BHCB","173964","Myrcia amplexicaulis Hook.f.",NA,"Myrtaceae","Myrcia","amplexicaulis","Hook.f.",NA,"2011-01-01T00:00:00.000+0000",NA,"2044",NA,"Kollmann, L; Bausen, E; Pizziolo, W",1999,3,9,"Brazil","Espírito Santo","Santa Teresa","Santo Antônio, Terreno do Boza",0,0,NA,"BRA:UFMG:BHCB:0000173964","Myrcia amplexicaulis Hook.f."
"49","2017-10-19T05:17:04.000+0000","JBRJ","RB","RB00676057","Gomidesia crocea Berg",NA,"Myrtaceae","Myrcia","crocea","Berg","M.C. Souza","2002-12-13T00:00:00.000+0000",NA,"5555",NA,"J.M.A. Braga",1999,10,31,"Brazil","Rio de Janeiro","Petrópolis","Distrito do Brejal, Fazenda São Gerônimo.",NA,NA,"Arvoreta, ca. 4 m de altura, ciófila. ramos abundantes e divaricados. Folhas membranáceas, face adaxial verde e face abaxial acastanhada. Frutos (6,5 -7,5 x 3,5 - 4,0 cm) pêndulos, escassos (2), maduros e verdes; polpa creme, adocicada e carnosa. Semente alvas.","urn:catalog:JBRJ:RB:676057","Gomidesia crocea Berg"
"50","2008-07-09T10:11:05.000+0000","K","Herbarium","K000343717","Gomidesia crocea Berg",NA,"Myrtaceae","Myrcia","crocea","Berg","Nic Lughadha, E.",NA,NA,"558",NA,"Kollmann, L.; Bausen, E.; Pizziolo, W.",1998,9,15,"Brazil",NA,"Goiapaba-Acu","Terreno de Paulo Schifer.",-40.45,-19.88,NA,"http://specimens.kew.org/herbarium/K000343717","Gomidesia crocea Berg"
"51",NA,"UFES","VIES","20780","Myrcia amplexicaulis Hook.f.",NA,"Myrtaceae","Myrcia","amplexicaulis","Hook.f.","A.C. Tuler","2013-02-11T00:00:00.000+0000",NA,"11",NA,"Scopel, E.T.",1996,4,29,"Brazil","Espírito Santo","Aracruz",NA,NA,NA,"SW1940","BRA:UFES:VIES:0000020780","Myrcia amplexicaulis Hook.f."
"52",NA,"USP","SPF","214646","Myrcia amplexicaulis Hook.f.",NA,"Myrtaceae","Myrcia","amplexicaulis","Hook.f.","Santos, MF","2014-01-01T00:00:00.000+0000",NA,"1417",NA,"Thomaz, LD",1995,3,8,"Brazil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia",0,0,NA,"BRA:USP:SPF:0000214646","Myrcia amplexicaulis Hook.f."
