"","modified","institutionCode","collectionCode","catalogNumber","scientificName","identificationQualifier","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage"
"11",NA,"UFRGS","ICN","085983","Eugenia agathopoda Diels",NA,"Myrtaceae","Eugenia","agathopoda","Diels","Sobral, M","1985-07-01T00:00:00.000+0000",NA,"6829","Rodrigues, W; Osmarino",1965,1,7,"Brazil","Am","Manaus","Reserva Florestal Ducke, ao lado da picada base",0,0,"Duplicata do ICN 63186. Doação do Instituto Nacional de Pesquisa da Amazônia; Arvoreta de 10m de altura por 8cm de diametro, flores esverdeadas em botões; No bosque, mata de terra firme, solo argiloso","BRA:UFRGS:ICN:0000085983","Eugenia agathopoda Diels"
"12",NA,NA,"Botany","U.1442913","Eugenia agathopoda Diels",NA,"Myrtaceae","Eugenia","agathopoda","Diels",NA,NA,NA,NA,"Fróes RL",1953,9,16,"Brazil",NA,NA,"Plantas da Amazonia. Estado do Para. Monte Alege: mata en serrotes, adjacente a serra do Luna.",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/U.1442913","Eugenia agathopoda Diels"
"13","2014-09-11T11:14:31.000+0000","JBRJ","RB","RB00306127","Eugenia agathopoda Diels",NA,"Myrtaceae","Eugenia","agathopoda","Diels",NA,NA,NA,"30556","R. L. Fróes",1953,9,8,"Brazil","Pará","Monte Alegre","Campos altos das chapadas arenosas.",NA,NA,"Arbusto de 2 metros, flor branca.","urn:catalog:JBRJ:RB:306127","Eugenia agathopoda Diels"
"14",NA,"HBG","HBGSpermatophyta - Herbarium Hamburgense","HBG522445","Eugenia agathopoda Diels",NA,"Myrtaceae","Eugenia","agathopoda","Diels",NA,NA,"ISOTYPE",NA,"Ule, E.",1901,10,NA,"Brazil",NA,NA,"Rio Juruá sup., v. Belem, Juruá Miry",NA,NA,NA,NA,"Eugenia agathopoda Diels"
"15",NA,"UEFS","HUEFS","87709","Eugenia agathopoda Diels",NA,"Myrtaceae","Eugenia","agathopoda","Diels",NA,NA,"TYPE","5825","Ule, E.",NA,NA,NA,"Brazil","Amazonas",NA,NA,NA,NA,NA,"BRA:UEFS:HUEFS:0000087709","Eugenia agathopoda Diels"
"16",NA,"F","Botany",NA,"Eugenia agathopoda Diels",NA,"Myrtaceae","Eugenia","agathopoda","Diels",NA,NA,"ISOTYPE","5825","E. H. G. Ule",NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"9ccebe15-82f1-4df8-a29a-338e91e08ada","Eugenia agathopoda Diels"
"17",NA,NA,"Botany","L.2503355","Eugenia agathopoda Diels",NA,"Myrtaceae","Eugenia","agathopoda","Diels",NA,NA,NA,NA,"Ule EHG",NA,NA,NA,"unknown or invalid",NA,NA,"Jurua Miry. Rio Jurua.",NA,NA,NA,"http://data.biodiversitydata.nl/naturalis/specimen/L.2503355","Eugenia agathopoda Diels"
"18",NA,"F","Botany","V0065070F","Eugenia agathopoda Diels",NA,"Myrtaceae","Eugenia","agathopoda","Diels",NA,NA,"ISOTYPE","5825","E. H. G. Ule",NA,NA,NA,"Brazil",NA,NA,NA,-52.8731,-10.8339,NA,"11bce91f-7ef6-4b2b-afe4-05db8a674c78","Eugenia agathopoda Diels"
"19",NA,"HBG","Ule_nummeriert","5850","Eugenia agathopoda Diels",NA,"Myrtaceae","Eugenia","agathopoda","Diels",NA,NA,NA,NA,"Ule",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eugenia agathopoda Diels"
"20",NA,"G","Geneva Herbarium – General Collection (G)","G-G-210835/1","Eugenia agathopoda Diels",NA,"Myrtaceae","Eugenia","agathopoda","Diels",NA,NA,"TYPE",NA,"Ule, E. H. G. (Coll. Delessert)",NA,NA,NA,"Brazil",NA,NA,"Brésil - Rio Jurua",-53.08972,-10.77306,NA,NA,"Eugenia agathopoda Diels"
"21","2007-09-13T14:37:46.000+0000","K","Herbarium","K000276624","Eugenia agathopoda Diels",NA,"Myrtaceae","Eugenia","agathopoda","Diels",NA,NA,NA,"5825","Ule, E.",NA,NA,NA,"Brazil",NA,NA,"Juruá Miry  Rio Juruá",NA,NA,"More information given","http://specimens.kew.org/herbarium/K000276624","Eugenia agathopoda Diels"
