"","modified","institutionCode","collectionCode","catalogNumber","scientificName","family","genus","specificEpithet","scientificNameAuthorship","identifiedBy","dateIdentified","typeStatus","recordNumber","fieldNumber","recordedBy","year","month","day","country","stateProvince","municipality","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","occurrenceID","acceptedNameUsage"
"11",NA,"MN","R-TIPOS","74398","Ziziphus glaziovii Warm.","Rhamnaceae","Sarcomphalus","glaziovii","Warm.",NA,NA,NA,"864",NA,"Glaziou, A.F.M.",1865,7,28,"Brazil","Rio de Janeiro","Rio de Janeiro","Santa Teresa",NA,NA,NA,"BRA:MN:R-TIPOS:0000074398","Ziziphus glaziovii Warm."
"12","2015-09-05T12:08:53.000+0000","MNHN","P","P06785029","Ziziphus glaziovii Warm.","Rhamnaceae","Sarcomphalus","glaziovii","Warm.",NA,NA,NA,NA,NA,"Glaziou, A.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,"Herbier de A. Glaziou donné par Mme. Simard, sa fille, en 1907.","http://coldb.mnhn.fr/catalognumber/mnhn/p/p06785029","Ziziphus glaziovii Warm."
"13","2008-07-08T15:33:12.000+0000","K","Herbarium","K000531792","Ziziphus glaziovii Warm.","Rhamnaceae","Sarcomphalus","glaziovii","Warm.",NA,NA,NA,"864",NA,"s.coll.",NA,NA,NA,"Brazil",NA,NA,"Province of Rio de Janeiro",NA,NA,"Comm. A. Glaziou, March 1872.","http://specimens.kew.org/herbarium/K000531792","Ziziphus glaziovii Warm."
"14","2006-10-20T14:16:53.000+0000","MNHN","P","P01818574","Ziziphus glaziovii Warm.","Rhamnaceae","Sarcomphalus","glaziovii","Warm.","Johnston",NA,"ISOSYNTYPE",NA,864,"Glaziou, A.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p01818574","Ziziphus glaziovii Warm."
"15","2014-05-27T00:00:00.000+0000","BR",NA,"BR0000013524616","Ziziphus glaziovii Warm.","Rhamnaceae","Sarcomphalus","glaziovii","Warm.",NA,NA,"SYNTYPE","864",NA,"Glaziou A.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://www.botanicalcollections.be/specimen/BR0000013524616","Ziziphus glaziovii Warm."
"16","2014-05-27T00:00:00.000+0000","BR",NA,"BR0000013526108","Ziziphus glaziovii Warm.","Rhamnaceae","Sarcomphalus","glaziovii","Warm.",NA,NA,"TYPE","1474",NA,"Glaziou A.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://www.botanicalcollections.be/specimen/BR0000013526108","Ziziphus glaziovii Warm."
"17","2011-12-14T14:20:15.000+0000","UM","MPU","MPU018500","Ziziphus glaziovii Warm.","Rhamnaceae","Sarcomphalus","glaziovii","Warm.",NA,NA,"ISOSYNTYPE",NA,864,"Glaziou, A.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,"Double de MPU018499 et MPU018501","http://coldb.mnhn.fr/catalognumber/um/mpu/mpu018500","Ziziphus glaziovii Warm."
"18","2015-11-06T17:03:25.000+0000","MNHN","P","P01818573","Ziziphus glaziovii Warm.","Rhamnaceae","Sarcomphalus","glaziovii","Warm.","Johnston",NA,"ISOSYNTYPE",NA,864,"Glaziou, A.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p01818573","Ziziphus glaziovii Warm."
"19","2014-05-27T00:00:00.000+0000","BR",NA,"BR0000013526139","Ziziphus glaziovii Warm.","Rhamnaceae","Sarcomphalus","glaziovii","Warm.",NA,NA,"SYNTYPE","864",NA,"Glaziou A.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://www.botanicalcollections.be/specimen/BR0000013526139","Ziziphus glaziovii Warm."
"20","2011-12-14T14:22:48.000+0000","UM","MPU","MPU018499","Ziziphus glaziovii Warm.","Rhamnaceae","Sarcomphalus","glaziovii","Warm.",NA,NA,"ISOSYNTYPE",NA,864,"Glaziou, A.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,"Double de MPU018500 et MPU018501","http://coldb.mnhn.fr/catalognumber/um/mpu/mpu018499","Ziziphus glaziovii Warm."
"21","2008-07-08T15:35:04.000+0000","K","Herbarium","K000531793","Ziziphus glaziovii Warm.","Rhamnaceae","Sarcomphalus","glaziovii","Warm.",NA,NA,NA,"1474",NA,"s.coll.",NA,NA,NA,"Brazil",NA,NA,"Province of Rio de Janeiro",NA,NA,"Comm. A. Glaziou, March 1872.","http://specimens.kew.org/herbarium/K000531793","Ziziphus glaziovii Warm."
"22",NA,"UNICAMP","UEC","66040","Ziziphus glaziovii Warm.","Rhamnaceae","Sarcomphalus","glaziovii","Warm.","Lima, R.","2003-04-01T00:00:00.000+0000",NA,"370",NA,"Farias, G.L.",1990,7,30,"Brazil","Espírito Santo","Linhares","Reserva Florestal da CVRD, Est. Farinha Seca, ant. 221, Km 2093, lado direito.",0,0,"Árvore em floresta Alta, -+25 m de altura e fuste de +- 13m, DAP 60cm, da copa +-12m. Com fruto maduro de cor verde e marrom. Fuste cilíndrico e casca áspera.","BRA:UNICAMP:UEC:0000066040","Ziziphus glaziovii Warm."
"23","2014-05-27T00:00:00.000+0000","BR",NA,"BR0000013526092","Ziziphus glaziovii Warm.","Rhamnaceae","Sarcomphalus","glaziovii","Warm.",NA,NA,"SYNTYPE","1474",NA,"Glaziou A.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"http://www.botanicalcollections.be/specimen/BR0000013526092","Ziziphus glaziovii Warm."
"24","2011-12-14T14:28:11.000+0000","UM","MPU","MPU018501","Ziziphus glaziovii Warm.","Rhamnaceae","Sarcomphalus","glaziovii","Warm.",NA,NA,"ISOSYNTYPE",NA,864,"Glaziou, A.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,"Double de MPU018499 et MPU018500","http://coldb.mnhn.fr/catalognumber/um/mpu/mpu018501","Ziziphus glaziovii Warm."
"25","2015-09-05T12:25:49.000+0000","MNHN","P","P06867157","Ziziphus glaziovii Warm.","Rhamnaceae","Sarcomphalus","glaziovii","Warm.",NA,NA,NA,NA,NA,"Glaziou, A.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,"Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907","http://coldb.mnhn.fr/catalognumber/mnhn/p/p06867157","Ziziphus glaziovii Warm."
